bund_nr,lfd_nr,baumkennzahl,zwiesel,bart,alter,alter_methode,d_mess,bhd_hoehe,hoehe,kransatz,azi,hori,kraft,schi
130060,63,1,0,gki,68,1,123,130,NA,NA,323,846,4,1
130061,1,2,0,gki,63,1,NA,NA,NA,NA,93,262,NA,NA
130061,2,2,0,gki,63,1,NA,NA,NA,NA,97,417,NA,NA
130061,3,1,0,gki,63,1,266,130,249,195,65,548,2,1
130061,4,1,0,gki,63,1,293,130,237,172,78,980,2,1
130061,5,1,0,gki,63,1,335,130,257,163,119,845,2,1
130061,6,2,0,gki,63,1,NA,NA,NA,NA,127,1037,NA,NA
130061,7,2,0,gki,63,1,NA,NA,NA,NA,132,564,NA,NA
130061,8,2,0,gki,63,1,NA,NA,NA,NA,135,768,NA,NA
130061,9,1,0,gki,63,1,345,130,245,154,164,966,1,1
130061,10,1,0,gki,63,1,232,130,246,179,165,799,3,1
130061,11,1,0,gki,63,1,396,130,242,136,177,1399,1,1
130061,12,1,0,gki,63,1,271,130,230,158,198,1214,3,1
130061,13,2,0,gki,63,1,NA,NA,NA,NA,211,1014,NA,NA
130061,14,2,0,gki,63,1,NA,NA,NA,NA,215,750,NA,NA
130061,15,2,0,gki,63,1,NA,NA,NA,NA,201,409,NA,NA
130061,16,2,0,gki,63,1,NA,NA,NA,NA,245,245,NA,NA
130061,17,1,0,gki,63,1,229,130,NA,NA,269,562,2,1
130061,18,2,0,gki,63,1,NA,NA,NA,NA,258,1166,NA,NA
130061,19,2,0,gki,63,1,NA,NA,NA,NA,249,1197,NA,NA
130061,20,1,0,gki,63,1,289,130,250,180,286,759,2,1
130061,21,1,0,gki,63,1,272,130,NA,NA,293,430,2,1
130061,22,1,0,gki,63,1,284,130,231,172,293,1009,2,1
130061,23,1,0,gki,63,1,356,130,255,185,305,1599,1,1
130061,24,1,0,gki,63,1,215,130,NA,NA,325,1072,3,1
130061,25,2,0,gki,63,1,NA,NA,NA,NA,336,1012,NA,NA
130061,26,1,0,gki,63,1,258,130,NA,NA,355,1232,2,1
130061,27,1,0,gki,63,1,352,130,NA,NA,349,1690,1,1
130061,28,2,0,gki,63,1,NA,NA,NA,NA,375,1015,NA,NA
130061,29,1,0,gki,63,1,321,130,NA,NA,354,832,2,1
130061,30,2,0,gki,63,1,NA,NA,NA,NA,372,381,NA,NA
130061,31,2,0,gki,63,1,NA,NA,NA,NA,384,246,NA,NA
130061,32,1,0,gki,63,1,235,130,220,173,20,1162,3,1
130061,33,1,0,gki,63,1,264,130,224,163,32,1020,2,1
130061,34,2,0,gki,63,1,NA,NA,NA,NA,58,1250,NA,NA
130068,1,1,0,gki,93,1,204,130,208,142,321,270,3,1
130068,2,1,0,gki,93,1,268,130,NA,NA,313,412,2,1
130068,3,1,0,gki,93,1,219,130,NA,NA,294,628,3,1
130068,4,1,0,gki,93,1,267,130,NA,NA,265,635,2,1
130068,5,1,0,gki,93,1,375,130,NA,NA,274,857,1,1
130068,6,1,0,gki,93,1,303,130,NA,NA,285,1234,2,1
130068,7,1,0,gki,93,1,210,130,212,173,302,969,3,1
130068,8,1,0,gki,93,1,337,130,NA,NA,327,838,1,1
130068,9,1,0,gki,93,1,241,130,NA,NA,334,1068,2,1
130068,10,1,0,gki,93,1,250,130,NA,NA,343,1187,2,1
130068,11,1,0,gki,93,1,259,130,NA,NA,352,976,2,1
130068,12,1,0,gki,93,1,194,130,NA,NA,366,755,3,1
130068,13,1,0,gki,93,1,290,130,220,144,395,552,2,1
130068,14,1,0,gki,93,1,255,130,NA,NA,395,885,2,1
130068,15,1,0,gki,93,1,329,130,NA,NA,0,1102,2,1
130068,16,1,0,gki,93,1,242,130,NA,NA,11,736,2,1
130068,17,1,0,gki,93,1,344,130,NA,NA,380,1672,1,1
130068,18,1,0,gki,93,1,218,130,NA,NA,45,425,3,1
130068,19,1,0,gki,93,1,338,130,225,154,62,591,2,1
130068,20,1,0,gki,93,1,225,130,NA,NA,58,849,3,1
130068,21,1,0,gki,93,1,329,130,NA,NA,73,1091,2,1
130068,22,1,0,gki,93,1,222,130,NA,NA,90,371,3,1
130068,23,1,0,gki,93,1,219,130,211,152,132,355,3,1
130068,24,1,0,gki,93,1,255,130,NA,NA,136,615,2,1
130068,25,1,0,gki,93,1,323,130,215,135,118,800,1,1
130068,26,1,0,gki,93,1,238,130,NA,NA,105,989,2,1
130068,27,1,0,gki,93,1,276,130,NA,NA,140,916,2,1
130068,28,3,0,gki,93,1,NA,NA,NA,NA,160,934,NA,NA
130068,29,1,0,gki,93,1,231,130,NA,NA,166,1055,2,1
130068,30,1,0,gki,93,1,299,130,NA,NA,166,591,2,1
130068,31,1,0,gki,93,1,216,130,NA,NA,188,741,3,1
130068,32,1,0,gki,93,1,235,130,NA,NA,218,341,2,1
130068,33,1,0,gki,93,1,257,130,NA,NA,219,492,2,1
130068,34,1,0,gki,93,1,245,130,NA,NA,227,918,2,1
130068,35,1,0,gki,93,1,211,130,206,178,219,1110,3,1
130068,36,1,0,gki,93,1,375,130,230,152,201,1327,1,1
130068,37,1,0,gki,93,1,357,130,NA,NA,179,1497,1,1
130068,38,1,0,gki,93,1,357,130,NA,NA,233,1683,1,1
130068,39,1,0,gki,93,1,289,130,233,182,236,1110,2,1
130068,40,1,0,gki,93,1,246,130,NA,NA,259,1014,3,1
130069,1,1,0,ser,57,1,350,130,191,61,79,413,2,1
130069,2,1,2,ser,57,1,367,130,197,49,67,1025,2,1
130069,3,1,2,ser,57,1,335,130,NA,NA,71,999,2,1
130069,4,1,0,ser,57,1,388,130,NA,NA,72,1160,2,1
130069,5,1,0,ser,57,1,361,130,201,43,76,1122,2,1
130069,6,1,0,ser,57,1,327,130,NA,NA,74,1724,2,1
130069,7,1,0,ser,57,1,414,130,190,16,113,1486,2,1
130069,8,1,3,ser,57,1,259,130,NA,NA,136,988,2,1
130069,9,1,3,ser,57,1,281,130,182,73,136,931,2,1
130069,10,1,3,ser,57,1,249,130,199,102,138,864,2,1
130069,11,1,4,ser,57,1,260,130,NA,NA,153,1043,3,1
130069,12,1,4,ser,57,1,213,130,NA,NA,150,1095,3,1
130069,13,1,4,ser,57,1,298,130,NA,NA,153,1109,2,1
130069,14,1,4,ser,57,1,290,130,NA,NA,155,1085,2,1
130069,15,1,5,ser,57,1,200,130,203,123,159,1225,2,1
130069,16,1,0,ser,57,1,297,185,NA,NA,174,1071,1,1
130069,17,1,6,ser,57,1,263,130,NA,NA,195,938,2,1
130069,18,1,6,ser,57,1,164,130,NA,NA,194,1029,3,1
130069,19,1,6,ser,57,1,362,130,NA,NA,199,960,1,1
130069,20,3,0,ser,57,1,NA,NA,NA,NA,207,1199,NA,NA
130069,21,1,8,ser,57,1,282,130,NA,NA,232,1163,2,1
130069,22,1,8,ser,57,1,325,130,NA,NA,235,1205,3,1
130069,23,1,0,ser,57,1,207,130,198,75,219,866,3,1
130069,24,1,7,ser,57,1,355,130,NA,NA,226,402,2,1
130069,25,1,7,ser,57,1,334,130,218,66,235,453,2,1
130069,26,1,7,ser,57,1,321,130,NA,NA,240,488,2,1
130069,27,1,0,ser,57,1,335,130,NA,NA,270,807,2,1
130069,28,1,0,ser,57,1,384,130,180,37,293,656,2,1
130069,29,1,9,ser,57,1,326,130,NA,NA,293,1024,2,1
130069,30,1,9,ser,57,1,311,130,NA,NA,293,1056,3,1
130069,31,1,10,ser,57,1,320,130,188,84,330,991,2,1
130069,32,1,10,ser,57,1,309,130,NA,NA,331,1027,2,1
130069,33,1,11,ser,57,1,385,130,181,32,358,1164,2,1
130069,34,1,11,ser,57,1,252,130,NA,NA,357,1245,3,1
130069,35,1,0,ser,57,1,308,130,159,26,393,1255,2,1
130069,36,1,12,ser,57,1,144,130,NA,NA,391,864,3,1
130069,37,1,12,ser,57,1,212,130,NA,NA,393,888,3,1
130069,38,1,12,ser,57,1,178,130,NA,NA,395,875,3,1
130069,39,1,12,ser,57,1,216,130,NA,NA,395,908,3,1
130069,40,1,12,ser,57,1,222,130,186,66,396,948,3,1
130069,41,1,1,ser,57,1,160,130,160,93,7,725,3,1
130069,42,1,1,ser,57,1,156,130,156,51,9,723,3,1
130070,1,1,0,ser,80,1,400,130,NA,NA,377,324,2,1
130070,2,3,0,ges,80,1,NA,NA,NA,NA,355,524,NA,NA
130070,3,3,0,ser,80,1,NA,NA,NA,NA,365,925,NA,NA
130070,4,1,0,ser,80,1,296,130,NA,NA,350,1215,2,1
130070,5,1,0,ser,80,1,419,130,NA,NA,366,1702,1,1
130070,6,1,0,ser,80,1,273,130,NA,NA,319,833,2,1
130070,7,1,0,ser,80,1,376,130,NA,NA,308,1164,2,1
130070,8,1,0,ser,80,1,442,130,NA,NA,286,1281,1,1
130070,9,1,0,ser,80,1,370,130,232,75,291,1570,2,1
130070,10,1,0,ser,80,1,335,130,234,70,270,1300,2,1
130070,11,1,0,ser,80,1,223,130,235,59,270,972,2,1
130070,12,1,0,ser,80,1,251,130,215,85,269,662,2,1
130070,13,1,0,ser,80,1,251,130,NA,NA,314,509,2,1
130070,14,3,0,ser,80,1,NA,NA,NA,NA,261,408,NA,NA
130070,15,3,0,ser,80,1,NA,NA,NA,NA,256,411,NA,NA
130070,16,1,0,ser,80,1,264,130,222,34,207,408,2,1
130070,17,1,0,ser,80,1,266,130,213,37,237,533,2,1
130070,18,1,0,ser,80,1,474,130,NA,NA,236,1085,2,1
130070,19,1,0,ser,80,1,431,130,NA,NA,245,1611,2,1
130070,20,1,0,ser,80,1,294,130,NA,NA,178,1245,3,1
130070,21,1,0,ser,80,1,309,130,213,68,181,822,2,1
130070,22,1,0,ser,80,1,342,130,234,86,127,457,2,1
130070,23,1,0,ser,80,1,300,130,224,65,127,927,3,1
130070,24,1,0,ser,80,1,286,130,NA,NA,130,1230,2,1
130070,25,1,0,sei,144,1,873,130,NA,NA,155,1914,2,1
130070,26,1,0,ser,80,1,473,130,252,68,90,1163,1,1
130070,27,1,0,ser,80,1,411,130,261,63,56,874,2,1
130070,28,1,0,ser,80,1,145,130,287,55,9,893,4,1
130070,29,1,0,sei,144,1,817,130,NA,NA,18,1467,1,1
130070,30,1,0,sei,144,1,964,130,NA,NA,30,2121,2,1
130071,1,2,0,gki,95,1,NA,NA,NA,NA,366,209,NA,NA
130071,2,2,0,gki,95,1,NA,NA,NA,NA,371,410,NA,NA
130071,3,2,0,gfi,95,1,NA,NA,NA,NA,371,819,NA,NA
130071,4,1,0,gki,95,1,402,130,NA,NA,365,1475,3,1
130071,5,1,0,gki,95,1,419,130,318,253,374,1413,2,1
130071,6,1,0,gki,95,1,369,130,NA,NA,399,1391,3,1
130071,7,1,0,gki,95,1,335,130,288,228,395,780,3,1
130071,8,1,0,gki,95,1,352,130,275,208,24,685,2,1
130071,9,1,0,gki,95,1,363,130,NA,NA,24,1025,2,1
130071,10,2,0,gki,95,1,NA,NA,NA,NA,21,1426,NA,NA
130071,11,2,0,gki,95,1,NA,NA,NA,NA,55,734,NA,NA
130071,12,1,0,gki,95,1,313,130,NA,NA,40,1221,3,1
130071,13,1,0,gki,95,1,391,130,NA,NA,54,1524,3,1
130071,14,1,0,gki,95,1,505,130,345,258,76,1549,1,1
130071,15,1,0,gfi,95,1,492,130,317,149,79,1091,1,1
130071,16,2,0,gfi,95,1,NA,NA,NA,NA,96,1127,NA,NA
130071,17,2,0,gfi,95,1,NA,NA,NA,NA,100,741,NA,NA
130071,18,1,0,gki,95,1,456,130,308,231,111,1181,2,1
130071,19,2,0,gfi,95,1,NA,NA,NA,NA,147,1444,NA,NA
130071,20,1,0,gki,95,1,391,130,317,213,132,883,1,1
130071,21,1,0,gki,95,1,373,130,NA,NA,133,753,3,1
130071,22,1,0,gki,95,1,271,130,NA,NA,150,353,4,1
130071,23,3,0,gki,95,1,NA,NA,NA,NA,174,819,NA,NA
130071,24,1,0,gfi,95,1,539,130,NA,NA,168,1505,1,1
130071,25,1,0,gki,95,1,406,130,NA,NA,192,1314,1,1
130071,26,1,0,gki,95,1,378,130,NA,NA,206,1744,2,1
130071,27,1,0,gki,95,1,435,130,311,284,224,1621,1,1
130071,28,1,0,gki,95,1,425,130,NA,NA,235,1281,1,1
130071,29,1,0,gki,95,1,321,130,NA,NA,228,802,3,1
130071,30,1,0,gfi,25,5,126,130,NA,NA,228,711,0,2
130071,31,1,0,gki,95,1,429,130,NA,NA,252,405,2,1
130071,32,1,0,gki,95,1,372,130,345,237,256,755,2,1
130071,33,1,0,gki,95,1,459,130,310,243,271,985,2,1
130071,34,1,0,gfi,95,1,591,130,NA,NA,252,1297,1,1
130071,35,1,0,gfi,95,1,396,130,NA,NA,248,1553,3,1
130071,36,1,0,gki,95,1,364,130,NA,NA,264,1580,2,1
130071,37,1,0,gfi,95,1,352,150,321,173,274,1539,2,1
130071,38,1,0,gfi,95,1,248,150,NA,NA,286,1091,0,2
130071,39,1,0,gki,95,1,452,130,321,247,316,1046,1,1
130071,40,2,0,gki,95,1,NA,NA,NA,NA,314,1391,NA,NA
130071,41,1,0,gki,95,1,359,130,288,215,312,1714,3,1
130071,42,2,0,gfi,95,1,NA,NA,NA,NA,334,1436,NA,NA
130071,43,1,0,gki,95,1,408,130,296,252,345,1261,2,1
130071,44,1,0,gfi,95,1,391,130,309,95,343,1002,3,1
130071,45,1,0,gki,95,1,395,130,NA,NA,198,383,2,1
130071,47,0,0,gfi,95,1,311,130,NA,NA,195,1769,4,1
130072,1,2,0,bah,102,1,NA,NA,NA,NA,124,234,NA,NA
130072,2,2,0,bah,102,1,NA,NA,NA,NA,124,377,NA,NA
130072,3,3,0,ges,102,1,NA,NA,NA,NA,105,477,NA,NA
130072,4,1,0,bah,102,1,508,130,275,47,97,1556,1,1
130072,5,2,0,ges,102,1,NA,NA,NA,NA,124,1767,NA,NA
130072,6,2,0,rbu,102,1,NA,NA,NA,NA,163,1471,NA,NA
130072,7,1,0,rbu,102,1,360,130,282,98,153,733,2,1
130072,8,2,0,ges,102,1,NA,NA,NA,NA,186,461,NA,NA
130072,9,3,0,bah,102,1,NA,NA,NA,NA,183,494,NA,NA
130072,10,3,0,bah,102,1,NA,NA,NA,NA,184,517,NA,NA
130072,11,1,1,ges,102,1,326,130,NA,NA,193,930,2,3
130072,12,1,1,ges,102,1,326,130,NA,NA,194,930,2,3
130072,13,1,0,ges,102,1,322,130,310,189,195,979,2,1
130072,14,1,0,bah,102,1,309,130,210,127,206,1004,3,1
130072,15,2,0,ges,102,1,NA,NA,NA,NA,223,1471,NA,NA
130072,16,3,0,ges,102,1,NA,NA,NA,NA,251,1753,NA,NA
130072,17,4,0,bah,102,1,98,130,NA,NA,242,1062,NA,3
130072,18,1,0,bah,102,1,383,130,268,150,245,771,1,1
130072,19,1,0,bah,102,1,186,130,NA,NA,239,651,2,2
130072,20,1,0,bah,102,1,273,130,219,92,271,1025,1,2
130072,21,2,0,bah,102,1,NA,NA,NA,NA,313,1072,NA,NA
130072,22,2,0,ges,102,1,NA,NA,NA,NA,327,1407,NA,NA
130072,23,2,0,rbu,102,1,NA,NA,NA,NA,338,1190,NA,NA
130072,24,3,0,ges,102,1,NA,NA,NA,NA,353,1202,NA,NA
130072,25,3,0,ges,102,1,NA,NA,NA,NA,353,1409,NA,NA
130072,26,3,0,ges,102,1,NA,NA,NA,NA,371,1299,NA,NA
130072,27,3,0,ges,102,1,NA,NA,NA,NA,385,922,NA,NA
130072,28,3,0,ges,102,1,NA,NA,NA,NA,377,536,NA,NA
130072,29,1,0,sei,102,1,439,130,269,132,331,522,1,1
130072,30,3,0,bah,102,1,NA,NA,NA,NA,336,434,NA,NA
130072,31,3,0,bah,102,1,NA,NA,NA,NA,332,415,NA,NA
130072,32,2,0,bah,102,1,NA,NA,NA,NA,311,237,NA,NA
130072,33,2,0,ges,102,1,NA,NA,NA,NA,310,180,NA,NA
130072,34,1,0,bah,102,1,235,130,241,83,15,364,2,2
130072,35,3,0,ges,102,1,NA,NA,NA,NA,11,910,NA,NA
130072,36,3,0,bah,102,1,NA,NA,NA,NA,1,1433,NA,NA
130072,37,3,0,ges,102,1,NA,NA,NA,NA,2,1636,NA,NA
130072,38,3,0,ges,102,1,NA,NA,NA,NA,17,1271,NA,NA
130072,39,1,0,sei,102,1,393,130,NA,NA,34,1638,1,1
130072,40,3,0,ges,102,1,NA,NA,NA,NA,63,1410,NA,NA
130072,41,3,0,ges,102,1,NA,NA,NA,NA,50,640,NA,NA
130074,1,1,0,tei,25,1,201,130,NA,NA,38,814,1,1
130074,2,1,0,tei,25,1,181,130,147,61,22,499,1,1
130074,3,1,0,tei,25,1,156,130,136,48,349,288,2,1
130074,4,1,0,tei,25,1,159,130,146,58,332,314,2,1
130074,5,1,0,tei,25,1,208,130,154,54,317,407,1,1
130074,6,1,0,tei,25,1,177,130,NA,NA,241,446,2,1
130074,7,1,0,sbi,25,1,NA,130,NA,NA,100,217,1,1
130074,8,1,0,sbi,25,1,211,130,164,52,71,203,1,1
130074,9,3,0,sbi,64,1,NA,130,NA,NA,87,285,NA,NA
130074,10,1,1,sbi,25,1,111,130,NA,NA,99,252,2,1
130074,11,3,0,tei,25,1,NA,130,NA,NA,137,534,NA,NA
130074,12,1,0,tei,25,1,182,130,150,44,166,283,1,1
130074,13,3,0,er,25,1,NA,130,NA,NA,169,1133,NA,NA
130075,1,2,0,ser,43,NA,NA,NA,NA,NA,230,346,NA,NA
130075,2,1,0,ser,43,1,209,130,192,143,199,523,3,1
130075,3,1,0,ser,43,1,247,130,NA,NA,224,669,2,1
130075,4,1,0,ser,43,1,257,130,NA,NA,215,857,1,1
130075,5,1,0,ser,43,1,NA,NA,NA,NA,227,877,NA,NA
130075,6,1,0,ser,43,1,258,130,NA,NA,203,1056,1,1
130075,7,1,0,ser,43,1,157,130,NA,NA,243,1154,4,2
130075,8,1,0,ser,43,1,354,130,221,116,252,619,1,1
130075,9,2,0,ser,43,NA,NA,NA,NA,NA,270,777,NA,NA
130075,10,1,0,ser,43,1,316,130,240,122,288,461,1,1
130075,11,1,0,ser,43,1,254,130,202,131,272,1121,3,1
130075,12,1,0,ser,43,1,301,130,208,115,286,1116,2,1
130075,13,2,0,ser,43,NA,NA,NA,NA,NA,298,1229,NA,NA
130075,14,1,0,ser,43,1,270,130,NA,NA,310,1214,2,1
130075,15,1,0,ser,43,1,312,130,217,148,310,760,1,1
130075,16,2,0,ser,43,NA,NA,NA,NA,NA,343,804,NA,NA
130075,17,1,0,ser,43,1,361,130,232,118,333,1133,1,1
130075,18,1,0,ser,43,1,332,130,NA,NA,380,475,1,1
130075,19,2,0,ser,43,NA,NA,NA,NA,NA,397,790,NA,NA
130075,20,2,0,ser,43,NA,NA,NA,NA,NA,395,1050,NA,NA
130075,21,1,0,ser,43,1,258,130,NA,NA,383,1099,2,1
130075,22,1,0,ser,43,1,331,130,NA,NA,385,1277,2,1
130075,23,3,0,ser,43,NA,NA,NA,NA,NA,21,1001,NA,NA
130075,24,1,0,ser,43,1,222,130,218,136,35,1097,2,1
130075,25,1,0,ser,43,1,228,130,NA,NA,45,1245,3,1
130075,26,2,0,ser,43,NA,NA,NA,NA,NA,51,805,NA,NA
130075,27,1,0,ser,43,1,296,130,NA,NA,43,535,1,1
130075,28,1,0,ser,43,1,225,130,231,147,57,722,1,1
130075,29,2,0,ser,43,NA,NA,NA,NA,NA,71,841,NA,NA
130075,30,3,0,ser,43,NA,NA,NA,NA,NA,63,1009,NA,NA
130075,31,1,0,ser,43,1,222,130,223,81,80,1188,2,1
130075,32,3,0,ser,43,NA,NA,NA,NA,NA,75,1234,NA,NA
130075,33,1,0,ser,43,1,289,130,228,119,76,1045,1,1
130075,34,1,0,ser,43,1,295,130,NA,NA,108,1179,2,1
130075,35,2,0,ser,43,NA,NA,NA,NA,NA,113,605,NA,NA
130075,36,2,0,ser,43,NA,NA,NA,NA,NA,134,514,NA,NA
130075,37,1,0,ser,43,1,251,130,205,60,127,302,1,1
130075,38,3,0,ser,43,NA,NA,NA,NA,NA,88,124,NA,NA
130075,39,2,0,ser,43,NA,NA,NA,NA,NA,379,95,NA,NA
130075,40,1,0,ser,43,1,254,130,215,90,174,343,2,1
130075,41,1,0,ser,43,1,252,130,NA,NA,139,774,2,1
130075,42,1,0,ser,43,1,273,130,NA,NA,134,992,1,1
130075,43,1,0,ser,43,1,162,130,NA,NA,156,1055,4,1
130075,44,1,0,ser,43,1,264,130,NA,NA,176,985,2,1
130075,45,1,0,ser,43,1,227,130,NA,NA,183,1132,2,1
130075,46,1,0,ser,43,1,231,130,NA,NA,187,736,3,1
130076,1,1,0,gki,117,1,460,130,NA,NA,69,194,1,1
130076,2,1,0,gfi,30,1,160,130,NA,NA,75,333,2,2
130076,3,1,0,gki,117,1,433,130,NA,NA,87,434,2,1
130076,4,3,0,gfi,50,1,NA,NA,NA,NA,93,539,NA,NA
130076,5,1,0,gfi,117,1,417,130,228,91,108,570,4,1
130076,6,1,0,gki,117,1,393,130,NA,NA,98,1066,2,1
130076,7,1,0,gfi,117,1,427,140,263,NA,95,1463,3,1
130076,8,1,0,gki,117,1,383,130,NA,NA,90,1567,2,1
130076,9,1,0,gki,117,1,424,130,NA,NA,98,1704,2,1
130076,10,1,0,gfi,117,1,499,130,339,123,123,1116,2,1
130076,11,1,0,gki,117,1,347,130,NA,NA,125,1774,2,1
130076,12,1,0,gki,117,1,455,130,NA,NA,140,1716,1,1
130076,13,1,0,gki,117,1,311,130,NA,NA,147,1289,2,1
130076,14,1,0,gfi,50,1,245,140,231,106,148,1229,4,1
130076,15,1,0,gfi,117,1,318,130,250,74,160,1025,3,1
130076,16,1,0,gki,117,1,468,130,NA,NA,182,1644,1,1
130076,17,1,0,gki,117,1,388,130,NA,NA,183,1195,2,1
130076,18,1,0,gki,117,1,379,130,324,256,192,1153,2,1
130076,19,1,0,gki,117,1,437,130,297,247,201,722,2,1
130076,20,1,0,gfi,50,1,129,130,NA,NA,211,672,2,2
130076,21,1,0,gfi,50,1,121,130,NA,NA,175,506,3,2
130076,22,1,0,gfi,50,1,138,140,NA,NA,194,412,2,2
130076,23,1,0,gfi,30,1,91,140,NA,NA,173,269,4,2
130076,24,1,0,gfi,50,1,174,140,158,61,229,203,2,2
130076,25,1,0,gki,117,1,335,130,247,204,236,272,3,1
130076,26,1,0,gfi,50,1,195,130,NA,NA,229,631,1,2
130076,27,1,0,gki,117,1,508,130,297,186,225,707,1,1
130076,28,1,0,gfi,117,1,398,140,NA,NA,202,1632,2,1
130076,29,1,0,gfi,50,1,170,130,NA,NA,235,1240,2,2
130076,30,1,0,gki,117,1,286,130,NA,NA,236,1237,2,1
130076,31,1,0,gki,117,1,422,130,NA,NA,246,1377,1,1
130076,32,1,0,gki,117,1,497,130,NA,NA,239,1656,1,1
130076,33,1,0,gfi,117,1,635,130,364,116,262,1471,1,1
130076,34,1,0,gfi,117,1,357,130,NA,NA,272,937,4,1
130076,35,1,0,rbu,30,1,186,130,156,42,290,650,2,2
130076,36,1,0,rbu,30,1,184,140,NA,NA,321,885,2,2
130076,37,1,0,gki,117,1,565,160,NA,NA,359,1551,1,1
130076,38,1,0,gki,117,1,422,130,NA,NA,398,1229,2,1
130076,39,1,0,rbu,30,1,223,130,182,61,7,1319,1,2
130076,40,1,0,gki,117,1,466,130,295,189,391,833,2,1
130076,41,1,0,gfi,117,1,354,130,206,90,13,806,3,1
130076,42,1,0,gki,117,1,397,130,NA,NA,48,951,2,1
130076,43,1,0,gki,117,1,380,130,NA,NA,53,1047,2,1
130076,44,1,0,gki,117,1,453,130,NA,NA,59,1315,1,1
130076,45,1,0,gki,117,1,280,130,NA,NA,73,1159,4,2
130076,46,1,0,gki,117,1,448,130,NA,NA,69,1744,3,1
130076,47,3,0,gki,117,1,NA,NA,NA,NA,74,1738,NA,NA
130076,48,1,0,rbu,30,1,154,130,NA,NA,397,692,2,2
130077,1,1,0,gki,48,1,373,130,NA,NA,317,377,1,1
130077,2,3,0,gki,48,1,NA,NA,NA,NA,336,642,NA,NA
130077,3,1,0,gki,48,1,195,130,NA,NA,305,698,2,1
130077,4,1,0,gki,48,1,214,130,NA,NA,289,657,2,1
130077,5,1,0,gki,48,1,220,130,NA,NA,300,966,2,1
130077,6,1,0,gki,48,1,251,130,NA,NA,341,1235,2,1
130077,7,1,0,gki,48,1,372,130,NA,NA,340,1663,1,1
130077,8,1,0,gki,48,1,288,130,NA,NA,350,1154,2,1
130077,9,7,0,gki,48,1,NA,NA,NA,NA,354,1160,NA,NA
130077,10,2,0,gki,48,1,NA,NA,NA,NA,362,968,NA,NA
130077,11,1,0,gki,48,1,345,130,NA,NA,364,723,1,1
130077,12,3,0,gki,48,1,NA,NA,NA,NA,388,1171,NA,NA
130077,13,1,0,gki,48,1,281,130,NA,NA,6,1183,2,1
130077,14,1,0,gki,48,1,305,130,NA,NA,14,1003,2,1
130077,15,1,0,gki,48,1,187,130,NA,NA,41,1215,2,1
130077,16,1,0,gki,48,1,254,130,229,152,51,1144,2,1
130077,17,1,0,gki,48,1,326,130,241,143,45,479,1,1
130077,18,1,0,gki,48,1,233,130,NA,NA,77,799,3,1
130077,19,2,0,gki,48,1,NA,NA,NA,NA,69,1131,NA,NA
130077,20,1,0,gki,48,1,158,130,NA,NA,80,1216,3,1
130077,21,1,0,gki,48,1,244,130,NA,NA,88,1165,2,1
130077,22,1,0,gki,48,1,194,130,NA,NA,101,974,2,1
130077,23,1,0,gki,48,1,215,130,NA,NA,103,1235,2,1
130077,24,3,0,gki,48,1,NA,NA,NA,NA,121,1197,NA,1
130077,25,3,0,gki,48,1,NA,NA,NA,NA,131,765,NA,NA
130077,26,1,0,gki,48,1,276,130,NA,NA,105,611,1,1
130077,27,1,0,gki,48,1,159,130,186,134,122,496,3,1
130077,28,1,0,gki,48,1,291,130,249,152,148,352,1,1
130077,29,1,0,gki,48,1,295,130,249,176,142,1092,1,1
130077,30,1,0,gki,48,1,185,130,NA,NA,134,1255,2,1
130077,31,1,0,gki,48,1,307,130,256,181,154,1081,2,1
130077,32,1,0,gki,48,1,301,130,251,181,170,1177,2,1
130077,33,1,0,gki,48,1,250,130,NA,NA,187,657,2,1
130077,34,1,0,gki,48,1,273,130,NA,NA,191,779,2,1
130077,35,1,0,gki,48,1,312,130,NA,NA,203,1146,2,1
130077,36,1,0,gki,48,1,297,130,NA,NA,241,611,2,1
130077,37,1,0,gki,48,1,302,130,NA,NA,253,968,2,1
130077,38,2,0,gki,48,1,NA,NA,NA,NA,264,1072,NA,NA
130077,39,1,0,gki,48,1,175,130,NA,NA,267,988,3,1
130078,1,2,0,gfi,51,1,NA,NA,NA,NA,141,1181,NA,NA
130078,2,1,0,gfi,51,1,248,130,NA,NA,149,489,NA,NA
130078,3,2,0,gfi,51,1,NA,NA,NA,NA,184,159,NA,NA
130078,4,2,0,gfi,51,1,NA,NA,NA,NA,298,178,NA,NA
130078,5,1,0,gfi,51,1,263,130,NA,NA,324,630,2,1
130078,6,2,0,gfi,51,1,NA,NA,NA,NA,333,856,NA,NA
130078,7,1,0,gfi,51,1,163,130,NA,NA,345,1158,3,1
130078,8,1,0,gfi,51,1,306,130,NA,NA,348,868,2,1
130078,9,1,0,gfi,51,1,311,130,NA,NA,360,568,2,1
130078,10,2,0,gfi,51,1,NA,NA,NA,NA,94,156,NA,NA
130078,11,1,0,gfi,51,1,234,130,NA,NA,117,329,3,1
130078,12,2,0,gfi,51,1,NA,NA,NA,NA,131,754,NA,NA
130078,13,1,0,gfi,51,1,275,130,234,153,107,695,2,1
130078,14,1,0,gfi,51,1,252,130,NA,NA,83,427,2,1
130078,15,2,0,gfi,51,1,NA,NA,NA,NA,8,399,NA,NA
130078,16,2,0,gfi,51,1,NA,NA,NA,NA,383,526,NA,NA
130078,17,1,0,gfi,51,1,255,130,NA,NA,370,756,2,1
