"","plot_ID","tree_ID","inv","lon","lat","t_stat"
"2993",50064,5,"HBI",5.12990552014194,-11.0800798442257,"B"
"2994",50064,6,"HBI",-8.65759513246975,7.47794400368417,"A"
"2995",50064,7,"HBI",-6.37943511118896,0.0848979512679177,"A"
"2996",50064,8,"HBI",-5.98521926071106,-1.65567219014312,"A"
"2997",50064,9,"HBI",-4.62702787604737,4.14182484350565,"A"
"2998",50064,10,"HBI",8.82703063063483,5.66777118855679,"A"
"2999",50064,11,"HBI",-5.6088576532694,-8.65082746477822,"B"
"3000",50064,12,"HBI",-6.79457518308651,-9.70856570670379,"B"
"3001",50064,13,"HBI",-9.34155498594342,6.72424348492792,"A"
"3002",50064,14,"HBI",11.8460472281555,2.60922691008477,"B"
"3003",50064,15,"HBI",12.0528471918285,-16.2848541464279,"warning"
"3004",50064,16,"HBI",-5.71579701881939,-10.1399834536184,"B"
"3005",50064,17,"HBI",-11.6207601717944,-0.668979095066826,"A"
"3006",50064,18,"HBI",-3.94574228533178,7.61889216472741,"A"
"3007",50065,1,"HBI",-1.53057084863491,0.668021614402559,"A"
"3008",50065,2,"HBI",-1.19455364435562,2.52133726239801,"A"
"3009",50065,3,"HBI",3.39516580678439,1.03699042639847,"A"
"3010",50065,4,"HBI",3.44298504349967,1.05159592536183,"A"
"3011",50065,5,"HBI",-2.50495103920235,2.16363589617086,"A"
"3012",50065,6,"HBI",7.45960365244479,-1.16482331210891,"A"
"3013",50065,7,"HBI",1.18778960821853,-2.68937833831688,"A"
"3014",50065,8,"HBI",2.65771719843175,-3.16124015113691,"A"
"3015",50065,9,"HBI",0.879177650212973,-6.16765325382078,"A"
"3016",50065,10,"HBI",0.212777139767071,12.0181165699452,"A"
"3017",50065,11,"HBI",6.78942155129339,7.51802201372362,"A"
"3018",50065,12,"HBI",12.1825473919973,1.46234026195701,"A"
"3019",50065,13,"HBI",-2.08428315221653,-3.09332567657955,"A"
"3020",50065,14,"HBI",-4.05231809002855,9.63230076862363,"A"
"3021",50065,15,"HBI",9.53000443398195,-4.77646474793695,"A"
"3022",50065,16,"HBI",-4.27742876504855,-6.11189030987429,"A"
"3023",50065,17,"HBI",4.5599470466555,1.8475072210137,"A"
"3024",50065,18,"HBI",-2.15378936256774,1.10344523275515,"A"
"3025",50065,19,"HBI",-3.04405172403666,0.586301203639771,"A"
"3026",50065,20,"HBI",3.41399376316841,4.78738410669618,"A"
"3027",50065,21,"HBI",-7.5273936208822,-0.701388106758316,"A"
"3028",50065,22,"HBI",-2.4126131987197,-12.2343858674379,"A"
"3029",50065,23,"HBI",-5.14348590453279,-2.03112105741447,"A"
"3030",50065,24,"HBI",0.784341539892736,3.79989583394054,"A"
"3031",50065,25,"HBI",8.54023436127252,-3.11327754216359,"A"
"3032",50065,26,"HBI",4.18603474773441,3.18507662243157,"A"
"3033",50065,27,"HBI",-7.0057045116806,1.47841276205873,"A"
"3034",50065,28,"HBI",3.26181349893151,0.718451597665551,"A"
"3035",50065,29,"HBI",-3.39931858242705,1.27339435178823,"A"
"3036",50065,30,"HBI",3.11732079393788,-4.21187738041868,"A"
"3037",50065,31,"HBI",-7.10729861870445,-3.80130324291048,"A"
"3038",50065,32,"HBI",8.49965000836585,6.23278025725971,"A"
"3039",50065,33,"HBI",4.23369663604561,3.10456322112082,"A"
"3040",50065,34,"HBI",-4.46117900443259,6.140519675924,"A"
"3041",50065,35,"HBI",-8.70892663252368,-3.08742561194918,"A"
"3042",50065,36,"HBI",-4.41051425753195,3.41815213004152,"A"
"3043",50065,37,"HBI",8.09862181217638,-4.61245322397323,"A"
"3044",50065,38,"HBI",-11.241274502369,1.04778221133445,"A"
