"";"plot_ID";"inv_year";"dw_sp";"dw_type";"decay";"compartiment";"B_t_ha";"C_t_ha";"N_t_ha";"plot_A_ha";"stand_component";"n_ha"
"3578";50065;2012;"all";"1";"4";"ag";2,67265000841368;1,33632500420684;0,0131469519867591;NA;"DW";NA
"3579";50065;2012;"all";"1";"5";"ag";3,62428452309493;1,81214226154747;0,0175415370917795;NA;"DW";NA
"3580";50065;2012;"all";"3";"5";"ag";1,51855656380208;0,75927828190104;0,00734981376880207;NA;"DW";NA
"3581";50065;2012;"all";"4";"2";"ag";0,722703881093327;0,361351940546663;0,000803267948137132;NA;"DW";NA
"3582";50065;2012;"all";"4";"2";"stb";0,0537319753449234;0,0268659876724616;0,00026006276066943;NA;"DW";NA
"3583";50065;2012;"all";"4";"2";"stw";0,668971905748403;0,334485952874203;0,000543205187467703;NA;"DW";NA
"3584";50065;2012;"all";"4";"3";"ag";0,753691345963067;0,376845672981533;0,00404670561908375;NA;"DW";NA
"3585";50065;2012;"all";"4";"4";"ag";0,997445128980488;0,498722564490244;0,00499669518109509;NA;"DW";NA
"3586";50065;2012;"all";"4";"5";"ag";0,135416326561366;0,067708163280683;0,000655415020557011;NA;"DW";NA
"3587";50065;2012;"all";"1";"all";"ag";22,354311446877;11,1771557234385;0,108575838624325;NA;"DW";NA
"3588";50065;2012;"all";"3";"all";"ag";1,51855656380208;0,75927828190104;0,00734981376880207;NA;"DW";NA
"3589";50065;2012;"all";"4";"all";"ag";2,60925668259825;1,30462834129912;0,010502083768873;NA;"DW";NA
"3590";50065;2012;"all";"4";"all";"stb";0,0537319753449234;0,0268659876724616;0,00026006276066943;NA;"DW";NA
"3591";50065;2012;"all";"4";"all";"stw";0,668971905748403;0,334485952874203;0,000543205187467703;NA;"DW";NA
"3592";50065;2012;"all";"all";"2";"ag";0,799635700131355;0,399817850065676;0,00117561795228118;NA;"DW";NA
"3593";50065;2012;"all";"all";"2";"stb";0,0537319753449234;0,0268659876724616;0,00026006276066943;NA;"DW";NA
"3594";50065;2012;"all";"all";"2";"stw";0,668971905748403;0,334485952874203;0,000543205187467703;NA;"DW";NA
"3595";50065;2012;"all";"all";"3";"ag";16,7341364422934;8,36706822114672;0,0815617051607263;NA;"DW";NA
"3596";50065;2012;"all";"all";"4";"ag";3,67009513739417;1,83504756869709;0,0181436471678542;NA;"DW";NA
"3597";50065;2012;"all";"all";"5";"ag";5,27825741345838;2,63912870672919;0,0255467658811385;NA;"DW";NA
"3598";50065;2012;"1";"all";"all";"ag";26,084608361944;13,042304180972;0,123554885635454;NA;"DW";NA
"3599";50065;2012;"1";"all";"all";"stb";0,0537319753449234;0,0268659876724616;0,00026006276066943;NA;"DW";NA
"3600";50065;2012;"1";"all";"all";"stw";0,668971905748403;0,334485952874203;0,000543205187467703;NA;"DW";NA
"3601";50065;2012;"2";"all";"all";"ag";0,397516331333305;0,198758165666652;0,0028728505265458;NA;"DW";NA
"3602";50065;2012;"all";"all";"all";"ag";26,4821246932773;13,2410623466387;0,126427736162;NA;"DW";939,353970544464
"3603";50065;2012;"all";"all";"all";"stb";0,0537319753449234;0,0268659876724616;0,00026006276066943;NA;"DW";939,353970544464
"3604";50065;2012;"all";"all";"all";"stw";0,668971905748403;0,334485952874203;0,000543205187467703;NA;"DW";939,353970544464
"3605";50066;2012;"1";"1";"2";"ag";13,5359942334885;6,76799711674424;0,0655142120900842;NA;"DW";NA
"3606";50066;2012;"1";"1";"3";"ag";3,27893741476438;1,63946870738219;0,0158700570874596;NA;"DW";NA
"3607";50066;2012;"1";"1";"4";"ag";0,102353382174547;0,0511766910872737;0,000495390369724809;NA;"DW";NA
"3608";50066;2012;"1";"1";"5";"ag";0,0826455880912497;0,0413227940456247;0,000400004646361648;NA;"DW";NA
"3609";50066;2012;"1";"4";"2";"ag";8,18436197919937;4,09218098959969;0,00925048196199481;NA;"DW";NA
"3610";50066;2012;"1";"4";"2";"stb";0,646668330408371;0,323334165204185;0,00312987471917652;NA;"DW";NA
"3611";50066;2012;"1";"4";"2";"stw";7,537693648791;3,7688468243955;0,0061206072428183;NA;"DW";NA
"3612";50066;2012;"1";"4";"3";"ag";0,710138298326558;0,355069149163279;0,00343706936390054;NA;"DW";NA
"3613";50066;2012;"1";"4";"4";"ag";0,383932316324301;0,191966158162151;0,00185823241100962;NA;"DW";NA
"3614";50066;2012;"1";"4";"5";"ag";0,0999909584313882;0,0499954792156941;0,000483956238807919;NA;"DW";NA
"3615";50066;2012;"1";"5";"2";"ag";0,228147153096784;0,114073576548392;0,000556910303566789;NA;"DW";NA
"3616";50066;2012;"1";"5";"2";"fwb";0,0869332885848585;0,0434666442924293;0,000377551272324041;NA;"DW";NA
"3617";50066;2012;"1";"5";"2";"sb";0,0154663814412865;0,00773319072064324;7,48572861758266e-05;NA;"DW";NA
"3618";50066;2012;"1";"5";"2";"stb";0,000594535455204286;0,000297267727602143;2,87755160318875e-06;NA;"DW";NA
"3619";50066;2012;"1";"5";"2";"stw";0,00676692437742413;0,00338346218871206;5,49474259446839e-06;NA;"DW";NA
"3620";50066;2012;"1";"5";"2";"sw";0,11838602323801;0,0591930116190051;9,61294508692644e-05;NA;"DW";NA
"3621";50066;2012;"1";"1";"all";"ag";16,9999306185187;8,49996530925933;0,0822796641936303;NA;"DW";NA
"3622";50066;2012;"1";"4";"all";"ag";9,37842355228161;4,68921177614081;0,0150297399757129;NA;"DW";NA
"3623";50066;2012;"1";"4";"all";"stb";0,646668330408371;0,323334165204185;0,00312987471917652;NA;"DW";NA
"3624";50066;2012;"1";"4";"all";"stw";7,537693648791;3,7688468243955;0,0061206072428183;NA;"DW";NA
"3625";50066;2012;"1";"5";"all";"ag";0,228147153096784;0,114073576548392;0,000556910303566789;NA;"DW";NA
"3626";50066;2012;"1";"5";"all";"fwb";0,0869332885848585;0,0434666442924293;0,000377551272324041;NA;"DW";NA
"3627";50066;2012;"1";"5";"all";"sb";0,0154663814412865;0,00773319072064324;7,48572861758266e-05;NA;"DW";NA
"3628";50066;2012;"1";"5";"all";"stb";0,000594535455204286;0,000297267727602143;2,87755160318875e-06;NA;"DW";NA
"3629";50066;2012;"1";"5";"all";"stw";0,00676692437742413;0,00338346218871206;5,49474259446839e-06;NA;"DW";NA
"3630";50066;2012;"1";"5";"all";"sw";0,11838602323801;0,0591930116190051;9,61294508692644e-05;NA;"DW";NA
"3631";50066;2012;"1";"all";"2";"ag";21,9485033657846;10,9742516828923;0,0753216043556458;NA;"DW";NA
"3632";50066;2012;"1";"all";"2";"fwb";0,0869332885848585;0,0434666442924293;0,000377551272324041;NA;"DW";NA
"3633";50066;2012;"1";"all";"2";"sb";0,0154663814412865;0,00773319072064324;7,48572861758266e-05;NA;"DW";NA
"3634";50066;2012;"1";"all";"2";"stb";0,647262865863575;0,323631432931788;0,0031327522707797;NA;"DW";NA
"3635";50066;2012;"1";"all";"2";"stw";7,54446057316843;3,77223028658421;0,00612610198541276;NA;"DW";NA
"3636";50066;2012;"1";"all";"2";"sw";0,11838602323801;0,0591930116190051;9,61294508692644e-05;NA;"DW";NA
"3637";50066;2012;"1";"all";"3";"ag";3,98907571309094;1,99453785654547;0,0193071264513602;NA;"DW";NA
"3638";50066;2012;"1";"all";"4";"ag";0,486285698498849;0,243142849249425;0,00235362278073443;NA;"DW";NA
"3639";50066;2012;"1";"all";"5";"ag";0,182636546522638;0,0913182732613189;0,000883960885169566;NA;"DW";NA
"3640";50066;2012;"all";"1";"2";"ag";13,5359942334885;6,76799711674424;0,0655142120900842;NA;"DW";NA
"3641";50066;2012;"all";"1";"3";"ag";3,27893741476438;1,63946870738219;0,0158700570874596;NA;"DW";NA
"3642";50066;2012;"all";"1";"4";"ag";0,102353382174547;0,0511766910872737;0,000495390369724809;NA;"DW";NA
"3643";50066;2012;"all";"1";"5";"ag";0,0826455880912497;0,0413227940456247;0,000400004646361648;NA;"DW";NA
"3644";50066;2012;"all";"4";"2";"ag";8,18436197919937;4,09218098959969;0,00925048196199481;NA;"DW";NA
"3645";50066;2012;"all";"4";"2";"stb";0,646668330408371;0,323334165204185;0,00312987471917652;NA;"DW";NA
"3646";50066;2012;"all";"4";"2";"stw";7,537693648791;3,7688468243955;0,0061206072428183;NA;"DW";NA
"3647";50066;2012;"all";"4";"3";"ag";0,710138298326558;0,355069149163279;0,00343706936390054;NA;"DW";NA
"3648";50066;2012;"all";"4";"4";"ag";0,383932316324301;0,191966158162151;0,00185823241100962;NA;"DW";NA
"3649";50066;2012;"all";"4";"5";"ag";0,0999909584313882;0,0499954792156941;0,000483956238807919;NA;"DW";NA
"3650";50066;2012;"all";"5";"2";"ag";0,228147153096784;0,114073576548392;0,000556910303566789;NA;"DW";NA
"3651";50066;2012;"all";"5";"2";"fwb";0,0869332885848585;0,0434666442924293;0,000377551272324041;NA;"DW";NA
"3652";50066;2012;"all";"5";"2";"sb";0,0154663814412865;0,00773319072064324;7,48572861758266e-05;NA;"DW";NA
"3653";50066;2012;"all";"5";"2";"stb";0,000594535455204286;0,000297267727602143;2,87755160318875e-06;NA;"DW";NA
"3654";50066;2012;"all";"5";"2";"stw";0,00676692437742413;0,00338346218871206;5,49474259446839e-06;NA;"DW";NA
"3655";50066;2012;"all";"5";"2";"sw";0,11838602323801;0,0591930116190051;9,61294508692644e-05;NA;"DW";NA
"3656";50066;2012;"all";"1";"all";"ag";16,9999306185187;8,49996530925933;0,0822796641936303;NA;"DW";NA
"3657";50066;2012;"all";"4";"all";"ag";9,37842355228161;4,68921177614081;0,0150297399757129;NA;"DW";NA
"3658";50066;2012;"all";"4";"all";"stb";0,646668330408371;0,323334165204185;0,00312987471917652;NA;"DW";NA
"3659";50066;2012;"all";"4";"all";"stw";7,537693648791;3,7688468243955;0,0061206072428183;NA;"DW";NA
"3660";50066;2012;"all";"5";"all";"ag";0,228147153096784;0,114073576548392;0,000556910303566789;NA;"DW";NA
"3661";50066;2012;"all";"5";"all";"fwb";0,0869332885848585;0,0434666442924293;0,000377551272324041;NA;"DW";NA
"3662";50066;2012;"all";"5";"all";"sb";0,0154663814412865;0,00773319072064324;7,48572861758266e-05;NA;"DW";NA
"3663";50066;2012;"all";"5";"all";"stb";0,000594535455204286;0,000297267727602143;2,87755160318875e-06;NA;"DW";NA
"3664";50066;2012;"all";"5";"all";"stw";0,00676692437742413;0,00338346218871206;5,49474259446839e-06;NA;"DW";NA
"3665";50066;2012;"all";"5";"all";"sw";0,11838602323801;0,0591930116190051;9,61294508692644e-05;NA;"DW";NA
"3666";50066;2012;"all";"all";"2";"ag";21,9485033657846;10,9742516828923;0,0753216043556458;NA;"DW";NA
"3667";50066;2012;"all";"all";"2";"fwb";0,0869332885848585;0,0434666442924293;0,000377551272324041;NA;"DW";NA
"3668";50066;2012;"all";"all";"2";"sb";0,0154663814412865;0,00773319072064324;7,48572861758266e-05;NA;"DW";NA
"3669";50066;2012;"all";"all";"2";"stb";0,647262865863575;0,323631432931788;0,0031327522707797;NA;"DW";NA
"3670";50066;2012;"all";"all";"2";"stw";7,54446057316843;3,77223028658421;0,00612610198541276;NA;"DW";NA
"3671";50066;2012;"all";"all";"2";"sw";0,11838602323801;0,0591930116190051;9,61294508692644e-05;NA;"DW";NA
"3672";50066;2012;"all";"all";"3";"ag";3,98907571309094;1,99453785654547;0,0193071264513602;NA;"DW";NA
"3673";50066;2012;"all";"all";"4";"ag";0,486285698498849;0,243142849249425;0,00235362278073443;NA;"DW";NA
"3674";50066;2012;"all";"all";"5";"ag";0,182636546522638;0,0913182732613189;0,000883960885169566;NA;"DW";NA
"3675";50066;2012;"1";"all";"all";"ag";26,6065013238971;13,3032506619485;0,09786631447291;NA;"DW";NA
"3676";50066;2012;"1";"all";"all";"fwb";0,0869332885848585;0,0434666442924293;0,000377551272324041;NA;"DW";NA
"3677";50066;2012;"1";"all";"all";"sb";0,0154663814412865;0,00773319072064324;7,48572861758266e-05;NA;"DW";NA
"3678";50066;2012;"1";"all";"all";"stb";0,647262865863575;0,323631432931788;0,0031327522707797;NA;"DW";NA
"3679";50066;2012;"1";"all";"all";"stw";7,54446057316843;3,77223028658421;0,00612610198541276;NA;"DW";NA
"3680";50066;2012;"1";"all";"all";"sw";0,11838602323801;0,0591930116190051;9,61294508692644e-05;NA;"DW";NA
"3681";50066;2012;"all";"all";"all";"ag";26,6065013238971;13,3032506619485;0,09786631447291;NA;"DW";2418,33681778468
"3682";50066;2012;"all";"all";"all";"fwb";0,0869332885848585;0,0434666442924293;0,000377551272324041;NA;"DW";2418,33681778468
"3683";50066;2012;"all";"all";"all";"sb";0,0154663814412865;0,00773319072064324;7,48572861758266e-05;NA;"DW";2418,33681778468
"3684";50066;2012;"all";"all";"all";"stb";0,647262865863575;0,323631432931788;0,0031327522707797;NA;"DW";2418,33681778468
"3685";50066;2012;"all";"all";"all";"stw";7,54446057316843;3,77223028658421;0,00612610198541276;NA;"DW";2418,33681778468
"3686";50066;2012;"all";"all";"all";"sw";0,11838602323801;0,0591930116190051;9,61294508692644e-05;NA;"DW";2418,33681778468
"3687";50067;2012;"2";"1";"2";"ag";1,47274155429587;0,736370777147937;0,0106435032128963;NA;"DW";NA
"3688";50067;2012;"2";"4";"2";"ag";0,904164395809737;0,452082197904869;0,00149379186814645;NA;"DW";NA
"3689";50067;2012;"2";"4";"2";"stb";0,0486646978514;0,0243323489257;0,000351699771372068;NA;"DW";NA
"3690";50067;2012;"2";"4";"2";"stw";0,855499697958336;0,427749848979168;0,00114209209677438;NA;"DW";NA
"3691";50067;2012;"2";"4";"3";"ag";0,162543543943279;0,0812717719716397;0,00117470219207808;NA;"DW";NA
"3692";50067;2012;"2";"4";"4";"ag";0,188307619279638;0,0941538096398192;0,00136089916453395;NA;"DW";NA
"3693";50067;2012;"3";"1";"3";"ag";1,28866840298271;0,644334201491357;0,00838536529820852;NA;"DW";NA
"3694";50067;2012;"3";"1";"4";"ag";0,0846187220747387;0,0423093610373693;0,000550614024540324;NA;"DW";NA
"3695";50067;2012;"3";"4";"4";"ag";0,263184993005342;0,131592496502671;0,00171254474948576;NA;"DW";NA
"3696";50067;2012;"2";"1";"all";"ag";1,47274155429587;0,736370777147937;0,0106435032128963;NA;"DW";NA
"3697";50067;2012;"2";"4";"all";"ag";1,25501555903265;0,627507779516327;0,00402939322475847;NA;"DW";NA
"3698";50067;2012;"2";"4";"all";"stb";0,0486646978514;0,0243323489257;0,000351699771372068;NA;"DW";NA
"3699";50067;2012;"2";"4";"all";"stw";0,855499697958336;0,427749848979168;0,00114209209677438;NA;"DW";NA
"3700";50067;2012;"3";"1";"all";"ag";1,37328712505745;0,686643562528727;0,00893597932274884;NA;"DW";NA
"3701";50067;2012;"3";"4";"all";"ag";0,263184993005342;0,131592496502671;0,00171254474948576;NA;"DW";NA
"3702";50067;2012;"2";"all";"2";"ag";2,37690595010561;1,18845297505281;0,0121372950810427;NA;"DW";NA
"3703";50067;2012;"2";"all";"2";"stb";0,0486646978514;0,0243323489257;0,000351699771372068;NA;"DW";NA
"3704";50067;2012;"2";"all";"2";"stw";0,855499697958336;0,427749848979168;0,00114209209677438;NA;"DW";NA
"3705";50067;2012;"2";"all";"3";"ag";0,162543543943279;0,0812717719716397;0,00117470219207808;NA;"DW";NA
"3706";50067;2012;"2";"all";"4";"ag";0,188307619279638;0,0941538096398192;0,00136089916453395;NA;"DW";NA
"3707";50067;2012;"3";"all";"3";"ag";1,28866840298271;0,644334201491357;0,00838536529820852;NA;"DW";NA
"3708";50067;2012;"3";"all";"4";"ag";0,34780371508008;0,17390185754004;0,00226315877402608;NA;"DW";NA
"3709";50067;2012;"all";"1";"2";"ag";1,47274155429587;0,736370777147937;0,0106435032128963;NA;"DW";NA
"3710";50067;2012;"all";"1";"3";"ag";1,28866840298271;0,644334201491357;0,00838536529820852;NA;"DW";NA
"3711";50067;2012;"all";"1";"4";"ag";0,0846187220747387;0,0423093610373693;0,000550614024540324;NA;"DW";NA
"3712";50067;2012;"all";"4";"2";"ag";0,904164395809737;0,452082197904869;0,00149379186814645;NA;"DW";NA
"3713";50067;2012;"all";"4";"2";"stb";0,0486646978514;0,0243323489257;0,000351699771372068;NA;"DW";NA
"3714";50067;2012;"all";"4";"2";"stw";0,855499697958336;0,427749848979168;0,00114209209677438;NA;"DW";NA
"3715";50067;2012;"all";"4";"3";"ag";0,162543543943279;0,0812717719716397;0,00117470219207808;NA;"DW";NA
"3716";50067;2012;"all";"4";"4";"ag";0,45149261228498;0,22574630614249;0,00307344391401971;NA;"DW";NA
"3717";50067;2012;"all";"1";"all";"ag";2,84602867935333;1,42301433967666;0,0195794825356451;NA;"DW";NA
"3718";50067;2012;"all";"4";"all";"ag";1,518200552038;0,759100276018998;0,00574193797424423;NA;"DW";NA
"3719";50067;2012;"all";"4";"all";"stb";0,0486646978514;0,0243323489257;0,000351699771372068;NA;"DW";NA
"3720";50067;2012;"all";"4";"all";"stw";0,855499697958336;0,427749848979168;0,00114209209677438;NA;"DW";NA
"3721";50067;2012;"all";"all";"2";"ag";2,37690595010561;1,18845297505281;0,0121372950810427;NA;"DW";NA
"3722";50067;2012;"all";"all";"2";"stb";0,0486646978514;0,0243323489257;0,000351699771372068;NA;"DW";NA
"3723";50067;2012;"all";"all";"2";"stw";0,855499697958336;0,427749848979168;0,00114209209677438;NA;"DW";NA
"3724";50067;2012;"all";"all";"3";"ag";1,45121194692599;0,725605973462997;0,00956006749028659;NA;"DW";NA
"3725";50067;2012;"all";"all";"4";"ag";0,536111334359719;0,268055667179859;0,00362405793856003;NA;"DW";NA
"3726";50067;2012;"2";"all";"all";"ag";2,72775711332853;1,36387855666426;0,0146728964376548;NA;"DW";NA
"3727";50067;2012;"2";"all";"all";"stb";0,0486646978514;0,0243323489257;0,000351699771372068;NA;"DW";NA
"3728";50067;2012;"2";"all";"all";"stw";0,855499697958336;0,427749848979168;0,00114209209677438;NA;"DW";NA
"3729";50067;2012;"3";"all";"all";"ag";1,6364721180628;0,818236059031398;0,0106485240722346;NA;"DW";NA
"3730";50067;2012;"all";"all";"all";"ag";4,36422923139132;2,18211461569566;0,0253214205098894;NA;"DW";739,49142362011
"3731";50067;2012;"all";"all";"all";"stb";0,0486646978514;0,0243323489257;0,000351699771372068;NA;"DW";739,49142362011
"3732";50067;2012;"all";"all";"all";"stw";0,855499697958336;0,427749848979168;0,00114209209677438;NA;"DW";739,49142362011
"3733";50068;2012;"1";"1";"2";"ag";1,94978915564307;0,974894577821535;0,00943697951331246;NA;"DW";NA
"3734";50068;2012;"1";"1";"3";"ag";0,722218838610513;0,361109419305257;0,00349553917887488;NA;"DW";NA
"3735";50068;2012;"1";"1";"4";"ag";0,45826625410324;0,22913312705162;0,00221800866985968;NA;"DW";NA
"3736";50068;2012;"1";"1";"5";"ag";0,117540391952;0,0587701959759998;0,000568895497047678;NA;"DW";NA
"3737";50068;2012;"1";"4";"4";"ag";0,0319092025587639;0,0159546012793819;0,000154440540384417;NA;"DW";NA
"3738";50068;2012;"2";"1";"2";"ag";0,493424770381831;0,246712385190915;0,00356598081554949;NA;"DW";NA
"3739";50068;2012;"2";"1";"3";"ag";0,130295910448286;0,065147955224143;0,000941648544809763;NA;"DW";NA
"3740";50068;2012;"2";"1";"4";"ag";0,334053467064831;0,167026733532415;0,00241420440647753;NA;"DW";NA
"3741";50068;2012;"2";"1";"5";"ag";0,318168561210163;0,159084280605082;0,00229940419186585;NA;"DW";NA
"3742";50068;2012;"2";"3";"2";"ag";0,46670171812639;0,233350859063195;0,000864358166005923;NA;"DW";NA
"3743";50068;2012;"2";"3";"2";"sb";0,0409557658362513;0,0204778829181256;0,000295987319698587;NA;"DW";NA
"3744";50068;2012;"2";"3";"2";"sw";0,425745952290138;0,212872976145068;0,000568370846307334;NA;"DW";NA
"3745";50068;2012;"2";"4";"3";"ag";0,316481272651013;0,158240636325507;0,00228721015744887;NA;"DW";NA
"3746";50068;2012;"2";"4";"4";"ag";0,195301649332808;0,0976508246664037;0,0014114450197282;NA;"DW";NA
"3747";50068;2012;"2";"4";"5";"ag";0,0075685463920374;0,0037842731960187;5,46978847752543e-05;NA;"DW";NA
"3748";50068;2012;"3";"1";"3";"ag";0,147580061834283;0,0737900309171417;0,00096030346235568;NA;"DW";NA
"3749";50068;2012;"3";"1";"4";"ag";0,896226652032721;0,44811332601636;0,00583174682477692;NA;"DW";NA
"3750";50068;2012;"3";"1";"5";"ag";1,03623283043794;0,518116415218969;0,00674276702765967;NA;"DW";NA
"3751";50068;2012;"3";"4";"2";"ag";0,385296400199919;0,19264820009996;0,000882934320864748;NA;"DW";NA
"3752";50068;2012;"3";"4";"2";"stb";0,0437213517801239;0,0218606758900619;0,000284494836033267;NA;"DW";NA
"3753";50068;2012;"3";"4";"2";"stw";0,341575048419795;0,170787524209898;0,000598439484831481;NA;"DW";NA
"3754";50068;2012;"3";"4";"3";"ag";0,136603032441651;0,0683015162208253;0,000888875932097819;NA;"DW";NA
"3755";50068;2012;"3";"4";"4";"ag";0,228078277380256;0,114039138690128;0,00148410535091333;NA;"DW";NA
"3756";50068;2012;"3";"4";"5";"ag";0,0430981437157331;0,0215490718578665;0,000280439621158276;NA;"DW";NA
"3757";50068;2012;"1";"1";"all";"ag";3,24781464030882;1,62390732015441;0,0157194228590947;NA;"DW";NA
"3758";50068;2012;"1";"4";"all";"ag";0,0319092025587639;0,0159546012793819;0,000154440540384417;NA;"DW";NA
"3759";50068;2012;"2";"1";"all";"ag";1,27594270910511;0,637971354552555;0,00922123795870264;NA;"DW";NA
"3760";50068;2012;"2";"3";"all";"ag";0,46670171812639;0,233350859063195;0,000864358166005923;NA;"DW";NA
"3761";50068;2012;"2";"3";"all";"sb";0,0409557658362513;0,0204778829181256;0,000295987319698587;NA;"DW";NA
"3762";50068;2012;"2";"3";"all";"sw";0,425745952290138;0,212872976145068;0,000568370846307334;NA;"DW";NA
"3763";50068;2012;"2";"4";"all";"ag";0,519351468375858;0,259675734187929;0,00375335306195233;NA;"DW";NA
"3764";50068;2012;"3";"1";"all";"ag";2,08003954430494;1,04001977215247;0,0135348173147923;NA;"DW";NA
"3765";50068;2012;"3";"4";"all";"ag";0,793075853737559;0,396537926868779;0,00353635522503417;NA;"DW";NA
"3766";50068;2012;"3";"4";"all";"stb";0,0437213517801239;0,0218606758900619;0,000284494836033267;NA;"DW";NA
"3767";50068;2012;"3";"4";"all";"stw";0,341575048419795;0,170787524209898;0,000598439484831481;NA;"DW";NA
"3768";50068;2012;"1";"all";"2";"ag";1,94978915564307;0,974894577821535;0,00943697951331246;NA;"DW";NA
"3769";50068;2012;"1";"all";"3";"ag";0,722218838610513;0,361109419305257;0,00349553917887488;NA;"DW";NA
"3770";50068;2012;"1";"all";"4";"ag";0,490175456662004;0,245087728331002;0,0023724492102441;NA;"DW";NA
"3771";50068;2012;"1";"all";"5";"ag";0,117540391952;0,0587701959759998;0,000568895497047678;NA;"DW";NA
"3772";50068;2012;"2";"all";"2";"ag";0,960126488508221;0,48006324425411;0,00443033898155541;NA;"DW";NA
"3773";50068;2012;"2";"all";"2";"sb";0,0409557658362513;0,0204778829181256;0,000295987319698587;NA;"DW";NA
"3774";50068;2012;"2";"all";"2";"sw";0,425745952290138;0,212872976145068;0,000568370846307334;NA;"DW";NA
"3775";50068;2012;"2";"all";"3";"ag";0,446777183099299;0,22338859154965;0,00322885870225863;NA;"DW";NA
"3776";50068;2012;"2";"all";"4";"ag";0,529355116397639;0,264677558198819;0,00382564942620574;NA;"DW";NA
"3777";50068;2012;"2";"all";"5";"ag";0,325737107602201;0,1628685538011;0,0023541020766411;NA;"DW";NA
"3778";50068;2012;"3";"all";"2";"ag";0,385296400199919;0,19264820009996;0,000882934320864748;NA;"DW";NA
"3779";50068;2012;"3";"all";"2";"stb";0,0437213517801239;0,0218606758900619;0,000284494836033267;NA;"DW";NA
"3780";50068;2012;"3";"all";"2";"stw";0,341575048419795;0,170787524209898;0,000598439484831481;NA;"DW";NA
"3781";50068;2012;"3";"all";"3";"ag";0,284183094275934;0,142091547137967;0,0018491793944535;NA;"DW";NA
"3782";50068;2012;"3";"all";"4";"ag";1,12430492941298;0,562152464706488;0,00731585217569024;NA;"DW";NA
"3783";50068;2012;"3";"all";"5";"ag";1,07933097415367;0,539665487076836;0,00702320664881795;NA;"DW";NA
"3784";50068;2012;"all";"1";"2";"ag";2,4432139260249;1,22160696301245;0,0130029603288619;NA;"DW";NA
"3785";50068;2012;"all";"1";"3";"ag";1,00009481089308;0,500047405446541;0,00539749118604032;NA;"DW";NA
"3786";50068;2012;"all";"1";"4";"ag";1,68854637320079;0,844273186600396;0,0104639599011141;NA;"DW";NA
"3787";50068;2012;"all";"1";"5";"ag";1,4719417836001;0,735970891800051;0,0096110667165732;NA;"DW";NA
"3788";50068;2012;"all";"3";"2";"ag";0,46670171812639;0,233350859063195;0,000864358166005923;NA;"DW";NA
"3789";50068;2012;"all";"3";"2";"sb";0,0409557658362513;0,0204778829181256;0,000295987319698587;NA;"DW";NA
"3790";50068;2012;"all";"3";"2";"sw";0,425745952290138;0,212872976145068;0,000568370846307334;NA;"DW";NA
"3791";50068;2012;"all";"4";"2";"ag";0,385296400199919;0,19264820009996;0,000882934320864748;NA;"DW";NA
"3792";50068;2012;"all";"4";"2";"stb";0,0437213517801239;0,0218606758900619;0,000284494836033267;NA;"DW";NA
"3793";50068;2012;"all";"4";"2";"stw";0,341575048419795;0,170787524209898;0,000598439484831481;NA;"DW";NA
"3794";50068;2012;"all";"4";"3";"ag";0,453084305092664;0,226542152546332;0,00317608608954669;NA;"DW";NA
"3795";50068;2012;"all";"4";"4";"ag";0,455289129271828;0,227644564635914;0,00304999091102594;NA;"DW";NA
"3796";50068;2012;"all";"4";"5";"ag";0,0506666901077705;0,0253333450538852;0,00033513750593353;NA;"DW";NA
"3797";50068;2012;"all";"1";"all";"ag";6,60379689371888;3,30189844685944;0,0384754781325896;NA;"DW";NA
"3798";50068;2012;"all";"3";"all";"ag";0,46670171812639;0,233350859063195;0,000864358166005923;NA;"DW";NA
"3799";50068;2012;"all";"3";"all";"sb";0,0409557658362513;0,0204778829181256;0,000295987319698587;NA;"DW";NA
"3800";50068;2012;"all";"3";"all";"sw";0,425745952290138;0,212872976145068;0,000568370846307334;NA;"DW";NA
"3801";50068;2012;"all";"4";"all";"ag";1,34433652467218;0,67216826233609;0,00744414882737091;NA;"DW";NA
"3802";50068;2012;"all";"4";"all";"stb";0,0437213517801239;0,0218606758900619;0,000284494836033267;NA;"DW";NA
"3803";50068;2012;"all";"4";"all";"stw";0,341575048419795;0,170787524209898;0,000598439484831481;NA;"DW";NA
"3804";50068;2012;"all";"all";"2";"ag";3,29521204435121;1,64760602217561;0,0147502528157326;NA;"DW";NA
"3805";50068;2012;"all";"all";"2";"sb";0,0409557658362513;0,0204778829181256;0,000295987319698587;NA;"DW";NA
"3806";50068;2012;"all";"all";"2";"stb";0,0437213517801239;0,0218606758900619;0,000284494836033267;NA;"DW";NA
"3807";50068;2012;"all";"all";"2";"stw";0,341575048419795;0,170787524209898;0,000598439484831481;NA;"DW";NA
"3808";50068;2012;"all";"all";"2";"sw";0,425745952290138;0,212872976145068;0,000568370846307334;NA;"DW";NA
"3809";50068;2012;"all";"all";"3";"ag";1,45317911598575;0,726589557992873;0,00857357727558702;NA;"DW";NA
"3810";50068;2012;"all";"all";"4";"ag";2,14383550247262;1,07191775123631;0,0135139508121401;NA;"DW";NA
"3811";50068;2012;"all";"all";"5";"ag";1,52260847370787;0,761304236853936;0,00994620422250673;NA;"DW";NA
"3812";50068;2012;"1";"all";"all";"ag";3,27972384286759;1,63986192143379;0,0158738633994791;NA;"DW";NA
"3813";50068;2012;"2";"all";"all";"ag";2,26199589560736;1,13099794780368;0,0138389491866609;NA;"DW";NA
