"";"plot_ID";"stand";"SP_code";"C_layer";"age_period";"annual_growth_cm";"stand_component";"stand_type";"compartiment";"B_t_ha_diff";"C_t_ha_diff";"N_t_ha_diff";"n_ha_diff";"n_SP_diff";"BA_percent_diff"
"381";"140062";"A";"gki";"1";10;0,253186191284663;"LT";2;"fwb";-4,2915747426658;-2,14578737133289;-0,0174152103057378;NA;NA;NA
"382";"140062";"A";"gki";"1";10;0,253186191284663;"LT";2;"ndl";-1,29784435354394;-0,64892217677196;0;NA;NA;NA
"383";"140062";"A";"gki";"1";10;0,253186191284663;"LT";2;"sb";-2,5358346207714;-1,26791731038572;-0,0110029864195273;NA;NA;NA
"384";"140062";"A";"gki";"1";10;0,253186191284663;"LT";2;"stb";-0,101661173969048;-0,050830586984523;-0,0004411078338517;NA;NA;NA
"385";"140062";"A";"gki";"1";10;0,253186191284663;"LT";2;"stw";-0,80588059292975;-0,40294029646487;-0,00063986919078622;NA;NA;NA
"386";"140062";"A";"gki";"1";10;0,253186191284663;"LT";2;"sw";-23,409694741199;-11,7048473705994;-0,018587297624511;NA;NA;NA
"387";"140062";"A";"gki";"1";10;0,253186191284663;"LT";2;"total";-37,234231540757;-18,617115770379;-0,056567853503166;NA;NA;NA
"388";"140063";"A";"gki";"1";10;0,34;"LT";2;"ag";14,852515190775;7,4262575953875;0,024846263501057;NA;NA;NA
"389";"140063";"A";"gki";"1";10;0,34;"LT";2;"bg";4,9408827351521;2,47044136757604;0,0087453624412192;NA;NA;NA
"390";"140063";"A";"gki";"1";10;0,34;"LT";2;"fwb";2,91935731842152;1,45967865921076;0,0118467519981545;NA;NA;NA
"391";"140063";"A";"gki";"1";10;0,34;"LT";2;"ndl";1,23967907866595;0,61983953933297;0;NA;NA;NA
"392";"140063";"A";"gki";"1";10;0,34;"LT";2;"sb";1,24792429305455;0,62396214652728;0,0054147435075637;NA;NA;NA
"393";"140063";"A";"gki";"1";10;0,34;"LT";2;"stb";0,023976790362844;0,011988395181423;0,00010403529338439;NA;NA;NA
"394";"140063";"A";"gki";"1";10;0,34;"LT";2;"stw";0,22098142185378;0,11049071092689;0,00017545924895191;NA;NA;NA
"395";"140063";"A";"gki";"1";10;0,34;"LT";2;"sw";9,20059628841631;4,6002981442082;0,0073052734530025;NA;NA;NA
"396";"140063";"A";"gki";"1";10;0,34;"LT";2;"total";19,793397925927;9,89669896296351;0,033591625942276;NA;NA;NA
"397";"140063";"A";"rbu";"1";10;0,63;"LT";2;"ag";18,5428022472934;9,27140112364664;0,0443325446315339;NA;NA;NA
"398";"140063";"A";"rbu";"1";10;0,63;"LT";2;"bg";1,88865675640363;0,944328378201815;0,005722629971903;NA;NA;NA
"399";"140063";"A";"rbu";"1";10;0,63;"LT";2;"fwb";4,54008756461078;2,27004378230539;0,0208889428847742;NA;NA;NA
"400";"140063";"A";"rbu";"1";10;0,63;"LT";2;"ndl";0,421541824028124;0,210770912014061;0;NA;NA;NA
"401";"140063";"A";"rbu";"1";10;0,63;"LT";2;"sb";0,878523875464805;0,439261937732402;0,00634909204798415;NA;NA;NA
"402";"140063";"A";"rbu";"1";10;0,63;"LT";2;"stb";0,023162475596969;0,0115812377984845;0,000167395211139295;NA;NA;NA
"403";"140063";"A";"rbu";"1";10;0,63;"LT";2;"stw";0,395960008944602;0,197980004472301;0,000528606611941043;NA;NA;NA
"404";"140063";"A";"rbu";"1";10;0,63;"LT";2;"sw";12,2835264986481;6,14176324932404;0,0163985078756952;NA;NA;NA
"405";"140063";"A";"rbu";"1";10;0,63;"LT";2;"total";20,4314590036969;10,2157295018485;0,0500551746034368;NA;NA;NA
"406";"140064";"A";"gki";"1";10;0,359429824561404;"LT";2;"ag";19,655161226706;9,8275806133534;-0,009197114587606;NA;NA;NA
"407";"140064";"A";"gki";"1";10;0,359429824561404;"LT";2;"bg";1,2507906631466;0,6253953315732;0,0022138994737693;NA;NA;NA
"408";"140064";"A";"gki";"1";10;0,359429824561404;"LT";2;"fwb";-11,2567897425885;-5,62839487129423;-0,0456800527754235;NA;NA;NA
"409";"140064";"A";"gki";"1";10;0,359429824561404;"LT";2;"ndl";-5,91857548660513;-2,9592877433026;0;NA;NA;NA
"410";"140064";"A";"gki";"1";10;0,359429824561404;"LT";2;"sb";1,93041167254359;0,96520583627178;0,0083760562471664;NA;NA;NA
"411";"140064";"A";"gki";"1";10;0,359429824561404;"LT";2;"stb";0,111760452091969;0,055880226045984;0,00048492860162705;NA;NA;NA
"412";"140064";"A";"gki";"1";10;0,359429824561404;"LT";2;"stw";1,38667738877179;0,69333869438589;0,0011010218466848;NA;NA;NA
"413";"140064";"A";"gki";"1";10;0,359429824561404;"LT";2;"sw";33,4016769424932;16,7008384712465;0,0265209314923393;NA;NA;NA
"414";"140064";"A";"gki";"1";10;0,359429824561404;"LT";2;"total";20,905951889854;10,4529759449266;-0,00698321511383701;NA;NA;NA
"415";"140187";"A";"sbi";"3";10;4,46;"LT";8;"ag";11,6785194623537;5,83925973117684;0,0317047794018898;NA;NA;NA
"416";"140187";"A";"sbi";"3";10;4,46;"LT";8;"bg";0,501450749656953;0,250725374828477;0,00185536777373073;NA;NA;NA
"417";"140187";"A";"sbi";"3";10;4,46;"LT";8;"fwb";1,89992410862625;0,949962054313123;0,0115078403259492;NA;NA;NA
"418";"140187";"A";"sbi";"3";10;4,46;"LT";8;"ndl";0,203964920384768;0,101982460192384;0;NA;NA;NA
"419";"140187";"A";"sbi";"3";10;4,46;"LT";8;"sb";0,611616765224755;0,305808382612377;0,00374982238759297;NA;NA;NA
"420";"140187";"A";"sbi";"3";10;4,46;"LT";8;"stb";0,014577667447843;0,00728883372392151;8,93756791227256e-05;NA;NA;NA
"421";"140187";"A";"sbi";"3";10;4,46;"LT";8;"stw";0,273476204916679;0,136738102458339;0,00049991450258769;NA;NA;NA
"422";"140187";"A";"sbi";"3";10;4,46;"LT";8;"sw";8,67495979575339;4,33747989787669;0,0158578265066372;NA;NA;NA
"423";"140187";"A";"sbi";"3";10;4,46;"LT";8;"total";12,1799702120106;6,08998510600531;0,0335601471756204;NA;NA;NA
"424";"140252";"A";"gfi";"1";10;0,356247139588101;"LT";1;"ag";-4,58066101637201;-2,290330508186;-0,00531586208178197;NA;NA;NA
"425";"140252";"A";"gfi";"1";10;0,356247139588101;"LT";1;"bg";1,5791649964794;0,7895824982397;0,00653774308542401;NA;NA;NA
"426";"140252";"A";"gfi";"1";10;0,356247139588101;"LT";1;"fwb";0,222450178585202;0,111225089292601;0,000966101125595503;NA;NA;NA
"427";"140252";"A";"gfi";"1";10;0,356247139588101;"LT";1;"ndl";-0,5572805304258;-0,278640265212911;0;NA;NA;NA
"428";"140252";"A";"gfi";"1";10;0,356247139588101;"LT";1;"sb";-0,6876854094442;-0,34384270472212;-0,0033283973817102;NA;NA;NA
"429";"140252";"A";"gfi";"1";10;0,356247139588101;"LT";1;"stb";-0,015976136677658;-0,00798806833882898;-7,73245015198696e-05;NA;NA;NA
"430";"140252";"A";"gfi";"1";10;0,356247139588101;"LT";1;"stw";-0,0453765960885502;-0,0226882980442702;-3,68457960239002e-05;NA;NA;NA
"431";"140252";"A";"gfi";"1";10;0,356247139588101;"LT";1;"sw";-3,49679252232099;-1,74839626116039;-0,00283939552812501;NA;NA;NA
"432";"140252";"A";"gfi";"1";10;0,356247139588101;"LT";1;"total";-3,00149601989199;-1,50074800994702;0,00122188100364196;NA;NA;NA
"433";"140254";"A";"bah";"1";10;1,2;"LT";10;"ag";6,24764196713084;3,12382098356542;0,0144501753537119;NA;NA;NA
"434";"140254";"A";"bah";"1";10;1,2;"LT";10;"bg";0,647021004743618;0,323510502371809;0,00196047364437317;NA;NA;NA
"435";"140254";"A";"bah";"1";10;1,2;"LT";10;"fwb";0,696492884432327;0,348246442216163;0,00297959655960148;NA;NA;NA
"436";"140254";"A";"bah";"1";10;1,2;"LT";10;"ndl";0,123570023157644;0,061785011578822;0;NA;NA;NA
"437";"140254";"A";"bah";"1";10;1,2;"LT";10;"sb";0,541110702342362;0,270555351171182;0,00418224461840411;NA;NA;NA
"438";"140254";"A";"bah";"1";10;1,2;"LT";10;"stb";0,0206989196057639;0,010349459802882;0,00015998194963295;NA;NA;NA
"439";"140254";"A";"bah";"1";10;1,2;"LT";10;"stw";0,19641391965693;0,0982069598284654;0,000287746392297403;NA;NA;NA
"440";"140254";"A";"bah";"1";10;1,2;"LT";10;"sw";4,66935551793582;2,33467775896791;0,00684060583377597;NA;NA;NA
"441";"140254";"A";"bah";"1";10;1,2;"LT";10;"total";6,89466297187448;3,44733148593723;0,0164106489980851;NA;NA;NA
"442";"140254";"A";"rbu";"1";10;0,883333333333333;"LT";10;"ag";1,9781747653462;0,989087382673099;-0,000760983562059399;NA;NA;NA
"443";"140254";"A";"rbu";"1";10;0,883333333333333;"LT";10;"bg";0,076861490396634;0,038430745198317;0,0002328903159018;NA;NA;NA
"444";"140254";"A";"rbu";"1";10;0,883333333333333;"LT";10;"fwb";-1,2498825782016;-0,62494128910081;-0,0057507097423056;NA;NA;NA
"445";"140254";"A";"rbu";"1";10;0,883333333333333;"LT";10;"ndl";-0,064025552320275;-0,032012776160138;0;NA;NA;NA
"446";"140254";"A";"rbu";"1";10;0,883333333333333;"LT";10;"sb";0,100248666145553;0,050124333072776;0,00072449711023391;NA;NA;NA
"447";"140254";"A";"rbu";"1";10;0,883333333333333;"LT";10;"stb";0,000701013803921098;0,00035050690196051;5,0662267609374e-06;NA;NA;NA
"448";"140254";"A";"rbu";"1";10;0,883333333333333;"LT";10;"stw";0,039285295874385;0,0196426479371918;5,2445869992303e-05;NA;NA;NA
"449";"140254";"A";"rbu";"1";10;0,883333333333333;"LT";10;"sw";3,15184792004423;1,57592396002212;0,00420771697325906;NA;NA;NA
"450";"140254";"A";"rbu";"1";10;0,883333333333333;"LT";10;"total";2,05503625574285;1,02751812787143;-0,000528093246157602;NA;NA;NA
"451";"140254";"A";"stk";"1";10;1,79877192982456;"LT";10;"ag";7,14648498542819;3,57324249271409;0,025804651210114;NA;NA;NA
"452";"140254";"A";"stk";"1";10;1,79877192982456;"LT";10;"bg";0,254807852386907;0,127403926193453;0,000942789053831554;NA;NA;NA
"453";"140254";"A";"stk";"1";10;1,79877192982456;"LT";10;"fwb";2,77735353676451;1,38867676838226;0,0168224303721827;NA;NA;NA
"454";"140254";"A";"stk";"1";10;1,79877192982456;"LT";10;"ndl";0,249049848488214;0,124524924244107;0;NA;NA;NA
"455";"140254";"A";"stk";"1";10;1,79877192982456;"LT";10;"sb";0,327220007180426;0,163610003590213;0,00200618586402319;NA;NA;NA
"456";"140254";"A";"stk";"1";10;1,79877192982456;"LT";10;"stb";0,00991958677974715;0,00495979338987357;6,08169865466298e-05;NA;NA;NA
"457";"140254";"A";"stk";"1";10;1,79877192982456;"LT";10;"stw";0,141556532138121;0,0707782660690607;0,000258765340748486;NA;NA;NA
"458";"140254";"A";"stk";"1";10;1,79877192982456;"LT";10;"sw";3,64138547407717;1,82069273703858;0,00665645264661306;NA;NA;NA
"459";"140254";"A";"stk";"1";10;1,79877192982456;"LT";10;"total";7,40129283781509;3,70064641890755;0,0267474402639456;NA;NA;NA
"460";"140315";"A";"gfi";"1";10;0,3795;"LT";1;"ag";36,059857713961;18,0299288569804;0,051508284214223;NA;NA;NA
"461";"140315";"A";"gfi";"1";10;0,3795;"LT";1;"bg";6,6486372661561;3,324318633078;0,027525358281887;NA;NA;NA
"462";"140315";"A";"gfi";"1";10;0,3795;"LT";1;"fwb";4,2048248554649;2,1024124277324;0,0182615543472844;NA;NA;NA
"463";"140315";"A";"gfi";"1";10;0,3795;"LT";1;"ndl";1,42400040497373;0,712000202486849;0;NA;NA;NA
"464";"140315";"A";"gfi";"1";10;0,3795;"LT";1;"sb";2,0208010746526;1,0104005373263;0,0097806772013187;NA;NA;NA
"465";"140315";"A";"gfi";"1";10;0,3795;"LT";1;"stb";0,098546371891171;0,049273185945586;0,00047696443995327;NA;NA;NA
"466";"140315";"A";"gfi";"1";10;0,3795;"LT";1;"stw";1,2348309467854;0,6174154733927;0,00100268272878975;NA;NA;NA
"467";"140315";"A";"gfi";"1";10;0,3795;"LT";1;"sw";27,076854060194;13,5384270300967;0,021986405496877;NA;NA;NA
"468";"140315";"A";"gfi";"1";10;0,3795;"LT";1;"total";42,708494980118;21,354247490059;0,079033642496109;NA;NA;NA
"469";"140315";"A";"sbi";"1";10;0,586666666666667;"LT";1;"ag";-40,4879793670695;-20,2439896835347;-0,112523285241035;NA;NA;NA
"470";"140315";"A";"sbi";"1";10;0,586666666666667;"LT";1;"bg";-1,51081457495529;-0,755407287477648;-0,00559001392733457;NA;NA;NA
"471";"140315";"A";"sbi";"1";10;0,586666666666667;"LT";1;"fwb";-7,09362280364061;-3,54681140182028;-0,042966073321651;NA;NA;NA
"472";"140315";"A";"sbi";"1";10;0,586666666666667;"LT";1;"ndl";-0,666832507135774;-0,333416253567885;0;NA;NA;NA
"473";"140315";"A";"sbi";"1";10;0,586666666666667;"LT";1;"sb";-2,20711732951337;-1,10355866475669;-0,0135318363472465;NA;NA;NA
"474";"140315";"A";"sbi";"1";10;0,586666666666667;"LT";1;"stb";-0,0543974147302805;-0,0271987073651403;-0,00033351054971135;NA;NA;NA
"475";"140315";"A";"sbi";"1";10;0,586666666666667;"LT";1;"stw";-0,929508430727504;-0,46475421536375;-0,00169914141136986;NA;NA;NA
"476";"140315";"A";"sbi";"1";10;0,586666666666667;"LT";1;"sw";-29,536500881322;-14,7682504406609;-0,0539927236110566;NA;NA;NA
"477";"140315";"A";"sbi";"1";10;0,586666666666667;"LT";1;"total";-41,9987939420247;-20,9993969710124;-0,11811329916837;NA;NA;NA
"478";"140316";"A";"hbu";"1";10;0,075;"LT";5;"ag";1,0435467030324;0,521773351516201;0,0017329176567271;NA;NA;NA
"479";"140316";"A";"hbu";"1";10;0,075;"LT";5;"bg";0,0505703136730602;0,0252851568365321;0,00015322805042939;NA;NA;NA
"480";"140316";"A";"hbu";"1";10;0,075;"LT";5;"fwb";-0,0924294302490596;-0,0462147151245298;-0,000425267808576001;NA;NA;NA
"481";"140316";"A";"hbu";"1";10;0,075;"LT";5;"ndl";0,007611932541983;0,003805966270991;0;NA;NA;NA
"482";"140316";"A";"hbu";"1";10;0,075;"LT";5;"sb";0,10899404934518;0,05449702467259;0,000787699994617603;NA;NA;NA
"483";"140316";"A";"hbu";"1";10;0,075;"LT";5;"stb";0,0016337947342461;0,000816897367123003;1,18074345443971e-05;NA;NA;NA
"484";"140316";"A";"hbu";"1";10;0,075;"LT";5;"stw";0,0228314175948771;0,011415708797439;3,0479942489164e-05;NA;NA;NA
"485";"140316";"A";"hbu";"1";10;0,075;"LT";5;"sw";0,994904939065099;0,497452469532549;0,0013281980936519;NA;NA;NA
"486";"140316";"A";"hbu";"1";10;0,075;"LT";5;"total";1,0941170167054;0,547058508352698;0,0018861457071563;NA;NA;NA
"487";"140316";"A";"sei";"1";10;0,275927698032961;"LT";5;"ag";-5,10033097952001;-2,55016548976;-0,0280839644071069;NA;NA;NA
"488";"140316";"A";"sei";"1";10;0,275927698032961;"LT";5;"bg";-0,409440214362903;-0,204720107181501;-0,00151902319528599;NA;NA;NA
"489";"140316";"A";"sei";"1";10;0,275927698032961;"LT";5;"fwb";-3,4998550530173;-1,7499275265087;-0,021730600024185;NA;NA;NA
"490";"140316";"A";"sei";"1";10;0,275927698032961;"LT";5;"ndl";-0,23709986103634;-0,11854993051817;0;NA;NA;NA
"491";"140316";"A";"sei";"1";10;0,275927698032961;"LT";5;"sb";-0,795261940464201;-0,3976309702321;-0,00517476944659997;NA;NA;NA
"492";"140316";"A";"sei";"1";10;0,275927698032961;"LT";5;"stb";-0,038540271149943;-0,019270135574971;-0,00025078154437268;NA;NA;NA
"493";"140316";"A";"sei";"1";10;0,275927698032961;"LT";5;"stw";-0,10709357931491;-0,0535467896574597;-0,00018762795095972;NA;NA;NA
"494";"140316";"A";"sei";"1";10;0,275927698032961;"LT";5;"sw";-0,422480274538003;-0,211240137268803;-0,000740185440989971;NA;NA;NA
"495";"140316";"A";"sei";"1";10;0,275927698032961;"LT";5;"total";-5,50977119388301;-2,75488559694199;-0,029602987602395;NA;NA;NA
"496";"140316";"A";"wli";"1";10;0,176666666666667;"LT";5;"ag";-3,99946641015435;-1,99973320507718;-0,0093086768465911;NA;NA;NA
"497";"140316";"A";"wli";"1";10;0,176666666666667;"LT";5;"bg";-0,522607922006167;-0,261303961003084;-0,00158350200367869;NA;NA;NA
"498";"140316";"A";"wli";"1";10;0,176666666666667;"LT";5;"fwb";-0,88509556487658;-0,442547782438296;-0,00407232469399718;NA;NA;NA
"499";"140316";"A";"wli";"1";10;0,176666666666667;"LT";5;"ndl";-0,105281869186901;-0,0526409345934498;0;NA;NA;NA
"500";"140316";"A";"wli";"1";10;0,176666666666667;"LT";5;"sb";-0,201692352370498;-0,100846176185249;-0,00145763063058158;NA;NA;NA
"501";"140316";"A";"wli";"1";10;0,176666666666667;"LT";5;"stb";-0,0052354089181272;-0,00261770445906358;-3,78363002513053e-05;NA;NA;NA
"502";"140316";"A";"wli";"1";10;0,176666666666667;"LT";5;"stw";-0,08653560605214;-0,04326780302607;-0,000115525034079606;NA;NA;NA
"503";"140316";"A";"wli";"1";10;0,176666666666667;"LT";5;"sw";-2,71562560875011;-1,35781280437505;-0,0036253601876814;NA;NA;NA
"504";"140316";"A";"wli";"1";10;0,176666666666667;"LT";5;"total";-4,52207433216058;-2,26103716608026;-0,0108921788502698;NA;NA;NA
"505";"140037";"A";"gfi";"all";11;0,222890959456056;"LT";1;"ag";-91,828660002698;-45,9143300013496;-0,136869666369516;NA;NA;NA
"506";"140037";"A";"gfi";"all";11;0,222890959456056;"LT";1;"bg";-12,6753248870512;-6,3376624435255;-0,0524758450323916;NA;NA;NA
"507";"140037";"A";"gfi";"all";11;0,222890959456056;"LT";1;"fwb";-12,0997752222578;-6,049887611129;-0,052549323790266;NA;NA;NA
"508";"140037";"A";"gfi";"all";11;0,222890959456056;"LT";1;"ndl";-6,85698014498555;-3,42849007249279;0;NA;NA;NA
"509";"140037";"A";"gfi";"all";11;0,222890959456056;"LT";1;"sb";-5,98772525836532;-2,99386262918268;-0,0289805902504884;NA;NA;NA
"510";"140037";"A";"gfi";"all";11;0,222890959456056;"LT";1;"stb";-0,255660048303137;-0,127830024151568;-0,00123739463378719;NA;NA;NA
"511";"140037";"A";"gfi";"all";11;0,222890959456056;"LT";1;"stw";-2,94418407154467;-1,47209203577234;-0,00239067746609428;NA;NA;NA
"512";"140037";"A";"gfi";"all";11;0,222890959456056;"LT";1;"sw";-63,684335257242;-31,8421676286209;-0,0517116802288803;NA;NA;NA
"513";"140037";"A";"gfi";"all";11;0,222890959456056;"LT";1;"total";-104,503984889749;-52,251992444875;-0,189345511401907;NA;NA;NA
"514";"140038";"A";"gfi";"all";11;0,333782804117732;"LT";1;"ag";-1,45077367161301;-0,725386835806006;-0,00150762523484599;NA;NA;NA
"515";"140038";"A";"gfi";"all";11;0,333782804117732;"LT";1;"bg";1,1467143132355;0,5733571566177;0,00474739725679399;NA;NA;NA
"516";"140038";"A";"gfi";"all";11;0,333782804117732;"LT";1;"fwb";0,1724847584054;0,0862423792026998;0,000749101305755007;NA;NA;NA
"517";"140038";"A";"gfi";"all";11;0,333782804117732;"LT";1;"ndl";-0,547787645980499;-0,27389382299026;0;NA;NA;NA
"518";"140038";"A";"gfi";"all";11;0,333782804117732;"LT";1;"sb";-0,3373079539413;-0,168653976970639;-0,0016325704970758;NA;NA;NA
"519";"140038";"A";"gfi";"all";11;0,333782804117732;"LT";1;"stb";-0,006148913973682;-0,003074456986842;-2,97607436326201e-05;NA;NA;NA
"520";"140038";"A";"gfi";"all";11;0,333782804117732;"LT";1;"stw";0,0125596305937004;0,00627981529685018;1,01984200420804e-05;NA;NA;NA
"521";"140038";"A";"gfi";"all";11;0,333782804117732;"LT";1;"sw";-0,744573546715998;-0,372286773358098;-0,000604593719933016;NA;NA;NA
"522";"140038";"A";"gfi";"all";11;0,333782804117732;"LT";1;"total";-0,304059358377003;-0,152029679188018;0,00323977202194997;NA;NA;NA
"523";"140040";"A";"gfi";"all";11;0,3970059446136;"LT";1;"ag";81,577459188025;40,788729594012;0,11853870004097;NA;NA;NA
"524";"140040";"A";"gfi";"all";11;0,3970059446136;"LT";1;"bg";15,0733086501496;7,5366543250749;0,06240349781162;NA;NA;NA
"525";"140040";"A";"gfi";"all";11;0,3970059446136;"LT";1;"fwb";10,1519431007846;5,0759715503923;0,044089888886707;NA;NA;NA
"526";"140040";"A";"gfi";"all";11;0,3970059446136;"LT";1;"ndl";3,6725993991798;1,83629969958988;0;NA;NA;NA
"527";"140040";"A";"gfi";"all";11;0,3970059446136;"LT";1;"sb";4,600791112703;2,3003955563515;0,0222678289854826;NA;NA;NA
"528";"140040";"A";"gfi";"all";11;0,3970059446136;"LT";1;"stb";0,223797468120464;0,111898734060232;0,00108317974570304;NA;NA;NA
"529";"140040";"A";"gfi";"all";11;0,3970059446136;"LT";1;"stw";2,81428022807605;1,40714011403804;0,00228519554519777;NA;NA;NA
"530";"140040";"A";"gfi";"all";11;0,3970059446136;"LT";1;"sw";60,114047879161;30,0570239395808;0,048812606877879;NA;NA;NA
"531";"140040";"A";"gfi";"all";11;0,3970059446136;"LT";1;"total";96,650767838174;48,325383919087;0,180942197852589;NA;NA;NA
"532";"140041";"A";"gfi";"all";11;0,662878787878788;"LT";1;"ag";-3,670978240903;-1,8354891204517;-0,00444910374416399;NA;NA;NA
"533";"140041";"A";"gfi";"all";11;0,662878787878788;"LT";1;"bg";1,9289857698207;0,964492884910399;0,0079860010870579;NA;NA;NA
"534";"140041";"A";"gfi";"all";11;0,662878787878788;"LT";1;"fwb";0,2036289323046;0,101814466152259;0,000884360452998695;NA;NA;NA
"535";"140041";"A";"gfi";"all";11;0,662878787878788;"LT";1;"ndl";-0,95028328976943;-0,47514164488472;0;NA;NA;NA
"536";"140041";"A";"gfi";"all";11;0,662878787878788;"LT";1;"sb";-0,72025754610846;-0,36012877305423;-0,003486046523165;NA;NA;NA
"537";"140041";"A";"gfi";"all";11;0,662878787878788;"LT";1;"stb";-0,014328651461229;-0,00716432573061501;-6,93506730723499e-05;NA;NA;NA
"538";"140041";"A";"gfi";"all";11;0,662878787878788;"LT";1;"stw";-0,00371181034558976;-0,00185590517279;-3,01399000062017e-06;NA;NA;NA
"539";"140041";"A";"gfi";"all";11;0,662878787878788;"LT";1;"sw";-2,186025875523;-1,0930129377615;-0,00177505301092469;NA;NA;NA
"540";"140041";"A";"gfi";"all";11;0,662878787878788;"LT";1;"total";-1,741992471082;-0,870996235541298;0,00353689734289403;NA;NA;NA
"541";"140043";"A";"ela";"all";11;0,345454545454545;"LT";6;"ag";0,0221010103986004;0,0110505051992895;-0,000394133364713199;NA;NA;NA
"542";"140043";"A";"ela";"all";11;0,345454545454545;"LT";6;"bg";0,28107267397932;0,14053633698965;0,00078700348714209;NA;NA;NA
"543";"140043";"A";"ela";"all";11;0,345454545454545;"LT";6;"fwb";-0,14826466416103;-0,0741323320805161;-0,00060165800716546;NA;NA;NA
"544";"140043";"A";"ela";"all";11;0,345454545454545;"LT";6;"ndl";-0,102007889560821;-0,051003944780411;0;NA;NA;NA
"545";"140043";"A";"ela";"all";11;0,345454545454545;"LT";6;"sb";-0,00447982332711994;-0,00223991166355797;-1,94379534163699e-05;NA;NA;NA
"546";"140043";"A";"ela";"all";11;0,345454545454545;"LT";6;"stb";0,0020143882186991;0,0010071941093495;8,740430480934e-06;NA;NA;NA
"547";"140043";"A";"ela";"all";11;0,345454545454545;"LT";6;"stw";0,030046262168559;0,015023131084279;2,3856732161834e-05;NA;NA;NA
"548";"140043";"A";"ela";"all";11;0,345454545454545;"LT";6;"sw";0,244792737060299;0,12239636853014;0,000194365433225801;NA;NA;NA
"549";"140043";"A";"ela";"all";11;0,345454545454545;"LT";6;"total";0,303173684377899;0,151586842188999;0,000392870122429001;NA;NA;NA
"550";"140043";"A";"gfi";"all";11;0,311780967570441;"LT";6;"ag";25,221947125463;12,6109735627314;0,034708798726246;NA;NA;NA
"551";"140043";"A";"gfi";"all";11;0,311780967570441;"LT";6;"bg";4,5224385039802;2,26121925199007;0,0187228954064781;NA;NA;NA
"552";"140043";"A";"gfi";"all";11;0,311780967570441;"LT";6;"fwb";2,5165354222871;1,25826771114356;0,0109293133389931;NA;NA;NA
"553";"140043";"A";"gfi";"all";11;0,311780967570441;"LT";6;"ndl";0,82500141570992;0,41250070785496;0;NA;NA;NA
"554";"140043";"A";"gfi";"all";11;0,311780967570441;"LT";6;"sb";1,42282199976109;0,71141099988055;0,0068864584788437;NA;NA;NA
"555";"140043";"A";"gfi";"all";11;0,311780967570441;"LT";6;"stb";0,0698771645465111;0,034938582273256;0,00033820547640512;NA;NA;NA
"556";"140043";"A";"gfi";"all";11;0,311780967570441;"LT";6;"stw";0,86540482347281;0,4327024117364;0,00070270871665992;NA;NA;NA
"557";"140043";"A";"gfi";"all";11;0,311780967570441;"LT";6;"sw";19,5223062996854;9,7611531498427;0,0158521127153446;NA;NA;NA
"558";"140043";"A";"gfi";"all";11;0,311780967570441;"LT";6;"total";29,744385629443;14,8721928147216;0,053431694132724;NA;NA;NA
"559";"140043";"A";"rbu";"all";11;0,452272727272727;"LT";6;"ag";35,263015139318;17,6315075696592;0,070506225014126;NA;NA;NA
"560";"140043";"A";"rbu";"all";11;0,452272727272727;"LT";6;"bg";2,54097807118606;1,27048903559305;0,0076991635556938;NA;NA;NA
"561";"140043";"A";"rbu";"all";11;0,452272727272727;"LT";6;"fwb";3,6360592433697;1,81802962168489;0,016729508578744;NA;NA;NA
"562";"140043";"A";"rbu";"all";11;0,452272727272727;"LT";6;"ndl";0,30461569340023;0,152307846700116;0;NA;NA;NA
"563";"140043";"A";"rbu";"all";11;0,452272727272727;"LT";6;"sb";1,98685272675949;0,99342636337974;0,0143589846562909;NA;NA;NA
"564";"140043";"A";"rbu";"all";11;0,452272727272727;"LT";6;"stb";0,043254582300244;0,0216272911501218;0,00031260086628387;NA;NA;NA
"565";"140043";"A";"rbu";"all";11;0,452272727272727;"LT";6;"stw";0,88619879562176;0,44309939781088;0,00118307539215505;NA;NA;NA
"566";"140043";"A";"rbu";"all";11;0,452272727272727;"LT";6;"sw";28,406034097867;14,2030170489334;0,037922055520653;NA;NA;NA
"567";"140043";"A";"rbu";"all";11;0,452272727272727;"LT";6;"total";37,803993210505;18,9019966052523;0,07820538856982;NA;NA;NA
"568";"140043";"A";"sbi";"all";11;0;"LT";6;"ag";2,7497236800014;1,37486184000072;0,0050968673488876;NA;NA;NA
"569";"140043";"A";"sbi";"all";11;0;"LT";6;"bg";0;0;0;NA;NA;NA
"570";"140043";"A";"sbi";"all";11;0;"LT";6;"fwb";-0,2360086367404;-0,1180043183702;-0,0014295043127365;NA;NA;NA
"571";"140043";"A";"sbi";"all";11;0;"LT";6;"ndl";-0,045109060972681;-0,0225545304863405;0;NA;NA;NA
"572";"140043";"A";"sbi";"all";11;0;"LT";6;"sb";0,22501038134729;0,112505190673646;0,00137953864804024;NA;NA;NA
"573";"140043";"A";"sbi";"all";11;0;"LT";6;"stb";0,0041305954507615;0,00206529772538082;2,5324680708619e-05;NA;NA;NA
"574";"140043";"A";"sbi";"all";11;0;"LT";6;"stw";0,076948498574799;0,038474249287399;0,000140661855394733;NA;NA;NA
"575";"140043";"A";"sbi";"all";11;0;"LT";6;"sw";2,7247519023417;1,36237595117085;0,0049808464774806;NA;NA;NA
"576";"140043";"A";"sbi";"all";11;0;"LT";6;"total";2,7497236800014;1,37486184000073;0,00509686734888769;NA;NA;NA
