"stand_component","plot_ID","stand","stand_type","C_layer","SP_code","compartiment","age_period","annual_growth_cm","B_t_ha_diff","C_t_ha_diff","N_t_ha_diff","n_ha_diff","n_SP_diff","mean_DBH_cm_diff","sd_DBH_cm_diff","Dg_cm_diff","mean_BA_m2_diff","mean_H_m_diff","sd_H_m_diff","Hg_m_diff","BA_percent_diff","dw_sp","dw_type","ST_LY_type","decay","n_dec_diff","n_dw_TY_diff","mean_d_cm_diff","sd_d_cm_diff","mean_l_m_diff","sd_l_m_diff","B_t_ha_BZE3","C_t_ha_BZE3","N_t_ha_BZE3","B_t_ha_HBI","C_t_ha_HBI","N_t_ha_HBI"
"RG","140054","all",NA,NA,NA,"ag",NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RG","140054","all",NA,NA,NA,"bg",NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RG","140054","all",NA,NA,NA,"total",NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RG","140054",NA,NA,NA,"all","ag",NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RG","140054",NA,NA,NA,"all","bg",NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RG","140054",NA,NA,NA,"all","total",NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RG","140054",NA,NA,NA,NA,"ag",NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RG","140054",NA,NA,NA,NA,"bg",NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RG","140054",NA,NA,NA,NA,"total",NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DW","140054",NA,NA,NA,NA,"ag",NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1",NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DW","140054",NA,NA,NA,NA,"ag",NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1",NA,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DW","140054",NA,NA,NA,NA,"ag",NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1",NA,"all",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DW","140054",NA,NA,NA,NA,"ag",NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DW","140054",NA,NA,NA,NA,"fwb",NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DW","140054",NA,NA,NA,NA,"sb",NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DW","140054",NA,NA,NA,NA,"stb",NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DW","140054",NA,NA,NA,NA,"stw",NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DW","140054",NA,NA,NA,NA,"sw",NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DW","140054",NA,NA,NA,NA,"ag",NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2",NA,"all",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DW","140054",NA,NA,NA,NA,"fwb",NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2",NA,"all",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DW","140054",NA,NA,NA,NA,"sb",NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2",NA,"all",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DW","140054",NA,NA,NA,NA,"stb",NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2",NA,"all",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DW","140054",NA,NA,NA,NA,"stw",NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2",NA,"all",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DW","140054",NA,NA,NA,NA,"sw",NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2",NA,"all",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DW","140054",NA,NA,NA,NA,"ag",NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","4",NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DW","140054",NA,NA,NA,NA,"ag",NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","4",NA,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DW","140054",NA,NA,NA,NA,"ag",NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","4",NA,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DW","140054",NA,NA,NA,NA,"ag",NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","4",NA,"all",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DW","140054",NA,NA,NA,NA,"ag",NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","all",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DW","140054",NA,NA,NA,NA,"fwb",NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","all",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DW","140054",NA,NA,NA,NA,"sb",NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","all",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DW","140054",NA,NA,NA,NA,"stb",NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","all",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DW","140054",NA,NA,NA,NA,"stw",NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","all",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DW","140054",NA,NA,NA,NA,"sw",NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","all",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DW","140054",NA,NA,NA,NA,"ag",NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","all",NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DW","140054",NA,NA,NA,NA,"ag",NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","all",NA,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DW","140054",NA,NA,NA,NA,"ag",NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","all",NA,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DW","140054",NA,NA,NA,NA,"ag",NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","all",NA,"all",NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA
"DW","140054",NA,NA,NA,NA,"fwb",NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","all",NA,"all",NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA
"DW","140054",NA,NA,NA,NA,"sb",NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","all",NA,"all",NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA
"DW","140054",NA,NA,NA,NA,"stb",NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","all",NA,"all",NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA
"DW","140054",NA,NA,NA,NA,"stw",NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","all",NA,"all",NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA
"DW","140054",NA,NA,NA,NA,"sw",NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","all",NA,"all",NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA
"DW","140054",NA,NA,NA,NA,"ag",NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"all","1","L","all",NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA
"DW","140054",NA,NA,NA,NA,"ag",NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"all","1",NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DW","140054",NA,NA,NA,NA,"ag",NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"all","1",NA,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DW","140054",NA,NA,NA,NA,"ag",NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"all","2","S","all",NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA
"DW","140054",NA,NA,NA,NA,"fwb",NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"all","2","S","all",NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA
"DW","140054",NA,NA,NA,NA,"sb",NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"all","2","S","all",NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA
"DW","140054",NA,NA,NA,NA,"stb",NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"all","2","S","all",NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA
"DW","140054",NA,NA,NA,NA,"stw",NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"all","2","S","all",NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA
"DW","140054",NA,NA,NA,NA,"sw",NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"all","2","S","all",NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA
"DW","140054",NA,NA,NA,NA,"ag",NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"all","2",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DW","140054",NA,NA,NA,NA,"fwb",NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"all","2",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DW","140054",NA,NA,NA,NA,"sb",NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"all","2",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DW","140054",NA,NA,NA,NA,"stb",NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"all","2",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DW","140054",NA,NA,NA,NA,"stw",NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"all","2",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DW","140054",NA,NA,NA,NA,"sw",NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"all","2",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DW","140054",NA,NA,NA,NA,"ag",NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"all","4","L","all",NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA
"DW","140054",NA,NA,NA,NA,"ag",NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"all","4",NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DW","140054",NA,NA,NA,NA,"ag",NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"all","4",NA,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DW","140054",NA,NA,NA,NA,"ag",NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"all","4",NA,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DW","140054",NA,NA,NA,NA,"ag",NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"all","all",NA,"1",NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA
"DW","140054",NA,NA,NA,NA,"fwb",NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"all","all",NA,"1",NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA
"DW","140054",NA,NA,NA,NA,"sb",NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"all","all",NA,"1",NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA
"DW","140054",NA,NA,NA,NA,"stb",NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"all","all",NA,"1",NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA
"DW","140054",NA,NA,NA,NA,"stw",NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"all","all",NA,"1",NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA
"DW","140054",NA,NA,NA,NA,"sw",NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"all","all",NA,"1",NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA
"DW","140054",NA,NA,NA,NA,"ag",NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"all","all",NA,"3",NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA
"DW","140054",NA,NA,NA,NA,"ag",NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"all","all",NA,"4",NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA
"DW","140054",NA,NA,NA,NA,"ag",NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"all","all",NA,"5",NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA
"DW","140054",NA,NA,NA,NA,"ag",NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"all","all",NA,"all",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"DW","140054",NA,NA,NA,NA,"fwb",NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"all","all",NA,"all",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"DW","140054",NA,NA,NA,NA,"sb",NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"all","all",NA,"all",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"DW","140054",NA,NA,NA,NA,"stb",NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"all","all",NA,"all",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"DW","140054",NA,NA,NA,NA,"stw",NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"all","all",NA,"all",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"DW","140054",NA,NA,NA,NA,"sw",NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"all","all",NA,"all",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"all","140054",NA,NA,NA,NA,"ag",NA,NA,68.005230983492,34.0026154917464,0.106174162408156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,207.253695352369,103.626847676185,0.318543005270239,139.248464368877,69.6242321844386,0.212368842862083
"all","140054",NA,NA,NA,NA,"bg",NA,NA,8.9653488526761,4.48267442633809,0.0350218229926111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.4104619088389,12.7052309544195,0.101587094328548,16.4451130561628,8.22255652808141,0.0665652713359369
"all","140054",NA,NA,NA,NA,"total",NA,NA,76.96750997257,38.4837549862849,0.141182183135265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,229.991876960126,114.995938480063,0.413844252563429,153.024366987556,76.5121834937781,0.272662069428164
"RG","140055","A",NA,NA,"all","ag",NA,NA,0.347932367185557,0.173966183592778,0.00160661081480592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RG","140055","A",NA,NA,"all","bg",NA,NA,1.27621782781834e-07,6.3810891390917e-08,3.86694001828957e-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RG","140055","A",NA,NA,"all","fwb",NA,NA,0.352270399029629,0.176135199514814,0.00162079610593532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RG","140055","A",NA,NA,"all","ndl",NA,NA,1.9430267790108e-07,9.71513389505399e-08,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RG","140055","A",NA,NA,"all","total",NA,NA,0.352270720954091,0.176135360477045,0.00162079649262932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RG","140055","A",NA,NA,"sbi","ag",NA,NA,0.00170738943752249,0.000853694718761245,1.03416578230737e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RG","140055","A",NA,NA,"sei","ag",NA,NA,0.000774326217744288,0.000387163108872143,4.80779148597427e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RG","140055","A",NA,NA,"vbe","ag",NA,NA,0.351778242219563,0.175889121109782,0.00161853079846558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RG","140055","A",NA,NA,"vbe","bg",NA,NA,1.27621782781834e-07,6.3810891390917e-08,3.86694001828957e-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RG","140055","A",NA,NA,"vbe","fwb",NA,NA,0.352270399029629,0.176135199514814,0.00162079610593532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RG","140055","A",NA,NA,"vbe","ndl",NA,NA,1.9430267790108e-07,9.71513389505399e-08,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RG","140055","A",NA,NA,"vbe","total",NA,NA,0.352270720954091,0.176135360477045,0.00162079649262932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RG","140055","B",NA,NA,"all","ag",NA,NA,0.368087411910893,0.184043705955447,0.00199250677972002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RG","140055","B",NA,NA,"all","bg",NA,NA,1.55829738058471e-07,7.79148690292358e-08,5.31666526977088e-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RG","140055","B",NA,NA,"all","fwb",NA,NA,0.368436946782413,0.184218473391207,0.00199354559173796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RG","140055","B",NA,NA,"all","ndl",NA,NA,2.38302978669646e-07,1.19151489334822e-07,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RG","140055","B",NA,NA,"all","total",NA,NA,0.368437340915131,0.184218670457566,0.00199354612340449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RG","140055","B",NA,NA,"bah","ag",NA,NA,-0.103969492121648,-0.0519847460608244,-0.000444781258830948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RG","140055","B",NA,NA,"gfi","ag",NA,NA,0.00673606749179936,0.00336803374589968,2.92547411168846e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RG","140055","B",NA,NA,"sbi","ag",NA,NA,0.183443454024732,0.091721727012366,0.00111111617566722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RG","140055","B",NA,NA,"sbi","bg",NA,NA,8.88095830745062e-08,4.44047915372531e-08,3.28595457375673e-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RG","140055","B",NA,NA,"sbi","fwb",NA,NA,0.183443317759159,0.0917216588795793,0.00111111617566722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RG","140055","B",NA,NA,"sbi","ndl",NA,NA,1.36265573276313e-07,6.81327866381565e-08,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RG","140055","B",NA,NA,"sbi","total",NA,NA,0.183443542834315,0.0917217714171575,0.00111111650426268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RG","140055","B",NA,NA,"vbe","ag",NA,NA,0.281877382516011,0.140938691258005,0.00129691712176687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RG","140055","B",NA,NA,"vbe","bg",NA,NA,1.02097426225467e-07,5.10487131127336e-08,3.09355201463165e-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RG","140055","B",NA,NA,"vbe","fwb",NA,NA,0.281816319223703,0.140908159611851,0.00129663688474826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RG","140055","B",NA,NA,"vbe","ndl",NA,NA,1.55442142320864e-07,7.77210711604319e-08,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RG","140055","B",NA,NA,"vbe","total",NA,NA,0.281816576763273,0.140908288381636,0.00129663719410346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RG","140055","all",NA,NA,"all","ag",NA,NA,0.854582849760286,0.427291424880143,0.00442966535488247,-727.89775988094,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RG","140055","all",NA,NA,"all","bg",NA,NA,3.42657909556642e-07,1.71328954778321e-07,1.13742416705649e-09,-727.89775988094,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RG","140055","all",NA,NA,"all","fwb",NA,NA,0.843002890984814,0.421501445492407,0.00435508581478476,-727.89775988094,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RG","140055","all",NA,NA,"all","ndl",NA,NA,5.23449372088268e-07,2.61724686044134e-07,0,-727.89775988094,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RG","140055","all",NA,NA,"all","total",NA,NA,0.8430037570921,0.421501878546049,0.00435508695220893,-727.89775988094,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RG","140055","all",NA,NA,"bah","ag",NA,NA,-0.110541057420011,-0.0552705287100058,-0.000472894415177344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
