"plot_ID","inv","stand","SP_code","tree_inventory_status","compartiment","B_t_ha","C_t_ha","N_t_ha","BA_m2_ha","stand_component","BA_percent","mean_DBH_cm","sd_DBH_cm","Dg_cm","mean_BA_m2","mean_H_m","sd_H_m","Hg_m","n_ha","n_SP"
140059,"HBI","all","gki","2","stb",0.0865671763370266,0.0432835881685133,0.000375614978126358,6.02121435786032,"LT",48.7735877271924,32.8571428571429,3.98411961538943,33.094384504237,0.086019813808257,25.8797094571237,0.905528918916131,25.8797094571237,69.9932121178987,NA
140059,"HBI","all","gki","2","stw",0.849915996403611,0.424957998201805,0.000674833301144467,6.02121435786032,"LT",48.7735877271924,32.8571428571429,3.98411961538943,33.094384504237,0.086019813808257,25.8797094571237,0.905528918916131,25.8797094571237,69.9932121178987,NA
140059,"HBI","all","gki","2","sw",24.5268260010356,12.2634130005178,0.0194742998448223,6.02121435786032,"LT",48.7735877271924,32.8571428571429,3.98411961538943,33.094384504237,0.086019813808257,25.8797094571237,0.905528918916131,25.8797094571237,69.9932121178987,NA
140059,"HBI","all","gki","2","total",38.3113109056926,19.1556554528463,0.0547503687850229,6.02121435786032,"LT",48.7735877271924,32.8571428571429,3.98411961538943,33.094384504237,0.086019813808257,25.8797094571237,0.905528918916131,25.8797094571237,69.9932121178987,NA
140059,"HBI","all","gki","all","ag",32.0210551434859,16.0105275717429,0.043616616085917,6.02121435786032,"LT",48.7735877271924,32.8571428571429,3.98411961538943,33.094384504237,0.086019813808257,25.8797094571237,0.905528918916131,25.8797094571237,69.9932121178987,NA
140059,"HBI","all","gki","all","bg",6.29025576220675,3.14512788110337,0.0111337526991059,6.02121435786032,"LT",48.7735877271924,32.8571428571429,3.98411961538943,33.094384504237,0.086019813808257,25.8797094571237,0.905528918916131,25.8797094571237,69.9932121178987,NA
140059,"HBI","all","gki","all","fwb",3.09255351728045,1.54627675864022,0.0125495821731241,6.02121435786032,"LT",48.7735877271924,32.8571428571429,3.98411961538943,33.094384504237,0.086019813808257,25.8797094571237,0.905528918916131,25.8797094571237,69.9932121178987,NA
140059,"HBI","all","gki","all","ndl",1.03553451541608,0.517767257708042,0,6.02121435786032,"LT",48.7735877271924,32.8571428571429,3.98411961538943,33.094384504237,0.086019813808257,25.8797094571237,0.905528918916131,25.8797094571237,69.9932121178987,NA
140059,"HBI","all","gki","all","sb",2.42965793701309,1.21482896850655,0.0105422857886998,6.02121435786032,"LT",48.7735877271924,32.8571428571429,3.98411961538943,33.094384504237,0.086019813808257,25.8797094571237,0.905528918916131,25.8797094571237,69.9932121178987,NA
140059,"HBI","all","gki","all","stb",0.0865671763370266,0.0432835881685133,0.000375614978126358,6.02121435786032,"LT",48.7735877271924,32.8571428571429,3.98411961538943,33.094384504237,0.086019813808257,25.8797094571237,0.905528918916131,25.8797094571237,69.9932121178987,NA
140059,"HBI","all","gki","all","stw",0.849915996403611,0.424957998201805,0.000674833301144467,6.02121435786032,"LT",48.7735877271924,32.8571428571429,3.98411961538943,33.094384504237,0.086019813808257,25.8797094571237,0.905528918916131,25.8797094571237,69.9932121178987,NA
140059,"HBI","all","gki","all","sw",24.5268260010356,12.2634130005178,0.0194742998448223,6.02121435786032,"LT",48.7735877271924,32.8571428571429,3.98411961538943,33.094384504237,0.086019813808257,25.8797094571237,0.905528918916131,25.8797094571237,69.9932121178987,NA
140059,"HBI","all","gki","all","total",38.3113109056926,19.1556554528463,0.0547503687850229,6.02121435786032,"LT",48.7735877271924,32.8571428571429,3.98411961538943,33.094384504237,0.086019813808257,25.8797094571237,0.905528918916131,25.8797094571237,69.9932121178987,NA
140059,"HBI","all","sbi","2","ag",42.9613851126716,21.4806925563358,0.121776300339992,6.32402132900173,"LT",51.2264122728076,25.2496825396825,5.83209501301487,25.9090014504659,0.0527219217260386,21.0133465104526,2.19856758314684,21.0133465104526,119.934056432362,NA
140059,"HBI","all","sbi","2","bg",1.57831450477699,0.789157252388494,0.00583976366767486,6.32402132900173,"LT",51.2264122728076,25.2496825396825,5.83209501301487,25.9090014504659,0.0527219217260386,21.0133465104526,2.19856758314684,21.0133465104526,119.934056432362,NA
140059,"HBI","all","sbi","2","fwb",8.16450096861439,4.0822504843072,0.0494523823668974,6.32402132900173,"LT",51.2264122728076,25.2496825396825,5.83209501301487,25.9090014504659,0.0527219217260386,21.0133465104526,2.19856758314684,21.0133465104526,119.934056432362,NA
140059,"HBI","all","sbi","2","ndl",0.75177734606667,0.375888673033335,0,6.32402132900173,"LT",51.2264122728076,25.2496825396825,5.83209501301487,25.9090014504659,0.0527219217260386,21.0133465104526,2.19856758314684,21.0133465104526,119.934056432362,NA
140059,"HBI","all","sbi","2","sb",2.28693124380232,1.14346562190116,0.014021175455752,6.32402132900173,"LT",51.2264122728076,25.2496825396825,5.83209501301487,25.9090014504659,0.0527219217260386,21.0133465104526,2.19856758314684,21.0133465104526,119.934056432362,NA
140059,"HBI","all","sbi","2","stb",0.0578195687396825,0.0289097843698412,0.000354491775942993,6.32402132900173,"LT",51.2264122728076,25.2496825396825,5.83209501301487,25.9090014504659,0.0527219217260386,21.0133465104526,2.19856758314684,21.0133465104526,119.934056432362,NA
140059,"HBI","all","sbi","2","stw",0.975154342966805,0.487577171483403,0.00178258213894332,6.32402132900173,"LT",51.2264122728076,25.2496825396825,5.83209501301487,25.9090014504659,0.0527219217260386,21.0133465104526,2.19856758314684,21.0133465104526,119.934056432362,NA
140059,"HBI","all","sbi","2","sw",30.7252016424817,15.3626008212408,0.0561656686024565,6.32402132900173,"LT",51.2264122728076,25.2496825396825,5.83209501301487,25.9090014504659,0.0527219217260386,21.0133465104526,2.19856758314684,21.0133465104526,119.934056432362,NA
140059,"HBI","all","sbi","2","total",44.5396996174485,22.2698498087243,0.127616064007667,6.32402132900173,"LT",51.2264122728076,25.2496825396825,5.83209501301487,25.9090014504659,0.0527219217260386,21.0133465104526,2.19856758314684,21.0133465104526,119.934056432362,NA
140059,"HBI","all","sbi","all","ag",42.9613851126716,21.4806925563358,0.121776300339992,6.32402132900173,"LT",51.2264122728076,25.2496825396825,5.83209501301487,25.9090014504659,0.0527219217260386,21.0133465104526,2.19856758314684,21.0133465104526,119.934056432362,NA
140059,"HBI","all","sbi","all","bg",1.57831450477699,0.789157252388494,0.00583976366767486,6.32402132900173,"LT",51.2264122728076,25.2496825396825,5.83209501301487,25.9090014504659,0.0527219217260386,21.0133465104526,2.19856758314684,21.0133465104526,119.934056432362,NA
140059,"HBI","all","sbi","all","fwb",8.16450096861439,4.0822504843072,0.0494523823668974,6.32402132900173,"LT",51.2264122728076,25.2496825396825,5.83209501301487,25.9090014504659,0.0527219217260386,21.0133465104526,2.19856758314684,21.0133465104526,119.934056432362,NA
140059,"HBI","all","sbi","all","ndl",0.75177734606667,0.375888673033335,0,6.32402132900173,"LT",51.2264122728076,25.2496825396825,5.83209501301487,25.9090014504659,0.0527219217260386,21.0133465104526,2.19856758314684,21.0133465104526,119.934056432362,NA
140059,"HBI","all","sbi","all","sb",2.28693124380232,1.14346562190116,0.014021175455752,6.32402132900173,"LT",51.2264122728076,25.2496825396825,5.83209501301487,25.9090014504659,0.0527219217260386,21.0133465104526,2.19856758314684,21.0133465104526,119.934056432362,NA
140059,"HBI","all","sbi","all","stb",0.0578195687396825,0.0289097843698412,0.000354491775942993,6.32402132900173,"LT",51.2264122728076,25.2496825396825,5.83209501301487,25.9090014504659,0.0527219217260386,21.0133465104526,2.19856758314684,21.0133465104526,119.934056432362,NA
140059,"HBI","all","sbi","all","stw",0.975154342966805,0.487577171483403,0.00178258213894332,6.32402132900173,"LT",51.2264122728076,25.2496825396825,5.83209501301487,25.9090014504659,0.0527219217260386,21.0133465104526,2.19856758314684,21.0133465104526,119.934056432362,NA
140059,"HBI","all","sbi","all","sw",30.7252016424817,15.3626008212408,0.0561656686024565,6.32402132900173,"LT",51.2264122728076,25.2496825396825,5.83209501301487,25.9090014504659,0.0527219217260386,21.0133465104526,2.19856758314684,21.0133465104526,119.934056432362,NA
140059,"HBI","all","sbi","all","total",44.5396996174485,22.2698498087243,0.127616064007667,6.32402132900173,"LT",51.2264122728076,25.2496825396825,5.83209501301487,25.9090014504659,0.0527219217260386,21.0133465104526,2.19856758314684,21.0133465104526,119.934056432362,NA
140060,"HBI","A","all","7","ag",240.299129348834,120.149564674417,0.664566234923186,32.1614164161846,"LT",NA,NA,NA,NA,NA,NA,NA,NA,789.65087536865,NA
140060,"HBI","A","all","7","bg",31.9942244596239,15.9971122298119,0.118227807751554,32.1614164161846,"LT",NA,NA,NA,NA,NA,NA,NA,NA,789.65087536865,NA
140060,"HBI","A","all","7","fwb",36.8449286569107,18.4224643284554,0.223001236167053,32.1614164161846,"LT",NA,NA,NA,NA,NA,NA,NA,NA,789.65087536865,NA
140060,"HBI","A","all","7","ndl",3.99199534347959,1.99599767173979,0,32.1614164161846,"LT",NA,NA,NA,NA,NA,NA,NA,NA,789.65087536865,NA
140060,"HBI","A","all","7","sb",18.1423834278749,9.07119171393744,0.115532340807332,32.1614164161846,"LT",NA,NA,NA,NA,NA,NA,NA,NA,789.65087536865,NA
140060,"HBI","A","all","7","stb",0.470627367448171,0.235313683724085,0.00299843102211741,32.1614164161846,"LT",NA,NA,NA,NA,NA,NA,NA,NA,789.65087536865,NA
140060,"HBI","A","all","7","stw",5.40654896439487,2.70327448219744,0.00966195151062224,32.1614164161846,"LT",NA,NA,NA,NA,NA,NA,NA,NA,789.65087536865,NA
140060,"HBI","A","all","7","sw",175.442645588725,87.7213227943627,0.313372275416061,32.1614164161846,"LT",NA,NA,NA,NA,NA,NA,NA,NA,789.65087536865,NA
140060,"HBI","A","all","7","total",272.293353808457,136.146676904229,0.78279404267474,32.1614164161846,"LT",NA,NA,NA,NA,NA,NA,NA,NA,789.65087536865,NA
140060,"HBI","A","all","all","ag",240.299129348834,120.149564674417,0.664566234923186,32.1614164161846,"LT",NA,NA,NA,NA,NA,NA,NA,NA,789.65087536865,NA
140060,"HBI","A","all","all","bg",31.9942244596239,15.9971122298119,0.118227807751554,32.1614164161846,"LT",NA,NA,NA,NA,NA,NA,NA,NA,789.65087536865,NA
140060,"HBI","A","all","all","fwb",36.8449286569107,18.4224643284554,0.223001236167053,32.1614164161846,"LT",NA,NA,NA,NA,NA,NA,NA,NA,789.65087536865,NA
140060,"HBI","A","all","all","ndl",3.99199534347959,1.99599767173979,0,32.1614164161846,"LT",NA,NA,NA,NA,NA,NA,NA,NA,789.65087536865,NA
140060,"HBI","A","all","all","sb",18.1423834278749,9.07119171393744,0.115532340807332,32.1614164161846,"LT",NA,NA,NA,NA,NA,NA,NA,NA,789.65087536865,NA
140060,"HBI","A","all","all","stb",0.470627367448171,0.235313683724085,0.00299843102211741,32.1614164161846,"LT",NA,NA,NA,NA,NA,NA,NA,NA,789.65087536865,NA
140060,"HBI","A","all","all","stw",5.40654896439487,2.70327448219744,0.00966195151062224,32.1614164161846,"LT",NA,NA,NA,NA,NA,NA,NA,NA,789.65087536865,NA
140060,"HBI","A","all","all","sw",175.442645588725,87.7213227943627,0.313372275416061,32.1614164161846,"LT",NA,NA,NA,NA,NA,NA,NA,NA,789.65087536865,NA
140060,"HBI","A","all","all","total",272.293353808457,136.146676904229,0.78279404267474,32.1614164161846,"LT",NA,NA,NA,NA,NA,NA,NA,NA,789.65087536865,NA
140060,"HBI","A","sbi","7","ag",122.520020127265,61.2600100636323,0.348553031804342,18.1020754214426,"LT",56.2850690006708,17.3238461538462,7.39782537745235,18.8350542667328,0.0278627278502067,18.613751736597,4.97118377918235,18.613751736597,NA,NA
140060,"HBI","A","sbi","7","bg",4.1005645249277,2.05028226246385,0.0151720887422325,18.1020754214426,"LT",56.2850690006708,17.3238461538462,7.39782537745235,18.8350542667328,0.0278627278502067,18.613751736597,4.97118377918235,18.613751736597,NA,NA
140060,"HBI","A","sbi","7","fwb",23.2436356488248,11.6218178244124,0.140786701124932,18.1020754214426,"LT",56.2850690006708,17.3238461538462,7.39782537745235,18.8350542667328,0.0278627278502067,18.613751736597,4.97118377918235,18.613751736597,NA,NA
140060,"HBI","A","sbi","7","ndl",1.97310729997681,0.986553649988407,0,18.1020754214426,"LT",56.2850690006708,17.3238461538462,7.39782537745235,18.8350542667328,0.0278627278502067,18.613751736597,4.97118377918235,18.613751736597,NA,NA
140060,"HBI","A","sbi","7","sb",6.77545325803366,3.38772662901683,0.0415403039250044,18.1020754214426,"LT",56.2850690006708,17.3238461538462,7.39782537745235,18.8350542667328,0.0278627278502067,18.613751736597,4.97118377918235,18.613751736597,NA,NA
140060,"HBI","A","sbi","7","stb",0.172243696923312,0.0861218484616558,0.00105602610583682,18.1020754214426,"LT",56.2850690006708,17.3238461538462,7.39782537745235,18.8350542667328,0.0278627278502067,18.613751736597,4.97118377918235,18.613751736597,NA,NA
140060,"HBI","A","sbi","7","stw",2.79276871971932,1.39638435985966,0.00510518121964693,18.1020754214426,"LT",56.2850690006708,17.3238461538462,7.39782537745235,18.8350542667328,0.0278627278502067,18.613751736597,4.97118377918235,18.613751736597,NA,NA
140060,"HBI","A","sbi","7","sw",87.5628115037867,43.7814057518933,0.160064819428922,18.1020754214426,"LT",56.2850690006708,17.3238461538462,7.39782537745235,18.8350542667328,0.0278627278502067,18.613751736597,4.97118377918235,18.613751736597,NA,NA
140060,"HBI","A","sbi","7","total",126.620584652192,63.3102923260961,0.363725120546574,18.1020754214426,"LT",56.2850690006708,17.3238461538462,7.39782537745235,18.8350542667328,0.0278627278502067,18.613751736597,4.97118377918235,18.613751736597,NA,NA
140060,"HBI","A","sbi","all","ag",122.520020127265,61.2600100636323,0.348553031804342,18.1020754214426,"LT",56.2850690006708,17.3238461538462,7.39782537745235,18.8350542667328,0.0278627278502067,18.613751736597,4.97118377918235,18.613751736597,NA,NA
140060,"HBI","A","sbi","all","bg",4.1005645249277,2.05028226246385,0.0151720887422325,18.1020754214426,"LT",56.2850690006708,17.3238461538462,7.39782537745235,18.8350542667328,0.0278627278502067,18.613751736597,4.97118377918235,18.613751736597,NA,NA
140060,"HBI","A","sbi","all","fwb",23.2436356488248,11.6218178244124,0.140786701124932,18.1020754214426,"LT",56.2850690006708,17.3238461538462,7.39782537745235,18.8350542667328,0.0278627278502067,18.613751736597,4.97118377918235,18.613751736597,NA,NA
140060,"HBI","A","sbi","all","ndl",1.97310729997681,0.986553649988407,0,18.1020754214426,"LT",56.2850690006708,17.3238461538462,7.39782537745235,18.8350542667328,0.0278627278502067,18.613751736597,4.97118377918235,18.613751736597,NA,NA
140060,"HBI","A","sbi","all","sb",6.77545325803366,3.38772662901683,0.0415403039250044,18.1020754214426,"LT",56.2850690006708,17.3238461538462,7.39782537745235,18.8350542667328,0.0278627278502067,18.613751736597,4.97118377918235,18.613751736597,NA,NA
140060,"HBI","A","sbi","all","stb",0.172243696923312,0.0861218484616558,0.00105602610583682,18.1020754214426,"LT",56.2850690006708,17.3238461538462,7.39782537745235,18.8350542667328,0.0278627278502067,18.613751736597,4.97118377918235,18.613751736597,NA,NA
140060,"HBI","A","sbi","all","stw",2.79276871971932,1.39638435985966,0.00510518121964693,18.1020754214426,"LT",56.2850690006708,17.3238461538462,7.39782537745235,18.8350542667328,0.0278627278502067,18.613751736597,4.97118377918235,18.613751736597,NA,NA
140060,"HBI","A","sbi","all","sw",87.5628115037867,43.7814057518933,0.160064819428922,18.1020754214426,"LT",56.2850690006708,17.3238461538462,7.39782537745235,18.8350542667328,0.0278627278502067,18.613751736597,4.97118377918235,18.613751736597,NA,NA
140060,"HBI","A","sbi","all","total",126.620584652192,63.3102923260961,0.363725120546574,18.1020754214426,"LT",56.2850690006708,17.3238461538462,7.39782537745235,18.8350542667328,0.0278627278502067,18.613751736597,4.97118377918235,18.613751736597,NA,NA
140060,"HBI","A","sei","7","ag",109.55018698335,54.7750934916752,0.291348782840952,12.2026147343602,"LT",37.9417827139588,61.625,9.3934988429669,62.3191182543527,0.305022924873718,26.5915251370232,1.20109381788534,26.5915251370232,NA,NA
140060,"HBI","A","sei","7","bg",27.124443305464,13.562221652732,0.100631684663271,12.2026147343602,"LT",37.9417827139588,61.625,9.3934988429669,62.3191182543527,0.305022924873718,26.5915251370232,1.20109381788534,26.5915251370232,NA,NA
140060,"HBI","A","sei","7","fwb",10.9569752473983,5.47848762369913,0.0680318593110959,12.2026147343602,"LT",37.9417827139588,61.625,9.3934988429669,62.3191182543527,0.305022924873718,26.5915251370232,1.20109381788534,26.5915251370232,NA,NA
140060,"HBI","A","sei","7","ndl",1.72990066936601,0.864950334683007,0,12.2026147343602,"LT",37.9417827139588,61.625,9.3934988429669,62.3191182543527,0.305022924873718,26.5915251370232,1.20109381788534,26.5915251370232,NA,NA
140060,"HBI","A","sei","7","sb",10.9876234540241,5.49381172701203,0.0714964658153346,12.2026147343602,"LT",37.9417827139588,61.625,9.3934988429669,62.3191182543527,0.305022924873718,26.5915251370232,1.20109381788534,26.5915251370232,NA,NA
140060,"HBI","A","sei","7","stb",0.287329761790395,0.143664880895197,0.0018696547599701,12.2026147343602,"LT",37.9417827139588,61.625,9.3934988429669,62.3191182543527,0.305022924873718,26.5915251370232,1.20109381788534,26.5915251370232,NA,NA
140060,"HBI","A","sei","7","stw",2.4494652079732,1.2247326039866,0.00429146304436904,12.2026147343602,"LT",37.9417827139588,61.625,9.3934988429669,62.3191182543527,0.305022924873718,26.5915251370232,1.20109381788534,26.5915251370232,NA,NA
140060,"HBI","A","sei","7","sw",83.1388926427984,41.5694463213992,0.145659339910183,12.2026147343602,"LT",37.9417827139588,61.625,9.3934988429669,62.3191182543527,0.305022924873718,26.5915251370232,1.20109381788534,26.5915251370232,NA,NA
140060,"HBI","A","sei","7","total",136.674630288814,68.3373151444072,0.391980467504224,12.2026147343602,"LT",37.9417827139588,61.625,9.3934988429669,62.3191182543527,0.305022924873718,26.5915251370232,1.20109381788534,26.5915251370232,NA,NA
140060,"HBI","A","sei","all","ag",109.55018698335,54.7750934916752,0.291348782840952,12.2026147343602,"LT",37.9417827139588,61.625,9.3934988429669,62.3191182543527,0.305022924873718,26.5915251370232,1.20109381788534,26.5915251370232,NA,NA
140060,"HBI","A","sei","all","bg",27.124443305464,13.562221652732,0.100631684663271,12.2026147343602,"LT",37.9417827139588,61.625,9.3934988429669,62.3191182543527,0.305022924873718,26.5915251370232,1.20109381788534,26.5915251370232,NA,NA
140060,"HBI","A","sei","all","fwb",10.9569752473983,5.47848762369913,0.0680318593110959,12.2026147343602,"LT",37.9417827139588,61.625,9.3934988429669,62.3191182543527,0.305022924873718,26.5915251370232,1.20109381788534,26.5915251370232,NA,NA
140060,"HBI","A","sei","all","ndl",1.72990066936601,0.864950334683007,0,12.2026147343602,"LT",37.9417827139588,61.625,9.3934988429669,62.3191182543527,0.305022924873718,26.5915251370232,1.20109381788534,26.5915251370232,NA,NA
140060,"HBI","A","sei","all","sb",10.9876234540241,5.49381172701203,0.0714964658153346,12.2026147343602,"LT",37.9417827139588,61.625,9.3934988429669,62.3191182543527,0.305022924873718,26.5915251370232,1.20109381788534,26.5915251370232,NA,NA
140060,"HBI","A","sei","all","stb",0.287329761790395,0.143664880895197,0.0018696547599701,12.2026147343602,"LT",37.9417827139588,61.625,9.3934988429669,62.3191182543527,0.305022924873718,26.5915251370232,1.20109381788534,26.5915251370232,NA,NA
140060,"HBI","A","sei","all","stw",2.4494652079732,1.2247326039866,0.00429146304436904,12.2026147343602,"LT",37.9417827139588,61.625,9.3934988429669,62.3191182543527,0.305022924873718,26.5915251370232,1.20109381788534,26.5915251370232,NA,NA
140060,"HBI","A","sei","all","sw",83.1388926427984,41.5694463213992,0.145659339910183,12.2026147343602,"LT",37.9417827139588,61.625,9.3934988429669,62.3191182543527,0.305022924873718,26.5915251370232,1.20109381788534,26.5915251370232,NA,NA
140060,"HBI","A","sei","all","total",136.674630288814,68.3373151444072,0.391980467504224,12.2026147343602,"LT",37.9417827139588,61.625,9.3934988429669,62.3191182543527,0.305022924873718,26.5915251370232,1.20109381788534,26.5915251370232,NA,NA
140060,"HBI","A","slb","7","ag",4.4905188283877,2.24525941419385,0.0148625123818047,0.82204497678075,"LT",2.55599742916507,13.1666666666667,1.10571192905589,13.2122417981709,0.0137101721396537,14.1892278032461,0.0881442319106935,14.1892278032461,NA,NA
140060,"HBI","A","slb","7","bg",0.139265611159248,0.0696328055796238,0.000515282761289216,0.82204497678075,"LT",2.55599742916507,13.1666666666667,1.10571192905589,13.2122417981709,0.0137101721396537,14.1892278032461,0.0881442319106935,14.1892278032461,NA,NA
140060,"HBI","A","slb","7","fwb",1.3847319464984,0.692365973249199,0.0083873213999408,0.82204497678075,"LT",2.55599742916507,13.1666666666667,1.10571192905589,13.2122417981709,0.0137101721396537,14.1892278032461,0.0881442319106935,14.1892278032461,NA,NA
140060,"HBI","A","slb","7","ndl",0.106544397447136,0.0532721987235678,0,0.82204497678075,"LT",2.55599742916507,13.1666666666667,1.10571192905589,13.2122417981709,0.0137101721396537,14.1892278032461,0.0881442319106935,14.1892278032461,NA,NA
140060,"HBI","A","slb","7","sb",0.22415927757041,0.112079638785205,0.00137432053078418,0.82204497678075,"LT",2.55599742916507,13.1666666666667,1.10571192905589,13.2122417981709,0.0137101721396537,14.1892278032461,0.0881442319106935,14.1892278032461,NA,NA
140060,"HBI","A","slb","7","stb",0.00651135229332971,0.00325567614666486,3.99211009104045e-05,0.82204497678075,"LT",2.55599742916507,13.1666666666667,1.10571192905589,13.2122417981709,0.0137101721396537,14.1892278032461,0.0881442319106935,14.1892278032461,NA,NA
140060,"HBI","A","slb","7","stw",0.0931981188816137,0.0465990594408069,0.00017036616131559,0.82204497678075,"LT",2.55599742916507,13.1666666666667,1.10571192905589,13.2122417981709,0.0137101721396537,14.1892278032461,0.0881442319106935,14.1892278032461,NA,NA
140060,"HBI","A","slb","7","sw",2.67537373569681,1.3376868678484,0.00489058318885377,0.82204497678075,"LT",2.55599742916507,13.1666666666667,1.10571192905589,13.2122417981709,0.0137101721396537,14.1892278032461,0.0881442319106935,14.1892278032461,NA,NA
140060,"HBI","A","slb","7","total",4.62978443954694,2.31489221977347,0.015377795143094,0.82204497678075,"LT",2.55599742916507,13.1666666666667,1.10571192905589,13.2122417981709,0.0137101721396537,14.1892278032461,0.0881442319106935,14.1892278032461,NA,NA
140060,"HBI","A","slb","all","ag",4.4905188283877,2.24525941419385,0.0148625123818047,0.82204497678075,"LT",2.55599742916507,13.1666666666667,1.10571192905589,13.2122417981709,0.0137101721396537,14.1892278032461,0.0881442319106935,14.1892278032461,NA,NA
140060,"HBI","A","slb","all","bg",0.139265611159248,0.0696328055796238,0.000515282761289216,0.82204497678075,"LT",2.55599742916507,13.1666666666667,1.10571192905589,13.2122417981709,0.0137101721396537,14.1892278032461,0.0881442319106935,14.1892278032461,NA,NA
140060,"HBI","A","slb","all","fwb",1.3847319464984,0.692365973249199,0.0083873213999408,0.82204497678075,"LT",2.55599742916507,13.1666666666667,1.10571192905589,13.2122417981709,0.0137101721396537,14.1892278032461,0.0881442319106935,14.1892278032461,NA,NA
140060,"HBI","A","slb","all","ndl",0.106544397447136,0.0532721987235678,0,0.82204497678075,"LT",2.55599742916507,13.1666666666667,1.10571192905589,13.2122417981709,0.0137101721396537,14.1892278032461,0.0881442319106935,14.1892278032461,NA,NA
140060,"HBI","A","slb","all","sb",0.22415927757041,0.112079638785205,0.00137432053078418,0.82204497678075,"LT",2.55599742916507,13.1666666666667,1.10571192905589,13.2122417981709,0.0137101721396537,14.1892278032461,0.0881442319106935,14.1892278032461,NA,NA
140060,"HBI","A","slb","all","stb",0.00651135229332971,0.00325567614666486,3.99211009104045e-05,0.82204497678075,"LT",2.55599742916507,13.1666666666667,1.10571192905589,13.2122417981709,0.0137101721396537,14.1892278032461,0.0881442319106935,14.1892278032461,NA,NA
140060,"HBI","A","slb","all","stw",0.0931981188816137,0.0465990594408069,0.00017036616131559,0.82204497678075,"LT",2.55599742916507,13.1666666666667,1.10571192905589,13.2122417981709,0.0137101721396537,14.1892278032461,0.0881442319106935,14.1892278032461,NA,NA
140060,"HBI","A","slb","all","sw",2.67537373569681,1.3376868678484,0.00489058318885377,0.82204497678075,"LT",2.55599742916507,13.1666666666667,1.10571192905589,13.2122417981709,0.0137101721396537,14.1892278032461,0.0881442319106935,14.1892278032461,NA,NA
140060,"HBI","A","slb","all","total",4.62978443954694,2.31489221977347,0.015377795143094,0.82204497678075,"LT",2.55599742916507,13.1666666666667,1.10571192905589,13.2122417981709,0.0137101721396537,14.1892278032461,0.0881442319106935,14.1892278032461,NA,NA
140060,"HBI","A","wli","7","ag",3.73840340983103,1.86920170491551,0.00980190789608706,1.03468128360105,"LT",3.21715085620534,17.3791641421382,5.31475366614631,18.1542223090911,0.0258848218318929,12.113095780232,0.24738755700048,12.113095780232,NA,NA
140060,"HBI","A","wli","7","bg",0.629951018072962,0.314975509036481,0.00190875158476107,1.03468128360105,"LT",3.21715085620534,17.3791641421382,5.31475366614631,18.1542223090911,0.0258848218318929,12.113095780232,0.24738755700048,12.113095780232,NA,NA
140060,"HBI","A","wli","7","fwb",1.2595858141893,0.62979290709465,0.00579535433108497,1.03468128360105,"LT",3.21715085620534,17.3791641421382,5.31475366614631,18.1542223090911,0.0258848218318929,12.113095780232,0.24738755700048,12.113095780232,NA,NA
140060,"HBI","A","wli","7","ndl",0.182442976689625,0.0912214883448124,0,1.03468128360105,"LT",3.21715085620534,17.3791641421382,5.31475366614631,18.1542223090911,0.0258848218318929,12.113095780232,0.24738755700048,12.113095780232,NA,NA
140060,"HBI","A","wli","7","sb",0.155147438246754,0.0775737191233768,0.00112125053620929,1.03468128360105,"LT",3.21715085620534,17.3791641421382,5.31475366614631,18.1542223090911,0.0258848218318929,12.113095780232,0.24738755700048,12.113095780232,NA,NA
140060,"HBI","A","wli","7","stb",0.00454255644113478,0.00227127822056739,3.28290554000811e-05,1.03468128360105,"LT",3.21715085620534,17.3791641421382,5.31475366614631,18.1542223090911,0.0258848218318929,12.113095780232,0.24738755700048,12.113095780232,NA,NA
140060,"HBI","A","wli","7","stw",0.071116917820735,0.0355584589103675,9.49410852906813e-05,1.03468128360105,"LT",3.21715085620534,17.3791641421382,5.31475366614631,18.1542223090911,0.0258848218318929,12.113095780232,0.24738755700048,12.113095780232,NA,NA
140060,"HBI","A","wli","7","sw",2.06556770644348,1.03278385322174,0.00275753288810204,1.03468128360105,"LT",3.21715085620534,17.3791641421382,5.31475366614631,18.1542223090911,0.0258848218318929,12.113095780232,0.24738755700048,12.113095780232,NA,NA
140060,"HBI","A","wli","7","total",4.36835442790399,2.18417721395199,0.0117106594808481,1.03468128360105,"LT",3.21715085620534,17.3791641421382,5.31475366614631,18.1542223090911,0.0258848218318929,12.113095780232,0.24738755700048,12.113095780232,NA,NA
140060,"HBI","A","wli","all","ag",3.73840340983103,1.86920170491551,0.00980190789608706,1.03468128360105,"LT",3.21715085620534,17.3791641421382,5.31475366614631,18.1542223090911,0.0258848218318929,12.113095780232,0.24738755700048,12.113095780232,NA,NA
140060,"HBI","A","wli","all","bg",0.629951018072962,0.314975509036481,0.00190875158476107,1.03468128360105,"LT",3.21715085620534,17.3791641421382,5.31475366614631,18.1542223090911,0.0258848218318929,12.113095780232,0.24738755700048,12.113095780232,NA,NA
140060,"HBI","A","wli","all","fwb",1.2595858141893,0.62979290709465,0.00579535433108497,1.03468128360105,"LT",3.21715085620534,17.3791641421382,5.31475366614631,18.1542223090911,0.0258848218318929,12.113095780232,0.24738755700048,12.113095780232,NA,NA
140060,"HBI","A","wli","all","ndl",0.182442976689625,0.0912214883448124,0,1.03468128360105,"LT",3.21715085620534,17.3791641421382,5.31475366614631,18.1542223090911,0.0258848218318929,12.113095780232,0.24738755700048,12.113095780232,NA,NA
