"plot_ID","inv","dw_sp","dw_type","decay","compartiment","B_t_ha","C_t_ha","N_t_ha","inv_year","stand_component","ST_LY_type","mean_d_cm","sd_d_cm","mean_l_m","sd_l_m","n_ha","n_dec","n_dw_TY"
140045,"HBI","all","all","3","ag",0.885538450526296,0.442769225263147,0.00428600610054727,NA,"DW",NA,24.6,7.19722168617863,1.16,2.14778956138631,NA,NA,NA
140045,"HBI","all","all","4","ag",0.631723096938174,0.315861548469087,0.00305753978918076,NA,"DW",NA,24.8666666666667,7.31794923133394,0.28,0.422915053949541,NA,NA,NA
140045,"HBI","all","all","5","ag",0.257078794758904,0.128539397379452,0.0012442613666331,NA,"DW",NA,16.0714285714286,4.37588295642738,0.178571428571429,0.211872862561749,NA,NA,NA
140045,"HBI","1","all","all","ag",5.78936190385297,2.89468095192648,0.0131170852876139,NA,"DW",NA,24.5625,9.95715555811551,0.33125,0.738070010517655,NA,NA,NA
140045,"HBI","1","all","all","stb",0.315064678055991,0.157532339027996,0.001524913041791,NA,"DW",NA,24.5625,9.95715555811551,0.33125,0.738070010517655,NA,NA,NA
140045,"HBI","1","all","all","stw",3.6999568835736,1.8499784417868,0.00300436498946176,NA,"DW",NA,24.5625,9.95715555811551,0.33125,0.738070010517655,NA,NA,NA
140045,"HBI","all","all","all","ag",5.78936190385297,2.89468095192648,0.0131170852876139,NA,"DW",NA,24.5625,9.95715555811551,0.33125,0.738070010517655,959.340225236899,5,2
140045,"HBI","all","all","all","stb",0.315064678055991,0.157532339027996,0.001524913041791,NA,"DW",NA,24.5625,9.95715555811551,0.33125,0.738070010517655,959.340225236899,5,2
140045,"HBI","all","all","all","stw",3.6999568835736,1.8499784417868,0.00300436498946176,NA,"DW",NA,24.5625,9.95715555811551,0.33125,0.738070010517655,959.340225236899,5,2
140046,"HBI","1","4","5","ag",0.0227326383046055,0.0113663191523027,0.00011002596939429,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140046,"HBI","2","1","4","ag",0.192822752605102,0.096411376302551,0.00139353003307707,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140046,"HBI","2","4","1","ag",0.0262770587777307,0.0131385293888653,4.50229705797526e-05,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140046,"HBI","2","4","1","stb",0.00168755891233575,0.000843779456167873,1.21959882594504e-05,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140046,"HBI","2","4","1","stw",0.024589499865395,0.0122947499326975,3.28269823203023e-05,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140046,"HBI","1","4","all","ag",0.0227326383046055,0.0113663191523027,0.00011002596939429,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140046,"HBI","2","1","all","ag",0.192822752605102,0.096411376302551,0.00139353003307707,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140046,"HBI","2","4","all","ag",0.0262770587777307,0.0131385293888653,4.50229705797526e-05,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140046,"HBI","2","4","all","stb",0.00168755891233575,0.000843779456167873,1.21959882594504e-05,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140046,"HBI","2","4","all","stw",0.024589499865395,0.0122947499326975,3.28269823203023e-05,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140046,"HBI","1","all","5","ag",0.0227326383046055,0.0113663191523027,0.00011002596939429,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140046,"HBI","2","all","1","ag",0.0262770587777307,0.0131385293888653,4.50229705797526e-05,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140046,"HBI","2","all","1","stb",0.00168755891233575,0.000843779456167873,1.21959882594504e-05,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140046,"HBI","2","all","1","stw",0.024589499865395,0.0122947499326975,3.28269823203023e-05,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140046,"HBI","2","all","4","ag",0.192822752605102,0.096411376302551,0.00139353003307707,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140046,"HBI","all","1","4","ag",0.192822752605102,0.096411376302551,0.00139353003307707,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140046,"HBI","all","4","1","ag",0.0262770587777307,0.0131385293888653,4.50229705797526e-05,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140046,"HBI","all","4","1","stb",0.00168755891233575,0.000843779456167873,1.21959882594504e-05,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140046,"HBI","all","4","1","stw",0.024589499865395,0.0122947499326975,3.28269823203023e-05,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140046,"HBI","all","4","5","ag",0.0227326383046055,0.0113663191523027,0.00011002596939429,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140046,"HBI","all","1","all","ag",0.192822752605102,0.096411376302551,0.00139353003307707,NA,"DW","L",22,NA,1.8,NA,NA,NA,NA
140046,"HBI","all","4","all","ag",0.0490096970823361,0.024504848541168,0.000155048939974043,NA,"DW","L",12.4,1.81659021245849,0.12,0.0447213595499958,NA,NA,NA
140046,"HBI","all","4","all","stb",0.00168755891233575,0.000843779456167873,1.21959882594504e-05,NA,"DW","L",12.4,1.81659021245849,0.12,0.0447213595499958,NA,NA,NA
140046,"HBI","all","4","all","stw",0.024589499865395,0.0122947499326975,3.28269823203023e-05,NA,"DW","L",12.4,1.81659021245849,0.12,0.0447213595499958,NA,NA,NA
140046,"HBI","all","all","1","ag",0.0262770587777307,0.0131385293888653,4.50229705797526e-05,NA,"DW",NA,15,NA,0.2,NA,NA,NA,NA
140046,"HBI","all","all","1","stb",0.00168755891233575,0.000843779456167873,1.21959882594504e-05,NA,"DW",NA,15,NA,0.2,NA,NA,NA,NA
140046,"HBI","all","all","1","stw",0.024589499865395,0.0122947499326975,3.28269823203023e-05,NA,"DW",NA,15,NA,0.2,NA,NA,NA,NA
140046,"HBI","all","all","4","ag",0.192822752605102,0.096411376302551,0.00139353003307707,NA,"DW",NA,22,NA,1.8,NA,NA,NA,NA
140046,"HBI","all","all","5","ag",0.0227326383046055,0.0113663191523027,0.00011002596939429,NA,"DW",NA,11.75,1.25830573921179,0.1,0,NA,NA,NA
140046,"HBI","1","all","all","ag",0.0227326383046055,0.0113663191523027,0.00011002596939429,NA,"DW",NA,11.75,1.25830573921179,0.1,0,NA,NA,NA
140046,"HBI","2","all","all","ag",0.219099811382833,0.109549905691416,0.00143855300365683,NA,"DW",NA,18.5,4.94974746830583,1,1.13137084989848,NA,NA,NA
140046,"HBI","2","all","all","stb",0.00168755891233575,0.000843779456167873,1.21959882594504e-05,NA,"DW",NA,18.5,4.94974746830583,1,1.13137084989848,NA,NA,NA
140046,"HBI","2","all","all","stw",0.024589499865395,0.0122947499326975,3.28269823203023e-05,NA,"DW",NA,18.5,4.94974746830583,1,1.13137084989848,NA,NA,NA
140046,"HBI","all","all","all","ag",0.241832449687438,0.120916224843719,0.00154857897305112,NA,"DW",NA,14,4.24264068711928,0.4,0.687022561492707,119.917528154612,3,2
140046,"HBI","all","all","all","stb",0.00168755891233575,0.000843779456167873,1.21959882594504e-05,NA,"DW",NA,14,4.24264068711928,0.4,0.687022561492707,119.917528154612,3,2
140046,"HBI","all","all","all","stw",0.024589499865395,0.0122947499326975,3.28269823203023e-05,NA,"DW",NA,14,4.24264068711928,0.4,0.687022561492707,119.917528154612,3,2
140047,"HBI","1","1","3","ag",0.297367145451213,0.148683572725606,0.00143925698398387,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140047,"HBI","1","4","4","ag",0.393656711732189,0.196828355866094,0.0019052984847838,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140047,"HBI","1","4","5","ag",1.77232953503733,0.886164767518667,0.0085780749495807,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140047,"HBI","1","1","all","ag",0.297367145451213,0.148683572725606,0.00143925698398387,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140047,"HBI","1","4","all","ag",2.16598624676952,1.08299312338476,0.0104833734343645,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140047,"HBI","1","all","3","ag",0.297367145451213,0.148683572725606,0.00143925698398387,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140047,"HBI","1","all","4","ag",0.393656711732189,0.196828355866094,0.0019052984847838,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140047,"HBI","1","all","5","ag",1.77232953503733,0.886164767518667,0.0085780749495807,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140047,"HBI","all","1","3","ag",0.297367145451213,0.148683572725606,0.00143925698398387,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140047,"HBI","all","4","4","ag",0.393656711732189,0.196828355866094,0.0019052984847838,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140047,"HBI","all","4","5","ag",1.77232953503733,0.886164767518667,0.0085780749495807,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140047,"HBI","all","1","all","ag",0.297367145451213,0.148683572725606,0.00143925698398387,NA,"DW","L",16,NA,2,NA,NA,NA,NA
140047,"HBI","all","4","all","ag",2.16598624676952,1.08299312338476,0.0104833734343645,NA,"DW","L",21.6271186440678,7.52902041777004,0.161016949152542,0.0587717653080831,NA,NA,NA
140047,"HBI","all","all","3","ag",0.297367145451213,0.148683572725606,0.00143925698398387,NA,"DW",NA,16,NA,2,NA,NA,NA,NA
140047,"HBI","all","all","4","ag",0.393656711732189,0.196828355866094,0.0019052984847838,NA,"DW",NA,24.6,6.36308799946134,0.18,0.0421637021355784,NA,NA,NA
140047,"HBI","all","all","5","ag",1.77232953503733,0.886164767518667,0.0085780749495807,NA,"DW",NA,21.0204081632653,7.66074897317044,0.157142857142857,0.0612372435695794,NA,NA,NA
140047,"HBI","1","all","all","ag",2.46335339222074,1.23167669611037,0.0119226304183484,NA,"DW",NA,21.5333333333333,7.50020715344801,0.191666666666667,0.244458354338013,NA,NA,NA
140047,"HBI","all","all","all","ag",2.46335339222074,1.23167669611037,0.0119226304183484,NA,"DW",NA,21.5333333333333,7.50020715344801,0.191666666666667,0.244458354338013,1199.17528154612,3,2
140048,"HBI","1","1","1","ag",4.95959862970005,2.47979931485003,0.0240044573677482,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140048,"HBI","1","1","2","ag",0.321201724930367,0.160600862465183,0.00155461634866297,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140048,"HBI","1","1","5","ag",0.386250787997819,0.19312539399891,0.00186945381390945,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140048,"HBI","1","2","1","ag",6.56815620585379,3.28407810292691,0.0118634551184943,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140048,"HBI","1","2","1","fwb",1.32078018467614,0.660390092338068,0.00573614834204847,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140048,"HBI","1","2","1","sb",0.443814888232503,0.221907444116252,0.00214806405904531,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140048,"HBI","1","2","1","stb",0.0195509129714509,0.00977545648572542,9.46264187818222e-05,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140048,"HBI","1","2","1","stw",0.23483315846604,0.11741657923302,0.000190684524674424,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140048,"HBI","1","2","1","sw",4.54917706150767,2.27458853075384,0.00369393177394424,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140048,"HBI","1","4","1","ag",13.9621691978873,6.98108459894365,0.0156427282082881,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140048,"HBI","1","4","1","stb",1.06887954806445,0.534439774032225,0.00517337701263194,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140048,"HBI","1","4","1","stw",12.8932896498229,6.44664482491143,0.0104693511956562,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140048,"HBI","1","4","2","ag",1.45906429811056,0.729532149055283,0.00163989003141284,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140048,"HBI","1","4","2","stb",0.11299151473363,0.0564957573668148,0.000546878931310768,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140048,"HBI","1","4","2","stw",1.34607278337693,0.673036391688468,0.00109301110010207,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140048,"HBI","1","4","3","ag",0.213442238190079,0.106721119095039,0.00103306043283998,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140048,"HBI","1","4","4","ag",0.15961194089828,0.07980597044914,0.000772521793947675,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140048,"HBI","1","4","5","ag",0.205858936460376,0.102929468230188,0.000996357252468221,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140048,"HBI","1","1","all","ag",5.66705114262824,2.83352557131412,0.0274285275303206,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140048,"HBI","1","2","all","ag",6.56815620585379,3.28407810292691,0.0118634551184943,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140048,"HBI","1","2","all","fwb",1.32078018467614,0.660390092338068,0.00573614834204847,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140048,"HBI","1","2","all","sb",0.443814888232503,0.221907444116252,0.00214806405904531,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140048,"HBI","1","2","all","stb",0.0195509129714509,0.00977545648572542,9.46264187818222e-05,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140048,"HBI","1","2","all","stw",0.23483315846604,0.11741657923302,0.000190684524674424,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140048,"HBI","1","2","all","sw",4.54917706150767,2.27458853075384,0.00369393177394424,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140048,"HBI","1","4","all","ag",16.0001466115466,8.0000733057733,0.0200845577189568,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140048,"HBI","1","4","all","stb",1.18187106279808,0.59093553139904,0.00572025594394271,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140048,"HBI","1","4","all","stw",14.2393624331998,7.1196812165999,0.0115623622957582,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140048,"HBI","1","all","1","ag",25.4899240334411,12.7449620167206,0.0515106406945306,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140048,"HBI","1","all","1","fwb",1.32078018467614,0.660390092338068,0.00573614834204847,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140048,"HBI","1","all","1","sb",0.443814888232503,0.221907444116252,0.00214806405904531,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140048,"HBI","1","all","1","stb",1.0884304610359,0.544215230517951,0.00526800343141376,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140048,"HBI","1","all","1","stw",13.1281228082889,6.56406140414445,0.0106600357203306,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140048,"HBI","1","all","1","sw",4.54917706150767,2.27458853075384,0.00369393177394424,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140048,"HBI","1","all","2","ag",1.78026602304093,0.890133011520466,0.00319450638007581,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140048,"HBI","1","all","2","stb",0.11299151473363,0.0564957573668148,0.000546878931310768,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140048,"HBI","1","all","2","stw",1.34607278337693,0.673036391688468,0.00109301110010207,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140048,"HBI","1","all","3","ag",0.213442238190079,0.106721119095039,0.00103306043283998,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140048,"HBI","1","all","4","ag",0.15961194089828,0.07980597044914,0.000772521793947675,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140048,"HBI","1","all","5","ag",0.592109724458196,0.296054862229098,0.00286581106637767,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140048,"HBI","all","1","1","ag",4.95959862970005,2.47979931485003,0.0240044573677482,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140048,"HBI","all","1","2","ag",0.321201724930367,0.160600862465183,0.00155461634866297,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140048,"HBI","all","1","5","ag",0.386250787997819,0.19312539399891,0.00186945381390945,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140048,"HBI","all","2","1","ag",6.56815620585379,3.28407810292691,0.0118634551184943,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140048,"HBI","all","2","1","fwb",1.32078018467614,0.660390092338068,0.00573614834204847,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140048,"HBI","all","2","1","sb",0.443814888232503,0.221907444116252,0.00214806405904531,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140048,"HBI","all","2","1","stb",0.0195509129714509,0.00977545648572542,9.46264187818222e-05,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140048,"HBI","all","2","1","stw",0.23483315846604,0.11741657923302,0.000190684524674424,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140048,"HBI","all","2","1","sw",4.54917706150767,2.27458853075384,0.00369393177394424,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140048,"HBI","all","4","1","ag",13.9621691978873,6.98108459894365,0.0156427282082881,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140048,"HBI","all","4","1","stb",1.06887954806445,0.534439774032225,0.00517337701263194,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140048,"HBI","all","4","1","stw",12.8932896498229,6.44664482491143,0.0104693511956562,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140048,"HBI","all","4","2","ag",1.45906429811056,0.729532149055283,0.00163989003141284,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140048,"HBI","all","4","2","stb",0.11299151473363,0.0564957573668148,0.000546878931310768,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140048,"HBI","all","4","2","stw",1.34607278337693,0.673036391688468,0.00109301110010207,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140048,"HBI","all","4","3","ag",0.213442238190079,0.106721119095039,0.00103306043283998,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140048,"HBI","all","4","4","ag",0.15961194089828,0.07980597044914,0.000772521793947675,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140048,"HBI","all","4","5","ag",0.205858936460376,0.102929468230188,0.000996357252468221,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140048,"HBI","all","1","all","ag",5.66705114262824,2.83352557131412,0.0274285275303206,NA,"DW","L",22.8571428571429,7.26701615585956,1.87142857142857,1.96359728195837,NA,NA,NA
140048,"HBI","all","2","all","ag",6.56815620585379,3.28407810292691,0.0118634551184943,NA,"DW","S",31,NA,18.8,NA,NA,NA,NA
140048,"HBI","all","2","all","fwb",1.32078018467614,0.660390092338068,0.00573614834204847,NA,"DW","S",31,NA,18.8,NA,NA,NA,NA
140048,"HBI","all","2","all","sb",0.443814888232503,0.221907444116252,0.00214806405904531,NA,"DW","S",31,NA,18.8,NA,NA,NA,NA
140048,"HBI","all","2","all","stb",0.0195509129714509,0.00977545648572542,9.46264187818222e-05,NA,"DW","S",31,NA,18.8,NA,NA,NA,NA
140048,"HBI","all","2","all","stw",0.23483315846604,0.11741657923302,0.000190684524674424,NA,"DW","S",31,NA,18.8,NA,NA,NA,NA
140048,"HBI","all","2","all","sw",4.54917706150767,2.27458853075384,0.00369393177394424,NA,"DW","S",31,NA,18.8,NA,NA,NA,NA
140048,"HBI","all","4","all","ag",16.0001466115466,8.0000733057733,0.0200845577189568,NA,"DW","L",43.1724137931034,12.7477420003848,0.324137931034483,0.223055362144201,NA,NA,NA
140048,"HBI","all","4","all","stb",1.18187106279808,0.59093553139904,0.00572025594394271,NA,"DW","L",43.1724137931034,12.7477420003848,0.324137931034483,0.223055362144201,NA,NA,NA
140048,"HBI","all","4","all","stw",14.2393624331998,7.1196812165999,0.0115623622957582,NA,"DW","L",43.1724137931034,12.7477420003848,0.324137931034483,0.223055362144201,NA,NA,NA
140048,"HBI","all","all","1","ag",25.4899240334411,12.7449620167206,0.0515106406945306,NA,"DW",NA,42.25,14.5878150463353,1.50416666666667,3.8817834501197,NA,NA,NA
140048,"HBI","all","all","1","fwb",1.32078018467614,0.660390092338068,0.00573614834204847,NA,"DW",NA,42.25,14.5878150463353,1.50416666666667,3.8817834501197,NA,NA,NA
140048,"HBI","all","all","1","sb",0.443814888232503,0.221907444116252,0.00214806405904531,NA,"DW",NA,42.25,14.5878150463353,1.50416666666667,3.8817834501197,NA,NA,NA
140048,"HBI","all","all","1","stb",1.0884304610359,0.544215230517951,0.00526800343141376,NA,"DW",NA,42.25,14.5878150463353,1.50416666666667,3.8817834501197,NA,NA,NA
140048,"HBI","all","all","1","stw",13.1281228082889,6.56406140414445,0.0106600357203306,NA,"DW",NA,42.25,14.5878150463353,1.50416666666667,3.8817834501197,NA,NA,NA
140048,"HBI","all","all","1","sw",4.54917706150767,2.27458853075384,0.00369393177394424,NA,"DW",NA,42.25,14.5878150463353,1.50416666666667,3.8817834501197,NA,NA,NA
140048,"HBI","all","all","2","ag",1.78026602304093,0.890133011520466,0.00319450638007581,NA,"DW",NA,38.2,15.1062900806254,0.52,0.715541752799933,NA,NA,NA
140048,"HBI","all","all","2","stb",0.11299151473363,0.0564957573668148,0.000546878931310768,NA,"DW",NA,38.2,15.1062900806254,0.52,0.715541752799933,NA,NA,NA
140048,"HBI","all","all","2","stw",1.34607278337693,0.673036391688468,0.00109301110010207,NA,"DW",NA,38.2,15.1062900806254,0.52,0.715541752799933,NA,NA,NA
140048,"HBI","all","all","3","ag",0.213442238190079,0.106721119095039,0.00103306043283998,NA,"DW",NA,35,NA,0.3,NA,NA,NA,NA
140048,"HBI","all","all","4","ag",0.15961194089828,0.07980597044914,0.000772521793947675,NA,"DW",NA,34.5,6.36396103067893,0.2,0,NA,NA,NA
140048,"HBI","all","all","5","ag",0.592109724458196,0.296054862229098,0.00286581106637767,NA,"DW",NA,26.8,9.41806774237688,0.38,0.303315017762062,NA,NA,NA
140048,"HBI","1","all","all","ag",28.2353539600286,14.1176769800143,0.0593765403677717,NA,"DW",NA,39,14.2009389360939,1.11621621621622,3.15977438659379,NA,NA,NA
140048,"HBI","1","all","all","fwb",1.32078018467614,0.660390092338068,0.00573614834204847,NA,"DW",NA,39,14.2009389360939,1.11621621621622,3.15977438659379,NA,NA,NA
140048,"HBI","1","all","all","sb",0.443814888232503,0.221907444116252,0.00214806405904531,NA,"DW",NA,39,14.2009389360939,1.11621621621622,3.15977438659379,NA,NA,NA
140048,"HBI","1","all","all","stb",1.20142197576953,0.600710987884765,0.00581488236272453,NA,"DW",NA,39,14.2009389360939,1.11621621621622,3.15977438659379,NA,NA,NA
140048,"HBI","1","all","all","stw",14.4741955916658,7.23709779583292,0.0117530468204327,NA,"DW",NA,39,14.2009389360939,1.11621621621622,3.15977438659379,NA,NA,NA
140048,"HBI","1","all","all","sw",4.54917706150767,2.27458853075384,0.00369393177394424,NA,"DW",NA,39,14.2009389360939,1.11621621621622,3.15977438659379,NA,NA,NA
140048,"HBI","all","all","all","ag",28.2353539600286,14.1176769800143,0.0593765403677717,NA,"DW",NA,39,14.2009389360939,1.11621621621622,3.15977438659379,739.49142362011,5,3
140048,"HBI","all","all","all","fwb",1.32078018467614,0.660390092338068,0.00573614834204847,NA,"DW",NA,39,14.2009389360939,1.11621621621622,3.15977438659379,739.49142362011,5,3
140048,"HBI","all","all","all","sb",0.443814888232503,0.221907444116252,0.00214806405904531,NA,"DW",NA,39,14.2009389360939,1.11621621621622,3.15977438659379,739.49142362011,5,3
140048,"HBI","all","all","all","stb",1.20142197576953,0.600710987884765,0.00581488236272453,NA,"DW",NA,39,14.2009389360939,1.11621621621622,3.15977438659379,739.49142362011,5,3
140048,"HBI","all","all","all","stw",14.4741955916658,7.23709779583292,0.0117530468204327,NA,"DW",NA,39,14.2009389360939,1.11621621621622,3.15977438659379,739.49142362011,5,3
140048,"HBI","all","all","all","sw",4.54917706150767,2.27458853075384,0.00369393177394424,NA,"DW",NA,39,14.2009389360939,1.11621621621622,3.15977438659379,739.49142362011,5,3
140049,"HBI","1","1","1","ag",0.339228352349929,0.169614176174965,0.00164186522537366,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140049,"HBI","1","1","4","ag",0.0955957514673713,0.0477978757336857,0.000462683437102077,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140049,"HBI","1","1","5","ag",0.643411208028913,0.321705604014456,0.00311411024685994,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140049,"HBI","1","4","1","ag",0.721247183928109,0.360623591964055,0.000825064965114823,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140049,"HBI","1","4","1","stb",0.0594370039139024,0.0297185019569512,0.000287675098943288,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140049,"HBI","1","4","1","stw",0.661810180014207,0.330905090007104,0.000537389866171536,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140049,"HBI","1","4","4","ag",0.0690926534743484,0.0345463267371742,0.000334408442815846,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140049,"HBI","1","4","5","ag",3.28941684394002,1.64470842197001,0.0159207775246697,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140049,"HBI","1","5","2","ag",0.431994957835171,0.215997478917586,0.0008882551665418,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140049,"HBI","1","5","2","fwb",0.11197129953252,0.0559856497662604,0.000486291353869736,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140049,"HBI","1","5","2","sb",0.0339583634321002,0.0169791817160501,0.000164358479011365,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140049,"HBI","1","5","2","stb",0.00132083272736111,0.000660416363680554,6.39283040042775e-06,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140049,"HBI","1","5","2","stw",0.0144510740448485,0.00722553702242427,1.1734272124417e-05,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140049,"HBI","1","5","2","sw",0.270293388098341,0.13514669404917,0.000219478231135852,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140049,"HBI","1","1","all","ag",1.07823531184621,0.539117655923107,0.00521865890933568,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140049,"HBI","1","4","all","ag",4.07975668134248,2.03987834067124,0.0170802509326003,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140049,"HBI","1","4","all","stb",0.0594370039139024,0.0297185019569512,0.000287675098943288,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140049,"HBI","1","4","all","stw",0.661810180014207,0.330905090007104,0.000537389866171536,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140049,"HBI","1","5","all","ag",0.431994957835171,0.215997478917586,0.0008882551665418,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140049,"HBI","1","5","all","fwb",0.11197129953252,0.0559856497662604,0.000486291353869736,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140049,"HBI","1","5","all","sb",0.0339583634321002,0.0169791817160501,0.000164358479011365,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140049,"HBI","1","5","all","stb",0.00132083272736111,0.000660416363680554,6.39283040042775e-06,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
