;stand_component;plot_ID;inv_year;dom_SP;stand_type;n_stands;SP_code;compartiment;B_t_ha;C_t_ha;N_t_ha;BA_m2_ha;BA_percent;mean_DBH_cm;sd_DBH_cm;Dg_cm;mean_BA_m2;mean_H_m;sd_H_m;Hg_m;n_ha;n_SP
516;LT;50018;2012;eta;sonst-Nd;1;nta;fwb;1,366288089;0,683144044;0,005933789;1,794242601;10,51081099;8,921428571;1,412275203;9,032125205;0,006407222;5,013788267;0,563553918;5,013788267;NA;NA
517;LT;50018;2012;eta;sonst-Nd;1;nta;ndl;1,547208756;0,773604378;0;1,794242601;10,51081099;8,921428571;1,412275203;9,032125205;0,006407222;5,013788267;0,563553918;5,013788267;NA;NA
518;LT;50018;2012;eta;sonst-Nd;1;nta;sb;0,25491797;0,127458985;0,001233803;1,794242601;10,51081099;8,921428571;1,412275203;9,032125205;0,006407222;5,013788267;0,563553918;5,013788267;NA;NA
519;LT;50018;2012;eta;sonst-Nd;1;nta;stb;0,009119252;0,004559626;4,41E-05;1,794242601;10,51081099;8,921428571;1,412275203;9,032125205;0,006407222;5,013788267;0,563553918;5,013788267;NA;NA
520;LT;50018;2012;eta;sonst-Nd;1;nta;stw;0,045214433;0,022607217;3,67E-05;1,794242601;10,51081099;8,921428571;1,412275203;9,032125205;0,006407222;5,013788267;0,563553918;5,013788267;NA;NA
521;LT;50018;2012;eta;sonst-Nd;1;nta;sw;0,780620818;0,390310409;0,000633864;1,794242601;10,51081099;8,921428571;1,412275203;9,032125205;0,006407222;5,013788267;0,563553918;5,013788267;NA;NA
522;LT;50018;2012;eta;sonst-Nd;1;nta;total;4,502698537;2,251349269;0,009949531;1,794242601;10,51081099;8,921428571;1,412275203;9,032125205;0,006407222;5,013788267;0,563553918;5,013788267;NA;NA
523;LT;50018;2012;eta;sonst-Nd;1;all;ag;32,23635404;16,11817702;0,068295763;17,07044873;NA;12,47524221;2,582793194;12,73960402;0,012746817;6,036447277;1,012054841;6,036447277;1339,350996;3
524;LT;50018;2012;eta;sonst-Nd;1;all;bg;6,547619877;3,273809938;0,025458525;17,07044873;NA;12,47524221;2,582793194;12,73960402;0,012746817;6,036447277;1,012054841;6,036447277;1339,350996;3
525;LT;50018;2012;eta;sonst-Nd;1;all;fwb;11,7327287;5,866364349;0,050616919;17,07044873;NA;12,47524221;2,582793194;12,73960402;0,012746817;6,036447277;1,012054841;6,036447277;1339,350996;3
526;LT;50018;2012;eta;sonst-Nd;1;all;ndl;10,06631688;5,033158439;0;17,07044873;NA;12,47524221;2,582793194;12,73960402;0,012746817;6,036447277;1,012054841;6,036447277;1339,350996;3
527;LT;50018;2012;eta;sonst-Nd;1;all;sb;2,229012934;1,114506467;0,010708673;17,07044873;NA;12,47524221;2,582793194;12,73960402;0,012746817;6,036447277;1,012054841;6,036447277;1339,350996;3
528;LT;50018;2012;eta;sonst-Nd;1;all;stb;0,081174165;0,040587082;0,000390677;17,07044873;NA;12,47524221;2,582793194;12,73960402;0,012746817;6,036447277;1,012054841;6,036447277;1339,350996;3
529;LT;50018;2012;eta;sonst-Nd;1;all;stw;0,425403692;0,212701846;0,000344883;17,07044873;NA;12,47524221;2,582793194;12,73960402;0,012746817;6,036447277;1,012054841;6,036447277;1339,350996;3
530;LT;50018;2012;eta;sonst-Nd;1;all;sw;7,701717674;3,850858837;0,006234609;17,07044873;NA;12,47524221;2,582793194;12,73960402;0,012746817;6,036447277;1,012054841;6,036447277;1339,350996;3
531;LT;50018;2012;eta;sonst-Nd;1;all;total;38,78397392;19,39198696;0,093754288;17,07044873;NA;12,47524221;2,582793194;12,73960402;0,012746817;6,036447277;1,012054841;6,036447277;1339,350996;3
532;LT;50019;2012;gfi;Fi-Rein;1;gfi;ag;164,8195479;82,40977393;0,248182585;29,23352997;100;34,91883041;4,622045841;35,2223908;0,097437817;23,94260699;0,782385807;23,94260699;NA;NA
533;LT;50019;2012;gfi;Fi-Rein;1;gfi;bg;23,72693579;11,8634679;0,098229514;29,23352997;100;34,91883041;4,622045841;35,2223908;0,097437817;23,94260699;0,782385807;23,94260699;NA;NA
534;LT;50019;2012;gfi;Fi-Rein;1;gfi;fwb;22,7243608;11,3621804;0,098691899;29,23352997;100;34,91883041;4,622045841;35,2223908;0,097437817;23,94260699;0,782385807;23,94260699;NA;NA
535;LT;50019;2012;gfi;Fi-Rein;1;gfi;ndl;11,68708818;5,843544089;0;29,23352997;100;34,91883041;4,622045841;35,2223908;0,097437817;23,94260699;0,782385807;23,94260699;NA;NA
536;LT;50019;2012;gfi;Fi-Rein;1;gfi;sb;10,36918202;5,184591009;0,050186841;29,23352997;100;34,91883041;4,622045841;35,2223908;0,097437817;23,94260699;0,782385807;23,94260699;NA;NA
537;LT;50019;2012;gfi;Fi-Rein;1;gfi;stb;0,454876883;0,227438441;0,002201604;29,23352997;100;34,91883041;4,622045841;35,2223908;0,097437817;23,94260699;0,782385807;23,94260699;NA;NA
538;LT;50019;2012;gfi;Fi-Rein;1;gfi;stw;5,37356249;2,686781245;0,004363333;29,23352997;100;34,91883041;4,622045841;35,2223908;0,097437817;23,94260699;0,782385807;23,94260699;NA;NA
539;LT;50019;2012;gfi;Fi-Rein;1;gfi;sw;114,2104775;57,10523875;0,092738908;29,23352997;100;34,91883041;4,622045841;35,2223908;0,097437817;23,94260699;0,782385807;23,94260699;NA;NA
540;LT;50019;2012;gfi;Fi-Rein;1;gfi;total;188,5464837;94,27324183;0,346412099;29,23352997;100;34,91883041;4,622045841;35,2223908;0,097437817;23,94260699;0,782385807;23,94260699;NA;NA
541;LT;50019;2012;gfi;Fi-Rein;1;all;ag;164,8195479;82,40977393;0,248182585;29,23352997;NA;34,91883041;4,622045841;35,2223908;0,097437817;23,94260699;0,782385807;23,94260699;300,008688;1
542;LT;50019;2012;gfi;Fi-Rein;1;all;bg;23,72693579;11,8634679;0,098229514;29,23352997;NA;34,91883041;4,622045841;35,2223908;0,097437817;23,94260699;0,782385807;23,94260699;300,008688;1
543;LT;50019;2012;gfi;Fi-Rein;1;all;fwb;22,7243608;11,3621804;0,098691899;29,23352997;NA;34,91883041;4,622045841;35,2223908;0,097437817;23,94260699;0,782385807;23,94260699;300,008688;1
544;LT;50019;2012;gfi;Fi-Rein;1;all;ndl;11,68708818;5,843544089;0;29,23352997;NA;34,91883041;4,622045841;35,2223908;0,097437817;23,94260699;0,782385807;23,94260699;300,008688;1
545;LT;50019;2012;gfi;Fi-Rein;1;all;sb;10,36918202;5,184591009;0,050186841;29,23352997;NA;34,91883041;4,622045841;35,2223908;0,097437817;23,94260699;0,782385807;23,94260699;300,008688;1
546;LT;50019;2012;gfi;Fi-Rein;1;all;stb;0,454876883;0,227438441;0,002201604;29,23352997;NA;34,91883041;4,622045841;35,2223908;0,097437817;23,94260699;0,782385807;23,94260699;300,008688;1
547;LT;50019;2012;gfi;Fi-Rein;1;all;stw;5,37356249;2,686781245;0,004363333;29,23352997;NA;34,91883041;4,622045841;35,2223908;0,097437817;23,94260699;0,782385807;23,94260699;300,008688;1
548;LT;50019;2012;gfi;Fi-Rein;1;all;sw;114,2104775;57,10523875;0,092738908;29,23352997;NA;34,91883041;4,622045841;35,2223908;0,097437817;23,94260699;0,782385807;23,94260699;300,008688;1
549;LT;50019;2012;gfi;Fi-Rein;1;all;total;188,5464837;94,27324183;0,346412099;29,23352997;NA;34,91883041;4,622045841;35,2223908;0,097437817;23,94260699;0,782385807;23,94260699;300,008688;1
550;LT;50020;2012;gki;Ki-Rein;1;gfi;ag;15,91468589;7,957342944;0,025166728;3,33761273;18,89106632;25,8;6,599948639;26,61716238;0,055643365;16,85;4,58618042;16,85;NA;NA
551;LT;50020;2012;gki;Ki-Rein;1;gfi;bg;2,253282197;1,126641099;0,009328588;3,33761273;18,89106632;25,8;6,599948639;26,61716238;0,055643365;16,85;4,58618042;16,85;NA;NA
552;LT;50020;2012;gki;Ki-Rein;1;gfi;fwb;2,653828146;1,326914073;0,011525576;3,33761273;18,89106632;25,8;6,599948639;26,61716238;0,055643365;16,85;4,58618042;16,85;NA;NA
553;LT;50020;2012;gki;Ki-Rein;1;gfi;ndl;1,590655745;0,795327873;0;3,33761273;18,89106632;25,8;6,599948639;26,61716238;0,055643365;16,85;4,58618042;16,85;NA;NA
554;LT;50020;2012;gki;Ki-Rein;1;gfi;sb;0,991355244;0,495677622;0,004798159;3,33761273;18,89106632;25,8;6,599948639;26,61716238;0,055643365;16,85;4,58618042;16,85;NA;NA
555;LT;50020;2012;gki;Ki-Rein;1;gfi;stb;0,042643961;0,021321981;0,000206397;3,33761273;18,89106632;25,8;6,599948639;26,61716238;0,055643365;16,85;4,58618042;16,85;NA;NA
556;LT;50020;2012;gki;Ki-Rein;1;gfi;stw;0,503413892;0,251706946;0,000408772;3,33761273;18,89106632;25,8;6,599948639;26,61716238;0,055643365;16,85;4,58618042;16,85;NA;NA
557;LT;50020;2012;gki;Ki-Rein;1;gfi;sw;10,1327889;5,06639445;0,008227825;3,33761273;18,89106632;25,8;6,599948639;26,61716238;0,055643365;16,85;4,58618042;16,85;NA;NA
558;LT;50020;2012;gki;Ki-Rein;1;gfi;total;18,16796809;9,083984043;0,034495317;3,33761273;18,89106632;25,8;6,599948639;26,61716238;0,055643365;16,85;4,58618042;16,85;NA;NA
559;LT;50020;2012;gki;Ki-Rein;1;gki;ag;68,02232403;34,01116202;0,099496755;14,33006506;81,10893368;30,75263158;3,853723331;30,99189198;0,075437287;19,90610302;1,399295896;19,90610302;NA;NA
560;LT;50020;2012;gki;Ki-Rein;1;gki;bg;14,27045245;7,135226225;0,025258701;14,33006506;81,10893368;30,75263158;3,853723331;30,99189198;0,075437287;19,90610302;1,399295896;19,90610302;NA;NA
561;LT;50020;2012;gki;Ki-Rein;1;gki;fwb;8,920566928;4,460283464;0,036199661;14,33006506;81,10893368;30,75263158;3,853723331;30,99189198;0,075437287;19,90610302;1,399295896;19,90610302;NA;NA
562;LT;50020;2012;gki;Ki-Rein;1;gki;ndl;3,374513528;1,687256764;0;14,33006506;81,10893368;30,75263158;3,853723331;30,99189198;0,075437287;19,90610302;1,399295896;19,90610302;NA;NA
563;LT;50020;2012;gki;Ki-Rein;1;gki;sb;5,201981945;2,600990972;0,0225714;14,33006506;81,10893368;30,75263158;3,853723331;30,99189198;0,075437287;19,90610302;1,399295896;19,90610302;NA;NA
564;LT;50020;2012;gki;Ki-Rein;1;gki;stb;0,171688749;0,085844374;0,000744957;14,33006506;81,10893368;30,75263158;3,853723331;30,99189198;0,075437287;19,90610302;1,399295896;19,90610302;NA;NA
565;LT;50020;2012;gki;Ki-Rein;1;gki;stw;1,604006828;0,802003414;0,001273581;14,33006506;81,10893368;30,75263158;3,853723331;30,99189198;0,075437287;19,90610302;1,399295896;19,90610302;NA;NA
566;LT;50020;2012;gki;Ki-Rein;1;gki;sw;48,74956605;24,37478303;0,038707155;14,33006506;81,10893368;30,75263158;3,853723331;30,99189198;0,075437287;19,90610302;1,399295896;19,90610302;NA;NA
567;LT;50020;2012;gki;Ki-Rein;1;gki;total;82,29277648;41,14638824;0,124755455;14,33006506;81,10893368;30,75263158;3,853723331;30,99189198;0,075437287;19,90610302;1,399295896;19,90610302;NA;NA
568;LT;50020;2012;gki;Ki-Rein;1;all;ag;83,93700992;41,96850496;0,124663483;17,66767779;NA;29,564;5,107430605;30,00019333;0,070686746;19,1726383;2,860133676;19,1726383;249,9190892;2
569;LT;50020;2012;gki;Ki-Rein;1;all;bg;16,52373465;8,261867323;0,034587289;17,66767779;NA;29,564;5,107430605;30,00019333;0,070686746;19,1726383;2,860133676;19,1726383;249,9190892;2
570;LT;50020;2012;gki;Ki-Rein;1;all;fwb;11,57439507;5,787197537;0,047725236;17,66767779;NA;29,564;5,107430605;30,00019333;0,070686746;19,1726383;2,860133676;19,1726383;249,9190892;2
571;LT;50020;2012;gki;Ki-Rein;1;all;ndl;4,965169273;2,482584636;0;17,66767779;NA;29,564;5,107430605;30,00019333;0,070686746;19,1726383;2,860133676;19,1726383;249,9190892;2
572;LT;50020;2012;gki;Ki-Rein;1;all;sb;6,193337189;3,096668595;0,027369559;17,66767779;NA;29,564;5,107430605;30,00019333;0,070686746;19,1726383;2,860133676;19,1726383;249,9190892;2
573;LT;50020;2012;gki;Ki-Rein;1;all;stb;0,21433271;0,107166355;0,000951354;17,66767779;NA;29,564;5,107430605;30,00019333;0,070686746;19,1726383;2,860133676;19,1726383;249,9190892;2
574;LT;50020;2012;gki;Ki-Rein;1;all;stw;2,10742072;1,05371036;0,001682354;17,66767779;NA;29,564;5,107430605;30,00019333;0,070686746;19,1726383;2,860133676;19,1726383;249,9190892;2
575;LT;50020;2012;gki;Ki-Rein;1;all;sw;58,88235495;29,44117748;0,04693498;17,66767779;NA;29,564;5,107430605;30,00019333;0,070686746;19,1726383;2,860133676;19,1726383;249,9190892;2
576;LT;50020;2012;gki;Ki-Rein;1;all;total;100,4607446;50,23037228;0,159250772;17,66767779;NA;29,564;5,107430605;30,00019333;0,070686746;19,1726383;2,860133676;19,1726383;249,9190892;2
577;LT;50021;2012;gki;Ki-Rein;1;gki;ag;98,30016876;49,15008438;0,140211173;19,40251348;100;33,85238095;5,527367236;34,29854224;0,092393455;21,83252339;1,157261058;21,83252339;NA;NA
578;LT;50021;2012;gki;Ki-Rein;1;gki;bg;21,04432103;10,52216052;0,037248448;19,40251348;100;33,85238095;5,527367236;34,29854224;0,092393455;21,83252339;1,157261058;21,83252339;NA;NA
579;LT;50021;2012;gki;Ki-Rein;1;gki;fwb;11,64229688;5,82114844;0,047244441;19,40251348;100;33,85238095;5,527367236;34,29854224;0,092393455;21,83252339;1,157261058;21,83252339;NA;NA
580;LT;50021;2012;gki;Ki-Rein;1;gki;ndl;4,311296126;2,155648063;0;19,40251348;100;33,85238095;5,527367236;34,29854224;0,092393455;21,83252339;1,157261058;21,83252339;NA;NA
581;LT;50021;2012;gki;Ki-Rein;1;gki;sb;7,531951341;3,76597567;0,032681137;19,40251348;100;33,85238095;5,527367236;34,29854224;0,092393455;21,83252339;1,157261058;21,83252339;NA;NA
582;LT;50021;2012;gki;Ki-Rein;1;gki;stb;0,249022145;0,124511073;0,001080507;19,40251348;100;33,85238095;5,527367236;34,29854224;0,092393455;21,83252339;1,157261058;21,83252339;NA;NA
583;LT;50021;2012;gki;Ki-Rein;1;gki;stw;2,391351402;1,195675701;0,001898733;19,40251348;100;33,85238095;5,527367236;34,29854224;0,092393455;21,83252339;1,157261058;21,83252339;NA;NA
584;LT;50021;2012;gki;Ki-Rein;1;gki;sw;72,17425087;36,08712543;0,057306355;19,40251348;100;33,85238095;5,527367236;34,29854224;0,092393455;21,83252339;1,157261058;21,83252339;NA;NA
585;LT;50021;2012;gki;Ki-Rein;1;gki;total;119,3444898;59,6722449;0,177459621;19,40251348;100;33,85238095;5,527367236;34,29854224;0,092393455;21,83252339;1,157261058;21,83252339;NA;NA
586;LT;50021;2012;gki;Ki-Rein;1;all;ag;98,30016876;49,15008438;0,140211173;19,40251348;NA;33,85238095;5,527367236;34,29854224;0,092393455;21,83252339;1,157261058;21,83252339;209,9796364;1
587;LT;50021;2012;gki;Ki-Rein;1;all;bg;21,04432103;10,52216052;0,037248448;19,40251348;NA;33,85238095;5,527367236;34,29854224;0,092393455;21,83252339;1,157261058;21,83252339;209,9796364;1
588;LT;50021;2012;gki;Ki-Rein;1;all;fwb;11,64229688;5,82114844;0,047244441;19,40251348;NA;33,85238095;5,527367236;34,29854224;0,092393455;21,83252339;1,157261058;21,83252339;209,9796364;1
589;LT;50021;2012;gki;Ki-Rein;1;all;ndl;4,311296126;2,155648063;0;19,40251348;NA;33,85238095;5,527367236;34,29854224;0,092393455;21,83252339;1,157261058;21,83252339;209,9796364;1
590;LT;50021;2012;gki;Ki-Rein;1;all;sb;7,531951341;3,76597567;0,032681137;19,40251348;NA;33,85238095;5,527367236;34,29854224;0,092393455;21,83252339;1,157261058;21,83252339;209,9796364;1
591;LT;50021;2012;gki;Ki-Rein;1;all;stb;0,249022145;0,124511073;0,001080507;19,40251348;NA;33,85238095;5,527367236;34,29854224;0,092393455;21,83252339;1,157261058;21,83252339;209,9796364;1
592;LT;50021;2012;gki;Ki-Rein;1;all;stw;2,391351402;1,195675701;0,001898733;19,40251348;NA;33,85238095;5,527367236;34,29854224;0,092393455;21,83252339;1,157261058;21,83252339;209,9796364;1
593;LT;50021;2012;gki;Ki-Rein;1;all;sw;72,17425087;36,08712543;0,057306355;19,40251348;NA;33,85238095;5,527367236;34,29854224;0,092393455;21,83252339;1,157261058;21,83252339;209,9796364;1
594;LT;50021;2012;gki;Ki-Rein;1;all;total;119,3444898;59,6722449;0,177459621;19,40251348;NA;33,85238095;5,527367236;34,29854224;0,092393455;21,83252339;1,157261058;21,83252339;209,9796364;1
595;LT;50022;2012;gki;Ki-Rein;1;gki;ag;131,9296968;65,9648484;0,191742806;26,78250764;92,67392398;31,509375;8,543356486;32,64355315;0,083692151;19,62309906;2,521858331;19,62309906;NA;NA
596;LT;50022;2012;gki;Ki-Rein;1;gki;bg;28,93715094;14,46857547;0,051218757;26,78250764;92,67392398;31,509375;8,543356486;32,64355315;0,083692151;19,62309906;2,521858331;19,62309906;NA;NA
597;LT;50022;2012;gki;Ki-Rein;1;gki;fwb;16,89861587;8,449307934;0,068574583;26,78250764;92,67392398;31,509375;8,543356486;32,64355315;0,083692151;19,62309906;2,521858331;19,62309906;NA;NA
598;LT;50022;2012;gki;Ki-Rein;1;gki;ndl;6,474469059;3,237234529;0;26,78250764;92,67392398;31,509375;8,543356486;32,64355315;0,083692151;19,62309906;2,521858331;19,62309906;NA;NA
599;LT;50022;2012;gki;Ki-Rein;1;gki;sb;10,1023442;5,0511721;0,043834071;26,78250764;92,67392398;31,509375;8,543356486;32,64355315;0,083692151;19,62309906;2,521858331;19,62309906;NA;NA
600;LT;50022;2012;gki;Ki-Rein;1;gki;stb;0,3276341;0,16381705;0,001421604;26,78250764;92,67392398;31,509375;8,543356486;32,64355315;0,083692151;19,62309906;2,521858331;19,62309906;NA;NA
601;LT;50022;2012;gki;Ki-Rein;1;gki;stw;3,113598645;1,556799323;0,002472197;26,78250764;92,67392398;31,509375;8,543356486;32,64355315;0,083692151;19,62309906;2,521858331;19,62309906;NA;NA
602;LT;50022;2012;gki;Ki-Rein;1;gki;sw;95,01303493;47,50651747;0,07544035;26,78250764;92,67392398;31,509375;8,543356486;32,64355315;0,083692151;19,62309906;2,521858331;19,62309906;NA;NA
603;LT;50022;2012;gki;Ki-Rein;1;gki;total;160,8668477;80,43342387;0,242961563;26,78250764;92,67392398;31,509375;8,543356486;32,64355315;0,083692151;19,62309906;2,521858331;19,62309906;NA;NA
604;LT;50022;2012;gki;Ki-Rein;1;tei;ag;13,8534705;6,926735248;0,042442285;2,117215701;7,326076018;24,54692982;8,557068655;25,96044303;0,052931485;13,15;4,709238057;13,15;NA;NA
605;LT;50022;2012;gki;Ki-Rein;1;tei;bg;3,333284017;1,666642009;0,012366484;2,117215701;7,326076018;24,54692982;8,557068655;25,96044303;0,052931485;13,15;4,709238057;13,15;NA;NA
606;LT;50022;2012;gki;Ki-Rein;1;tei;fwb;2,674192004;1,337096002;0,016604058;2,117215701;7,326076018;24,54692982;8,557068655;25,96044303;0,052931485;13,15;4,709238057;13,15;NA;NA
607;LT;50022;2012;gki;Ki-Rein;1;tei;ndl;0,358277768;0,179138884;0;2,117215701;7,326076018;24,54692982;8,557068655;25,96044303;0,052931485;13,15;4,709238057;13,15;NA;NA
608;LT;50022;2012;gki;Ki-Rein;1;tei;sb;1,407014581;0,70350729;0,009155444;2,117215701;7,326076018;24,54692982;8,557068655;25,96044303;0,052931485;13,15;4,709238057;13,15;NA;NA
609;LT;50022;2012;gki;Ki-Rein;1;tei;stb;0,039848524;0,019924262;0,000259294;2,117215701;7,326076018;24,54692982;8,557068655;25,96044303;0,052931485;13,15;4,709238057;13,15;NA;NA
610;LT;50022;2012;gki;Ki-Rein;1;tei;stw;0,295291239;0,147645619;0,00051735;2,117215701;7,326076018;24,54692982;8,557068655;25,96044303;0,052931485;13,15;4,709238057;13,15;NA;NA
611;LT;50022;2012;gki;Ki-Rein;1;tei;sw;9,07884638;4,53942319;0,015906139;2,117215701;7,326076018;24,54692982;8,557068655;25,96044303;0,052931485;13,15;4,709238057;13,15;NA;NA
612;LT;50022;2012;gki;Ki-Rein;1;tei;total;17,18675451;8,593377256;0,054808769;2,117215701;7,326076018;24,54692982;8,557068655;25,96044303;0,052931485;13,15;4,709238057;13,15;NA;NA
613;LT;50022;2012;gki;Ki-Rein;1;all;ag;145,7831673;72,89158365;0,234185092;28,89972334;NA;30,73576998;8,809776132;31,9700504;0,080274299;18,90386583;3,49431699;18,90386583;359,9509238;2
614;LT;50022;2012;gki;Ki-Rein;1;all;bg;32,27043496;16,13521748;0,063585241;28,89972334;NA;30,73576998;8,809776132;31,9700504;0,080274299;18,90386583;3,49431699;18,90386583;359,9509238;2
615;LT;50022;2012;gki;Ki-Rein;1;all;fwb;19,57280787;9,786403936;0,085178641;28,89972334;NA;30,73576998;8,809776132;31,9700504;0,080274299;18,90386583;3,49431699;18,90386583;359,9509238;2
616;LT;50022;2012;gki;Ki-Rein;1;all;ndl;6,832746826;3,416373413;0;28,89972334;NA;30,73576998;8,809776132;31,9700504;0,080274299;18,90386583;3,49431699;18,90386583;359,9509238;2
617;LT;50022;2012;gki;Ki-Rein;1;all;sb;11,50935878;5,754679391;0,052989515;28,89972334;NA;30,73576998;8,809776132;31,9700504;0,080274299;18,90386583;3,49431699;18,90386583;359,9509238;2
618;LT;50022;2012;gki;Ki-Rein;1;all;stb;0,367482623;0,183741312;0,001680899;28,89972334;NA;30,73576998;8,809776132;31,9700504;0,080274299;18,90386583;3,49431699;18,90386583;359,9509238;2
619;LT;50022;2012;gki;Ki-Rein;1;all;stw;3,408889884;1,704444942;0,002989548;28,89972334;NA;30,73576998;8,809776132;31,9700504;0,080274299;18,90386583;3,49431699;18,90386583;359,9509238;2
620;LT;50022;2012;gki;Ki-Rein;1;all;sw;104,0918813;52,04594066;0,091346489;28,89972334;NA;30,73576998;8,809776132;31,9700504;0,080274299;18,90386583;3,49431699;18,90386583;359,9509238;2
621;LT;50022;2012;gki;Ki-Rein;1;all;total;178,0536023;89,02680113;0,297770332;28,89972334;NA;30,73576998;8,809776132;31,9700504;0,080274299;18,90386583;3,49431699;18,90386583;359,9509238;2
622;LT;50023;2012;ela;Nd-Lb-Misch;1;ela;ag;112,4693778;56,23468892;0,16479418;18,96715633;63,11675923;27,01109225;7,054376009;27,91420419;0,061198444;19,73589165;4,427485343;19,73589165;NA;NA
623;LT;50023;2012;ela;Nd-Lb-Misch;1;ela;bg;18,30332304;9,151661519;0,051249305;18,96715633;63,11675923;27,01109225;7,054376009;27,91420419;0,061198444;19,73589165;4,427485343;19,73589165;NA;NA
624;LT;50023;2012;ela;Nd-Lb-Misch;1;ela;fwb;15,3467815;7,673390749;0,062277239;18,96715633;63,11675923;27,01109225;7,054376009;27,91420419;0,061198444;19,73589165;4,427485343;19,73589165;NA;NA
625;LT;50023;2012;ela;Nd-Lb-Misch;1;ela;ndl;7,048928254;3,524464127;0;18,96715633;63,11675923;27,01109225;7,054376009;27,91420419;0,061198444;19,73589165;4,427485343;19,73589165;NA;NA
626;LT;50023;2012;ela;Nd-Lb-Misch;1;ela;sb;8,484381597;4,242190799;0,036813732;18,96715633;63,11675923;27,01109225;7,054376009;27,91420419;0,061198444;19,73589165;4,427485343;19,73589165;NA;NA
627;LT;50023;2012;ela;Nd-Lb-Misch;1;ela;stb;0,259891387;0,129945693;0,001127669;18,96715633;63,11675923;27,01109225;7,054376009;27,91420419;0,061198444;19,73589165;4,427485343;19,73589165;NA;NA
628;LT;50023;2012;ela;Nd-Lb-Misch;1;ela;stw;2,912644638;1,456322319;0,00231264;18,96715633;63,11675923;27,01109225;7,054376009;27,91420419;0,061198444;19,73589165;4,427485343;19,73589165;NA;NA
629;LT;50023;2012;ela;Nd-Lb-Misch;1;ela;sw;78,41675048;39,20837524;0,0622629;18,96715633;63,11675923;27,01109225;7,054376009;27,91420419;0,061198444;19,73589165;4,427485343;19,73589165;NA;NA
630;LT;50023;2012;ela;Nd-Lb-Misch;1;ela;total;130,7727009;65,38635044;0,216043484;18,96715633;63,11675923;27,01109225;7,054376009;27,91420419;0,061198444;19,73589165;4,427485343;19,73589165;NA;NA
631;LT;50023;2012;ela;Nd-Lb-Misch;1;hbu;ag;0,932647173;0,466323586;0,00280846;0,187580241;0,624208327;10,93157895;0;10,93157895;0,009385462;9,4;0;9,4;NA;NA
632;LT;50023;2012;ela;Nd-Lb-Misch;1;hbu;bg;0,094179333;0,047089667;0,000285363;0,187580241;0,624208327;10,93157895;0;10,93157895;0,009385462;9,4;0;9,4;NA;NA
633;LT;50023;2012;ela;Nd-Lb-Misch;1;hbu;fwb;0,324845187;0,162422594;0,001494613;0,187580241;0,624208327;10,93157895;0;10,93157895;0,009385462;9,4;0;9,4;NA;NA
634;LT;50023;2012;ela;Nd-Lb-Misch;1;hbu;ndl;0,032554158;0,016277079;0;0,187580241;0,624208327;10,93157895;0;10,93157895;0,009385462;9,4;0;9,4;NA;NA
635;LT;50023;2012;ela;Nd-Lb-Misch;1;hbu;sb;0,08969281;0,044846405;0,00064821;0,187580241;0,624208327;10,93157895;0;10,93157895;0,009385462;9,4;0;9,4;NA;NA
636;LT;50023;2012;ela;Nd-Lb-Misch;1;hbu;stb;0,002956749;0,001478374;2,14E-05;0,187580241;0,624208327;10,93157895;0;10,93157895;0,009385462;9,4;0;9,4;NA;NA
637;LT;50023;2012;ela;Nd-Lb-Misch;1;hbu;stw;0,017901257;0,008950629;2,39E-05;0,187580241;0,624208327;10,93157895;0;10,93157895;0,009385462;9,4;0;9,4;NA;NA
638;LT;50023;2012;ela;Nd-Lb-Misch;1;hbu;sw;0,464697012;0,232348506;0,000620371;0,187580241;0,624208327;10,93157895;0;10,93157895;0,009385462;9,4;0;9,4;NA;NA
639;LT;50023;2012;ela;Nd-Lb-Misch;1;hbu;total;1,026826506;0,513413253;0,003093823;0,187580241;0,624208327;10,93157895;0;10,93157895;0,009385462;9,4;0;9,4;NA;NA
640;LT;50023;2012;ela;Nd-Lb-Misch;1;kir;ag;3,024723274;1,512361637;0,009593781;0,514254912;1,711279377;18,1;0;18,1;0,025730429;15,2;0;15,2;NA;NA
641;LT;50023;2012;ela;Nd-Lb-Misch;1;kir;bg;0,000302971;0,000151485;1,12E-06;0,514254912;1,711279377;18,1;0;18,1;0,025730429;15,2;0;15,2;NA;NA
642;LT;50023;2012;ela;Nd-Lb-Misch;1;kir;fwb;0,838338296;0,419169148;0,005077815;0,514254912;1,711279377;18,1;0;18,1;0,025730429;15,2;0;15,2;NA;NA
643;LT;50023;2012;ela;Nd-Lb-Misch;1;kir;ndl;0,071483944;0,035741972;0;0,514254912;1,711279377;18,1;0;18,1;0,025730429;15,2;0;15,2;NA;NA
644;LT;50023;2012;ela;Nd-Lb-Misch;1;kir;sb;0,146965043;0,073482521;0,000901043;0,514254912;1,711279377;18,1;0;18,1;0,025730429;15,2;0;15,2;NA;NA
645;LT;50023;2012;ela;Nd-Lb-Misch;1;kir;stb;0,004075402;0,002037701;2,50E-05;0,514254912;1,711279377;18,1;0;18,1;0,025730429;15,2;0;15,2;NA;NA
646;LT;50023;2012;ela;Nd-Lb-Misch;1;kir;stw;0,062538618;0,031269309;0,000114321;0,514254912;1,711279377;18,1;0;18,1;0,025730429;15,2;0;15,2;NA;NA
647;LT;50023;2012;ela;Nd-Lb-Misch;1;kir;sw;1,901321971;0,950660985;0,003475617;0,514254912;1,711279377;18,1;0;18,1;0,025730429;15,2;0;15,2;NA;NA
