"","plot_ID","tree_ID","tree_inventory_status","multi_stem","Dist_cm","azi_gon","age","age_meth","SP_code","DBH_class","Kraft","C_layer","H_dm","C_h_dm","D_mm","DBH_h_cm","DBH_cm","inv","old_tree_ID","new_tree_inventory_status","plot_inventory_status","inv_year"
"1946",50063,24,-9,NA,543,347,59,6,"ser",NA,3,1,NA,NA,211,130,21.1,"pre",24,-9,-9,1970
"1947",50063,25,-9,NA,933,368,59,6,"ser",NA,3,1,245,157,299,130,29.9,"pre",25,-9,-9,1970
"1948",50063,26,-9,NA,614,371,59,6,"ser",NA,2,1,NA,NA,254,130,25.4,"pre",26,-9,-9,1970
"1949",50063,27,-9,NA,1177,381,59,6,"ser",NA,4,1,NA,NA,179,130,17.9,"pre",27,-9,-9,1970
"1950",50063,28,-9,NA,1008,2,59,6,"ser",NA,4,1,NA,NA,170,130,17,"pre",28,-9,-9,1970
"1951",50063,29,-9,NA,633,3,59,6,"ser",NA,4,1,170,139,141,130,14.1,"pre",29,-9,-9,1970
"1952",50063,30,-9,NA,785,6,59,6,"ser",NA,2,1,NA,NA,202,130,20.2,"pre",30,-9,-9,1970
"1953",50063,31,-9,NA,1225,14,59,6,"ser",NA,3,1,NA,NA,186,130,18.6,"pre",31,-9,-9,1970
"1954",50063,32,-9,NA,452,33,59,6,"ser",NA,2,1,203,150,195,130,19.5,"pre",32,-9,-9,1970
"1955",50063,33,-9,NA,680,39,59,6,"ser",NA,4,1,NA,NA,158,130,15.8,"pre",33,-9,-9,1970
"1956",50063,34,-9,NA,961,52,59,6,"ser",NA,2,1,NA,NA,255,130,25.5,"pre",34,-9,-9,1970
"1957",50063,35,-9,NA,629,68,59,6,"ser",NA,3,1,NA,NA,259,130,25.9,"pre",35,-9,-9,1970
"1958",50063,36,-9,NA,653,77,59,6,"ser",NA,4,1,NA,NA,150,130,15,"pre",36,-9,-9,1970
"1959",50063,37,-9,NA,2649,361,161,5,"rbu",NA,2,1,345,56,1090,130,109,"pre",37,-9,-9,1970
"1960",50064,1,-9,NA,197,236,79,6,"sbi",NA,2,1,231,166,314,130,31.4,"pre",1,-9,-9,1970
"1961",50064,2,-9,NA,1365,271,99,6,"rbu",NA,2,1,NA,NA,398,130,39.8,"pre",2,-9,-9,1970
"1962",50064,3,-9,1,346,323,89,5,"rbu",NA,2,1,208,41,328,130,32.8,"pre",3,-9,-9,1970
"1963",50064,4,-9,1,346,324,89,5,"rbu",NA,4,1,NA,NA,138,130,13.8,"pre",4,-9,-9,1970
"1964",50064,5,-9,NA,1221,342,89,5,"rbu",NA,0,2,NA,NA,129,130,12.9,"pre",5,-9,-9,1970
"1965",50064,6,-9,NA,1144,351,99,6,"sei",NA,2,1,192,118,394,130,39.4,"pre",6,-9,-9,1970
"1966",50064,7,-9,NA,638,388,99,6,"rbu",NA,2,1,226,59,476,130,47.6,"pre",7,-9,-9,1970
"1967",50064,8,-9,2,621,394,99,6,"rbu",NA,3,1,NA,NA,236,130,23.6,"pre",8,-9,-9,1970
"1968",50064,9,-9,2,621,395,99,6,"rbu",NA,3,1,NA,NA,312,150,31.8864,"pre",9,-9,-9,1970
"1969",50064,10,-9,NA,1049,1,99,6,"rbu",NA,2,1,NA,NA,464,130,46.4,"pre",10,-9,-9,1970
"1970",50064,11,-9,NA,1031,10,99,6,"rbu",NA,2,1,231,59,395,130,39.5,"pre",11,-9,-9,1970
"1971",50064,12,-9,NA,1185,98,99,6,"rbu",NA,2,1,231,101,377,220,41.4323,"pre",12,-9,-9,1970
"1972",50064,13,-9,NA,1151,131,79,5,"rbu",NA,4,1,122,15,130,130,13,"pre",13,-9,-9,1970
"1973",50064,14,-9,NA,1213,171,99,6,"rbu",NA,2,1,267,30,794,130,79.4,"pre",14,-9,-9,1970
"1974",50064,15,-9,NA,2026,191,109,5,"rbu",NA,2,1,345,72,1025,150,104.755,"pre",15,-9,-9,1970
"1975",50064,16,-9,3,1164,211,79,5,"rbu",NA,3,1,199,95,206,130,20.6,"pre",16,-9,-9,1970
"1976",50064,17,-9,3,1164,212,79,5,"rbu",NA,4,1,NA,NA,114,130,11.4,"pre",17,-9,-9,1970
"1977",50064,18,-9,NA,858,232,89,5,"rbu",NA,2,1,NA,NA,316,130,31.6,"pre",18,-9,-9,1970
"1978",50065,1,-9,NA,167,313,38,6,"sbi",NA,1,1,NA,NA,105,130,10.5,"pre",1,-9,-9,1970
"1979",50065,2,-9,NA,279,320,38,6,"sbi",NA,2,1,NA,NA,82,130,8.2,"pre",2,-9,-9,1970
"1980",50065,3,-9,NA,355,328,38,6,"sbi",NA,3,1,NA,NA,70,130,7,"pre",3,-9,-9,1970
"1981",50065,4,-9,NA,360,328,38,6,"sbi",NA,4,1,NA,NA,90,130,9,"pre",4,-9,-9,1970
"1982",50065,5,-9,NA,331,351,38,6,"sbi",NA,2,1,97,64,80,130,8,"pre",5,-9,-9,1970
"1983",50065,6,-9,NA,755,385,38,6,"sbi",NA,2,1,94,40,116,130,11.6,"pre",6,-9,-9,1970
"1984",50065,7,-9,NA,294,386,31,2,"gfi",NA,2,1,75,10,91,130,9.1,"pre",7,-9,-9,1970
"1985",50065,8,-9,NA,413,392,38,6,"sbi",NA,2,1,85,28,102,130,10.2,"pre",8,-9,-9,1970
"1986",50065,9,-9,NA,623,3,38,6,"sbi",NA,2,1,NA,NA,117,130,11.7,"pre",9,-9,-9,1970
"1987",50065,10,-9,NA,1202,44,38,6,"sbi",NA,1,1,148,63,118,130,11.8,"pre",10,-9,-9,1970
"1988",50065,11,-9,NA,1013,51,38,6,"sbi",NA,2,1,NA,NA,113,130,11.3,"pre",11,-9,-9,1970
"1989",50065,12,-9,NA,1227,58,38,6,"sbi",NA,2,1,NA,NA,101,130,10.1,"pre",12,-9,-9,1970
"1990",50065,13,-9,NA,373,54,31,2,"gfi",NA,3,1,66,10,98,130,9.8,"pre",13,-9,-9,1970
"1991",50065,14,-9,NA,1045,75,38,6,"sbi",NA,2,1,NA,NA,112,130,11.2,"pre",14,-9,-9,1970
"1992",50065,15,-9,NA,1066,90,38,6,"sbi",NA,1,1,142,63,163,130,16.3,"pre",15,-9,-9,1970
"1993",50065,16,-9,NA,746,98,38,6,"sbi",NA,2,1,NA,NA,125,130,12.5,"pre",16,-9,-9,1970
"1994",50065,17,-9,NA,492,108,38,6,"sbi",NA,1,1,128,67,122,130,12.2,"pre",17,-9,-9,1970
"1995",50065,18,-9,NA,242,112,38,6,"sbi",NA,2,1,NA,NA,101,130,10.1,"pre",18,-9,-9,1970
"1996",50065,19,-9,NA,310,118,38,6,"sbi",NA,3,1,NA,NA,133,130,13.3,"pre",19,-9,-9,1970
"1997",50065,20,-9,NA,588,120,38,6,"sbi",NA,3,1,NA,NA,120,130,12,"pre",20,-9,-9,1970
"1998",50065,21,-9,NA,756,124,38,6,"sbi",NA,2,1,NA,NA,105,130,10.5,"pre",21,-9,-9,1970
"1999",50065,22,-9,NA,1247,129,31,5,"gfi",NA,2,1,99,22,130,130,13,"pre",22,-9,-9,1970
"2000",50065,23,-9,NA,553,130,38,6,"sbi",NA,2,1,NA,NA,117,130,11.7,"pre",23,-9,-9,1970
"2001",50065,24,-9,NA,388,151,38,6,"sbi",NA,2,1,NA,NA,137,130,13.7,"pre",24,-9,-9,1970
"2002",50065,25,-9,NA,909,159,38,5,"vbe",NA,2,1,97,23,138,130,13.8,"pre",25,-9,-9,1970
"2003",50065,26,-9,NA,526,158,38,6,"sbi",NA,2,1,NA,NA,119,130,11.9,"pre",26,-9,-9,1970
"2004",50065,27,-9,NA,716,162,38,5,"vbe",NA,3,1,89,35,108,130,10.8,"pre",27,-9,-9,1970
"2005",50065,28,-9,NA,334,171,38,6,"sbi",NA,2,1,NA,NA,104,130,10.4,"pre",28,-9,-9,1970
"2006",50065,29,-9,NA,363,181,38,6,"sbi",NA,3,1,NA,NA,110,130,11,"pre",29,-9,-9,1970
"2007",50065,30,-9,NA,524,191,38,6,"sbi",NA,2,1,NA,NA,88,130,8.8,"pre",30,-9,-9,1970
"2008",50065,31,-9,NA,806,199,31,5,"gfi",NA,3,1,71,10,103,130,10.3,"pre",31,-9,-9,1970
"2009",50065,32,-9,NA,1054,202,31,5,"gfi",NA,3,1,67,8,102,130,10.2,"pre",32,-9,-9,1970
"2010",50065,33,-9,NA,525,202,38,6,"sbi",NA,2,1,NA,NA,95,130,9.5,"pre",33,-9,-9,1970
"2011",50065,34,-9,NA,759,213,38,6,"sbi",NA,1,1,NA,NA,123,130,12.3,"pre",34,-9,-9,1970
"2012",50065,35,-9,NA,924,218,38,6,"sbi",NA,2,1,NA,NA,106,130,10.6,"pre",35,-9,-9,1970
"2013",50065,36,-9,NA,558,219,38,5,"vbe",NA,3,1,82,2,70,130,7,"pre",36,-9,-9,1970
"2014",50065,37,-9,NA,932,222,38,6,"sbi",NA,1,1,NA,NA,112,120,11.0768,"pre",37,-9,-9,1970
"2015",50065,38,-9,NA,1129,231,38,6,"sbi",NA,1,1,NA,NA,119,130,11.9,"pre",38,-9,-9,1970
"2016",50065,39,-9,NA,536,238,38,6,"sbi",NA,2,1,NA,NA,122,130,12.2,"pre",39,-9,-9,1970
"2017",50065,40,-9,NA,936,251,38,6,"sbi",NA,2,1,NA,NA,140,140,14.154,"pre",40,-9,-9,1970
"2018",50065,41,-9,NA,1033,257,38,6,"sbi",NA,1,1,NA,NA,123,130,12.3,"pre",41,-9,-9,1970
"2019",50065,42,-9,NA,955,263,31,5,"gfi",NA,3,1,NA,NA,105,130,10.5,"pre",42,-9,-9,1970
"2020",50065,43,-9,NA,863,315,31,5,"gfi",NA,3,1,NA,NA,111,130,11.1,"pre",43,-9,-9,1970
"2021",50065,44,-9,NA,442,311,31,5,"gfi",NA,3,1,NA,NA,110,130,11,"pre",44,-9,-9,1970
"2022",50065,45,-9,NA,346,311,38,6,"sbi",NA,2,1,NA,NA,105,130,10.5,"pre",45,-9,-9,1970
"2023",50067,1,-9,NA,225,241,88,6,"rbu",NA,3,1,187,119,170,130,17,"pre",1,-9,-9,1970
"2024",50067,2,-9,NA,1146,243,88,6,"rbu",NA,4,1,NA,NA,113,130,11.3,"pre",2,-9,-9,1970
"2025",50067,3,-9,NA,1710,252,95,6,"tei",NA,1,1,252,95,615,130,61.5,"pre",3,-9,-9,1970
"2026",50067,4,-9,NA,1047,256,88,6,"rbu",NA,4,1,NA,NA,156,130,15.6,"pre",4,-9,-9,1970
"2027",50067,5,-9,NA,467,265,88,6,"rbu",NA,4,1,NA,NA,192,130,19.2,"pre",5,-9,-9,1970
"2028",50067,6,-9,NA,856,272,95,6,"tei",NA,3,1,213,99,180,130,18,"pre",6,-9,-9,1970
"2029",50067,7,-9,NA,1763,287,88,6,"rbu",NA,2,1,NA,NA,351,130,35.1,"pre",7,-9,-9,1970
"2030",50067,8,-9,NA,903,305,88,6,"rbu",NA,2,1,243,109,342,130,34.2,"pre",8,-9,-9,1970
"2031",50067,9,-9,NA,1060,307,88,6,"rbu",NA,4,1,NA,NA,104,130,10.4,"pre",9,-9,-9,1970
"2032",50067,10,-9,NA,1554,310,88,6,"rbu",NA,1,1,236,85,399,130,39.9,"pre",10,-9,-9,1970
"2033",50067,11,-9,NA,990,319,88,6,"rbu",NA,4,1,NA,NA,108,130,10.8,"pre",11,-9,-9,1970
"2034",50067,12,-9,NA,1230,320,88,6,"rbu",NA,4,1,127,19,100,130,10,"pre",12,-9,-9,1970
"2035",50067,13,-9,NA,1202,327,88,6,"rbu",NA,4,1,NA,NA,109,130,10.9,"pre",13,-9,-9,1970
"2036",50067,14,-9,NA,805,341,88,6,"rbu",NA,2,1,NA,NA,354,130,35.4,"pre",14,-9,-9,1970
"2037",50067,15,-9,NA,1323,349,95,6,"tei",NA,1,1,NA,NA,497,130,49.7,"pre",15,-9,-9,1970
"2038",50067,16,-9,NA,270,350,88,6,"rbu",NA,2,1,249,122,239,130,23.9,"pre",16,-9,-9,1970
"2039",50067,17,-9,NA,789,359,88,6,"rbu",NA,3,1,NA,NA,228,130,22.8,"pre",17,-9,-9,1970
"2040",50067,18,-9,NA,1045,364,88,6,"rbu",NA,4,1,NA,NA,102,130,10.2,"pre",18,-9,-9,1970
"2041",50067,19,-9,NA,1074,374,88,6,"rbu",NA,4,1,NA,NA,137,130,13.7,"pre",19,-9,-9,1970
"2042",50067,20,-9,NA,801,6,95,6,"tei",NA,3,1,NA,NA,200,130,20,"pre",20,-9,-9,1970
"2043",50067,21,-9,NA,987,14,88,6,"rbu",NA,3,1,NA,NA,180,130,18,"pre",21,-9,-9,1970
"2044",50067,22,-9,NA,1449,17,88,6,"rbu",NA,1,1,NA,NA,358,130,35.8,"pre",22,-9,-9,1970
"2045",50067,23,-9,NA,305,14,88,6,"rbu",NA,4,1,NA,NA,117,130,11.7,"pre",23,-9,-9,1970
"2046",50067,24,-9,NA,1159,24,88,6,"rbu",NA,4,1,NA,NA,134,130,13.4,"pre",24,-9,-9,1970
"2047",50067,25,-9,NA,1733,31,95,6,"tei",NA,1,1,260,112,486,130,48.6,"pre",25,-9,-9,1970
"2048",50067,26,-9,NA,462,41,88,6,"rbu",NA,2,1,NA,NA,293,130,29.3,"pre",26,-9,-9,1970
"2049",50067,27,-9,NA,656,42,95,6,"tei",NA,3,1,NA,NA,166,130,16.6,"pre",27,-9,-9,1970
"2050",50067,28,-9,NA,1137,51,95,6,"tei",NA,2,1,224,106,255,130,25.5,"pre",28,-9,-9,1970
"2051",50067,29,-9,NA,1670,54,88,6,"rbu",NA,1,1,254,67,465,130,46.5,"pre",29,-9,-9,1970
"2052",50067,30,-9,NA,1198,74,88,6,"rbu",NA,4,1,NA,NA,161,130,16.1,"pre",30,-9,-9,1970
"2053",50067,31,-9,NA,1088,81,88,6,"rbu",NA,1,1,NA,NA,440,130,44,"pre",31,-9,-9,1970
"2054",50067,32,-9,NA,421,103,88,6,"rbu",NA,1,1,NA,NA,383,130,38.3,"pre",32,-9,-9,1970
"2055",50067,33,-9,NA,1144,127,88,6,"rbu",NA,2,1,224,114,267,130,26.7,"pre",33,-9,-9,1970
"2056",50067,34,-9,NA,1156,132,88,6,"rbu",NA,4,1,NA,NA,164,130,16.4,"pre",34,-9,-9,1970
"2057",50067,35,-9,NA,845,135,88,6,"rbu",NA,2,1,NA,NA,299,130,29.9,"pre",35,-9,-9,1970
"2058",50067,36,-9,NA,1755,148,88,6,"rbu",NA,2,1,NA,NA,367,130,36.7,"pre",36,-9,-9,1970
"2059",50067,37,-9,NA,1238,149,88,6,"rbu",NA,4,1,NA,NA,114,130,11.4,"pre",37,-9,-9,1970
"2060",50067,38,-9,NA,1735,178,88,6,"rbu",NA,2,1,NA,NA,316,130,31.6,"pre",38,-9,-9,1970
"2061",50067,39,-9,NA,979,193,95,6,"tei",NA,3,1,224,107,209,130,20.9,"pre",39,-9,-9,1970
"2062",50067,40,-9,NA,224,198,88,6,"rbu",NA,4,1,NA,NA,155,130,15.5,"pre",40,-9,-9,1970
"2063",50067,41,-9,NA,388,201,88,6,"rbu",NA,2,1,NA,NA,352,130,35.2,"pre",41,-9,-9,1970
"2064",50067,42,-9,NA,1423,208,88,6,"rbu",NA,1,1,281,109,437,130,43.7,"pre",42,-9,-9,1970
"2065",50067,43,-9,NA,897,220,88,6,"rbu",NA,4,1,NA,NA,162,130,16.2,"pre",43,-9,-9,1970
"2066",50067,44,-9,NA,558,225,95,6,"tei",NA,3,1,NA,NA,200,130,20,"pre",44,-9,-9,1970
"2067",50067,45,-9,NA,1764,219,88,6,"rbu",NA,2,1,NA,NA,313,130,31.3,"pre",45,-9,-9,1970
"2068",50068,1,-9,NA,175,345,104,6,"tei",NA,2,1,261,174,309,130,30.9,"pre",1,-9,-9,1970
"2069",50068,2,-9,NA,881,352,92,6,"rbu",NA,2,1,NA,NA,440,130,44,"pre",2,-9,-9,1970
"2070",50068,3,-9,NA,1379,381,92,6,"rbu",NA,1,1,NA,NA,488,140,49.3368,"pre",3,-9,-9,1970
"2071",50068,4,-9,NA,1142,382,92,6,"rbu",NA,4,1,NA,NA,224,130,22.4,"pre",4,-9,-9,1970
"2072",50068,5,-9,NA,864,397,92,6,"rbu",NA,3,1,NA,NA,312,130,31.2,"pre",5,-9,-9,1970
"2073",50068,6,-9,NA,552,12,92,6,"rbu",NA,2,1,NA,NA,312,130,31.2,"pre",6,-9,-9,1970
"2074",50068,7,-9,NA,994,28,92,6,"rbu",NA,4,1,NA,NA,169,130,16.9,"pre",7,-9,-9,1970
"2075",50068,8,-9,NA,1068,51,92,6,"rbu",NA,2,1,NA,NA,352,130,35.2,"pre",8,-9,-9,1970
"2076",50068,9,-9,NA,342,59,92,6,"rbu",NA,4,1,NA,NA,162,130,16.2,"pre",9,-9,-9,1970
"2077",50068,10,-9,NA,1080,71,104,6,"tei",NA,2,1,233,105,370,130,37,"pre",10,-9,-9,1970
"2078",50068,11,-9,NA,491,72,92,6,"rbu",NA,1,1,NA,NA,400,130,40,"pre",11,-9,-9,1970
"2079",50068,12,-9,NA,1659,98,81,4,"gfi",NA,0,1,312,149,435,130,43.5,"pre",12,-9,-9,1970
"2080",50068,13,-9,NA,1541,140,104,6,"tei",NA,2,1,240,117,443,130,44.3,"pre",13,-9,-9,1970
"2081",50068,14,-9,NA,1509,161,104,6,"tei",NA,2,1,261,144,407,130,40.7,"pre",14,-9,-9,1970
"2082",50068,15,-9,NA,1063,170,92,6,"rbu",NA,4,1,197,84,228,130,22.8,"pre",15,-9,-9,1970
"2083",50068,16,-9,NA,1192,192,92,6,"rbu",NA,1,1,292,132,453,130,45.3,"pre",16,-9,-9,1970
"2084",50068,17,-9,NA,565,195,92,6,"rbu",NA,2,1,NA,NA,344,130,34.4,"pre",17,-9,-9,1970
"2085",50068,18,-9,NA,714,220,92,6,"rbu",NA,3,1,NA,NA,253,130,25.3,"pre",18,-9,-9,1970
"2086",50068,19,-9,NA,1441,227,92,6,"rbu",NA,2,1,NA,NA,360,130,36,"pre",19,-9,-9,1970
"2087",50068,20,-9,NA,941,232,92,6,"rbu",NA,2,1,276,80,311,130,31.1,"pre",20,-9,-9,1970
"2088",50068,21,-9,NA,785,245,92,6,"rbu",NA,4,1,140,84,119,130,11.9,"pre",21,-9,-9,1970
"2089",50068,22,-9,NA,1149,262,92,6,"rbu",NA,2,1,NA,NA,446,130,44.6,"pre",22,-9,-9,1970
"2090",50068,23,-9,NA,1572,268,92,6,"rbu",NA,2,1,275,145,373,130,37.3,"pre",23,-9,-9,1970
"2091",50068,24,-9,NA,1065,282,92,6,"rbu",NA,2,1,273,112,405,130,40.5,"pre",24,-9,-9,1970
"2092",50068,25,-9,NA,412,290,92,6,"rbu",NA,4,1,205,110,161,130,16.1,"pre",25,-9,-9,1970
"2093",50068,26,-9,NA,1361,314,104,6,"tei",NA,2,1,276,83,318,130,31.8,"pre",26,-9,-9,1970
"2094",50068,27,-9,NA,917,315,92,6,"rbu",NA,3,1,NA,NA,243,130,24.3,"pre",27,-9,-9,1970
"2095",50068,28,-9,NA,409,318,92,6,"rbu",NA,4,1,119,99,95,140,9.6045,"pre",28,-9,-9,1970
"2096",50068,29,-9,NA,1490,337,92,6,"rbu",NA,2,1,NA,NA,407,130,40.7,"pre",29,-9,-9,1970
"2097",50068,30,-9,NA,786,334,92,6,"rbu",NA,4,1,NA,NA,155,130,15.5,"pre",30,-9,-9,1970
"2098",50068,31,-9,NA,523,337,92,6,"rbu",NA,2,1,262,114,275,130,27.5,"pre",31,-9,-9,1970
"2099",50069,1,-9,NA,191,19,54,6,"ser",NA,2,1,NA,NA,390,130,39,"pre",1,-9,-9,1970
"2100",50069,2,-9,NA,550,49,54,6,"ges",NA,2,1,265,160,246,130,24.6,"pre",2,-9,-9,1970
"2101",50069,3,-9,NA,786,49,54,6,"ges",NA,3,1,NA,NA,142,130,14.2,"pre",3,-9,-9,1970
"2102",50069,4,-9,NA,1174,57,54,6,"pa",NA,1,1,371,169,742,130,74.2,"pre",4,-9,-9,1970
"2103",50069,5,-9,NA,1223,82,54,6,"ges",NA,4,1,NA,NA,142,130,14.2,"pre",5,-9,-9,1970
"2104",50069,6,-9,NA,996,92,54,6,"ges",NA,2,1,NA,NA,236,130,23.6,"pre",6,-9,-9,1970
"2105",50069,7,-9,NA,1175,99,54,6,"ser",NA,4,1,NA,NA,169,130,16.9,"pre",7,-9,-9,1970
"2106",50069,8,-9,NA,372,104,54,6,"ges",NA,4,1,NA,NA,116,130,11.6,"pre",8,-9,-9,1970
"2107",50069,9,-9,NA,535,111,54,6,"ges",NA,3,1,NA,NA,144,130,14.4,"pre",9,-9,-9,1970
"2108",50069,10,-9,NA,890,120,54,6,"ges",NA,4,1,177,130,123,130,12.3,"pre",10,-9,-9,1970
"2109",50069,11,-9,NA,421,122,54,6,"ser",NA,2,1,266,195,279,130,27.9,"pre",11,-9,-9,1970
"2110",50069,12,-9,NA,949,133,54,6,"ser",NA,4,1,NA,NA,166,130,16.6,"pre",12,-9,-9,1970
"2111",50069,13,-9,NA,1255,141,54,6,"ges",NA,2,1,252,169,291,130,29.1,"pre",13,-9,-9,1970
"2112",50069,14,-9,NA,679,143,54,6,"ser",NA,3,1,NA,NA,191,130,19.1,"pre",14,-9,-9,1970
"2113",50069,15,-9,NA,911,148,54,6,"ges",NA,2,1,NA,NA,193,130,19.3,"pre",15,-9,-9,1970
"2114",50069,16,-9,NA,874,161,54,6,"ser",NA,3,1,NA,NA,187,130,18.7,"pre",16,-9,-9,1970
"2115",50069,17,-9,NA,847,172,54,6,"ges",NA,2,1,204,141,165,130,16.5,"pre",17,-9,-9,1970
"2116",50069,18,-9,NA,1095,179,54,6,"ser",NA,3,1,NA,NA,149,130,14.9,"pre",18,-9,-9,1970
"2117",50069,19,-9,NA,374,189,54,6,"ser",NA,2,1,NA,NA,273,130,27.3,"pre",19,-9,-9,1970
"2118",50069,20,-9,NA,624,180,54,5,"ftk",NA,0,2,93,21,128,130,12.8,"pre",20,-9,-9,1970
"2119",50069,21,-9,NA,852,197,54,6,"ser",NA,2,1,NA,NA,168,130,16.8,"pre",21,-9,-9,1970
"2120",50069,22,-9,NA,1178,215,54,6,"ges",NA,4,1,NA,NA,113,130,11.3,"pre",22,-9,-9,1970
"2121",50069,23,-9,NA,983,217,54,6,"ser",NA,3,1,NA,NA,180,130,18,"pre",23,-9,-9,1970
"2122",50069,24,-9,NA,419,216,54,6,"ges",NA,4,1,NA,NA,112,130,11.2,"pre",24,-9,-9,1970
"2123",50069,25,-9,NA,1217,225,54,6,"ser",NA,3,1,NA,NA,187,130,18.7,"pre",25,-9,-9,1970
"2124",50069,26,-9,NA,830,233,54,6,"ser",NA,3,1,NA,NA,155,130,15.5,"pre",26,-9,-9,1970
"2125",50069,27,-9,NA,958,242,54,6,"ges",NA,4,1,NA,NA,115,130,11.5,"pre",27,-9,-9,1970
"2126",50069,28,-9,NA,1097,248,54,6,"ges",NA,2,1,NA,NA,215,130,21.5,"pre",28,-9,-9,1970
"2127",50069,29,-9,NA,1022,253,54,6,"ges",NA,4,1,NA,NA,102,130,10.2,"pre",29,-9,-9,1970
"2128",50069,30,-9,NA,1486,252,54,6,"ges",NA,2,1,258,138,319,130,31.9,"pre",30,-9,-9,1970
"2129",50069,31,-9,NA,572,252,54,6,"ser",NA,4,1,192,148,142,130,14.2,"pre",31,-9,-9,1970
"2130",50069,32,-9,NA,1089,262,54,6,"ser",NA,2,1,NA,NA,405,130,40.5,"pre",32,-9,-9,1970
"2131",50069,33,-9,NA,884,263,54,6,"ges",NA,2,1,NA,NA,183,130,18.3,"pre",33,-9,-9,1970
"2132",50069,34,-9,NA,510,260,54,5,"ftk",NA,0,2,73,20,130,130,13,"pre",34,-9,-9,1970
"2133",50069,35,-9,NA,444,285,54,6,"ser",NA,2,1,NA,NA,212,130,21.2,"pre",35,-9,-9,1970
"2134",50069,36,-9,NA,606,284,54,6,"ges",NA,4,1,NA,NA,130,130,13,"pre",36,-9,-9,1970
"2135",50069,37,-9,NA,245,293,54,6,"ser",NA,2,1,NA,NA,260,130,26,"pre",37,-9,-9,1970
"2136",50069,38,-9,NA,565,303,54,6,"ser",NA,2,1,227,183,240,130,24,"pre",38,-9,-9,1970
"2137",50069,39,-9,NA,1097,320,54,6,"ser",NA,2,1,281,145,362,130,36.2,"pre",39,-9,-9,1970
"2138",50069,40,-9,NA,706,342,54,6,"ser",NA,2,1,253,168,328,130,32.8,"pre",40,-9,-9,1970
"2139",50069,41,-9,NA,1085,342,54,6,"ser",NA,4,1,173,134,158,130,15.8,"pre",41,-9,-9,1970
"2140",50069,42,-9,NA,998,350,54,6,"ges",NA,4,1,NA,NA,113,130,11.3,"pre",42,-9,-9,1970
"2141",50069,43,-9,NA,1309,354,54,6,"ser",NA,1,1,265,147,417,130,41.7,"pre",43,-9,-9,1970
"2142",50069,44,-9,NA,822,370,54,6,"pa",NA,1,1,379,188,814,130,81.4,"pre",44,-9,-9,1970
"2143",50069,45,-9,NA,1009,385,54,6,"ges",NA,2,1,NA,NA,226,130,22.6,"pre",45,-9,-9,1970
"2144",50069,46,-9,NA,478,390,54,6,"ges",NA,4,1,NA,NA,143,130,14.3,"pre",46,-9,-9,1970
"2145",50069,47,-9,NA,913,397,54,6,"ser",NA,4,1,NA,NA,157,130,15.7,"pre",47,-9,-9,1970
"2146",50069,48,-9,NA,655,10,54,6,"ges",NA,2,1,NA,NA,184,130,18.4,"pre",48,-9,-9,1970
"2147",50070,1,-9,NA,231,286,42,6,"kta",NA,0,9,NA,NA,108,130,10.8,"pre",1,-9,-9,1970
"2148",50070,2,-9,NA,363,312,42,6,"kta",NA,0,9,NA,NA,90,130,9,"pre",2,-9,-9,1970
"2149",50070,3,-9,NA,1701,287,62,5,"rei",NA,1,1,300,142,515,130,51.5,"pre",3,-9,-9,1970
"2150",50070,4,-9,NA,1058,292,62,6,"gfi",NA,1,1,307,86,454,130,45.4,"pre",4,-9,-9,1970
"2151",50070,5,-9,NA,1015,306,62,6,"gfi",NA,2,1,286,101,406,130,40.6,"pre",5,-9,-9,1970
"2152",50070,6,-9,NA,1607,320,62,6,"ela",NA,1,1,291,189,412,130,41.2,"pre",6,-9,-9,1970
"2153",50070,7,-9,NA,1462,336,62,5,"rei",NA,2,1,285,85,397,130,39.7,"pre",7,-9,-9,1970
"2154",50070,8,-9,NA,797,351,62,6,"gfi",NA,2,1,287,113,391,130,39.1,"pre",8,-9,-9,1970
"2155",50070,9,-9,NA,317,367,42,6,"kta",NA,0,2,52,22,80,130,8,"pre",9,-9,-9,1970
"2156",50070,10,-9,NA,578,378,62,6,"gfi",NA,2,1,NA,NA,450,130,45,"pre",10,-9,-9,1970
"2157",50070,11,-9,NA,587,28,62,6,"gfi",NA,3,1,278,148,314,130,31.4,"pre",11,-9,-9,1970
"2158",50070,12,-9,NA,846,34,62,6,"gfi",NA,3,1,NA,NA,227,130,22.7,"pre",12,-9,-9,1970
"2159",50070,13,-9,NA,1652,45,62,6,"ges",NA,2,1,252,119,363,130,36.3,"pre",13,-9,-9,1970
"2160",50070,14,-9,NA,925,50,62,6,"kir",NA,2,1,254,74,303,130,30.3,"pre",14,-9,-9,1970
"2161",50070,15,-9,NA,682,72,62,6,"gfi",NA,2,1,NA,NA,270,130,27,"pre",15,-9,-9,1970
"2162",50070,16,-9,NA,372,100,62,6,"gfi",NA,2,1,NA,NA,346,130,34.6,"pre",16,-9,-9,1970
"2163",50070,17,-9,NA,771,102,62,6,"gfi",NA,2,1,NA,NA,300,130,30,"pre",17,-9,-9,1970
"2164",50070,18,-9,NA,1203,105,62,6,"gfi",NA,2,1,NA,NA,249,130,24.9,"pre",18,-9,-9,1970
"2165",50070,19,-9,NA,918,132,62,6,"gfi",NA,2,1,NA,NA,320,130,32,"pre",19,-9,-9,1970
