"";"plot_ID";"e_ID";"e_form";"X";"Y";"CCS_r_m";"stand"
"122";140048;1;2;-2,7907908563178;17,6203599962172;17,84;"B"
"123";140054;1;1;-39,186153563431;45,4361680701971;17,84;"B"
"124";140054;1;1;30,987969960017;51,3784557743524;17,84;"B"
"125";140054;1;1;-55,3735307882105;-23,1035081329028;17,84;"B"
"126";140054;1;1;-39,186153563431;45,4361680701971;17,84;"B"
"127";140055;1;1;17,8155509000216;-0,933673459374117;17,84;"B"
"128";140055;1;1;17,74227061337;-1,86478778469494;17,84;"B"
"129";140055;1;1;17,6203599962173;-2,79079085631772;17,84;"B"
"130";140055;1;1;17,4501531970911;-3,70914456418882;17,84;"B"
"131";140055;1;1;17,232116740997;-4,61733176462897;17,84;"B"
"132";140055;1;1;16,9668482507055;-5,51286317964906;17,84;"B"
"133";140055;1;1;16,6550748087101;-6,39328421988815;17,84;"B"
"134";140055;1;1;16,297650964344;-7,25618171247227;17,84;"B"
"135";140055;1;1;15,8955563915205;-8,09919051535351;17,84;"B"
"136";140055;1;1;15,4498932035144;-8,91999999999999;17,84;"B"
"137";140055;1;1;14,9618829321464;-9,71636038466808;17,84;"B"
"138";140055;1;1;14,4328631796491;-10,4860889008977;17,84;"B"
"139";140055;1;1;13,8642839523924;-11,2270757763291;17,84;"B"
"140";140055;1;1;13,2577036865167;-11,937290017442;17,84;"B"
"141";140055;1;1;12,614784976368;-12,614784976368;17,84;"B"
"142";140055;1;1;11,937290017442;-13,2577036865167;17,84;"B"
"143";140055;1;1;11,2270757763291;-13,8642839523924;17,84;"B"
"144";140055;1;1;10,4860889008977;-14,4328631796491;17,84;"B"
"145";140055;1;1;9,7163603846681;-14,9618829321464;17,84;"B"
"146";140055;1;1;8,92000000000002;-15,4498932035144;17,84;"B"
"147";140055;1;1;8,09919051535353;-15,8955563915205;17,84;"B"
"148";140055;1;1;7,25618171247229;-16,297650964344;17,84;"B"
"149";140055;1;1;6,39328421988818;-16,6550748087101;17,84;"B"
"150";140055;1;1;5,51286317964909;-16,9668482507055;17,84;"B"
"151";140055;1;1;4,61733176462899;-17,232116740997;17,84;"B"
"152";140055;1;1;3,70914456418885;-17,4501531970911;17,84;"B"
"153";140055;1;1;2,79079085631774;-17,6203599962173;17,84;"B"
"154";140055;1;1;1,86478778469497;-17,74227061337;17,84;"B"
"155";140055;1;1;0,933673459374144;-17,8155509000216;17,84;"B"
"156";140055;1;1;2,88212791306475e-14;-17,84;17,84;"B"
"157";140055;1;1;-0,933673459374091;-17,8155509000216;17,84;"B"
"158";140055;1;1;-1,86478778469491;-17,74227061337;17,84;"B"
"159";140055;1;1;-2,79079085631769;-17,6203599962173;17,84;"B"
"160";140055;1;1;-3,7091445641888;-17,4501531970911;17,84;"B"
"161";140055;1;1;-4,61733176462894;-17,232116740997;17,84;"B"
"162";140055;1;1;-5,51286317964903;-16,9668482507055;17,84;"B"
"163";140055;1;1;-6,39328421988812;-16,6550748087101;17,84;"B"
"164";140055;1;1;-7,25618171247224;-16,297650964344;17,84;"B"
"165";140055;1;1;-8,09919051535348;-15,8955563915205;17,84;"B"
"166";140055;1;1;-8,91999999999997;-15,4498932035144;17,84;"B"
"167";140055;1;1;-9,71636038466805;-14,9618829321464;17,84;"B"
"168";140055;1;1;-10,4860889008977;-14,4328631796491;17,84;"B"
"169";140055;1;1;-11,2270757763291;-13,8642839523924;17,84;"B"
"170";140055;1;1;-11,937290017442;-13,2577036865167;17,84;"B"
"171";140055;1;1;-12,614784976368;-12,614784976368;17,84;"B"
"172";140055;1;1;-13,2577036865167;-11,9372900174421;17,84;"B"
"173";140055;1;1;-13,8642839523923;-11,2270757763291;17,84;"B"
"174";140055;1;1;-14,432863179649;-10,4860889008978;17,84;"B"
"175";140055;1;1;-14,9618829321463;-9,71636038466812;17,84;"B"
"176";140055;1;1;-15,4498932035144;-8,92000000000004;17,84;"B"
"177";140055;1;1;-15,8955563915205;-8,09919051535356;17,84;"B"
"178";140055;1;1;-16,297650964344;-7,25618171247232;17,84;"B"
"179";140055;1;1;-16,6550748087101;-6,3932842198882;17,84;"B"
"180";140055;1;1;-16,9668482507055;-5,51286317964911;17,84;"B"
"181";140055;1;1;-17,232116740997;-4,61733176462902;17,84;"B"
"182";140055;1;1;-17,4501531970911;-3,70914456418888;17,84;"B"
"183";140055;1;1;-17,6203599962172;-2,79079085631778;17,84;"B"
"184";140055;1;1;-17,6289027016561;-2,72590256634689;17,84;"B"
"185";140055;1;1;17,8186965308854;-0,813546663169254;17,84;"B"
"186";140055;1;1;17,8155509000216;-0,933673459374117;17,84;"B"
"187";140056;1;2;17,8155509000216;-0,933673459374117;17,84;"warning"
"188";140056;1;2;17,74227061337;-1,86478778469494;17,84;"warning"
"189";140056;1;2;17,6203599962173;-2,79079085631772;17,84;"warning"
"190";140056;1;2;17,4501531970911;-3,70914456418882;17,84;"warning"
"191";140056;1;2;17,232116740997;-4,61733176462897;17,84;"warning"
"192";140056;1;2;16,9668482507055;-5,51286317964906;17,84;"warning"
"193";140056;1;2;16,6550748087101;-6,39328421988815;17,84;"warning"
"194";140056;1;2;16,297650964344;-7,25618171247227;17,84;"warning"
"195";140056;1;2;15,8955563915205;-8,09919051535351;17,84;"warning"
"196";140056;1;2;15,4498932035144;-8,91999999999999;17,84;"warning"
"197";140056;1;2;14,9618829321464;-9,71636038466808;17,84;"warning"
"198";140056;1;2;14,4328631796491;-10,4860889008977;17,84;"warning"
"199";140056;1;2;13,8642839523924;-11,2270757763291;17,84;"warning"
"200";140056;1;2;13,2577036865167;-11,937290017442;17,84;"warning"
"201";140056;1;2;12,614784976368;-12,614784976368;17,84;"warning"
"202";140056;1;2;11,937290017442;-13,2577036865167;17,84;"warning"
"203";140056;1;2;11,2270757763291;-13,8642839523924;17,84;"warning"
"204";140056;1;2;10,4860889008977;-14,4328631796491;17,84;"warning"
"205";140056;1;2;9,7163603846681;-14,9618829321464;17,84;"warning"
"206";140056;1;2;8,92000000000002;-15,4498932035144;17,84;"warning"
"207";140056;1;2;8,09919051535353;-15,8955563915205;17,84;"warning"
"208";140056;1;2;7,25618171247229;-16,297650964344;17,84;"warning"
"209";140056;1;2;6,39328421988818;-16,6550748087101;17,84;"warning"
"210";140056;1;2;5,51286317964909;-16,9668482507055;17,84;"warning"
"211";140056;1;2;4,61733176462899;-17,232116740997;17,84;"warning"
"212";140056;1;2;3,70914456418885;-17,4501531970911;17,84;"warning"
"213";140056;1;2;2,79079085631774;-17,6203599962173;17,84;"warning"
"214";140056;1;2;1,95472450246428;-17,7304302198508;17,84;"warning"
"215";140056;1;2;0,487373482590106;-13,7713785471342;17,84;"warning"
"216";140056;1;2;13,165681491013;12,0342611781486;17,84;"warning"
"217";140056;1;2;13,2577036865166;11,9372900174421;17,84;"warning"
"218";140056;1;2;13,8642839523923;11,2270757763292;17,84;"warning"
"219";140056;1;2;14,432863179649;10,4860889008978;17,84;"warning"
"220";140056;1;2;14,9618829321463;9,71636038466817;17,84;"warning"
"221";140056;1;2;15,4498932035143;8,92000000000009;17,84;"warning"
"222";140056;1;2;15,8955563915204;8,0991905153536;17,84;"warning"
"223";140056;1;2;16,297650964344;7,25618171247238;17,84;"warning"
"224";140056;1;2;16,65507480871;6,39328421988825;17,84;"warning"
"225";140056;1;2;16,9668482507055;5,51286317964917;17,84;"warning"
"226";140056;1;2;17,232116740997;4,61733176462908;17,84;"warning"
"227";140056;1;2;17,4501531970911;3,70914456418893;17,84;"warning"
"228";140056;1;2;17,6203599962172;2,79079085631783;17,84;"warning"
"229";140056;1;2;17,74227061337;1,86478778469505;17,84;"warning"
"230";140056;1;2;17,8155509000216;0,933673459374223;17,84;"warning"
"231";140056;1;2;17,84;0;17,84;"warning"
"232";140056;1;2;17,8155509000216;-0,933673459374117;17,84;"warning"
"233";140057;1;2;17,8155509000216;-0,933673459374117;17,84;"A"
"234";140057;1;2;17,74227061337;-1,86478778469494;17,84;"A"
"235";140057;1;2;17,6203599962173;-2,79079085631772;17,84;"A"
"236";140057;1;2;17,4501531970911;-3,70914456418882;17,84;"A"
"237";140057;1;2;17,232116740997;-4,61733176462897;17,84;"A"
"238";140057;1;2;16,9668482507055;-5,51286317964906;17,84;"A"
"239";140057;1;2;16,6550748087101;-6,39328421988815;17,84;"A"
"240";140057;1;2;16,297650964344;-7,25618171247227;17,84;"A"
"241";140057;1;2;15,8955563915205;-8,09919051535351;17,84;"A"
"242";140057;1;2;15,4498932035144;-8,91999999999999;17,84;"A"
"243";140057;1;2;14,9618829321464;-9,71636038466808;17,84;"A"
"244";140057;1;2;14,4328631796491;-10,4860889008977;17,84;"A"
"245";140057;1;2;13,8642839523924;-11,2270757763291;17,84;"A"
"246";140057;1;2;13,2577036865167;-11,937290017442;17,84;"A"
"247";140057;1;2;12,614784976368;-12,614784976368;17,84;"A"
"248";140057;1;2;11,937290017442;-13,2577036865167;17,84;"A"
"249";140057;1;2;11,2270757763291;-13,8642839523924;17,84;"A"
"250";140057;1;2;10,4860889008977;-14,4328631796491;17,84;"A"
"251";140057;1;2;9,7163603846681;-14,9618829321464;17,84;"A"
"252";140057;1;2;8,92000000000002;-15,4498932035144;17,84;"A"
"253";140057;1;2;8,09919051535353;-15,8955563915205;17,84;"A"
"254";140057;1;2;7,25618171247229;-16,297650964344;17,84;"A"
"255";140057;1;2;6,39328421988818;-16,6550748087101;17,84;"A"
"256";140057;1;2;5,51286317964909;-16,9668482507055;17,84;"A"
"257";140057;1;2;4,61733176462899;-17,232116740997;17,84;"A"
"258";140057;1;2;3,70914456418885;-17,4501531970911;17,84;"A"
"259";140057;1;2;2,79079085631774;-17,6203599962173;17,84;"A"
"260";140057;1;2;1,86478778469497;-17,74227061337;17,84;"A"
"261";140057;1;2;0,933673459374144;-17,8155509000216;17,84;"A"
"262";140057;1;2;2,88212791306475e-14;-17,84;17,84;"A"
"263";140057;1;2;-0,933673459374091;-17,8155509000216;17,84;"A"
"264";140057;1;2;-1,86478778469491;-17,74227061337;17,84;"A"
"265";140057;1;2;-2,79079085631769;-17,6203599962173;17,84;"A"
"266";140057;1;2;-3,7091445641888;-17,4501531970911;17,84;"A"
"267";140057;1;2;-4,61733176462894;-17,232116740997;17,84;"A"
"268";140057;1;2;-5,51286317964903;-16,9668482507055;17,84;"A"
"269";140057;1;2;-6,39328421988812;-16,6550748087101;17,84;"A"
"270";140057;1;2;-7,25618171247224;-16,297650964344;17,84;"A"
"271";140057;1;2;-8,09919051535348;-15,8955563915205;17,84;"A"
"272";140057;1;2;-8,91999999999997;-15,4498932035144;17,84;"A"
"273";140057;1;2;-9,71636038466805;-14,9618829321464;17,84;"A"
"274";140057;1;2;-10,4860889008977;-14,4328631796491;17,84;"A"
"275";140057;1;2;-11,2270757763291;-13,8642839523924;17,84;"A"
"276";140057;1;2;-11,937290017442;-13,2577036865167;17,84;"A"
"277";140057;1;2;-12,614784976368;-12,614784976368;17,84;"A"
"278";140057;1;2;-13,0851791646132;-12,1190929297476;17,84;"A"
"279";140057;1;2;-16,3765240151753;-7,06576532344963;17,84;"A"
"280";140057;1;2;-16,6550748087101;-6,3932842198882;17,84;"A"
"281";140057;1;2;-16,9668482507055;-5,51286317964911;17,84;"A"
"282";140057;1;2;-17,232116740997;-4,61733176462902;17,84;"A"
"283";140057;1;2;-17,4501531970911;-3,70914456418888;17,84;"A"
"284";140057;1;2;-17,5538979214208;-3,14938812232277;17,84;"A"
"285";140057;1;2;6,25279270614566;16,7048254630093;17,84;"A"
"286";140057;1;2;6,39328421988807;16,6550748087101;17,84;"A"
"287";140057;1;2;7,2561817124722;16,297650964344;17,84;"A"
"288";140057;1;2;8,09919051535343;15,8955563915205;17,84;"A"
"289";140057;1;2;8,91999999999992;15,4498932035144;17,84;"A"
"290";140057;1;2;9,71636038466801;14,9618829321464;17,84;"A"
"291";140057;1;2;10,4860889008976;14,4328631796491;17,84;"A"
"292";140057;1;2;11,227075776329;13,8642839523924;17,84;"A"
"293";140057;1;2;11,937290017442;13,2577036865168;17,84;"A"
"294";140057;1;2;12,6147849763679;12,6147849763681;17,84;"A"
"295";140057;1;2;13,2577036865166;11,9372900174421;17,84;"A"
"296";140057;1;2;13,8642839523923;11,2270757763292;17,84;"A"
"297";140057;1;2;14,432863179649;10,4860889008978;17,84;"A"
"298";140057;1;2;14,9618829321463;9,71636038466817;17,84;"A"
"299";140057;1;2;15,4498932035143;8,92000000000009;17,84;"A"
"300";140057;1;2;15,8955563915204;8,0991905153536;17,84;"A"
"301";140057;1;2;16,297650964344;7,25618171247238;17,84;"A"
"302";140057;1;2;16,65507480871;6,39328421988825;17,84;"A"
"303";140057;1;2;16,9668482507055;5,51286317964917;17,84;"A"
"304";140057;1;2;17,232116740997;4,61733176462908;17,84;"A"
"305";140057;1;2;17,4501531970911;3,70914456418893;17,84;"A"
"306";140057;1;2;17,6203599962172;2,79079085631783;17,84;"A"
"307";140057;1;2;17,74227061337;1,86478778469505;17,84;"A"
"308";140057;1;2;17,8155509000216;0,933673459374223;17,84;"A"
"309";140057;1;2;17,84;0;17,84;"A"
"310";140057;1;2;17,8155509000216;-0,933673459374117;17,84;"A"
"311";140060;1;1;4,61733176462899;-17,232116740997;17,84;"B"
"312";140060;1;1;3,70914456418885;-17,4501531970911;17,84;"B"
"313";140060;1;1;2,79079085631774;-17,6203599962173;17,84;"B"
