"";"plot_ID";"inv";"stand";"SP_code";"compartiment";"B_t_ha";"C_t_ha";"N_t_ha";"BA_m2_ha";"stand_component";"dom_SP";"stand_type";"n_stands";"BA_percent";"mean_DBH_cm";"sd_DBH_cm";"Dg_cm";"mean_BA_m2";"mean_H_m";"sd_H_m";"Hg_m";"n_ha";"n_SP"
"1460";"140023";"HBI";"A";"all";"bg";28,7168118344659;14,358405917233;0,0999410076517052;24,6218459778294;"LT";"ei";"10";"1";NA;NA;NA;NA;NA;NA;NA;NA;349,866890922994;NA
"1461";"140023";"HBI";"A";"all";"fwb";29,4589968366086;14,7294984183043;0,152867486245331;24,6218459778294;"LT";"ei";"10";"1";NA;NA;NA;NA;NA;NA;NA;NA;349,866890922994;NA
"1462";"140023";"HBI";"A";"all";"ndl";3,35067659073368;1,67533829536684;0;24,6218459778294;"LT";"ei";"10";"1";NA;NA;NA;NA;NA;NA;NA;NA;349,866890922994;NA
"1463";"140023";"HBI";"A";"all";"sb";19,195391082955;9,5976955414775;0,13329247784802;24,6218459778294;"LT";"ei";"10";"1";NA;NA;NA;NA;NA;NA;NA;NA;349,866890922994;NA
"1464";"140023";"HBI";"A";"all";"stb";0,554029500077404;0,277014750038702;0,00386050164275413;24,6218459778294;"LT";"ei";"10";"1";NA;NA;NA;NA;NA;NA;NA;NA;349,866890922994;NA
"1465";"140023";"HBI";"A";"all";"stw";4,46079396881414;2,23039698440707;0,00680437238297616;24,6218459778294;"LT";"ei";"10";"1";NA;NA;NA;NA;NA;NA;NA;NA;349,866890922994;NA
"1466";"140023";"HBI";"A";"all";"sw";137,74004691899;68,870023459495;0,210482693035405;24,6218459778294;"LT";"ei";"10";"1";NA;NA;NA;NA;NA;NA;NA;NA;349,866890922994;NA
"1467";"140023";"HBI";"A";"all";"total";223,476746732645;111,738373366322;0,607248538806191;24,6218459778294;"LT";"ei";"10";"1";NA;NA;NA;NA;NA;NA;NA;NA;349,866890922994;NA
"1468";"140023";"HBI";"A";"bah";"ag";13,889509534708;6,94475476735404;0,032503563667539;1,58359087504273;"LT";"ei";"10";"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1469";"140023";"HBI";"A";"bah";"bg";1,25307510350785;0,626537551753926;0,00379681756362879;1,58359087504273;"LT";"ei";"10";"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1470";"140023";"HBI";"A";"bah";"fwb";1,9469215002702;0,973460750135101;0,00832893017815592;1,58359087504273;"LT";"ei";"10";"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1471";"140023";"HBI";"A";"bah";"ndl";0,191248913550412;0,0956244567752061;0;1,58359087504273;"LT";"ei";"10";"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1472";"140023";"HBI";"A";"bah";"sb";1,07274873610451;0,536374368052257;0,0082912749813518;1,58359087504273;"LT";"ei";"10";"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1473";"140023";"HBI";"A";"bah";"stb";0,0381902289789677;0,0190951144894838;0,000295172279778441;1,58359087504273;"LT";"ei";"10";"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1474";"140023";"HBI";"A";"bah";"stw";0,403909280713904;0,201954640356952;0,00059172709624587;1,58359087504273;"LT";"ei";"10";"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1475";"140023";"HBI";"A";"bah";"sw";10,2364908750901;5,11824543754504;0,0149964591320069;1,58359087504273;"LT";"ei";"10";"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1476";"140023";"HBI";"A";"bah";"total";15,142584638216;7,57129231910796;0,0363003812311677;1,58359087504273;"LT";"ei";"10";"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1477";"140023";"HBI";"A";"ei";"ag";82,6880568690297;41,3440284345149;0,23594966944054;10,9057776292601;"LT";"ei";"10";"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1478";"140023";"HBI";"A";"ei";"bg";19,0133349901081;9,50666749505405;0,070539472813301;10,9057776292601;"LT";"ei";"10";"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1479";"140023";"HBI";"A";"ei";"fwb";11,4511228070545;5,72556140352725;0,0711000215090014;10,9057776292601;"LT";"ei";"10";"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1480";"140023";"HBI";"A";"ei";"ndl";1,50811675843225;0,754058379216123;0;10,9057776292601;"LT";"ei";"10";"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1481";"140023";"HBI";"A";"ei";"sb";8,73337045847809;4,36668522923904;0,0568280415733169;10,9057776292601;"LT";"ei";"10";"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1482";"140023";"HBI";"A";"ei";"stb";0,243445528005957;0,121722764002978;0,00158410005073476;10,9057776292601;"LT";"ei";"10";"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1483";"140023";"HBI";"A";"ei";"stw";1,83854623843788;0,919273119218941;0,00322113300974317;10,9057776292601;"LT";"ei";"10";"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1484";"140023";"HBI";"A";"ei";"sw";58,9134550786211;29,4567275393106;0,103216373297744;10,9057776292601;"LT";"ei";"10";"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1485";"140023";"HBI";"A";"ei";"total";101,701391859138;50,8506959295689;0,306489142253841;10,9057776292601;"LT";"ei";"10";"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1486";"140023";"HBI";"A";"hbu";"ag";74,1029287200157;37,0514643600078;0,179033681433763;8,30853238284561;"LT";"ei";"10";"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1487";"140023";"HBI";"A";"hbu";"bg";5,90484329302148;2,95242164651074;0,0178916751778551;8,30853238284561;"LT";"ei";"10";"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1488";"140023";"HBI";"A";"hbu";"fwb";10,0279816536212;5,01399082681058;0,046138743588311;8,30853238284561;"LT";"ei";"10";"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1489";"140023";"HBI";"A";"hbu";"ndl";1,04593222056294;0,52296611028147;0;8,30853238284561;"LT";"ei";"10";"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1490";"140023";"HBI";"A";"hbu";"sb";8,04629208806231;4,02314604403116;0,0581505529204263;8,30853238284561;"LT";"ei";"10";"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1491";"140023";"HBI";"A";"hbu";"stb";0,227842845112742;0,113921422556371;0,00164662024162979;8,30853238284561;"LT";"ei";"10";"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1492";"140023";"HBI";"A";"hbu";"stw";1,65533553277102;0,827667766385508;0,00220987293624931;8,30853238284561;"LT";"ei";"10";"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1493";"140023";"HBI";"A";"hbu";"sw";53,0995443798855;26,5497721899427;0,0708878917471471;8,30853238284561;"LT";"ei";"10";"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1494";"140023";"HBI";"A";"hbu";"total";80,0077720130371;40,0038860065186;0,196925356611619;8,30853238284561;"LT";"ei";"10";"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1495";"140023";"HBI";"A";"rka";"ag";16,2412895510508;8,1206447755254;0,0404319137732668;2,66806844781531;"LT";"ei";"10";"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1496";"140023";"HBI";"A";"rka";"bg";1,83722814108825;0,918614070544123;0,00556680126749739;2,66806844781531;"LT";"ei";"10";"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1497";"140023";"HBI";"A";"rka";"fwb";4,61529895906288;2,30764947953144;0,0212349905106483;2,66806844781531;"LT";"ei";"10";"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1498";"140023";"HBI";"A";"rka";"ndl";0,472927447561891;0,236463723780945;0;2,66806844781531;"LT";"ei";"10";"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1499";"140023";"HBI";"A";"rka";"sb";0,711718134804783;0,355859067402392;0,00514358696023417;2,66806844781531;"LT";"ei";"10";"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1500";"140023";"HBI";"A";"rka";"stb";0,0193721511439252;0,00968607557196258;0,000140002536317147;2,66806844781531;"LT";"ei";"10";"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1501";"140023";"HBI";"A";"rka";"stw";0,331999480830734;0,165999740415367;0,000443219306909029;2,66806844781531;"LT";"ei";"10";"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1502";"140023";"HBI";"A";"rka";"sw";10,0899733776466;5,04498668882329;0,0134701144591582;2,66806844781531;"LT";"ei";"10";"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1503";"140023";"HBI";"A";"rka";"total";18,0785176921391;9,03925884606952;0,0459987150407642;2,66806844781531;"LT";"ei";"10";"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1504";"140023";"HBI";"A";"sah";"ag";7,83815022337456;3,91907511168728;0,0193887028393765;1,15587664286558;"LT";"ei";"10";"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1505";"140023";"HBI";"A";"sah";"bg";0,708330306740254;0,354165153370127;0,00214624082942297;1,15587664286558;"LT";"ei";"10";"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1506";"140023";"HBI";"A";"sah";"fwb";1,41767191659984;0,70883595829992;0,00606480045921409;1,15587664286558;"LT";"ei";"10";"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1507";"140023";"HBI";"A";"sah";"ndl";0,132451250626192;0,0662256253130964;0;1,15587664286558;"LT";"ei";"10";"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1508";"140023";"HBI";"A";"sah";"sb";0,631261665505306;0,315630832752653;0,00487902141269051;1,15587664286558;"LT";"ei";"10";"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1509";"140023";"HBI";"A";"sah";"stb";0,0251787468358121;0,012589373417906;0,000194606534293992;1,15587664286558;"LT";"ei";"10";"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1510";"140023";"HBI";"A";"sah";"stw";0,231003436060605;0,115501718030302;0,000338420033828787;1,15587664286558;"LT";"ei";"10";"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1511";"140023";"HBI";"A";"sah";"sw";5,40058320774681;2,7002916038734;0,00791185439934907;1,15587664286558;"LT";"ei";"10";"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1512";"140023";"HBI";"A";"sah";"total";8,54648053011482;4,27324026505741;0,0215349436687994;1,15587664286558;"LT";"ei";"10";"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1513";"140023";"HBI";"all";"all";"ag";194,759934898179;97,3799674490894;0,507307531154486;24,6218459778294;"LT";"ei";"10";"1";NA;28,2628571428571;9,8657198086825;29,9306436377741;0,0703593783491673;19,3402718386953;3,78345081145734;19,3402718386953;349,866890922994;5
"1514";"140023";"HBI";"all";"all";"bg";28,7168118344659;14,358405917233;0,0999410076517052;24,6218459778294;"LT";"ei";"10";"1";NA;28,2628571428571;9,8657198086825;29,9306436377741;0,0703593783491673;19,3402718386953;3,78345081145734;19,3402718386953;349,866890922994;5
"1515";"140023";"HBI";"all";"all";"fwb";29,4589968366086;14,7294984183043;0,152867486245331;24,6218459778294;"LT";"ei";"10";"1";NA;28,2628571428571;9,8657198086825;29,9306436377741;0,0703593783491673;19,3402718386953;3,78345081145734;19,3402718386953;349,866890922994;5
"1516";"140023";"HBI";"all";"all";"ndl";3,35067659073368;1,67533829536684;0;24,6218459778294;"LT";"ei";"10";"1";NA;28,2628571428571;9,8657198086825;29,9306436377741;0,0703593783491673;19,3402718386953;3,78345081145734;19,3402718386953;349,866890922994;5
"1517";"140023";"HBI";"all";"all";"sb";19,195391082955;9,5976955414775;0,13329247784802;24,6218459778294;"LT";"ei";"10";"1";NA;28,2628571428571;9,8657198086825;29,9306436377741;0,0703593783491673;19,3402718386953;3,78345081145734;19,3402718386953;349,866890922994;5
"1518";"140023";"HBI";"all";"all";"stb";0,554029500077404;0,277014750038702;0,00386050164275413;24,6218459778294;"LT";"ei";"10";"1";NA;28,2628571428571;9,8657198086825;29,9306436377741;0,0703593783491673;19,3402718386953;3,78345081145734;19,3402718386953;349,866890922994;5
"1519";"140023";"HBI";"all";"all";"stw";4,46079396881414;2,23039698440707;0,00680437238297616;24,6218459778294;"LT";"ei";"10";"1";NA;28,2628571428571;9,8657198086825;29,9306436377741;0,0703593783491673;19,3402718386953;3,78345081145734;19,3402718386953;349,866890922994;5
"1520";"140023";"HBI";"all";"all";"sw";137,74004691899;68,870023459495;0,210482693035405;24,6218459778294;"LT";"ei";"10";"1";NA;28,2628571428571;9,8657198086825;29,9306436377741;0,0703593783491673;19,3402718386953;3,78345081145734;19,3402718386953;349,866890922994;5
"1521";"140023";"HBI";"all";"all";"total";223,476746732645;111,738373366322;0,607248538806191;24,6218459778294;"LT";"ei";"10";"1";NA;28,2628571428571;9,8657198086825;29,9306436377741;0,0703593783491673;19,3402718386953;3,78345081145734;19,3402718386953;349,866890922994;5
"1522";"140023";"HBI";"all";"bah";"ag";13,889509534708;6,94475476735404;0,032503563667539;1,58359087504273;"LT";"ei";"10";"1";6,43164966781397;44,9;0;44,9;0,158337055139089;27,2;0;27,2;NA;NA
"1523";"140023";"HBI";"all";"bah";"bg";1,25307510350785;0,626537551753926;0,00379681756362879;1,58359087504273;"LT";"ei";"10";"1";6,43164966781397;44,9;0;44,9;0,158337055139089;27,2;0;27,2;NA;NA
"1524";"140023";"HBI";"all";"bah";"fwb";1,9469215002702;0,973460750135101;0,00832893017815592;1,58359087504273;"LT";"ei";"10";"1";6,43164966781397;44,9;0;44,9;0,158337055139089;27,2;0;27,2;NA;NA
"1525";"140023";"HBI";"all";"bah";"ndl";0,191248913550412;0,0956244567752061;0;1,58359087504273;"LT";"ei";"10";"1";6,43164966781397;44,9;0;44,9;0,158337055139089;27,2;0;27,2;NA;NA
"1526";"140023";"HBI";"all";"bah";"sb";1,07274873610451;0,536374368052257;0,0082912749813518;1,58359087504273;"LT";"ei";"10";"1";6,43164966781397;44,9;0;44,9;0,158337055139089;27,2;0;27,2;NA;NA
"1527";"140023";"HBI";"all";"bah";"stb";0,0381902289789677;0,0190951144894838;0,000295172279778441;1,58359087504273;"LT";"ei";"10";"1";6,43164966781397;44,9;0;44,9;0,158337055139089;27,2;0;27,2;NA;NA
"1528";"140023";"HBI";"all";"bah";"stw";0,403909280713904;0,201954640356952;0,00059172709624587;1,58359087504273;"LT";"ei";"10";"1";6,43164966781397;44,9;0;44,9;0,158337055139089;27,2;0;27,2;NA;NA
"1529";"140023";"HBI";"all";"bah";"sw";10,2364908750901;5,11824543754504;0,0149964591320069;1,58359087504273;"LT";"ei";"10";"1";6,43164966781397;44,9;0;44,9;0,158337055139089;27,2;0;27,2;NA;NA
"1530";"140023";"HBI";"all";"bah";"total";15,142584638216;7,57129231910796;0,0363003812311677;1,58359087504273;"LT";"ei";"10";"1";6,43164966781397;44,9;0;44,9;0,158337055139089;27,2;0;27,2;NA;NA
"1531";"140023";"HBI";"all";"ei";"ag";82,6880568690297;41,3440284345149;0,23594966944054;10,9057776292601;"LT";"ei";"10";"1";44,2930949981581;32,8916666666667;8,71996244820121;34,018610102903;0,0908914460062617;20,355545114986;2,04202519383235;20,355545114986;NA;NA
"1532";"140023";"HBI";"all";"ei";"bg";19,0133349901081;9,50666749505405;0,070539472813301;10,9057776292601;"LT";"ei";"10";"1";44,2930949981581;32,8916666666667;8,71996244820121;34,018610102903;0,0908914460062617;20,355545114986;2,04202519383235;20,355545114986;NA;NA
"1533";"140023";"HBI";"all";"ei";"fwb";11,4511228070545;5,72556140352725;0,0711000215090014;10,9057776292601;"LT";"ei";"10";"1";44,2930949981581;32,8916666666667;8,71996244820121;34,018610102903;0,0908914460062617;20,355545114986;2,04202519383235;20,355545114986;NA;NA
"1534";"140023";"HBI";"all";"ei";"ndl";1,50811675843225;0,754058379216123;0;10,9057776292601;"LT";"ei";"10";"1";44,2930949981581;32,8916666666667;8,71996244820121;34,018610102903;0,0908914460062617;20,355545114986;2,04202519383235;20,355545114986;NA;NA
"1535";"140023";"HBI";"all";"ei";"sb";8,73337045847809;4,36668522923904;0,0568280415733169;10,9057776292601;"LT";"ei";"10";"1";44,2930949981581;32,8916666666667;8,71996244820121;34,018610102903;0,0908914460062617;20,355545114986;2,04202519383235;20,355545114986;NA;NA
"1536";"140023";"HBI";"all";"ei";"stb";0,243445528005957;0,121722764002978;0,00158410005073476;10,9057776292601;"LT";"ei";"10";"1";44,2930949981581;32,8916666666667;8,71996244820121;34,018610102903;0,0908914460062617;20,355545114986;2,04202519383235;20,355545114986;NA;NA
"1537";"140023";"HBI";"all";"ei";"stw";1,83854623843788;0,919273119218941;0,00322113300974317;10,9057776292601;"LT";"ei";"10";"1";44,2930949981581;32,8916666666667;8,71996244820121;34,018610102903;0,0908914460062617;20,355545114986;2,04202519383235;20,355545114986;NA;NA
"1538";"140023";"HBI";"all";"ei";"sw";58,9134550786211;29,4567275393106;0,103216373297744;10,9057776292601;"LT";"ei";"10";"1";44,2930949981581;32,8916666666667;8,71996244820121;34,018610102903;0,0908914460062617;20,355545114986;2,04202519383235;20,355545114986;NA;NA
"1539";"140023";"HBI";"all";"ei";"total";101,701391859138;50,8506959295689;0,306489142253841;10,9057776292601;"LT";"ei";"10";"1";44,2930949981581;32,8916666666667;8,71996244820121;34,018610102903;0,0908914460062617;20,355545114986;2,04202519383235;20,355545114986;NA;NA
"1540";"140023";"HBI";"all";"hbu";"ag";74,1029287200157;37,0514643600078;0,179033681433763;8,30853238284561;"LT";"ei";"10";"1";33,7445551008929;26,9461538461538;9,40580518291436;28,5286495676512;0,0639222877988082;20,0725363826541;3,61041485857079;20,0725363826541;NA;NA
"1541";"140023";"HBI";"all";"hbu";"bg";5,90484329302148;2,95242164651074;0,0178916751778551;8,30853238284561;"LT";"ei";"10";"1";33,7445551008929;26,9461538461538;9,40580518291436;28,5286495676512;0,0639222877988082;20,0725363826541;3,61041485857079;20,0725363826541;NA;NA
"1542";"140023";"HBI";"all";"hbu";"fwb";10,0279816536212;5,01399082681058;0,046138743588311;8,30853238284561;"LT";"ei";"10";"1";33,7445551008929;26,9461538461538;9,40580518291436;28,5286495676512;0,0639222877988082;20,0725363826541;3,61041485857079;20,0725363826541;NA;NA
"1543";"140023";"HBI";"all";"hbu";"ndl";1,04593222056294;0,52296611028147;0;8,30853238284561;"LT";"ei";"10";"1";33,7445551008929;26,9461538461538;9,40580518291436;28,5286495676512;0,0639222877988082;20,0725363826541;3,61041485857079;20,0725363826541;NA;NA
"1544";"140023";"HBI";"all";"hbu";"sb";8,04629208806231;4,02314604403116;0,0581505529204263;8,30853238284561;"LT";"ei";"10";"1";33,7445551008929;26,9461538461538;9,40580518291436;28,5286495676512;0,0639222877988082;20,0725363826541;3,61041485857079;20,0725363826541;NA;NA
"1545";"140023";"HBI";"all";"hbu";"stb";0,227842845112742;0,113921422556371;0,00164662024162979;8,30853238284561;"LT";"ei";"10";"1";33,7445551008929;26,9461538461538;9,40580518291436;28,5286495676512;0,0639222877988082;20,0725363826541;3,61041485857079;20,0725363826541;NA;NA
"1546";"140023";"HBI";"all";"hbu";"stw";1,65533553277102;0,827667766385508;0,00220987293624931;8,30853238284561;"LT";"ei";"10";"1";33,7445551008929;26,9461538461538;9,40580518291436;28,5286495676512;0,0639222877988082;20,0725363826541;3,61041485857079;20,0725363826541;NA;NA
"1547";"140023";"HBI";"all";"hbu";"sw";53,0995443798855;26,5497721899427;0,0708878917471471;8,30853238284561;"LT";"ei";"10";"1";33,7445551008929;26,9461538461538;9,40580518291436;28,5286495676512;0,0639222877988082;20,0725363826541;3,61041485857079;20,0725363826541;NA;NA
"1548";"140023";"HBI";"all";"hbu";"total";80,0077720130371;40,0038860065186;0,196925356611619;8,30853238284561;"LT";"ei";"10";"1";33,7445551008929;26,9461538461538;9,40580518291436;28,5286495676512;0,0639222877988082;20,0725363826541;3,61041485857079;20,0725363826541;NA;NA
"1549";"140023";"HBI";"all";"rka";"ag";16,2412895510508;8,1206447755254;0,0404319137732668;2,66806844781531;"LT";"ei";"10";"1";10,836183648528;24,9;7,79926736486007;26,0695607941522;0,05337738706045;14,1;0,755928946018454;14,1;NA;NA
"1550";"140023";"HBI";"all";"rka";"bg";1,83722814108825;0,918614070544123;0,00556680126749739;2,66806844781531;"LT";"ei";"10";"1";10,836183648528;24,9;7,79926736486007;26,0695607941522;0,05337738706045;14,1;0,755928946018454;14,1;NA;NA
"1551";"140023";"HBI";"all";"rka";"fwb";4,61529895906288;2,30764947953144;0,0212349905106483;2,66806844781531;"LT";"ei";"10";"1";10,836183648528;24,9;7,79926736486007;26,0695607941522;0,05337738706045;14,1;0,755928946018454;14,1;NA;NA
"1552";"140023";"HBI";"all";"rka";"ndl";0,472927447561891;0,236463723780945;0;2,66806844781531;"LT";"ei";"10";"1";10,836183648528;24,9;7,79926736486007;26,0695607941522;0,05337738706045;14,1;0,755928946018454;14,1;NA;NA
"1553";"140023";"HBI";"all";"rka";"sb";0,711718134804783;0,355859067402392;0,00514358696023417;2,66806844781531;"LT";"ei";"10";"1";10,836183648528;24,9;7,79926736486007;26,0695607941522;0,05337738706045;14,1;0,755928946018454;14,1;NA;NA
"1554";"140023";"HBI";"all";"rka";"stb";0,0193721511439252;0,00968607557196258;0,000140002536317147;2,66806844781531;"LT";"ei";"10";"1";10,836183648528;24,9;7,79926736486007;26,0695607941522;0,05337738706045;14,1;0,755928946018454;14,1;NA;NA
"1555";"140023";"HBI";"all";"rka";"stw";0,331999480830734;0,165999740415367;0,000443219306909029;2,66806844781531;"LT";"ei";"10";"1";10,836183648528;24,9;7,79926736486007;26,0695607941522;0,05337738706045;14,1;0,755928946018454;14,1;NA;NA
"1556";"140023";"HBI";"all";"rka";"sw";10,0899733776466;5,04498668882329;0,0134701144591582;2,66806844781531;"LT";"ei";"10";"1";10,836183648528;24,9;7,79926736486007;26,0695607941522;0,05337738706045;14,1;0,755928946018454;14,1;NA;NA
"1557";"140023";"HBI";"all";"rka";"total";18,0785176921391;9,03925884606952;0,0459987150407642;2,66806844781531;"LT";"ei";"10";"1";10,836183648528;24,9;7,79926736486007;26,0695607941522;0,05337738706045;14,1;0,755928946018454;14,1;NA;NA
"1558";"140023";"HBI";"all";"sah";"ag";7,83815022337456;3,91907511168728;0,0193887028393765;1,15587664286558;"LT";"ei";"10";"1";4,69451658460694;18,7;4,35477927845977;19,1880170940095;0,0289167895799673;18,5;3,84840959491793;18,5;NA;NA
"1559";"140023";"HBI";"all";"sah";"bg";0,708330306740254;0,354165153370127;0,00214624082942297;1,15587664286558;"LT";"ei";"10";"1";4,69451658460694;18,7;4,35477927845977;19,1880170940095;0,0289167895799673;18,5;3,84840959491793;18,5;NA;NA
"1560";"140023";"HBI";"all";"sah";"fwb";1,41767191659984;0,70883595829992;0,00606480045921409;1,15587664286558;"LT";"ei";"10";"1";4,69451658460694;18,7;4,35477927845977;19,1880170940095;0,0289167895799673;18,5;3,84840959491793;18,5;NA;NA
"1561";"140023";"HBI";"all";"sah";"ndl";0,132451250626192;0,0662256253130964;0;1,15587664286558;"LT";"ei";"10";"1";4,69451658460694;18,7;4,35477927845977;19,1880170940095;0,0289167895799673;18,5;3,84840959491793;18,5;NA;NA
"1562";"140023";"HBI";"all";"sah";"sb";0,631261665505306;0,315630832752653;0,00487902141269051;1,15587664286558;"LT";"ei";"10";"1";4,69451658460694;18,7;4,35477927845977;19,1880170940095;0,0289167895799673;18,5;3,84840959491793;18,5;NA;NA
"1563";"140023";"HBI";"all";"sah";"stb";0,0251787468358121;0,012589373417906;0,000194606534293992;1,15587664286558;"LT";"ei";"10";"1";4,69451658460694;18,7;4,35477927845977;19,1880170940095;0,0289167895799673;18,5;3,84840959491793;18,5;NA;NA
"1564";"140023";"HBI";"all";"sah";"stw";0,231003436060605;0,115501718030302;0,000338420033828787;1,15587664286558;"LT";"ei";"10";"1";4,69451658460694;18,7;4,35477927845977;19,1880170940095;0,0289167895799673;18,5;3,84840959491793;18,5;NA;NA
"1565";"140023";"HBI";"all";"sah";"sw";5,40058320774681;2,7002916038734;0,00791185439934907;1,15587664286558;"LT";"ei";"10";"1";4,69451658460694;18,7;4,35477927845977;19,1880170940095;0,0289167895799673;18,5;3,84840959491793;18,5;NA;NA
"1566";"140023";"HBI";"all";"sah";"total";8,54648053011482;4,27324026505741;0,0215349436687994;1,15587664286558;"LT";"ei";"10";"1";4,69451658460694;18,7;4,35477927845977;19,1880170940095;0,0289167895799673;18,5;3,84840959491793;18,5;NA;NA
"1567";"140024";"HBI";"A";"all";"ag";119,692483337339;59,8462416686694;0,1968320550673;33,0507017338051;"LT";"gki";"2";"1";NA;NA;NA;NA;NA;NA;NA;NA;929,385635614871;NA
"1568";"140024";"HBI";"A";"all";"bg";25,6749507491558;12,8374753745779;0,0458219650199463;33,0507017338051;"LT";"gki";"2";"1";NA;NA;NA;NA;NA;NA;NA;NA;929,385635614871;NA
"1569";"140024";"HBI";"A";"all";"fwb";23,4267511379825;11,7133755689912;0,0956841849475068;33,0507017338051;"LT";"gki";"2";"1";NA;NA;NA;NA;NA;NA;NA;NA;929,385635614871;NA
"1570";"140024";"HBI";"A";"all";"ndl";9,97378600528069;4,98689300264035;0;33,0507017338051;"LT";"gki";"2";"1";NA;NA;NA;NA;NA;NA;NA;NA;929,385635614871;NA
"1571";"140024";"HBI";"A";"all";"sb";8,78202269184606;4,39101134592303;0,0382518417610608;33,0507017338051;"LT";"gki";"2";"1";NA;NA;NA;NA;NA;NA;NA;NA;929,385635614871;NA
"1572";"140024";"HBI";"A";"all";"stb";0,282473890886273;0,141236945443136;0,00123045472125504;33,0507017338051;"LT";"gki";"2";"1";NA;NA;NA;NA;NA;NA;NA;NA;929,385635614871;NA
"1573";"140024";"HBI";"A";"all";"stw";2,38446575479958;1,19223287739979;0,00190627196587196;33,0507017338051;"LT";"gki";"2";"1";NA;NA;NA;NA;NA;NA;NA;NA;929,385635614871;NA
"1574";"140024";"HBI";"A";"all";"sw";74,8429838565436;37,4214919282718;0,0597593016716059;33,0507017338051;"LT";"gki";"2";"1";NA;NA;NA;NA;NA;NA;NA;NA;929,385635614871;NA
"1575";"140024";"HBI";"A";"all";"total";145,367434086494;72,6837170432472;0,242654020087247;33,0507017338051;"LT";"gki";"2";"1";NA;NA;NA;NA;NA;NA;NA;NA;929,385635614871;NA
"1576";"140024";"HBI";"A";"gki";"ag";118,935489228892;59,467744614446;0,193957815411213;32,8607660042886;"LT";"gki";"2";"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1577";"140024";"HBI";"A";"gki";"bg";25,4804650821762;12,7402325410881;0,0451004231954518;32,8607660042886;"LT";"gki";"2";"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1578";"140024";"HBI";"A";"gki";"fwb";23,1392435463629;11,5696217731814;0,0938990503111405;32,8607660042886;"LT";"gki";"2";"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1579";"140024";"HBI";"A";"gki";"ndl";9,93634522031237;4,96817261015619;0;32,8607660042886;"LT";"gki";"2";"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
