"plot_ID","inv","inv_year","stand","tree_ID","tree_inventory_status","multi_stem","dist_cm","azi_gon","age","age_meth","SP_code","Chr_code_ger","tpS_ID","LH_NH","H_SP_group","BWI_SP_group","Bio_SP_group","N_SP_group","N_bg_SP_group","N_f_SP_group_MoMoK","DBH_class","Kraft","C_layer","H_dm","H_m","H_method","C_h_dm","D_mm","DBH_h_cm","DBH_cm","BA_m2","CCS_r_m","stand_plot_A_ha","plot_A_ha","compartiment","B_kg_tree","N_kg_tree","C_kg_tree"
140039,"BZE3",2022,"A",36,0,NA,787,289,110,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI",30,2,1,256,25.6,"sampled",138,345,130,34.5,0.0934820163983813,17.84,0.0999404070914056,0.0999860870850348,"ndl",34.1131690934497,0,17.0565845467248
140039,"BZE3",2022,"A",36,0,NA,787,289,110,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI",30,2,1,256,25.6,"sampled",138,345,130,34.5,0.0934820163983813,17.84,0.0999404070914056,0.0999860870850348,"bg",73.2569678863018,0.303283847049289,36.6284839431509
140039,"BZE3",2022,"A",36,0,NA,787,289,110,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI",30,2,1,256,25.6,"sampled",138,345,130,34.5,0.0934820163983813,17.84,0.0999404070914056,0.0999860870850348,"total",602.64613808324,1.0775876450339,301.32306904162
140039,"BZE3",2022,"A",36,0,NA,787,289,110,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI",30,2,1,256,25.6,"sampled",138,345,130,34.5,0.0934820163983813,17.84,0.0999404070914056,0.0999860870850348,"ag",529.389170196938,0.774303797984606,264.694585098469
140039,"BZE3",2022,"A",37,0,NA,1570,298,110,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI",40,2,1,280,28,"sampled",140,427,150,42.7740740740741,0.143698129739989,17.84,0.0999404070914056,0.0999860870850348,"stw",30.6548826632876,0.0248917647225895,15.3274413316438
140039,"BZE3",2022,"A",37,0,NA,1570,298,110,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI",40,2,1,280,28,"sampled",140,427,150,42.7740740740741,0.143698129739989,17.84,0.0999404070914056,0.0999860870850348,"stb",2.5628698735427,0.0124042901879467,1.28143493677135
140039,"BZE3",2022,"A",37,0,NA,1570,298,110,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI",40,2,1,280,28,"sampled",140,427,150,42.7740740740741,0.143698129739989,17.84,0.0999404070914056,0.0999860870850348,"sw",655.231287869166,0.532047805749763,327.615643934583
140039,"BZE3",2022,"A",37,0,NA,1570,298,110,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI",40,2,1,280,28,"sampled",140,427,150,42.7740740740741,0.143698129739989,17.84,0.0999404070914056,0.0999860870850348,"sb",56.2651052109691,0.27232310922109,28.1325526054845
140039,"BZE3",2022,"A",37,0,NA,1570,298,110,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI",40,2,1,280,28,"sampled",140,427,150,42.7740740740741,0.143698129739989,17.84,0.0999404070914056,0.0999860870850348,"fwb",118.488953805381,0.51459752637677,59.2444769026905
140039,"BZE3",2022,"A",37,0,NA,1570,298,110,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI",40,2,1,280,28,"sampled",140,427,150,42.7740740740741,0.143698129739989,17.84,0.0999404070914056,0.0999860870850348,"ndl",54.931488838781,0,27.4657444193905
140039,"BZE3",2022,"A",37,0,NA,1570,298,110,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI",40,2,1,280,28,"sampled",140,427,150,42.7740740740741,0.143698129739989,17.84,0.0999404070914056,0.0999860870850348,"bg",133.523504378754,0.552787308128042,66.761752189377
140039,"BZE3",2022,"A",37,0,NA,1570,298,110,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI",40,2,1,280,28,"sampled",140,427,150,42.7740740740741,0.143698129739989,17.84,0.0999404070914056,0.0999860870850348,"total",1051.65809263988,1.9090518043862,525.829046319941
140039,"BZE3",2022,"A",37,0,NA,1570,298,110,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI",40,2,1,280,28,"sampled",140,427,150,42.7740740740741,0.143698129739989,17.84,0.0999404070914056,0.0999860870850348,"ag",918.134588261127,1.35626449625816,459.067294130564
140039,"BZE3",2022,"A",38,0,NA,1010,297,110,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI",30,2,1,250,25,"sampled",148,347,130,34.7,0.0945690074565234,17.84,0.0999404070914056,0.0999860870850348,"stw",17.3460457995196,0.0140849891892099,8.6730228997598
140039,"BZE3",2022,"A",38,0,NA,1010,297,110,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI",30,2,1,250,25,"sampled",148,347,130,34.7,0.0945690074565234,17.84,0.0999404070914056,0.0999860870850348,"stb",1.49266076460708,0.00722447810069827,0.74633038230354
140039,"BZE3",2022,"A",38,0,NA,1010,297,110,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI",30,2,1,250,25,"sampled",148,347,130,34.7,0.0945690074565234,17.84,0.0999404070914056,0.0999860870850348,"sw",374.601618823634,0.304176514484791,187.300809411817
140039,"BZE3",2022,"A",38,0,NA,1010,297,110,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI",30,2,1,250,25,"sampled",148,347,130,34.7,0.0945690074565234,17.84,0.0999404070914056,0.0999860870850348,"sb",34.0229571739873,0.164671112722099,17.0114785869937
140039,"BZE3",2022,"A",38,0,NA,1010,297,110,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI",30,2,1,250,25,"sampled",148,347,130,34.7,0.0945690074565234,17.84,0.0999404070914056,0.0999860870850348,"fwb",67.8136834525944,0.294514827234617,33.9068417262972
140039,"BZE3",2022,"A",38,0,NA,1010,297,110,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI",30,2,1,250,25,"sampled",148,347,130,34.7,0.0945690074565234,17.84,0.0999404070914056,0.0999860870850348,"ndl",35.6999572264317,0,17.8499786132158
