"stand_type","compartiment","stand_component","inv","B_t_ha","C_t_ha","N_t_ha","BA_m2_ha","n_ha","n_SP","plot_ID","stand","dom_SP","SP_code"
"6","ag","all","BZE3",273.159066814008,136.579533407004,0.50673063339982,NA,NA,NA,"all","all","all","all"
"6","bg","LT","BZE3",17.1759423180395,8.58797115901977,0.0601542868722635,18.0692327106095,314.919869697294,3.5,"all","all","all","all"
"6","bg","RG","BZE3",0.0103208970569735,0.00516044852848674,4.2728289590741e-05,NA,2637.17953765802,3.5,"all","all","all","all"
"6","bg","all","BZE3",31.6650181333305,15.8325090666652,0.109009478855402,NA,NA,NA,"all","all","all","all"
"6","fwb","DW","BZE3",3.06174609974936,1.53087304987468,0.0132971633112115,NA,339.766329771402,NA,"all","all","all","all"
"6","fwb","LT","BZE3",13.7345144329136,6.86725721645681,0.0647904708568758,18.0692327106095,314.919869697294,3.5,"all","all","all","all"
"6","fwb","RG","BZE3",0.693503210072086,0.346751605036043,0.00324209857560399,NA,2637.17953765802,3.5,"all","all","all","all"
"6","ndl","LT","BZE3",4.19094063054922,2.09547031527461,0,18.0692327106095,314.919869697294,3.5,"all","all","all","all"
"6","ndl","RG","BZE3",0.00817079180434986,0.00408539590217493,0,NA,2637.17953765802,3.5,"all","all","all","all"
"6","sb","DW","BZE3",1.19070141727069,0.595350708635346,0.00576299485959015,NA,339.766329771402,NA,"all","all","all","all"
"6","sb","LT","BZE3",8.73038874908031,4.36519437454015,0.0511644782064842,18.0692327106095,314.919869697294,3.5,"all","all","all","all"
"6","stb","DW","BZE3",0.0548361815668693,0.0274180907834347,0.000265407118783648,NA,339.766329771402,NA,"all","all","all","all"
"6","stb","LT","BZE3",0.28649476731039,0.143247383655195,0.00159499228613877,18.0692327106095,314.919869697294,3.5,"all","all","all","all"
"6","stw","DW","BZE3",0.633015579566659,0.31650778978333,0.000514008650608127,NA,339.766329771402,NA,"all","all","all","all"
"6","stw","LT","BZE3",2.90883701631551,1.45441850815775,0.0032213701649262,18.0692327106095,314.919869697294,3.5,"all","all","all","all"
"6","sw","DW","BZE3",11.9416336239676,5.97081681198382,0.00969660650266172,NA,339.766329771402,NA,"all","all","all","all"
"6","sw","LT","BZE3",105.589818566908,52.794909283454,0.119683421447965,18.0692327106095,314.919869697294,3.5,"all","all","all","all"
"6","total","LT","BZE3",152.651901748849,76.3259508744246,0.311919094967906,18.0692327106095,314.919869697294,3.5,"all","all","all","all"
"6","total","RG","BZE3",0.506632323922529,0.253316161961264,0.00234745816319505,NA,2637.17953765802,3.5,"all","all","all","all"
"6","total","all","BZE3",281.001742601716,140.500871300858,0.577133454975017,NA,NA,NA,"all","all","all","all"
"10","ag","DW","BZE3",8.02803207083335,4.01401603541667,0.0118760129071473,NA,691.524412358265,NA,"all","all","all","all"
"10","ag","LT","BZE3",29.0539484124425,14.5269742062213,0.0742059480093769,5.3610872895605,619.987656947913,6.4,"all","all","all","all"
"10","ag","RG","BZE3",1.48952526385356,0.74476263192678,0.00730244514843818,NA,6374.71603897575,4.8,"all","all","all","all"
"10","ag","all","BZE3",142.231775484438,71.1158877422191,0.336745545073136,NA,NA,NA,"all","all","all","all"
"10","bg","LT","BZE3",4.27516575416212,2.13758287708106,0.0147389449284035,5.3610872895605,619.987656947913,6.4,"all","all","all","all"
"10","bg","RG","BZE3",7.18489405343708e-07,3.59244702671854e-07,2.31936747108709e-09,NA,6374.71603897575,4.8,"all","all","all","all"
"10","bg","all","BZE3",12.4100531505259,6.20502657526295,0.0424559300668959,NA,NA,NA,"all","all","all","all"
"10","fwb","DW","BZE3",5.29806546365822,2.64903273182911,0.0232274196841926,NA,691.524412358265,NA,"all","all","all","all"
"10","fwb","LT","BZE3",5.52692781084126,2.76346390542063,0.0287977279292421,5.3610872895605,619.987656947913,6.4,"all","all","all","all"
"10","fwb","RG","BZE3",2.53652547957231,1.26826273978616,0.0125374189127984,NA,6374.71603897575,4.8,"all","all","all","all"
"10","ndl","LT","BZE3",0.71079469609552,0.35539734804776,0,5.3610872895605,619.987656947913,6.4,"all","all","all","all"
"10","ndl","RG","BZE3",1.40061438291704e-06,7.00307191458521e-07,0,NA,6374.71603897575,4.8,"all","all","all","all"
"10","sb","DW","BZE3",1.20995754840764,0.604978774203821,0.00679525822170672,NA,691.524412358265,NA,"all","all","all","all"
"10","sb","LT","BZE3",2.62115558716859,1.3105777935843,0.0169803494227002,5.3610872895605,619.987656947913,6.4,"all","all","all","all"
"10","stb","DW","BZE3",0.243505028024749,0.121752514012374,0.00122861585396266,NA,691.524412358265,NA,"all","all","all","all"
"10","stb","LT","BZE3",0.0754920695089172,0.0377460347544586,0.000489910675710463,5.3610872895605,619.987656947913,6.4,"all","all","all","all"
"10","stw","DW","BZE3",3.15250291131537,1.57625145565768,0.00275530598648732,NA,691.524412358265,NA,"all","all","all","all"
"10","stw","LT","BZE3",0.811868015135061,0.40593400756753,0.00125411171152592,5.3610872895605,619.987656947913,6.4,"all","all","all","all"
"10","sw","DW","BZE3",14.7337910391223,7.36689551956115,0.0144418632981363,NA,691.524412358265,NA,"all","all","all","all"
