"plot_ID","inv","inv_year","stand","tree_ID","tree_inventory_status","multi_stem","dist_cm","azi_gon","age","age_meth","SP_code","Chr_code_ger","bot_name","tpS_ID","LH_NH","H_SP_group","BWI_SP_group","Bio_SP_group","N_SP_group","N_bg_SP_group","N_f_SP_group_MoMoK","DBH_class","Kraft","C_layer","H_dm","H_m","H_method","C_h_dm","D_mm","DBH_h_cm","DBH_cm","BA_m2","CCS_r_m","stand_plot_A_ha","plot_A_ha"
140039,"HBI",2011,"A",24,-9,0,1336,374,99,1,"gfi","GFi","Picea abies ",1,"NB","fi","fi","fi","FI","FI","FI","40",2,1,NA,28.12698323003,"coeff_SP_P",NA,418,130,41.8,0.137227908701456,17.84,0.0573035319508418,0.0999860870850348
140039,"HBI",2011,"A",24,-9,0,1336,374,99,1,"gfi","GFi","Picea abies ",1,"NB","fi","fi","fi","FI","FI","FI","40",2,1,NA,28.12698323003,"coeff_SP_P",NA,418,130,41.8,0.137227908701456,17.84,0.0573035319508418,0.0999860870850348
140039,"HBI",2011,"A",25,-9,0,921,365,99,1,"gfi","GFi","Picea abies ",1,"NB","fi","fi","fi","FI","FI","FI","20",3,1,NA,21.1565674211442,"coeff_SP_P",NA,234,130,23.4,0.0430052618349907,12.62,0.0218574103095434,0.0500343869018386
140039,"HBI",2011,"A",25,-9,0,921,365,99,1,"gfi","GFi","Picea abies ",1,"NB","fi","fi","fi","FI","FI","FI","20",3,1,NA,21.1565674211442,"coeff_SP_P",NA,234,130,23.4,0.0430052618349907,12.62,0.0218574103095434,0.0500343869018386
140039,"HBI",2011,"A",26,-9,0,823,379,99,1,"gfi","GFi","Picea abies ",1,"NB","fi","fi","fi","FI","FI","FI","20",3,1,NA,19.516238545698,"coeff_SP_P",NA,208,140,20.8438596491228,0.0341229179433553,12.62,0.0218574103095434,0.0500343869018386
140039,"HBI",2011,"A",26,-9,0,823,379,99,1,"gfi","GFi","Picea abies ",1,"NB","fi","fi","fi","FI","FI","FI","20",3,1,NA,19.516238545698,"coeff_SP_P",NA,208,140,20.8438596491228,0.0341229179433553,12.62,0.0218574103095434,0.0500343869018386
140039,"HBI",2011,"B",27,-9,0,1106,399,99,1,"gfi","GFi","Picea abies ",1,"NB","fi","fi","fi","FI","FI","FI","20",3,1,NA,19.2790395072143,"coeff_SP_P",NA,205,130,20.5,0.0330063578167778,12.62,0.0281541177072088,0.0500343869018386
140039,"HBI",2011,"B",27,-9,0,1106,399,99,1,"gfi","GFi","Picea abies ",1,"NB","fi","fi","fi","FI","FI","FI","20",3,1,NA,19.2790395072143,"coeff_SP_P",NA,205,130,20.5,0.0330063578167778,12.62,0.0281541177072088,0.0500343869018386
140039,"HBI",2011,"B",28,-9,0,1471,5,99,1,"gfi","GFi","Picea abies ",1,"NB","fi","fi","fi","FI","FI","FI","35",2,1,NA,27.3200156814229,"coeff_SP_P",NA,384,130,38.4,0.115811671581934,17.84,0.0426368751405637,0.0999860870850348
140039,"HBI",2011,"B",28,-9,0,1471,5,99,1,"gfi","GFi","Picea abies ",1,"NB","fi","fi","fi","FI","FI","FI","35",2,1,NA,27.3200156814229,"coeff_SP_P",NA,384,130,38.4,0.115811671581934,17.84,0.0426368751405637,0.0999860870850348
140039,"HBI",2011,"A",29,-9,0,1772,390,99,1,"gfi","GFi","Picea abies ",1,"NB","fi","fi","fi","FI","FI","FI","45",2,1,NA,29.0569174408085,"coeff_SP_P",NA,468,130,46.8,0.172021047339963,17.84,0.0573035319508418,0.0999860870850348
140039,"HBI",2011,"A",29,-9,0,1772,390,99,1,"gfi","GFi","Picea abies ",1,"NB","fi","fi","fi","FI","FI","FI","45",2,1,NA,29.0569174408085,"coeff_SP_P",NA,468,130,46.8,0.172021047339963,17.84,0.0573035319508418,0.0999860870850348
140039,"HBI",2011,"B",30,-9,0,1772,148,99,1,"gfi","GFi","Picea abies ",1,"NB","fi","fi","fi","FI","FI","FI","45",2,1,NA,29.227238524413,"coeff_SP_P",NA,479,130,47.9,0.180202540008074,17.84,0.0426368751405637,0.0999860870850348
140039,"HBI",2011,"B",30,-9,0,1772,148,99,1,"gfi","GFi","Picea abies ",1,"NB","fi","fi","fi","FI","FI","FI","45",2,1,NA,29.227238524413,"coeff_SP_P",NA,479,130,47.9,0.180202540008074,17.84,0.0426368751405637,0.0999860870850348
140040,"HBI",2011,"A",1,-9,0,342,93,115,1,"gfi","GFi","Picea abies ",1,"NB","fi","fi","fi","FI","FI","FI","50",2,1,321,32.1,"sampled",185,526,130,52.6,0.217300822256152,17.84,0.0999860870850348,0.0999860870850348
140040,"HBI",2011,"A",2,-9,0,1131,83,115,1,"gfi","GFi","Picea abies ",1,"NB","fi","fi","fi","FI","FI","FI","45",2,1,316,31.6,"sampled",178,455,130,45.5,0.162597054777357,17.84,0.0999860870850348,0.0999860870850348
140040,"HBI",2011,"A",3,-9,0,1660,101,115,1,"gfi","GFi","Picea abies ",1,"NB","fi","fi","fi","FI","FI","FI","50",2,1,NA,32.0061154271758,"coeff_SP_P",NA,501,130,50.1,0.197135724410923,17.84,0.0999860870850348,0.0999860870850348
140040,"HBI",2011,"A",4,-9,0,1484,138,115,1,"gfi","GFi","Picea abies ",1,"NB","fi","fi","fi","FI","FI","FI","35",3,1,NA,29.4127843325859,"coeff_SP_P",NA,382,130,38.2,0.114608441595609,17.84,0.0999860870850348,0.0999860870850348
140040,"HBI",2011,"A",5,-9,0,985,125,115,1,"gfi","GFi","Picea abies ",1,"NB","fi","fi","fi","FI","FI","FI","35",3,1,263,26.3,"sampled",161,381,130,38.1,0.114009182796937,17.84,0.0999860870850348,0.0999860870850348
140040,"HBI",2011,"A",6,-9,0,740,186,115,1,"gfi","GFi","Picea abies ",1,"NB","fi","fi","fi","FI","FI","FI","30",3,1,285,28.5,"sampled",185,341,130,34.1,0.0913268838380187,17.84,0.0999860870850348,0.0999860870850348
140040,"HBI",2011,"A",7,-9,0,1042,217,115,1,"gfi","GFi","Picea abies ",1,"NB","fi","fi","fi","FI","FI","FI","35",3,1,NA,29.1202062999658,"coeff_SP_P",NA,370,130,37,0.107521008569111,17.84,0.0999860870850348,0.0999860870850348
140040,"HBI",2011,"A",8,-9,0,1633,212,115,1,"gfi","GFi","Picea abies ",1,"NB","fi","fi","fi","FI","FI","FI","45",2,1,NA,31.439938767012,"coeff_SP_P",NA,473,130,47.3,0.175716345698748,17.84,0.0999860870850348,0.0999860870850348
140040,"HBI",2011,"A",9,-9,0,1505,229,115,1,"gfi","GFi","Picea abies ",1,"NB","fi","fi","fi","FI","FI","FI","55",1,1,NA,32.9434850663248,"coeff_SP_P",NA,550,130,55,0.237582944427728,17.84,0.0999860870850348,0.0999860870850348
140040,"HBI",2011,"A",10,-9,0,1448,256,115,1,"gfi","GFi","Picea abies ",1,"NB","fi","fi","fi","FI","FI","FI","45",2,1,NA,31.1265156610845,"coeff_SP_P",NA,458,130,45.8,0.164748260346902,17.84,0.0999860870850348,0.0999860870850348
140040,"HBI",2011,"A",11,-9,0,1232,264,115,1,"gfi","GFi","Picea abies ",1,"NB","fi","fi","fi","FI","FI","FI","45",2,1,NA,31.4605748690395,"coeff_SP_P",NA,474,130,47.4,0.176460117759485,17.84,0.0999860870850348,0.0999860870850348
140040,"HBI",2011,"A",12,-9,0,555,281,115,1,"gfi","GFi","Picea abies ",1,"NB","fi","fi","fi","FI","FI","FI","55",1,1,334,33.4,"sampled",207,570,130,57,0.255175863287831,17.84,0.0999860870850348,0.0999860870850348
140040,"HBI",2011,"A",13,-9,0,1369,288,115,1,"gfi","GFi","Picea abies ",1,"NB","fi","fi","fi","FI","FI","FI","40",2,1,311,31.1,"sampled",189,435,130,43.5,0.148616967468882,17.84,0.0999860870850348,0.0999860870850348
140040,"HBI",2011,"A",14,-9,0,1655,324,115,1,"gfi","GFi","Picea abies ",1,"NB","fi","fi","fi","FI","FI","FI","35",3,1,NA,28.8711454789096,"coeff_SP_P",NA,360,130,36,0.101787601976309,17.84,0.0999860870850348,0.0999860870850348
140040,"HBI",2011,"A",15,-9,0,1509,342,115,1,"gfi","GFi","Picea abies ",1,"NB","fi","fi","fi","FI","FI","FI","40",2,1,NA,30.0706238451726,"coeff_SP_P",NA,410,130,41,0.132025431267111,17.84,0.0999860870850348,0.0999860870850348
140040,"HBI",2011,"A",16,-9,0,1637,364,115,1,"gfi","GFi","Picea abies ",1,"NB","fi","fi","fi","FI","FI","FI","40",2,1,NA,30.6530446771683,"coeff_SP_P",NA,436,130,43.6,0.149301049269201,17.84,0.0999860870850348,0.0999860870850348
140040,"HBI",2011,"A",17,-9,0,760,317,115,1,"gfi","GFi","Picea abies ",1,"NB","fi","fi","fi","FI","FI","FI","20",3,1,260,26,"sampled",203,239,130,23.9,0.0448627284914256,12.62,0.0500343869018386,0.0500343869018386
140040,"HBI",2011,"A",18,-9,0,293,353,115,1,"gfi","GFi","Picea abies ",1,"NB","fi","fi","fi","FI","FI","FI","40",2,1,NA,30.5430307976124,"coeff_SP_P",NA,431,130,43.1,0.145896348230873,17.84,0.0999860870850348,0.0999860870850348
140040,"HBI",2011,"A",19,-9,0,1002,375,115,1,"gfi","GFi","Picea abies ",1,"NB","fi","fi","fi","FI","FI","FI","55",1,1,NA,33.6816043867737,"coeff_SP_P",NA,591,130,59.1,0.274324655909624,17.84,0.0999860870850348,0.0999860870850348
140040,"HBI",2011,"A",20,-9,0,1679,12,115,1,"gfi","GFi","Picea abies ",1,"NB","fi","fi","fi","FI","FI","FI","45",2,1,NA,30.9776915773825,"coeff_SP_P",NA,451,130,45.1,0.159750771833204,17.84,0.0999860870850348,0.0999860870850348
140040,"HBI",2011,"A",21,-9,0,1748,51,115,1,"gfi","GFi","Picea abies ",1,"NB","fi","fi","fi","FI","FI","FI","50",2,1,NA,32.4349398622555,"coeff_SP_P",NA,523,130,52.3,0.214829174235941,17.84,0.0999860870850348,0.0999860870850348
140040,"HBI",2011,"A",22,-9,0,737,17,115,1,"gfi","GFi","Picea abies ",1,"NB","fi","fi","fi","FI","FI","FI","45",2,1,NA,31.6855035484899,"coeff_SP_P",NA,485,130,48.5,0.184745282985165,17.84,0.0999860870850348,0.0999860870850348
140041,"HBI",2011,"A",1,-9,0,1585,235,78,1,"gfi","GFi","Picea abies ",1,"NB","fi","fi","fi","FI","FI","FI","30",2,1,NA,26.0157303928203,"coeff_SP_P",NA,323,130,32.3,0.0819398049890924,17.84,0.0999860870850348,0.0999860870850348
140041,"HBI",2011,"A",2,-9,0,1538,288,78,1,"gfi","GFi","Picea abies ",1,"NB","fi","fi","fi","FI","FI","FI","35",2,1,NA,27.8060643290185,"coeff_SP_P",NA,374,130,37.4,0.109858353503381,17.84,0.0999860870850348,0.0999860870850348
140041,"HBI",2011,"A",3,-9,0,1520,347,78,1,"gfi","GFi","Picea abies ",1,"NB","fi","fi","fi","FI","FI","FI","55",1,1,282,28.2,"sampled",140,552,130,55.2,0.239313961979856,17.84,0.0999860870850348,0.0999860870850348
140041,"HBI",2011,"A",4,-9,0,880,377,78,1,"gfi","GFi","Picea abies ",1,"NB","fi","fi","fi","FI","FI","FI","30",2,1,255,25.5,"sampled",129,340,130,34,0.090792027688745,17.84,0.0999860870850348,0.0999860870850348
140041,"HBI",2011,"A",5,-9,0,1385,394,78,1,"gfi","GFi","Picea abies ",1,"NB","fi","fi","fi","FI","FI","FI","35",2,1,266,26.6,"sampled",158,351,130,35.1,0.096761839128729,17.84,0.0999860870850348,0.0999860870850348
140041,"HBI",2011,"A",6,-9,0,1318,17,78,1,"gfi","GFi","Picea abies ",1,"NB","fi","fi","fi","FI","FI","FI","45",1,1,310,31,"sampled",148,493,130,49.3,0.190890238215586,17.84,0.0999860870850348,0.0999860870850348
140041,"HBI",2011,"A",7,-9,0,310,66,78,1,"gfi","GFi","Picea abies ",1,"NB","fi","fi","fi","FI","FI","FI","20",3,1,212,21.2,"sampled",130,232,130,23.2,0.0422732707467043,12.62,0.0500343869018386,0.0500343869018386
140041,"HBI",2011,"A",8,-9,0,554,92,78,1,"gfi","GFi","Picea abies ",1,"NB","fi","fi","fi","FI","FI","FI","40",2,1,268,26.8,"sampled",146,409,130,40.9,0.131382190171289,17.84,0.0999860870850348,0.0999860870850348
140041,"HBI",2011,"A",9,-9,0,587,128,78,1,"gfi","GFi","Picea abies ",1,"NB","fi","fi","fi","FI","FI","FI","25",4,1,NA,24.9130238383732,"coeff_SP_P",NA,298,130,29.8,0.069746498502347,12.62,0.0500343869018386,0.0500343869018386
140041,"HBI",2011,"A",10,-9,0,799,117,78,1,"gfi","GFi","Picea abies ",1,"NB","fi","fi","fi","FI","FI","FI","25",3,1,237,23.7,"sampled",124,263,130,26.3,0.0543252055640381,12.62,0.0500343869018386,0.0500343869018386
140041,"HBI",2011,"A",11,-9,0,1005,119,78,1,"gfi","GFi","Picea abies ",1,"NB","fi","fi","fi","FI","FI","FI","25",2,1,NA,24.6231030737148,"coeff_SP_P",NA,292,130,29.2,0.06696618900392,12.62,0.0500343869018386,0.0500343869018386
140041,"HBI",2011,"A",12,-9,0,1277,105,78,1,"gfi","GFi","Picea abies ",1,"NB","fi","fi","fi","FI","FI","FI","35",2,1,NA,27.4341915613938,"coeff_SP_P",NA,362,130,36.2,0.102921716924255,17.84,0.0999860870850348,0.0999860870850348
140041,"HBI",2011,"A",13,-9,0,1436,64,78,1,"gfi","GFi","Picea abies ",1,"NB","fi","fi","fi","FI","FI","FI","35",2,1,NA,27.3039122801004,"coeff_SP_P",NA,358,130,35.8,0.100659770213671,17.84,0.0999860870850348,0.0999860870850348
140041,"HBI",2011,"A",14,-9,0,1507,52,78,1,"gfi","GFi","Picea abies ",1,"NB","fi","fi","fi","FI","FI","FI","40",2,1,NA,28.7668720292327,"coeff_SP_P",NA,410,130,41,0.132025431267111,17.84,0.0999860870850348,0.0999860870850348
140041,"HBI",2011,"A",15,-9,0,1741,69,78,1,"gfi","GFi","Picea abies ",1,"NB","fi","fi","fi","FI","FI","FI","35",2,1,NA,27.3367868095829,"coeff_SP_P",NA,359,130,35.9,0.101222900696827,17.84,0.0999860870850348,0.0999860870850348
140041,"HBI",2011,"A",16,-9,0,860,162,78,1,"gfi","GFi","Picea abies ",1,"NB","fi","fi","fi","FI","FI","FI","20",4,1,NA,21.711098456905,"coeff_SP_P",NA,241,130,24.1,0.0456167107282872,12.62,0.0500343869018386,0.0500343869018386
140041,"HBI",2011,"A",17,-9,0,1327,160,78,1,"gfi","GFi","Picea abies ",1,"NB","fi","fi","fi","FI","FI","FI","40",2,1,NA,28.8606759227374,"coeff_SP_P",NA,414,130,41.4,0.134614103613669,17.84,0.0999860870850348,0.0999860870850348
140041,"HBI",2011,"A",18,-9,0,1697,149,78,1,"gfi","GFi","Picea abies ",1,"NB","fi","fi","fi","FI","FI","FI","30",2,1,NA,25.6376259816586,"coeff_SP_P",NA,314,130,31.4,0.0774371173183348,17.84,0.0999860870850348,0.0999860870850348
140041,"HBI",2011,"A",19,-9,0,1411,207,78,1,"gfi","GFi","Picea abies ",1,"NB","fi","fi","fi","FI","FI","FI","35",2,1,NA,28.2871199496323,"coeff_SP_P",NA,391,130,39.1,0.120072456618365,17.84,0.0999860870850348,0.0999860870850348
140041,"HBI",2011,"A",20,-9,0,981,210,78,1,"gfi","GFi","Picea abies ",1,"NB","fi","fi","fi","FI","FI","FI","30",2,1,NA,26.2959076846612,"coeff_SP_P",NA,330,130,33,0.0855298599939821,17.84,0.0999860870850348,0.0999860870850348
140041,"HBI",2011,"A",21,-9,0,602,192,78,1,"gfi","GFi","Picea abies ",1,"NB","fi","fi","fi","FI","FI","FI","30",3,1,NA,25.1469095657784,"coeff_SP_P",NA,303,130,30.3,0.0721066199833563,17.84,0.0999860870850348,0.0999860870850348
140041,"HBI",2011,"A",22,-9,0,809,177,78,1,"gfi","GFi","Picea abies ",1,"NB","fi","fi","fi","FI","FI","FI","30",2,1,NA,26.9986770422079,"coeff_SP_P",NA,349,130,34.9,0.0956622816999726,17.84,0.0999860870850348,0.0999860870850348
140042,"HBI",2011,"A",2,-9,0,1308,247,85,1,"gfi","GFi","Picea abies ",1,"NB","fi","fi","fi","FI","FI","FI","50",1,1,335,33.5,"sampled",187,533,130,53.3,0.223122978841418,17.84,0.0999404070914056,0.0999860870850348
140042,"HBI",2011,"A",3,-9,0,1609,260,85,1,"gfi","GFi","Picea abies ",1,"NB","fi","fi","fi","FI","FI","FI","40",2,1,NA,29.1527501037996,"coeff_sp",NA,423,130,42.3,0.140530507978542,17.84,0.0999404070914056,0.0999860870850348
140042,"HBI",2011,"A",4,-9,0,1345,280,85,1,"gfi","GFi","Picea abies ",1,"NB","fi","fi","fi","FI","FI","FI","55",1,1,324,32.4,"sampled",185,563,130,56.3,0.248946870453926,17.84,0.0999404070914056,0.0999860870850348
140042,"HBI",2011,"A",5,-9,0,897,295,85,1,"gfi","GFi","Picea abies ",1,"NB","fi","fi","fi","FI","FI","FI","35",2,1,286,28.6,"sampled",173,378,130,37.8,0.112220831178881,17.84,0.0999404070914056,0.0999860870850348
140042,"HBI",2011,"A",6,-9,0,541,305,85,1,"gfi","GFi","Picea abies ",1,"NB","fi","fi","fi","FI","FI","FI","40",2,1,NA,29.2941262938463,"coeff_sp",NA,428,130,42.8,0.143872377163798,17.84,0.0999404070914056,0.0999860870850348
140042,"HBI",2011,"A",7,-9,0,776,320,85,1,"gfi","GFi","Picea abies ",1,"NB","fi","fi","fi","FI","FI","FI","25",2,1,298,29.8,"sampled",221,289,130,28.9,0.0655972400051183,12.62,0.0500115280167522,0.0500343869018386
140042,"HBI",2011,"A",8,-9,0,1407,321,85,1,"gfi","GFi","Picea abies ",1,"NB","fi","fi","fi","FI","FI","FI","40",2,1,NA,29.6740858236487,"coeff_sp",NA,442,130,44.2,0.153438526793979,17.84,0.0999404070914056,0.0999860870850348
140042,"HBI",2011,"A",9,-9,0,1700,382,85,1,"gfi","GFi","Picea abies ",1,"NB","fi","fi","fi","FI","FI","FI","45",2,1,313,31.3,"sampled",187,458,130,45.8,0.164748260346902,17.84,0.0999404070914056,0.0999860870850348
140042,"HBI",2011,"A",10,-9,0,1346,370,85,1,"gfi","GFi","Picea abies ",1,"NB","fi","fi","fi","FI","FI","FI","40",2,1,NA,29.3498265256238,"coeff_sp",NA,430,130,43,0.145220120412188,17.84,0.0999404070914056,0.0999860870850348
140042,"HBI",2011,"A",11,-9,0,900,357,85,1,"gfi","GFi","Picea abies ",1,"NB","fi","fi","fi","FI","FI","FI","35",2,1,NA,28.0730572350154,"coeff_sp",NA,388,130,38.8,0.118236981110505,17.84,0.0999404070914056,0.0999860870850348
140042,"HBI",2011,"A",12,-9,0,233,370,85,1,"gfi","GFi","Picea abies ",1,"NB","fi","fi","fi","FI","FI","FI","40",2,1,300,30,"sampled",208,409,130,40.9,0.131382190171289,17.84,0.0999404070914056,0.0999860870850348
140042,"HBI",2011,"A",13,-9,0,403,39,85,1,"gfi","GFi","Picea abies ",1,"NB","fi","fi","fi","FI","FI","FI","35",2,1,NA,28.3021745917175,"coeff_sp",NA,395,130,39.5,0.122541748444087,17.84,0.0999404070914056,0.0999860870850348
140042,"HBI",2011,"A",14,-9,0,950,10,85,1,"gfi","GFi","Picea abies ",1,"NB","fi","fi","fi","FI","FI","FI","50",1,1,NA,31.5979298178937,"coeff_sp",NA,530,130,53,0.220618344098343,17.84,0.0999404070914056,0.0999860870850348
140042,"HBI",2011,"A",15,-9,0,1474,397,85,1,"gfi","GFi","Picea abies ",1,"NB","fi","fi","fi","FI","FI","FI","35",2,1,NA,27.6639679693469,"coeff_sp",NA,376,130,37.6,0.111036450748478,17.84,0.0999404070914056,0.0999860870850348
140042,"HBI",2011,"A",16,-9,0,1747,52,85,1,"gfi","GFi","Picea abies ",1,"NB","fi","fi","fi","FI","FI","FI","35",2,1,NA,26.7803437082054,"coeff_sp",NA,352,130,35.2,0.0973139740375975,17.84,0.0999404070914056,0.0999860870850348
140042,"HBI",2011,"A",17,-9,0,1527,50,85,1,"gfi","GFi","Picea abies ",1,"NB","fi","fi","fi","FI","FI","FI","30",2,1,325,32.5,"sampled",227,340,130,34,0.090792027688745,17.84,0.0999404070914056,0.0999860870850348
140042,"HBI",2011,"A",18,-9,0,1400,43,85,1,"gfi","GFi","Picea abies ",1,"NB","fi","fi","fi","FI","FI","FI","35",2,1,NA,27.1222923913192,"coeff_sp",NA,361,130,36.1,0.102353874052119,17.84,0.0999404070914056,0.0999860870850348
140042,"HBI",2011,"A",19,-9,0,1059,48,85,1,"gfi","GFi","Picea abies ",1,"NB","fi","fi","fi","FI","FI","FI","40",2,1,NA,29.5410236270051,"coeff_sp",NA,437,130,43.7,0.149986701865847,17.84,0.0999404070914056,0.0999860870850348
140042,"HBI",2011,"A",20,-9,0,977,66,85,1,"gfi","GFi","Picea abies ",1,"NB","fi","fi","fi","FI","FI","FI","45",2,1,NA,30.080984155311,"coeff_sp",NA,458,130,45.8,0.164748260346902,17.84,0.0999404070914056,0.0999860870850348
140042,"HBI",2011,"A",21,-9,0,1329,83,85,1,"gfi","GFi","Picea abies ",1,"NB","fi","fi","fi","FI","FI","FI","30",2,1,NA,26.0562078025733,"coeff_sp",NA,334,130,33.4,0.0876158775159657,17.84,0.0999404070914056,0.0999860870850348
140042,"HBI",2011,"A",22,-9,0,1610,83,85,1,"gfi","GFi","Picea abies ",1,"NB","fi","fi","fi","FI","FI","FI","30",2,1,NA,26.2219003923161,"coeff_sp",NA,338,130,33.8,0.0897270277791781,17.84,0.0999404070914056,0.0999860870850348
140042,"HBI",2011,"A",23,-9,0,1563,95,85,1,"gfi","GFi","Picea abies ",1,"NB","fi","fi","fi","FI","FI","FI","35",2,1,NA,27.7682136872158,"coeff_sp",NA,379,130,37.9,0.112815377588573,17.84,0.0999404070914056,0.0999860870850348
140042,"HBI",2011,"A",24,-9,0,1254,113,85,1,"gfi","GFi","Picea abies ",1,"NB","fi","fi","fi","FI","FI","FI","35",2,1,NA,27.5583804824439,"coeff_sp",NA,373,130,37.3,0.109271661075324,17.84,0.0999404070914056,0.0999860870850348
140042,"HBI",2011,"A",25,-9,0,1607,114,85,1,"gfi","GFi","Picea abies ",1,"NB","fi","fi","fi","FI","FI","FI","40",2,1,NA,29.4836526453368,"coeff_sp",NA,434,150,43.4877192982456,0.148533065720667,17.84,0.0999404070914056,0.0999860870850348
140042,"HBI",2011,"A",26,-9,0,1601,133,85,1,"gfi","GFi","Picea abies ",1,"NB","fi","fi","fi","FI","FI","FI","40",2,1,NA,28.9790187250226,"coeff_sp",NA,417,130,41.7,0.136572101235019,17.84,0.0999404070914056,0.0999860870850348
140043,"HBI",2011,"A",1,-9,0,299,135,78,1,"rbu","RBu","Fagus sylvatica",15,"LB","bu","bu","bu","BU","BU","aLB","50",1,1,280,28,"sampled",76,510,130,51,0.204282062299676,17.84,0.0999404070914056,0.0999860870850348
140043,"HBI",2011,"A",2,-9,0,1198,158,84,1,"gfi","GFi","Picea abies ",1,"NB","fi","fi","fi","FI","FI","FI","35",2,1,290,29,"sampled",164,358,130,35.8,0.100659770213671,17.84,0.0999404070914056,0.0999860870850348
140043,"HBI",2011,"A",3,-9,0,1330,164,78,1,"rbu","RBu","Fagus sylvatica",15,"LB","bu","bu","bu","BU","BU","aLB","30",3,1,NA,24.091229175276,"coeff_sp",NA,330,130,33,0.0855298599939821,17.84,0.0999404070914056,0.0999860870850348
140043,"HBI",2011,"A",4,-9,0,1629,204,84,1,"ela","ELa","Larix decidua",10,"NB","lae","ki","ki","KI","LA","aNB","35",2,1,275,27.5,"sampled",198,357,130,35.7,0.100098210526841,17.84,0.0999404070914056,0.0999860870850348
140043,"HBI",2011,"A",5,-9,0,1265,198,78,1,"rbu","RBu","Fagus sylvatica",15,"LB","bu","bu","bu","BU","BU","aLB","35",2,1,NA,25.1431421260878,"coeff_sp",NA,359,130,35.9,0.101222900696827,17.84,0.0999404070914056,0.0999860870850348
140043,"HBI",2011,"A",6,-9,0,1103,203,84,1,"ela","ELa","Larix decidua",10,"NB","lae","ki","ki","KI","LA","aNB","20",4,1,245,24.5,"sampled",223,206,130,20.6,0.0333291564619341,12.62,0.0500115280167522,0.0500343869018386
140043,"HBI",2011,"A",7,-9,0,759,206,84,1,"gfi","GFi","Picea abies ",1,"NB","fi","fi","fi","FI","FI","FI","20",4,1,202,20.2,"sampled",143,235,130,23.5,0.0433736135736241,12.62,0.0500115280167522,0.0500343869018386
140043,"HBI",2011,"A",8,-9,0,610,213,84,1,"ela","ELa","Larix decidua",10,"NB","lae","ki","ki","KI","LA","aNB","25",2,1,276,27.6,"sampled",203,268,130,26.8,0.0564104376878583,12.62,0.0500115280167522,0.0500343869018386
140043,"HBI",2011,"A",9,-9,0,1251,222,84,1,"gfi","GFi","Picea abies ",1,"NB","fi","fi","fi","FI","FI","FI","45",1,1,301,30.1,"sampled",144,492,130,49.2,0.19011662102464,17.84,0.0999404070914056,0.0999860870850348
140043,"HBI",2011,"A",10,-9,0,1755,215,84,1,"gfi","GFi","Picea abies ",1,"NB","fi","fi","fi","FI","FI","FI","30",2,1,257,25.7,"sampled",132,329,130,32.9,0.0850122826043032,17.84,0.0999404070914056,0.0999860870850348
140043,"HBI",2011,"A",11,-9,0,966,232,84,1,"gfi","GFi","Picea abies ",1,"NB","fi","fi","fi","FI","FI","FI","45",2,1,NA,30.7929741248678,"coeff_SP_P",NA,451,130,45.1,0.159750771833204,17.84,0.0999404070914056,0.0999860870850348
140043,"HBI",2011,"A",12,-9,0,162,262,84,1,"gfi","GFi","Picea abies ",1,"NB","fi","fi","fi","FI","FI","FI","20",4,1,NA,20.0733175497478,"coeff_SP_P",NA,228,130,22.8,0.040828138126053,12.62,0.0500115280167522,0.0500343869018386
140043,"HBI",2011,"A",13,-9,0,496,292,84,1,"gfi","GFi","Picea abies ",1,"NB","fi","fi","fi","FI","FI","FI","25",4,1,NA,22.8543771360085,"coeff_SP_P",NA,271,130,27.1,0.057680426518072,12.62,0.0500115280167522,0.0500343869018386
140043,"HBI",2011,"A",14,-9,0,1205,309,84,1,"gfi","GFi","Picea abies ",1,"NB","fi","fi","fi","FI","FI","FI","50",1,1,295,29.5,"sampled",128,509,130,50.9,0.203481741571174,17.84,0.0999404070914056,0.0999860870850348
140043,"HBI",2011,"A",15,-9,0,1329,306,78,1,"rbu","RBu","Fagus sylvatica",15,"LB","bu","bu","bu","BU","BU","aLB","35",3,1,246,24.6,"sampled",91,375,130,37.5,0.110446616727766,17.84,0.0999404070914056,0.0999860870850348
140043,"HBI",2011,"A",16,-9,0,1432,349,84,1,"gfi","GFi","Picea abies ",1,"NB","fi","fi","fi","FI","FI","FI","40",2,1,NA,30.0504024262983,"coeff_SP_P",NA,428,130,42.8,0.143872377163798,17.84,0.0999404070914056,0.0999860870850348
140043,"HBI",2011,"A",17,-9,0,1149,356,84,1,"gfi","GFi","Picea abies ",1,"NB","fi","fi","fi","FI","FI","FI","30",2,1,NA,26.8085815144925,"coeff_SP_P",NA,346,130,34.6,0.0940247265292889,17.84,0.0999404070914056,0.0999860870850348
140043,"HBI",2011,"A",18,-9,0,375,357,78,1,"rbu","RBu","Fagus sylvatica",15,"LB","bu","bu","bu","BU","BU","aLB","55",1,1,290,29,"sampled",102,562,130,56.2,0.248063297520104,17.84,0.0999404070914056,0.0999860870850348
140043,"HBI",2011,"A",19,-9,0,1295,375,84,1,"gfi","GFi","Picea abies ",1,"NB","fi","fi","fi","FI","FI","FI","30",2,1,NA,25.9055535343634,"coeff_SP_P",NA,327,130,32.7,0.0839818402139258,17.84,0.0999404070914056,0.0999860870850348
