"plot_ID","inv","stand","SP_code","compartiment","B_t_ha","C_t_ha","N_t_ha","BA_m2_ha","stand_component","BA_percent","dom_SP","BL_CF_ratio","stand_type","n_stands","mean_DBH_cm","sd_DBH_cm","Dg_cm","mean_BA_m2","mean_H_m","sd_H_m","Hg_m","n_ha","n_SP"
140037,"BZE3","all","all","sb",9.05022457114644,4.52511228557322,0.0438030869243487,24.0703927541971,"LT",NA,"gfi","0","1","1",36.2957735247209,8.71602489308031,37.3230083413631,0.109406510142536,24.7297478220418,2.28161787081932,24.7297478220418,219.981027838789,1
140037,"BZE3","all","all","stb",0.408902794502171,0.204451397251085,0.00197908952539051,24.0703927541971,"LT",NA,"gfi","0","1","1",36.2957735247209,8.71602489308031,37.3230083413631,0.109406510142536,24.7297478220418,2.28161787081932,24.7297478220418,219.981027838789,1
140037,"BZE3","all","all","stw",4.90634478111684,2.45317239055842,0.00398395196226688,24.0703927541971,"LT",NA,"gfi","0","1","1",36.2957735247209,8.71602489308031,37.3230083413631,0.109406510142536,24.7297478220418,2.28161787081932,24.7297478220418,219.981027838789,1
140037,"BZE3","all","all","sw",102.423722570021,51.2118612850106,0.0831680627268572,24.0703927541971,"LT",NA,"gfi","0","1","1",36.2957735247209,8.71602489308031,37.3230083413631,0.109406510142536,24.7297478220418,2.28161787081932,24.7297478220418,219.981027838789,1
140037,"BZE3","all","all","total",168.920919950599,84.4604599752993,0.31145279525412,24.0703927541971,"LT",NA,"gfi","0","1","1",36.2957735247209,8.71602489308031,37.3230083413631,0.109406510142536,24.7297478220418,2.28161787081932,24.7297478220418,219.981027838789,1
140037,"BZE3","all","gfi","ag",147.760802567005,73.8804012835026,0.223849909286044,24.0703927541971,"LT",100,"gfi","0","1","1",36.2957735247209,8.71602489308031,37.3230083413631,0.109406510142536,24.7297478220418,2.28161787081932,24.7297478220418,NA,NA
140037,"BZE3","all","gfi","bg",21.1601173835933,10.5800586917967,0.0876028859680764,24.0703927541971,"LT",100,"gfi","0","1","1",36.2957735247209,8.71602489308031,37.3230083413631,0.109406510142536,24.7297478220418,2.28161787081932,24.7297478220418,NA,NA
140037,"BZE3","all","gfi","fwb",20.9338517492932,10.4669258746466,0.0909157181471803,24.0703927541971,"LT",100,"gfi","0","1","1",36.2957735247209,8.71602489308031,37.3230083413631,0.109406510142536,24.7297478220418,2.28161787081932,24.7297478220418,NA,NA
140037,"BZE3","all","gfi","ndl",10.0377561009255,5.01887805046273,0,24.0703927541971,"LT",100,"gfi","0","1","1",36.2957735247209,8.71602489308031,37.3230083413631,0.109406510142536,24.7297478220418,2.28161787081932,24.7297478220418,NA,NA
140037,"BZE3","all","gfi","sb",9.05022457114644,4.52511228557322,0.0438030869243487,24.0703927541971,"LT",100,"gfi","0","1","1",36.2957735247209,8.71602489308031,37.3230083413631,0.109406510142536,24.7297478220418,2.28161787081932,24.7297478220418,NA,NA
140037,"BZE3","all","gfi","stb",0.408902794502171,0.204451397251085,0.00197908952539051,24.0703927541971,"LT",100,"gfi","0","1","1",36.2957735247209,8.71602489308031,37.3230083413631,0.109406510142536,24.7297478220418,2.28161787081932,24.7297478220418,NA,NA
140037,"BZE3","all","gfi","stw",4.90634478111684,2.45317239055842,0.00398395196226688,24.0703927541971,"LT",100,"gfi","0","1","1",36.2957735247209,8.71602489308031,37.3230083413631,0.109406510142536,24.7297478220418,2.28161787081932,24.7297478220418,NA,NA
140037,"BZE3","all","gfi","sw",102.423722570021,51.2118612850106,0.0831680627268572,24.0703927541971,"LT",100,"gfi","0","1","1",36.2957735247209,8.71602489308031,37.3230083413631,0.109406510142536,24.7297478220418,2.28161787081932,24.7297478220418,NA,NA
140037,"BZE3","all","gfi","total",168.920919950599,84.4604599752993,0.31145279525412,24.0703927541971,"LT",100,"gfi","0","1","1",36.2957735247209,8.71602489308031,37.3230083413631,0.109406510142536,24.7297478220418,2.28161787081932,24.7297478220418,NA,NA
140038,"BZE3","A","all","ag",233.045220173965,116.522610086982,0.347177738647864,37.0895962463698,"LT",NA,"gfi","0","1","1",NA,NA,NA,NA,NA,NA,NA,230.032004157131,NA
140038,"BZE3","A","all","bg",36.9154721109494,18.4577360554747,0.15283005453933,37.0895962463698,"LT",NA,"gfi","0","1","1",NA,NA,NA,NA,NA,NA,NA,230.032004157131,NA
140038,"BZE3","A","all","fwb",31.1859556431157,15.5929778215579,0.135440605358052,37.0895962463698,"LT",NA,"gfi","0","1","1",NA,NA,NA,NA,NA,NA,NA,230.032004157131,NA
140038,"BZE3","A","all","ndl",13.8698109918009,6.93490549590043,0,37.0895962463698,"LT",NA,"gfi","0","1","1",NA,NA,NA,NA,NA,NA,NA,230.032004157131,NA
140038,"BZE3","A","all","sb",14.0224202266798,7.01121011333989,0.0678685138971301,37.0895962463698,"LT",NA,"gfi","0","1","1",NA,NA,NA,NA,NA,NA,NA,230.032004157131,NA
140038,"BZE3","A","all","stb",0.647315874637291,0.323657937318645,0.00313300883324449,37.0895962463698,"LT",NA,"gfi","0","1","1",NA,NA,NA,NA,NA,NA,NA,230.032004157131,NA
140038,"BZE3","A","all","stw",7.84275852660497,3.92137926330249,0.00636831992360324,37.0895962463698,"LT",NA,"gfi","0","1","1",NA,NA,NA,NA,NA,NA,NA,230.032004157131,NA
140038,"BZE3","A","all","sw",165.476958911126,82.7384794555631,0.134367290635835,37.0895962463698,"LT",NA,"gfi","0","1","1",NA,NA,NA,NA,NA,NA,NA,230.032004157131,NA
140038,"BZE3","A","all","total",269.960692284914,134.980346142457,0.500007793187195,37.0895962463698,"LT",NA,"gfi","0","1","1",NA,NA,NA,NA,NA,NA,NA,230.032004157131,NA
140038,"BZE3","A","gfi","ag",233.045220173965,116.522610086982,0.347177738647864,37.0895962463698,"LT",100,"gfi","0","1","1",44.8247902364607,6.622538459577,45.309261176571,0.161236678271231,28.0949304805116,1.64360021602555,28.0949304805116,NA,NA
140038,"BZE3","A","gfi","bg",36.9154721109494,18.4577360554747,0.15283005453933,37.0895962463698,"LT",100,"gfi","0","1","1",44.8247902364607,6.622538459577,45.309261176571,0.161236678271231,28.0949304805116,1.64360021602555,28.0949304805116,NA,NA
140038,"BZE3","A","gfi","fwb",31.1859556431157,15.5929778215579,0.135440605358052,37.0895962463698,"LT",100,"gfi","0","1","1",44.8247902364607,6.622538459577,45.309261176571,0.161236678271231,28.0949304805116,1.64360021602555,28.0949304805116,NA,NA
140038,"BZE3","A","gfi","ndl",13.8698109918009,6.93490549590043,0,37.0895962463698,"LT",100,"gfi","0","1","1",44.8247902364607,6.622538459577,45.309261176571,0.161236678271231,28.0949304805116,1.64360021602555,28.0949304805116,NA,NA
140038,"BZE3","A","gfi","sb",14.0224202266798,7.01121011333989,0.0678685138971301,37.0895962463698,"LT",100,"gfi","0","1","1",44.8247902364607,6.622538459577,45.309261176571,0.161236678271231,28.0949304805116,1.64360021602555,28.0949304805116,NA,NA
140038,"BZE3","A","gfi","stb",0.647315874637291,0.323657937318645,0.00313300883324449,37.0895962463698,"LT",100,"gfi","0","1","1",44.8247902364607,6.622538459577,45.309261176571,0.161236678271231,28.0949304805116,1.64360021602555,28.0949304805116,NA,NA
140038,"BZE3","A","gfi","stw",7.84275852660497,3.92137926330249,0.00636831992360324,37.0895962463698,"LT",100,"gfi","0","1","1",44.8247902364607,6.622538459577,45.309261176571,0.161236678271231,28.0949304805116,1.64360021602555,28.0949304805116,NA,NA
