"plot_ID","inv","dw_sp","dw_type","decay","compartiment","B_t_ha","C_t_ha","N_t_ha","n_ha","inv_year","stand_component","ST_LY_type","mean_d_cm","sd_d_cm","mean_l_m","sd_l_m","n_dec","n_dw_TY"
140046,"BZE3","1","4","2","stb",0.631089018475481,0.315544509237741,0.00305447084942133,199.862546924354,NA,"DW",NA,NA,NA,NA,NA,NA,NA
140046,"BZE3","1","4","2","stw",7.50456464926195,3.75228232463097,0.0060937064952007,199.862546924354,NA,"DW",NA,NA,NA,NA,NA,NA,NA
140046,"BZE3","1","4","3","ag",1.58963647871087,0.794818239355436,0.00129078482071323,199.862546924354,NA,"DW",NA,NA,NA,NA,NA,NA,NA
140046,"BZE3","1","4","4","ag",0.215387117271656,0.107693558635828,0.000174894339224585,39.9725093848708,NA,"DW",NA,NA,NA,NA,NA,NA,NA
140046,"BZE3","1","1","all","ag",7.8255561192583,3.91277805962915,0.00635435156883774,NA,NA,"DW",NA,NA,NA,NA,NA,NA,NA
140046,"BZE3","1","4","all","ag",9.94067726371996,4.97033863185998,0.0106138565045598,NA,NA,"DW",NA,NA,NA,NA,NA,NA,NA
140046,"BZE3","1","4","all","stb",0.631089018475481,0.315544509237741,0.00305447084942133,NA,NA,"DW",NA,NA,NA,NA,NA,NA,NA
140046,"BZE3","1","4","all","stw",7.50456464926195,3.75228232463097,0.0060937064952007,NA,NA,"DW",NA,NA,NA,NA,NA,NA,NA
140046,"BZE3","1","all","2","ag",11.022645362052,5.51132268102602,0.0114924146004055,NA,NA,"DW",NA,NA,NA,NA,NA,NA,NA
140046,"BZE3","1","all","2","stb",0.631089018475481,0.315544509237741,0.00305447084942133,NA,NA,"DW",NA,NA,NA,NA,NA,NA,NA
140046,"BZE3","1","all","2","stw",7.50456464926195,3.75228232463097,0.0060937064952007,NA,NA,"DW",NA,NA,NA,NA,NA,NA,NA
140046,"BZE3","1","all","3","ag",6.38131308691711,3.19065654345855,0.00518162622657669,NA,NA,"DW",NA,NA,NA,NA,NA,NA,NA
140046,"BZE3","1","all","4","ag",0.362274934009107,0.181137467004554,0.000294167246415395,NA,NA,"DW",NA,NA,NA,NA,NA,NA,NA
140046,"BZE3","all","1","2","ag",2.88699169431461,1.44349584715731,0.00234423725578347,NA,NA,"DW",NA,NA,NA,NA,NA,NA,NA
140046,"BZE3","all","1","3","ag",4.79167660820624,2.39583830410312,0.00389084140586346,NA,NA,"DW",NA,NA,NA,NA,NA,NA,NA
140046,"BZE3","all","1","4","ag",0.146887816737451,0.0734439083687251,0.00011927290719081,NA,NA,"DW",NA,NA,NA,NA,NA,NA,NA
140046,"BZE3","all","4","2","ag",8.13565366773743,4.06782683386871,0.00914817734462203,NA,NA,"DW",NA,NA,NA,NA,NA,NA,NA
140046,"BZE3","all","4","2","stb",0.631089018475481,0.315544509237741,0.00305447084942133,NA,NA,"DW",NA,NA,NA,NA,NA,NA,NA
140046,"BZE3","all","4","2","stw",7.50456464926195,3.75228232463097,0.0060937064952007,NA,NA,"DW",NA,NA,NA,NA,NA,NA,NA
140046,"BZE3","all","4","3","ag",1.58963647871087,0.794818239355436,0.00129078482071323,NA,NA,"DW",NA,NA,NA,NA,NA,NA,NA
140046,"BZE3","all","4","4","ag",0.215387117271656,0.107693558635828,0.000174894339224585,NA,NA,"DW",NA,NA,NA,NA,NA,NA,NA
140046,"BZE3","all","1","all","ag",7.8255561192583,3.91277805962915,0.00635435156883774,NA,NA,"DW","L",21.4210526315789,8.66869072181084,0.557894736842105,0.419412008350426,NA,NA
140046,"BZE3","all","4","all","ag",9.94067726371996,4.97033863185998,0.0106138565045598,NA,NA,"DW","L",32.6363636363636,13.124577915291,0.436363636363636,0.229227953237502,NA,NA
140046,"BZE3","all","4","all","stb",0.631089018475481,0.315544509237741,0.00305447084942133,NA,NA,"DW","L",32.6363636363636,13.124577915291,0.436363636363636,0.229227953237502,NA,NA
140046,"BZE3","all","4","all","stw",7.50456464926195,3.75228232463097,0.0060937064952007,NA,NA,"DW","L",32.6363636363636,13.124577915291,0.436363636363636,0.229227953237502,NA,NA
140046,"BZE3","all","all","2","ag",11.022645362052,5.51132268102602,0.0114924146004055,NA,NA,"DW",NA,31.1,14.1692154569922,0.62,0.34253953543107,NA,NA
140046,"BZE3","all","all","2","stb",0.631089018475481,0.315544509237741,0.00305447084942133,NA,NA,"DW",NA,31.1,14.1692154569922,0.62,0.34253953543107,NA,NA
140046,"BZE3","all","all","2","stw",7.50456464926195,3.75228232463097,0.0060937064952007,NA,NA,"DW",NA,31.1,14.1692154569922,0.62,0.34253953543107,NA,NA
140046,"BZE3","all","all","3","ag",6.38131308691711,3.19065654345855,0.00518162622657669,NA,NA,"DW",NA,23.9375,8.87294577165141,0.4875,0.408044115262063,NA,NA
140046,"BZE3","all","all","4","ag",0.362274934009107,0.181137467004554,0.000294167246415395,NA,NA,"DW",NA,18,11.3431330181157,0.35,0.0577350269189626,NA,NA
140046,"BZE3","1","all","all","ag",17.7662333829783,8.88311669148913,0.0169682080733976,NA,NA,"DW",NA,25.5333333333333,11.672937559345,0.513333333333333,0.361732739343073,NA,NA
140046,"BZE3","1","all","all","stb",0.631089018475481,0.315544509237741,0.00305447084942133,NA,NA,"DW",NA,25.5333333333333,11.672937559345,0.513333333333333,0.361732739343073,NA,NA
140046,"BZE3","1","all","all","stw",7.50456464926195,3.75228232463097,0.0060937064952007,NA,NA,"DW",NA,25.5333333333333,11.672937559345,0.513333333333333,0.361732739343073,NA,NA
140046,"BZE3","all","all","all","ag",17.7662333829783,8.88311669148913,0.0169682080733976,1199.17528154612,NA,"DW",NA,25.5333333333333,11.672937559345,0.513333333333333,0.361732739343073,3,2
140046,"BZE3","all","all","all","stb",0.631089018475481,0.315544509237741,0.00305447084942133,1199.17528154612,NA,"DW",NA,25.5333333333333,11.672937559345,0.513333333333333,0.361732739343073,3,2
140046,"BZE3","all","all","all","stw",7.50456464926195,3.75228232463097,0.0060937064952007,1199.17528154612,NA,"DW",NA,25.5333333333333,11.672937559345,0.513333333333333,0.361732739343073,3,2
140047,"BZE3","1","1","1","ag",0.448298552595559,0.224149276297779,0.000364018424707594,79.9450187697416,NA,"DW",NA,NA,NA,NA,NA,NA,NA
140047,"BZE3","1","1","3","ag",6.75975924312027,3.37987962156014,0.00548892450541366,159.890037539483,NA,"DW",NA,NA,NA,NA,NA,NA,NA
140047,"BZE3","1","1","4","ag",1.63448956577867,0.817244782889334,0.00132720552741228,119.917528154612,NA,"DW",NA,NA,NA,NA,NA,NA,NA
140047,"BZE3","1","1","5","ag",0.489751633133331,0.244875816566666,0.000397678326104265,39.9725093848708,NA,"DW",NA,NA,NA,NA,NA,NA,NA
140047,"BZE3","1","2","1","ag",1.0036773187336,0.501838659366799,0.00211132227282196,39.9725093848708,NA,"DW",NA,NA,NA,NA,NA,NA,NA
140047,"BZE3","1","2","1","fwb",0.276266980980728,0.138133490490364,0.0011998274983993,39.9725093848708,NA,"DW",NA,NA,NA,NA,NA,NA,NA
140047,"BZE3","1","2","1","sb",0.0766165067866986,0.0383082533933493,0.000370823892847621,39.9725093848708,NA,"DW",NA,NA,NA,NA,NA,NA,NA
140047,"BZE3","1","2","1","stb",0.00303532542961728,0.00151766271480864,1.46909750793476e-05,39.9725093848708,NA,"DW",NA,NA,NA,NA,NA,NA,NA
140047,"BZE3","1","2","1","stw",0.0338527346884621,0.016926367344231,2.74884205670312e-05,39.9725093848708,NA,"DW",NA,NA,NA,NA,NA,NA,NA
140047,"BZE3","1","2","1","sw",0.613905770848094,0.306952885424047,0.000498491485928652,39.9725093848708,NA,"DW",NA,NA,NA,NA,NA,NA,NA
140047,"BZE3","1","2","2","ag",69.4345051855339,34.7172525927669,0.113001721991766,39.9725093848708,NA,"DW",NA,NA,NA,NA,NA,NA,NA
140047,"BZE3","1","2","2","fwb",11.0683340643509,5.53416703217548,0.0480697748414761,39.9725093848708,NA,"DW",NA,NA,NA,NA,NA,NA,NA
140047,"BZE3","1","2","2","sb",4.15302284965335,2.07651142482668,0.0201006305923222,39.9725093848708,NA,"DW",NA,NA,NA,NA,NA,NA,NA
140047,"BZE3","1","2","2","stb",0.201151976535636,0.100575988267818,0.000973575566432481,39.9725093848708,NA,"DW",NA,NA,NA,NA,NA,NA,NA
140047,"BZE3","1","2","2","stw",2.54927325060206,1.27463662530103,0.00207000987948887,39.9725093848708,NA,"DW",NA,NA,NA,NA,NA,NA,NA
140047,"BZE3","1","2","2","sw",51.4627230443917,25.7313615221959,0.0417877311120462,39.9725093848708,NA,"DW",NA,NA,NA,NA,NA,NA,NA
140047,"BZE3","1","3","4","ag",1.71360329113098,0.856801645565488,0.00139144587239835,39.9725093848708,NA,"DW",NA,NA,NA,NA,NA,NA,NA
140047,"BZE3","1","4","1","ag",1.60892201898227,0.804461009491133,0.00180705959429967,39.9725093848708,NA,"DW",NA,NA,NA,NA,NA,NA,NA
140047,"BZE3","1","4","1","stb",0.124283742523848,0.0621418712619242,0.000601533313815428,39.9725093848708,NA,"DW",NA,NA,NA,NA,NA,NA,NA
140047,"BZE3","1","4","1","stw",1.48463827645842,0.742319138229212,0.00120552628048424,39.9725093848708,NA,"DW",NA,NA,NA,NA,NA,NA,NA
140047,"BZE3","1","4","3","ag",1.85854465907007,0.929272329535039,0.0015091382631649,39.9725093848708,NA,"DW",NA,NA,NA,NA,NA,NA,NA
140047,"BZE3","1","4","4","ag",0.151370927840748,0.075685463920374,0.000122913193406687,199.862546924354,NA,"DW",NA,NA,NA,NA,NA,NA,NA
140047,"BZE3","1","4","5","ag",1.12659200675104,0.563296003375519,0.000914792709481843,199.862546924354,NA,"DW",NA,NA,NA,NA,NA,NA,NA
140047,"BZE3","1","5","1","ag",0.28166186867437,0.140830934337185,0.000580328835561389,39.9725093848708,NA,"DW",NA,NA,NA,NA,NA,NA,NA
140047,"BZE3","1","5","1","fwb",0.0733588069615911,0.0366794034807955,0.00031859729863419,39.9725093848708,NA,"DW",NA,NA,NA,NA,NA,NA,NA
140047,"BZE3","1","5","1","sb",0.0221826127837002,0.0110913063918501,0.000107363845873109,39.9725093848708,NA,"DW",NA,NA,NA,NA,NA,NA,NA
140047,"BZE3","1","5","1","stb",0.000803844717894362,0.000401922358947183,3.89060843460871e-06,39.9725093848708,NA,"DW",NA,NA,NA,NA,NA,NA,NA
140047,"BZE3","1","5","1","stw",0.00837317202930889,0.00418658601465442,6.79901568779881e-06,39.9725093848708,NA,"DW",NA,NA,NA,NA,NA,NA,NA
140047,"BZE3","1","5","1","sw",0.176943432181875,0.0884717160909374,0.000143678066931683,39.9725093848708,NA,"DW",NA,NA,NA,NA,NA,NA,NA
140047,"BZE3","1","5","2","ag",0.301112877544302,0.150556438772151,0.000567687258801216,39.9725093848708,NA,"DW",NA,NA,NA,NA,NA,NA,NA
140047,"BZE3","1","5","2","fwb",0.0613308881287848,0.0306654440643924,0.000266360047143312,39.9725093848708,NA,"DW",NA,NA,NA,NA,NA,NA,NA
140047,"BZE3","1","5","2","sb",0.0255614030928988,0.0127807015464494,0.00012371719096963,39.9725093848708,NA,"DW",NA,NA,NA,NA,NA,NA,NA
140047,"BZE3","1","5","2","stb",0.000909360624206966,0.000454680312103483,4.40130542116174e-06,39.9725093848708,NA,"DW",NA,NA,NA,NA,NA,NA,NA
140047,"BZE3","1","5","2","stw",0.0091398826723705,0.00456994133618525,7.42158472996484e-06,39.9725093848708,NA,"DW",NA,NA,NA,NA,NA,NA,NA
140047,"BZE3","1","5","2","sw",0.204171343026041,0.10208567151302,0.000165787130537145,39.9725093848708,NA,"DW",NA,NA,NA,NA,NA,NA,NA
140047,"BZE3","1","1","all","ag",9.33229899462783,4.66614949731391,0.00757782678363779,NA,NA,"DW",NA,NA,NA,NA,NA,NA,NA
140047,"BZE3","1","2","all","ag",70.4381825042675,35.2190912521337,0.115113044264588,NA,NA,"DW",NA,NA,NA,NA,NA,NA,NA
140047,"BZE3","1","2","all","fwb",11.3446010453317,5.67230052266585,0.0492696023398754,NA,NA,"DW",NA,NA,NA,NA,NA,NA,NA
140047,"BZE3","1","2","all","sb",4.22963935644005,2.11481967822002,0.0204714544851698,NA,NA,"DW",NA,NA,NA,NA,NA,NA,NA
140047,"BZE3","1","2","all","stb",0.204187301965253,0.102093650982627,0.000988266541511828,NA,NA,"DW",NA,NA,NA,NA,NA,NA,NA
140047,"BZE3","1","2","all","stw",2.58312598529053,1.29156299264526,0.00209749830005591,NA,NA,"DW",NA,NA,NA,NA,NA,NA,NA
140047,"BZE3","1","2","all","sw",52.0766288152398,26.0383144076199,0.0422862225979749,NA,NA,"DW",NA,NA,NA,NA,NA,NA,NA
140047,"BZE3","1","3","all","ag",1.71360329113098,0.856801645565488,0.00139144587239835,NA,NA,"DW",NA,NA,NA,NA,NA,NA,NA
140047,"BZE3","1","4","all","ag",4.74542961264413,2.37271480632207,0.0043539037603531,NA,NA,"DW",NA,NA,NA,NA,NA,NA,NA
140047,"BZE3","1","4","all","stb",0.124283742523848,0.0621418712619242,0.000601533313815428,NA,NA,"DW",NA,NA,NA,NA,NA,NA,NA
140047,"BZE3","1","4","all","stw",1.48463827645842,0.742319138229212,0.00120552628048424,NA,NA,"DW",NA,NA,NA,NA,NA,NA,NA
140047,"BZE3","1","5","all","ag",0.582774746218671,0.291387373109336,0.0011480160943626,NA,NA,"DW",NA,NA,NA,NA,NA,NA,NA
140047,"BZE3","1","5","all","fwb",0.134689695090376,0.067344847545188,0.000584957345777502,NA,NA,"DW",NA,NA,NA,NA,NA,NA,NA
140047,"BZE3","1","5","all","sb",0.047744015876599,0.0238720079382995,0.000231081036842739,NA,NA,"DW",NA,NA,NA,NA,NA,NA,NA
140047,"BZE3","1","5","all","stb",0.00171320534210133,0.000856602671050666,8.29191385577045e-06,NA,NA,"DW",NA,NA,NA,NA,NA,NA,NA
140047,"BZE3","1","5","all","stw",0.0175130547016794,0.00875652735083967,1.42206004177637e-05,NA,NA,"DW",NA,NA,NA,NA,NA,NA,NA
140047,"BZE3","1","5","all","sw",0.381114775207916,0.190557387603958,0.000309465197468828,NA,NA,"DW",NA,NA,NA,NA,NA,NA,NA
140047,"BZE3","1","all","1","ag",3.3425597589858,1.6712798794929,0.00486272912739061,NA,NA,"DW",NA,NA,NA,NA,NA,NA,NA
140047,"BZE3","1","all","1","fwb",0.349625787942319,0.17481289397116,0.00151842479703349,NA,NA,"DW",NA,NA,NA,NA,NA,NA,NA
140047,"BZE3","1","all","1","sb",0.0987991195703988,0.0493995597851994,0.00047818773872073,NA,NA,"DW",NA,NA,NA,NA,NA,NA,NA
140047,"BZE3","1","all","1","stb",0.12812291267136,0.06406145633568,0.000620114897329384,NA,NA,"DW",NA,NA,NA,NA,NA,NA,NA
140047,"BZE3","1","all","1","stw",1.52686418317619,0.763432091588097,0.00123981371673907,NA,NA,"DW",NA,NA,NA,NA,NA,NA,NA
140047,"BZE3","1","all","1","sw",0.790849203029969,0.395424601514984,0.000642169552860335,NA,NA,"DW",NA,NA,NA,NA,NA,NA,NA
140047,"BZE3","1","all","2","ag",69.7356180630782,34.8678090315391,0.113569409250567,NA,NA,"DW",NA,NA,NA,NA,NA,NA,NA
140047,"BZE3","1","all","2","fwb",11.1296649524797,5.56483247623988,0.0483361348886194,NA,NA,"DW",NA,NA,NA,NA,NA,NA,NA
140047,"BZE3","1","all","2","sb",4.17858425274625,2.08929212637312,0.0202243477832918,NA,NA,"DW",NA,NA,NA,NA,NA,NA,NA
140047,"BZE3","1","all","2","stb",0.202061337159843,0.101030668579922,0.000977976871853642,NA,NA,"DW",NA,NA,NA,NA,NA,NA,NA
140047,"BZE3","1","all","2","stw",2.55841313327443,1.27920656663722,0.00207743146421884,NA,NA,"DW",NA,NA,NA,NA,NA,NA,NA
140047,"BZE3","1","all","2","sw",51.6668943874178,25.8334471937089,0.0419535182425834,NA,NA,"DW",NA,NA,NA,NA,NA,NA,NA
140047,"BZE3","1","all","3","ag",8.61830390219034,4.30915195109518,0.00699806276857856,NA,NA,"DW",NA,NA,NA,NA,NA,NA,NA
140047,"BZE3","1","all","4","ag",3.49946378475039,1.7497318923752,0.00284156459321732,NA,NA,"DW",NA,NA,NA,NA,NA,NA,NA
140047,"BZE3","1","all","5","ag",1.61634363988437,0.808171819942185,0.00131247103558611,NA,NA,"DW",NA,NA,NA,NA,NA,NA,NA
140047,"BZE3","all","1","1","ag",0.448298552595559,0.224149276297779,0.000364018424707594,NA,NA,"DW",NA,NA,NA,NA,NA,NA,NA
140047,"BZE3","all","1","3","ag",6.75975924312027,3.37987962156014,0.00548892450541366,NA,NA,"DW",NA,NA,NA,NA,NA,NA,NA
140047,"BZE3","all","1","4","ag",1.63448956577867,0.817244782889334,0.00132720552741228,NA,NA,"DW",NA,NA,NA,NA,NA,NA,NA
140047,"BZE3","all","1","5","ag",0.489751633133331,0.244875816566666,0.000397678326104265,NA,NA,"DW",NA,NA,NA,NA,NA,NA,NA
140047,"BZE3","all","2","1","ag",1.0036773187336,0.501838659366799,0.00211132227282196,NA,NA,"DW",NA,NA,NA,NA,NA,NA,NA
140047,"BZE3","all","2","1","fwb",0.276266980980728,0.138133490490364,0.0011998274983993,NA,NA,"DW",NA,NA,NA,NA,NA,NA,NA
140047,"BZE3","all","2","1","sb",0.0766165067866986,0.0383082533933493,0.000370823892847621,NA,NA,"DW",NA,NA,NA,NA,NA,NA,NA
140047,"BZE3","all","2","1","stb",0.00303532542961728,0.00151766271480864,1.46909750793476e-05,NA,NA,"DW",NA,NA,NA,NA,NA,NA,NA
140047,"BZE3","all","2","1","stw",0.0338527346884621,0.016926367344231,2.74884205670312e-05,NA,NA,"DW",NA,NA,NA,NA,NA,NA,NA
140047,"BZE3","all","2","1","sw",0.613905770848094,0.306952885424047,0.000498491485928652,NA,NA,"DW",NA,NA,NA,NA,NA,NA,NA
140047,"BZE3","all","2","2","ag",69.4345051855339,34.7172525927669,0.113001721991766,NA,NA,"DW",NA,NA,NA,NA,NA,NA,NA
140047,"BZE3","all","2","2","fwb",11.0683340643509,5.53416703217548,0.0480697748414761,NA,NA,"DW",NA,NA,NA,NA,NA,NA,NA
140047,"BZE3","all","2","2","sb",4.15302284965335,2.07651142482668,0.0201006305923222,NA,NA,"DW",NA,NA,NA,NA,NA,NA,NA
140047,"BZE3","all","2","2","stb",0.201151976535636,0.100575988267818,0.000973575566432481,NA,NA,"DW",NA,NA,NA,NA,NA,NA,NA
140047,"BZE3","all","2","2","stw",2.54927325060206,1.27463662530103,0.00207000987948887,NA,NA,"DW",NA,NA,NA,NA,NA,NA,NA
140047,"BZE3","all","2","2","sw",51.4627230443917,25.7313615221959,0.0417877311120462,NA,NA,"DW",NA,NA,NA,NA,NA,NA,NA
140047,"BZE3","all","3","4","ag",1.71360329113098,0.856801645565488,0.00139144587239835,NA,NA,"DW",NA,NA,NA,NA,NA,NA,NA
140047,"BZE3","all","4","1","ag",1.60892201898227,0.804461009491133,0.00180705959429967,NA,NA,"DW",NA,NA,NA,NA,NA,NA,NA
140047,"BZE3","all","4","1","stb",0.124283742523848,0.0621418712619242,0.000601533313815428,NA,NA,"DW",NA,NA,NA,NA,NA,NA,NA
140047,"BZE3","all","4","1","stw",1.48463827645842,0.742319138229212,0.00120552628048424,NA,NA,"DW",NA,NA,NA,NA,NA,NA,NA
140047,"BZE3","all","4","3","ag",1.85854465907007,0.929272329535039,0.0015091382631649,NA,NA,"DW",NA,NA,NA,NA,NA,NA,NA
140047,"BZE3","all","4","4","ag",0.151370927840748,0.075685463920374,0.000122913193406687,NA,NA,"DW",NA,NA,NA,NA,NA,NA,NA
140047,"BZE3","all","4","5","ag",1.12659200675104,0.563296003375519,0.000914792709481843,NA,NA,"DW",NA,NA,NA,NA,NA,NA,NA
140047,"BZE3","all","5","1","ag",0.28166186867437,0.140830934337185,0.000580328835561389,NA,NA,"DW",NA,NA,NA,NA,NA,NA,NA
140047,"BZE3","all","5","1","fwb",0.0733588069615911,0.0366794034807955,0.00031859729863419,NA,NA,"DW",NA,NA,NA,NA,NA,NA,NA
140047,"BZE3","all","5","1","sb",0.0221826127837002,0.0110913063918501,0.000107363845873109,NA,NA,"DW",NA,NA,NA,NA,NA,NA,NA
140047,"BZE3","all","5","1","stb",0.000803844717894362,0.000401922358947183,3.89060843460871e-06,NA,NA,"DW",NA,NA,NA,NA,NA,NA,NA
140047,"BZE3","all","5","1","stw",0.00837317202930889,0.00418658601465442,6.79901568779881e-06,NA,NA,"DW",NA,NA,NA,NA,NA,NA,NA
140047,"BZE3","all","5","1","sw",0.176943432181875,0.0884717160909374,0.000143678066931683,NA,NA,"DW",NA,NA,NA,NA,NA,NA,NA
140047,"BZE3","all","5","2","ag",0.301112877544302,0.150556438772151,0.000567687258801216,NA,NA,"DW",NA,NA,NA,NA,NA,NA,NA
140047,"BZE3","all","5","2","fwb",0.0613308881287848,0.0306654440643924,0.000266360047143312,NA,NA,"DW",NA,NA,NA,NA,NA,NA,NA
140047,"BZE3","all","5","2","sb",0.0255614030928988,0.0127807015464494,0.00012371719096963,NA,NA,"DW",NA,NA,NA,NA,NA,NA,NA
140047,"BZE3","all","5","2","stb",0.000909360624206966,0.000454680312103483,4.40130542116174e-06,NA,NA,"DW",NA,NA,NA,NA,NA,NA,NA
140047,"BZE3","all","5","2","stw",0.0091398826723705,0.00456994133618525,7.42158472996484e-06,NA,NA,"DW",NA,NA,NA,NA,NA,NA,NA
140047,"BZE3","all","5","2","sw",0.204171343026041,0.10208567151302,0.000165787130537145,NA,NA,"DW",NA,NA,NA,NA,NA,NA,NA
140047,"BZE3","all","1","all","ag",9.33229899462783,4.66614949731391,0.00757782678363779,NA,NA,"DW","L",21.3,10.371435130524,1.51,0.693541635375988,NA,NA
140047,"BZE3","all","2","all","ag",70.4381825042675,35.2190912521337,0.115113044264588,NA,NA,"DW","S",35.5,34.6482322781408,19.5,14.9906637611548,NA,NA
140047,"BZE3","all","2","all","fwb",11.3446010453317,5.67230052266585,0.0492696023398754,NA,NA,"DW","S",35.5,34.6482322781408,19.5,14.9906637611548,NA,NA
140047,"BZE3","all","2","all","sb",4.22963935644005,2.11481967822002,0.0204714544851698,NA,NA,"DW","S",35.5,34.6482322781408,19.5,14.9906637611548,NA,NA
140047,"BZE3","all","2","all","stb",0.204187301965253,0.102093650982627,0.000988266541511828,NA,NA,"DW","S",35.5,34.6482322781408,19.5,14.9906637611548,NA,NA
140047,"BZE3","all","2","all","stw",2.58312598529053,1.29156299264526,0.00209749830005591,NA,NA,"DW","S",35.5,34.6482322781408,19.5,14.9906637611548,NA,NA
140047,"BZE3","all","2","all","sw",52.0766288152398,26.0383144076199,0.0422862225979749,NA,NA,"DW","S",35.5,34.6482322781408,19.5,14.9906637611548,NA,NA
140047,"BZE3","all","3","all","ag",1.71360329113098,0.856801645565488,0.00139144587239835,NA,NA,"DW","S",38,NA,1.8,NA,NA,NA
140047,"BZE3","all","4","all","ag",4.74542961264413,2.37271480632207,0.0043539037603531,NA,NA,"DW","L",29.25,10.0464828762019,0.258333333333333,0.260971378902095,NA,NA
140047,"BZE3","all","4","all","stb",0.124283742523848,0.0621418712619242,0.000601533313815428,NA,NA,"DW","L",29.25,10.0464828762019,0.258333333333333,0.260971378902095,NA,NA
140047,"BZE3","all","4","all","stw",1.48463827645842,0.742319138229212,0.00120552628048424,NA,NA,"DW","L",29.25,10.0464828762019,0.258333333333333,0.260971378902095,NA,NA
140047,"BZE3","all","5","all","ag",0.582774746218671,0.291387373109336,0.0011480160943626,NA,NA,"DW","L",6,0,7,0.848528137423857,NA,NA
140047,"BZE3","all","5","all","fwb",0.134689695090376,0.067344847545188,0.000584957345777502,NA,NA,"DW","L",6,0,7,0.848528137423857,NA,NA
140047,"BZE3","all","5","all","sb",0.047744015876599,0.0238720079382995,0.000231081036842739,NA,NA,"DW","L",6,0,7,0.848528137423857,NA,NA
140047,"BZE3","all","5","all","stb",0.00171320534210133,0.000856602671050666,8.29191385577045e-06,NA,NA,"DW","L",6,0,7,0.848528137423857,NA,NA
140047,"BZE3","all","5","all","stw",0.0175130547016794,0.00875652735083967,1.42206004177637e-05,NA,NA,"DW","L",6,0,7,0.848528137423857,NA,NA
140047,"BZE3","all","5","all","sw",0.381114775207916,0.190557387603958,0.000309465197468828,NA,NA,"DW","L",6,0,7,0.848528137423857,NA,NA
140047,"BZE3","all","all","1","ag",3.3425597589858,1.6712798794929,0.00486272912739061,NA,NA,"DW",NA,16.8,17.0058813355851,3.58,3.85318050446641,NA,NA
140047,"BZE3","all","all","1","fwb",0.349625787942319,0.17481289397116,0.00151842479703349,NA,NA,"DW",NA,16.8,17.0058813355851,3.58,3.85318050446641,NA,NA
140047,"BZE3","all","all","1","sb",0.0987991195703988,0.0493995597851994,0.00047818773872073,NA,NA,"DW",NA,16.8,17.0058813355851,3.58,3.85318050446641,NA,NA
140047,"BZE3","all","all","1","stb",0.12812291267136,0.06406145633568,0.000620114897329384,NA,NA,"DW",NA,16.8,17.0058813355851,3.58,3.85318050446641,NA,NA
140047,"BZE3","all","all","1","stw",1.52686418317619,0.763432091588097,0.00123981371673907,NA,NA,"DW",NA,16.8,17.0058813355851,3.58,3.85318050446641,NA,NA
140047,"BZE3","all","all","1","sw",0.790849203029969,0.395424601514984,0.000642169552860335,NA,NA,"DW",NA,16.8,17.0058813355851,3.58,3.85318050446641,NA,NA
140047,"BZE3","all","all","2","ag",69.7356180630782,34.8678090315391,0.113569409250567,NA,NA,"DW",NA,33,38.1837661840736,18.85,15.9099025766973,NA,NA
140047,"BZE3","all","all","2","fwb",11.1296649524797,5.56483247623988,0.0483361348886194,NA,NA,"DW",NA,33,38.1837661840736,18.85,15.9099025766973,NA,NA
140047,"BZE3","all","all","2","sb",4.17858425274625,2.08929212637312,0.0202243477832918,NA,NA,"DW",NA,33,38.1837661840736,18.85,15.9099025766973,NA,NA
140047,"BZE3","all","all","2","stb",0.202061337159843,0.101030668579922,0.000977976871853642,NA,NA,"DW",NA,33,38.1837661840736,18.85,15.9099025766973,NA,NA
140047,"BZE3","all","all","2","stw",2.55841313327443,1.27920656663722,0.00207743146421884,NA,NA,"DW",NA,33,38.1837661840736,18.85,15.9099025766973,NA,NA
140047,"BZE3","all","all","2","sw",51.6668943874178,25.8334471937089,0.0419535182425834,NA,NA,"DW",NA,33,38.1837661840736,18.85,15.9099025766973,NA,NA
140047,"BZE3","all","all","3","ag",8.61830390219034,4.30915195109518,0.00699806276857856,NA,NA,"DW",NA,28,12.2065556157337,1.52,0.769415362466854,NA,NA
140047,"BZE3","all","all","4","ag",3.49946378475039,1.7497318923752,0.00284156459321732,NA,NA,"DW",NA,23.8888888888889,8.59424872290249,0.788888888888889,0.902003941848987,NA,NA
140047,"BZE3","all","all","5","ag",1.61634363988437,0.808171819942185,0.00131247103558611,NA,NA,"DW",NA,30,7.37563556583431,0.45,0.524404424085076,NA,NA
140047,"BZE3","1","all","all","ag",86.8122891488891,43.4061445744445,0.129584236775339,NA,NA,"DW",NA,25.3703703703704,13.5025585841754,2.7037037037037,5.94361205131393,NA,NA
140047,"BZE3","1","all","all","fwb",11.479290740422,5.73964537021103,0.0498545596856529,NA,NA,"DW",NA,25.3703703703704,13.5025585841754,2.7037037037037,5.94361205131393,NA,NA
140047,"BZE3","1","all","all","sb",4.27738337231665,2.13869168615832,0.0207025355220126,NA,NA,"DW",NA,25.3703703703704,13.5025585841754,2.7037037037037,5.94361205131393,NA,NA
140047,"BZE3","1","all","all","stb",0.330184249831203,0.165092124915602,0.00159809176918303,NA,NA,"DW",NA,25.3703703703704,13.5025585841754,2.7037037037037,5.94361205131393,NA,NA
