"","plot_ID","tree_ID","tree_status","multi_stem","Dist_cm","azi_gon","age","age_meth","SP_code","DBH_class","Kraft","C_layer","H_dm","C_h_dm","D_mm","DBH_h_cm","DBH_cm","inventory","X","Nr_code","Chr_code_ger","name","bot_name","bot_genus","bot_species","Flora_EU","LH_NH","IPC","WZE","BWI","BZE_al","tpS_SP_com_name","tpS_ID","H_SP_group","BWI_SP_group","Bio_SP_group","N_SP_group","N_bg_SP_group","N_f_SP_group_MoMoK","X_tree","Y_tree","e_ID","e_type","e_form","A_dist","A_azi","B_dist","B_azi","T_dist","T_azi","X_A","X_B","X_T","Y_A","Y_B","Y_T","b1_AB","b1_AT","b1_BT","b0_AB","b0_AT","b0_BT","X1_inter_AB_17","X2_inter_AB_17","Y1_inter_AB_17","Y2_inter_AB_17","inter_status_AB_17","X1_inter_AT_17","X2_inter_AT_17","Y1_inter_AT_17","Y2_inter_AT_17","inter_status_AT_17","X1_inter_BT_17","X2_inter_BT_17","Y1_inter_BT_17","Y2_inter_BT_17","inter_status_BT_17","X_inter_AT_triangle_60","X_inter_BT_triangle_60","Y_inter_AT_triangle_60","Y_inter_BT_triangle_60","t_status_AB_ABT","edge_A_method","plot_A"
"1669",50054,8,-9,NA,721,326,154,6,"rbu",NA,2,1,253,89,544,130,54.4,"HBI",8,111,"RBu","Rot-Buche","Fagus sylvatica","Fagus","sylvatica","036.001.001","LB",20,30016,"BU","WAHR","Fagus sylvatica",15,"bu","bu","bu","BU","BU","aLB",-478.46377195888,539.363902131836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c.A -edge.area",NA
"1670",50054,9,-9,NA,914,363,154,6,"rbu",NA,3,1,NA,NA,365,130,36.5,"HBI",8,111,"RBu","Rot-Buche","Fagus sylvatica","Fagus","sylvatica","036.001.001","LB",20,30016,"BU","WAHR","Fagus sylvatica",15,"bu","bu","bu","BU","BU","aLB",-904.269428194871,133.014289578682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c.A -edge.area",NA
"1671",50054,10,-9,NA,1384,365,154,6,"rbu",NA,1,1,277,89,752,130,75.2,"HBI",8,111,"RBu","Rot-Buche","Fagus sylvatica","Fagus","sylvatica","036.001.001","LB",20,30016,"BU","WAHR","Fagus sylvatica",15,"bu","bu","bu","BU","BU","aLB",752.960223012637,1161.25229927039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c.A -edge.area",NA
"1672",50054,11,-9,NA,1519,399,154,6,"rbu",NA,3,1,NA,NA,360,130,36,"HBI",8,111,"RBu","Rot-Buche","Fagus sylvatica","Fagus","sylvatica","036.001.001","LB",20,30016,"BU","WAHR","Fagus sylvatica",15,"bu","bu","bu","BU","BU","aLB",-26.9350063208763,-1518.76117458753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c.A -edge.area",NA
"1673",50055,1,-9,NA,380,329,139,6,"rbu",NA,1,1,262,82,553,130,55.3,"HBI",8,111,"RBu","Rot-Buche","Fagus sylvatica","Fagus","sylvatica","036.001.001","LB",20,30016,"BU","WAHR","Fagus sylvatica",15,"bu","bu","bu","BU","BU","aLB",289.764800684028,-245.838077369121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c.A -edge.area",NA
"1674",50055,2,-9,NA,1127,335,139,6,"tei",NA,2,1,213,50,524,130,52.4,"HBI",38,116,"TEi","Trauben-Eiche","Quercus petraea","Quercus","petraea","036.004.011","LB",48,30013,"EI","WAHR","Quercus spp.",17,"ei","ei","ei","EI","EI","aLB",1028.87543345873,-459.939498657291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c.A -edge.area",NA
"1675",50055,3,-9,NA,1758,343,139,6,"rbu",NA,2,1,223,38,486,130,48.6,"HBI",8,111,"RBu","Rot-Buche","Fagus sylvatica","Fagus","sylvatica","036.001.001","LB",20,30016,"BU","WAHR","Fagus sylvatica",15,"bu","bu","bu","BU","BU","aLB",-943.339908421495,-1483.46682375418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c.A -edge.area",NA
"1676",50055,4,-9,NA,1099,353,139,6,"tei",NA,4,1,197,81,262,130,26.2,"HBI",38,116,"TEi","Trauben-Eiche","Quercus petraea","Quercus","petraea","036.004.011","LB",48,30013,"EI","WAHR","Quercus spp.",17,"ei","ei","ei","EI","EI","aLB",999.331658007935,457.315249366464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c.A -edge.area",NA
"1677",50055,5,-9,NA,1163,375,139,6,"rbu",NA,1,1,238,55,607,130,60.7,"HBI",8,111,"RBu","Rot-Buche","Fagus sylvatica","Fagus","sylvatica","036.001.001","LB",20,30016,"BU","WAHR","Fagus sylvatica",15,"bu","bu","bu","BU","BU","aLB",-1061.76963260699,-474.567431745599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c.A -edge.area",NA
"1678",50055,6,-9,NA,477,388,139,6,"tei",NA,2,1,224,99,441,130,44.1,"HBI",38,116,"TEi","Trauben-Eiche","Quercus petraea","Quercus","petraea","036.004.011","LB",48,30013,"EI","WAHR","Quercus spp.",17,"ei","ei","ei","EI","EI","aLB",-476.957766150021,6.34738601172363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c.A -edge.area",NA
"1679",50055,7,-9,NA,991,3,139,6,"tei",NA,4,1,215,137,214,130,21.4,"HBI",38,116,"TEi","Trauben-Eiche","Quercus petraea","Quercus","petraea","036.004.011","LB",48,30013,"EI","WAHR","Quercus spp.",17,"ei","ei","ei","EI","EI","aLB",139.849927987328,-981.082564131041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c.A -edge.area",NA
"1680",50055,8,-9,NA,1551,23,139,6,"tei",NA,2,1,NA,NA,439,150,44.8658,"HBI",38,116,"TEi","Trauben-Eiche","Quercus petraea","Quercus","petraea","036.004.011","LB",48,30013,"EI","WAHR","Quercus spp.",17,"ei","ei","ei","EI","EI","aLB",-1312.48784687569,-826.4240145371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c.A -edge.area",NA
"1681",50055,9,-9,NA,956,24,139,6,"rbu",NA,2,1,NA,NA,274,130,27.4,"HBI",8,111,"RBu","Rot-Buche","Fagus sylvatica","Fagus","sylvatica","036.001.001","LB",20,30016,"BU","WAHR","Fagus sylvatica",15,"bu","bu","bu","BU","BU","aLB",-865.732914078332,405.515131014169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c.A -edge.area",NA
"1682",50055,10,-9,NA,1632,43,139,6,"rbu",NA,2,1,NA,NA,449,130,44.9,"HBI",8,111,"RBu","Rot-Buche","Fagus sylvatica","Fagus","sylvatica","036.001.001","LB",20,30016,"BU","WAHR","Fagus sylvatica",15,"bu","bu","bu","BU","BU","aLB",-1357.45637996987,905.944908081661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c.A -edge.area",NA
"1683",50055,11,-9,NA,802,60,139,6,"rbu",NA,3,1,NA,NA,263,130,26.3,"HBI",8,111,"RBu","Rot-Buche","Fagus sylvatica","Fagus","sylvatica","036.001.001","LB",20,30016,"BU","WAHR","Fagus sylvatica",15,"bu","bu","bu","BU","BU","aLB",-244.458118123978,-763.835210292955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c.A -edge.area",NA
"1684",50055,12,-9,NA,936,75,139,6,"rbu",NA,2,1,NA,NA,419,130,41.9,"HBI",8,111,"RBu","Rot-Buche","Fagus sylvatica","Fagus","sylvatica","036.001.001","LB",20,30016,"BU","WAHR","Fagus sylvatica",15,"bu","bu","bu","BU","BU","aLB",-362.963610743227,862.759188462365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c.A -edge.area",NA
"1685",50055,13,-9,NA,1603,87,139,6,"tei",NA,2,1,NA,NA,440,130,44,"HBI",38,116,"TEi","Trauben-Eiche","Quercus petraea","Quercus","petraea","036.004.011","LB",48,30013,"EI","WAHR","Quercus spp.",17,"ei","ei","ei","EI","EI","aLB",-1317.37399211921,913.309785827295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c.A -edge.area",NA
"1686",50055,14,-9,NA,684,97,139,6,"tei",NA,4,1,NA,NA,328,130,32.8,"HBI",38,116,"TEi","Trauben-Eiche","Quercus petraea","Quercus","petraea","036.004.011","LB",48,30013,"EI","WAHR","Quercus spp.",17,"ei","ei","ei","EI","EI","aLB",259.651693494825,-632.800915031947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c.A -edge.area",NA
"1687",50055,15,-9,NA,451,106,139,6,"rbu",NA,3,1,218,60,215,130,21.5,"HBI",8,111,"RBu","Rot-Buche","Fagus sylvatica","Fagus","sylvatica","036.001.001","LB",20,30016,"BU","WAHR","Fagus sylvatica",15,"bu","bu","bu","BU","BU","aLB",-327.941267536465,309.60543445905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c.A -edge.area",NA
"1688",50055,16,-9,NA,975,124,139,6,"rbu",NA,1,1,NA,NA,590,130,59,"HBI",8,111,"RBu","Rot-Buche","Fagus sylvatica","Fagus","sylvatica","036.001.001","LB",20,30016,"BU","WAHR","Fagus sylvatica",15,"bu","bu","bu","BU","BU","aLB",-970.79481221695,-90.4567994827194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c.A -edge.area",NA
"1689",50055,17,-9,NA,1447,164,139,6,"rbu",NA,1,1,234,63,543,130,54.3,"HBI",8,111,"RBu","Rot-Buche","Fagus sylvatica","Fagus","sylvatica","036.001.001","LB",20,30016,"BU","WAHR","Fagus sylvatica",15,"bu","bu","bu","BU","BU","aLB",860.867729799583,1163.06309020178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c.A -edge.area",NA
"1690",50055,18,-9,NA,1548,181,139,6,"tei",NA,2,1,NA,NA,367,130,36.7,"HBI",38,116,"TEi","Trauben-Eiche","Quercus petraea","Quercus","petraea","036.004.011","LB",48,30013,"EI","WAHR","Quercus spp.",17,"ei","ei","ei","EI","EI","aLB",-1449.62676738211,543.034285555972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c.A -edge.area",NA
"1691",50055,19,-9,NA,842,185,139,6,"rbu",NA,4,1,142,87,268,130,26.8,"HBI",8,111,"RBu","Rot-Buche","Fagus sylvatica","Fagus","sylvatica","036.001.001","LB",20,30016,"BU","WAHR","Fagus sylvatica",15,"bu","bu","bu","BU","BU","aLB",291.85503363938,-789.800379424672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c.A -edge.area",NA
"1692",50055,20,-9,NA,580,200,139,6,"tei",NA,3,1,206,77,311,130,31.1,"HBI",38,116,"TEi","Trauben-Eiche","Quercus petraea","Quercus","petraea","036.004.011","LB",48,30013,"EI","WAHR","Quercus spp.",17,"ei","ei","ei","EI","EI","aLB",-506.512432384117,282.568851504063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c.A -edge.area",NA
"1693",50055,21,-9,NA,864,222,139,6,"tei",NA,2,1,218,119,352,130,35.2,"HBI",38,116,"TEi","Trauben-Eiche","Quercus petraea","Quercus","petraea","036.004.011","LB",48,30013,"EI","WAHR","Quercus spp.",17,"ei","ei","ei","EI","EI","aLB",750.773524218926,-427.592230205244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c.A -edge.area",NA
"1694",50055,22,-9,NA,1620,236,139,6,"tei",NA,3,1,NA,NA,366,130,36.6,"HBI",38,116,"TEi","Trauben-Eiche","Quercus petraea","Quercus","petraea","036.004.011","LB",48,30013,"EI","WAHR","Quercus spp.",17,"ei","ei","ei","EI","EI","aLB",-601.719984887815,-1504.10540182083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c.A -edge.area",NA
"1695",50055,23,-9,NA,1513,249,139,6,"tei",NA,2,1,224,93,425,130,42.5,"HBI",38,116,"TEi","Trauben-Eiche","Quercus petraea","Quercus","petraea","036.004.011","LB",48,30013,"EI","WAHR","Quercus spp.",17,"ei","ei","ei","EI","EI","aLB",-1100.19791168024,-1038.62098723954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c.A -edge.area",NA
"1696",50055,24,-9,NA,689,257,139,6,"tei",NA,2,1,NA,NA,386,130,38.6,"HBI",38,116,"TEi","Trauben-Eiche","Quercus petraea","Quercus","petraea","036.004.011","LB",48,30013,"EI","WAHR","Quercus spp.",17,"ei","ei","ei","EI","EI","aLB",-395.043093447909,564.501509580893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c.A -edge.area",NA
"1697",50055,25,-9,NA,974,263,139,6,"rbu",NA,2,1,226,76,424,130,42.4,"HBI",8,111,"RBu","Rot-Buche","Fagus sylvatica","Fagus","sylvatica","036.001.001","LB",20,30016,"BU","WAHR","Fagus sylvatica",15,"bu","bu","bu","BU","BU","aLB",-759.181558675893,610.179777579069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c.A -edge.area",NA
"1698",50055,26,-9,NA,328,272,91,5,"rbu",NA,4,1,110,38,151,130,15.1,"HBI",8,111,"RBu","Rot-Buche","Fagus sylvatica","Fagus","sylvatica","036.001.001","LB",20,30016,"BU","WAHR","Fagus sylvatica",15,"bu","bu","bu","BU","BU","aLB",317.62107580659,-81.8587332143902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c.A -edge.area",NA
"1699",50055,27,-9,NA,1012,282,91,5,"rbu",NA,4,1,NA,NA,245,130,24.5,"HBI",8,111,"RBu","Rot-Buche","Fagus sylvatica","Fagus","sylvatica","036.001.001","LB",20,30016,"BU","WAHR","Fagus sylvatica",15,"bu","bu","bu","BU","BU","aLB",-684.8707617007,745.047676170796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c.A -edge.area",NA
"1700",50055,28,-9,NA,875,286,139,6,"rbu",NA,2,1,218,46,372,130,37.2,"HBI",8,111,"RBu","Rot-Buche","Fagus sylvatica","Fagus","sylvatica","036.001.001","LB",20,30016,"BU","WAHR","Fagus sylvatica",15,"bu","bu","bu","BU","BU","aLB",-100.462913986458,-869.213554262328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c.A -edge.area",NA
"1701",50055,29,-9,NA,1380,292,139,6,"tei",NA,2,1,NA,NA,337,130,33.7,"HBI",38,116,"TEi","Trauben-Eiche","Quercus petraea","Quercus","petraea","036.004.011","LB",48,30013,"EI","WAHR","Quercus spp.",17,"ei","ei","ei","EI","EI","aLB",230.909853796338,-1360.5442438303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c.A -edge.area",NA
"1702",50056,1,-9,NA,404,353,144,6,"rbu",NA,1,1,335,88,546,130,54.6,"HBI",8,111,"RBu","Rot-Buche","Fagus sylvatica","Fagus","sylvatica","036.001.001","LB",20,30016,"BU","WAHR","Fagus sylvatica",15,"bu","bu","bu","BU","BU","aLB",367.361228239496,168.112248174751,1,3,1,1918,52,2012,383,-2,-2,1892.35172153365,-545.004063359452,NA,-312.616317566163,1936.77943269792,NA,-0.92288362831803,NA,NA,1433.80410525668,NA,NA,1772.52370428609,-343.324380665139,-202.029002234583,1750.65255537497,"two I",NA,NA,NA,NA," no I",NA,NA,NA,NA," no I",NA,NA,NA,NA,"A","c.A -edge.area",9998608.70850348
"1703",50056,2,-9,NA,1280,370,144,6,"rbu",NA,2,1,281,122,467,130,46.7,"HBI",8,111,"RBu","Rot-Buche","Fagus sylvatica","Fagus","sylvatica","036.001.001","LB",20,30016,"BU","WAHR","Fagus sylvatica",15,"bu","bu","bu","BU","BU","aLB",-832.339122637794,972.425619225732,1,3,1,1918,52,2012,383,-2,-2,1892.35172153365,-545.004063359452,NA,-312.616317566163,1936.77943269792,NA,-0.92288362831803,NA,NA,1433.80410525668,NA,NA,1772.52370428609,-343.324380665139,-202.029002234583,1750.65255537497,"two I",NA,NA,NA,NA," no I",NA,NA,NA,NA," no I",NA,NA,NA,NA,"A","c.A -edge.area",9998608.70850348
"1704",50056,3,-9,NA,1122,3,144,6,"rbu",NA,3,1,283,116,409,130,40.9,"HBI",8,111,"RBu","Rot-Buche","Fagus sylvatica","Fagus","sylvatica","036.001.001","LB",20,30016,"BU","WAHR","Fagus sylvatica",15,"bu","bu","bu","BU","BU","aLB",158.336649043171,-1110.7715811857,1,3,1,1918,52,2012,383,-2,-2,1892.35172153365,-545.004063359452,NA,-312.616317566163,1936.77943269792,NA,-0.92288362831803,NA,NA,1433.80410525668,NA,NA,1772.52370428609,-343.324380665139,-202.029002234583,1750.65255537497,"two I",NA,NA,NA,NA," no I",NA,NA,NA,NA," no I",NA,NA,NA,NA,"A","c.A -edge.area",9998608.70850348
"1705",50056,4,-9,NA,1532,15,144,6,"rbu",NA,2,1,NA,NA,414,130,41.4,"HBI",8,111,"RBu","Rot-Buche","Fagus sylvatica","Fagus","sylvatica","036.001.001","LB",20,30016,"BU","WAHR","Fagus sylvatica",15,"bu","bu","bu","BU","BU","aLB",996.240971120703,-1163.84188249971,1,3,1,1918,52,2012,383,-2,-2,1892.35172153365,-545.004063359452,NA,-312.616317566163,1936.77943269792,NA,-0.92288362831803,NA,NA,1433.80410525668,NA,NA,1772.52370428609,-343.324380665139,-202.029002234583,1750.65255537497,"two I",NA,NA,NA,NA," no I",NA,NA,NA,NA," no I",NA,NA,NA,NA,"A","c.A -edge.area",9998608.70850348
"1706",50056,5,-9,NA,1383,22,144,6,"rbu",NA,3,1,NA,NA,367,130,36.7,"HBI",8,111,"RBu","Rot-Buche","Fagus sylvatica","Fagus","sylvatica","036.001.001","LB",20,30016,"BU","WAHR","Fagus sylvatica",15,"bu","bu","bu","BU","BU","aLB",-12.2413607486286,-1382.94582290378,1,3,1,1918,52,2012,383,-2,-2,1892.35172153365,-545.004063359452,NA,-312.616317566163,1936.77943269792,NA,-0.92288362831803,NA,NA,1433.80410525668,NA,NA,1772.52370428609,-343.324380665139,-202.029002234583,1750.65255537497,"two I",NA,NA,NA,NA," no I",NA,NA,NA,NA," no I",NA,NA,NA,NA,"A","c.A -edge.area",9998608.70850348
"1707",50056,6,-9,NA,1151,37,144,6,"rbu",NA,3,1,NA,NA,330,130,33,"HBI",8,111,"RBu","Rot-Buche","Fagus sylvatica","Fagus","sylvatica","036.001.001","LB",20,30016,"BU","WAHR","Fagus sylvatica",15,"bu","bu","bu","BU","BU","aLB",-740.712391493906,880.99157378909,1,3,1,1918,52,2012,383,-2,-2,1892.35172153365,-545.004063359452,NA,-312.616317566163,1936.77943269792,NA,-0.92288362831803,NA,NA,1433.80410525668,NA,NA,1772.52370428609,-343.324380665139,-202.029002234583,1750.65255537497,"two I",NA,NA,NA,NA," no I",NA,NA,NA,NA," no I",NA,NA,NA,NA,"A","c.A -edge.area",9998608.70850348
"1708",50056,7,-9,NA,1515,42,144,6,"rbu",NA,1,1,NA,NA,582,130,58.2,"HBI",8,111,"RBu","Rot-Buche","Fagus sylvatica","Fagus","sylvatica","036.001.001","LB",20,30016,"BU","WAHR","Fagus sylvatica",15,"bu","bu","bu","BU","BU","aLB",-1388.53014509219,-605.977752207352,1,3,1,1918,52,2012,383,-2,-2,1892.35172153365,-545.004063359452,NA,-312.616317566163,1936.77943269792,NA,-0.92288362831803,NA,NA,1433.80410525668,NA,NA,1772.52370428609,-343.324380665139,-202.029002234583,1750.65255537497,"two I",NA,NA,NA,NA," no I",NA,NA,NA,NA," no I",NA,NA,NA,NA,"A","c.A -edge.area",9998608.70850348
"1709",50056,8,-9,NA,1258,47,144,6,"rbu",NA,2,1,NA,NA,465,130,46.5,"HBI",8,111,"RBu","Rot-Buche","Fagus sylvatica","Fagus","sylvatica","036.001.001","LB",20,30016,"BU","WAHR","Fagus sylvatica",15,"bu","bu","bu","BU","BU","aLB",155.454988413492,-1248.35802019187,1,3,1,1918,52,2012,383,-2,-2,1892.35172153365,-545.004063359452,NA,-312.616317566163,1936.77943269792,NA,-0.92288362831803,NA,NA,1433.80410525668,NA,NA,1772.52370428609,-343.324380665139,-202.029002234583,1750.65255537497,"two I",NA,NA,NA,NA," no I",NA,NA,NA,NA," no I",NA,NA,NA,NA,"A","c.A -edge.area",9998608.70850348
"1710",50056,9,-9,NA,1698,73,144,6,"rbu",NA,2,1,NA,NA,403,130,40.3,"HBI",8,111,"RBu","Rot-Buche","Fagus sylvatica","Fagus","sylvatica","036.001.001","LB",20,30016,"BU","WAHR","Fagus sylvatica",15,"bu","bu","bu","BU","BU","aLB",-1149.15878279465,-1250.05523554998,1,3,1,1918,52,2012,383,-2,-2,1892.35172153365,-545.004063359452,NA,-312.616317566163,1936.77943269792,NA,-0.92288362831803,NA,NA,1433.80410525668,NA,NA,1772.52370428609,-343.324380665139,-202.029002234583,1750.65255537497,"two I",NA,NA,NA,NA," no I",NA,NA,NA,NA," no I",NA,NA,NA,NA,"A","c.A -edge.area",9998608.70850348
"1711",50056,10,-9,NA,1490,78,144,6,"rbu",NA,3,1,NA,NA,365,130,36.5,"HBI",8,111,"RBu","Rot-Buche","Fagus sylvatica","Fagus","sylvatica","036.001.001","LB",20,30016,"BU","WAHR","Fagus sylvatica",15,"bu","bu","bu","BU","BU","aLB",765.827899421427,-1278.12660893503,1,3,1,1918,52,2012,383,-2,-2,1892.35172153365,-545.004063359452,NA,-312.616317566163,1936.77943269792,NA,-0.92288362831803,NA,NA,1433.80410525668,NA,NA,1772.52370428609,-343.324380665139,-202.029002234583,1750.65255537497,"two I",NA,NA,NA,NA," no I",NA,NA,NA,NA," no I",NA,NA,NA,NA,"A","c.A -edge.area",9998608.70850348
