"plot_ID","tree_ID","dw_type","dw_sp","count","d_cm","l_dm","decay","inv_year","inv","plot_A_ha"
140052,1,4,1,-9,23,1,3,2011,"HBI",0.0500343869018386
140052,2,1,1,-9,10,6,3,2011,"HBI",0.0500343869018386
140052,3,4,1,-9,40,3,3,2011,"HBI",0.0500343869018386
140052,4,4,1,-9,21,3,4,2011,"HBI",0.0500343869018386
140052,5,4,1,-9,27,3,1,2011,"HBI",0.0500343869018386
140052,6,1,1,-9,12,2,1,2011,"HBI",0.0500343869018386
140052,7,4,1,-9,17,3,4,2011,"HBI",0.0500343869018386
140052,8,4,1,-9,23,3,4,2011,"HBI",0.0500343869018386
140052,9,4,1,-9,24,2,4,2011,"HBI",0.0500343869018386
140052,10,4,1,-9,34,6,4,2011,"HBI",0.0500343869018386
140052,11,4,1,-9,44,4,3,2011,"HBI",0.0500343869018386
140052,12,4,1,-9,42,3,4,2011,"HBI",0.0500343869018386
140052,13,4,1,-9,28,3,4,2011,"HBI",0.0500343869018386
140052,14,4,1,-9,15,2,5,2011,"HBI",0.0500343869018386
140052,15,4,1,-9,13,2,4,2011,"HBI",0.0500343869018386
140052,16,4,1,-9,19,2,4,2011,"HBI",0.0500343869018386
140052,17,4,1,-9,25,2,4,2011,"HBI",0.0500343869018386
140052,18,1,1,-9,9,110,4,2011,"HBI",0.0500343869018386
140052,19,4,1,-9,24,2,4,2011,"HBI",0.0500343869018386
140052,20,4,1,-9,10,1,4,2011,"HBI",0.0500343869018386
140052,21,4,1,-9,13,1,4,2011,"HBI",0.0500343869018386
140052,22,4,1,-9,33,2,2,2011,"HBI",0.0500343869018386
140052,23,4,1,-9,17,2,4,2011,"HBI",0.0500343869018386
140052,24,4,1,-9,16,1,4,2011,"HBI",0.0500343869018386
140052,25,4,1,-9,28,1,4,2011,"HBI",0.0500343869018386
140052,26,4,1,-9,39,1,5,2011,"HBI",0.0500343869018386
140052,27,4,1,-9,25,1,4,2011,"HBI",0.0500343869018386
140052,28,4,1,-9,21,1,4,2011,"HBI",0.0500343869018386
140052,29,1,1,-9,8,38,3,2011,"HBI",0.0500343869018386
140051,1,1,1,-9,23,6,5,2011,"HBI",0.0500343869018386
140051,2,1,1,-9,13,13,2,2011,"HBI",0.0500343869018386
140051,3,1,1,-9,21,12,3,2011,"HBI",0.0500343869018386
140051,4,1,1,-9,13,9,3,2011,"HBI",0.0500343869018386
140051,5,1,1,-9,15,15,3,2011,"HBI",0.0500343869018386
140051,6,1,1,-9,29,1,4,2011,"HBI",0.0500343869018386
140051,7,1,1,-9,19,5,5,2011,"HBI",0.0500343869018386
140051,8,4,1,-9,28,3,5,2011,"HBI",0.0500343869018386
140051,9,2,1,-9,36,27,1,2011,"HBI",0.0500343869018386
140051,10,1,1,-9,11,24,3,2011,"HBI",0.0500343869018386
140051,11,1,1,-9,10,17,4,2011,"HBI",0.0500343869018386
140051,12,4,1,-9,3,26,4,2011,"HBI",0.0500343869018386
140051,13,4,1,-9,18,2,4,2011,"HBI",0.0500343869018386
140051,14,4,1,-9,17,3,4,2011,"HBI",0.0500343869018386
140051,15,1,1,-9,7,32,5,2011,"HBI",0.0500343869018386
140051,16,4,1,-9,37,2,4,2011,"HBI",0.0500343869018386
140051,17,4,1,-9,24,2,4,2011,"HBI",0.0500343869018386
140051,18,4,1,-9,26,3,5,2011,"HBI",0.0500343869018386
140051,19,1,1,-9,10,30,5,2011,"HBI",0.0500343869018386
140051,20,4,1,-9,23,2,5,2011,"HBI",0.0500343869018386
140051,21,4,1,-9,25,2,4,2011,"HBI",0.0500343869018386
140042,1,1,1,-9,28,253,3,2011,"HBI",0.0500343869018386
140042,2,4,1,-9,41,3,4,2011,"HBI",0.0500343869018386
140042,3,4,1,-9,48,3,4,2011,"HBI",0.0500343869018386
140042,4,1,1,-9,13,16,5,2011,"HBI",0.0500343869018386
140042,5,1,1,-9,13,10,4,2011,"HBI",0.0500343869018386
140042,6,1,1,-9,12,16,4,2011,"HBI",0.0500343869018386
140042,7,1,1,-9,16,9,4,2011,"HBI",0.0500343869018386
140042,8,1,1,-9,42,2,4,2011,"HBI",0.0500343869018386
140042,9,1,1,-9,8,10,4,2011,"HBI",0.0500343869018386
140042,10,1,1,-9,9,9,4,2011,"HBI",0.0500343869018386
140042,11,1,1,-9,11,15,4,2011,"HBI",0.0500343869018386
140042,12,1,1,-9,15,34,3,2011,"HBI",0.0500343869018386
140042,13,1,1,-9,11,12,4,2011,"HBI",0.0500343869018386
140042,14,1,1,-9,23,23,3,2011,"HBI",0.0500343869018386
140042,15,4,1,-9,49,4,3,2011,"HBI",0.0500343869018386
140042,16,1,1,-9,15,17,3,2011,"HBI",0.0500343869018386
140042,17,1,1,-9,16,16,3,2011,"HBI",0.0500343869018386
140042,18,1,1,-9,8,85,3,2011,"HBI",0.0500343869018386
140042,19,4,1,-9,24,2,3,2011,"HBI",0.0500343869018386
140042,20,4,1,-9,46,4,4,2011,"HBI",0.0500343869018386
140042,21,4,1,-9,53,2,4,2011,"HBI",0.0500343869018386
140042,22,4,1,-9,46,2,3,2011,"HBI",0.0500343869018386
140042,23,4,1,-9,28,2,4,2011,"HBI",0.0500343869018386
140042,24,4,1,-9,36,3,3,2011,"HBI",0.0500343869018386
140042,25,4,1,-9,48,2,3,2011,"HBI",0.0500343869018386
140042,26,4,1,-9,47,3,4,2011,"HBI",0.0500343869018386
140042,27,4,1,-9,52,2,4,2011,"HBI",0.0500343869018386
140042,28,4,1,-9,36,2,5,2011,"HBI",0.0500343869018386
140042,29,4,1,-9,47,2,4,2011,"HBI",0.0500343869018386
140042,30,4,1,-9,49,3,4,2011,"HBI",0.0500343869018386
140042,31,4,1,-9,37,3,4,2011,"HBI",0.0500343869018386
140044,1,3,1,-9,43,79,3,2011,"HBI",0.0500343869018386
140044,2,4,1,-9,33,1,3,2011,"HBI",0.0500343869018386
140044,3,4,1,-9,84,2,4,2011,"HBI",0.0500343869018386
140044,4,1,1,-9,15,9,3,2011,"HBI",0.0500343869018386
140044,5,4,1,-9,51,4,1,2011,"HBI",0.0500343869018386
140044,6,4,1,-9,38,2,4,2011,"HBI",0.0500343869018386
140044,7,4,1,-9,10,1,3,2011,"HBI",0.0500343869018386
140044,8,4,1,-9,30,2,3,2011,"HBI",0.0500343869018386
140044,9,4,1,-9,72,4,1,2011,"HBI",0.0500343869018386
140044,10,1,1,-9,9,17,4,2011,"HBI",0.0500343869018386
140044,11,1,1,-9,8,71,3,2011,"HBI",0.0500343869018386
140044,12,1,1,-9,10,67,3,2011,"HBI",0.0500343869018386
140044,13,1,1,-9,25,21,3,2011,"HBI",0.0500343869018386
140044,14,1,1,-9,32,1,1,2011,"HBI",0.0500343869018386
140044,15,1,1,-9,10,3,3,2011,"HBI",0.0500343869018386
140044,16,1,1,-9,12,12,2,2011,"HBI",0.0500343869018386
140044,17,1,1,-9,15,5,2,2011,"HBI",0.0500343869018386
140044,18,1,1,-9,32,2,2,2011,"HBI",0.0500343869018386
140044,19,1,1,-9,12,5,2,2011,"HBI",0.0500343869018386
140044,20,4,1,-9,43,1,2,2011,"HBI",0.0500343869018386
140044,21,3,1,-9,13,61,3,2011,"HBI",0.0500343869018386
140044,22,4,1,-9,43,2,2,2011,"HBI",0.0500343869018386
140044,23,1,1,-9,12,10,3,2011,"HBI",0.0500343869018386
140044,24,1,1,-9,10,10,4,2011,"HBI",0.0500343869018386
140044,25,4,1,-9,44,2,1,2011,"HBI",0.0500343869018386
140044,26,4,1,-9,10,1,5,2011,"HBI",0.0500343869018386
140044,27,3,1,-9,19,75,3,2011,"HBI",0.0500343869018386
140044,28,1,1,-9,12,40,2,2011,"HBI",0.0500343869018386
140044,29,1,1,-9,14,10,2,2011,"HBI",0.0500343869018386
140040,1,4,1,-9,63,3,3,2011,"HBI",0.0500343869018386
140040,2,4,1,-9,37,4,3,2011,"HBI",0.0500343869018386
140040,3,1,1,-9,26,21,4,2011,"HBI",0.0500343869018386
140040,4,1,1,-9,61,3,3,2011,"HBI",0.0500343869018386
140040,5,4,1,-9,55,3,3,2011,"HBI",0.0500343869018386
140040,6,4,1,-9,59,3,4,2011,"HBI",0.0500343869018386
140040,7,1,1,-9,14,44,3,2011,"HBI",0.0500343869018386
140040,8,1,1,-9,38,3,3,2011,"HBI",0.0500343869018386
140040,9,4,1,-9,49,3,3,2011,"HBI",0.0500343869018386
140040,10,1,1,-9,12,22,3,2011,"HBI",0.0500343869018386
140040,11,4,1,-9,27,2,4,2011,"HBI",0.0500343869018386
140040,12,4,1,-9,45,3,3,2011,"HBI",0.0500343869018386
140040,13,4,1,-9,28,3,3,2011,"HBI",0.0500343869018386
140040,14,1,1,-9,10,28,4,2011,"HBI",0.0500343869018386
140045,1,4,1,-9,23,3,4,2011,"HBI",0.0500343869018386
140045,2,1,1,-9,10,6,3,2011,"HBI",0.0500343869018386
140045,3,4,1,-9,28,1,4,2011,"HBI",0.0500343869018386
140045,4,4,1,-9,17,1,4,2011,"HBI",0.0500343869018386
140045,5,4,1,-9,22,3,2,2011,"HBI",0.0500343869018386
140045,6,4,1,-9,57,3,4,2011,"HBI",0.0500343869018386
140045,7,4,1,-9,43,6,3,2011,"HBI",0.0500343869018386
140045,8,1,1,-9,12,5,4,2011,"HBI",0.0500343869018386
140045,9,4,1,-9,23,3,3,2011,"HBI",0.0500343869018386
140045,10,4,1,-9,43,3,4,2011,"HBI",0.0500343869018386
140045,11,4,1,-9,14,2,4,2011,"HBI",0.0500343869018386
140045,12,4,1,-9,18,1,4,2011,"HBI",0.0500343869018386
140045,13,4,1,-9,26,3,3,2011,"HBI",0.0500343869018386
140045,14,4,1,-9,19,2,4,2011,"HBI",0.0500343869018386
140045,15,4,1,-9,25,2,3,2011,"HBI",0.0500343869018386
140045,16,4,1,-9,22,3,4,2011,"HBI",0.0500343869018386
140045,17,4,1,-9,26,2,4,2011,"HBI",0.0500343869018386
140045,18,4,1,-9,27,3,3,2011,"HBI",0.0500343869018386
140045,19,4,1,-9,34,3,3,2011,"HBI",0.0500343869018386
140045,20,4,1,-9,21,3,3,2011,"HBI",0.0500343869018386
140045,21,1,1,-9,24,55,2,2011,"HBI",0.0500343869018386
140045,22,1,1,-9,12,55,2,2011,"HBI",0.0500343869018386
140045,23,2,1,-9,14,147,2,2011,"HBI",0.0500343869018386
140045,24,1,1,-9,59,16,4,2011,"HBI",0.0500343869018386
140045,25,4,1,-9,29,2,4,2011,"HBI",0.0500343869018386
140045,26,4,1,-9,27,2,3,2011,"HBI",0.0500343869018386
140045,27,4,1,-9,22,1,3,2011,"HBI",0.0500343869018386
140045,28,4,1,-9,17,2,3,2011,"HBI",0.0500343869018386
140045,29,1,1,-9,14,35,2,2011,"HBI",0.0500343869018386
140045,30,4,1,-9,67,3,1,2011,"HBI",0.0500343869018386
140045,31,1,1,-9,10,13,1,2011,"HBI",0.0500343869018386
140045,32,4,1,-9,27,4,2,2011,"HBI",0.0500343869018386
140045,33,1,1,-9,11,12,1,2011,"HBI",0.0500343869018386
140045,34,1,1,-9,10,33,2,2011,"HBI",0.0500343869018386
140045,35,4,1,-9,25,3,4,2011,"HBI",0.0500343869018386
140045,36,1,1,-9,10,35,2,2011,"HBI",0.0500343869018386
140045,37,6,1,5,15,15,3,2011,"HBI",0.0500343869018386
140047,1,1,1,-9,9,5,1,2011,"HBI",0.0250171934509193
140047,2,1,1,-9,11,17,1,2011,"HBI",0.0250171934509193
140047,3,1,1,-9,13,17,3,2011,"HBI",0.0250171934509193
140047,4,4,1,-9,14,1,4,2011,"HBI",0.0250171934509193
140047,5,4,1,-9,16,1,4,2011,"HBI",0.0250171934509193
140047,6,1,1,-9,13,24,4,2011,"HBI",0.0250171934509193
140047,7,4,1,-9,39,4,5,2011,"HBI",0.0250171934509193
140047,8,1,1,-9,33,15,3,2011,"HBI",0.0250171934509193
140047,9,1,1,-9,17,7,3,2011,"HBI",0.0250171934509193
140047,10,1,1,-9,20,15,5,2011,"HBI",0.0250171934509193
140047,11,5,1,-9,6,76,2,2011,"HBI",0.0250171934509193
140047,12,5,1,-9,6,64,1,2011,"HBI",0.0250171934509193
140047,13,4,1,-9,24,1,4,2011,"HBI",0.0250171934509193
140047,14,4,1,-9,29,3,5,2011,"HBI",0.0250171934509193
140047,15,3,1,-9,38,18,4,2011,"HBI",0.0250171934509193
140047,16,1,1,-9,33,9,4,2011,"HBI",0.0250171934509193
140047,17,4,1,-9,29,2,5,2011,"HBI",0.0250171934509193
140047,18,1,1,-9,27,15,4,2011,"HBI",0.0250171934509193
140047,19,1,1,-9,37,27,3,2011,"HBI",0.0250171934509193
140047,20,2,1,-9,60,301,2,2011,"HBI",0.0250171934509193
140047,21,4,1,-9,25,1,5,2011,"HBI",0.0250171934509193
140047,22,4,1,-9,38,2,5,2011,"HBI",0.0250171934509193
140047,23,2,1,-9,11,89,1,2011,"HBI",0.0250171934509193
140047,24,4,1,-9,28,1,4,2011,"HBI",0.0250171934509193
140047,25,4,1,-9,22,1,4,2011,"HBI",0.0250171934509193
140047,26,4,1,-9,47,4,1,2011,"HBI",0.0250171934509193
140047,27,4,1,-9,40,10,3,2011,"HBI",0.0250171934509193
140049,1,4,1,-9,11,2,4,2011,"HBI",0.0250171934509193
140049,2,4,1,-9,35,2,5,2011,"HBI",0.0250171934509193
140049,3,4,1,-9,47,3,4,2011,"HBI",0.0250171934509193
140049,4,4,1,-9,20,2,4,2011,"HBI",0.0250171934509193
140049,5,4,1,-9,17,3,4,2011,"HBI",0.0250171934509193
140049,6,4,1,-9,16,2,5,2011,"HBI",0.0250171934509193
140049,7,4,1,-9,22,3,4,2011,"HBI",0.0250171934509193
140049,8,1,1,-9,6,13,5,2011,"HBI",0.0250171934509193
140049,9,4,1,-9,42,4,4,2011,"HBI",0.0250171934509193
140049,10,1,1,-9,9,95,1,2011,"HBI",0.0250171934509193
140049,11,4,1,-9,19,2,3,2011,"HBI",0.0250171934509193
140049,12,4,1,-9,21,3,3,2011,"HBI",0.0250171934509193
140049,13,4,1,-9,15,2,4,2011,"HBI",0.0250171934509193
140049,14,4,1,-9,52,3,5,2011,"HBI",0.0250171934509193
140049,15,3,1,-9,18,99,2,2011,"HBI",0.0250171934509193
140049,16,4,1,-9,20,1,4,2011,"HBI",0.0250171934509193
140049,17,4,1,-9,23,2,4,2011,"HBI",0.0250171934509193
140049,18,4,1,-9,20,2,4,2011,"HBI",0.0250171934509193
140049,19,1,1,-9,65,7,1,2011,"HBI",0.0250171934509193
140049,20,4,1,-9,19,1,5,2011,"HBI",0.0250171934509193
140049,21,4,1,-9,18,3,3,2011,"HBI",0.0250171934509193
140049,22,4,1,-9,33,2,3,2011,"HBI",0.0250171934509193
140049,23,4,1,-9,47,2,4,2011,"HBI",0.0250171934509193
140049,24,4,1,-9,46,3,4,2011,"HBI",0.0250171934509193
140049,25,4,1,-9,19,3,4,2011,"HBI",0.0250171934509193
140049,26,4,1,-9,47,4,3,2011,"HBI",0.0250171934509193
140049,27,4,1,-9,19,12,4,2011,"HBI",0.0250171934509193
140049,28,1,1,-9,12,12,3,2011,"HBI",0.0250171934509193
140049,29,4,1,-9,11,1,4,2011,"HBI",0.0250171934509193
140049,30,1,1,-9,6,15,3,2011,"HBI",0.0250171934509193
140049,31,4,1,-9,11,1,4,2011,"HBI",0.0250171934509193
140049,32,4,1,-9,27,2,4,2011,"HBI",0.0250171934509193
140049,33,1,1,-9,11,13,4,2011,"HBI",0.0250171934509193
140049,34,4,1,-9,37,2,4,2011,"HBI",0.0250171934509193
140049,35,-9,-9,-9,-9,-9,-9,2011,"HBI",0.0250171934509193
140050,1,4,1,-9,10,5,5,2011,"HBI",0.0125085967254597
140050,2,4,1,-9,23,1,4,2011,"HBI",0.0125085967254597
140050,3,4,1,-9,23,6,3,2011,"HBI",0.0125085967254597
140050,4,1,1,-9,15,3,3,2011,"HBI",0.0125085967254597
140050,5,4,1,-9,27,4,4,2011,"HBI",0.0125085967254597
140050,6,4,1,-9,11,3,3,2011,"HBI",0.0125085967254597
140050,7,1,1,-9,9,24,4,2011,"HBI",0.0125085967254597
140050,8,4,1,-9,4,27,4,2011,"HBI",0.0125085967254597
140050,9,4,1,-9,19,7,3,2011,"HBI",0.0125085967254597
140050,10,4,1,-9,20,3,4,2011,"HBI",0.0125085967254597
140050,11,1,1,-9,7,41,4,2011,"HBI",0.0125085967254597
140050,12,1,1,-9,20,5,4,2011,"HBI",0.0125085967254597
140050,13,4,1,-9,20,4,4,2011,"HBI",0.0125085967254597
140050,14,4,1,-9,25,3,3,2011,"HBI",0.0125085967254597
140050,15,1,1,-9,7,23,3,2011,"HBI",0.0125085967254597
140050,16,4,1,-9,29,3,4,2011,"HBI",0.0125085967254597
140050,17,1,1,-9,10,73,5,2011,"HBI",0.0125085967254597
140050,18,1,1,-9,6,52,5,2011,"HBI",0.0125085967254597
140050,19,4,1,-9,20,2,3,2011,"HBI",0.0125085967254597
140050,20,1,1,-9,14,118,4,2011,"HBI",0.0125085967254597
140050,21,4,1,-9,40,4,5,2011,"HBI",0.0125085967254597
140050,22,4,1,-9,30,3,4,2011,"HBI",0.0125085967254597
140050,23,1,1,-9,11,68,4,2011,"HBI",0.0125085967254597
140050,24,4,1,-9,20,2,5,2011,"HBI",0.0125085967254597
140050,25,4,1,-9,16,2,4,2011,"HBI",0.0125085967254597
140050,26,4,1,-9,33,3,4,2011,"HBI",0.0125085967254597
140050,27,1,1,-9,8,32,3,2011,"HBI",0.0125085967254597
140050,28,4,1,-9,20,3,4,2011,"HBI",0.0125085967254597
140050,29,1,1,-9,11,16,4,2011,"HBI",0.0125085967254597
140050,30,4,1,-9,19,4,3,2011,"HBI",0.0125085967254597
140050,31,4,1,-9,20,4,4,2011,"HBI",0.0125085967254597
140050,32,4,1,-9,47,5,4,2011,"HBI",0.0125085967254597
140050,33,1,1,-9,9,25,4,2011,"HBI",0.0125085967254597
140050,34,4,1,-9,13,4,4,2011,"HBI",0.0125085967254597
140050,35,-9,-9,-9,-9,-9,-9,2011,"HBI",0.0125085967254597
140039,1,4,1,-9,27,4,1,2011,"HBI",0.0500343869018386
140039,2,4,1,-9,24,3,3,2011,"HBI",0.0500343869018386
140039,3,4,1,-9,65,4,1,2011,"HBI",0.0500343869018386
140039,4,1,1,-9,12,7,3,2011,"HBI",0.0500343869018386
140039,5,1,1,-9,11,41,3,2011,"HBI",0.0500343869018386
140039,6,4,1,-9,25,2,3,2011,"HBI",0.0500343869018386
140039,7,4,1,-9,10,1,5,2011,"HBI",0.0500343869018386
140039,8,4,1,-9,20,1,3,2011,"HBI",0.0500343869018386
140039,9,4,1,-9,48,3,1,2011,"HBI",0.0500343869018386
140039,10,4,1,-9,59,4,1,2011,"HBI",0.0500343869018386
140039,11,4,1,-9,44,5,3,2011,"HBI",0.0500343869018386
140039,12,4,1,-9,35,2,3,2011,"HBI",0.0500343869018386
140039,13,4,1,-9,35,3,1,2011,"HBI",0.0500343869018386
140039,14,4,1,-9,36,2,3,2011,"HBI",0.0500343869018386
140039,15,4,1,-9,27,2,4,2011,"HBI",0.0500343869018386
140039,16,4,1,-9,27,2,4,2011,"HBI",0.0500343869018386
140039,17,4,1,-9,33,3,4,2011,"HBI",0.0500343869018386
140039,18,4,1,-9,40,1,4,2011,"HBI",0.0500343869018386
140039,19,4,1,-9,43,2,4,2011,"HBI",0.0500343869018386
140039,20,4,1,-9,26,5,4,2011,"HBI",0.0500343869018386
140039,21,4,1,-9,26,2,4,2011,"HBI",0.0500343869018386
140039,22,4,1,-9,39,3,3,2011,"HBI",0.0500343869018386
140039,23,4,1,-9,12,1,5,2011,"HBI",0.0500343869018386
140039,24,1,1,-9,11,30,3,2011,"HBI",0.0500343869018386
140039,25,4,1,-9,33,3,4,2011,"HBI",0.0500343869018386
140039,26,4,1,-9,33,2,4,2011,"HBI",0.0500343869018386
140039,27,4,1,-9,20,1,5,2011,"HBI",0.0500343869018386
140039,28,4,1,-9,51,3,1,2011,"HBI",0.0500343869018386
140039,29,4,1,-9,30,2,1,2011,"HBI",0.0500343869018386
140039,30,1,1,-9,9,23,5,2011,"HBI",0.0500343869018386
140039,31,4,1,-9,28,3,1,2011,"HBI",0.0500343869018386
140039,32,4,1,-9,28,1,3,2011,"HBI",0.0500343869018386
140039,33,4,1,-9,28,2,1,2011,"HBI",0.0500343869018386
140039,34,4,1,-9,20,2,3,2011,"HBI",0.0500343869018386
140039,35,1,1,-9,16,19,4,2011,"HBI",0.0500343869018386
140039,36,1,1,-9,14,12,4,2011,"HBI",0.0500343869018386
140039,37,4,1,-9,23,2,4,2011,"HBI",0.0500343869018386
140039,38,-9,-9,-9,-9,-9,-9,2011,"HBI",0.0500343869018386
140315,1,4,1,-9,40,2,3,2012,"HBI",0.0500343869018386
140315,2,4,1,-9,36,2,2,2012,"HBI",0.0500343869018386
140315,3,1,1,-9,10,2,4,2012,"HBI",0.0500343869018386
140315,4,3,1,-9,49,196,3,2012,"HBI",0.0500343869018386
140315,5,4,1,-9,10,1,4,2012,"HBI",0.0500343869018386
140315,6,4,1,-9,28,2,3,2012,"HBI",0.0500343869018386
140315,7,4,1,-9,18,1,3,2012,"HBI",0.0500343869018386
140315,8,4,1,-9,20,1,3,2012,"HBI",0.0500343869018386
140315,9,4,1,-9,46,2,3,2012,"HBI",0.0500343869018386
140315,10,4,1,-9,26,1,3,2012,"HBI",0.0500343869018386
140315,11,4,1,-9,24,3,4,2012,"HBI",0.0500343869018386
140315,12,4,1,-9,24,2,4,2012,"HBI",0.0500343869018386
140053,1,4,1,-9,33,5,3,2012,"HBI",0.0500343869018386
140053,2,4,1,-9,58,5,4,2012,"HBI",0.0500343869018386
140053,3,3,1,-9,41,27,1,2012,"HBI",0.0500343869018386
140053,4,1,1,-9,7,38,3,2012,"HBI",0.0500343869018386
140053,5,4,1,-9,54,1,4,2012,"HBI",0.0500343869018386
140058,1,4,1,-9,34,1,3,2011,"HBI",0.0250171934509193
140058,2,4,1,-9,26,1,4,2011,"HBI",0.0250171934509193
140058,3,4,1,-9,20,1,1,2011,"HBI",0.0250171934509193
140058,4,4,1,-9,30,1,1,2011,"HBI",0.0250171934509193
140058,5,4,1,-9,18,1,1,2011,"HBI",0.0250171934509193
140058,6,4,1,-9,45,2,3,2011,"HBI",0.0250171934509193
140058,7,4,1,-9,29,2,1,2011,"HBI",0.0250171934509193
140058,8,4,1,-9,50,2,2,2011,"HBI",0.0250171934509193
140058,9,4,1,-9,24,1,1,2011,"HBI",0.0250171934509193
140058,10,4,1,-9,63,3,2,2011,"HBI",0.0250171934509193
140058,11,1,1,-9,32,1,2,2011,"HBI",0.0250171934509193
140058,12,4,1,-9,47,2,1,2011,"HBI",0.0250171934509193
140058,13,4,1,-9,28,2,1,2011,"HBI",0.0250171934509193
140058,14,4,1,-9,32,1,2,2011,"HBI",0.0250171934509193
140058,15,4,1,-9,33,2,2,2011,"HBI",0.0250171934509193
140058,16,4,1,-9,18,1,3,2011,"HBI",0.0250171934509193
140058,17,4,1,-9,27,2,2,2011,"HBI",0.0250171934509193
140058,18,4,1,-9,32,2,1,2011,"HBI",0.0250171934509193
140058,19,4,1,-9,26,2,1,2011,"HBI",0.0250171934509193
140058,20,4,1,-9,38,2,2,2011,"HBI",0.0250171934509193
140058,21,4,1,-9,40,2,2,2011,"HBI",0.0250171934509193
140058,22,4,1,-9,30,2,1,2011,"HBI",0.0250171934509193
140058,23,4,1,-9,29,2,1,2011,"HBI",0.0250171934509193
140058,24,4,1,-9,40,2,2,2011,"HBI",0.0250171934509193
140058,25,4,1,-9,18,2,3,2011,"HBI",0.0250171934509193
140058,26,4,1,-9,25,1,1,2011,"HBI",0.0250171934509193
140058,27,4,1,-9,37,2,1,2011,"HBI",0.0250171934509193
140058,28,4,1,-9,40,2,2,2011,"HBI",0.0250171934509193
140058,29,4,1,-9,27,2,2,2011,"HBI",0.0250171934509193
140058,30,4,1,-9,40,2,3,2011,"HBI",0.0250171934509193
140058,31,4,1,-9,26,2,4,2011,"HBI",0.0250171934509193
140058,32,4,1,-9,42,3,1,2011,"HBI",0.0250171934509193
140058,33,4,1,-9,29,2,2,2011,"HBI",0.0250171934509193
140058,34,4,1,-9,48,2,3,2011,"HBI",0.0250171934509193
140054,1,1,1,-9,13,4,4,2011,"HBI",0.0500343869018386
140054,2,4,1,-9,25,1,5,2011,"HBI",0.0500343869018386
140054,3,4,1,-9,25,1,5,2011,"HBI",0.0500343869018386
140054,4,4,1,-9,11,1,5,2011,"HBI",0.0500343869018386
140054,5,4,1,-9,16,1,4,2011,"HBI",0.0500343869018386
140054,6,4,1,-9,31,1,5,2011,"HBI",0.0500343869018386
140054,7,4,1,-9,33,1,5,2011,"HBI",0.0500343869018386
140054,8,4,1,-9,12,1,4,2011,"HBI",0.0500343869018386
140054,9,1,1,-9,7,30,4,2011,"HBI",0.0500343869018386
140054,10,4,1,-9,30,1,5,2011,"HBI",0.0500343869018386
140054,11,4,1,-9,22,2,4,2011,"HBI",0.0500343869018386
140054,12,1,1,-9,5,5,4,2011,"HBI",0.0500343869018386
140054,13,4,1,-9,10,1,3,2011,"HBI",0.0500343869018386
140054,14,4,1,-9,26,1,4,2011,"HBI",0.0500343869018386
140054,15,4,1,-9,21,1,4,2011,"HBI",0.0500343869018386
140054,16,4,1,-9,35,1,5,2011,"HBI",0.0500343869018386
140054,17,4,1,-9,10,1,4,2011,"HBI",0.0500343869018386
140054,18,2,1,-9,11,94,1,2011,"HBI",0.0500343869018386
140054,19,2,1,-9,18,141,1,2011,"HBI",0.0500343869018386
140054,20,4,1,-9,24,1,4,2011,"HBI",0.0500343869018386
140054,21,1,1,-9,5,1,4,2011,"HBI",0.0500343869018386
140054,22,1,1,-9,1,1,3,2011,"HBI",0.0500343869018386
140054,23,-9,-9,-9,-9,-9,-9,2011,"HBI",0.0500343869018386
140056,1,1,1,-9,10,42,3,2011,"HBI",0.0500343869018386
140056,2,1,1,-9,7,67,4,2011,"HBI",0.0500343869018386
140056,3,2,1,-9,11,108,1,2011,"HBI",0.0500343869018386
140056,4,2,1,-9,12,180,1,2011,"HBI",0.0500343869018386
140056,5,1,2,-9,11,21,3,2011,"HBI",0.0500343869018386
140056,6,1,2,-9,11,12,3,2011,"HBI",0.0500343869018386
140056,7,3,2,-9,18,32,4,2011,"HBI",0.0500343869018386
140252,1,4,1,-9,41,2,4,2012,"HBI",0.0500343869018386
140252,2,4,1,-9,33,2,4,2012,"HBI",0.0500343869018386
140252,3,4,1,-9,22,3,5,2012,"HBI",0.0500343869018386
140252,4,4,1,-9,26,1,4,2012,"HBI",0.0500343869018386
140252,5,4,1,-9,34,3,4,2012,"HBI",0.0500343869018386
140252,6,4,1,-9,25,2,4,2012,"HBI",0.0500343869018386
140252,7,1,1,-9,8,45,3,2012,"HBI",0.0500343869018386
140252,8,1,1,-9,21,9,4,2012,"HBI",0.0500343869018386
140252,9,4,1,-9,40,5,4,2012,"HBI",0.0500343869018386
140252,10,4,1,-9,26,2,4,2012,"HBI",0.0500343869018386
140252,11,4,1,-9,15,1,5,2012,"HBI",0.0500343869018386
