"";"plot_ID";"CCS_nr";"tree_ID";"SP_code";"H_cm";"D_class_cm";"inv_year";"inv"
"480";140051;2;6;"gfi";61;0;2022;"BZE3"
"481";140051;2;7;"gfi";121;0;2022;"BZE3"
"482";140051;2;8;"sei";82;0;2022;"BZE3"
"483";140051;2;9;"gfi";383;1;2022;"BZE3"
"484";140051;2;10;"vbe";292;1;2022;"BZE3"
"485";140051;3;1;"vbe";21;0;2022;"BZE3"
"486";140051;3;2;"vbe";36;0;2022;"BZE3"
"487";140051;3;3;"gfi";24;0;2022;"BZE3"
"488";140051;3;4;"gfi";55;0;2022;"BZE3"
"489";140051;3;5;"vbe";54;0;2022;"BZE3"
"490";140051;3;6;"gfi";61;0;2022;"BZE3"
"491";140051;3;7;"gfi";74;0;2022;"BZE3"
"492";140051;3;8;"gfi";37;0;2022;"BZE3"
"493";140051;3;9;"gfi";30;0;2022;"BZE3"
"494";140051;3;10;"gfi";40;0;2022;"BZE3"
"495";140051;4;1;"gfi";37;0;2022;"BZE3"
"496";140051;4;2;"gfi";28;0;2022;"BZE3"
"497";140051;4;3;"gfi";20;0;2022;"BZE3"
"498";140051;4;4;"gfi";118;0;2022;"BZE3"
"499";140051;4;5;"wta";28;0;2022;"BZE3"
"500";140051;4;6;"gfi";20;0;2022;"BZE3"
"501";140051;4;7;"gfi";66;0;2022;"BZE3"
"502";140051;4;8;"gfi";27;0;2022;"BZE3"
"503";140051;4;9;"gfi";30;0;2022;"BZE3"
"504";140051;4;10;"gfi";28;0;2022;"BZE3"
"505";140052;1;1;"gfi";40;0;2022;"BZE3"
"506";140052;1;2;"gfi";38;0;2022;"BZE3"
"507";140052;1;3;"gfi";28;0;2022;"BZE3"
"508";140052;1;4;"gfi";29;0;2022;"BZE3"
"509";140052;1;5;"gfi";38;0;2022;"BZE3"
"510";140052;1;6;"gfi";49;0;2022;"BZE3"
"511";140052;1;7;"gfi";43;0;2022;"BZE3"
"512";140052;1;8;"gfi";53;0;2022;"BZE3"
"513";140052;1;9;"gfi";84;0;2022;"BZE3"
"514";140052;1;10;"gfi";82;0;2022;"BZE3"
"515";140052;2;1;"vbe";34;0;2022;"BZE3"
"516";140052;2;2;"gfi";20;0;2022;"BZE3"
"517";140052;2;3;"vbe";33;0;2022;"BZE3"
"518";140052;2;4;"vbe";41;0;2022;"BZE3"
"519";140052;2;5;"gfi";43;0;2022;"BZE3"
"520";140052;2;6;"vbe";33;0;2022;"BZE3"
"521";140052;2;7;"vbe";28;0;2022;"BZE3"
"522";140052;2;8;"vbe";43;0;2022;"BZE3"
"523";140052;2;9;"vbe";40;0;2022;"BZE3"
"524";140052;2;10;"vbe";30;0;2022;"BZE3"
"525";140052;3;1;"gfi";23;0;2022;"BZE3"
"526";140052;3;2;"gfi";24;0;2022;"BZE3"
"527";140052;3;3;"gfi";20;0;2022;"BZE3"
"528";140052;3;4;"gfi";24;0;2022;"BZE3"
"529";140052;3;5;"gfi";20;0;2022;"BZE3"
"530";140052;3;6;"vbe";24;0;2022;"BZE3"
"531";140052;3;7;"gfi";23;0;2022;"BZE3"
"532";140052;3;8;"vbe";30;0;2022;"BZE3"
"533";140052;3;9;"vbe";21;0;2022;"BZE3"
"534";140052;3;10;"vbe";22;0;2022;"BZE3"
"535";140052;4;1;"vbe";30;0;2022;"BZE3"
"536";140052;4;2;"vbe";33;0;2022;"BZE3"
"537";140052;4;3;"vbe";20;0;2022;"BZE3"
"538";140052;4;4;"vbe";21;0;2022;"BZE3"
"539";140052;4;5;"vbe";23;0;2022;"BZE3"
"540";140053;1;1;"gfi";82;0;2022;"BZE3"
"541";140053;1;2;"ser";165;1;2022;"BZE3"
"542";140053;1;3;"gfi";132;1;2022;"BZE3"
"543";140053;1;4;"ser";370;1;2022;"BZE3"
"544";140053;1;5;"gfi";610;3;2022;"BZE3"
"545";140053;1;6;"ser";350;1;2022;"BZE3"
"546";140053;1;7;"gfi";300;1;2022;"BZE3"
"547";140053;1;8;"gfi";110;1;2022;"BZE3"
"548";140053;1;9;"vbe";610;1;2022;"BZE3"
"549";140053;1;10;"ser";350;1;2022;"BZE3"
"550";140053;2;1;"gfi";310;1;2022;"BZE3"
"551";140053;2;2;"sei";24;0;2022;"BZE3"
"552";140053;2;3;"vbe";320;1;2022;"BZE3"
"553";140053;2;4;"vbe";68;0;2022;"BZE3"
"554";140053;2;5;"vbe";73;0;2022;"BZE3"
"555";140053;2;6;"gfi";74;0;2022;"BZE3"
"556";140053;2;7;"gfi";340;1;2022;"BZE3"
"557";140053;2;8;"gfi";360;1;2022;"BZE3"
"558";140053;2;9;"gfi";80;0;2022;"BZE3"
"559";140053;2;10;"gfi";360;1;2022;"BZE3"
"560";140053;3;1;"gfi";81;0;2022;"BZE3"
"561";140053;3;2;"vbe";71;0;2022;"BZE3"
"562";140053;3;3;"vbe";231;1;2022;"BZE3"
"563";140053;3;4;"vbe";235;1;2022;"BZE3"
"564";140053;3;5;"vbe";108;0;2022;"BZE3"
"565";140053;3;6;"vbe";287;1;2022;"BZE3"
"566";140053;3;7;"vbe";360;1;2022;"BZE3"
"567";140053;3;8;"vbe";125;0;2022;"BZE3"
"568";140053;3;9;"vbe";450;1;2022;"BZE3"
"569";140053;3;10;"vbe";200;1;2022;"BZE3"
"570";140053;4;1;"ela";490;1;2022;"BZE3"
"571";140053;4;2;"dgl";560;2;2022;"BZE3"
"572";140053;4;3;"wta";121;0;2022;"BZE3"
"573";140053;4;4;"sei";203;1;2022;"BZE3"
"574";140053;4;5;"gfi";340;1;2022;"BZE3"
"575";140053;4;6;"gfi";460;3;2022;"BZE3"
"576";140053;4;7;"wta";234;1;2022;"BZE3"
"577";140053;4;8;"dgl";390;1;2022;"BZE3"
"578";140053;4;9;"wta";220;1;2022;"BZE3"
"579";140053;4;10;"dgl";530;2;2022;"BZE3"
"580";140054;2;1;"gfi";500;1;2022;"BZE3"
"581";140054;2;2;"gfi";88;0;2022;"BZE3"
"582";140054;2;3;"vbe";43;0;2022;"BZE3"
"583";140054;2;4;"vbe";65;0;2022;"BZE3"
"584";140054;2;5;"vbe";110;0;2022;"BZE3"
"585";140054;2;6;"vbe";121;0;2022;"BZE3"
"586";140054;2;7;"bi";250;1;2022;"BZE3"
"587";140054;2;8;"vbe";140;1;2022;"BZE3"
"588";140054;2;9;"vbe";66;0;2022;"BZE3"
"589";140055;1;1;"sbi";90;0;2022;"BZE3"
"590";140055;1;2;"sei";66;0;2022;"BZE3"
"591";140055;2;1;"sbi";102;0;2022;"BZE3"
"592";140055;2;2;"sbi";87;0;2022;"BZE3"
"593";140055;2;3;"vbe";99;0;2022;"BZE3"
"594";140055;2;4;"sbi";63;0;2022;"BZE3"
"595";140055;2;5;"vbe";112;0;2022;"BZE3"
"596";140055;2;6;"sbi";122;0;2022;"BZE3"
"597";140055;2;7;"stk";94;0;2022;"BZE3"
"598";140055;2;8;"sbi";188;1;2022;"BZE3"
"599";140055;2;9;"vbe";86;0;2022;"BZE3"
"600";140055;2;10;"sbi";227;1;2022;"BZE3"
"601";140055;3;1;"vbe";299;1;2022;"BZE3"
"602";140055;3;2;"vbe";290;1;2022;"BZE3"
"603";140055;3;3;"vbe";158;1;2022;"BZE3"
"604";140055;3;4;"sbi";350;1;2022;"BZE3"
"605";140055;3;5;"sbi";347;1;2022;"BZE3"
"606";140055;3;6;"sbi";143;1;2022;"BZE3"
"607";140055;3;7;"gfi";82;0;2022;"BZE3"
"608";140055;3;8;"vbe";71;0;2022;"BZE3"
"609";140055;3;9;"vbe";215;1;2022;"BZE3"
"610";140055;3;10;"bah";109;0;2022;"BZE3"
"611";140055;4;1;"vbe";145;1;2022;"BZE3"
"612";140055;4;2;"vbe";132;1;2022;"BZE3"
"613";140055;4;3;"vbe";39;0;2022;"BZE3"
"614";140055;4;4;"vbe";38;0;2022;"BZE3"
"615";140055;4;5;"vbe";46;0;2022;"BZE3"
"616";140055;4;6;"vbe";27;0;2022;"BZE3"
"617";140055;4;7;"vbe";102;0;2022;"BZE3"
"618";140055;4;8;"vbe";185;1;2022;"BZE3"
"619";140055;4;9;"vbe";261;1;2022;"BZE3"
"620";140055;4;10;"vbe";167;1;2022;"BZE3"
"621";140056;1;1;"gfi";83;0;2022;"BZE3"
"622";140056;1;2;"gfi";62;0;2022;"BZE3"
"623";140056;1;3;"vbe";58;0;2022;"BZE3"
"624";140056;1;4;"bah";65;0;2022;"BZE3"
"625";140056;1;5;"ges";22;0;2022;"BZE3"
"626";140056;1;6;"bah";145;1;2022;"BZE3"
"627";140056;1;7;"gfi";93;0;2022;"BZE3"
"628";140056;1;8;"bah";60;0;2022;"BZE3"
"629";140056;1;9;"vbe";58;0;2022;"BZE3"
"630";140056;1;10;"bah";24;0;2022;"BZE3"
"631";140056;2;1;"sbi";38;0;2022;"BZE3"
"632";140056;2;2;"sbi";35;0;2022;"BZE3"
"633";140056;2;3;"rei";40;0;2022;"BZE3"
"634";140056;2;4;"vbe";142;1;2022;"BZE3"
"635";140056;2;5;"sei";28;0;2022;"BZE3"
"636";140056;2;6;"gfi";20;0;2022;"BZE3"
"637";140056;2;7;"gfi";20;0;2022;"BZE3"
"638";140056;2;8;"gfi";20;0;2022;"BZE3"
"639";140056;2;9;"vbe";30;0;2022;"BZE3"
"640";140056;2;10;"sbi";21;0;2022;"BZE3"
"641";140056;3;1;"bah";22;0;2022;"BZE3"
"642";140056;3;2;"vbe";52;0;2022;"BZE3"
"643";140056;3;3;"vbe";38;0;2022;"BZE3"
"644";140056;3;4;"vbe";30;0;2022;"BZE3"
"645";140056;3;5;"bah";42;0;2022;"BZE3"
"646";140056;3;6;"vbe";20;0;2022;"BZE3"
"647";140056;3;7;"vbe";20;0;2022;"BZE3"
"648";140056;3;8;"vbe";20;0;2022;"BZE3"
"649";140056;3;9;"vbe";20;0;2022;"BZE3"
"650";140056;3;10;"bah";33;0;2022;"BZE3"
"651";140057;1;1;"vbe";24;0;2022;"BZE3"
"652";140057;1;2;"gfi";20;0;2022;"BZE3"
"653";140057;1;3;"vbe";20;0;2022;"BZE3"
"654";140057;2;1;"sei";53;0;2022;"BZE3"
"655";140057;2;2;"gfi";28;0;2022;"BZE3"
"656";140057;2;3;"vbe";40;0;2022;"BZE3"
"657";140057;2;4;"vbe";41;0;2022;"BZE3"
"658";140057;2;5;"vbe";46;0;2022;"BZE3"
"659";140057;2;6;"gfi";30;0;2022;"BZE3"
"660";140057;2;7;"gfi";20;0;2022;"BZE3"
"661";140057;2;8;"vbe";43;0;2022;"BZE3"
"662";140057;2;9;"vbe";20;0;2022;"BZE3"
"663";140057;2;10;"gfi";38;0;2022;"BZE3"
"664";140057;3;1;"vbe";90;0;2022;"BZE3"
"665";140057;3;2;"gfi";34;0;2022;"BZE3"
"666";140057;3;3;"vbe";253;1;2022;"BZE3"
"667";140057;3;4;"gfi";21;0;2022;"BZE3"
"668";140057;3;5;"gfi";58;0;2022;"BZE3"
"669";140057;3;6;"gfi";24;0;2022;"BZE3"
"670";140057;3;7;"gfi";23;0;2022;"BZE3"
"671";140057;3;8;"gfi";29;0;2022;"BZE3"
"672";140057;3;9;"gfi";229;1;2022;"BZE3"
"673";140057;3;10;"as";63;0;2022;"BZE3"
"674";140057;4;1;"vbe";36;0;2022;"BZE3"
"675";140057;4;2;"gfi";33;0;2022;"BZE3"
"676";140057;4;3;"gfi";25;0;2022;"BZE3"
"677";140057;4;4;"gfi";27;0;2022;"BZE3"
"678";140057;4;5;"gfi";24;0;2022;"BZE3"
"679";140057;4;6;"gfi";23;0;2022;"BZE3"
"680";140057;4;7;"vbe";20;0;2022;"BZE3"
"681";140057;4;8;"gfi";20;0;2022;"BZE3"
"682";140057;4;9;"gfi";20;0;2022;"BZE3"
"683";140057;4;10;"vbe";33;0;2022;"BZE3"
"684";140058;3;1;"vbe";83;0;2022;"BZE3"
"685";140058;3;2;"vbe";124;0;2022;"BZE3"
"686";140058;3;3;"stk";28;0;2022;"BZE3"
"687";140058;4;1;"vbe";60;0;2022;"BZE3"
"688";140058;4;2;"vbe";24;0;2022;"BZE3"
"689";140058;4;3;"gfi";460;1;2022;"BZE3"
"690";140059;1;1;"vbe";83;0;2022;"BZE3"
"691";140059;1;2;"vbe";807;2;2022;"BZE3"
"692";140059;1;3;"vbe";282;1;2022;"BZE3"
"693";140059;1;4;"vbe";358;1;2022;"BZE3"
"694";140059;1;5;"vbe";350;1;2022;"BZE3"
"695";140059;1;6;"vbe";233;1;2022;"BZE3"
"696";140059;1;7;"vbe";170;1;2022;"BZE3"
"697";140059;1;8;"vbe";193;1;2022;"BZE3"
"698";140059;1;9;"vbe";328;1;2022;"BZE3"
"699";140059;1;10;"vbe";243;1;2022;"BZE3"
"700";140059;2;1;"vbe";242;1;2022;"BZE3"
"701";140059;2;2;"vbe";240;1;2022;"BZE3"
"702";140059;2;3;"vbe";99;0;2022;"BZE3"
"703";140059;2;4;"vbe";160;1;2022;"BZE3"
"704";140059;2;5;"vbe";54;0;2022;"BZE3"
"705";140059;2;6;"vbe";210;1;2022;"BZE3"
"706";140059;2;7;"bah";20;0;2022;"BZE3"
"707";140059;2;8;"vbe";43;0;2022;"BZE3"
"708";140059;2;9;"hbu";69;0;2022;"BZE3"
"709";140059;2;10;"vbe";84;0;2022;"BZE3"
"710";140059;3;1;"vbe";30;0;2022;"BZE3"
"711";140059;3;2;"vbe";42;0;2022;"BZE3"
"712";140059;3;3;"vbe";33;0;2022;"BZE3"
"713";140059;3;4;"vbe";38;0;2022;"BZE3"
"714";140059;3;5;"vbe";40;0;2022;"BZE3"
"715";140059;3;6;"vbe";203;1;2022;"BZE3"
"716";140059;3;7;"vbe";82;0;2022;"BZE3"
"717";140059;3;8;"vbe";48;0;2022;"BZE3"
"718";140059;3;9;"vbe";42;0;2022;"BZE3"
"719";140059;3;10;"vbe";40;0;2022;"BZE3"
"720";140059;4;1;"sei";53;0;2022;"BZE3"
"721";140059;4;2;"vbe";232;1;2022;"BZE3"
"722";140059;4;3;"vbe";193;1;2022;"BZE3"
"723";140059;4;4;"vbe";348;1;2022;"BZE3"
"724";140059;4;5;"vbe";223;1;2022;"BZE3"
"725";140059;4;6;"vbe";348;1;2022;"BZE3"
"726";140059;4;7;"rei";38;0;2022;"BZE3"
"727";140059;4;8;"vbe";211;1;2022;"BZE3"
"728";140059;4;9;"vbe";208;1;2022;"BZE3"
"729";140059;4;10;"vbe";328;1;2022;"BZE3"
"730";140060;1;1;"sei";134;1;2022;"BZE3"
"731";140060;1;2;"vbe";180;1;2022;"BZE3"
"732";140060;1;3;"hbu";100;0;2022;"BZE3"
"733";140060;1;4;"bah";115;0;2022;"BZE3"
"734";140060;1;5;"hbu";36;0;2022;"BZE3"
"735";140060;1;6;"hbu";74;0;2022;"BZE3"
"736";140060;1;7;"bah";248;1;2022;"BZE3"
"737";140060;1;8;"bah";249;1;2022;"BZE3"
"738";140060;1;9;"hbu";64;0;2022;"BZE3"
"739";140060;1;10;"hbu";38;0;2022;"BZE3"
"740";140060;2;1;"hbu";46;0;2022;"BZE3"
"741";140060;2;2;"hbu";83;0;2022;"BZE3"
"742";140060;2;3;"hbu";111;0;2022;"BZE3"
"743";140060;2;4;"hbu";38;0;2022;"BZE3"
"744";140060;2;5;"hbu";42;0;2022;"BZE3"
"745";140060;2;6;"bah";38;0;2022;"BZE3"
"746";140060;2;7;"hbu";110;0;2022;"BZE3"
"747";140060;2;8;"bah";310;1;2022;"BZE3"
"748";140060;2;9;"bah";60;0;2022;"BZE3"
"749";140060;2;10;"bah";264;1;2022;"BZE3"
"750";140060;3;1;"sli";40;0;2022;"BZE3"
"751";140060;3;2;"hbu";34;0;2022;"BZE3"
"752";140060;3;3;"bah";73;0;2022;"BZE3"
"753";140060;3;4;"sli";54;0;2022;"BZE3"
"754";140060;3;5;"hbu";290;1;2022;"BZE3"
"755";140060;3;6;"bah";129;0;2022;"BZE3"
"756";140060;3;7;"bah";54;0;2022;"BZE3"
"757";140060;3;8;"stk";46;0;2022;"BZE3"
"758";140060;3;9;"sei";20;0;2022;"BZE3"
"759";140060;3;10;"hbu";280;1;2022;"BZE3"
"760";140060;4;1;"bah";115;0;2022;"BZE3"
"761";140060;4;2;"stk";330;1;2022;"BZE3"
"762";140060;4;3;"vbe";164;1;2022;"BZE3"
"763";140060;4;4;"bah";554;1;2022;"BZE3"
"764";140060;4;5;"vbe";170;1;2022;"BZE3"
"765";140060;4;6;"vbe";173;1;2022;"BZE3"
"766";140060;4;7;"bah";129;0;2022;"BZE3"
"767";140060;4;8;"bah";70;0;2022;"BZE3"
"768";140060;4;9;"bah";81;0;2022;"BZE3"
"769";140060;4;10;"bah";148;1;2022;"BZE3"
"770";140061;1;1;"vbe";119;0;2022;"BZE3"
"771";140061;1;2;"sei";70;0;2022;"BZE3"
"772";140061;1;3;"stk";77;0;2022;"BZE3"
"773";140061;1;4;"bul";21;0;2022;"BZE3"
"774";140061;1;5;"stk";52;0;2022;"BZE3"
"775";140061;1;6;"stk";43;0;2022;"BZE3"
"776";140061;1;7;"stk";25;0;2022;"BZE3"
"777";140061;1;8;"stk";38;0;2022;"BZE3"
"778";140061;1;9;"stk";140;1;2022;"BZE3"
"779";140061;1;10;"vbe";201;1;2022;"BZE3"
"780";140061;2;1;"vbe";140;1;2022;"BZE3"
"781";140061;2;2;"vbe";213;1;2022;"BZE3"
"782";140061;2;3;"vbe";200;1;2022;"BZE3"
"783";140061;2;4;"sei";123;0;2022;"BZE3"
"784";140061;3;1;"vbe";608;1;2022;"BZE3"
"785";140061;3;2;"sei";85;0;2022;"BZE3"
"786";140061;3;3;"vbe";102;0;2022;"BZE3"
"787";140061;3;4;"vbe";63;0;2022;"BZE3"
"788";140061;3;5;"vbe";90;0;2022;"BZE3"
"789";140061;3;6;"stk";45;0;2022;"BZE3"
"790";140061;3;7;"stk";103;0;2022;"BZE3"
"791";140061;3;8;"rei";34;0;2022;"BZE3"
"792";140061;3;9;"stk";127;0;2022;"BZE3"
"793";140061;3;10;"vbe";58;0;2022;"BZE3"
"794";140061;4;1;"vbe";153;1;2022;"BZE3"
"795";140061;4;2;"vbe";140;1;2022;"BZE3"
"796";140061;4;3;"vbe";158;1;2022;"BZE3"
"797";140061;4;4;"vbe";205;1;2022;"BZE3"
"798";140061;4;5;"vbe";221;1;2022;"BZE3"
"799";140061;4;6;"vbe";360;1;2022;"BZE3"
"800";140061;4;7;"vbe";132;1;2022;"BZE3"
"801";140061;4;8;"sei";128;0;2022;"BZE3"
"802";140061;4;9;"vbe";290;1;2022;"BZE3"
"803";140061;4;10;"sei";120;0;2022;"BZE3"
"804";140062;1;1;"sei";163;1;2022;"BZE3"
"805";140062;1;2;"sei";172;1;2022;"BZE3"
"806";140062;1;3;"vbe";223;1;2022;"BZE3"
"807";140062;1;4;"sei";96;0;2022;"BZE3"
"808";140062;1;5;"sei";84;0;2022;"BZE3"
"809";140062;1;6;"sei";120;0;2022;"BZE3"
"810";140062;1;7;"sei";124;0;2022;"BZE3"
"811";140062;1;8;"sei";90;0;2022;"BZE3"
"812";140062;1;9;"sei";81;0;2022;"BZE3"
"813";140062;1;10;"sei";111;0;2022;"BZE3"
"814";140062;2;1;"sei";53;0;2022;"BZE3"
"815";140062;2;2;"sbi";253;1;2022;"BZE3"
"816";140062;2;3;"vbe";70;0;2022;"BZE3"
"817";140062;2;4;"vbe";208;1;2022;"BZE3"
"818";140062;3;1;"sbi";178;1;2022;"BZE3"
"819";140062;3;2;"sbi";223;1;2022;"BZE3"
"820";140062;3;3;"sbi";215;1;2022;"BZE3"
"821";140062;3;4;"sei";43;0;2022;"BZE3"
"822";140062;3;5;"sei";45;0;2022;"BZE3"
"823";140062;3;6;"sbi";93;0;2022;"BZE3"
"824";140062;3;7;"sbi";122;0;2022;"BZE3"
"825";140062;3;8;"sbi";134;1;2022;"BZE3"
"826";140062;3;9;"sbi";118;0;2022;"BZE3"
"827";140062;3;10;"sbi";120;0;2022;"BZE3"
"828";140062;4;1;"rei";21;0;2022;"BZE3"
"829";140062;4;2;"sei";82;0;2022;"BZE3"
"830";140062;4;3;"sei";102;0;2022;"BZE3"
"831";140062;4;4;"sei";40;0;2022;"BZE3"
"832";140062;4;5;"sei";78;0;2022;"BZE3"
"833";140062;4;6;"vbe";101;0;2022;"BZE3"
"834";140062;4;7;"vbe";96;0;2022;"BZE3"
"835";140062;4;8;"sei";140;1;2022;"BZE3"
"836";140062;4;9;"sbi";98;0;2022;"BZE3"
"837";140062;4;10;"stk";41;0;2022;"BZE3"
"838";140063;1;1;"rbu";50;0;2022;"BZE3"
"839";140063;1;2;"rbu";81;0;2022;"BZE3"
"840";140063;1;3;"sbi";750;1;2022;"BZE3"
"841";140063;1;4;"sbi";880;2;2022;"BZE3"
"842";140063;1;5;"gki";510;1;2022;"BZE3"
"843";140063;1;6;"stk";57;0;2022;"BZE3"
"844";140063;1;7;"sei";78;0;2022;"BZE3"
"845";140063;1;8;"sei";27;0;2022;"BZE3"
"846";140063;1;9;"gki";185;1;2022;"BZE3"
"847";140063;1;10;"rbu";610;3;2022;"BZE3"
"848";140063;2;1;"stk";43;0;2022;"BZE3"
"849";140063;2;2;"vbe";37;0;2022;"BZE3"
"850";140063;2;3;"rbu";40;0;2022;"BZE3"
"851";140063;2;4;"rbu";480;1;2022;"BZE3"
"852";140063;3;1;"gki";78;0;2022;"BZE3"
"853";140063;3;2;"gki";107;1;2022;"BZE3"
"854";140063;3;3;"gki";112;0;2022;"BZE3"
"855";140063;3;4;"gki";38;0;2022;"BZE3"
"856";140063;3;5;"gki";40;0;2022;"BZE3"
"857";140063;3;6;"sbi";72;0;2022;"BZE3"
"858";140063;3;7;"gki";20;0;2022;"BZE3"
"859";140063;3;8;"gki";23;0;2022;"BZE3"
"860";140063;3;9;"gki";28;0;2022;"BZE3"
"861";140063;3;10;"gki";20;0;2022;"BZE3"
"862";140063;4;1;"gki";200;1;2022;"BZE3"
"863";140063;4;2;"gki";191;0;2022;"BZE3"
"864";140063;4;3;"gki";195;1;2022;"BZE3"
"865";140063;4;4;"gki";84;0;2022;"BZE3"
"866";140063;4;5;"gki";100;0;2022;"BZE3"
"867";140063;4;6;"stk";20;0;2022;"BZE3"
"868";140063;4;7;"stk";25;0;2022;"BZE3"
"869";140063;4;8;"gki";96;0;2022;"BZE3"
"870";140063;4;9;"gki";170;1;2022;"BZE3"
"871";140063;4;10;"gki";123;0;2022;"BZE3"
"872";140064;1;1;"sbi";120;0;2022;"BZE3"
"873";140064;1;2;"sbi";311;1;2022;"BZE3"
"874";140064;1;3;"sbi";119;0;2022;"BZE3"
"875";140064;1;4;"sbi";221;1;2022;"BZE3"
"876";140064;1;5;"sbi";256;1;2022;"BZE3"
"877";140064;1;6;"sbi";263;1;2022;"BZE3"
"878";140064;1;7;"vbe";192;1;2022;"BZE3"
"879";140064;1;8;"sbi";163;1;2022;"BZE3"
"880";140064;1;9;"sbi";178;1;2022;"BZE3"
"881";140064;1;10;"sbi";166;1;2022;"BZE3"
"882";140064;2;1;"rbu";59;0;2022;"BZE3"
"883";140064;2;2;"rbu";92;0;2022;"BZE3"
"884";140064;2;3;"sei";30;0;2022;"BZE3"
"885";140064;2;4;"sei";28;0;2022;"BZE3"
"886";140064;2;5;"sbi";197;1;2022;"BZE3"
"887";140064;2;6;"sei";48;0;2022;"BZE3"
"888";140064;2;7;"sei";20;0;2022;"BZE3"
"889";140064;2;8;"vbe";127;0;2022;"BZE3"
"890";140064;2;9;"vbe";115;0;2022;"BZE3"
"891";140064;2;10;"vbe";74;0;2022;"BZE3"
"892";140064;3;1;"vbe";68;0;2022;"BZE3"
"893";140064;3;2;"sei";55;0;2022;"BZE3"
"894";140064;3;3;"sei";53;0;2022;"BZE3"
"895";140064;3;4;"vbe";249;1;2022;"BZE3"
"896";140064;3;5;"vbe";180;1;2022;"BZE3"
"897";140064;3;6;"rbu";179;1;2022;"BZE3"
"898";140064;3;7;"sei";30;0;2022;"BZE3"
"899";140064;3;8;"vbe";74;0;2022;"BZE3"
"900";140064;3;9;"vbe";234;1;2022;"BZE3"
"901";140064;3;10;"rbu";168;1;2022;"BZE3"
"902";140064;4;1;"rbu";45;0;2022;"BZE3"
"903";140064;4;2;"rbu";69;0;2022;"BZE3"
"904";140064;4;3;"sei";50;0;2022;"BZE3"
"905";140064;4;4;"rbu";91;0;2022;"BZE3"
"906";140064;4;5;"rbu";53;0;2022;"BZE3"
"907";140064;4;6;"rbu";48;0;2022;"BZE3"
"908";140064;4;7;"rbu";110;0;2022;"BZE3"
"909";140064;4;8;"rbu";54;0;2022;"BZE3"
"910";140064;4;9;"rbu";46;0;2022;"BZE3"
"911";140064;4;10;"sei";23;0;2022;"BZE3"
"912";140065;1;1;"rbu";56;0;2022;"BZE3"
"913";140065;1;2;"rbu";20;0;2022;"BZE3"
"914";140065;1;3;"rbu";78;0;2022;"BZE3"
"915";140065;1;4;"rbu";42;0;2022;"BZE3"
"916";140065;1;5;"rbu";168;1;2022;"BZE3"
"917";140065;1;6;"rbu";163;1;2022;"BZE3"
"918";140065;1;7;"rbu";74;0;2022;"BZE3"
"919";140065;1;8;"rbu";88;0;2022;"BZE3"
"920";140065;1;9;"rbu";68;0;2022;"BZE3"
"921";140065;1;10;"rbu";64;0;2022;"BZE3"
"922";140065;2;1;"ser";344;1;2022;"BZE3"
"923";140065;2;2;"rbu";50;0;2022;"BZE3"
"924";140065;2;3;"rbu";20;0;2022;"BZE3"
"925";140065;2;4;"rbu";20;0;2022;"BZE3"
"926";140065;2;5;"rbu";84;0;2022;"BZE3"
"927";140065;2;6;"rbu";184;1;2022;"BZE3"
"928";140065;2;7;"rbu";24;0;2022;"BZE3"
"929";140065;2;8;"rbu";93;0;2022;"BZE3"
"930";140065;2;9;"rbu";38;0;2022;"BZE3"
"931";140065;2;10;"rbu";88;0;2022;"BZE3"
"932";140065;3;1;"rbu";158;1;2022;"BZE3"
"933";140065;3;2;"rbu";54;0;2022;"BZE3"
"934";140065;3;3;"rbu";223;1;2022;"BZE3"
"935";140065;3;4;"rbu";94;0;2022;"BZE3"
"936";140065;3;5;"rbu";120;0;2022;"BZE3"
"937";140065;3;6;"rbu";43;0;2022;"BZE3"
"938";140065;3;7;"rbu";190;1;2022;"BZE3"
"939";140065;3;8;"rbu";138;1;2022;"BZE3"
"940";140065;3;9;"rbu";223;1;2022;"BZE3"
"941";140065;3;10;"rbu";142;1;2022;"BZE3"
"942";140065;4;1;"rbu";38;0;2022;"BZE3"
"943";140065;4;2;"rbu";43;0;2022;"BZE3"
"944";140065;4;3;"rbu";56;0;2022;"BZE3"
"945";140065;4;4;"rbu";35;0;2022;"BZE3"
"946";140065;4;5;"rbu";92;0;2022;"BZE3"
"947";140065;4;6;"rbu";170;1;2022;"BZE3"
"948";140065;4;7;"rbu";48;0;2022;"BZE3"
"949";140065;4;8;"rbu";52;0;2022;"BZE3"
"950";140065;4;9;"rbu";56;0;2022;"BZE3"
"951";140065;4;10;"rbu";48;0;2022;"BZE3"
"952";140067;1;1;"vbe";70;0;2022;"BZE3"
"953";140067;1;2;"sbi";93;0;2022;"BZE3"
"954";140067;1;3;"sbi";87;0;2022;"BZE3"
"955";140067;1;4;"sbi";72;0;2022;"BZE3"
"956";140067;1;5;"sbi";90;0;2022;"BZE3"
"957";140067;1;6;"vbe";40;0;2022;"BZE3"
"958";140067;1;7;"vbe";158;1;2022;"BZE3"
"959";140067;1;8;"vbe";188;1;2022;"BZE3"
"960";140067;1;9;"vbe";193;1;2022;"BZE3"
"961";140067;1;10;"vbe";205;1;2022;"BZE3"
"962";140067;2;1;"vbe";210;1;2022;"BZE3"
"963";140067;2;2;"rbu";374;1;2022;"BZE3"
"964";140067;2;3;"rbu";84;0;2022;"BZE3"
