"";"plot_ID";"CCS_nr";"tree_ID";"SP_code";"H_cm";"D_class_cm";"inv_year";"inv"
"2459";140175;2;9;"bah";20;0;2011;"HBI"
"2460";140175;2;10;"vbe";30;0;2011;"HBI"
"2461";140175;2;11;"rbu";50;0;2011;"HBI"
"2462";140175;2;12;"kir";130;1;2011;"HBI"
"2463";140175;2;13;"kir";30;0;2011;"HBI"
"2464";140175;2;14;"bah";30;0;2011;"HBI"
"2465";140175;2;15;"vbe";20;0;2011;"HBI"
"2466";140175;3;1;"rbu";30;0;2011;"HBI"
"2467";140175;3;2;"ges";20;0;2011;"HBI"
"2468";140175;3;3;"vbe";20;0;2011;"HBI"
"2469";140175;3;4;"kir";20;0;2011;"HBI"
"2470";140175;3;5;"sbi";30;0;2011;"HBI"
"2471";140175;3;6;"kir";40;0;2011;"HBI"
"2472";140175;3;7;"rbu";30;0;2011;"HBI"
"2473";140175;3;8;"rbu";20;0;2011;"HBI"
"2474";140175;3;9;"rbu";20;0;2011;"HBI"
"2475";140175;3;10;"ges";20;0;2011;"HBI"
"2476";140175;3;11;"rbu";30;0;2011;"HBI"
"2477";140175;4;1;"kir";50;0;2011;"HBI"
"2478";140175;4;2;"kir";40;0;2011;"HBI"
"2479";140175;4;3;"vbe";40;0;2011;"HBI"
"2480";140175;4;4;"vbe";30;0;2011;"HBI"
"2481";140175;4;5;"vbe";30;0;2011;"HBI"
"2482";140175;4;6;"vbe";30;0;2011;"HBI"
"2483";140175;4;7;"kir";30;0;2011;"HBI"
"2484";140175;4;8;"tei";30;0;2011;"HBI"
"2485";140175;4;9;"rbu";30;0;2011;"HBI"
"2486";140175;4;10;"kir";30;0;2011;"HBI"
"2487";140187;1;1;"rbu";50;0;2011;"HBI"
"2488";140187;1;2;"rbu";20;0;2011;"HBI"
"2489";140187;1;3;"rbu";40;0;2011;"HBI"
"2490";140187;1;4;"rbu";30;0;2011;"HBI"
"2491";140187;1;5;"rbu";20;0;2011;"HBI"
"2492";140187;1;6;"rbu";20;0;2011;"HBI"
"2493";140187;1;7;"rbu";20;0;2011;"HBI"
"2494";140187;1;8;"rbu";60;0;2011;"HBI"
"2495";140187;1;9;"rbu";60;0;2011;"HBI"
"2496";140187;1;10;"rbu";30;0;2011;"HBI"
"2497";140187;2;1;"rbu";30;0;2011;"HBI"
"2498";140187;2;2;"vbe";20;0;2011;"HBI"
"2499";140187;2;3;"rbu";20;0;2011;"HBI"
"2500";140187;2;4;"rbu";40;0;2011;"HBI"
"2501";140187;2;5;"rbu";60;0;2011;"HBI"
"2502";140187;2;6;"rbu";200;1;2011;"HBI"
"2503";140187;2;7;"rbu";120;0;2011;"HBI"
"2504";140187;2;8;"pa";60;0;2011;"HBI"
"2505";140187;2;9;"gfi";20;0;2011;"HBI"
"2506";140187;2;10;"vbe";30;0;2011;"HBI"
"2507";140187;3;1;"rbu";20;0;2011;"HBI"
"2508";140187;3;2;"rbu";30;0;2011;"HBI"
"2509";140187;3;3;"vbe";50;0;2011;"HBI"
"2510";140187;3;4;"bah";20;0;2011;"HBI"
"2511";140187;3;5;"rbu";200;1;2011;"HBI"
"2512";140187;3;6;"gfi";20;0;2011;"HBI"
"2513";140187;3;7;"rbu";260;1;2011;"HBI"
"2514";140187;3;8;"rbu";140;1;2011;"HBI"
"2515";140187;3;9;"vbe";20;0;2011;"HBI"
"2516";140187;3;10;"rbu";30;0;2011;"HBI"
"2517";140187;3;11;"rbu";30;0;2011;"HBI"
"2518";140187;4;1;"rbu";40;0;2011;"HBI"
"2519";140187;4;2;"vbe";30;0;2011;"HBI"
"2520";140187;4;3;"rbu";180;1;2011;"HBI"
"2521";140187;4;4;"rbu";50;0;2011;"HBI"
"2522";140187;4;5;"rbu";80;0;2011;"HBI"
"2523";140187;4;6;"bah";20;0;2011;"HBI"
"2524";140187;4;7;"rbu";40;0;2011;"HBI"
"2525";140187;4;8;"vbe";20;0;2011;"HBI"
"2526";140187;4;9;"rbu";20;0;2011;"HBI"
"2527";140187;4;10;"bah";20;0;2011;"HBI"
"2528";140234;1;1;"vbe";30;0;2011;"HBI"
"2529";140234;1;2;"vbe";20;0;2011;"HBI"
"2530";140234;1;3;"vbe";20;0;2011;"HBI"
"2531";140234;1;4;"vbe";50;0;2011;"HBI"
"2532";140234;1;5;"vbe";20;0;2011;"HBI"
"2533";140234;1;6;"vbe";20;0;2011;"HBI"
"2534";140234;1;7;"tei";20;0;2011;"HBI"
"2535";140234;1;8;"vbe";70;0;2011;"HBI"
"2536";140234;1;9;"vbe";20;0;2011;"HBI"
"2537";140234;1;10;"vbe";30;0;2011;"HBI"
"2538";140234;1;11;"vbe";20;0;2011;"HBI"
"2539";140234;2;1;"vbe";20;0;2011;"HBI"
"2540";140234;2;2;"vbe";50;0;2011;"HBI"
"2541";140234;2;3;"vbe";30;0;2011;"HBI"
"2542";140234;2;4;"vbe";40;0;2011;"HBI"
"2543";140234;2;5;"vbe";20;0;2011;"HBI"
"2544";140234;2;6;"vbe";20;0;2011;"HBI"
"2545";140234;2;7;"vbe";20;0;2011;"HBI"
"2546";140234;2;8;"vbe";20;0;2011;"HBI"
"2547";140234;2;9;"vbe";20;0;2011;"HBI"
"2548";140234;2;10;"vbe";20;0;2011;"HBI"
"2549";140234;2;11;"vbe";20;0;2011;"HBI"
"2550";140234;3;1;"vbe";50;0;2011;"HBI"
"2551";140234;3;2;"vbe";20;0;2011;"HBI"
"2552";140234;3;3;"vbe";30;0;2011;"HBI"
"2553";140234;4;1;"tei";20;0;2011;"HBI"
"2554";140234;4;2;"vbe";50;0;2011;"HBI"
"2555";140234;4;3;"vbe";110;0;2011;"HBI"
"2556";140234;4;4;"vbe";30;0;2011;"HBI"
"2557";140234;4;5;"vbe";50;0;2011;"HBI"
"2558";140234;4;6;"vbe";30;0;2011;"HBI"
"2559";140234;4;7;"vbe";30;0;2011;"HBI"
"2560";140234;4;8;"vbe";50;0;2011;"HBI"
"2561";140234;4;9;"vbe";40;0;2011;"HBI"
"2562";140234;4;10;"vbe";70;0;2011;"HBI"
"2563";140234;4;11;"vbe";100;0;2011;"HBI"
"2564";140234;4;12;"vbe";70;0;2011;"HBI"
"2565";140234;4;13;"vbe";30;0;2011;"HBI"
"2566";140234;4;14;"vbe";30;0;2011;"HBI"
"2567";140234;4;15;"vbe";20;0;2011;"HBI"
"2568";140252;1;1;"gfi";20;0;2012;"HBI"
"2569";140252;1;2;"gfi";30;0;2012;"HBI"
"2570";140252;1;3;"gfi";20;0;2012;"HBI"
"2571";140252;1;4;"vbe";30;0;2012;"HBI"
"2572";140252;1;5;"gfi";20;0;2012;"HBI"
"2573";140252;1;6;"gfi";30;0;2012;"HBI"
"2574";140252;1;7;"gfi";30;0;2012;"HBI"
"2575";140252;1;8;"gfi";20;0;2012;"HBI"
"2576";140252;1;9;"gfi";20;0;2012;"HBI"
"2577";140252;1;10;"gfi";20;0;2012;"HBI"
"2578";140252;2;1;"gfi";20;0;2012;"HBI"
"2579";140252;2;2;"gfi";20;0;2012;"HBI"
"2580";140252;2;3;"vbe";60;0;2012;"HBI"
"2581";140252;2;4;"vbe";100;0;2012;"HBI"
"2582";140252;2;5;"vbe";50;0;2012;"HBI"
"2583";140252;2;6;"vbe";20;0;2012;"HBI"
"2584";140252;2;7;"gfi";20;0;2012;"HBI"
"2585";140252;2;8;"gfi";20;0;2012;"HBI"
"2586";140252;2;9;"gfi";70;0;2012;"HBI"
"2587";140252;2;10;"gfi";20;0;2012;"HBI"
"2588";140252;3;1;"gfi";30;0;2012;"HBI"
"2589";140252;3;2;"gfi";80;0;2012;"HBI"
"2590";140252;3;3;"gfi";30;0;2012;"HBI"
"2591";140252;3;4;"gfi";20;0;2012;"HBI"
"2592";140252;3;5;"gfi";20;0;2012;"HBI"
"2593";140252;3;6;"gfi";20;0;2012;"HBI"
"2594";140252;3;7;"gfi";20;0;2012;"HBI"
"2595";140252;3;8;"vbe";20;0;2012;"HBI"
"2596";140252;3;9;"vbe";20;0;2012;"HBI"
"2597";140252;3;10;"gfi";60;0;2012;"HBI"
"2598";140252;4;1;"tei";20;0;2012;"HBI"
"2599";140252;4;2;"gfi";20;0;2012;"HBI"
"2600";140252;4;3;"gfi";20;0;2012;"HBI"
"2601";140252;4;4;"gfi";20;0;2012;"HBI"
"2602";140252;4;5;"gfi";20;0;2012;"HBI"
"2603";140252;4;6;"gfi";20;0;2012;"HBI"
"2604";140252;4;7;"gfi";20;0;2012;"HBI"
"2605";140252;4;8;"sbi";40;0;2012;"HBI"
"2606";140252;4;9;"gfi";20;0;2012;"HBI"
"2607";140252;4;10;"gfi";20;0;2012;"HBI"
"2608";140254;1;1;"bah";270;1;2012;"HBI"
"2609";140254;1;2;"pa";280;1;2012;"HBI"
"2610";140254;1;3;"slb";320;1;2012;"HBI"
"2611";140254;1;4;"slb";180;1;2012;"HBI"
"2612";140254;1;5;"slb";900;1;2012;"HBI"
"2613";140254;1;6;"rbu";520;1;2012;"HBI"
"2614";140254;1;7;"slb";620;1;2012;"HBI"
"2615";140254;1;8;"rbu";980;2;2012;"HBI"
"2616";140254;1;9;"slb";60;0;2012;"HBI"
"2617";140254;1;10;"slb";30;0;2012;"HBI"
"2618";140254;2;1;"slb";450;1;2012;"HBI"
"2619";140254;2;2;"slb";50;0;2012;"HBI"
"2620";140254;2;3;"slb";40;0;2012;"HBI"
"2621";140254;2;4;"hbu";430;1;2012;"HBI"
"2622";140254;2;5;"slb";200;1;2012;"HBI"
"2623";140254;2;6;"slb";160;1;2012;"HBI"
"2624";140254;2;7;"rbu";1080;3;2012;"HBI"
"2625";140254;2;8;"rbu";370;1;2012;"HBI"
"2626";140254;2;9;"slb";40;0;2012;"HBI"
"2627";140254;2;10;"rbu";100;0;2012;"HBI"
"2628";140254;3;1;"bah";930;3;2012;"HBI"
"2629";140254;3;2;"hbu";830;3;2012;"HBI"
"2630";140254;3;3;"dgl";400;1;2012;"HBI"
"2631";140254;3;4;"hbu";20;0;2012;"HBI"
"2632";140254;3;5;"hbu";40;0;2012;"HBI"
"2633";140254;3;6;"bah";20;0;2012;"HBI"
"2634";140254;3;7;"bah";30;0;2012;"HBI"
"2635";140254;3;8;"dgl";400;2;2012;"HBI"
"2636";140254;3;9;"slb";40;0;2012;"HBI"
"2637";140254;3;10;"slb";390;1;2012;"HBI"
"2638";140254;4;1;"bah";740;1;2012;"HBI"
"2639";140254;4;2;"slb";20;0;2012;"HBI"
"2640";140254;4;3;"slb";80;0;2012;"HBI"
"2641";140254;4;4;"bah";40;0;2012;"HBI"
"2642";140254;4;5;"bah";160;1;2012;"HBI"
"2643";140254;4;6;"hbu";800;2;2012;"HBI"
"2644";140254;4;7;"hbu";610;1;2012;"HBI"
"2645";140254;4;8;"slb";30;0;2012;"HBI"
"2646";140254;4;9;"hbu";570;1;2012;"HBI"
"2647";140254;4;10;"bah";620;1;2012;"HBI"
"2648";140315;1;1;"gfi";20;0;2012;"HBI"
"2649";140315;1;2;"gfi";20;0;2012;"HBI"
"2650";140315;1;3;"gfi";20;0;2012;"HBI"
"2651";140315;1;4;"gfi";20;0;2012;"HBI"
"2652";140315;1;5;"gfi";20;0;2012;"HBI"
"2653";140315;1;6;"gfi";20;0;2012;"HBI"
"2654";140315;1;7;"gfi";20;0;2012;"HBI"
"2655";140315;1;8;"gfi";20;0;2012;"HBI"
"2656";140315;1;9;"gfi";20;0;2012;"HBI"
"2657";140315;1;10;"gfi";20;0;2012;"HBI"
"2658";140315;2;1;"gfi";20;0;2012;"HBI"
"2659";140315;2;2;"gfi";20;0;2012;"HBI"
"2660";140315;2;3;"gfi";20;0;2012;"HBI"
"2661";140315;2;4;"gfi";20;0;2012;"HBI"
"2662";140315;2;5;"gfi";40;0;2012;"HBI"
"2663";140315;2;6;"gfi";30;0;2012;"HBI"
"2664";140315;2;7;"gfi";20;0;2012;"HBI"
"2665";140315;2;8;"gfi";20;0;2012;"HBI"
"2666";140315;2;9;"gfi";20;0;2012;"HBI"
"2667";140315;2;10;"gfi";20;0;2012;"HBI"
"2668";140315;3;1;"gfi";490;2;2012;"HBI"
"2669";140315;3;2;"gfi";460;1;2012;"HBI"
"2670";140315;4;1;"gfi";20;0;2012;"HBI"
"2671";140315;4;2;"gfi";20;0;2012;"HBI"
"2672";140315;4;3;"gfi";20;0;2012;"HBI"
"2673";140315;4;4;"gfi";20;0;2012;"HBI"
"2674";140315;4;5;"gfi";20;0;2012;"HBI"
"2675";140315;4;6;"gfi";20;0;2012;"HBI"
"2676";140315;4;7;"gfi";20;0;2012;"HBI"
"2677";140315;4;8;"gfi";20;0;2012;"HBI"
"2678";140315;4;9;"gfi";20;0;2012;"HBI"
"2679";140315;4;10;"gfi";20;0;2012;"HBI"
"2680";140316;2;1;"bah";40;0;2012;"HBI"
"2681";140316;3;1;"kir";20;0;2012;"HBI"
