"plot_ID","inv","stand","SP_code","compartiment","B_t_ha","C_t_ha","N_t_ha","BA_m2_ha","stand_component","BA_percent","mean_DBH_cm","sd_DBH_cm","Dg_cm","mean_BA_m2","mean_H_m","sd_H_m","Hg_m","n_ha","n_SP"
140254,"HBI","A","slb","bg",0.298262568291324,0.149131284145662,0.0011035715026779,2.25231900307645,"LT",24.3315488747433,8.21904761904762,0.83057276589435,8.26080821596485,0.00535963186684927,9.49886480561951,0.101622443843502,9.49886480561951,NA,NA
140254,"HBI","A","slb","fwb",4.68059520246235,2.34029760123118,0.0283503651413145,2.25231900307645,"LT",24.3315488747433,8.21904761904762,0.83057276589435,8.26080821596485,0.00535963186684927,9.49886480561951,0.101622443843502,9.49886480561951,NA,NA
140254,"HBI","A","slb","ndl",0.344280531592172,0.172140265796086,0,2.25231900307645,"LT",24.3315488747433,8.21904761904762,0.83057276589435,8.26080821596485,0.00535963186684927,9.49886480561951,0.101622443843502,9.49886480561951,NA,NA
140254,"HBI","A","slb","sb",0.443797655674565,0.221898827837283,0.00272092342694076,2.25231900307645,"LT",24.3315488747433,8.21904761904762,0.83057276589435,8.26080821596485,0.00535963186684927,9.49886480561951,0.101622443843502,9.49886480561951,NA,NA
140254,"HBI","A","slb","stb",0.0146904188969483,0.00734520944847416,9.00669582571902e-05,2.25231900307645,"LT",24.3315488747433,8.21904761904762,0.83057276589435,8.26080821596485,0.00535963186684927,9.49886480561951,0.101622443843502,9.49886480561951,NA,NA
140254,"HBI","A","slb","stw",0.189704647683121,0.0948523238415603,0.000346780095964744,2.25231900307645,"LT",24.3315488747433,8.21904761904762,0.83057276589435,8.26080821596485,0.00535963186684927,9.49886480561951,0.101622443843502,9.49886480561951,NA,NA
140254,"HBI","A","slb","sw",3.69835499223928,1.84917749611964,0.0067605929258134,2.25231900307645,"LT",24.3315488747433,8.21904761904762,0.83057276589435,8.26080821596485,0.00535963186684927,9.49886480561951,0.101622443843502,9.49886480561951,NA,NA
140254,"HBI","A","slb","total",9.66968601683976,4.83484300841988,0.0393723000509685,2.25231900307645,"LT",24.3315488747433,8.21904761904762,0.83057276589435,8.26080821596485,0.00535963186684927,9.49886480561951,0.101622443843502,9.49886480561951,NA,NA
140254,"HBI","all","all","ag",36.2814327094245,18.1407163547123,0.118953940259558,9.25678432832697,"LT",NA,9.57954515919428,4.17008134756936,10.4470647763314,0.00857192685321179,9.4800447771968,2.57534967817996,9.4800447771968,1080.34548175413,6
140254,"HBI","all","all","bg",3.11648321752233,1.55824160876116,0.0100871359362166,9.25678432832697,"LT",NA,9.57954515919428,4.17008134756936,10.4470647763314,0.00857192685321179,9.4800447771968,2.57534967817996,9.4800447771968,1080.34548175413,6
140254,"HBI","all","all","fwb",14.2061161267125,7.10305806335627,0.0751123501212611,9.25678432832697,"LT",NA,9.57954515919428,4.17008134756936,10.4470647763314,0.00857192685321179,9.4800447771968,2.57534967817996,9.4800447771968,1080.34548175413,6
140254,"HBI","all","all","ndl",1.44166920503139,0.720834602515693,0,9.25678432832697,"LT",NA,9.57954515919428,4.17008134756936,10.4470647763314,0.00857192685321179,9.4800447771968,2.57534967817996,9.4800447771968,1080.34548175413,6
140254,"HBI","all","all","sb",1.88083037434141,0.940415187170703,0.0125668224197845,9.25678432832697,"LT",NA,9.57954515919428,4.17008134756936,10.4470647763314,0.00857192685321179,9.4800447771968,2.57534967817996,9.4800447771968,1080.34548175413,6
140254,"HBI","all","all","stb",0.0601745070733423,0.0300872535366711,0.000405705963941281,9.25678432832697,"LT",NA,9.57954515919428,4.17008134756936,10.4470647763314,0.00857192685321179,9.4800447771968,2.57534967817996,9.4800447771968,1080.34548175413,6
140254,"HBI","all","all","stw",0.753365083713366,0.376682541856683,0.00122769542722803,9.25678432832697,"LT",NA,9.57954515919428,4.17008134756936,10.4470647763314,0.00857192685321179,9.4800447771968,2.57534967817996,9.4800447771968,1080.34548175413,6
140254,"HBI","all","all","sw",17.9392774125525,8.96963870627624,0.0296413663273432,9.25678432832697,"LT",NA,9.57954515919428,4.17008134756936,10.4470647763314,0.00857192685321179,9.4800447771968,2.57534967817996,9.4800447771968,1080.34548175413,6
140254,"HBI","all","all","total",39.3979159269469,19.6989579634734,0.129041076195775,9.25678432832697,"LT",NA,9.57954515919428,4.17008134756936,10.4470647763314,0.00857192685321179,9.4800447771968,2.57534967817996,9.4800447771968,1080.34548175413,6
140254,"HBI","all","bah","ag",1.62632591679454,0.813162958397271,0.00409451420508189,0.312961339759545,"LT",3.38088615505324,14.12,0,14.12,0.0156588287588468,15.2546790504111,0,15.2546790504111,NA,NA
140254,"HBI","all","bah","bg",0.170627788065559,0.0853138940327793,0.000517002197838643,0.312961339759545,"LT",3.38088615505324,14.12,0,14.12,0.0156588287588468,15.2546790504111,0,15.2546790504111,NA,NA
140254,"HBI","all","bah","fwb",0.3087600552708,0.1543800276354,0.00132087551644848,0.312961339759545,"LT",3.38088615505324,14.12,0,14.12,0.0156588287588468,15.2546790504111,0,15.2546790504111,NA,NA
140254,"HBI","all","bah","ndl",0.0389694317919189,0.0194847158959595,0,0.312961339759545,"LT",3.38088615505324,14.12,0,14.12,0.0156588287588468,15.2546790504111,0,15.2546790504111,NA,NA
140254,"HBI","all","bah","sb",0.138016794412378,0.0690083972061889,0.00106673180401327,0.312961339759545,"LT",3.38088615505324,14.12,0,14.12,0.0156588287588468,15.2546790504111,0,15.2546790504111,NA,NA
140254,"HBI","all","bah","stb",0.00574037657681267,0.00287018828840634,4.43673705621851e-05,0.312961339759545,"LT",3.38088615505324,14.12,0,14.12,0.0156588287588468,15.2546790504111,0,15.2546790504111,NA,NA
140254,"HBI","all","bah","stw",0.0492098111199882,0.0246049055599941,7.20923732907827e-05,0.312961339759545,"LT",3.38088615505324,14.12,0,14.12,0.0156588287588468,15.2546790504111,0,15.2546790504111,NA,NA
140254,"HBI","all","bah","sw",1.08562944762264,0.542814723811322,0.00159044714076717,0.312961339759545,"LT",3.38088615505324,14.12,0,14.12,0.0156588287588468,15.2546790504111,0,15.2546790504111,NA,NA
140254,"HBI","all","bah","total",1.7969537048601,0.89847685243005,0.00461151640292054,0.312961339759545,"LT",3.38088615505324,14.12,0,14.12,0.0156588287588468,15.2546790504111,0,15.2546790504111,NA,NA
140254,"HBI","all","hbu","ag",2.84011511619455,1.42005755809727,0.00895911698822263,0.594867587143504,"LT",6.42628763990029,8.7,0,8.7,0.00594467869875529,8.20944612200595,0,8.20944612200595,NA,NA
140254,"HBI","all","hbu","bg",0.277497089504419,0.13874854475221,0.00084081618119839,0.594867587143504,"LT",6.42628763990029,8.7,0,8.7,0.00594467869875529,8.20944612200595,0,8.20944612200595,NA,NA
140254,"HBI","all","hbu","fwb",1.14075672914268,0.57037836457134,0.00524862171078547,0.594867587143504,"LT",6.42628763990029,8.7,0,8.7,0.00594467869875529,8.20944612200595,0,8.20944612200595,NA,NA
140254,"HBI","all","hbu","ndl",0.10590013213707,0.0529500660685348,0,0.594867587143504,"LT",6.42628763990029,8.7,0,8.7,0.00594467869875529,8.20944612200595,0,8.20944612200595,NA,NA
140254,"HBI","all","hbu","sb",0.259703310956421,0.129851655478211,0.00187687582828205,0.594867587143504,"LT",6.42628763990029,8.7,0,8.7,0.00594467869875529,8.20944612200595,0,8.20944612200595,NA,NA
140254,"HBI","all","hbu","stb",0.00900485386467759,0.0045024269323388,6.50780788800249e-05,0.594867587143504,"LT",6.42628763990029,8.7,0,8.7,0.00594467869875529,8.20944612200595,0,8.20944612200595,NA,NA
140254,"HBI","all","hbu","stw",0.0518156110647016,0.0259078055323508,6.91738407713766e-05,0.594867587143504,"LT",6.42628763990029,8.7,0,8.7,0.00594467869875529,8.20944612200595,0,8.20944612200595,NA,NA
140254,"HBI","all","hbu","sw",1.272934479029,0.636467239514498,0.00169936752950371,0.594867587143504,"LT",6.42628763990029,8.7,0,8.7,0.00594467869875529,8.20944612200595,0,8.20944612200595,NA,NA
140254,"HBI","all","hbu","total",3.11761220569896,1.55880610284948,0.00979993316942102,0.594867587143504,"LT",6.42628763990029,8.7,0,8.7,0.00594467869875529,8.20944612200595,0,8.20944612200595,NA,NA
140254,"HBI","all","li","ag",6.0839975087629,3.04199875438145,0.0180606143499711,2.14051032717718,"LT",23.1236923239849,11.5975438596491,1.36717204520567,11.6774499434025,0.0107099121877364,8.62744151351822,0.814816798712638,8.62744151351822,NA,NA
140254,"HBI","all","li","bg",1.1035019081308,0.551750954065401,0.00334361078163633,2.14051032717718,"LT",23.1236923239849,11.5975438596491,1.36717204520567,11.6774499434025,0.0107099121877364,8.62744151351822,0.814816798712638,8.62744151351822,NA,NA
140254,"HBI","all","li","fwb",2.79038171730887,1.39519085865444,0.0128385462813381,2.14051032717718,"LT",23.1236923239849,11.5975438596491,1.36717204520567,11.6774499434025,0.0107099121877364,8.62744151351822,0.814816798712638,8.62744151351822,NA,NA
140254,"HBI","all","li","ndl",0.409358210940728,0.204679105470364,0,2.14051032717718,"LT",23.1236923239849,11.5975438596491,1.36717204520567,11.6774499434025,0.0107099121877364,8.62744151351822,0.814816798712638,8.62744151351822,NA,NA
140254,"HBI","all","li","sb",0.225483805200131,0.112741902600065,0.00162957146018134,2.14051032717718,"LT",23.1236923239849,11.5975438596491,1.36717204520567,11.6774499434025,0.0107099121877364,8.62744151351822,0.814816798712638,8.62744151351822,NA,NA
140254,"HBI","all","li","stb",0.00730373700077186,0.00365186850038593,5.27841073045783e-05,2.14051032717718,"LT",23.1236923239849,11.5975438596491,1.36717204520567,11.6774499434025,0.0107099121877364,8.62744151351822,0.814816798712638,8.62744151351822,NA,NA
140254,"HBI","all","li","stw",0.102597589589016,0.0512987947945082,0.000136967782101337,2.14051032717718,"LT",23.1236923239849,11.5975438596491,1.36717204520567,11.6774499434025,0.0107099121877364,8.62744151351822,0.814816798712638,8.62744151351822,NA,NA
140254,"HBI","all","li","sw",2.54887244872338,1.27443622436169,0.00340274471904571,2.14051032717718,"LT",23.1236923239849,11.5975438596491,1.36717204520567,11.6774499434025,0.0107099121877364,8.62744151351822,0.814816798712638,8.62744151351822,NA,NA
140254,"HBI","all","li","total",7.1874994168937,3.59374970844685,0.0214042251316074,2.14051032717718,"LT",23.1236923239849,11.5975438596491,1.36717204520567,11.6774499434025,0.0107099121877364,8.62744151351822,0.814816798712638,8.62744151351822,NA,NA
140254,"HBI","all","pa","ag",10.7867783926546,5.39338919632731,0.0303954205712259,2.60425430918649,"LT",28.1334664049278,28.8,0.303821810125101,28.8015624576168,0.0651511338483085,21.4335343986615,0.143246217038418,21.4335343986615,NA,NA
140254,"HBI","all","pa","bg",0.663217710998166,0.331608855499083,0.00245390553069321,2.60425430918649,"LT",28.1334664049278,28.8,0.303821810125101,28.8015624576168,0.0651511338483085,21.4335343986615,0.143246217038418,21.4335343986615,NA,NA
140254,"HBI","all","pa","fwb",2.08433564926096,1.04216782463048,0.0126248210275737,2.60425430918649,"LT",28.1334664049278,28.8,0.303821810125101,28.8015624576168,0.0651511338483085,21.4335343986615,0.143246217038418,21.4335343986615,NA,NA
140254,"HBI","all","pa","ndl",0.322975837736459,0.16148791886823,0,2.60425430918649,"LT",28.1334664049278,28.8,0.303821810125101,28.8015624576168,0.0651511338483085,21.4335343986615,0.143246217038418,21.4335343986615,NA,NA
140254,"HBI","all","pa","sb",0.555493518025993,0.277746759012997,0.00340573075901736,2.60425430918649,"LT",28.1334664049278,28.8,0.303821810125101,28.8015624576168,0.0651511338483085,21.4335343986615,0.143246217038418,21.4335343986615,NA,NA
140254,"HBI","all","pa","stb",0.0145585480002449,0.00727927400012243,8.92584577895012e-05,2.60425430918649,"LT",28.1334664049278,28.8,0.303821810125101,28.8015624576168,0.0651511338483085,21.4335343986615,0.143246217038418,21.4335343986615,NA,NA
140254,"HBI","all","pa","stw",0.247528141414428,0.123764070707214,0.000452481442505574,2.60425430918649,"LT",28.1334664049278,28.8,0.303821810125101,28.8015624576168,0.0651511338483085,21.4335343986615,0.143246217038418,21.4335343986615,NA,NA
140254,"HBI","all","pa","sw",7.56188669821654,3.78094334910827,0.0138231288843398,2.60425430918649,"LT",28.1334664049278,28.8,0.303821810125101,28.8015624576168,0.0651511338483085,21.4335343986615,0.143246217038418,21.4335343986615,NA,NA
140254,"HBI","all","pa","total",11.4499961036528,5.7249980518264,0.0328493261019191,2.60425430918649,"LT",28.1334664049278,28.8,0.303821810125101,28.8015624576168,0.0651511338483085,21.4335343986615,0.143246217038418,21.4335343986615,NA,NA
140254,"HBI","all","rbu","ag",5.57279232646948,2.78639616323474,0.019175545596766,1.3518717619838,"LT",14.6041186013905,7.56666666666667,0.287223280623273,7.57209790392773,0.00450321126953317,8.46685756384477,0.270219356493993,8.46685756384477,NA,NA
140254,"HBI","all","rbu","bg",0.603376152532058,0.301688076266029,0.00182822974217213,1.3518717619838,"LT",14.6041186013905,7.56666666666667,0.287223280623273,7.57209790392773,0.00450321126953317,8.46685756384477,0.270219356493993,8.46685756384477,NA,NA
140254,"HBI","all","rbu","fwb",3.20128677326687,1.60064338663344,0.0147291204438009,1.3518717619838,"LT",14.6041186013905,7.56666666666667,0.287223280623273,7.57209790392773,0.00450321126953317,8.46685756384477,0.270219356493993,8.46685756384477,NA,NA
140254,"HBI","all","rbu","ndl",0.220185060833038,0.110092530416519,0,1.3518717619838,"LT",14.6041186013905,7.56666666666667,0.287223280623273,7.57209790392773,0.00450321126953317,8.46685756384477,0.270219356493993,8.46685756384477,NA,NA
140254,"HBI","all","rbu","sb",0.258335290071917,0.129167645035959,0.00186698914134974,1.3518717619838,"LT",14.6041186013905,7.56666666666667,0.287223280623273,7.57209790392773,0.00450321126953317,8.46685756384477,0.270219356493993,8.46685756384477,NA,NA
140254,"HBI","all","rbu","stb",0.00887657273388693,0.00443828636694346,6.41509911478008e-05,1.3518717619838,"LT",14.6041186013905,7.56666666666667,0.287223280623273,7.57209790392773,0.00450321126953317,8.46685756384477,0.270219356493993,8.46685756384477,NA,NA
140254,"HBI","all","rbu","stw",0.112509282842112,0.0562546414210558,0.000150199892594219,1.3518717619838,"LT",14.6041186013905,7.56666666666667,0.287223280623273,7.57209790392773,0.00450321126953317,8.46685756384477,0.270219356493993,8.46685756384477,NA,NA
140254,"HBI","all","rbu","sw",1.77159934672165,0.885799673360825,0.0023650851278734,1.3518717619838,"LT",14.6041186013905,7.56666666666667,0.287223280623273,7.57209790392773,0.00450321126953317,8.46685756384477,0.270219356493993,8.46685756384477,NA,NA
140254,"HBI","all","rbu","total",6.17616847900153,3.08808423950077,0.0210037753389382,1.3518717619838,"LT",14.6041186013905,7.56666666666667,0.287223280623273,7.57209790392773,0.00450321126953317,8.46685756384477,0.270219356493993,8.46685756384477,NA,NA
140254,"HBI","all","slb","ag",9.37142344854844,4.68571172427422,0.0382687285482906,2.25231900307645,"LT",24.3315488747433,8.21904761904762,0.83057276589435,8.26080821596485,0.00535963186684927,9.49886480561951,0.101622443843502,9.49886480561951,NA,NA
140254,"HBI","all","slb","bg",0.298262568291324,0.149131284145662,0.0011035715026779,2.25231900307645,"LT",24.3315488747433,8.21904761904762,0.83057276589435,8.26080821596485,0.00535963186684927,9.49886480561951,0.101622443843502,9.49886480561951,NA,NA
140254,"HBI","all","slb","fwb",4.68059520246235,2.34029760123118,0.0283503651413145,2.25231900307645,"LT",24.3315488747433,8.21904761904762,0.83057276589435,8.26080821596485,0.00535963186684927,9.49886480561951,0.101622443843502,9.49886480561951,NA,NA
140254,"HBI","all","slb","ndl",0.344280531592172,0.172140265796086,0,2.25231900307645,"LT",24.3315488747433,8.21904761904762,0.83057276589435,8.26080821596485,0.00535963186684927,9.49886480561951,0.101622443843502,9.49886480561951,NA,NA
140254,"HBI","all","slb","sb",0.443797655674565,0.221898827837283,0.00272092342694076,2.25231900307645,"LT",24.3315488747433,8.21904761904762,0.83057276589435,8.26080821596485,0.00535963186684927,9.49886480561951,0.101622443843502,9.49886480561951,NA,NA
140254,"HBI","all","slb","stb",0.0146904188969483,0.00734520944847416,9.00669582571902e-05,2.25231900307645,"LT",24.3315488747433,8.21904761904762,0.83057276589435,8.26080821596485,0.00535963186684927,9.49886480561951,0.101622443843502,9.49886480561951,NA,NA
140254,"HBI","all","slb","stw",0.189704647683121,0.0948523238415603,0.000346780095964744,2.25231900307645,"LT",24.3315488747433,8.21904761904762,0.83057276589435,8.26080821596485,0.00535963186684927,9.49886480561951,0.101622443843502,9.49886480561951,NA,NA
140254,"HBI","all","slb","sw",3.69835499223928,1.84917749611964,0.0067605929258134,2.25231900307645,"LT",24.3315488747433,8.21904761904762,0.83057276589435,8.26080821596485,0.00535963186684927,9.49886480561951,0.101622443843502,9.49886480561951,NA,NA
140254,"HBI","all","slb","total",9.66968601683976,4.83484300841988,0.0393723000509685,2.25231900307645,"LT",24.3315488747433,8.21904761904762,0.83057276589435,8.26080821596485,0.00535963186684927,9.49886480561951,0.101622443843502,9.49886480561951,NA,NA
140315,"HBI","A","all","ag",74.7912325820691,37.3956162910346,0.203723984717241,10.8159323553214,"LT",NA,NA,NA,NA,NA,NA,NA,NA,209.863938409447,NA
140315,"HBI","A","all","bg",3.48012822425734,1.74006411212867,0.0124845040667131,10.8159323553214,"LT",NA,NA,NA,NA,NA,NA,NA,NA,209.863938409447,NA
140315,"HBI","A","all","fwb",13.8552966549773,6.92764832748866,0.0805916299295732,10.8159323553214,"LT",NA,NA,NA,NA,NA,NA,NA,NA,209.863938409447,NA
140315,"HBI","A","all","ndl",1.46772976531453,0.733864882657263,0,10.8159323553214,"LT",NA,NA,NA,NA,NA,NA,NA,NA,209.863938409447,NA
140315,"HBI","A","all","sb",3.96577533632801,1.98288766816401,0.0245111255507277,10.8159323553214,"LT",NA,NA,NA,NA,NA,NA,NA,NA,209.863938409447,NA
140315,"HBI","A","all","stb",0.100670002930592,0.0503350014652959,0.000621146503768316,10.8159323553214,"LT",NA,NA,NA,NA,NA,NA,NA,NA,209.863938409447,NA
140315,"HBI","A","all","stw",1.72894093478299,0.864470467391493,0.0030401467331841,10.8159323553214,"LT",NA,NA,NA,NA,NA,NA,NA,NA,209.863938409447,NA
140315,"HBI","A","all","sw",53.6728198877357,26.8364099438678,0.0949599359999874,10.8159323553214,"LT",NA,NA,NA,NA,NA,NA,NA,NA,209.863938409447,NA
140315,"HBI","A","all","total",78.2713608063265,39.1356804031632,0.216208488783954,10.8159323553214,"LT",NA,NA,NA,NA,NA,NA,NA,NA,209.863938409447,NA
140315,"HBI","A","gfi","ag",1.66666885091163,0.833334425455817,0.00250780146220991,0.395842385366724,"LT",3.6598082565852,15.88,0,15.88,0.0198057310615853,16.1904238005928,0,16.1904238005928,NA,NA
140315,"HBI","A","gfi","bg",0.167728685547992,0.0838643427739959,0.000694396758168686,0.395842385366724,"LT",3.6598082565852,15.88,0,15.88,0.0198057310615853,16.1904238005928,0,16.1904238005928,NA,NA
140315,"HBI","A","gfi","fwb",0.21994104833304,0.10997052416652,0.000955203972910392,0.395842385366724,"LT",3.6598082565852,15.88,0,15.88,0.0198057310615853,16.1904238005928,0,16.1904238005928,NA,NA
140315,"HBI","A","gfi","ndl",0.161839685773838,0.0809198428869189,0,0.395842385366724,"LT",3.6598082565852,15.88,0,15.88,0.0198057310615853,16.1904238005928,0,16.1904238005928,NA,NA
140315,"HBI","A","gfi","sb",0.12167198308923,0.0608359915446149,0.000588892398151873,0.395842385366724,"LT",3.6598082565852,15.88,0,15.88,0.0198057310615853,16.1904238005928,0,16.1904238005928,NA,NA
140315,"HBI","A","gfi","stb",0.00476007710293812,0.00238003855146906,2.30387731782205e-05,0.395842385366724,"LT",3.6598082565852,15.88,0,15.88,0.0198057310615853,16.1904238005928,0,16.1904238005928,NA,NA
140315,"HBI","A","gfi","stw",0.050715292622361,0.0253576463111805,4.11808176093571e-05,0.395842385366724,"LT",3.6598082565852,15.88,0,15.88,0.0198057310615853,16.1904238005928,0,16.1904238005928,NA,NA
140315,"HBI","A","gfi","sw",1.10774076399023,0.553870381995114,0.000899485500360064,0.395842385366724,"LT",3.6598082565852,15.88,0,15.88,0.0198057310615853,16.1904238005928,0,16.1904238005928,NA,NA
140315,"HBI","A","gfi","total",1.83439753645963,0.917198768229813,0.00320219822037859,0.395842385366724,"LT",3.6598082565852,15.88,0,15.88,0.0198057310615853,16.1904238005928,0,16.1904238005928,NA,NA
140315,"HBI","A","sbi","ag",66.3391269603378,33.1695634801689,0.18380444754125,9.22115217921585,"LT",85.2552685823618,27.7590553306343,11.5779073136205,30.0596399284691,0.0709671606074063,21.4392092071168,4.34319689199104,21.4392092071168,NA,NA
140315,"HBI","A","sbi","bg",2.61721896455986,1.30860948227993,0.00968371016887149,9.22115217921585,"LT",85.2552685823618,27.7590553306343,11.5779073136205,30.0596399284691,0.0709671606074063,21.4392092071168,4.34319689199104,21.4392092071168,NA,NA
140315,"HBI","A","sbi","fwb",11.6072491830305,5.80362459151526,0.0703051083016158,9.22115217921585,"LT",85.2552685823618,27.7590553306343,11.5779073136205,30.0596399284691,0.0709671606074063,21.4392092071168,4.34319689199104,21.4392092071168,NA,NA
140315,"HBI","A","sbi","ndl",1.13503440345031,0.567517201725154,0,9.22115217921585,"LT",85.2552685823618,27.7590553306343,11.5779073136205,30.0596399284691,0.0709671606074063,21.4392092071168,4.34319689199104,21.4392092071168,NA,NA
140315,"HBI","A","sbi","sb",3.52107826759199,1.760539133796,0.0215877308586065,9.22115217921585,"LT",85.2552685823618,27.7590553306343,11.5779073136205,30.0596399284691,0.0709671606074063,21.4392092071168,4.34319689199104,21.4392092071168,NA,NA
140315,"HBI","A","sbi","stb",0.0867092183999614,0.0433546091999807,0.000531614218010163,9.22115217921585,"LT",85.2552685823618,27.7590553306343,11.5779073136205,30.0596399284691,0.0709671606074063,21.4392092071168,4.34319689199104,21.4392092071168,NA,NA
140315,"HBI","A","sbi","stw",1.53860990525418,0.769304952627092,0.00281257890680465,9.22115217921585,"LT",85.2552685823618,27.7590553306343,11.5779073136205,30.0596399284691,0.0709671606074063,21.4392092071168,4.34319689199104,21.4392092071168,NA,NA
140315,"HBI","A","sbi","sw",48.4504459826108,24.2252229913054,0.0885674152562125,9.22115217921585,"LT",85.2552685823618,27.7590553306343,11.5779073136205,30.0596399284691,0.0709671606074063,21.4392092071168,4.34319689199104,21.4392092071168,NA,NA
140315,"HBI","A","sbi","total",68.9563459248976,34.4781729624488,0.193488157710121,9.22115217921585,"LT",85.2552685823618,27.7590553306343,11.5779073136205,30.0596399284691,0.0709671606074063,21.4392092071168,4.34319689199104,21.4392092071168,NA,NA
140315,"HBI","A","vbe","ag",6.78543677081975,3.39271838540987,0.0174117357137811,1.19893779073884,"LT",11.0849231610529,15.4625730994152,3.97103627994618,15.9561109664123,0.0199960390976876,13.7717579286864,1.40716387305475,13.7717579286864,NA,NA
140315,"HBI","A","vbe","bg",0.695180574149487,0.347590287074743,0.00210639713967294,1.19893779073884,"LT",11.0849231610529,15.4625730994152,3.97103627994618,15.9561109664123,0.0199960390976876,13.7717579286864,1.40716387305475,13.7717579286864,NA,NA
140315,"HBI","A","vbe","fwb",2.02810642361377,1.01405321180689,0.00933131765504696,1.19893779073884,"LT",11.0849231610529,15.4625730994152,3.97103627994618,15.9561109664123,0.0199960390976876,13.7717579286864,1.40716387305475,13.7717579286864,NA,NA
140315,"HBI","A","vbe","ndl",0.170855676090381,0.0854278380451907,0,1.19893779073884,"LT",11.0849231610529,15.4625730994152,3.97103627994618,15.9561109664123,0.0199960390976876,13.7717579286864,1.40716387305475,13.7717579286864,NA,NA
140315,"HBI","A","vbe","sb",0.323025085646792,0.161512542823396,0.00233450229396936,1.19893779073884,"LT",11.0849231610529,15.4625730994152,3.97103627994618,15.9561109664123,0.0199960390976876,13.7717579286864,1.40716387305475,13.7717579286864,NA,NA
140315,"HBI","A","vbe","stb",0.00920070742769226,0.00460035371384613,6.6493512579932e-05,1.19893779073884,"LT",11.0849231610529,15.4625730994152,3.97103627994618,15.9561109664123,0.0199960390976876,13.7717579286864,1.40716387305475,13.7717579286864,NA,NA
140315,"HBI","A","vbe","stw",0.139615736906441,0.0698078684532204,0.000186387008770099,1.19893779073884,"LT",11.0849231610529,15.4625730994152,3.97103627994618,15.9561109664123,0.0199960390976876,13.7717579286864,1.40716387305475,13.7717579286864,NA,NA
140315,"HBI","A","vbe","sw",4.11463314113467,2.05731657056733,0.00549303524341478,1.19893779073884,"LT",11.0849231610529,15.4625730994152,3.97103627994618,15.9561109664123,0.0199960390976876,13.7717579286864,1.40716387305475,13.7717579286864,NA,NA
140315,"HBI","A","vbe","total",7.48061734496923,3.74030867248462,0.0195181328534541,1.19893779073884,"LT",11.0849231610529,15.4625730994152,3.97103627994618,15.9561109664123,0.0199960390976876,13.7717579286864,1.40716387305475,13.7717579286864,NA,NA
140315,"HBI","all","all","ag",74.7912325820691,37.3956162910346,0.203723984717241,10.8159323553214,"LT",NA,23.1144360902256,11.0645750854334,25.6148199729827,0.051531465933599,18.7486245174201,4.94386754593633,18.7486245174201,209.863938409447,3
140315,"HBI","all","all","bg",3.48012822425734,1.74006411212867,0.0124845040667131,10.8159323553214,"LT",NA,23.1144360902256,11.0645750854334,25.6148199729827,0.051531465933599,18.7486245174201,4.94386754593633,18.7486245174201,209.863938409447,3
140315,"HBI","all","all","fwb",13.8552966549773,6.92764832748866,0.0805916299295732,10.8159323553214,"LT",NA,23.1144360902256,11.0645750854334,25.6148199729827,0.051531465933599,18.7486245174201,4.94386754593633,18.7486245174201,209.863938409447,3
140315,"HBI","all","all","ndl",1.46772976531453,0.733864882657263,0,10.8159323553214,"LT",NA,23.1144360902256,11.0645750854334,25.6148199729827,0.051531465933599,18.7486245174201,4.94386754593633,18.7486245174201,209.863938409447,3
140315,"HBI","all","all","sb",3.96577533632801,1.98288766816401,0.0245111255507277,10.8159323553214,"LT",NA,23.1144360902256,11.0645750854334,25.6148199729827,0.051531465933599,18.7486245174201,4.94386754593633,18.7486245174201,209.863938409447,3
140315,"HBI","all","all","stb",0.100670002930592,0.0503350014652959,0.000621146503768316,10.8159323553214,"LT",NA,23.1144360902256,11.0645750854334,25.6148199729827,0.051531465933599,18.7486245174201,4.94386754593633,18.7486245174201,209.863938409447,3
140315,"HBI","all","all","stw",1.72894093478299,0.864470467391493,0.0030401467331841,10.8159323553214,"LT",NA,23.1144360902256,11.0645750854334,25.6148199729827,0.051531465933599,18.7486245174201,4.94386754593633,18.7486245174201,209.863938409447,3
140315,"HBI","all","all","sw",53.6728198877357,26.8364099438678,0.0949599359999874,10.8159323553214,"LT",NA,23.1144360902256,11.0645750854334,25.6148199729827,0.051531465933599,18.7486245174201,4.94386754593633,18.7486245174201,209.863938409447,3
140315,"HBI","all","all","total",78.2713608063265,39.1356804031632,0.216208488783954,10.8159323553214,"LT",NA,23.1144360902256,11.0645750854334,25.6148199729827,0.051531465933599,18.7486245174201,4.94386754593633,18.7486245174201,209.863938409447,3
140315,"HBI","all","gfi","ag",1.66666885091163,0.833334425455817,0.00250780146220991,0.395842385366724,"LT",3.6598082565852,15.88,0,15.88,0.0198057310615853,16.1904238005928,0,16.1904238005928,NA,NA
140315,"HBI","all","gfi","bg",0.167728685547992,0.0838643427739959,0.000694396758168686,0.395842385366724,"LT",3.6598082565852,15.88,0,15.88,0.0198057310615853,16.1904238005928,0,16.1904238005928,NA,NA
140315,"HBI","all","gfi","fwb",0.21994104833304,0.10997052416652,0.000955203972910392,0.395842385366724,"LT",3.6598082565852,15.88,0,15.88,0.0198057310615853,16.1904238005928,0,16.1904238005928,NA,NA
140315,"HBI","all","gfi","ndl",0.161839685773838,0.0809198428869189,0,0.395842385366724,"LT",3.6598082565852,15.88,0,15.88,0.0198057310615853,16.1904238005928,0,16.1904238005928,NA,NA
