"";"plot_ID";"CCS_nr";"CCS_position";"CCS_dist";"RG_inv_status";"CCS_max_dist_cm";"inv_year";"inv";"e_ID";"e_form";"CCS_gon";"stand";"area_m2"
"334";50056;4;"w";1000;1;500;2012;"HBI";1;1;300;"A";78,5039343644158
"335";50057;1;"n";1000;1;470;2012;"HBI";1;2;0;NA;NA
"336";50057;1;"n";1000;1;470;2012;"HBI";2;1;0;NA;NA
"337";50057;4;"w";1000;1;466;2012;"HBI";1;2;300;NA;NA
"338";50057;4;"w";1000;1;466;2012;"HBI";2;1;300;NA;NA
"339";50057;2;"o";1000;2;500;2012;"HBI";1;2;100;NA;NA
"340";50057;2;"o";1000;2;500;2012;"HBI";2;1;100;NA;NA
"341";50057;3;"s";1000;1;494;2012;"HBI";1;2;200;NA;NA
"342";50057;3;"s";1000;1;494;2012;"HBI";2;1;200;NA;NA
"343";50058;1;"n";1000;1;320;2012;"HBI";1;1;0;"A";32,1552115156647
"344";50058;1;"n";1000;1;320;2012;"HBI";1;1;0;"A";32,1552115156647
"345";50058;2;"o";1000;1;500;2012;"HBI";1;1;100;"A";78,5039343644157
"346";50058;2;"o";1000;1;500;2012;"HBI";1;1;100;"A";78,5039343644157
"347";50058;4;"w";1000;1;500;2012;"HBI";1;1;300;"A";78,5039343644158
"348";50058;4;"w";1000;1;500;2012;"HBI";1;1;300;"A";78,5039343644158
"349";50058;3;"s";1000;1;480;2012;"HBI";1;1;200;"A";72,3492259102456
"350";50058;3;"s";1000;1;480;2012;"HBI";1;1;200;"A";72,3492259102456
"351";50059;1;"n";1000;1;500;2012;"HBI";1;1;0;NA;NA
"352";50059;1;"n";1000;1;500;2012;"HBI";2;1;0;NA;NA
"353";50059;3;"s";1000;1;500;2012;"HBI";1;1;200;NA;NA
"354";50059;3;"s";1000;1;500;2012;"HBI";2;1;200;NA;NA
"355";50059;2;"o";1000;1;500;2012;"HBI";1;1;100;NA;NA
"356";50059;2;"o";1000;1;500;2012;"HBI";2;1;100;NA;NA
"357";50059;4;"w";1000;1;500;2012;"HBI";1;1;300;NA;NA
"358";50059;4;"w";1000;1;500;2012;"HBI";2;1;300;NA;NA
"359";50060;3;"s";1000;1;253;2012;"HBI";1;1;200;"B";20,0998333389276
"360";50060;3;"s";1000;1;253;2012;"HBI";1;1;200;"B";20,0998333389276
"361";50060;4;"w";1000;1;214;2012;"HBI";1;1;300;NA;14,3806647126111
"362";50060;4;"w";1000;1;214;2012;"HBI";1;1;300;NA;14,3806647126111
"363";50060;1;"n";1000;1;171;2012;"HBI";1;1;0;"A";9,18213417899953
"364";50060;1;"n";1000;1;171;2012;"HBI";1;1;0;"A";9,18213417899953
"365";50060;2;"o";1000;1;196;2012;"HBI";1;1;100;NA;12,0632285701736
"366";50060;2;"o";1000;1;196;2012;"HBI";1;1;100;NA;12,0632285701736
"367";50061;1;"n";1000;2;500;2012;"HBI";1;1;0;"A";78,5039343644157
"368";50061;1;"n";1000;2;500;2012;"HBI";1;1;0;"A";78,5039343644157
"369";50061;2;"o";1000;2;500;2012;"HBI";1;1;100;"A";78,5039343644157
"370";50061;2;"o";1000;2;500;2012;"HBI";1;1;100;"A";78,5039343644157
"371";50061;4;"w";1000;2;500;2012;"HBI";1;1;300;"A";78,5039343644158
"372";50061;4;"w";1000;2;500;2012;"HBI";1;1;300;"A";78,5039343644158
"373";50061;3;"s";1000;2;500;2012;"HBI";1;1;200;"A";78,5039343644157
"374";50061;3;"s";1000;2;500;2012;"HBI";1;1;200;"A";78,5039343644157
"375";50062;3;"s";1000;1;320;2012;"HBI";1;2;200;"A";32,1552115156647
"376";50062;3;"s";1000;1;320;2012;"HBI";1;2;200;"A";32,1552115156647
"377";50062;1;"n";1000;1;303;2012;"HBI";1;2;0;"A";28,8294708402506
"378";50062;1;"n";1000;1;303;2012;"HBI";1;2;0;"A";28,8294708402506
"379";50062;2;"o";1000;1;290;2012;"HBI";1;2;100;"A";26,4087235201895
"380";50062;2;"o";1000;1;290;2012;"HBI";1;2;100;"A";26,4087235201895
"381";50062;4;"w";1000;1;370;2012;"HBI";1;2;300;NA;42,9887544579541
"382";50062;4;"w";1000;1;370;2012;"HBI";1;2;300;"A";42,9887544579541
"383";50062;4;"w";1000;1;370;2012;"HBI";1;2;300;NA;42,9887544579541
"384";50062;4;"w";1000;1;370;2012;"HBI";1;2;300;"A";42,9887544579541
"385";50063;3;"s";1000;2;500;2012;"HBI";1;1;200;NA;NA
"386";50063;3;"s";1000;2;500;2012;"HBI";2;1;200;NA;NA
"387";50063;4;"w";1000;1;455;2012;"HBI";1;1;300;NA;NA
"388";50063;4;"w";1000;1;455;2012;"HBI";2;1;300;NA;NA
"389";50063;1;"n";1000;1;383;2012;"HBI";1;1;0;NA;NA
"390";50063;1;"n";1000;1;383;2012;"HBI";2;1;0;NA;NA
"391";50063;2;"o";1000;2;500;2012;"HBI";1;1;100;NA;NA
"392";50063;2;"o";1000;2;500;2012;"HBI";2;1;100;NA;NA
"393";50064;1;"n";500;1;482;2012;"HBI";1;1;0;"A";72,9533921891141
"394";50064;1;"n";500;1;482;2012;"HBI";1;1;0;"A";72,9533921891141
"395";50064;3;"s";1000;2;500;2012;"HBI";1;1;200;"B";78,5039343644157
"396";50064;3;"s";1000;2;500;2012;"HBI";1;1;200;"B";78,5039343644157
"397";50064;4;"w";1000;1;498;2012;"HBI";1;1;300;"A";77,8771589524502
"398";50064;4;"w";1000;1;498;2012;"HBI";1;1;300;"A";77,8771589524502
"399";50064;2;"o";1000;1;333;2012;"HBI";1;1;100;"A";34,8208911109428
"400";50064;2;"o";1000;1;333;2012;"HBI";1;1;100;"B";34,8208911109428
"401";50064;2;"o";1000;1;333;2012;"HBI";1;1;100;"A";34,8208911109428
"402";50064;2;"o";1000;1;333;2012;"HBI";1;1;100;"B";34,8208911109428
"403";50065;1;"n";500;1;216;2012;"HBI";1;1;0;NA;14,6507182468247
"404";50065;1;"n";500;1;216;2012;"HBI";1;1;0;NA;14,6507182468247
"405";50065;4;"w";500;1;255;2012;"HBI";1;1;300;"A";20,4188733281845
"406";50065;4;"w";500;1;255;2012;"HBI";1;1;300;"A";20,4188733281845
"407";50065;2;"o";1000;1;190;2012;"HBI";1;1;100;NA;11,3359681222216
"408";50065;2;"o";1000;1;190;2012;"HBI";1;1;100;NA;11,3359681222216
"409";50065;3;"s";1000;1;300;2012;"HBI";1;1;200;"A";28,2614163711897
"410";50065;3;"s";1000;1;300;2012;"HBI";1;1;200;"A";28,2614163711897
"411";50066;2;"o";1000;1;206;2012;"HBI";NA;NA;100;NA;NA
"412";50066;4;"w";1000;1;226;2012;"HBI";NA;NA;300;NA;NA
"413";50066;3;"s";1000;1;450;2012;"HBI";NA;NA;200;NA;NA
"414";50066;1;"n";1000;1;275;2012;"HBI";NA;NA;0;NA;NA
"415";50067;3;"s";1000;1;400;2012;"HBI";NA;NA;200;NA;NA
"416";50067;2;"o";1000;1;494;2012;"HBI";NA;NA;100;NA;NA
"417";50067;1;"n";1000;2;500;2012;"HBI";NA;NA;0;NA;NA
"418";50067;4;"w";1000;2;500;2012;"HBI";NA;NA;300;NA;NA
"419";50068;2;"o";1000;2;500;2012;"HBI";1;2;100;"A";78,5039343644157
"420";50068;2;"o";1000;2;500;2012;"HBI";1;2;100;"A";78,5039343644157
"421";50068;1;"n";1000;1;498;2012;"HBI";1;2;0;"A";77,8771589524503
"422";50068;1;"n";1000;1;498;2012;"HBI";1;2;0;"A";77,8771589524503
"423";50068;4;"w";1000;2;500;2012;"HBI";1;2;300;"B";78,5039343644158
"424";50068;4;"w";1000;2;500;2012;"HBI";1;2;300;"B";78,5039343644158
"425";50068;3;"s";1000;2;500;2012;"HBI";1;2;200;"B";78,5039343644157
"426";50068;3;"s";1000;2;500;2012;"HBI";1;2;200;"B";78,5039343644157
"427";50069;4;"w";1000;1;450;2012;"HBI";1;1;300;NA;NA
"428";50069;4;"w";1000;1;450;2012;"HBI";2;1;300;NA;NA
"429";50069;1;"n";1000;1;262;2012;"HBI";1;1;0;NA;NA
"430";50069;1;"n";1000;1;262;2012;"HBI";2;1;0;NA;NA
"431";50069;2;"o";1000;1;98;2012;"HBI";1;1;100;NA;NA
"432";50069;2;"o";1000;1;98;2012;"HBI";2;1;100;NA;NA
"433";50069;3;"s";1000;1;97;2012;"HBI";1;1;200;NA;NA
"434";50069;3;"s";1000;1;97;2012;"HBI";2;1;200;NA;NA
"435";50070;2;"o";1000;1;125;2012;"HBI";1;1;100;"B";4,90649589777598
"436";50070;2;"o";1000;1;125;2012;"HBI";1;1;100;"B";4,90649589777598
"437";50070;3;"s";1000;1;380;2012;"HBI";1;1;200;"A";45,3438724888865
"438";50070;3;"s";1000;1;380;2012;"HBI";1;1;200;"A";45,3438724888865
"439";50070;4;"w";1000;1;356;2012;"HBI";1;1;300;"A";39,7970985024344
"440";50070;4;"w";1000;1;356;2012;"HBI";1;1;300;"A";39,7970985024344
"441";50070;1;"n";1000;1;38;2012;"HBI";1;1;0;"B";0,453438724888865
"442";50070;1;"n";1000;1;38;2012;"HBI";1;1;0;"B";0,453438724888865
"443";50071;4;"w";1000;1;140;2012;"HBI";NA;NA;300;NA;NA
"444";50071;2;"o";1000;1;55;2012;"HBI";NA;NA;100;NA;NA
"445";50071;1;"n";1000;1;170;2012;"HBI";NA;NA;0;NA;NA
"446";50071;3;"s";1000;1;110;2012;"HBI";NA;NA;200;NA;NA
"447";50072;1;"n";1000;1;228;2012;"HBI";1;1;0;"B";16,3237940959991
"448";50072;1;"n";1000;1;228;2012;"HBI";1;1;0;"B";16,3237940959991
"449";50072;3;"s";1000;1;500;2012;"HBI";1;1;200;"A";78,5039343644157
"450";50072;3;"s";1000;1;500;2012;"HBI";1;1;200;"A";78,5039343644157
"451";50072;4;"w";1000;1;115;2012;"HBI";1;1;300;"B";4,1528581278776
"452";50072;4;"w";1000;1;115;2012;"HBI";1;1;300;"B";4,1528581278776
"453";50072;2;"o";1000;2;500;2012;"HBI";1;1;100;"A";78,5039343644157
"454";50072;2;"o";1000;2;500;2012;"HBI";1;1;100;"A";78,5039343644157
"455";50073;4;"w";1000;1;380;2012;"HBI";1;2;300;"A";45,3438724888865
"456";50073;4;"w";1000;1;380;2012;"HBI";1;2;300;"A";45,3438724888865
"457";50073;1;"n";1000;1;407;2012;"HBI";1;2;0;"A";52,0163928941244
"458";50073;1;"n";1000;1;407;2012;"HBI";1;2;0;"A";52,0163928941244
"459";50073;2;"o";1000;1;315;2012;"HBI";1;2;100;"A";31,1582115492366
"460";50073;2;"o";1000;1;315;2012;"HBI";1;2;100;"A";31,1582115492366
"461";50073;3;"s";1000;1;458;2012;"HBI";1;2;200;"A";65,8691971520692
"462";50073;3;"s";1000;1;458;2012;"HBI";1;2;200;"A";65,8691971520692
"463";50074;1;"n";1000;2;500;2012;"HBI";NA;NA;0;NA;NA
"464";50074;4;"w";1000;2;500;2012;"HBI";NA;NA;300;NA;NA
"465";50074;3;"s";1000;2;500;2012;"HBI";NA;NA;200;NA;NA
"466";50074;2;"o";1000;2;500;2012;"HBI";NA;NA;100;NA;NA
"467";50075;4;"w";1000;1;344;2012;"HBI";1;2;300;NA;NA
"468";50075;4;"w";1000;1;344;2012;"HBI";2;1;300;NA;NA
"469";50075;3;"s";1000;1;390;2012;"HBI";1;2;200;NA;NA
"470";50075;3;"s";1000;1;390;2012;"HBI";2;1;200;NA;NA
"471";50075;1;"n";1000;1;190;2012;"HBI";1;2;0;NA;NA
"472";50075;1;"n";1000;1;190;2012;"HBI";2;1;0;NA;NA
"473";50075;2;"o";1000;1;500;2012;"HBI";1;2;100;NA;NA
"474";50075;2;"o";1000;1;500;2012;"HBI";2;1;100;NA;NA
"475";50076;2;"o";1000;2;500;2012;"HBI";NA;NA;100;NA;NA
"476";50076;1;"n";1000;2;500;2012;"HBI";NA;NA;0;NA;NA
"477";50076;4;"w";1000;2;500;2012;"HBI";NA;NA;300;NA;NA
"478";50076;3;"s";1000;2;500;2012;"HBI";NA;NA;200;NA;NA
"479";50077;2;"o";1000;1;250;2012;"HBI";NA;NA;100;NA;NA
"480";50077;1;"n";1000;1;211;2012;"HBI";NA;NA;0;NA;NA
"481";50077;3;"s";1000;1;145;2012;"HBI";NA;NA;200;NA;NA
"482";50077;4;"w";1000;1;61;2012;"HBI";NA;NA;300;NA;NA
"483";50078;1;"n";1000;1;485;2012;"HBI";NA;NA;0;NA;NA
"484";50078;3;"s";1000;2;500;2012;"HBI";NA;NA;200;NA;NA
"485";50078;2;"o";1000;2;500;2012;"HBI";NA;NA;100;NA;NA
"486";50078;4;"w";1000;1;483;2012;"HBI";NA;NA;300;NA;NA
"487";50079;1;"n";1000;2;500;2012;"HBI";NA;NA;0;NA;NA
"488";50079;3;"s";1000;2;500;2012;"HBI";NA;NA;200;NA;NA
"489";50079;4;"w";1000;2;500;2012;"HBI";NA;NA;300;NA;NA
"490";50079;2;"o";1000;2;500;2012;"HBI";NA;NA;100;NA;NA
"491";50080;3;"s";1000;1;154;2012;"HBI";1;2;200;NA;NA
"492";50080;3;"s";1000;1;154;2012;"HBI";2;2;200;NA;NA
"493";50080;2;"o";1000;1;165;2012;"HBI";1;2;100;NA;NA
"494";50080;2;"o";1000;1;165;2012;"HBI";2;2;100;NA;NA
"495";50080;1;"n";1000;1;108;2012;"HBI";1;2;0;NA;NA
"496";50080;1;"n";1000;1;108;2012;"HBI";2;2;0;NA;NA
"497";50080;4;"w";1000;1;145;2012;"HBI";1;2;300;NA;NA
"498";50080;4;"w";1000;1;145;2012;"HBI";2;2;300;NA;NA
"499";50081;2;"o";1000;1;465;2012;"HBI";NA;NA;100;NA;NA
"500";50081;4;"w";1000;1;25;2012;"HBI";NA;NA;300;NA;NA
"501";50081;1;"n";1000;1;500;2012;"HBI";NA;NA;0;NA;NA
"502";50081;3;"s";1000;1;495;2012;"HBI";NA;NA;200;NA;NA
"503";50082;3;"s";1000;1;380;2012;"HBI";NA;NA;200;NA;NA
"504";50082;2;"o";1000;2;500;2012;"HBI";NA;NA;100;NA;NA
"505";50082;4;"w";1000;1;424;2012;"HBI";NA;NA;300;NA;NA
"506";50082;1;"n";1000;2;500;2012;"HBI";NA;NA;0;NA;NA
"507";50083;4;"w";1000;2;500;2012;"HBI";1;1;300;"A";78,5039343644158
"508";50083;4;"w";1000;2;500;2012;"HBI";1;1;300;"A";78,5039343644158
"509";50083;3;"s";1000;2;500;2012;"HBI";1;1;200;"A";78,5039343644157
"510";50083;3;"s";1000;2;500;2012;"HBI";1;1;200;"A";78,5039343644157
"511";50083;2;"o";1000;2;500;2012;"HBI";1;1;100;"A";78,5039343644157
"512";50083;2;"o";1000;2;500;2012;"HBI";1;1;100;"A";78,5039343644157
"513";50083;1;"n";1000;1;425;2012;"HBI";1;1;0;"A";56,7190925782904
"514";50083;1;"n";1000;1;425;2012;"HBI";1;1;0;"A";56,7190925782904
"515";50084;3;"s";1000;1;224;2012;"HBI";NA;NA;200;NA;NA
"516";50084;1;"n";1000;1;212;2012;"HBI";NA;NA;0;NA;NA
"517";50084;2;"o";1000;1;255;2012;"HBI";NA;NA;100;NA;NA
"518";50084;4;"w";1000;1;240;2012;"HBI";NA;NA;300;NA;NA
"519";50085;3;"s";1000;1;126;2012;"HBI";NA;NA;200;NA;NA
"520";50085;4;"w";1000;1;310;2012;"HBI";NA;NA;300;NA;NA
"521";50085;2;"o";1000;1;320;2012;"HBI";NA;NA;100;NA;NA
"522";50085;1;"n";1000;1;87;2012;"HBI";NA;NA;0;NA;NA
"523";50086;3;"s";1000;2;500;2012;"HBI";1;1;200;"A";78,5039343644157
"524";50086;3;"s";1000;2;500;2012;"HBI";1;1;200;"A";78,5039343644157
"525";50086;2;"o";1000;2;500;2012;"HBI";1;1;100;"A";78,5039343644157
"526";50086;2;"o";1000;2;500;2012;"HBI";1;1;100;"A";78,5039343644157
"527";50086;4;"w";1000;2;500;2012;"HBI";1;1;300;"B";78,5039343644158
"528";50086;4;"w";1000;2;500;2012;"HBI";1;1;300;"B";78,5039343644158
"529";50086;1;"n";1000;2;500;2012;"HBI";1;1;0;"A";78,5039343644157
"530";50086;1;"n";1000;2;500;2012;"HBI";1;1;0;"A";78,5039343644157
"531";50087;2;"o";1000;1;366;2012;"HBI";NA;NA;100;NA;NA
"532";50087;3;"s";1000;1;200;2012;"HBI";NA;NA;200;NA;NA
"533";50087;1;"n";1000;1;321;2012;"HBI";NA;NA;0;NA;NA
"534";50087;4;"w";1000;1;317;2012;"HBI";NA;NA;300;NA;NA
"535";50088;4;"w";1000;2;500;2012;"HBI";NA;NA;300;NA;NA
"536";50088;1;"n";1000;1;140;2012;"HBI";NA;NA;0;NA;NA
"537";50088;2;"o";1000;1;480;2012;"HBI";NA;NA;100;NA;NA
"538";50088;3;"s";1000;2;500;2012;"HBI";NA;NA;200;NA;NA
"539";50089;2;"o";1000;1;242;2012;"HBI";NA;NA;100;NA;NA
"540";50089;1;"n";1000;1;165;2012;"HBI";NA;NA;0;NA;NA
"541";50089;3;"s";1000;1;115;2012;"HBI";NA;NA;200;NA;NA
"542";50089;4;"w";1000;1;215;2012;"HBI";NA;NA;300;NA;NA
"543";50090;4;"w";1000;2;500;2012;"HBI";1;1;300;"A";78,5039343644158
"544";50090;4;"w";1000;2;500;2012;"HBI";1;1;300;"A";78,5039343644158
"545";50090;1;"n";1000;1;290;2012;"HBI";1;1;0;"A";26,4087235201895
"546";50090;1;"n";1000;1;290;2012;"HBI";1;1;0;"A";26,4087235201895
"547";50090;3;"s";1000;1;481;2012;"HBI";1;1;200;"A";72,6509950339423
"548";50090;3;"s";1000;1;481;2012;"HBI";1;1;200;"A";72,6509950339423
"549";50090;2;"o";1000;1;342;2012;"HBI";1;1;100;"A";36,7285367159981
"550";50090;2;"o";1000;1;342;2012;"HBI";1;1;100;"A";36,7285367159981
"551";50091;1;"n";1000;2;500;2012;"HBI";NA;NA;0;NA;NA
"552";50091;3;"s";1000;2;500;2012;"HBI";NA;NA;200;NA;NA
"553";50091;4;"w";1000;2;500;2012;"HBI";NA;NA;300;NA;NA
"554";50091;2;"o";1000;2;500;2012;"HBI";NA;NA;100;NA;NA
"555";50092;1;"n";1000;1;427;2012;"HBI";1;1;0;"A";57,2541753949182
"556";50092;1;"n";1000;1;427;2012;"HBI";1;1;0;"A";57,2541753949182
"557";50092;3;"s";1000;1;232;2012;"HBI";1;1;200;"A";16,9015830529212
"558";50092;3;"s";1000;1;232;2012;"HBI";1;1;200;"A";16,9015830529212
"559";50092;2;"o";1000;1;177;2012;"HBI";1;1;100;"A";9,83779903881112
"560";50092;2;"o";1000;1;177;2012;"HBI";1;1;100;"A";9,83779903881112
"561";50092;4;"w";1000;1;455;2012;"HBI";1;1;300;"A";65,0091080471727
"562";50092;4;"w";1000;1;455;2012;"HBI";1;1;300;"A";65,0091080471727
"563";50093;3;"s";1000;1;135;2012;"HBI";NA;NA;200;NA;NA
"564";50093;2;"o";1000;1;241;2012;"HBI";NA;NA;100;NA;NA
"565";50093;4;"w";1000;1;80;2012;"HBI";NA;NA;300;NA;NA
"566";50093;1;"n";1000;1;270;2012;"HBI";NA;NA;0;NA;NA
"567";50094;1;"n";1000;2;500;2012;"HBI";1;2;0;"A";78,5039343644157
"568";50094;1;"n";1000;2;500;2012;"HBI";1;2;0;"A";78,5039343644157
"569";50094;3;"s";1000;2;500;2012;"HBI";1;2;200;"A";78,5039343644157
"570";50094;3;"s";1000;2;500;2012;"HBI";1;2;200;"A";78,5039343644157
"571";50094;2;"o";1000;2;500;2012;"HBI";1;2;100;"A";78,5039343644157
"572";50094;2;"o";1000;2;500;2012;"HBI";1;2;100;"A";78,5039343644157
"573";50094;4;"w";1000;2;500;2012;"HBI";1;2;300;"A";78,5039343644158
"574";50094;4;"w";1000;2;500;2012;"HBI";1;2;300;"A";78,5039343644158
"575";50095;4;"w";1000;1;300;2012;"HBI";NA;NA;300;NA;NA
"576";50095;1;"n";1000;1;280;2012;"HBI";NA;NA;0;NA;NA
"577";50095;2;"o";1000;1;130;2012;"HBI";NA;NA;100;NA;NA
"578";50095;3;"s";1000;1;195;2012;"HBI";NA;NA;200;NA;NA
"579";50096;3;"s";1000;2;500;2012;"HBI";NA;NA;200;NA;NA
"580";50096;2;"o";1000;2;500;2012;"HBI";NA;NA;100;NA;NA
"581";50096;1;"n";1000;2;500;2012;"HBI";NA;NA;0;NA;NA
"582";50096;4;"w";1000;2;500;2012;"HBI";NA;NA;300;NA;NA
"583";50097;2;"o";1000;1;29;2012;"HBI";NA;NA;100;NA;NA
"584";50097;1;"n";1000;1;44;2012;"HBI";NA;NA;0;NA;NA
"585";50097;3;"s";1000;1;97;2012;"HBI";NA;NA;200;NA;NA
"586";50097;4;"w";1000;1;37;2012;"HBI";NA;NA;300;NA;NA
"587";50098;3;"s";1000;1;265;2012;"HBI";NA;NA;200;NA;NA
"588";50098;4;"w";1000;1;162;2012;"HBI";NA;NA;300;NA;NA
"589";50098;2;"o";1000;1;200;2012;"HBI";NA;NA;100;NA;NA
"590";50098;1;"n";1000;1;157;2012;"HBI";NA;NA;0;NA;NA
"591";50099;2;"o";1000;2;500;2012;"HBI";NA;NA;100;NA;NA
"592";50099;1;"n";1000;2;500;2012;"HBI";NA;NA;0;NA;NA
"593";50099;3;"s";1000;2;500;2012;"HBI";NA;NA;200;NA;NA
"594";50099;4;"w";1000;2;500;2012;"HBI";NA;NA;300;NA;NA
"595";50100;4;"w";1000;2;500;2012;"HBI";NA;NA;300;NA;NA
"596";50100;3;"s";1000;1;431;2012;"HBI";NA;NA;200;NA;NA
"597";50100;1;"n";1000;1;448;2012;"HBI";NA;NA;0;NA;NA
"598";50100;2;"o";1000;1;358;2012;"HBI";NA;NA;100;NA;NA
"599";50101;3;"s";1000;1;106;2012;"HBI";1;2;200;"A";3,5282808260743
"600";50101;3;"s";1000;1;106;2012;"HBI";1;2;200;"A";3,5282808260743
"601";50101;1;"n";1000;2;500;2012;"HBI";1;2;0;"A";78,5039343644157
"602";50101;1;"n";1000;2;500;2012;"HBI";1;2;0;"A";78,5039343644157
"603";50101;2;"o";1000;1;490;2012;"HBI";1;2;100;"A";75,3951785635849
"604";50101;2;"o";1000;1;490;2012;"HBI";1;2;100;"A";75,3951785635849
"605";50101;4;"w";1000;1;213;2012;"HBI";1;2;300;NA;14,2465799927167
"606";50101;4;"w";1000;1;213;2012;"HBI";1;2;300;NA;14,2465799927167
"607";50102;4;"w";1000;1;40;2012;"HBI";1;2;300;NA;NA
"608";50102;4;"w";1000;1;40;2012;"HBI";2;1;300;NA;NA
"609";50102;1;"n";1000;1;60;2012;"HBI";1;2;0;NA;NA
"610";50102;1;"n";1000;1;60;2012;"HBI";2;1;0;NA;NA
"611";50102;2;"o";1000;1;110;2012;"HBI";1;2;100;NA;NA
"612";50102;2;"o";1000;1;110;2012;"HBI";2;1;100;NA;NA
"613";50102;3;"s";1000;1;60;2012;"HBI";1;2;200;NA;NA
"614";50102;3;"s";1000;1;60;2012;"HBI";2;1;200;NA;NA
"615";50103;1;"n";1000;2;500;2012;"HBI";NA;NA;0;NA;NA
"616";50103;4;"w";1000;2;500;2012;"HBI";NA;NA;300;NA;NA
"617";50103;2;"o";1000;2;500;2012;"HBI";NA;NA;100;NA;NA
"618";50103;3;"s";1000;2;500;2012;"HBI";NA;NA;200;NA;NA
"619";50104;4;"w";1000;2;500;2012;"HBI";1;1;300;"A";78,5039343644158
"620";50104;4;"w";1000;2;500;2012;"HBI";1;1;300;"A";78,5039343644158
"621";50104;3;"s";1000;2;500;2012;"HBI";1;1;200;"B";78,5039343644157
"622";50104;3;"s";1000;2;500;2012;"HBI";1;1;200;"B";78,5039343644157
"623";50104;1;"n";1000;2;500;2012;"HBI";1;1;0;"A";78,5039343644157
"624";50104;1;"n";1000;2;500;2012;"HBI";1;1;0;"A";78,5039343644157
"625";50104;2;"o";1000;2;500;2012;"HBI";1;1;100;"A";78,5039343644157
"626";50104;2;"o";1000;2;500;2012;"HBI";1;1;100;"A";78,5039343644157
"627";50105;4;"w";1000;1;353;2012;"HBI";NA;NA;300;NA;NA
"628";50105;1;"n";1000;1;412;2012;"HBI";NA;NA;0;NA;NA
"629";50105;2;"o";1000;1;450;2012;"HBI";NA;NA;100;NA;NA
"630";50105;3;"s";1000;1;415;2012;"HBI";NA;NA;200;NA;NA
"631";50106;4;"w";1000;2;500;2012;"HBI";1;1;300;"A";78,5039343644158
"632";50106;4;"w";1000;2;500;2012;"HBI";1;1;300;"A";78,5039343644158
"633";50106;1;"n";1000;2;500;2012;"HBI";1;1;0;"A";78,5039343644157
"634";50106;1;"n";1000;2;500;2012;"HBI";1;1;0;"A";78,5039343644157
"635";50106;2;"o";1000;2;500;2012;"HBI";1;1;100;"A";78,5039343644157
"636";50106;2;"o";1000;2;500;2012;"HBI";1;1;100;"A";78,5039343644157
"637";50106;3;"s";1000;1;410;2012;"HBI";1;1;200;"A";52,7860454666331
"638";50106;3;"s";1000;1;410;2012;"HBI";1;1;200;"A";52,7860454666331
"639";50107;2;"o";1000;1;465;2012;"HBI";1;1;100;"A";67,8980528317832
"640";50107;2;"o";1000;1;465;2012;"HBI";1;1;100;"A";67,8980528317832
"641";50107;1;"n";1000;1;270;2012;"HBI";1;1;0;"A";22,8917472606636
"642";50107;1;"n";1000;1;270;2012;"HBI";1;1;0;"A";22,8917472606636
"643";50107;4;"w";1000;1;120;2012;"HBI";1;1;300;"A";4,52182661939035
"644";50107;4;"w";1000;1;120;2012;"HBI";1;1;300;"A";4,52182661939035
"645";50107;3;"s";1000;1;455;2012;"HBI";1;1;200;"A";65,0091080471727
"646";50107;3;"s";1000;1;455;2012;"HBI";1;1;200;"A";65,0091080471727
"647";50108;1;"n";1000;1;110;2012;"HBI";NA;NA;0;NA;NA
"648";50108;3;"s";1000;1;95;2012;"HBI";NA;NA;200;NA;NA
"649";50108;2;"o";1000;1;85;2012;"HBI";NA;NA;100;NA;NA
"650";50108;4;"w";500;1;80;2012;"HBI";NA;NA;300;NA;NA
"651";50109;1;"n";1000;1;399;2012;"HBI";1;2;0;"A";49,9916194189974
"652";50109;1;"n";1000;1;399;2012;"HBI";1;2;0;"B";49,9916194189974
"653";50109;1;"n";1000;1;399;2012;"HBI";1;2;0;"A";49,9916194189974
"654";50109;1;"n";1000;1;399;2012;"HBI";1;2;0;"B";49,9916194189974
"655";50109;3;"s";500;1;462;2012;"HBI";1;2;200;"B";67,0247750659134
"656";50109;3;"s";500;1;462;2012;"HBI";1;2;200;"B";67,0247750659134
"657";50109;2;"o";1000;1;380;2012;"HBI";1;2;100;"A";45,3438724888865
"658";50109;2;"o";1000;1;380;2012;"HBI";1;2;100;"A";45,3438724888865
"659";50109;4;"nw";1000;1;193;2012;"HBI";1;2;350;"A";11,6967722045605
"660";50109;4;"nw";1000;1;193;2012;"HBI";1;2;350;"A";11,6967722045605
"661";50110;3;"s";1000;1;300;2012;"HBI";1;1;200;NA;NA
"662";50110;3;"s";1000;1;300;2012;"HBI";2;1;200;NA;NA
"663";50110;4;"w";1000;1;397;2012;"HBI";1;1;300;NA;NA
"664";50110;4;"w";1000;1;397;2012;"HBI";2;1;300;NA;NA
"665";50110;2;"o";500;1;98;2012;"HBI";1;1;100;NA;NA
"666";50110;2;"o";500;1;98;2012;"HBI";2;1;100;NA;NA
"667";50110;1;"n";1000;1;150;2012;"HBI";1;1;0;NA;NA
"668";50110;1;"n";1000;1;150;2012;"HBI";2;1;0;NA;NA
"669";50111;1;"n";1000;2;500;2012;"HBI";1;1;0;"A";78,5039343644157
"670";50111;1;"n";1000;2;500;2012;"HBI";1;1;0;"A";78,5039343644157
"671";50111;4;"w";1000;2;500;2012;"HBI";1;1;300;"A";78,5039343644158
