"";"plot_ID";"CCS_no";"tree_ID";"SP_code";"H_cm";"D_class_cm";"stand";"area_m2"
"2422";50075;3;1;"sbi";30;0;"A";47,7617936673105
"2423";50075;3;1;"sbi";30;0;"A";47,7617936673105
"2424";50075;3;2;"sbi";30;0;"A";47,7617936673105
"2425";50075;3;2;"sbi";30;0;"A";47,7617936673105
"2426";50075;3;2;"sbi";30;0;"A";47,7617936673105
"2427";50075;3;2;"sbi";30;0;"A";47,7617936673105
"2428";50075;3;3;"sbi";40;0;"A";47,7617936673105
"2429";50075;3;3;"sbi";40;0;"A";47,7617936673105
"2430";50075;3;3;"sbi";40;0;"A";47,7617936673105
"2431";50075;3;3;"sbi";40;0;"A";47,7617936673105
"2432";50075;3;4;"sbi";70;0;"A";47,7617936673105
"2433";50075;3;4;"sbi";70;0;"A";47,7617936673105
"2434";50075;3;4;"sbi";70;0;"A";47,7617936673105
"2435";50075;3;4;"sbi";70;0;"A";47,7617936673105
"2436";50075;3;5;"sbi";30;0;"A";47,7617936673105
"2437";50075;3;5;"sbi";30;0;"A";47,7617936673105
"2438";50075;3;5;"sbi";30;0;"A";47,7617936673105
"2439";50075;3;5;"sbi";30;0;"A";47,7617936673105
"2440";50075;3;6;"sbi";30;0;"A";47,7617936673105
"2441";50075;3;6;"sbi";30;0;"A";47,7617936673105
"2442";50075;3;6;"sbi";30;0;"A";47,7617936673105
"2443";50075;3;6;"sbi";30;0;"A";47,7617936673105
"2444";50075;3;7;"sbi";20;0;"A";47,7617936673105
"2445";50075;3;7;"sbi";20;0;"A";47,7617936673105
"2446";50075;3;7;"sbi";20;0;"A";47,7617936673105
"2447";50075;3;7;"sbi";20;0;"A";47,7617936673105
"2448";50075;3;8;"as";40;0;"A";47,7617936673105
"2449";50075;3;8;"as";40;0;"A";47,7617936673105
"2450";50075;3;8;"as";40;0;"A";47,7617936673105
"2451";50075;3;8;"as";40;0;"A";47,7617936673105
"2452";50075;3;9;"sbi";30;0;"A";47,7617936673105
"2453";50075;3;9;"sbi";30;0;"A";47,7617936673105
"2454";50075;3;9;"sbi";30;0;"A";47,7617936673105
"2455";50075;3;9;"sbi";30;0;"A";47,7617936673105
"2456";50075;3;10;"sbi";50;0;"A";47,7617936673105
"2457";50075;3;10;"sbi";50;0;"A";47,7617936673105
"2458";50075;3;10;"sbi";50;0;"A";47,7617936673105
"2459";50075;3;10;"sbi";50;0;"A";47,7617936673105
"2460";50075;3;11;"sbi";60;0;"A";47,7617936673105
"2461";50075;3;11;"sbi";60;0;"A";47,7617936673105
"2462";50075;3;11;"sbi";60;0;"A";47,7617936673105
"2463";50075;3;11;"sbi";60;0;"A";47,7617936673105
"2464";50075;2;20;"sbi";40;0;"A";78,5039343644157
"2465";50075;2;20;"sbi";40;0;"A";78,5039343644157
"2466";50075;2;20;"sbi";40;0;"A";78,5039343644157
"2467";50075;2;20;"sbi";40;0;"A";78,5039343644157
"2468";50075;2;19;"sbi";40;0;"A";78,5039343644157
"2469";50075;2;19;"sbi";40;0;"A";78,5039343644157
"2470";50075;2;19;"sbi";40;0;"A";78,5039343644157
"2471";50075;2;19;"sbi";40;0;"A";78,5039343644157
"2472";50075;2;18;"sbi";40;0;"A";78,5039343644157
"2473";50075;2;18;"sbi";40;0;"A";78,5039343644157
"2474";50075;2;18;"sbi";40;0;"A";78,5039343644157
"2475";50075;2;18;"sbi";40;0;"A";78,5039343644157
"2476";50075;2;17;"sei";30;0;"A";78,5039343644157
"2477";50075;2;17;"sei";30;0;"A";78,5039343644157
"2478";50075;2;17;"sei";30;0;"A";78,5039343644157
"2479";50075;2;17;"sei";30;0;"A";78,5039343644157
"2480";50075;2;16;"sbi";60;0;"A";78,5039343644157
"2481";50075;2;16;"sbi";60;0;"A";78,5039343644157
"2482";50075;2;16;"sbi";60;0;"A";78,5039343644157
"2483";50075;2;16;"sbi";60;0;"A";78,5039343644157
"2484";50075;2;15;"sbi";60;0;"A";78,5039343644157
"2485";50075;2;15;"sbi";60;0;"A";78,5039343644157
"2486";50075;2;15;"sbi";60;0;"A";78,5039343644157
"2487";50075;2;15;"sbi";60;0;"A";78,5039343644157
"2488";50075;2;14;"sei";50;0;"A";78,5039343644157
"2489";50075;2;14;"sei";50;0;"A";78,5039343644157
"2490";50075;2;14;"sei";50;0;"A";78,5039343644157
"2491";50075;2;14;"sei";50;0;"A";78,5039343644157
"2492";50075;2;13;"sei";70;0;"A";78,5039343644157
"2493";50075;2;13;"sei";70;0;"A";78,5039343644157
"2494";50075;2;13;"sei";70;0;"A";78,5039343644157
"2495";50075;2;13;"sei";70;0;"A";78,5039343644157
"2496";50075;2;12;"sbi";60;0;"A";78,5039343644157
"2497";50075;2;12;"sbi";60;0;"A";78,5039343644157
"2498";50075;2;12;"sbi";60;0;"A";78,5039343644157
"2499";50075;2;12;"sbi";60;0;"A";78,5039343644157
"2500";50075;2;11;"sbi";60;0;"A";78,5039343644157
"2501";50075;2;11;"sbi";60;0;"A";78,5039343644157
"2502";50075;2;11;"sbi";60;0;"A";78,5039343644157
"2503";50075;2;11;"sbi";60;0;"A";78,5039343644157
"2504";50075;2;10;"sbi";100;0;"A";78,5039343644157
"2505";50075;2;10;"sbi";100;0;"A";78,5039343644157
"2506";50075;2;10;"sbi";100;0;"A";78,5039343644157
"2507";50075;2;10;"sbi";100;0;"A";78,5039343644157
"2508";50075;2;9;"sei";50;0;"A";78,5039343644157
"2509";50075;2;9;"sei";50;0;"A";78,5039343644157
"2510";50075;2;9;"sei";50;0;"A";78,5039343644157
"2511";50075;2;9;"sei";50;0;"A";78,5039343644157
"2512";50075;2;8;"gfi";50;0;"A";78,5039343644157
"2513";50075;2;8;"gfi";50;0;"A";78,5039343644157
"2514";50075;2;8;"gfi";50;0;"A";78,5039343644157
"2515";50075;2;8;"gfi";50;0;"A";78,5039343644157
"2516";50075;2;7;"gfi";30;0;"A";78,5039343644157
"2517";50075;2;7;"gfi";30;0;"A";78,5039343644157
"2518";50075;2;7;"gfi";30;0;"A";78,5039343644157
"2519";50075;2;7;"gfi";30;0;"A";78,5039343644157
"2520";50075;2;6;"sbi";30;0;"A";78,5039343644157
"2521";50075;2;6;"sbi";30;0;"A";78,5039343644157
"2522";50075;2;6;"sbi";30;0;"A";78,5039343644157
"2523";50075;2;6;"sbi";30;0;"A";78,5039343644157
"2524";50075;2;5;"sbi";30;0;"A";78,5039343644157
"2525";50075;2;5;"sbi";30;0;"A";78,5039343644157
"2526";50075;2;5;"sbi";30;0;"A";78,5039343644157
"2527";50075;2;5;"sbi";30;0;"A";78,5039343644157
"2528";50075;2;4;"sbi";50;0;"A";78,5039343644157
"2529";50075;2;4;"sbi";50;0;"A";78,5039343644157
"2530";50075;2;4;"sbi";50;0;"A";78,5039343644157
"2531";50075;2;4;"sbi";50;0;"A";78,5039343644157
"2532";50075;2;3;"sbi";70;0;"A";78,5039343644157
"2533";50075;2;3;"sbi";70;0;"A";78,5039343644157
"2534";50075;2;3;"sbi";70;0;"A";78,5039343644157
"2535";50075;2;3;"sbi";70;0;"A";78,5039343644157
"2536";50075;2;2;"sbi";40;0;"A";78,5039343644157
"2537";50075;2;2;"sbi";40;0;"A";78,5039343644157
"2538";50075;2;2;"sbi";40;0;"A";78,5039343644157
"2539";50075;2;2;"sbi";40;0;"A";78,5039343644157
"2540";50075;2;1;"gfi";20;0;"A";78,5039343644157
"2541";50075;2;1;"gfi";20;0;"A";78,5039343644157
"2542";50075;2;1;"gfi";20;0;"A";78,5039343644157
"2543";50075;2;1;"gfi";20;0;"A";78,5039343644157
"2544";50075;1;12;"sbi";50;0;NA;11,3359681222216
"2545";50075;1;12;"sbi";50;0;"B";11,3359681222216
"2546";50075;1;12;"sbi";50;0;NA;11,3359681222216
"2547";50075;1;12;"sbi";50;0;"B";11,3359681222216
"2548";50075;1;11;"sbi";40;0;NA;11,3359681222216
"2549";50075;1;11;"sbi";40;0;"B";11,3359681222216
"2550";50075;1;11;"sbi";40;0;NA;11,3359681222216
"2551";50075;1;11;"sbi";40;0;"B";11,3359681222216
"2552";50075;1;10;"gfi";30;0;NA;11,3359681222216
"2553";50075;1;10;"gfi";30;0;"B";11,3359681222216
"2554";50075;1;10;"gfi";30;0;NA;11,3359681222216
"2555";50075;1;10;"gfi";30;0;"B";11,3359681222216
"2556";50075;1;9;"gfi";30;0;NA;11,3359681222216
"2557";50075;1;9;"gfi";30;0;"B";11,3359681222216
"2558";50075;1;9;"gfi";30;0;NA;11,3359681222216
"2559";50075;1;9;"gfi";30;0;"B";11,3359681222216
"2560";50075;1;8;"vbe";40;0;NA;11,3359681222216
"2561";50075;1;8;"vbe";40;0;"B";11,3359681222216
"2562";50075;1;8;"vbe";40;0;NA;11,3359681222216
"2563";50075;1;8;"vbe";40;0;"B";11,3359681222216
"2564";50075;1;7;"sbi";40;0;NA;11,3359681222216
"2565";50075;1;7;"sbi";40;0;"B";11,3359681222216
"2566";50075;1;7;"sbi";40;0;NA;11,3359681222216
"2567";50075;1;7;"sbi";40;0;"B";11,3359681222216
"2568";50075;1;6;"wli";40;0;NA;11,3359681222216
"2569";50075;1;6;"wli";40;0;"B";11,3359681222216
"2570";50075;1;6;"wli";40;0;NA;11,3359681222216
"2571";50075;1;6;"wli";40;0;"B";11,3359681222216
"2572";50075;1;5;"gfi";30;0;NA;11,3359681222216
"2573";50075;1;5;"gfi";30;0;"B";11,3359681222216
"2574";50075;1;5;"gfi";30;0;NA;11,3359681222216
"2575";50075;1;5;"gfi";30;0;"B";11,3359681222216
"2576";50075;1;4;"gfi";70;0;NA;11,3359681222216
"2577";50075;1;4;"gfi";70;0;"B";11,3359681222216
"2578";50075;1;4;"gfi";70;0;NA;11,3359681222216
"2579";50075;1;4;"gfi";70;0;"B";11,3359681222216
"2580";50075;1;3;"sbi";70;0;NA;11,3359681222216
"2581";50075;1;3;"sbi";70;0;"B";11,3359681222216
"2582";50075;1;3;"sbi";70;0;NA;11,3359681222216
"2583";50075;1;3;"sbi";70;0;"B";11,3359681222216
"2584";50075;1;2;"sbi";70;0;NA;11,3359681222216
"2585";50075;1;2;"sbi";70;0;"B";11,3359681222216
"2586";50075;1;2;"sbi";70;0;NA;11,3359681222216
"2587";50075;1;2;"sbi";70;0;"B";11,3359681222216
"2588";50075;1;1;"sbi";80;0;NA;11,3359681222216
"2589";50075;1;1;"sbi";80;0;"B";11,3359681222216
"2590";50075;1;1;"sbi";80;0;NA;11,3359681222216
"2591";50075;1;1;"sbi";80;0;"B";11,3359681222216
"2592";50075;4;3;"sbi";40;0;NA;37,15936630779
"2593";50075;4;3;"sbi";40;0;"A";37,15936630779
"2594";50075;4;3;"sbi";40;0;"B";37,15936630779
"2595";50075;4;3;"sbi";40;0;"B";37,15936630779
"2596";50075;4;3;"sbi";40;0;NA;37,15936630779
"2597";50075;4;3;"sbi";40;0;"A";37,15936630779
"2598";50075;4;3;"sbi";40;0;"B";37,15936630779
"2599";50075;4;3;"sbi";40;0;"B";37,15936630779
"2600";50075;4;17;"sbi";20;0;NA;37,15936630779
"2601";50075;4;17;"sbi";20;0;"A";37,15936630779
"2602";50075;4;17;"sbi";20;0;"B";37,15936630779
"2603";50075;4;17;"sbi";20;0;"B";37,15936630779
"2604";50075;4;17;"sbi";20;0;NA;37,15936630779
"2605";50075;4;17;"sbi";20;0;"A";37,15936630779
"2606";50075;4;17;"sbi";20;0;"B";37,15936630779
"2607";50075;4;17;"sbi";20;0;"B";37,15936630779
"2608";50075;4;16;"sbi";40;0;NA;37,15936630779
"2609";50075;4;16;"sbi";40;0;"A";37,15936630779
"2610";50075;4;16;"sbi";40;0;"B";37,15936630779
"2611";50075;4;16;"sbi";40;0;"B";37,15936630779
"2612";50075;4;16;"sbi";40;0;NA;37,15936630779
"2613";50075;4;16;"sbi";40;0;"A";37,15936630779
"2614";50075;4;16;"sbi";40;0;"B";37,15936630779
"2615";50075;4;16;"sbi";40;0;"B";37,15936630779
"2616";50075;4;15;"sbi";50;0;NA;37,15936630779
"2617";50075;4;15;"sbi";50;0;"A";37,15936630779
"2618";50075;4;15;"sbi";50;0;"B";37,15936630779
"2619";50075;4;15;"sbi";50;0;"B";37,15936630779
"2620";50075;4;15;"sbi";50;0;NA;37,15936630779
"2621";50075;4;15;"sbi";50;0;"A";37,15936630779
"2622";50075;4;15;"sbi";50;0;"B";37,15936630779
"2623";50075;4;15;"sbi";50;0;"B";37,15936630779
"2624";50075;4;14;"sbi";40;0;NA;37,15936630779
"2625";50075;4;14;"sbi";40;0;"A";37,15936630779
"2626";50075;4;14;"sbi";40;0;"B";37,15936630779
"2627";50075;4;14;"sbi";40;0;"B";37,15936630779
"2628";50075;4;14;"sbi";40;0;NA;37,15936630779
"2629";50075;4;14;"sbi";40;0;"A";37,15936630779
"2630";50075;4;14;"sbi";40;0;"B";37,15936630779
"2631";50075;4;14;"sbi";40;0;"B";37,15936630779
"2632";50077;4;3;"ges";20;0;"A";1,16898662640076
"2633";50077;4;10;"ges";30;0;"A";1,16898662640076
"2634";50077;4;9;"ges";20;0;"A";1,16898662640076
"2635";50077;4;8;"ges";40;0;"A";1,16898662640076
"2636";50077;4;7;"ges";20;0;"A";1,16898662640076
"2637";50077;4;6;"ges";50;0;"A";1,16898662640076
"2638";50077;4;5;"ges";40;0;"A";1,16898662640076
"2639";50077;4;4;"ges";40;0;"A";1,16898662640076
"2640";50077;4;2;"ges";40;0;"A";1,16898662640076
"2641";50077;4;1;"ges";30;0;"A";1,16898662640076
"2642";50077;3;10;"ges";150;1;"A";6,60519855417254
"2643";50077;3;9;"ges";80;0;"A";6,60519855417254
"2644";50077;3;8;"ges";60;0;"A";6,60519855417254
"2645";50077;3;7;"ges";70;0;"A";6,60519855417254
"2646";50077;3;6;"ges";70;0;"A";6,60519855417254
"2647";50077;3;5;"ges";80;0;"A";6,60519855417254
"2648";50077;3;4;"ges";80;0;"A";6,60519855417254
"2649";50077;3;3;"ges";40;0;"A";6,60519855417254
"2650";50077;3;2;"ges";60;0;"A";6,60519855417254
"2651";50077;3;1;"ges";90;0;"A";6,60519855417254
"2652";50077;2;10;"fah";30;0;"A";19,6349540849362
"2653";50077;2;9;"ges";50;0;"A";19,6349540849362
"2654";50077;2;8;"fah";40;0;"A";19,6349540849362
"2655";50077;2;7;"ges";20;0;"A";19,6349540849362
"2656";50077;2;6;"ges";50;0;"A";19,6349540849362
"2657";50077;2;5;"ges";60;0;"A";19,6349540849362
"2658";50077;2;4;"ges";30;0;"A";19,6349540849362
"2659";50077;2;3;"ges";50;0;"A";19,6349540849362
"2660";50077;2;2;"ges";40;0;"A";19,6349540849362
"2661";50077;2;1;"fah";30;0;"A";19,6349540849362
"2662";50077;1;10;"ges";640;1;"A";13,9866846530471
"2663";50077;1;9;"ges";90;0;"A";13,9866846530471
"2664";50077;1;8;"ges";60;0;"A";13,9866846530471
"2665";50077;1;7;"ges";40;0;"A";13,9866846530471
"2666";50077;1;6;"bah";30;0;"A";13,9866846530471
"2667";50077;1;5;"ges";20;0;"A";13,9866846530471
"2668";50077;1;4;"ges";30;0;"A";13,9866846530471
"2669";50077;1;3;"ges";30;0;"A";13,9866846530471
"2670";50077;1;2;"ges";20;0;"A";13,9866846530471
"2671";50077;1;1;"ges";50;0;"A";13,9866846530471
"2672";50078;1;1;"kta";20;0;"A";73,8981131940659
"2673";50078;4;5;"vbe";20;0;"A";73,2899008563309
"2674";50078;4;4;"kta";20;0;"A";73,2899008563309
"2675";50078;4;3;"vbe";40;0;"A";73,2899008563309
"2676";50078;4;2;"vbe";20;0;"A";73,2899008563309
"2677";50078;4;1;"kta";20;0;"A";73,2899008563309
"2678";50078;1;2;"kta";20;0;"A";73,8981131940659
"2679";50080;3;1;"gfi";350;2;"B";7,44719722954594
"2680";50080;3;1;"gfi";350;2;"B";7,44719722954594
"2681";50080;3;2;"gfi";100;0;"B";7,44719722954594
"2682";50080;3;2;"gfi";100;0;"B";7,44719722954594
"2683";50080;3;3;"gfi";60;0;"B";7,44719722954594
"2684";50080;3;3;"gfi";60;0;"B";7,44719722954594
"2685";50080;3;4;"vbe";120;0;"B";7,44719722954594
"2686";50080;3;4;"vbe";120;0;"B";7,44719722954594
"2687";50080;3;5;"sbi";50;0;"B";7,44719722954594
"2688";50080;3;5;"sbi";50;0;"B";7,44719722954594
"2689";50080;3;6;"vbe";350;1;"B";7,44719722954594
"2690";50080;3;6;"vbe";350;1;"B";7,44719722954594
"2691";50080;3;7;"vbe";160;1;"B";7,44719722954594
"2692";50080;3;7;"vbe";160;1;"B";7,44719722954594
"2693";50080;3;8;"vbe";70;0;"B";7,44719722954594
"2694";50080;3;8;"vbe";70;0;"B";7,44719722954594
"2695";50080;3;9;"vbe";120;0;"B";7,44719722954594
"2696";50080;3;9;"vbe";120;0;"B";7,44719722954594
"2697";50080;3;10;"gfi";190;1;"B";7,44719722954594
"2698";50080;3;10;"gfi";190;1;"B";7,44719722954594
"2699";50080;4;1;"gfi";20;0;"A";6,60218088004736
"2700";50080;4;1;"gfi";20;0;"A";6,60218088004736
"2701";50080;4;2;"gfi";40;0;"A";6,60218088004736
"2702";50080;4;2;"gfi";40;0;"A";6,60218088004736
"2703";50080;4;3;"gfi";20;0;"A";6,60218088004736
"2704";50080;4;3;"gfi";20;0;"A";6,60218088004736
"2705";50080;2;5;"gfi";30;0;"A";8,54907845228488
"2706";50080;2;5;"gfi";30;0;"A";8,54907845228488
"2707";50080;4;5;"gfi";20;0;"A";6,60218088004736
"2708";50080;4;5;"gfi";20;0;"A";6,60218088004736
"2709";50080;4;6;"gfi";20;0;"A";6,60218088004736
"2710";50080;4;6;"gfi";20;0;"A";6,60218088004736
"2711";50080;4;7;"gfi";30;0;"A";6,60218088004736
"2712";50080;4;7;"gfi";30;0;"A";6,60218088004736
"2713";50080;4;8;"gfi";30;0;"A";6,60218088004736
"2714";50080;4;8;"gfi";30;0;"A";6,60218088004736
"2715";50080;4;4;"gfi";40;0;"A";6,60218088004736
"2716";50080;4;4;"gfi";40;0;"A";6,60218088004736
"2717";50080;2;6;"sbi";50;0;"A";8,54907845228488
"2718";50080;2;6;"sbi";50;0;"A";8,54907845228488
"2719";50080;2;7;"gfi";20;0;"A";8,54907845228488
"2720";50080;2;7;"gfi";20;0;"A";8,54907845228488
"2721";50080;2;8;"sbi";90;0;"A";8,54907845228488
"2722";50080;2;8;"sbi";90;0;"A";8,54907845228488
"2723";50080;2;9;"gfi";20;0;"A";8,54907845228488
"2724";50080;2;9;"gfi";20;0;"A";8,54907845228488
"2725";50080;2;10;"gfi";30;0;"A";8,54907845228488
"2726";50080;2;10;"gfi";30;0;"A";8,54907845228488
"2727";50080;2;11;"vbe";350;1;"A";8,54907845228488
"2728";50080;2;11;"vbe";350;1;"A";8,54907845228488
"2729";50080;1;1;"vbe";100;0;"A";3,66267956170618
"2730";50080;1;1;"vbe";100;0;"A";3,66267956170618
"2731";50080;1;2;"gfi";60;0;"A";3,66267956170618
"2732";50080;1;2;"gfi";60;0;"A";3,66267956170618
"2733";50080;1;3;"gfi";100;0;"A";3,66267956170618
"2734";50080;1;3;"gfi";100;0;"A";3,66267956170618
"2735";50080;1;4;"gfi";110;0;"A";3,66267956170618
"2736";50080;1;4;"gfi";110;0;"A";3,66267956170618
"2737";50080;1;5;"vbe";120;0;"A";3,66267956170618
"2738";50080;1;5;"vbe";120;0;"A";3,66267956170618
"2739";50080;1;6;"sbi";50;0;"A";3,66267956170618
"2740";50080;1;6;"sbi";50;0;"A";3,66267956170618
"2741";50080;1;7;"vbe";50;0;"A";3,66267956170618
"2742";50080;1;7;"vbe";50;0;"A";3,66267956170618
"2743";50080;1;8;"sbi";80;0;"A";3,66267956170618
"2744";50080;1;8;"sbi";80;0;"A";3,66267956170618
"2745";50080;4;10;"sbi";420;1;"A";6,60218088004736
"2746";50080;4;10;"sbi";420;1;"A";6,60218088004736
"2747";50080;4;9;"vbe";200;1;"A";6,60218088004736
"2748";50080;4;9;"vbe";200;1;"A";6,60218088004736
"2749";50080;1;9;"gfi";40;0;"A";3,66267956170618
"2750";50080;1;9;"gfi";40;0;"A";3,66267956170618
"2751";50080;1;10;"vbe";130;1;"A";3,66267956170618
"2752";50080;1;10;"vbe";130;1;"A";3,66267956170618
"2753";50080;2;1;"sbi";40;0;"A";8,54907845228488
"2754";50080;2;1;"sbi";40;0;"A";8,54907845228488
"2755";50080;2;2;"gfi";30;0;"A";8,54907845228488
"2756";50080;2;2;"gfi";30;0;"A";8,54907845228488
"2757";50080;2;3;"gfi";60;0;"A";8,54907845228488
"2758";50080;2;3;"gfi";60;0;"A";8,54907845228488
"2759";50080;2;4;"gfi";20;0;"A";8,54907845228488
"2760";50080;2;4;"gfi";20;0;"A";8,54907845228488
"2761";50081;4;8;"gfi";40;0;"A";0,196349540849362
"2762";50081;1;1;"sbi";50;0;"A";78,5398163397448
"2763";50081;4;5;"sbi";60;0;"A";0,196349540849362
"2764";50081;4;4;"gfi";20;0;"A";0,196349540849362
"2765";50081;4;3;"gfi";40;0;"A";0,196349540849362
"2766";50081;4;2;"gfi";20;0;"A";0,196349540849362
"2767";50081;4;1;"gfi";20;0;"A";0,196349540849362
"2768";50081;3;1;"sbi";40;0;"A";76,9768739945839
"2769";50081;2;3;"sbi";40;0;"A";67,9290871522453
"2770";50081;2;2;"sbi";30;0;"A";67,9290871522453
"2771";50081;2;1;"vbe";60;0;"A";67,9290871522453
"2772";50081;1;4;"vbe";20;0;"A";78,5398163397448
"2773";50081;1;3;"sbi";20;0;"A";78,5398163397448
"2774";50081;1;2;"sbi";30;0;"A";78,5398163397448
"2775";50081;4;10;"jla";70;0;"A";0,196349540849362
"2776";50081;4;9;"sbi";130;1;"A";0,196349540849362
"2777";50081;4;7;"gfi";40;0;"A";0,196349540849362
"2778";50081;4;6;"sbi";100;0;"A";0,196349540849362
"2779";50082;3;1;"sei";30;0;"A";45,3645979178366
"2780";50082;3;4;"vbe";20;0;"A";45,3645979178366
"2781";50082;4;1;"bah";20;0;"A";56,4782960891759
"2782";50082;4;2;"gfi";20;0;"A";56,4782960891759
"2783";50082;3;3;"vbe";40;0;"A";45,3645979178366
"2784";50082;3;2;"gfi";20;0;"A";45,3645979178366
"2785";50083;1;4;"tei";110;0;"A";56,7190925782904
"2786";50083;1;5;"vbe";60;0;"A";56,7190925782904
"2787";50083;1;6;"sbi";50;0;"A";56,7190925782904
"2788";50083;1;7;"tei";30;0;"A";56,7190925782904
"2789";50083;1;8;"vbe";20;0;"A";56,7190925782904
"2790";50083;1;9;"sbi";50;0;"A";56,7190925782904
"2791";50083;1;1;"gfi";20;0;"A";56,7190925782904
"2792";50083;1;2;"sbi";140;1;"A";56,7190925782904
"2793";50083;1;3;"swe";120;0;"A";56,7190925782904
"2794";50084;4;12;"gfi";20;0;"A";18,0955736846772
"2795";50084;3;5;"wei";60;0;"A";15,7632552986521
"2796";50084;3;4;"gfi";100;0;"A";15,7632552986521
"2797";50084;3;3;"wei";30;0;"A";15,7632552986521
"2798";50084;3;2;"gfi";90;0;"A";15,7632552986521
"2799";50084;3;1;"sbi";80;0;"A";15,7632552986521
"2800";50084;2;10;"gfi";170;1;"A";20,4282062299676
"2801";50084;2;9;"gfi";130;1;"A";20,4282062299676
"2802";50084;2;8;"gfi";160;1;"A";20,4282062299676
"2803";50084;2;7;"gfi";160;1;"A";20,4282062299676
"2804";50084;2;6;"gfi";120;0;"A";20,4282062299676
"2805";50084;2;5;"gki";70;0;"A";20,4282062299676
"2806";50084;2;4;"gfi";150;1;"A";20,4282062299676
"2807";50084;2;3;"gfi";70;0;"A";20,4282062299676
"2808";50084;2;2;"gfi";100;0;"A";20,4282062299676
"2809";50084;2;1;"gfi";160;1;"A";20,4282062299676
"2810";50084;1;15;"gfi";50;0;"A";14,119574022294
"2811";50084;1;14;"gfi";120;0;"A";14,119574022294
"2812";50084;1;13;"swe";40;0;"A";14,119574022294
"2813";50084;1;12;"wei";40;0;"A";14,119574022294
"2814";50084;1;11;"gfi";30;0;"A";14,119574022294
"2815";50084;1;10;"gfi";100;0;"A";14,119574022294
"2816";50084;1;9;"gfi";80;0;"A";14,119574022294
"2817";50084;1;8;"gfi";50;0;"A";14,119574022294
"2818";50084;1;7;"gfi";60;0;"A";14,119574022294
"2819";50084;1;6;"gfi";30;0;"A";14,119574022294
"2820";50084;1;5;"gfi";110;0;"A";14,119574022294
"2821";50084;1;4;"wei";40;0;"A";14,119574022294
"2822";50084;1;3;"wei";80;0;"A";14,119574022294
"2823";50084;1;2;"gfi";30;0;"A";14,119574022294
"2824";50084;1;1;"gfi";40;0;"A";14,119574022294
"2825";50084;3;8;"sei";20;0;"A";15,7632552986521
"2826";50084;3;7;"wei";90;0;"A";15,7632552986521
"2827";50084;3;6;"gfi";80;0;"A";15,7632552986521
"2828";50084;3;12;"gfi";60;0;"A";15,7632552986521
"2829";50084;3;11;"gfi";30;0;"A";15,7632552986521
"2830";50084;3;10;"gfi";110;0;"A";15,7632552986521
"2831";50084;3;9;"sbi";40;0;"A";15,7632552986521
"2832";50084;3;13;"gfi";100;0;"A";15,7632552986521
"2833";50084;4;1;"gfi";120;0;"A";18,0955736846772
"2834";50084;4;2;"gfi";90;0;"A";18,0955736846772
"2835";50084;4;3;"gfi";40;0;"A";18,0955736846772
"2836";50084;4;4;"gfi";70;0;"A";18,0955736846772
"2837";50084;4;5;"gfi";20;0;"A";18,0955736846772
"2838";50084;4;6;"gfi";20;0;"A";18,0955736846772
"2839";50084;4;7;"gfi";20;0;"A";18,0955736846772
"2840";50084;4;8;"gfi";60;0;"A";18,0955736846772
"2841";50084;4;9;"gfi";30;0;"A";18,0955736846772
"2842";50084;4;10;"gfi";30;0;"A";18,0955736846772
"2843";50084;4;11;"wei";70;0;"A";18,0955736846772
"2844";50084;4;13;"gfi";30;0;"A";18,0955736846772
"2845";50085;2;5;"gfi";20;0;"A";32,1699087727595
"2846";50085;3;6;"gfi";20;0;"A";4,98759249683916
"2847";50085;3;7;"gfi";30;0;"A";4,98759249683916
"2848";50085;3;8;"gfi";20;0;"A";4,98759249683916
"2849";50085;3;9;"gfi";20;0;"A";4,98759249683916
"2850";50085;3;10;"sbi";40;0;"A";4,98759249683916
"2851";50085;3;11;"gfi";20;0;"A";4,98759249683916
"2852";50085;3;12;"gfi";20;0;"A";4,98759249683916
"2853";50085;3;13;"swe";40;0;"A";4,98759249683916
"2854";50085;4;1;"gfi";30;0;"A";30,1907054009979
"2855";50085;1;1;"gfi";20;0;"A";2,37787147950211
"2856";50085;1;2;"gfi";20;0;"A";2,37787147950211
"2857";50085;1;3;"gfi";20;0;"A";2,37787147950211
"2858";50085;1;4;"gfi";20;0;"A";2,37787147950211
"2859";50085;1;5;"gfi";20;0;"A";2,37787147950211
"2860";50085;1;6;"gfi";20;0;"A";2,37787147950211
"2861";50085;1;7;"gfi";20;0;"A";2,37787147950211
"2862";50085;3;5;"gfi";20;0;"A";4,98759249683916
"2863";50085;4;2;"gfi";20;0;"A";30,1907054009979
"2864";50085;4;3;"gfi";20;0;"A";30,1907054009979
"2865";50085;4;4;"gfi";20;0;"A";30,1907054009979
"2866";50085;4;5;"gfi";20;0;"A";30,1907054009979
"2867";50085;4;6;"gfi";20;0;"A";30,1907054009979
"2868";50085;4;7;"gfi";20;0;"A";30,1907054009979
"2869";50085;4;8;"gfi";30;0;"A";30,1907054009979
"2870";50085;4;9;"gfi";20;0;"A";30,1907054009979
"2871";50085;4;10;"gfi";20;0;"A";30,1907054009979
"2872";50085;1;8;"gfi";20;0;"A";2,37787147950211
"2873";50085;1;9;"gfi";30;0;"A";2,37787147950211
"2874";50085;1;10;"gfi";20;0;"A";2,37787147950211
"2875";50085;1;11;"gfi";20;0;"A";2,37787147950211
