"";"plot_ID";"tree_ID";"tree_inventory_status";"multi_stem";"dist_cm";"azi_gon";"age";"age_meth";"SP_code";"Kraft";"C_layer";"H_dm";"C_h_dm";"D_mm";"DBH_h_cm";"inv_year";"inv";"X";"Nr_code";"Chr_code_ger";"name";"bot_name";"bot_genus";"bot_species";"Flora_EU";"LH_NH";"IPC";"WZE";"BWI";"BZE_al";"tpS_SP_com_name";"tpS_ID";"H_SP_group";"BWI_SP_group";"Bio_SP_group";"N_SP_group";"N_bg_SP_group";"N_f_SP_group_MoMoK";"RG_Wolff_bio";"BWI_comparisson_group";"bark_type_SP_group";"fruit_type_SP_group";"DBH_cm";"CCS_r_m"
"73";140067;27;7;FALSE;1277;184;91;1;"gki";2;1;281;188;366;130;2022;"BZE3";28;211;"GKi";"Gewoehnliche Kiefer";"Pinus sylvestris";"Pinus";"sylvestris";"026.007.007";"NB";134;30015;"KI";"WAHR";"Pinus sylvestris";5;"ki";"ki";"ki";"KI";"KI";"KI";"KI";"ki";"Pinus spp.";"Pinus spp.";36,6;17,84
"74";140067;28;7;FALSE;1619;204;91;1;"gki";2;1;259;193;344;130;2022;"BZE3";28;211;"GKi";"Gewoehnliche Kiefer";"Pinus sylvestris";"Pinus";"sylvestris";"026.007.007";"NB";134;30015;"KI";"WAHR";"Pinus sylvestris";5;"ki";"ki";"ki";"KI";"KI";"KI";"KI";"ki";"Pinus spp.";"Pinus spp.";34,4;17,84
"75";140067;34;7;FALSE;1303;245;91;1;"gki";2;1;-9;-9;316;130;2022;"BZE3";28;211;"GKi";"Gewoehnliche Kiefer";"Pinus sylvestris";"Pinus";"sylvestris";"026.007.007";"NB";134;30015;"KI";"WAHR";"Pinus sylvestris";5;"ki";"ki";"ki";"KI";"KI";"KI";"KI";"ki";"Pinus spp.";"Pinus spp.";31,6;17,84
"76";140067;41;7;FALSE;1613;268;91;1;"gki";2;1;-9;-9;314;130;2022;"BZE3";28;211;"GKi";"Gewoehnliche Kiefer";"Pinus sylvestris";"Pinus";"sylvestris";"026.007.007";"NB";134;30015;"KI";"WAHR";"Pinus sylvestris";5;"ki";"ki";"ki";"KI";"KI";"KI";"KI";"ki";"Pinus spp.";"Pinus spp.";31,4;17,84
"77";140067;42;7;FALSE;1069;291;91;1;"gki";2;1;-9;-9;379;130;2022;"BZE3";28;211;"GKi";"Gewoehnliche Kiefer";"Pinus sylvestris";"Pinus";"sylvestris";"026.007.007";"NB";134;30015;"KI";"WAHR";"Pinus sylvestris";5;"ki";"ki";"ki";"KI";"KI";"KI";"KI";"ki";"Pinus spp.";"Pinus spp.";37,9;17,84
"78";140067;47;7;FALSE;817;306;91;1;"gki";2;1;-9;-9;306;130;2022;"BZE3";28;211;"GKi";"Gewoehnliche Kiefer";"Pinus sylvestris";"Pinus";"sylvestris";"026.007.007";"NB";134;30015;"KI";"WAHR";"Pinus sylvestris";5;"ki";"ki";"ki";"KI";"KI";"KI";"KI";"ki";"Pinus spp.";"Pinus spp.";30,6;17,84
"79";140067;55;7;FALSE;512;345;91;1;"gki";2;1;267;173;366;130;2022;"BZE3";28;211;"GKi";"Gewoehnliche Kiefer";"Pinus sylvestris";"Pinus";"sylvestris";"026.007.007";"NB";134;30015;"KI";"WAHR";"Pinus sylvestris";5;"ki";"ki";"ki";"KI";"KI";"KI";"KI";"ki";"Pinus spp.";"Pinus spp.";36,6;17,84
"80";140067;63;7;FALSE;1386;379;91;1;"gki";2;1;-9;-9;313;130;2022;"BZE3";28;211;"GKi";"Gewoehnliche Kiefer";"Pinus sylvestris";"Pinus";"sylvestris";"026.007.007";"NB";134;30015;"KI";"WAHR";"Pinus sylvestris";5;"ki";"ki";"ki";"KI";"KI";"KI";"KI";"ki";"Pinus spp.";"Pinus spp.";31,3;17,84
"81";140067;64;0;NA;411;137;91;1;"ela";2;1;272;159;406;130;2022;"BZE3";26;204;"ELa";"Europaeische Laerche";"Larix decidua";"Larix";"decidua";"026.005.002";"NB";116;30012;"ELA";"WAHR";"Larix decidua";10;"lae";"ki";"ki";"KI";"LA";"aNB";"FI";"lae";"Larix decidua";"Larix decidua";40,6;17,84
"82";140067;68;0;NA;1154;215;91;1;"ela";2;1;283;195;427;130;2022;"BZE3";26;204;"ELa";"Europaeische Laerche";"Larix decidua";"Larix";"decidua";"026.005.002";"NB";116;30012;"ELA";"WAHR";"Larix decidua";10;"lae";"ki";"ki";"KI";"LA";"aNB";"FI";"lae";"Larix decidua";"Larix decidua";42,7;17,84
"83";140067;69;0;NA;722;255;91;1;"ela";2;1;267;156;478;130;2022;"BZE3";26;204;"ELa";"Europaeische Laerche";"Larix decidua";"Larix";"decidua";"026.005.002";"NB";116;30012;"ELA";"WAHR";"Larix decidua";10;"lae";"ki";"ki";"KI";"LA";"aNB";"FI";"lae";"Larix decidua";"Larix decidua";47,8;17,84
"84";140067;72;0;NA;704;52;91;1;"ela";2;1;246;179;334;130;2022;"BZE3";26;204;"ELa";"Europaeische Laerche";"Larix decidua";"Larix";"decidua";"026.005.002";"NB";116;30012;"ELA";"WAHR";"Larix decidua";10;"lae";"ki";"ki";"KI";"LA";"aNB";"FI";"lae";"Larix decidua";"Larix decidua";33,4;17,84
"85";140067;73;0;NA;1202;64;45;5;"sbi";2;1;219;119;339;130;2022;"BZE3";36;107;"SBi";"Sand-Birke";"Betula pendula";"Betula";"pendula";"034.001.001";"LB";10;30011;"BI";"WAHR";"Betula spp.";26;"bu";"aLn";"shw";"BI";"BI";"BI";"BI";"aLn";"Betula spp.";"Betula spp.";33,9;17,84
"86";140254;2;2;FALSE;360;161;71;5;"pa";2;3;286;158;460;130;2022;"BZE3";11;114;"Pa";"Pappel";"Populus spp.";"Populus";"spp.";"031.002.999.DL";"LB";211;30011;"PA";"WAHR";"Populus spp.";19;"bu";"aLn";"shw";"BI";"BI";"aLB";"BI";"aLn";"Populus spp.";"Populus balsamifera";46;17,84
"87";140254;19;2;FALSE;1609;304;71;5;"pa";2;3;269;155;445;130;2022;"BZE3";11;114;"Pa";"Pappel";"Populus spp.";"Populus";"spp.";"031.002.999.DL";"LB";211;30011;"PA";"WAHR";"Populus spp.";19;"bu";"aLn";"shw";"BI";"BI";"aLB";"BI";"aLn";"Populus spp.";"Populus balsamifera";44,5;17,84
"88";140254;20;2;FALSE;1093;325;71;5;"pa";2;3;253;145;374;130;2022;"BZE3";11;114;"Pa";"Pappel";"Populus spp.";"Populus";"spp.";"031.002.999.DL";"LB";211;30011;"PA";"WAHR";"Populus spp.";19;"bu";"aLn";"shw";"BI";"BI";"aLB";"BI";"aLn";"Populus spp.";"Populus balsamifera";37,4;17,84
"89";140254;26;2;FALSE;609;351;71;5;"pa";2;3;-9;-9;425;130;2022;"BZE3";11;114;"Pa";"Pappel";"Populus spp.";"Populus";"spp.";"031.002.999.DL";"LB";211;30011;"PA";"WAHR";"Populus spp.";19;"bu";"aLn";"shw";"BI";"BI";"aLB";"BI";"aLn";"Populus spp.";"Populus balsamifera";42,5;17,84
"90";140254;27;2;FALSE;1204;381;71;5;"pa";2;3;301;161;464;130;2022;"BZE3";11;114;"Pa";"Pappel";"Populus spp.";"Populus";"spp.";"031.002.999.DL";"LB";211;30011;"PA";"WAHR";"Populus spp.";19;"bu";"aLn";"shw";"BI";"BI";"aLB";"BI";"aLn";"Populus spp.";"Populus balsamifera";46,4;17,84
"91";140254;36;2;FALSE;866;96;71;5;"pa";2;3;-9;-9;492;130;2022;"BZE3";11;114;"Pa";"Pappel";"Populus spp.";"Populus";"spp.";"031.002.999.DL";"LB";211;30011;"PA";"WAHR";"Populus spp.";19;"bu";"aLn";"shw";"BI";"BI";"aLB";"BI";"aLn";"Populus spp.";"Populus balsamifera";49,2;17,84
"92";140254;39;2;FALSE;1688;129;71;5;"pa";2;3;-9;-9;462;130;2022;"BZE3";11;114;"Pa";"Pappel";"Populus spp.";"Populus";"spp.";"031.002.999.DL";"LB";211;30011;"PA";"WAHR";"Populus spp.";19;"bu";"aLn";"shw";"BI";"BI";"aLB";"BI";"aLn";"Populus spp.";"Populus balsamifera";46,2;17,84
