"stand_component","plot_ID","dw_sp","dw_type","ST_LY_type","decay","compartiment","B_t_ha_diff","C_t_ha_diff","N_t_ha_diff","n_ha_diff","n_dec_diff","n_dw_TY_diff","mean_d_cm_diff","sd_d_cm_diff","mean_l_m_diff","sd_l_m_diff"
"DW","140056","all","all",NA,"all","stb",-0.00177552146088473,-0.00088776073044237,-8.5935238706822e-06,-99.931273462177,-1,-2,0.0952380952381002,1.16326468269185,2.18333333333333,0.182885301295221
"DW","140056","all","all",NA,"all","stw",-0.0194635725910626,-0.0097317862955313,-1.58044209439429e-05,-99.931273462177,-1,-2,0.0952380952381002,1.16326468269185,2.18333333333333,0.182885301295221
"DW","140056","all","all",NA,"all","sw",-0.42219169100891,-0.211095845504455,-0.00034281965309923,-99.931273462177,-1,-2,0.0952380952381002,1.16326468269185,2.18333333333333,0.182885301295221
"DW","140057","1","1",NA,"3","ag",1.35063925145859,0.675319625729288,0.00653709397705953,NA,NA,NA,NA,NA,NA,NA
"DW","140057","1","1",NA,"4","ag",-0.910697870961747,-0.455348935480874,-0.00440777769545486,NA,NA,NA,NA,NA,NA,NA
"DW","140057","1","1",NA,"all","ag",-0.38546279017784,-0.19273139508892,-0.0018656399044608,NA,NA,NA,NA,NA,NA,NA
"DW","140057","1","2",NA,"1","ag",4.48476898625951,2.24238449312975,0.00660897322596981,NA,NA,NA,NA,NA,NA,NA
"DW","140057","1","2",NA,"1","fwb",0.437404892395693,0.218702446197847,0.0018996494476745,NA,NA,NA,NA,NA,NA,NA
"DW","140057","1","2",NA,"1","sb",0.339434514430909,0.169717257215454,0.0016428630498456,NA,NA,NA,NA,NA,NA,NA
"DW","140057","1","2",NA,"1","stb",0.0138088157771122,0.00690440788855611,6.68346683612233e-05,NA,NA,NA,NA,NA,NA,NA
"DW","140057","1","2",NA,"1","stw",0.147511381152593,0.0737556905762963,0.000119779241495905,NA,NA,NA,NA,NA,NA,NA
"DW","140057","1","2",NA,"1","sw",3.5466093825032,1.7733046912516,0.0028798468185926,NA,NA,NA,NA,NA,NA,NA
"DW","140057","1","2",NA,"2","ag",4.6832402270946,2.3416201135473,0.00754039237614332,NA,NA,NA,NA,NA,NA,NA
"DW","140057","1","2",NA,"2","fwb",0.628354378356087,0.314177189178043,0.00272894306520049,NA,NA,NA,NA,NA,NA,NA
"DW","140057","1","2",NA,"2","sb",0.362483295504177,0.181241647752088,0.00175441915024021,NA,NA,NA,NA,NA,NA,NA
"DW","140057","1","2",NA,"2","stb",0.0145976384002815,0.00729881920014077,7.06525698573627e-05,NA,NA,NA,NA,NA,NA,NA
"DW","140057","1","2",NA,"2","stw",0.158517567770938,0.0792587838854689,0.000128716265030001,NA,NA,NA,NA,NA,NA,NA
"DW","140057","1","2",NA,"2","sw",3.51928734706312,1.75964367353156,0.00285766132581525,NA,NA,NA,NA,NA,NA,NA
"DW","140057","1","2",NA,"all","ag",9.16800921335412,4.58400460667705,0.0141493656021131,NA,NA,NA,NA,NA,NA,NA
"DW","140057","1","2",NA,"all","fwb",1.06575927075178,0.53287963537589,0.00462859251287498,NA,NA,NA,NA,NA,NA,NA
"DW","140057","1","2",NA,"all","sb",0.701917809935085,0.350958904967543,0.00339728220008581,NA,NA,NA,NA,NA,NA,NA
"DW","140057","1","2",NA,"all","stb",0.0284064541773938,0.0142032270886969,0.000137487238218586,NA,NA,NA,NA,NA,NA,NA
"DW","140057","1","2",NA,"all","stw",0.306028948923531,0.153014474461765,0.000248495506525907,NA,NA,NA,NA,NA,NA,NA
"DW","140057","1","2",NA,"all","sw",7.06589672956632,3.53294836478316,0.00573750814440784,NA,NA,NA,NA,NA,NA,NA
"DW","140057","1","4",NA,"2","ag",-1.17400687159215,-0.587003435796072,-0.00133339855242915,NA,NA,NA,NA,NA,NA,NA
"DW","140057","1","4",NA,"2","stb",-0.0943656833903483,-0.0471828416951741,-0.000456729907609285,NA,NA,NA,NA,NA,NA,NA
"DW","140057","1","4",NA,"2","stw",-1.0796411882018,-0.539820594100898,-0.000876668644819858,NA,NA,NA,NA,NA,NA,NA
"DW","140057","1","4",NA,"3","ag",-0.39209484354319,-0.196047421771595,-0.00189773904274904,NA,NA,NA,NA,NA,NA,NA
"DW","140057","1","4",NA,"4","ag",0.142701382104225,0.0713506910521121,0.000690674689384444,NA,NA,NA,NA,NA,NA,NA
"DW","140057","1","4",NA,"5","ag",-0.199573790501832,-0.0997868952509158,-0.000965937146028869,NA,NA,NA,NA,NA,NA,NA
"DW","140057","1","4",NA,"all","ag",-1.62297412353294,-0.811487061766467,-0.00350640005182261,NA,NA,NA,NA,NA,NA,NA
"DW","140057","1","4",NA,"all","stb",-0.0943656833903483,-0.0471828416951741,-0.000456729907609285,NA,NA,NA,NA,NA,NA,NA
"DW","140057","1","4",NA,"all","stw",-1.0796411882018,-0.539820594100898,-0.000876668644819858,NA,NA,NA,NA,NA,NA,NA
"DW","140057","1","all",NA,"1","ag",4.48476898625951,2.24238449312975,0.00660897322596981,NA,NA,NA,NA,NA,NA,NA
"DW","140057","1","all",NA,"1","fwb",0.437404892395693,0.218702446197847,0.0018996494476745,NA,NA,NA,NA,NA,NA,NA
"DW","140057","1","all",NA,"1","sb",0.339434514430909,0.169717257215454,0.0016428630498456,NA,NA,NA,NA,NA,NA,NA
"DW","140057","1","all",NA,"1","stb",0.0138088157771122,0.00690440788855611,6.68346683612233e-05,NA,NA,NA,NA,NA,NA,NA
"DW","140057","1","all",NA,"1","stw",0.147511381152593,0.0737556905762963,0.000119779241495905,NA,NA,NA,NA,NA,NA,NA
"DW","140057","1","all",NA,"1","sw",3.5466093825032,1.7733046912516,0.0028798468185926,NA,NA,NA,NA,NA,NA,NA
"DW","140057","1","all",NA,"2","ag",3.02743076810691,1.51371538405345,0.00387506930071969,NA,NA,NA,NA,NA,NA,NA
"DW","140057","1","all",NA,"2","fwb",0.628354378356087,0.314177189178043,0.00272894306520049,NA,NA,NA,NA,NA,NA,NA
"DW","140057","1","all",NA,"2","sb",0.362483295504177,0.181241647752088,0.00175441915024021,NA,NA,NA,NA,NA,NA,NA
"DW","140057","1","all",NA,"2","stb",-0.0797680449900667,-0.0398840224950333,-0.000386077337751923,NA,NA,NA,NA,NA,NA,NA
"DW","140057","1","all",NA,"2","stw",-0.92112362043086,-0.460561810215429,-0.000747952379789857,NA,NA,NA,NA,NA,NA,NA
"DW","140057","1","all",NA,"2","sw",3.51928734706312,1.75964367353156,0.00285766132581525,NA,NA,NA,NA,NA,NA,NA
"DW","140057","1","all",NA,"3","ag",0.95854440791539,0.479272203957695,0.00463935493431048,NA,NA,NA,NA,NA,NA,NA
"DW","140057","1","all",NA,"4","ag",-0.767996488857522,-0.383998244428762,-0.0037171030060704,NA,NA,NA,NA,NA,NA,NA
"DW","140057","1","all",NA,"5","ag",-0.543175373780958,-0.271587686890479,-0.00262896880909984,NA,NA,NA,NA,NA,NA,NA
"DW","140057","1","all",NA,"all","ag",7.15957229964329,3.57978614982166,0.0087773256458298,NA,NA,NA,-3.8016194331983,-2.44831023474561,2.75506072874494,4.75692709723703
"DW","140057","1","all",NA,"all","fwb",1.06575927075178,0.53287963537589,0.00462859251287498,NA,NA,NA,16.9615384615385,6.89046163464115,3.80769230769231,6.71648259593803
"DW","140057","1","all",NA,"all","sb",0.701917809935085,0.350958904967543,0.00339728220008581,NA,NA,NA,16.9615384615385,6.89046163464115,3.80769230769231,6.71648259593803
"DW","140057","1","all",NA,"all","stb",-0.0659592292129545,-0.0329796146064772,-0.000319242669390699,NA,NA,NA,-3.8016194331983,-2.44831023474561,2.75506072874494,4.75692709723703
"DW","140057","1","all",NA,"all","stw",-0.773612239278268,-0.386806119639133,-0.000628173138293951,NA,NA,NA,-3.8016194331983,-2.44831023474561,2.75506072874494,4.75692709723703
"DW","140057","1","all",NA,"all","sw",7.06589672956632,3.53294836478316,0.00573750814440784,NA,NA,NA,16.9615384615385,6.89046163464115,3.80769230769231,6.71648259593803
"DW","140057","all","1","L","all","ag",-0.64665487076835,-0.32332743538418,-0.0037532750708884,NA,NA,NA,-2.0454545454545,0.77440877547037,1.58818181818182,0.82338732216028
"DW","140057","all","1",NA,"3","ag",1.35063925145859,0.675319625729288,0.00653709397705953,NA,NA,NA,NA,NA,NA,NA
"DW","140057","all","1",NA,"4","ag",-0.910697870961747,-0.455348935480874,-0.00440777769545486,NA,NA,NA,NA,NA,NA,NA
"DW","140057","all","2","S","all","ag",9.16800921335412,4.58400460667705,0.0141493656021131,NA,NA,NA,20,6.08276253029822,20.3666666666667,4.80138868800822
"DW","140057","all","2","S","all","fwb",1.06575927075178,0.53287963537589,0.00462859251287498,NA,NA,NA,20,6.08276253029822,20.3666666666667,4.80138868800822
"DW","140057","all","2","S","all","sb",0.701917809935085,0.350958904967543,0.00339728220008581,NA,NA,NA,20,6.08276253029822,20.3666666666667,4.80138868800822
"DW","140057","all","2","S","all","stb",0.0284064541773938,0.0142032270886969,0.000137487238218586,NA,NA,NA,20,6.08276253029822,20.3666666666667,4.80138868800822
"DW","140057","all","2","S","all","stw",0.306028948923531,0.153014474461765,0.000248495506525907,NA,NA,NA,20,6.08276253029822,20.3666666666667,4.80138868800822
"DW","140057","all","2","S","all","sw",7.06589672956632,3.53294836478316,0.00573750814440784,NA,NA,NA,20,6.08276253029822,20.3666666666667,4.80138868800822
"DW","140057","all","2",NA,"1","ag",4.48476898625951,2.24238449312975,0.00660897322596981,NA,NA,NA,NA,NA,NA,NA
"DW","140057","all","2",NA,"1","fwb",0.437404892395693,0.218702446197847,0.0018996494476745,NA,NA,NA,NA,NA,NA,NA
"DW","140057","all","2",NA,"1","sb",0.339434514430909,0.169717257215454,0.0016428630498456,NA,NA,NA,NA,NA,NA,NA
"DW","140057","all","2",NA,"1","stb",0.0138088157771122,0.00690440788855611,6.68346683612233e-05,NA,NA,NA,NA,NA,NA,NA
"DW","140057","all","2",NA,"1","stw",0.147511381152593,0.0737556905762963,0.000119779241495905,NA,NA,NA,NA,NA,NA,NA
"DW","140057","all","2",NA,"1","sw",3.5466093825032,1.7733046912516,0.0028798468185926,NA,NA,NA,NA,NA,NA,NA
"DW","140057","all","2",NA,"2","ag",4.6832402270946,2.3416201135473,0.00754039237614332,NA,NA,NA,NA,NA,NA,NA
"DW","140057","all","2",NA,"2","fwb",0.628354378356087,0.314177189178043,0.00272894306520049,NA,NA,NA,NA,NA,NA,NA
"DW","140057","all","2",NA,"2","sb",0.362483295504177,0.181241647752088,0.00175441915024021,NA,NA,NA,NA,NA,NA,NA
"DW","140057","all","2",NA,"2","stb",0.0145976384002815,0.00729881920014077,7.06525698573627e-05,NA,NA,NA,NA,NA,NA,NA
"DW","140057","all","2",NA,"2","stw",0.158517567770938,0.0792587838854689,0.000128716265030001,NA,NA,NA,NA,NA,NA,NA
"DW","140057","all","2",NA,"2","sw",3.51928734706312,1.75964367353156,0.00285766132581525,NA,NA,NA,NA,NA,NA,NA
"DW","140057","all","4","L","all","ag",-1.62297412353294,-0.811487061766467,-0.00350640005182261,NA,NA,NA,-5.8791208791209,-2.59833830050708,-0.011721611721612,0.0253265206746872
"DW","140057","all","4","L","all","stb",-0.0943656833903483,-0.0471828416951741,-0.000456729907609285,NA,NA,NA,-5.8791208791209,-2.59833830050708,-0.011721611721612,0.0253265206746872
"DW","140057","all","4","L","all","stw",-1.0796411882018,-0.539820594100898,-0.000876668644819858,NA,NA,NA,-5.8791208791209,-2.59833830050708,-0.011721611721612,0.0253265206746872
"DW","140057","all","4",NA,"2","ag",-1.17400687159215,-0.587003435796072,-0.00133339855242915,NA,NA,NA,NA,NA,NA,NA
"DW","140057","all","4",NA,"2","stb",-0.0943656833903483,-0.0471828416951741,-0.000456729907609285,NA,NA,NA,NA,NA,NA,NA
"DW","140057","all","4",NA,"2","stw",-1.0796411882018,-0.539820594100898,-0.000876668644819858,NA,NA,NA,NA,NA,NA,NA
"DW","140057","all","4",NA,"3","ag",-0.39209484354319,-0.196047421771595,-0.00189773904274904,NA,NA,NA,NA,NA,NA,NA
"DW","140057","all","4",NA,"4","ag",0.142701382104225,0.0713506910521121,0.000690674689384444,NA,NA,NA,NA,NA,NA,NA
"DW","140057","all","4",NA,"5","ag",-0.199573790501832,-0.0997868952509158,-0.000965937146028869,NA,NA,NA,NA,NA,NA,NA
"DW","140057","all","all",NA,"1","ag",4.48476898625951,2.24238449312975,0.00660897322596981,NA,NA,NA,24,0,25.1,0
"DW","140057","all","all",NA,"1","fwb",0.437404892395693,0.218702446197847,0.0018996494476745,NA,NA,NA,24,0,25.1,0
"DW","140057","all","all",NA,"1","sb",0.339434514430909,0.169717257215454,0.0016428630498456,NA,NA,NA,24,0,25.1,0
"DW","140057","all","all",NA,"1","stb",0.0138088157771122,0.00690440788855611,6.68346683612233e-05,NA,NA,NA,24,0,25.1,0
"DW","140057","all","all",NA,"1","stw",0.147511381152593,0.0737556905762963,0.000119779241495905,NA,NA,NA,24,0,25.1,0
"DW","140057","all","all",NA,"1","sw",3.5466093825032,1.7733046912516,0.0028798468185926,NA,NA,NA,24,0,25.1,0
"DW","140057","all","all",NA,"2","ag",3.02743076810691,1.51371538405345,0.00387506930071969,NA,NA,NA,-8.5,-4.97552460133818,10.4958333333333,6.88949367641829
"DW","140057","all","all",NA,"2","fwb",0.628354378356087,0.314177189178043,0.00272894306520049,NA,NA,NA,16,6.08276253029822,12.0333333333333,10.6326541057881
"DW","140057","all","all",NA,"2","sb",0.362483295504177,0.181241647752088,0.00175441915024021,NA,NA,NA,16,6.08276253029822,12.0333333333333,10.6326541057881
"DW","140057","all","all",NA,"2","stb",-0.0797680449900667,-0.0398840224950333,-0.000386077337751923,NA,NA,NA,-8.5,-4.97552460133818,10.4958333333333,6.88949367641829
"DW","140057","all","all",NA,"2","stw",-0.92112362043086,-0.460561810215429,-0.000747952379789857,NA,NA,NA,-8.5,-4.97552460133818,10.4958333333333,6.88949367641829
"DW","140057","all","all",NA,"2","sw",3.51928734706312,1.75964367353156,0.00285766132581525,NA,NA,NA,16,6.08276253029822,12.0333333333333,10.6326541057881
"DW","140057","all","all",NA,"3","ag",0.95854440791539,0.479272203957695,0.00463935493431048,NA,NA,NA,-7.5,-4.52277480494737,2.32,1.32725068216489
"DW","140057","all","all",NA,"4","ag",-0.767996488857522,-0.383998244428762,-0.0037171030060704,NA,NA,NA,0.397727272727298,2.40372188495814,-0.631818181818182,-0.629349759597418
"DW","140057","all","all",NA,"5","ag",-0.804367454371473,-0.402183727185736,-0.00451660397552749,NA,NA,NA,2.5714285714286,-5.31826684682781,-0.842857142857143,-0.752139804633611
"DW","140057","all","all",NA,"all","ag",6.89838021905278,3.4491901095264,0.0068896904794022,-339.766329771402,1,1,-2.968694096601,-2.21316231366911,2.70536672629696,4.86825456783819
"DW","140057","all","all",NA,"all","fwb",1.06575927075178,0.53287963537589,0.00462859251287498,519.64262200332,5,3,16.9615384615385,6.89046163464115,3.80769230769231,6.71648259593803
"DW","140057","all","all",NA,"all","sb",0.701917809935085,0.350958904967543,0.00339728220008581,519.64262200332,5,3,16.9615384615385,6.89046163464115,3.80769230769231,6.71648259593803
"DW","140057","all","all",NA,"all","stb",-0.0659592292129545,-0.0329796146064772,-0.000319242669390699,-339.766329771402,1,1,-2.968694096601,-2.21316231366911,2.70536672629696,4.86825456783819
"DW","140057","all","all",NA,"all","stw",-0.773612239278268,-0.386806119639133,-0.000628173138293951,-339.766329771402,1,1,-2.968694096601,-2.21316231366911,2.70536672629696,4.86825456783819
"DW","140057","all","all",NA,"all","sw",7.06589672956632,3.53294836478316,0.00573750814440784,519.64262200332,5,3,16.9615384615385,6.89046163464115,3.80769230769231,6.71648259593803
"DW","140058","1","1",NA,"2","ag",0.186457237147787,0.0932286185738934,0.000902453027795289,NA,NA,NA,NA,NA,NA,NA
"DW","140058","1","1",NA,"all","ag",0.186457237147787,0.0932286185738934,0.000902453027795289,NA,NA,NA,NA,NA,NA,NA
"DW","140058","1","4",NA,"1","ag",4.50793146490993,2.25396573245497,0.00510578739453158,NA,NA,NA,NA,NA,NA,NA
"DW","140058","1","4",NA,"1","stb",0.358824986351719,0.179412493175859,0.00173671293394232,NA,NA,NA,NA,NA,NA,NA
"DW","140058","1","4",NA,"1","stw",4.14910647855821,2.0745532392791,0.00336907446058927,NA,NA,NA,NA,NA,NA,NA
"DW","140058","1","4",NA,"2","ag",6.74942422788771,3.37471211394385,0.00758714789686222,NA,NA,NA,NA,NA,NA,NA
"DW","140058","1","4",NA,"2","stb",0.522992905615045,0.261496452807522,0.00253128566317682,NA,NA,NA,NA,NA,NA,NA
"DW","140058","1","4",NA,"2","stw",6.22643132227267,3.11321566113634,0.00505586223368541,NA,NA,NA,NA,NA,NA,NA
"DW","140058","1","4",NA,"3","ag",1.5463091563463,0.773154578173151,0.00748413631671611,NA,NA,NA,NA,NA,NA,NA
"DW","140058","1","4",NA,"4","ag",-0.04654524174894,-0.02327262087447,-0.000225278970064872,NA,NA,NA,NA,NA,NA,NA
"DW","140058","1","4",NA,"all","ag",12.3998866036603,6.19994330183016,0.0182227848999693,NA,NA,NA,NA,NA,NA,NA
"DW","140058","1","4",NA,"all","stb",0.881817891966764,0.440908945983382,0.00426799859711914,NA,NA,NA,NA,NA,NA,NA
"DW","140058","1","4",NA,"all","stw",10.3755378008309,5.18776890041544,0.00842493669427467,NA,NA,NA,NA,NA,NA,NA
"DW","140058","1","all",NA,"1","ag",4.50793146490993,2.25396573245497,0.00510578739453158,NA,NA,NA,NA,NA,NA,NA
"DW","140058","1","all",NA,"1","stb",0.358824986351719,0.179412493175859,0.00173671293394232,NA,NA,NA,NA,NA,NA,NA
"DW","140058","1","all",NA,"1","stw",4.14910647855821,2.0745532392791,0.00336907446058927,NA,NA,NA,NA,NA,NA,NA
"DW","140058","1","all",NA,"2","ag",6.9358814650355,3.46794073251775,0.00848960092465751,NA,NA,NA,NA,NA,NA,NA
"DW","140058","1","all",NA,"2","stb",0.522992905615045,0.261496452807522,0.00253128566317682,NA,NA,NA,NA,NA,NA,NA
"DW","140058","1","all",NA,"2","stw",6.22643132227267,3.11321566113634,0.00505586223368541,NA,NA,NA,NA,NA,NA,NA
"DW","140058","1","all",NA,"3","ag",1.5463091563463,0.773154578173151,0.00748413631671611,NA,NA,NA,NA,NA,NA,NA
"DW","140058","1","all",NA,"4","ag",-0.04654524174894,-0.02327262087447,-0.000225278970064872,NA,NA,NA,NA,NA,NA,NA
"DW","140058","1","all",NA,"all","ag",12.5863438408081,6.29317192040406,0.0191252379277646,NA,NA,NA,10.0294117647059,-1.5489499181885,0.043137254901961,0.0070664651450907
"DW","140058","1","all",NA,"all","stb",0.881817891966764,0.440908945983382,0.00426799859711914,NA,NA,NA,10.0294117647059,-1.5489499181885,0.043137254901961,0.0070664651450907
"DW","140058","1","all",NA,"all","stw",10.3755378008309,5.18776890041544,0.00842493669427467,NA,NA,NA,10.0294117647059,-1.5489499181885,0.043137254901961,0.0070664651450907
"DW","140058","all","1","L","all","ag",0.186457237147787,0.0932286185738934,0.000902453027795289,NA,NA,NA,32,0,0.1,0
"DW","140058","all","1",NA,"2","ag",0.186457237147787,0.0932286185738934,0.000902453027795289,NA,NA,NA,NA,NA,NA,NA
"DW","140058","all","4","L","all","ag",12.3998866036603,6.19994330183016,0.0182227848999693,NA,NA,NA,10.0606060606061,-1.3938118480876,0.045454545454546,0.0062250802791507
"DW","140058","all","4","L","all","stb",0.881817891966764,0.440908945983382,0.00426799859711914,NA,NA,NA,10.0606060606061,-1.3938118480876,0.045454545454546,0.0062250802791507
"DW","140058","all","4","L","all","stw",10.3755378008309,5.18776890041544,0.00842493669427467,NA,NA,NA,10.0606060606061,-1.3938118480876,0.045454545454546,0.0062250802791507
"DW","140058","all","4",NA,"1","ag",4.50793146490993,2.25396573245497,0.00510578739453158,NA,NA,NA,NA,NA,NA,NA
"DW","140058","all","4",NA,"1","stb",0.358824986351719,0.179412493175859,0.00173671293394232,NA,NA,NA,NA,NA,NA,NA
"DW","140058","all","4",NA,"1","stw",4.14910647855821,2.0745532392791,0.00336907446058927,NA,NA,NA,NA,NA,NA,NA
"DW","140058","all","4",NA,"2","ag",6.74942422788771,3.37471211394385,0.00758714789686222,NA,NA,NA,NA,NA,NA,NA
"DW","140058","all","4",NA,"2","stb",0.522992905615045,0.261496452807522,0.00253128566317682,NA,NA,NA,NA,NA,NA,NA
"DW","140058","all","4",NA,"2","stw",6.22643132227267,3.11321566113634,0.00505586223368541,NA,NA,NA,NA,NA,NA,NA
"DW","140058","all","4",NA,"3","ag",1.5463091563463,0.773154578173151,0.00748413631671611,NA,NA,NA,NA,NA,NA,NA
"DW","140058","all","4",NA,"4","ag",-0.04654524174894,-0.02327262087447,-0.000225278970064872,NA,NA,NA,NA,NA,NA,NA
"DW","140058","all","all",NA,"1","ag",4.50793146490993,2.25396573245497,0.00510578739453158,NA,NA,NA,11.7857142857143,-0.58028226044918,0.021428571428571,-0.00958569356844209
"DW","140058","all","all",NA,"1","stb",0.358824986351719,0.179412493175859,0.00173671293394232,NA,NA,NA,11.7857142857143,-0.58028226044918,0.021428571428571,-0.00958569356844209
"DW","140058","all","all",NA,"1","stw",4.14910647855821,2.0745532392791,0.00336907446058927,NA,NA,NA,11.7857142857143,-0.58028226044918,0.021428571428571,-0.00958569356844209
"DW","140058","all","all",NA,"2","ag",6.9358814650355,3.46794073251775,0.00848960092465751,NA,NA,NA,21.5833333333333,10.4399436896194,0.091666666666667,0.0514928650544437
"DW","140058","all","all",NA,"2","stb",0.522992905615045,0.261496452807522,0.00253128566317682,NA,NA,NA,21.5833333333333,10.4399436896194,0.091666666666667,0.0514928650544437
"DW","140058","all","all",NA,"2","stw",6.22643132227267,3.11321566113634,0.00505586223368541,NA,NA,NA,21.5833333333333,10.4399436896194,0.091666666666667,0.0514928650544437
"DW","140058","all","all",NA,"3","ag",1.5463091563463,0.773154578173151,0.00748413631671611,NA,NA,NA,8.8333333333333,3.25218429710853,0.066666666666667,0.0516397779494322
"DW","140058","all","all",NA,"4","ag",-0.04654524174894,-0.02327262087447,-0.000225278970064872,NA,NA,NA,-0.3333333333333,-14.2220486100515,0.016666666666667,0.0190709001692226
"DW","140058","all","all",NA,"all","ag",12.5863438408081,6.29317192040406,0.0191252379277646,939.353970544467,-1,1,10.0294117647059,-1.5489499181885,0.043137254901961,0.0070664651450907
"DW","140058","all","all",NA,"all","stb",0.881817891966764,0.440908945983382,0.00426799859711914,939.353970544467,-1,1,10.0294117647059,-1.5489499181885,0.043137254901961,0.0070664651450907
"DW","140058","all","all",NA,"all","stw",10.3755378008309,5.18776890041544,0.00842493669427467,939.353970544467,-1,1,10.0294117647059,-1.5489499181885,0.043137254901961,0.0070664651450907
"DW","140059","1","1",NA,"3","ag",1.55037472278802,0.775187361394009,0.007503813658294,NA,NA,NA,NA,NA,NA,NA
"DW","140059","1","1",NA,"4","ag",1.28273016443097,0.641365082215485,0.0062084139958459,NA,NA,NA,NA,NA,NA,NA
"DW","140059","1","1",NA,"all","ag",2.83310488721898,1.41655244360949,0.0137122276541399,NA,NA,NA,NA,NA,NA,NA
"DW","140059","1","4",NA,"3","ag",0.642824133955862,0.321412066977931,0.00311126880834637,NA,NA,NA,NA,NA,NA,NA
"DW","140059","1","4",NA,"4","ag",0.040446892086367,0.0202234460431836,0.000195762957698017,NA,NA,NA,NA,NA,NA,NA
"DW","140059","1","4",NA,"all","ag",0.487451998061086,0.243725999030543,0.00235926767061565,NA,NA,NA,NA,NA,NA,NA
"DW","140059","1","all",NA,"3","ag",2.19319885674388,1.09659942837194,0.0106150824666404,NA,NA,NA,NA,NA,NA,NA
"DW","140059","1","all",NA,"4","ag",-0.43258725741597,-0.216293628707985,-0.00209372232589331,NA,NA,NA,NA,NA,NA,NA
"DW","140059","1","all",NA,"all","ag",1.56479257134677,0.78239628567339,0.00757359604531829,NA,NA,NA,-3.5427350427351,1.59381891679299,0.84529914529914,-2.40334033803208
"DW","140059","2","1",NA,"1","ag",5.20215691642326,2.60107845821162,0.0375959880349909,NA,NA,NA,NA,NA,NA,NA
"DW","140059","2","1",NA,"2","ag",0.113049746208192,0.056524873104096,0.000817010515846606,NA,NA,NA,NA,NA,NA,NA
"DW","140059","2","1",NA,"3","ag",0.854538113979019,0.42726905698951,0.00617574694972637,NA,NA,NA,NA,NA,NA,NA
"DW","140059","2","1",NA,"4","ag",2.10365373554919,1.05182686777459,0.015203105546814,NA,NA,NA,NA,NA,NA,NA
"DW","140059","2","1",NA,"all","ag",8.27339851215966,4.13669925607981,0.0597918510473779,NA,NA,NA,NA,NA,NA,NA
"DW","140059","2","2",NA,"2","ag",6.82889765069364,3.41444882534682,0.0174405479747829,NA,NA,NA,NA,NA,NA,NA
"DW","140059","2","2",NA,"2","fwb",1.96728492645633,0.983642463228164,0.00905147794662558,NA,NA,NA,NA,NA,NA,NA
"DW","140059","2","2",NA,"2","sb",0.313662092156892,0.156831046078446,0.00226683594001787,NA,NA,NA,NA,NA,NA,NA
"DW","140059","2","2",NA,"2","stb",0.00860828145148402,0.00430414072574201,6.22120500498749e-05,NA,NA,NA,NA,NA,NA,NA
"DW","140059","2","2",NA,"2","stw",0.14473723500705,0.0723686175035248,0.000193224208734411,NA,NA,NA,NA,NA,NA,NA
"DW","140059","2","2",NA,"2","sw",4.39460511562187,2.19730255781094,0.0058667978293552,NA,NA,NA,NA,NA,NA,NA
"DW","140059","2","2",NA,"all","ag",6.82889765069364,3.41444882534682,0.0174405479747829,NA,NA,NA,NA,NA,NA,NA
"DW","140059","2","2",NA,"all","fwb",1.96728492645633,0.983642463228164,0.00905147794662558,NA,NA,NA,NA,NA,NA,NA
"DW","140059","2","2",NA,"all","sb",0.313662092156892,0.156831046078446,0.00226683594001787,NA,NA,NA,NA,NA,NA,NA
"DW","140059","2","2",NA,"all","stb",0.00860828145148402,0.00430414072574201,6.22120500498749e-05,NA,NA,NA,NA,NA,NA,NA
"DW","140059","2","2",NA,"all","stw",0.14473723500705,0.0723686175035248,0.000193224208734411,NA,NA,NA,NA,NA,NA,NA
"DW","140059","2","2",NA,"all","sw",4.39460511562187,2.19730255781094,0.0058667978293552,NA,NA,NA,NA,NA,NA,NA
"DW","140059","2","4",NA,"4","ag",0.113498057318522,0.056749028659261,0.000820250460240953,NA,NA,NA,NA,NA,NA,NA
"DW","140059","2","4",NA,"5","ag",-0.00239413202197102,-0.0011970660109855,-1.73023921227847e-05,NA,NA,NA,NA,NA,NA,NA
"DW","140059","2","4",NA,"all","ag",0.111103925296551,0.0555519626482754,0.000802948068118171,NA,NA,NA,NA,NA,NA,NA
"DW","140059","2","all",NA,"1","ag",4.38350806094943,2.19175403047471,0.0360800670588231,NA,NA,NA,NA,NA,NA,NA
"DW","140059","2","all",NA,"2","ag",6.94194739690183,3.47097369845091,0.0182575584906295,NA,NA,NA,NA,NA,NA,NA
"DW","140059","2","all",NA,"2","fwb",1.96728492645633,0.983642463228164,0.00905147794662558,NA,NA,NA,NA,NA,NA,NA
"DW","140059","2","all",NA,"2","sb",0.313662092156892,0.156831046078446,0.00226683594001787,NA,NA,NA,NA,NA,NA,NA
"DW","140059","2","all",NA,"2","stb",0.00860828145148402,0.00430414072574201,6.22120500498749e-05,NA,NA,NA,NA,NA,NA,NA
"DW","140059","2","all",NA,"2","stw",0.14473723500705,0.0723686175035248,0.000193224208734411,NA,NA,NA,NA,NA,NA,NA
"DW","140059","2","all",NA,"2","sw",4.39460511562187,2.19730255781094,0.0058667978293552,NA,NA,NA,NA,NA,NA,NA
"DW","140059","2","all",NA,"3","ag",0.854538113979019,0.42726905698951,0.00617574694972637,NA,NA,NA,NA,NA,NA,NA
