bund_nr;pk_nr;lfd_nr;bart;hoehe;grklasse
130072;S;4;rbu;88;0
130072;S;5;bah;125;0
130072;S;6;bah;142;1
130072;S;7;bah;220;1
130072;S;8;rbu;110;0
130072;S;9;rbu;163;1
130072;S;10;bah;92;0
130072;W;1;bah;320;1
130072;W;2;bah;510;1
130072;W;3;bah;630;1
130072;W;4;bah;137;1
130072;W;5;bah;86;0
130072;W;6;bah;135;1
130072;W;7;bah;65;0
130072;W;8;bah;410;1
130072;W;9;bah;110;0
130072;W;10;bah;310;1
130077;N;1;rbu;67;0
130077;N;2;sei;20;0
130077;N;3;vbe;30;0
130077;N;4;rbu;56;0
130077;N;5;rbu;48;0
130077;N;6;rbu;107;0
130077;N;7;-2;NA;NA
130077;N;8;-2;NA;NA
130077;N;9;-2;NA;NA
130077;N;10;-2;NA;NA
130077;O;1;sei;24;0
130077;O;2;sei;21;0
130077;O;3;rbu;34;0
130077;O;4;rbu;57;0
130077;O;5;rbu;41;0
130077;O;6;rbu;78;0
130077;O;7;rbu;76;0
130077;O;8;rbu;95;0
130077;O;9;rbu;78;0
130077;O;10;rbu;59;0
130077;S;1;rbu;21;0
130077;S;2;rbu;62;0
130077;S;3;rbu;69;0
130077;S;4;rbu;56;0
130077;S;5;sei;26;0
130077;S;6;rbu;37;0
130077;S;7;sei;29;0
130077;S;8;rbu;63;0
130077;S;9;rbu;35;0
130077;S;10;gfi;20;0
130077;W;1;vbe;42;0
130077;W;2;rbu;53;0
130077;W;3;sei;23;0
130077;W;4;bah;34;0
130077;W;5;sbi;38;0
130077;W;6;sei;45;0
130077;W;7;sei;47;0
130077;W;8;rbu;151;1
130077;W;9;sei;64;0
130077;W;10;sbi;68;0
130078;N;1;vbe;52;0
130078;N;2;-2;NA;NA
130078;N;3;-2;NA;NA
130078;N;4;-2;NA;NA
130078;N;5;-2;NA;NA
130078;N;6;-2;NA;NA
130078;N;7;-2;NA;NA
130078;N;8;-2;NA;NA
130078;N;9;-2;NA;NA
130078;N;10;-2;NA;NA
130078;O;1;pa;70;0
130078;O;2;pa;63;0
130078;O;3;sei;24;0
130078;O;4;pa;137;0
130078;O;5;pa;58;0
130078;O;6;pa;134;0
130078;O;7;pa;113;0
130078;O;8;pa;90;0
130078;O;9;pa;42;0
130078;O;10;pa;72;0
130078;S;1;gfi;22;0
130078;S;2;gfi;24;0
130078;S;3;gfi;22;0
130078;S;4;gfi;31;0
130078;S;5;gfi;21;0
130078;S;6;gfi;21;0
130078;S;7;gfi;20;0
130078;S;8;gfi;22;0
130078;S;9;gfi;26;0
130078;S;10;gfi;29;0
130078;W;1;gfi;21;0
130078;W;2;gfi;21;0
130078;W;3;gfi;25;0
130078;W;4;gfi;23;0
130078;W;5;gfi;21;0
130078;W;6;gfi;31;0
130078;W;7;gfi;23;0
130078;W;8;gfi;25;0
130078;W;9;gfi;26;0
130078;W;10;gfi;29;0
130013;N;1;rbu;62;0
130013;N;2;-2;NA;NA
130013;N;3;-2;NA;NA
130013;N;4;-2;NA;NA
130013;N;5;-2;NA;NA
130013;N;6;-2;NA;NA
130013;N;7;-2;NA;NA
130013;N;8;-2;NA;NA
130013;N;9;-2;NA;NA
130013;N;10;-2;NA;NA
130013;O;1;rbu;500;1
130013;O;2;rbu;310;1
130013;O;3;bah;27;0
130013;O;4;-2;NA;NA
130013;O;5;-2;NA;NA
130013;O;6;-2;NA;NA
130013;O;7;-2;NA;NA
130013;O;8;-2;NA;NA
130013;O;9;-2;NA;NA
130013;O;10;-2;NA;NA
130013;S;1;bah;48;0
130013;S;2;bah;51;0
130013;S;3;-2;NA;NA
130013;S;4;-2;NA;NA
130013;S;5;-2;NA;NA
130013;S;6;-2;NA;NA
130013;S;7;-2;NA;NA
130013;S;8;-2;NA;NA
130013;S;9;-2;NA;NA
130013;S;10;-2;NA;NA
130013;W;1;bah;40;0
130013;W;2;bah;25;0
130013;W;3;bah;23;0
130013;W;4;bah;36;0
130013;W;5;bah;26;0
130013;W;6;bah;32;0
130013;W;7;sei;42;0
130013;W;8;bah;28;0
130013;W;9;bah;27;0
130013;W;10;bah;26;0
130028;N;1;bah;55;0
130028;N;2;rbu;48;0
130028;N;3;wds;287;1
130028;N;4;rbu;106;0
130028;N;5;rbu;274;1
130028;N;6;rbu;125;0
130028;N;7;vbe;62;0
130028;N;8;rbu;82;0
130028;N;9;vbe;101;0
130028;N;10;bah;122;0
130028;O;1;rbu;62;0
130028;O;2;rbu;192;1
130028;O;3;meb;91;0
130028;O;4;stk;81;0
130028;O;5;rbu;82;0
130028;O;6;wds;141;1
130028;O;7;rbu;164;1
130028;O;8;meb;206;1
130028;O;9;sei;50;0
130028;O;10;meb;174;1
130028;S;1;rbu;67;0
130028;S;2;gfi;21;0
130028;S;3;vbe;188;1
130028;S;4;stk;44;0
130028;S;5;vbe;177;1
130028;S;6;rbu;208;1
130028;S;7;rbu;268;1
130028;S;8;vbe;196;1
130028;S;9;stk;38;0
130028;S;10;rbu;47;0
130028;W;1;sei;9;0
130028;W;2;stk;29;0
130028;W;3;gfi;240;1
130028;W;4;sei;30;0
130028;W;5;sei;23;0
130028;W;6;gfi;36;0
130028;W;7;gfi;25;0
130028;W;8;rbu;223;1
130028;W;9;sei;18;0
130028;W;10;rbu;84;0
