bund_nr,lfd_nr,typ,baumgruppe,anzahl,durchmesser,laenge,zersetzung
50048,38,4,1,-9,48,3,2
50048,39,4,1,-9,26,2,2
50048,40,1,1,-9,12,26,2
50048,41,1,1,-9,12,24,2
50048,42,1,1,-9,18,3,2
50048,43,4,1,-9,13,2,2
50048,44,1,1,-9,12,9,2
50048,45,4,1,-9,18,2,2
50048,46,4,1,-9,25,1,2
50048,47,1,1,-9,11,19,2
50048,48,1,1,-9,12,31,2
50048,49,1,1,-9,18,10,2
50048,50,1,1,-9,10,57,2
50048,51,1,1,-9,11,25,2
50048,52,1,1,-9,10,10,2
50048,53,1,1,-9,15,15,2
50048,54,1,1,-9,12,16,2
50048,55,1,1,-9,11,11,2
50048,56,1,1,-9,7,92,2
50048,57,1,1,-9,8,36,2
50048,58,1,1,-9,10,19,3
50048,59,1,1,-9,18,20,2
50048,60,1,1,-9,12,17,2
50048,61,1,1,-9,15,12,2
50048,62,4,1,-9,14,3,2
50048,63,1,1,-9,13,6,2
50048,64,4,1,-9,23,5,2
50048,65,1,1,-9,21,7,2
50048,66,1,1,-9,10,12,2
50048,67,4,1,-9,15,4,2
50048,68,1,1,-9,13,30,2
50048,69,1,1,-9,10,13,2
50048,70,1,1,-9,10,11,2
50048,71,1,1,-9,13,20,2
50048,72,1,1,-9,10,13,2
50048,73,4,1,-9,27,3,2
50048,74,1,1,-9,12,15,2
50048,75,1,1,-9,11,31,2
50048,76,1,1,-9,10,24,2
50048,77,1,1,-9,9,18,2
50048,78,1,1,-9,11,13,2
50048,79,1,1,-9,10,11,2
50048,80,1,1,-9,13,40,2
50048,81,1,1,-9,13,15,2
50048,82,1,1,-9,12,20,2
50048,83,4,1,-9,27,10,2
50048,84,1,1,-9,11,16,2
50048,85,1,1,-9,10,20,2
50048,86,1,1,-9,12,20,2
50048,87,1,1,-9,12,11,2
50048,88,1,1,-9,10,6,2
50048,89,1,1,-9,13,30,2
50048,90,1,1,-9,13,15,2
50048,91,1,1,-9,11,10,2
50048,92,1,1,-9,10,23,2
50048,93,1,1,-9,21,15,2
50048,94,1,1,-9,16,14,2
50048,95,1,1,-9,10,9,2
50048,96,1,1,-9,14,26,2
50048,97,1,1,-9,17,35,2
50048,98,1,1,-9,14,25,2
50048,99,1,1,-9,15,24,2
50048,100,1,1,-9,15,25,2
50048,101,1,1,-9,10,10,2
50048,102,1,1,-9,16,23,2
50048,103,4,1,-9,23,2,2
50048,104,1,1,-9,16,25,2
50048,105,4,1,-9,18,6,2
50048,106,1,1,-9,17,5,2
50048,107,1,1,-9,13,18,2
50048,108,1,1,-9,14,28,2
50048,109,4,1,-9,23,3,2
50048,110,4,1,-9,23,9,2
50048,111,4,1,-9,35,3,2
50048,112,1,1,-9,13,38,2
50048,113,1,1,-9,12,18,2
50048,114,1,1,-9,10,13,2
50048,115,1,1,-9,8,48,2
50048,116,1,1,-9,12,35,2
50048,117,1,1,-9,11,15,2
50048,118,1,1,-9,11,20,2
50048,119,1,1,-9,10,18,2
50048,120,1,1,-9,11,29,2
50048,121,1,1,-9,19,20,2
50048,122,4,1,-9,25,1,2
50048,123,1,1,-9,22,20,2
50048,124,1,1,-9,13,12,2
50048,125,1,1,-9,14,28,2
50048,126,1,1,-9,16,10,2
50048,127,1,1,-9,10,68,2
50048,128,1,1,-9,13,17,2
50048,129,1,1,-9,9,33,2
50048,130,1,1,-9,12,56,2
50048,131,1,1,-9,19,26,2
50048,132,1,1,-9,11,15,2
50048,133,1,1,-9,10,22,2
50048,134,4,1,-9,24,8,2
50048,135,1,1,-9,11,20,2
50048,136,4,1,-9,36,1,4
50048,137,1,1,-9,13,13,2
50048,138,1,1,-9,21,12,2
50048,139,1,1,-9,11,24,2
50048,140,4,1,-9,13,4,2
50048,141,4,1,-9,30,2,4
50048,142,4,1,-9,10,1,2
50048,143,1,1,-9,8,39,2
50048,144,1,1,-9,16,12,2
50048,145,1,1,-9,14,6,2
50048,146,4,1,-9,22,1,2
50048,147,4,1,-9,21,2,3
50048,148,1,1,-9,9,5,2
50048,149,1,1,-9,13,3,2
50048,150,1,1,-9,8,42,2
50048,151,1,1,-9,10,30,2
50048,152,1,1,-9,15,6,2
50048,153,1,1,-9,22,10,2
50048,154,1,1,-9,12,22,2
50048,155,1,1,-9,9,35,2
50048,156,1,1,-9,8,13,2
50048,157,4,1,-9,24,3,2
50048,158,1,1,-9,14,7,2
50048,159,1,1,-9,15,35,2
50048,160,1,1,-9,10,11,2
50048,161,4,1,-9,15,5,2
50048,162,1,1,-9,10,12,2
50048,163,1,1,-9,15,30,2
50048,164,4,1,-9,17,6,2
50048,165,1,1,-9,17,13,2
50048,166,1,1,-9,9,25,2
50048,167,1,1,-9,17,4,2
50048,168,1,1,-9,14,22,2
50048,169,1,1,-9,11,12,2
50048,170,1,1,-9,12,14,2
50048,171,1,1,-9,10,16,2
50048,172,1,1,-9,8,16,2
50048,173,1,1,-9,8,15,2
50048,174,4,1,-9,30,3,2
50048,175,1,1,-9,10,10,2
50048,176,1,1,-9,9,15,2
50048,177,4,1,-9,23,4,2
50048,178,1,1,-9,11,14,2
50048,179,4,1,-9,19,8,2
50048,180,1,1,-9,13,80,2
50048,181,1,1,-9,10,8,2
50048,182,4,1,-9,28,8,4
50048,183,1,1,-9,11,12,2
50048,184,1,1,-9,13,37,2
50048,185,1,1,-9,10,24,2
50048,186,1,1,-9,14,39,2
50048,187,1,1,-9,15,25,2
50048,188,1,1,-9,7,32,2
50048,189,1,1,-9,7,63,2
50048,190,1,1,-9,10,99,2
50048,191,1,1,-9,7,81,2
50048,192,1,1,-9,12,61,2
50048,193,1,1,-9,6,25,2
50048,194,4,1,-9,24,2,3
50048,195,1,1,-9,21,2,2
50048,196,1,1,-9,16,6,2
50048,197,1,1,-9,11,20,2
50048,198,4,1,-9,15,7,2
50048,199,1,1,-9,9,13,3
50048,200,4,1,-9,12,3,2
50048,201,3,1,-9,26,16,2
50048,202,1,1,-9,11,15,2
50048,203,1,1,-9,10,10,2
50048,204,1,1,-9,10,15,2
50048,205,1,1,-9,10,24,2
50048,206,1,1,-9,11,20,2
50048,207,1,1,-9,10,22,2
50048,208,1,1,-9,10,16,2
50048,209,1,1,-9,14,24,2
50048,210,1,1,-9,10,10,2
50048,211,1,1,-9,12,16,2
50048,212,4,1,-9,17,6,2
50048,213,1,1,-9,26,11,2
50048,214,4,1,-9,25,4,2
50048,215,4,1,-9,14,3,2
50048,216,1,1,-9,12,15,2
50048,217,1,1,-9,12,15,2
50048,218,4,1,-9,17,2,2
50048,219,1,1,-9,9,15,2
50048,220,1,1,-9,9,11,2
50048,221,1,1,-9,10,12,2
50048,222,1,1,-9,12,2,2
50048,223,1,1,-9,10,32,2
50048,224,1,1,-9,10,15,2
50048,225,1,1,-9,10,30,2
50048,226,1,1,-9,16,10,2
50048,227,1,1,-9,13,20,2
50048,228,4,1,-9,29,5,2
50048,229,4,1,-9,10,2,2
50048,230,1,1,-9,11,26,2
50048,231,1,1,-9,11,10,2
50048,232,1,1,-9,14,12,2
50048,233,1,1,-9,12,17,2
50048,234,1,1,-9,11,18,2
50048,235,1,1,-9,16,13,2
50048,236,4,1,-9,14,3,2
50048,237,1,1,-9,9,10,2
50048,238,1,1,-9,10,13,2
50048,239,1,1,-9,14,15,2
50048,240,1,1,-9,13,15,2
50048,241,4,1,-9,19,9,2
50048,242,1,1,-9,14,16,2
50048,243,1,1,-9,10,15,2
50048,244,1,1,-9,10,20,2
50048,245,4,1,-9,36,2,2
50048,246,1,1,-9,31,2,2
50048,247,1,1,-9,10,18,2
50048,248,4,1,-9,22,9,2
50048,249,1,1,-9,12,38,2
50048,250,1,1,-9,19,6,2
50048,251,1,1,-9,10,10,2
50048,252,1,1,-9,10,8,2
50048,253,1,1,-9,12,22,2
50048,254,4,1,-9,24,2,2
50048,255,4,1,-9,19,12,2
50048,256,4,1,-9,15,2,4
50048,257,4,3,-9,25,2,4
50048,258,1,1,-9,6,60,2
50048,259,1,2,-9,9,169,2
50048,260,1,1,-9,10,16,2
50048,261,1,1,-9,8,15,2
50048,262,1,1,-9,9,6,2
50048,263,4,1,-9,24,2,3
50048,264,4,3,-9,18,2,4
50048,265,1,1,-9,10,21,3
50048,266,4,1,-9,20,5,2
50048,267,1,1,-9,13,58,2
50048,268,1,1,-9,9,35,2
50048,269,1,1,-9,8,50,2
50048,270,1,1,-9,10,47,2
50048,271,4,3,-9,33,2,4
50048,272,1,1,-9,8,73,2
50048,273,1,1,-9,10,92,2
50048,274,1,1,-9,12,53,2
50048,275,1,1,-9,11,33,2
50048,276,4,1,-9,20,1,2
50048,277,2,1,-9,13,215,2
50048,278,1,1,-9,10,98,2
50048,279,3,1,-9,26,34,2
50048,280,4,1,-9,22,2,2
50048,281,1,1,-9,13,23,2
50048,282,4,1,-9,18,1,2
50048,283,1,1,-9,23,59,2
50048,284,4,1,-9,13,2,2
50048,285,1,1,-9,12,9,2
50048,286,2,1,-9,16,205,2
50048,287,2,1,-9,32,277,2
50048,288,2,1,-9,11,127,2
50048,289,1,1,-9,9,22,2
50048,290,2,1,-9,12,168,2
50048,291,1,1,-9,9,20,2
50048,292,1,1,-9,11,15,3
50048,293,1,1,-9,13,30,2
50048,294,1,1,-9,10,33,2
50048,295,1,1,-9,10,33,2
50048,296,2,1,-9,13,230,2
50049,1,4,1,-9,57,3,2
50049,2,4,1,-9,48,4,2
50049,3,4,1,-9,14,1,5
50049,4,1,1,-9,12,69,1
50049,5,4,1,-9,30,2,3
50049,6,4,1,-9,46,3,2
50049,7,1,1,-9,14,6,3
50049,8,1,1,-9,10,13,4
50049,9,4,1,-9,20,1,5
50049,10,4,1,-9,54,4,2
50049,11,4,1,-9,57,2,2
50049,12,4,1,-9,15,2,5
50049,13,4,1,-9,28,1,4
50049,14,1,1,-9,9,14,3
50049,15,4,1,-9,45,2,2
50049,16,4,1,-9,35,1,2
50049,17,1,1,-9,27,7,3
50049,18,1,1,-9,29,27,3
50049,19,1,1,-9,13,75,1
50049,20,1,1,-9,10,36,1
50049,21,4,1,-9,30,1,4
50049,22,1,1,-9,13,94,1
50049,23,1,1,-9,15,94,1
50049,24,1,1,-9,11,94,1
50049,25,4,1,-9,50,2,4
50049,26,1,1,-9,22,4,3
50049,27,1,1,-9,27,6,4
50049,28,1,1,-9,14,6,3
50049,29,1,1,-9,14,28,4
50049,30,4,1,-9,15,1,4
50049,31,4,1,-9,25,1,4
50049,32,4,1,-9,45,2,2
50049,33,4,1,-9,15,1,5
50049,34,1,1,-9,9,15,3
50049,35,1,1,-9,14,48,1
50049,36,1,1,-9,48,5,1
50049,37,1,1,-9,14,9,3
50049,38,1,1,-9,32,4,3
50049,39,4,1,-9,39,3,3
50049,40,1,1,-9,14,15,3
50049,41,1,1,-9,11,10,3
50049,42,1,1,-9,32,25,3
50049,43,1,1,-9,33,29,3
50049,44,1,1,-9,60,20,3
50049,45,4,1,-9,25,2,3
50049,46,4,1,-9,13,1,2
50049,47,1,1,-9,15,13,3
50049,48,1,1,-9,14,10,3
50049,49,1,1,-9,9,15,3
50049,50,1,1,-9,18,5,3
50049,51,4,1,-9,35,3,3
50049,52,4,1,-9,50,4,2
50049,53,1,1,-9,14,4,4
50049,54,1,1,-9,13,10,3
50049,55,1,1,-9,12,17,3
50050,1,4,1,-9,45,1,5
50050,2,4,1,-9,46,1,5
50050,3,4,1,-9,44,1,5
50050,4,4,1,-9,38,1,5
50050,5,4,1,-9,36,2,5
50050,6,1,1,-9,32,2,5
50050,7,4,1,-9,25,1,5
50050,8,4,1,-9,50,1,5
50050,9,1,1,-9,11,20,5
50050,10,4,1,-9,34,2,5
50050,11,4,1,-9,27,1,5
50050,12,4,1,-9,15,1,5
50050,13,4,1,-9,42,1,5
50050,14,4,1,-9,16,2,5
50050,15,4,1,-9,19,1,5
50050,16,4,1,-9,48,1,5
50050,17,1,1,-9,12,5,4
50050,18,4,1,-9,42,1,5
50050,19,4,1,-9,18,1,4
50050,20,4,1,-9,30,1,5
50050,21,4,1,-9,35,1,5
50050,22,4,1,-9,26,3,5
50050,23,1,1,-9,12,17,4
50050,24,4,1,-9,32,1,5
50050,25,5,1,-9,11,89,1
50050,26,4,1,-9,36,1,5
50050,27,1,1,-9,16,5,5
50050,28,4,1,-9,36,2,5
50050,29,4,1,-9,15,1,5
50051,1,4,2,-9,48,2,4
50052,1,1,3,-9,17,1,3
50052,2,4,3,-9,11,1,4
50052,3,4,3,-9,15,2,4
50052,4,4,3,-9,40,6,3
50052,5,4,3,-9,33,3,3
50052,6,1,2,-9,19,13,3
50052,7,4,3,-9,16,3,5
50052,8,1,1,-9,12,10,4
50052,9,4,3,-9,10,10,4
50052,10,1,3,-9,7,55,4
50052,11,1,3,-9,8,59,3
50053,1,4,1,-9,30,6,2
50053,2,4,1,-9,53,5,2
50053,3,1,1,-9,11,12,2
50053,4,4,1,-9,58,3,2
50053,5,4,1,-9,42,8,2
50053,6,1,1,-9,41,6,2
50053,7,4,1,-9,44,6,2
50053,8,1,1,-9,20,10,3
50053,9,1,1,-9,9,15,3
50053,10,4,1,-9,56,5,2
50053,11,4,1,-9,39,6,2
50053,12,1,2,-9,9,12,2
50053,13,4,1,-9,55,5,2
50053,14,1,1,-9,9,20,2
50053,15,4,1,-9,43,6,2
50053,16,1,1,-9,19,22,3
50053,17,1,1,-9,15,25,2
50053,18,4,1,-9,40,3,2
50053,19,1,1,-9,11,19,2
50053,20,1,1,-9,27,9,3
50053,21,1,1,-9,50,3,2
50053,22,4,1,-9,60,5,2
50053,23,1,1,-9,13,12,2
50053,24,1,1,-9,30,5,2
50053,25,1,1,-9,20,10,2
50053,26,1,1,-9,9,12,2
50053,27,1,1,-9,15,4,2
50053,28,1,1,-9,26,10,3
50053,29,1,1,-9,10,10,2
50053,30,1,1,-9,8,10,2
50053,31,4,1,-9,47,2,4
50053,32,1,1,-9,32,10,4
50053,33,1,1,-9,10,10,2
50053,34,1,1,-9,9,8,2
50053,35,1,1,-9,19,6,2
50053,36,1,1,-9,12,3,2
50053,37,4,1,-9,30,7,3
50053,38,1,1,-9,11,35,2
50053,39,1,1,-9,8,15,2
50053,40,1,1,-9,12,20,2
50053,41,1,2,-9,13,12,2
50053,42,4,1,-9,55,4,2
50053,43,4,1,-9,41,7,2
50053,44,4,1,-9,45,4,2
50053,45,1,1,-9,12,37,2
50053,46,4,1,-9,52,5,2
50053,47,1,1,-9,12,35,2
50053,48,4,1,-9,43,6,2
50053,49,1,1,-9,14,4,2
50053,50,4,1,-9,31,2,4
50053,51,4,1,-9,38,2,2
50053,52,4,1,-9,54,6,2
50053,53,4,1,-9,46,2,2
50054,1,1,2,-9,13,18,4
50054,2,1,2,-9,25,6,2
50054,3,1,2,-9,20,10,3
50054,4,1,2,-9,17,75,4
50054,5,1,2,-9,12,15,4
50054,6,1,2,-9,10,19,2
50054,7,1,2,-9,11,58,4
50054,8,1,2,-9,11,2,4
50054,9,1,2,-9,11,2,4
50054,10,1,2,-9,13,12,3
50054,11,1,2,-9,12,20,4
50054,12,4,2,-9,25,4,4
50054,13,1,2,-9,14,6,2
50054,14,1,2,-9,11,42,2
50054,15,1,2,-9,8,30,2
50054,16,1,2,-9,17,26,2
50054,17,1,2,-9,18,118,2
50054,18,1,2,-9,30,10,3
50054,19,1,2,-9,11,55,2
50054,20,3,2,-9,65,36,3
50054,21,1,2,-9,30,7,3
50054,22,1,2,-9,9,32,2
50054,23,1,2,-9,16,48,2
50054,24,1,2,-9,11,46,2
50054,25,1,2,-9,9,31,2
50054,26,1,2,-9,16,49,2
50054,27,1,2,-9,8,53,2
50054,28,1,2,-9,9,55,2
50054,29,1,2,-9,6,28,2
50054,30,1,2,-9,10,10,2
50054,31,1,2,-9,20,4,2
50054,32,1,2,-9,18,2,2
50054,33,1,2,-9,18,46,2
50054,34,1,2,-9,18,55,2
50054,35,1,2,-9,12,15,2
50054,36,1,2,-9,11,52,2
50054,37,1,2,-9,12,15,2
50054,38,1,2,-9,13,7,2
50054,39,1,2,-9,11,6,2
50054,40,1,2,-9,14,12,2
50054,41,1,2,-9,16,10,2
50054,42,1,2,-9,10,25,2
50054,43,1,2,-9,8,40,2
50054,44,1,2,-9,10,12,3
50054,45,1,2,-9,10,43,2
50054,46,1,2,-9,11,14,2
50054,47,1,2,-9,10,18,2
50054,48,1,2,-9,9,33,2
50054,49,1,2,-9,11,12,2
50054,50,1,2,-9,11,20,2
50054,51,1,2,-9,12,20,2
50054,52,1,2,-9,10,10,2
50054,53,1,2,-9,10,10,2
50054,54,1,2,-9,14,30,4
50054,55,1,2,-9,14,58,2
50054,56,1,2,-9,12,14,2
50054,57,1,2,-9,9,20,2
50054,58,4,2,-9,50,1,4
50054,59,1,2,-9,11,30,2
50054,60,1,2,-9,19,27,2
50054,61,1,2,-9,22,8,3
50054,62,1,2,-9,23,8,2
50054,63,1,2,-9,18,8,3
50054,64,1,2,-9,18,12,3
50054,65,1,2,-9,11,9,2
50054,66,1,2,-9,19,49,2
50054,67,4,2,-9,60,2,5
50054,68,1,2,-9,14,6,3
50054,69,4,2,-9,62,2,5
50054,70,1,2,-9,30,13,2
50054,71,1,2,-9,47,5,4
50054,72,1,2,-9,9,74,2
50054,73,1,2,-9,16,4,2
50054,74,1,2,-9,10,5,2
50054,75,1,2,-9,15,10,2
50054,76,1,2,-9,10,30,2
50054,77,1,2,-9,12,9,2
50055,1,2,3,-9,19,140,3
50055,2,1,3,-9,20,22,3
50055,3,2,3,-9,27,158,3
50055,4,4,2,-9,10,4,1
50055,5,1,2,-9,7,5,1
50055,6,4,3,-9,19,2,4
50056,1,4,2,-9,30,2,5
50056,2,4,2,-9,25,1,5
50056,3,1,2,-9,32,13,4
50056,4,4,2,-9,25,5,5
50056,5,4,2,-9,38,2,5
50056,6,4,2,-9,16,2,5
50056,7,4,2,-9,40,1,5
50057,1,1,3,-9,8,82,3
50057,2,1,3,-9,7,79,4
50057,3,1,3,-9,7,54,4
50057,4,3,3,-9,10,47,3
50057,5,4,3,-9,16,1,4
50057,6,3,3,-9,11,68,4
50057,7,3,3,-9,12,78,3
50057,8,3,3,-9,16,92,2
50057,9,2,3,-9,17,127,2
50057,10,1,3,-9,9,97,4
50057,11,1,3,-9,8,89,4
50057,12,1,3,-9,20,2,4
50057,13,1,3,-9,6,52,4
50057,14,3,3,-9,12,88,2
50057,15,3,3,-9,14,121,2
50057,16,3,3,-9,15,102,2
50057,17,1,3,-9,20,2,4
50057,18,1,3,-9,16,2,4
50058,1,4,2,-9,59,4,1
50058,2,1,2,-9,58,2,1
50058,3,1,2,-9,10,28,1
50058,4,1,2,-9,12,12,1
50058,5,1,2,-9,11,6,1
50058,6,1,2,-9,11,15,1
50058,7,4,2,-9,13,3,1
50058,8,1,2,-9,29,2,1
50058,9,1,2,-9,11,15,1
50058,10,1,2,-9,10,15,1
50058,11,1,2,-9,11,15,1
50058,12,1,2,-9,19,20,1
50058,13,1,2,-9,11,15,1
50058,14,1,2,-9,13,17,1
50058,15,1,2,-9,11,13,1
50058,16,1,2,-9,12,12,1
50058,17,1,2,-9,12,12,4
50058,18,1,2,-9,12,11,4
50058,19,4,2,-9,37,2,1
50058,20,1,2,-9,14,17,1
50058,21,1,2,-9,10,20,1
50058,22,1,2,-9,12,14,1
50058,23,1,2,-9,11,35,1
50058,24,1,2,-9,10,43,1
50058,25,1,2,-9,11,21,1
50058,26,1,2,-9,8,37,1
50058,27,1,2,-9,8,24,1
50058,28,1,2,-9,9,17,1
50059,1,4,3,-9,12,2,4
50059,2,4,3,-9,21,1,2
50059,3,4,3,-9,55,2,2
50059,4,4,3,-9,14,1,4
50059,5,4,3,-9,15,2,4
50059,6,4,3,-9,25,2,4
50059,7,4,3,-9,25,2,3
50059,8,4,3,-9,34,1,4
50059,9,4,3,-9,15,2,3
50059,10,4,3,-9,14,1,3
50059,11,4,3,-9,13,2,3
50059,12,4,3,-9,14,2,3
50059,13,4,3,-9,20,3,4
50059,14,4,3,-9,16,3,4
50059,15,4,3,-9,11,1,4
50059,16,1,3,-9,16,3,4
50059,17,4,3,-9,14,2,4
50059,18,4,3,-9,15,2,4
50059,19,4,3,-9,20,2,4
50059,20,4,3,-9,14,1,4
50059,21,4,3,-9,28,1,2
50059,22,4,3,-9,12,2,4
50059,23,4,3,-9,28,1,2
50059,24,4,3,-9,18,1,3
50060,1,4,3,-9,28,2,3
50060,2,4,3,-9,60,4,4
50060,3,4,3,-9,44,2,4
50060,4,4,3,-9,30,3,5
50060,5,1,1,-9,11,18,5
50060,6,4,1,-9,23,2,4
50060,7,4,3,-9,40,2,4
50060,8,4,3,-9,35,1,5
50060,9,4,3,-9,30,2,4
50060,10,4,3,-9,40,2,5
50060,11,4,3,-9,44,2,4
50060,12,4,3,-9,37,2,4
50060,13,4,3,-9,32,2,4
50060,14,4,3,-9,48,2,4
50060,15,4,3,-9,50,3,4
50060,16,4,3,-9,38,3,4
50060,17,1,3,-9,38,31,4
50060,18,4,2,-9,15,1,5
50060,19,4,3,-9,60,5,4
50060,20,4,3,-9,12,1,4
50060,21,4,3,-9,10,1,4
50060,22,4,3,-9,50,3,4
50060,23,4,2,-9,1,3,4
50060,24,4,3,-9,25,2,4
50060,25,4,1,-9,35,3,5
50060,26,4,2,-9,33,3,4
50060,27,4,3,-9,20,2,4
50060,28,4,2,-9,51,3,5
50060,29,1,2,-9,25,3,5
50060,30,4,1,-9,17,2,5
50060,31,1,3,-9,62,3,4
50060,32,4,2,-9,23,2,5
50060,33,4,3,-9,43,2,5
50060,34,4,3,-9,60,1,4
50060,35,4,3,-9,40,1,4
50060,36,4,3,-9,40,1,4
50060,37,4,3,-9,47,1,4
50060,38,4,3,-9,37,1,4
50060,39,4,3,-9,50,3,4
50060,40,4,3,-9,42,1,4
50061,1,2,1,-9,10,128,1
50061,2,4,1,-9,35,2,5
50061,3,4,1,-9,32,2,5
50061,4,4,1,-9,50,1,5
50061,5,4,1,-9,30,2,5
50061,6,4,1,-9,37,2,5
50061,7,4,1,-9,48,2,5
50061,8,4,1,-9,30,1,5
50061,9,4,1,-9,20,1,5
50061,10,1,1,-9,32,6,5
50061,11,4,1,-9,32,2,5
50061,12,4,1,-9,32,1,5
50061,13,4,1,-9,40,1,5
50061,14,4,1,-9,42,1,5
50061,15,4,1,-9,30,1,5
50061,16,4,1,-9,25,1,5
50061,17,4,1,-9,37,2,5
50061,18,4,1,-9,43,3,5
50061,19,4,1,-9,40,2,5
50061,20,4,1,-9,37,2,5
50061,21,4,1,-9,26,1,5
50061,22,4,1,-9,40,2,5
50061,23,4,1,-9,44,2,5
50061,24,4,1,-9,27,2,5
50061,25,4,1,-9,40,1,5
50061,26,4,1,-9,32,2,5
50061,27,4,1,-9,36,1,5
50061,28,4,1,-9,20,1,5
50061,29,4,1,-9,40,2,5
50061,30,2,1,-9,10,116,2
50061,31,4,1,-9,42,3,5
50061,32,4,1,-9,30,1,5
50062,1,4,1,-9,42,1,4
50062,2,4,1,-9,30,1,4
50062,3,4,1,-9,30,2,4
50062,4,4,1,-9,33,1,5
50062,5,4,1,-9,20,1,4
50062,6,4,1,-9,18,1,5
50062,7,4,1,-9,30,3,4
50062,8,4,1,-9,35,1,4
50062,9,4,1,-9,27,1,4
50062,10,4,1,-9,25,1,4
50062,11,4,1,-9,27,2,5
50062,12,4,1,-9,25,2,4
50062,13,4,1,-9,35,1,5
50062,14,4,1,-9,16,1,5
50062,15,4,1,-9,26,1,4
50062,16,4,1,-9,31,2,5
50062,17,4,1,-9,30,2,5
50062,18,4,1,-9,34,1,5
50062,19,4,1,-9,31,2,5
50063,1,3,2,-9,13,41,4
50063,2,1,2,-9,10,18,4
50063,3,1,2,-9,15,66,5
50063,4,4,2,-9,14,3,5
50063,5,1,2,-9,9,45,5
50063,6,1,2,-9,9,47,4
50063,7,1,2,-9,11,23,4
50063,8,1,2,-9,10,45,3
50064,1,4,2,-9,58,3,5
50064,2,3,2,-9,31,64,4
50064,3,1,2,-9,15,12,4
50064,4,1,2,-9,11,13,4
50064,5,3,2,-9,31,161,2
50064,6,4,2,-9,13,3,4
50064,7,4,2,-9,50,6,5
50064,8,1,2,-9,19,15,3
50064,9,1,2,-9,15,15,3
50064,10,1,2,-9,16,20,3
50064,11,1,2,-9,16,15,3
50064,12,1,2,-9,24,12,3
50064,13,1,2,-9,16,22,4
50064,14,1,2,-9,16,15,4
50064,15,1,2,-9,17,13,4
50064,16,1,2,-9,22,30,3
50064,17,1,2,-9,32,45,3
50064,18,4,2,-9,25,3,3
50064,19,4,2,-9,21,3,3
50064,20,1,2,-9,23,25,4
50064,21,1,2,-9,15,10,3
50064,22,1,2,-9,22,10,4
50064,23,1,2,-9,17,13,4
50064,24,1,2,-9,25,13,4
50064,25,1,2,-9,23,13,3
50064,26,1,2,-9,19,20,4
50064,27,1,2,-9,10,108,3
50064,28,1,2,-9,27,20,3
50064,29,1,2,-9,25,25,2
50064,30,1,2,-9,9,11,3
50064,31,5,2,-9,18,156,2
50064,32,1,2,-9,16,67,2
50064,33,1,2,-9,15,8,2
50064,34,4,2,-9,37,6,4
50064,35,4,2,-9,33,6,4
50064,36,5,2,-9,22,147,1
50064,37,4,2,-9,46,12,2
50064,38,1,2,-9,11,25,3
50064,39,3,2,-9,38,140,2
50064,40,1,2,-9,12,13,3
50064,41,4,2,-9,22,1,4
50064,42,4,2,-9,20,2,5
50064,43,1,2,-9,9,49,3
50065,1,4,1,-9,65,2,4
50065,2,1,1,-9,50,87,3
50065,3,4,1,-9,26,1,4
50065,4,1,1,-9,26,6,5
50065,5,4,1,-9,54,2,4
50065,6,1,1,-9,35,6,4
50065,7,4,1,-9,32,2,4
50065,8,1,1,-9,18,40,5
50065,9,1,1,-9,10,87,4
50065,10,3,1,-9,26,38,5
50065,11,4,1,-9,23,2,4
50065,12,4,1,-9,28,1,5
50065,13,1,1,-9,26,5,4
50065,14,1,1,-9,20,95,5
50065,15,1,1,-9,18,38,5
50065,16,3,1,-9,24,20,5
50065,17,1,1,-9,34,32,3
50065,18,4,1,-9,28,2,4
50065,19,4,1,-9,52,2,4
50065,20,1,1,-9,44,1,5
50065,21,4,1,-9,23,2,5
50065,22,4,1,-9,30,1,5
50065,23,1,1,-9,24,45,4
50065,24,4,1,-9,10,1,4
50065,25,4,1,-9,24,1,5
50065,26,1,1,-9,15,83,5
50065,27,1,1,-9,22,18,3
50065,28,4,1,-9,63,2,2
50065,29,4,2,-9,24,6,3
50065,30,4,2,-9,40,2,4
50065,31,1,2,-9,7,30,3
50065,32,1,1,-9,15,10,3
50065,33,1,1,-9,51,3,4
50065,34,1,2,-9,10,40,4
50065,35,1,1,-9,13,5,2
50065,36,4,1,-9,35,2,4
50065,37,1,1,-9,12,6,5
50065,38,1,1,-9,11,70,3
50065,39,1,1,-9,13,10,4
50065,40,1,1,-9,54,3,4
50065,41,4,1,-9,55,2,3
50065,42,4,1,-9,18,1,4
50065,43,1,1,-9,45,4,4
50065,44,4,1,-9,45,2,3
50065,45,4,1,-9,14,1,4
50065,46,1,1,-9,35,1,4
50065,47,1,1,-9,37,4,4
50066,1,4,1,-9,43,3,2
50066,2,4,1,-9,26,3,2
50066,3,4,1,-9,34,2,3
50066,4,4,1,-9,48,2,2
50066,5,1,1,-9,22,10,2
50066,6,1,1,-9,21,5,2
50066,7,1,1,-9,14,20,2
50066,8,1,1,-9,9,14,2
50066,9,1,1,-9,11,13,2
50066,10,1,1,-9,11,21,2
50066,11,4,1,-9,21,2,2
50066,12,1,1,-9,47,1,2
50066,13,4,1,-9,19,2,2
50066,14,1,1,-9,22,7,3
50066,15,1,1,-9,9,10,2
50066,16,1,1,-9,11,10,2
50066,17,4,1,-9,23,3,3
50066,18,1,1,-9,9,15,2
