bund_nr,othori,uthori,uz,farbe,humus,kalk,hydrooxid,hydrooxidanteil,hydrored,hydroredanteil,geform,aggroesse,pedogen,wurzelintfein,wurzelintgrob,wurzelverteil
120133,4,18,,10YR4/3,h2,c0,e0,-2,r0,-2,koh,-1,-1,wf5,wg3,g
120133,18,35,,10YR5/6,h1,c0,e0,-2,r0,-2,koh,-1,-1,wf5,wg2,g
120133,35,50,,10YR5/8,h0,c0,e0,-2,r0,-2,koh,-1,-1,wf3,wg1,g
120133,50,90,,10YR6/6,h0,c0,eh,f2,r0,-2,ein,-1,-1,wf1,wg0,u
120133,90,110,,10YR4/6,h0,c0,eo,f3,r0,-2,koh,-1,-1,wf1,wg0,u
120133,110,135,,10YR5/6,h0,c0,eh,f4,r0,-2,ein,-1,-1,wf0,wg0,z
120133,135,165,,10YR4/6,h0,c0,eo,f4,r0,-2,ein,-1,-1,wf0,wg0,z
120133,165,180,True,10YR7/6,h0,c0,eh,f6,r0,-2,ein,-1,-1,wf0,wg0,z
120134,0,3,,10YR5/2,h3,c0,e0,-2,r0,-2,koh,-1,-1,wf5,wg3,g
120134,3,20,,10YR5/4,h2,c0,e0,-2,r0,-2,koh,-1,-1,wf4,wg2,g
120134,20,45,,10YR6/6,h0,c0,e0,-2,r0,-2,ein,-1,-1,wf3,wg2,g
120134,45,70,,10YR7/4,h0,c0,e0,-2,r0,-2,ein,-1,-1,wf3,wg2,g
120134,70,135,,10YR7/3,h0,c0,eh,f2,r0,-2,ein,-1,-1,wf1,wg1,u
120134,135,140,,10YR7/3,h0,c0,eo,f3,r0,-2,ein,-1,-9,wf1,wg1,u
120134,140,165,,10YR6/6,h0,c0,eo,f5,r0,-2,ein,-1,-1,wf2,wg1,u
120134,165,200,True,10YR6/4,h0,c0,e0,-2,r0,-2,ein,-1,-1,wf1,wg1,u
120135,0,4,,10YR3/2,h3,c0,e0,-2,r0,-2,koh,-1,-1,wf5,wg3,g
120135,4,24,,10YR5/3,h2,c0,e0,-2,r0,-2,koh,-1,-1,wf4,wg3,g
120135,24,50,,10YR4/6,h0,c0,e0,-2,r0,-2,koh,-1,-1,wf4,wg2,g
120135,50,80,,10YR5/8,h0,c0,e0,-2,r0,-2,koh,-1,-1,wf3,wg2,g
120135,80,110,,10YR5/6,h0,c0,e0,-2,r0,-2,ein,-1,-1,wf3,wg2,u
120135,110,150,,10YR5/6,h0,c0,eh,f3,rb,f4,koh,-1,-1,wf2,wg3,u
120135,150,160,,10YR7/6,h0,c0,e0,-2,r0,-2,ein,-1,-1,wf1,wg1,u
120135,160,190,True,10YR7/4,h0,c0,e0,-2,r0,-2,ein,-1,-1,wf0,wg0,z
120136,0,4,,10YR5/4,h3,c0,e0,-2,r0,-2,koh,-1,-1,wf5,wg3,g
120136,4,25,,10YR6/2,h1,c0,e0,-2,r0,-2,koh,-1,-1,wf4,wg2,g
120136,25,35,,10YR6/3,h1,c0,e0,-2,r0,-2,koh,-1,-1,wf3,wg2,g
120136,35,65,,10YR6/4,h0,c0,e0,-2,r0,-2,koh,-1,-1,wf2,wg1,u
120136,65,90,,7.5YR6/6,h0,c0,e0,-2,rb,f4,pol,-1,-1,wf1,wg2,u
120136,90,135,,10YR7/4,h0,c0,e0,-2,r0,-2,koh,-1,-1,wf1,wg1,u
120136,135,165,,10YR7/3,h0,c0,eh,f3,r0,-2,ein,-1,-1,wf1,wg1,u
120136,165,195,True,10YR7/2,h0,c0,eh,f2,r0,-2,ein,-1,-1,wf0,wg0,z
120137,0,5,,10YR5/1,h1,c0,e0,-2,r0,-2,ein,-1,ko,wf4,wg3,g
120137,5,20,,10YR5/4,h1,c0,e0,-2,r0,-2,koh,-1,-1,wf4,wg3,g
120137,20,40,,10YR6/4,h1,c0,e0,-2,r0,-2,ein,-1,-1,wf2,wg2,g
120137,40,65,,10YR8/4,h0,c0,eh,f2,r0,-2,ein,-1,-1,wf2,wg1,u
120137,65,75,,10YR7/1,h1,c0,e0,-2,r0,-2,ein,-1,-1,wf3,wg3,u
120137,75,90,,10YR4/4,h1,c0,e0,-2,r0,-2,koh,-1,-1,wf3,wg3,u
120137,90,135,,10YR6/3,h1,c0,e0,-2,r0,-2,ein,-1,-1,wf3,wg1,u
120137,135,165,,10YR7/2,h0,c0,e0,-2,r0,-2,ein,-1,-1,wf1,wg1,u
120137,165,195,True,10YR7/1,h0,c0,e0,-2,r0,-2,ein,-1,-1,wf0,wg0,z
120138,0,6,,10YR5/1,h2,c0,e0,-2,r0,-2,ein,-1,-1,wf4,wg4,g
120138,6,20,,10YR6/4,h1,c0,e0,-2,r0,-2,koh,-1,-1,wf4,wg4,g
120138,20,30,,10YR5/6,h1,c0,e0,-2,r0,-2,koh,-1,-1,wf3,wg3,g
120138,30,60,,10YR7/6,h0,c0,e0,-2,r0,-2,ein,-1,-1,wf3,wg2,g
120138,60,100,,10YR7/3,h0,c0,e0,-2,r0,-2,ein,-1,-9,wf1,wg1,u
120138,100,140,,10YR7/4,h0,c0,e0,-2,r0,-2,ein,-1,-9,wf1,wg1,u
120138,140,160,,10YR8/3,h0,c0,e0,-2,r0,-2,koh,-1,-9,wf1,wg1,u
120138,160,190,True,10YR8/3,h0,c0,e0,-2,r0,-2,koh,-1,-9,wf1,wg2,u
120139,0,4,,10YR4/1,h4,c0,e0,-2,r0,-2,koh,-1,-1,wf4,wg4,g
120139,4,28,,7.5YR6/1,h3,c0,e0,-2,r0,-2,ein,-1,-1,wf4,wg3,g
120139,28,50,,7.5YR7/1,h0,c0,e0,-2,r0,-2,ein,-1,-1,wf1,wg1,u
120139,50,70,,10YR7/1,h0,c0,eo,f1,r0,-2,ein,-1,-9,wf2,wg2,u
120139,70,107,,10YR7/2,h0,c0,eo,f2,r0,-2,koh,-1,-9,wf1,wg1,u
120139,107,135,,10YR4/1,h1,c0,eo,f3,r0,-2,koh,-1,-9,wf2,wg1,u
120139,135,185,True,7.5YR3/3,h4,c0,e0,-2,r0,-2,koh,-1,-9,wf3,wg2,u
120140,0,3,,10YR3/1,h3,c0,e0,-2,r0,-2,koh,-1,-1,wf4,wg2,g
120140,3,18,,10YR6/1,h2,c0,e0,-2,r0,-2,ein,-1,-1,wf4,wg3,g
120140,18,40,,10YR6/3,h1,c0,e0,-2,r0,-2,ein,-1,-1,wf4,wg2,g
120140,40,80,,10YR7/4,h0,c0,eh,f3,r0,-2,ein,-1,-9,wf1,wg2,u
120140,80,130,,10YR7/3,h0,c0,eh,f2,r0,-2,ein,-1,-9,wf1,wg1,u
120140,130,170,,10YR7/6,h0,c0,eo,f5,r0,-2,ein,-1,-1,wf0,wg0,z
120140,170,200,True,10YR6/8,h0,c0,eo,f7,r0,-2,ein,-1,-1,wf0,wg0,z
120141,0,7,,10YR5/3,h3,c0,e0,-2,r0,-2,koh,-1,-1,wf5,wg4,g
120141,7,30,,10YR6/2,h2,c0,e0,-2,r0,-2,koh,-1,-1,wf4,wg3,g
120141,30,65,,10YR7/3,h0,c0,e0,-2,r0,-2,koh,-1,-9,wf2,wg2,u
120141,65,102,,10YR6/8,h0,c0,eo,f3,r0,-2,pol,-1,-9,wf1,wg1,u
120141,102,140,,10YR6/6,h0,c0,eo,f4,r0,-2,ein,-1,-9,wf1,wg1,u
120141,140,160,,10YR7/6,h0,c0,eh,f2,r0,-2,ein,-1,-1,wf0,wg0,z
120141,160,200,True,10YR5/6,h0,c1,e0,-2,r0,-2,koh,-1,-1,wf0,wg0,z
120142,0,3,,10YR5/1,h3,c0,e0,-2,r0,-2,koh,-1,-1,wf4,wg3,g
120142,3,10,,10YR5/4,h2,c0,e0,-2,r0,-2,koh,-1,-1,wf5,wg3,g
120142,10,18,,10YR6/4,h1,c0,e0,-2,r0,-2,ein,-1,-1,wf3,wg2,g
120142,18,40,,10YR7/6,h0,c0,e0,-2,r0,-2,ein,-1,-1,wf2,wg1,u
120142,40,80,,10YR7/3,h0,c0,e0,-2,r0,-2,ein,-1,-1,wf2,wg1,u
120142,80,160,,10YR7/3,h0,c0,e0,-2,r0,-2,ein,-1,-1,wf2,wg1,u
120142,160,180,True,10YR7/2,h0,c0,e0,-2,r0,-2,ein,-1,-1,wf1,wg1,u
120143,0,6,,10YR6/1,h2,c0,e0,-2,r0,-2,ein,-1,-1,wf2,wg4,g
120143,6,15,,10YR7/6,h2,c0,e0,-2,r0,-2,koh,-1,-1,wf4,wg3,g
120143,15,33,,10YR8/6,h1,c0,e0,-2,r0,-2,ein,-1,-1,wf4,wg3,g
120143,33,55,,10YR7/3,h0,c0,e0,-2,rb,f2,ein,-1,-1,wf1,wg1,u
120143,55,100,,10YR7/4,h0,c0,eo,f3,r0,-2,ein,-1,-1,wf1,wg1,u
120143,100,130,,10YR7/3,h0,c0,eh,f4,r0,-2,ein,-1,-1,wf1,wg1,u
120143,130,170,,10YR7/1,h0,c0,eh,f2,r0,-2,ein,-1,-1,wf1,wg1,u
120143,170,200,True,10YR7/2,h0,c0,eh,f2,r0,-2,ein,-1,-1,wf2,wg2,u
120144,0,6,,10YR4/2,h0,c0,e0,-2,r0,-2,ein,-1,-1,wf5,wg3,g
120144,6,30,,10YR5/3,h0,c0,e0,-2,r0,-2,ein,-1,-1,wf4,wg2,g
120144,30,58,,10YR6/4,h0,c0,e0,-2,r0,-2,ein,-1,-1,wf3,wg2,g
120144,58,90,,10YR7/4,h0,c0,e0,-2,r0,-2,ein,-1,-1,wf2,wg2,u
120144,90,130,,10YR7/6,h0,c0,eo,f3,r0,-2,ein,-1,-9,wf1,wg1,u
120144,130,170,,10YR7/4,h0,c0,eh,f3,r0,-2,ein,-1,-9,wf1,wg1,u
120144,170,200,True,10YR6/6,h0,c0,e0,-2,r0,-2,ein,-1,-1,wf0,wg0,z
120145,0,4,,10YR4/1,h3,c0,e0,-2,r0,-2,ein,-1,-1,wf5,wg3,g
120145,4,28,,10YR5/1,h1,c0,e0,-2,r0,-2,ein,-1,-1,wf3,wg2,g
120145,28,40,,10YR7/1,h0,c0,e0,-2,r0,-2,koh,-1,-1,wf2,wg2,u
120145,40,70,,10YR7/4,h0,c0,e0,-2,r0,-2,koh,-1,-1,wf3,wg2,u
120145,70,90,,10YR7/6,h0,c0,e0,-2,r0,-2,koh,-1,-1,wf0,wg1,u
120145,90,170,,10YR6/3,h0,c0,e0,-2,r0,-2,koh,-1,-1,wf0,wg1,u
120145,170,200,True,10YR6/4,h0,c1,e0,-2,r0,-2,koh,-1,-1,wf0,wg0,z
120146,0,22,,10YR3/2,h3,c0,e0,-2,r0,-2,koh,-1,-1,wf4,wg3,g
120146,22,34,,10YR5/4,h1,c0,e0,-2,r0,-2,koh,-1,-1,wf4,wg3,g
120146,34,55,,10YR7/4,h0,c0,e0,-2,r0,-2,ein,-1,-1,wf3,wg2,g
120146,55,85,,10YR6/4,h0,c0,e0,-2,r0,-2,ein,-1,-1,wf1,wg0,u
120146,85,115,,10YR6/6,h0,c0,eh,f4,rb,f2,koh,-1,-1,wf1,wg0,u
120146,115,185,,10YR5/6,h0,c0,eh,f2,rb,f2,koh,-1,-1,wf0,wg0,z
120146,185,195,True,10YR7/6,h0,c0,eh,f3,r0,-2,koh,-1,-1,wf0,wg0,z
120147,0,9,,10YR5/3,h1,c0,e0,-2,r0,-2,koh,-1,-1,wf3,wg2,g
120147,9,35,,10YR7/4,h0,c0,e0,-2,r0,-2,ein,-1,-1,wf4,wg1,g
120147,35,100,,10YR6/6,h0,c0,e0,-2,rb,f2,sub,-1,-1,wf3,wg1,g
120147,100,130,,10YR7/4,h0,c1,ed,f1,rb,f1,koh,-1,-1,wf2,wg1,g
120147,130,140,,10YR6/6,h0,c0,e0,-2,r0,-2,koh,-1,-1,wf3,wg1,g
120147,140,180,,10YR6/4,h0,c0,e0,-2,r0,-2,koh,-1,-1,wf3,wg1,g
120147,180,200,True,10YR8/4,h0,c0,e0,-2,r0,-2,ein,-1,-1,wf4,wg2,g
120148,0,4,,10YR6/2,h2,c0,e0,-2,r0,-2,koh,-1,-1,wf0,wg2,g
120148,4,10,,10YR6/3,h1,c0,e0,-2,r0,-2,koh,-1,-1,wf0,wg2,g
120148,10,50,,10YR7/6,h0,c0,e0,-2,r0,-2,koh,-1,-1,wf1,wg2,u
120148,50,90,,10YR7/3,h0,c0,e0,-2,r0,-2,pla,-1,-1,wf1,wg1,u
120148,90,170,,10YR5/6,h0,c0,eo,f3,r0,-2,sub,-1,-1,wf1,wg1,u
120148,170,200,True,10YR6/3,h0,c0,eo,f4,r0,-2,sub,-1,-1,wf0,wg0,z
120149,0,17,,10YR6/2,h2,c0,e0,-2,r0,-2,ein,-1,-1,wf5,wg3,g
120149,17,30,,10YR6/4,h1,c0,e0,-2,r0,-2,ein,-1,-1,wf4,wg3,g
120149,30,60,,10YR6/6,h0,c0,e0,-2,r0,-2,ein,-1,-1,wf4,wg2,g
120149,60,90,,10YR5/8,h0,c0,eo,f3,rb,f5,ein,-1,-9,wf3,wg2,u
120149,90,108,,10YR7/4,h0,c0,eh,f4,rb,f3,ein,-1,-1,wf2,wg1,u
120149,108,128,,10YR6/8,h0,c0,eh,f6,r0,-2,ein,-1,-9,wf2,wg1,u
120149,128,140,,10YR7/3,h0,c0,eh,f1,r0,-2,ein,-1,-1,wf1,wg1,u
120149,140,175,True,10YR7/2,h0,c0,e0,-2,r0,-2,ein,-1,-1,wf0,wg0,z
120150,0,10,,10YR2/1,h6,c0,e0,-2,r0,-2,koh,-1,-1,wf5,wg4,g
120150,10,20,,10YR5/1,h1,c0,eo,f1,r0,-2,ein,-1,-1,wf4,wg3,g
120150,20,36,,10YR7/3,h1,c0,eh,f1,r0,-2,ein,-1,-1,wf2,wg2,g
120150,36,70,,10YR7/6,h1,c0,eh,f6,r0,-2,ein,-1,-1,wf3,wg2,u
120150,70,90,,10YR7/3,h0,c0,eh,f2,r0,-2,ein,-1,-1,wf1,wg1,u
120150,90,130,,10YR7/2,h0,c0,eo,f1,r0,-2,ein,-1,-1,wf0,wg1,u
120150,130,170,True,10YR6/1,h0,c0,eh,f1,r0,-2,ein,-1,-1,wf0,wg0,u
120151,0,17,,10YR6/3,h2,c0,e0,-2,r0,-2,koh,-1,-1,wf3,wg3,u
120151,17,30,,10YR6/4,h1,c0,e0,-2,r0,-2,koh,-1,-1,wf2,wg3,u
120151,30,65,,10YR7/4,h0,c0,e0,-2,r0,-2,ein,-1,-1,wf4,wg3,g
120151,65,85,,10YR5/6,h0,c0,eo,f5,rb,f4,pol,-1,-9,wf2,wg1,u
120151,85,112,,10YR6/6,h0,c0,e0,-2,r0,-2,ein,-1,-9,wf2,wg2,u
120151,112,145,,10YR7/4,h0,c0,e0,-2,r0,-2,ein,-1,-1,wf1,wg1,u
120151,145,155,True,10YR7/3,h0,c0,e0,-2,r0,-2,ein,-1,-1,wf0,wg0,z
120153,0,3,,10YR5/3,h2,c0,e0,-2,r0,-2,koh,-1,-1,wf4,wg3,g
120153,3,85,,10YR5/8,h0,c0,e0,-2,r0,-2,koh,-1,-1,wf3,wg2,g
120153,85,170,,7.5YR6/6,h0,c0,e0,-2,rb,f5,koh,-1,-1,wf2,wg2,u
120153,170,200,True,10YR7/4,h0,c1,e0,-2,r0,-2,ein,-1,-1,wf0,wg0,z
120154,0,28,,7.5YR3/2,h7,c0,eo,f2,r0,-2,koh,-1,-9,wf5,wg3,g
120154,28,45,,7.5YR6/2,h2,c0,e0,-2,r0,-2,koh,-1,-1,wf5,wg3,g
120154,45,95,,7.5YR7/2,h1,c0,e0,-2,r0,-2,ein,-1,-1,wf4,wg3,g
120154,95,130,,10YR2/1,h7,c0,e0,-2,r0,-2,koh,-1,-9,wf3,wg1,u
120154,130,170,True,5YR6/1,h5,c0,e0,-2,r0,-2,ein,-1,-9,wf2,wg1,u
120155,0,4,,10YR4/1,h3,c0,e0,-2,r0,-2,koh,-1,-1,wf6,wg2,g
120155,4,26,,10YR5/3,h3,c0,e0,-2,r0,-2,koh,-1,-1,wf6,wg4,g
120155,26,48,,10YR6/8,h1,c0,e0,-2,r0,-2,ein,-1,-1,wf3,wg3,g
120155,48,75,,10YR6/6,h0,c0,e0,-2,r0,-2,ein,-1,-1,wf3,wg2,u
120155,75,115,,10YR7/3,h0,c0,e0,-2,r0,-2,ein,-1,-1,wf2,wg2,u
120155,115,140,,10YR7/4,h0,c0,eh,f2,r0,-2,ein,-1,-1,wf0,wg1,u
120155,140,170,True,10YR7/6,h0,c0,eh,f2,r0,-2,ein,-1,-1,wf0,wg0,z
120156,0,6,,7.5YR2.5/1,h3,c0,e0,-2,r0,-2,koh,-1,-1,wf5,wg2,g
120156,6,10,,7.5YR4/1,h2,c0,e0,-2,r0,-2,ein,-1,-1,wf4,wg3,g
120156,10,22,,7.5YR3/1,h0,c0,e0,-2,r0,-2,ein,-1,-1,wf2,wg1,g
120156,22,35,,7.5YR4/4,h1,c0,e0,-2,r0,-2,koh,-1,-9,wf2,wg2,g
120156,35,50,,10YR4/4,h0,c0,e0,-2,r0,-2,ein,-1,-9,wf1,wg1,u
120156,50,85,,10YR5/4,h0,c0,e0,-2,r0,-2,ein,-1,-1,wf1,wg1,u
120156,85,120,,10YR7/3,h0,c0,e0,-2,r0,-2,ein,-1,-1,wf1,wg1,u
120156,120,180,,10YR6/3,h0,c0,e0,-2,r0,-2,ein,-1,-1,wf1,wg1,u
120156,180,205,True,10YR6/3,h0,c0,e0,-2,r0,-2,ein,-1,-1,wf1,wg1,u
120157,0,7,,10YR3/2,h2,c0,e0,-2,r0,-2,ein,-1,-1,wf4,wg3,g
120157,7,17,,10YR3/4,h1,c0,e0,-2,r0,-2,koh,-1,-1,wf4,wg2,g
120157,17,46,,10YR4/6,h1,c0,e0,-2,r0,-2,ein,-1,-1,wf3,wg2,g
120157,46,75,,10YR6/4,h0,c0,e0,-2,r0,-2,ein,-1,-1,wf1,wg1,u
120157,75,120,,10YR7/4,h0,c0,eh,f2,rb,f1,ein,-1,-1,wf1,wg1,u
120157,120,160,,10YR7/3,h0,c0,eh,f3,rb,f3,ein,-1,hu;-9,wf2,wg2,u
120157,160,205,True,10YR7/4,h0,c0,eh,f4,rb,f2,ein,-1,-1,wf0,wg0,z
120159,0,10,,10YR2/1,h6,c0,e0,-2,r0,-2,kru,-1,-1,wf5,wg4,g
120159,10,25,,10YR2/1,h6,c0,e0,-2,r0,-2,sau,-1,-1,wf1,wg2,g
120159,25,50,,10YR6/2,h1,c0,eh,f2,rs,f2,ein,-1,-1,wf1,wg1,u
120159,50,70,,10YR3/3,h1,c0,e0,-2,r0,-2,koh,-1,-1,wf1,wg1,u
120159,70,80,True,10YR3/2,h0,c0,eh,f2,rs,f2,koh,-1,hu,wf0,wg0,z
120159,80,130,,-9,-9,-9,-9,-9,-9,-9,-9,-1,-1,-9,-9,-9
120160,0,4,,10YR5/3,h2,c0,e0,-2,r0,-2,ein,-1,-1,wf4,wg2,g
120160,4,23,,10YR5/6,h1,c0,e0,-2,r0,-2,koh,-1,-1,wf3,wg3,g
120160,23,35,,10YR5/3,h1,c0,e0,-2,r0,-2,koh,-1,-1,wf3,wg2,g
120160,35,52,,10YR6/8,h0,c0,e0,-2,r0,-2,ein,-1,-1,wf3,wg3,g
120160,52,80,,10YR7/6,h0,c0,eo,f2,r0,-2,ein,-1,-1,wf2,wg2,u
120160,80,110,,10YR7/1,h0,c0,eo,f3,r0,-2,ein,-1,-1,wf1,wg2,u
120160,110,145,,10YR7/2,h0,c0,eo,f1,r0,-2,ein,-1,-1,wf2,wg2,u
120160,145,185,True,10YR7/2,h0,c0,eh,f1,r0,-2,ein,-1,-1,wf1,wg1,u
120161,0,15,,10YR4/4,h2,c0,e0,-2,r0,-2,ein,-1,-1,wf5,wg2,g
120161,15,26,,10YR6/6,h0,c0,eo,f1,rb,f3,ein,-1,-1,wf3,wg1,g
120161,26,40,,10YR8/3,h0,c0,eo,f3,rb,f5,koh,-1,-1,wf4,wg3,g
120161,40,60,,10YR5/8,h0,c0,e0,-2,r0,-2,ein,-1,-1,wf2,wg2,u
120161,60,90,,10YR5/6,h0,c1,e0,-2,r0,-2,ein,-1,-1,wf0,wg0,z
120161,90,125,,10YR6/4,h0,c0,e0,-2,r0,-2,ein,-1,-1,wf0,wg0,z
120161,125,175,True,10YR5/6,h0,c0,e0,-2,r0,-2,ein,-1,-1,wf0,wg0,z
120163,0,4,,10YR5/3,h2,c0,e0,-2,r0,-2,ein,-1,-1,wf5,wg2,g
120163,4,20,,10YR4/4,h2,c0,e0,-2,r0,-2,koh,-1,-1,wf4,wg3,g
120163,20,30,,10YR4/3,h2,c0,e0,-2,r0,-2,koh,-1,-1,wf1,wg1,g
120163,30,52,,10YR4/6,h0,c0,e0,-2,r0,-2,koh,-1,-1,wf2,wg2,u
120163,52,80,,10YR6/4,h0,c0,e0,-2,r0,-2,ein,-1,-1,wf2,wg2,u
120163,80,120,,10YR6/4,h0,c0,eo,f3,r0,-2,ein,-1,-1,wf2,wg2,u
120163,120,160,True,10YR7/4,h0,c0,eh,f2,r0,-2,ein,-1,-1,wf2,wg2,u
120164,0,14,,10YR2/1,h2,c0,eo,f4,r0,-2,ein,-1,-1,wf4,wg4,g
120164,14,45,,10YR7/4,h0,c0,eh,f3,r0,-2,ein,-1,-1,wf4,wg3,u
120164,45,95,,10YR5/1,h0,c0,eh,f2,r0,-2,ein,-1,-1,wf3,wg3,u
120164,95,110,,10YR5/1,h0,c0,eh,f1,rs,f1,ein,-1,-1,wf0,wg0,z
120165,0,10,,10YR7/1,h2,c0,e0,-2,r0,-2,ein,-1,-1,wf5,wg2,g
120165,10,25,,10YR6/1,h1,c0,e0,-2,r0,-2,ein,-1,-1,wf4,wg3,g
120165,25,50,,10YR6/6,h0,c0,e0,-2,r0,-2,ein,-1,-1,wf2,wg3,g
120165,50,90,,10YR8/2,h0,c0,e0,-2,r0,-2,ein,-1,-1,wf1,wg1,u
120165,90,130,,10YR7/4,h0,c0,eo,f4,r0,-2,koh,-1,-1,wf2,wg2,u
120165,130,170,True,10YR7/3,h0,c0,eh,f5,r0,-2,ein,-1,-1,wf0,wg0,z
120167,0,3,,10YR4/1,h3,c0,e0,-2,r0,-2,ein,-1,-1,wf5,wg2,g
120167,3,28,,10YR6/2,h2,c0,e0,-2,r0,-2,koh,-1,-1,wf5,wg3,g
120167,28,50,,10YR5/6,h1,c0,e0,-2,rb,f1,ein,-1,-1,wf3,wg2,u
120167,50,90,,10YR6/6,h0,c0,eo,f2,rb,f2,ein,-1,-1,wf2,wg1,u
120167,90,130,,7.5YR6/6,h0,c0,eo,f6,rb,f3,koh,-1,-1,wf1,wg1,u
120167,130,200,True,10YR7/4,h0,c0,eh,f4,rb,f6,ein,-1,-1,wf1,wg2,u
120168,0,10,,10YR3/3,h2,c3,e0,-2,r0,-2,kru,-1,-1,wf4,wg2,g
120168,10,22,,10YR3/6,h0,c3,e0,-2,r0,-2,sau,-1,-1,wf2,wg3,u
120168,22,43,,10YR6/3,h0,c4,e0,-2,r0,-2,sau,-1,-1,wf2,wg2,u
120168,43,90,,10YR3/4,h0,c3,e0,-2,r0,-2,sau,-1,-1,wf1,wg2,u
120168,90,110,,10YR5/6,h0,c3,eo,f3,r0,-2,ein,-1,-1,wf2,wg2,u
120168,110,120,True,10YR4/6,h0,c3,e0,-2,rb,f2,koh,-1,-1,wf0,wg0,z
120169,0,7,,10YR5/2,h3,c0,e0,-2,r0,-2,koh,-1,-1,wf5,wg1,g
120169,7,28,,10YR6/4,h1,c0,e0,-2,r0,-2,ein,-1,-1,wf4,wg3,g
120169,28,50,,10YR7/4,h0,c0,e0,-2,r0,-2,ein,-1,-1,wf3,wg2,g
120169,50,75,,10YR7/6,h0,c0,e0,-2,r0,-2,ein,-1,-1,wf1,wg1,u
120169,75,140,,10YR5/6,h0,c1,eh,f4,r0,-2,koh,-1,-1,wf1,wg1,u
120169,140,190,,10YR6/3,h0,c1,eh,f1,r0,-2,ein,-1,-1,wf2,wg1,u
120169,190,205,True,10YR6/4,h0,c4,e0,-2,r0,-2,koh,-1,-1,wf1,wg1,u
120170,0,10,,10YR3/1,h3,c0,e0,-2,r0,-2,koh,-1,-1,wf5,wg2,g
120170,10,20,,10YR4/4,h2,c0,e0,-2,r0,-2,koh,-1,-1,wf5,wg4,g
120170,20,50,,10YR5/8,h1,c0,e0,-2,r0,-2,koh,-1,-1,wf3,wg3,g
120170,50,80,,10YR6/6,h0,c0,e0,-2,r0,-2,ein,-1,-1,wf2,wg2,u
120170,80,110,,10YR7/4,h0,c0,eh,f2,r0,-2,ein,-1,-1,wf1,wg1,u
120170,110,140,,10YR7/2,h0,c0,e0,-2,r0,-2,ein,-1,-1,wf2,wg2,u
120170,140,160,,10YR6/6,h0,c1,eo,f5,r0,-2,koh,-1,-1,wf3,wg4,u
120170,160,175,True,10YR7/2,h0,c0,e0,-2,r0,-2,koh,-1,-1,wf0,wg0,z
120181,0,3,,10YR4/1,h2,c0,e0,-2,r0,-2,koh,-1,-1,wf5,wg3,g
120181,3,21,,10YR3/1,h3,c0,e0,-2,r0,-2,koh,-1,-1,wf5,wg3,g
120181,21,45,,10YR4/6,h1,c0,e0,-2,r0,-2,ein,-1,-1,wf4,wg3,g
120181,45,65,,10YR5/8,h0,c0,eo,f4,r0,-2,ein,-1,-1,wf3,wg2,g
120181,65,115,True,10YR7/4,h0,c0,eh,f2,r0,-2,ein,-1,-1,wf1,wg1,u
120182,0,3,,10YR4/1,h0,c0,e0,-2,r0,-2,ein,-1,-1,wf4,wg2,g
120182,3,7,,10YR3/6,h0,c0,e0,-2,r0,-2,ein,-1,-1,wf5,wg3,g
120182,7,19,,10YR5/6,h0,c0,e0,-2,r0,-2,ein,-1,-1,wf4,wg2,u
120182,19,41,,10YR7/6,h0,c0,e0,-2,r0,-2,ein,-1,-1,wf3,wg2,u
120182,41,105,,10YR7/3,h0,c0,eo,f1,r0,-2,ein,-1,-1,wf1,wg1,u
120182,105,140,True,10YR6/6,h0,c0,e0,-2,r0,-2,ein,-1,-1,wf1,wg1,u
120183,0,15,,10YR4/1,h2,c0,e0,-2,r0,-2,ein,-1,-1,wf4,wg3,g
120183,15,25,,10YR4/6,h1,c0,e0,-2,r0,-2,koh,-1,-1,wf5,wg3,g
120183,25,40,,10YR6/6,h0,c0,e0,-2,r0,-2,ein,-1,-1,wf4,wg2,u
120183,40,60,,10YR7/6,h0,c0,eh,f2,rb,f2,ein,-1,-1,wf2,wg2,u
120183,60,110,True,10YR7/4,h1,c0,eh,f1,rb,f2,ein,-1,-1,wf2,wg1,u
120184,0,3,,10YR3/1,h3,c0,e0,-2,r0,-2,ein,-1,-1,wf4,wg2,g
120184,3,7,,10YR3/4,h1,c0,e0,-2,r0,-2,koh,-1,-1,wf4,wg2,g
120184,7,25,,10YR4/4,h1,c0,e0,-2,r0,-2,koh,-1,-1,wf4,wg3,g
120184,25,50,,10YR5/6,h0,c0,e0,-2,r0,-2,koh,-1,-1,wf3,wg3,g
120184,50,75,,10YR7/4,h0,c0,e0,-2,r0,-2,ein,-1,-1,wf3,wg2,g
120184,75,100,True,10YR6/4,h0,c0,eh,f2,r0,-2,ein,-1,-1,wf1,wg1,g
120185,0,7,,10YR4/1,h1,c0,e0,-2,r0,-2,ein,-1,-1,wf6,wg3,g
120185,7,15,,7.5YR4/3,h1,c0,e0,-2,r0,-2,koh,-1,-1,wf5,wg4,g
120185,15,55,,10YR5/6,h0,c0,e0,-2,r0,-2,ein,-1,-1,wf4,wg3,g
120185,55,75,,10YR6/6,h0,c0,eh,f2,r0,-2,ein,-1,-1,wf2,wg2,u
120185,75,95,,10YR6/4,h0,c0,eh,f3,r0,-2,ein,-1,-1,wf0,wg1,u
120185,95,125,True,10YR7/2,h0,c0,e0,-2,rb,f3,ein,-1,-1,wf0,wg1,u
