bund_nr,lfd_nr,otprobe,utprobe,grobb_anteil,grobb_fraktion,grobb_methode,grobb_anz,grobb_vol,probennr_grobb,trd_methode,trd_geschaetzt,trd_anz,trd_vol,probennr_trd,grobb_pr_art,trd_pr_art
120058,4,18,50,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120058,5,50,90,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120058,6,90,140,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120058,7,140,160,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120058,8,160,195,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120059,1,0,5,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120059,2,5,10,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120059,3,10,40,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120059,4,40,67,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120059,5,67,100,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120059,6,100,145,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120059,7,145,155,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120059,8,155,165,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120060,1,0,5,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120060,2,5,10,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120060,3,10,30,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120060,4,30,55,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120060,5,55,85,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120060,6,85,135,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120061,1,0,5,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120061,2,5,10,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120061,3,10,20,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120061,4,20,38,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120061,5,38,70,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120061,6,70,115,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120061,7,115,130,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120061,8,130,170,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120061,9,170,200,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120062,1,0,5,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120062,2,5,10,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120062,3,10,22,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120062,4,22,50,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120062,5,50,75,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120062,6,75,105,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120062,7,105,130,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120062,8,130,170,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120063,1,0,5,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120063,2,5,10,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120063,3,10,23,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120063,4,23,35,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120063,5,35,67,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120063,6,67,95,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120063,7,95,130,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120063,8,130,170,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120063,9,170,190,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120065,1,0,5,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120065,2,5,10,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120065,3,10,32,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120065,4,32,52,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120065,5,52,115,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120065,6,115,165,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120066,1,0,5,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120066,2,5,10,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120066,3,10,15,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120066,4,15,40,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120066,5,40,70,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120066,6,70,120,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120066,7,120,180,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120067,1,0,5,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120067,2,5,10,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120067,3,10,25,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120067,4,25,65,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120067,5,65,85,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120067,6,85,130,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120067,7,130,170,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120068,1,0,5,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120068,2,5,10,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120068,3,10,32,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120068,4,32,50,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120068,5,50,75,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120068,6,75,125,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120068,7,125,175,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120069,1,0,5,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120069,2,5,10,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120069,3,10,35,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120069,4,35,55,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120069,5,55,100,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120069,6,100,140,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120069,7,140,160,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120069,8,160,180,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120070,1,0,5,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120070,2,5,10,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120070,3,10,25,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120070,4,25,70,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120070,5,70,100,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120070,6,100,130,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120070,7,130,170,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120071,1,0,5,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120071,2,5,10,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120071,3,10,24,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120071,4,24,65,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120071,5,65,150,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120072,1,0,5,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120072,2,5,10,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120072,3,10,15,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120072,4,15,43,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120072,5,43,120,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120072,6,120,170,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120073,1,0,5,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120073,2,5,10,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120073,3,10,30,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120073,4,30,48,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120073,5,48,95,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120073,6,95,130,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120073,7,130,170,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120073,8,170,205,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120074,1,0,5,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120074,2,5,10,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120074,3,10,25,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120074,4,25,73,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120074,5,73,150,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120075,1,0,5,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120075,2,5,10,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120075,3,10,48,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120075,4,48,85,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120075,5,85,115,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120075,6,115,135,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120075,7,135,165,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120076,1,0,5,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120076,2,5,10,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120076,3,10,23,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120076,4,23,40,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120076,5,40,80,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120076,6,80,130,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120076,7,130,170,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120077,1,0,5,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120077,2,5,10,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120077,3,10,50,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120077,4,50,70,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120077,5,70,120,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120077,6,120,170,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120078,1,0,5,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120078,2,5,10,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120078,3,10,15,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120078,4,15,40,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120078,5,40,80,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120078,6,80,110,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120078,7,110,190,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120079,1,0,5,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120079,2,5,10,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120079,3,10,18,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120079,4,18,53,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120079,5,53,150,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120080,1,0,5,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120080,2,5,10,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120081,1,0,5,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120081,2,5,10,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120081,3,10,23,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120081,4,23,55,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120081,5,55,110,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120081,6,110,145,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120081,7,145,165,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120081,8,165,205,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120083,1,0,5,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120083,2,5,10,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120083,3,10,30,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120083,4,30,50,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120083,5,50,70,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120083,6,70,100,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120083,7,100,140,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120083,8,140,160,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120084,1,0,5,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120084,2,5,10,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120084,3,10,25,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120084,4,25,47,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120084,5,47,70,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120084,6,70,90,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120084,7,90,125,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120084,8,125,175,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120084,9,175,200,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120085,1,0,5,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120085,2,5,10,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120085,3,10,30,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120085,4,30,55,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120085,5,55,85,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120085,6,85,120,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120085,7,120,180,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120086,1,0,5,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120086,2,5,10,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120086,3,10,33,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120086,4,33,70,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120086,5,70,110,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120086,6,110,190,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120086,7,190,205,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120087,3,10,31,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120087,1,0,5,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120087,2,5,10,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120087,4,31,52,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120087,5,52,70,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120087,6,70,120,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120087,7,120,170,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120087,8,170,190,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120088,1,0,5,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120088,2,5,10,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120088,3,10,27,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120088,4,27,68,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120088,5,68,102,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120088,6,102,130,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120088,7,130,170,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120088,8,170,200,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120089,1,0,5,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120089,2,5,10,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120089,3,10,28,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120089,4,28,48,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120089,5,48,75,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120089,6,75,110,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120089,7,110,140,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120089,8,140,160,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120089,9,160,195,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120089,10,195,200,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120090,1,0,5,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120090,2,5,10,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120090,3,10,20,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120090,4,20,42,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120090,5,42,65,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120090,6,65,125,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120090,7,125,175,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120091,1,0,5,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120091,2,5,10,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120091,3,10,20,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120091,4,20,45,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120091,5,45,80,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120091,6,80,130,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120091,7,130,170,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120091,8,170,210,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120091,9,210,220,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120092,1,0,5,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120092,2,5,10,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120092,3,10,27,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120092,4,27,55,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120092,5,55,75,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120092,6,75,95,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120092,7,95,120,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120092,8,120,180,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120093,1,0,5,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120093,2,5,10,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120093,3,10,18,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120093,4,18,35,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120093,5,35,70,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120093,6,70,110,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120093,7,110,130,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120093,8,130,170,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120094,1,0,5,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120094,2,5,10,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120094,3,10,33,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120094,4,33,52,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120094,5,52,75,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120094,6,75,105,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120094,7,105,140,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120094,8,140,160,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120095,1,0,5,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120095,2,5,10,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120095,3,10,25,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120095,4,25,45,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120095,5,45,85,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120095,6,85,135,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120095,7,135,165,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120095,8,165,195,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120096,1,0,5,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120096,2,5,10,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120096,3,10,23,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
