bund_nr,horizont,lfd_nr,param,s_1,s_2,s_3,s_4,s_5,s_6,s_7,s_8
50001,s,,streuart,vn,vn,vn,vn,vn,vn,vn,vn
50001,s,,hackschn_maechtigkeit,,,,,,,,
50001,ol,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50001,ol,,maechtigkeit,3,2,1,1,1.5,1,2.5,2
50001,ol,,lagerung,lo,lo,lo,lo,lo,lo,lo,lo
50001,of,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50001,of,1,maechtigkeit,2.5,4,3.5,2,2,3.5,3,2.5
50001,of,1,durchwurz,2,3,2,2,2,2,1,1
50001,oh,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50001,oh,1,maechtigkeit,0.5,1,1,0.5,1.5,1,0.5,0.3
50001,oh,1,durchwurz,3,3,3,2,3,2,2,2
50001,a,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50001,a,,maechtigkeit,4,5,6,6,5,6,5,6
50001,a,,gefuege,sub,sub,sub,sub,sub,sub,sub,sub
50001,h,,humusform_ka5,moa,moa,moa,moa,moa,moa,moa,moa
50001,h,,humusform_ka6,-9,-9,-9,-9,-9,-9,-9,-9
50002,s,,streuart,vgn,vgn,vgn,vgn,vgn,vgn,vgn,vgn
50002,s,,hackschn_maechtigkeit,,,,,,,,
50002,ol,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50002,ol,,maechtigkeit,2,2.5,2,2,1,1,2,1
50002,ol,,lagerung,lo,lo,ve,ve,ve,ve,ve,ve
50002,of,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50002,of,1,maechtigkeit,4.5,6.5,4,5,2.5,5,5.5,5.5
50002,of,1,durchwurz,4,4,4,4,4,4,4,4
50002,oh,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50002,oh,1,maechtigkeit,3.5,1,2,3,2.5,4,3.5,3.5
50002,oh,1,durchwurz,4,4,4,4,4,4,4,4
50002,a,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50002,a,,maechtigkeit,11,13,12,12,10,13,12,10
50002,a,,gefuege,sub,sub,kru,sub,sub,sub,sub,sub
50002,h,,humusform_ka5,mor,gmo,mor,mor,mor,mor,mor,mor
50002,h,,humusform_ka6,-9,-9,-9,-9,-9,-9,-9,-9
50003,s,,streuart,vgn,vbn,vbg,vbn,vgbn,vgbn,vgbn,vbg
50003,s,,hackschn_maechtigkeit,,,,,,,,
50003,ol,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50003,ol,,maechtigkeit,2.5,1,3,1,1,1,1,3
50003,ol,,lagerung,-9,lo,lo,lo,lo,lo,lo,lo
50003,of,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50003,of,1,maechtigkeit,2,2,1.5,1,2,5,3,1.5
50003,of,1,durchwurz,3,2,3,2,2,3,3,2
50003,oh,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50003,oh,1,maechtigkeit,0,3,3,2,2,0,3,3
50003,oh,1,durchwurz,1,3,3,3,3,1,3,2
50003,a,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50003,a,,maechtigkeit,10,10,5,10,10,10,5,10
50003,a,,gefuege,sub,sub,sub,sub,sub,sub,sub,sub
50003,h,,humusform_ka5,mom,moa,gmo,moa,gmo,muo,gmo,gmo
50003,h,,humusform_ka6,-9,-9,-9,-9,-9,-9,-9,-9
50004,s,,streuart,vn,vn,vn,vn,vn,vn,vn,vn
50004,s,,hackschn_maechtigkeit,,,,,,,,
50004,ol,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50004,ol,,maechtigkeit,0.5,1,1,1,2,1,1,1
50004,ol,,lagerung,lo,lo,lo,lo,ve,lo,lo,lo
50004,of,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50004,of,1,maechtigkeit,1.5,5,7,7,4,3,5,4
50004,of,1,durchwurz,1,2,2,2,2,2,2,2
50004,oh,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50004,oh,1,maechtigkeit,6,1.5,6,3.5,1.5,3.5,3,5
50004,oh,1,durchwurz,3,2,2,2,2,2,2,2
50004,a,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50004,a,,maechtigkeit,5,5,10,5,5,10,5,15
50004,a,,gefuege,sub,sub,sub,sub,sub,sub,sub,sub
50004,h,,humusform_ka5,mrr,mra,mrr,mrr,mra,mrr,mrr,mrr
50004,h,,humusform_ka6,-9,-9,-9,-9,-9,-9,-9,-9
50005,s,,streuart,vbn,vb,vb,vb,vb,vbn,vbn,vb
50005,s,,hackschn_maechtigkeit,,,,,,,,
50005,ol,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50005,ol,,maechtigkeit,2.5,2,2.5,2.5,2,2.5,2.5,1
50005,ol,,lagerung,ve,ve,ve,ve,lo,ve,ve,lo
50005,of,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50005,of,1,maechtigkeit,1.5,1.5,1,1.5,2,2,1,2.5
50005,of,1,durchwurz,4,3,4,4,4,4,4,4
50005,oh,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50005,oh,1,maechtigkeit,0.2,0.1,0.2,0.1,0.2,0.2,0.5,0
50005,oh,1,durchwurz,4,3,4,4,4,4,4,1
50005,a,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50005,a,,maechtigkeit,25,25,30,28,29,28,28,29
50005,a,,gefuege,ein,ein,ein,ein,ein,ein,ein,ein
50005,h,,humusform_ka5,mom,mom,mom,mom,mom,mom,mom,muo
50005,h,,humusform_ka6,-9,-9,-9,-9,-9,-9,-9,-9
50006,s,,streuart,vb,vb,vb,vb,vb,vb,vb,vb
50006,s,,hackschn_maechtigkeit,,,,,,,,
50006,ol,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50006,ol,,maechtigkeit,3,1,1,2,1.5,0.5,1,1
50006,ol,,lagerung,lo,lo,lo,lo,lo,lo,lo,lo
50006,of,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50006,of,1,maechtigkeit,8,2.5,1.5,2.5,2.5,1,0.5,1
50006,of,1,durchwurz,1,1,1,3,2,1,1,1
50006,oh,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50006,oh,1,maechtigkeit,3.5,0.5,2.5,1.5,1,1,0.1,0.5
50006,oh,1,durchwurz,4,3,4,3,4,2,1,2
50006,a,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50006,a,,maechtigkeit,5,6,4,4,5,6,6,4
50006,a,,gefuege,sub,sub,sub,sub,sub,sub,sub,sub
50006,h,,humusform_ka5,mof,moa,mof,moa,moa,moa,muo,moa
50006,h,,humusform_ka6,-9,-9,-9,-9,-9,-9,-9,-9
50007,s,,streuart,vb,vb,vb,vb,vb,vb,vb,vb
50007,s,,hackschn_maechtigkeit,,,,,,,,
50007,ol,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50007,ol,,maechtigkeit,1,1,3,0.5,0.5,0.5,1,0.5
50007,ol,,lagerung,lo,lo,lo,lo,lo,lo,lo,lo
50007,of,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50007,of,1,maechtigkeit,2,4,4,1,0.5,1,1,1
50007,of,1,durchwurz,2,3,4,1,1,1,1,2
50007,oh,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50007,oh,1,maechtigkeit,0.1,0.3,0.3,0,0,0,0,0
50007,oh,1,durchwurz,4,4,4,1,1,1,1,1
50007,a,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50007,a,,maechtigkeit,25,23,19,15,15,22,13,30
50007,a,,gefuege,sub,sub,sub,sub,sub,sub,sub,sub
50007,h,,humusform_ka5,muo,mom,mom,muo,muo,muo,muo,muo
50007,h,,humusform_ka6,-9,-9,-9,-9,-9,-9,-9,-9
50008,s,,streuart,vgn,vgn,vgn,vgn,vgn,vgn,vgn,vgn
50008,s,,hackschn_maechtigkeit,,,,,,,,
50008,ol,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50008,ol,,maechtigkeit,2,2,1,1,2,2,2,2
50008,ol,,lagerung,lo,lo,lo,lo,lo,lo,lo,lo
50008,of,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50008,of,1,maechtigkeit,4,3,2,3,3,4,3,3
50008,of,1,durchwurz,3,3,3,3,3,3,3,3
50008,oh,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50008,oh,1,maechtigkeit,3,1,2,4,3,4,2,2
50008,oh,1,durchwurz,3,3,3,3,3,3,3,3
50008,a,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50008,a,,maechtigkeit,5,5,5,5,5,5,5,5
50008,a,,gefuege,sub,sub,sub,sub,sub,sub,sub,sub
50008,h,,humusform_ka5,moa,moa,moa,moa,moa,moa,moa,gmo
50008,h,,humusform_ka6,-9,-9,-9,-9,-9,-9,-9,-9
50009,s,,streuart,vn,vn,vn,vn,vn,vn,vn,vn
50009,s,,hackschn_maechtigkeit,,,,,,,,
50009,ol,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50009,ol,,maechtigkeit,3,2,1,1,6,4,6,3
50009,ol,,lagerung,lo,lo,lo,lo,lo,lo,lo,lo
50009,of,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50009,of,1,maechtigkeit,2.5,3,1,1,3,1,4,2
50009,of,1,durchwurz,2,2,2,2,2,2,2,2
50009,oh,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50009,oh,1,maechtigkeit,1,5,1,0,5,4,7,8
50009,oh,1,durchwurz,2,2,2,1,2,2,2,2
50009,a,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50009,a,,maechtigkeit,10,10,10,5,15,10,10,10
50009,a,,gefuege,sub,sub,sub,sub,sub,sub,sub,sub
50009,h,,humusform_ka5,moa,mor,moa,muf,mor,moa,mor,mor
50009,h,,humusform_ka6,-9,-9,-9,-9,-9,-9,-9,-9
50010,s,,streuart,vbn,vgbn,vbn,vbn,vbn,vgbn,vbn,vn
50010,s,,hackschn_maechtigkeit,,,,,,,,
50010,ol,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50010,ol,,maechtigkeit,1,2,2,2,2,1,1,0.5
50010,ol,,lagerung,lo,lo,lo,lo,lo,lo,lo,lo
50010,of,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50010,of,1,maechtigkeit,3,3,1,3,1,1,2,1
50010,of,1,durchwurz,3,3,2,2,2,1,1,1
50010,oh,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50010,oh,1,maechtigkeit,0,0,0,0,0,0,0,0
50010,oh,1,durchwurz,1,1,1,1,1,1,1,1
50010,a,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50010,a,,maechtigkeit,10,10,3,5,5,3,10,5
50010,a,,gefuege,sub,sub,sub,sub,sub,sub,sub,sub
50010,h,,humusform_ka5,muo,muo,muo,muo,muo,muo,muo,muo
50010,h,,humusform_ka6,-9,-9,-9,-9,-9,-9,-9,-9
50011,s,,streuart,vb,vb,vb,vb,vb,vb,vb,vb
50011,s,,hackschn_maechtigkeit,,,,,,,,
50011,ol,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50011,ol,,maechtigkeit,2,3,3,3,3,3,3,2.5
50011,ol,,lagerung,lo,lo,lo,lo,lo,lo,lo,lo
50011,of,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50011,of,1,maechtigkeit,1,2,1,1,2,2,2,1.5
50011,of,1,durchwurz,1,1,2,2,2,2,1,1
50011,oh,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50011,oh,1,maechtigkeit,3.5,0,5,2,1,1,1,1
50011,oh,1,durchwurz,2,1,2,2,2,2,2,2
50011,a,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50011,a,,maechtigkeit,5,5,5,5,3,5,5,5
50011,a,,gefuege,sub,sub,sub,sub,sub,sub,sub,sub
50011,h,,humusform_ka5,mor,muo,mor,moa,moa,moa,moa,moa
50011,h,,humusform_ka6,-9,-9,-9,-9,-9,-9,-9,-9
50012,s,,streuart,vbg,vbg,vbg,vbg,vbg,vbg,vbg,vbg
50012,s,,hackschn_maechtigkeit,,,,,,,,
50012,ol,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50012,ol,,maechtigkeit,1,1,1,1,1,1,1,1
50012,ol,,lagerung,lo,lo,lo,lo,lo,lo,lo,lo
50012,of,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50012,of,1,maechtigkeit,1.5,1,1,1,1,2,1.5,1
50012,of,1,durchwurz,1,1,1,1,1,1,1,1
50012,oh,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50012,oh,1,maechtigkeit,2.5,2,3,3,3,2,2.5,0.5
50012,oh,1,durchwurz,3,2,3,3,2,3,3,2
50012,a,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50012,a,,maechtigkeit,5,5,6,5,5,6,6,7
50012,a,,gefuege,sub,sub,sub,sub,sub,sub,sub,sub
50012,h,,humusform_ka5,mof,mof,mof,mof,mof,mof,mof,mom
50012,h,,humusform_ka6,-9,-9,-9,-9,-9,-9,-9,-9
50013,s,,streuart,vb,vb,vb,vb,vb,vb,vb,vb
50013,s,,hackschn_maechtigkeit,,,,,,,,
50013,ol,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50013,ol,,maechtigkeit,3,2,2,3,3,1.5,3,3
50013,ol,,lagerung,lo,lo,lo,lo,lo,lo,lo,lo
50013,of,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50013,of,1,maechtigkeit,1,1.5,1,2,1,0.5,1,1
50013,of,1,durchwurz,2,2,2,2,2,2,2,2
50013,oh,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50013,oh,1,maechtigkeit,1,0.5,0.5,1.5,1,0.5,1.5,1
50013,oh,1,durchwurz,2,2,2,3,2,2,3,2
50013,a,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50013,a,,maechtigkeit,8,7,7,6,8,7,7,7
50013,a,,gefuege,sub,sub,sub,sub,sub,sub,sub,sub
50013,h,,humusform_ka5,moa,moa,moa,moa,moa,moa,moa,moa
50013,h,,humusform_ka6,-9,-9,-9,-9,-9,-9,-9,-9
50014,s,,streuart,vb,vb,vb,vb,vb,vb,vb,vb
50014,s,,hackschn_maechtigkeit,,,,,,,,
50014,ol,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50014,ol,,maechtigkeit,2,2,2,2,3,3,2.5,2
50014,ol,,lagerung,lo,lo,lo,lo,lo,lo,lo,lo
50014,of,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50014,of,1,maechtigkeit,1,2.5,2,2,3,3,2.5,2
50014,of,1,durchwurz,1,1,1,1,1,1,2,1
50014,oh,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50014,oh,1,maechtigkeit,0,3.5,0.5,1,4,4,3.5,1
50014,oh,1,durchwurz,1,3,3,2,2,1,4,3
50014,a,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50014,a,,maechtigkeit,7,6,5,5,8,7,5,5
50014,a,,gefuege,sub,sub,sub,sub,sub,sub,sub,sub
50014,h,,humusform_ka5,mom,mor,moa,moa,mor,mor,mor,moa
50014,h,,humusform_ka6,-9,-9,-9,-9,-9,-9,-9,-9
50015,s,,streuart,vn,vgn,vgn,vn,vgn,vgn,vgn,vn
50015,s,,hackschn_maechtigkeit,,,,,,,,
50015,ol,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50015,ol,,maechtigkeit,3,1,1,2,2,1,1,1
50015,ol,,lagerung,lo,lo,lo,lo,lo,lo,lo,lo
50015,of,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50015,of,1,maechtigkeit,2,4,3,3,3,3,1,4
50015,of,1,durchwurz,2,1,2,2,2,2,2,2
50015,oh,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50015,oh,1,maechtigkeit,0,0,0,0,0,0,0,0
50015,oh,1,durchwurz,1,1,1,1,1,1,1,1
50015,a,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50015,a,,maechtigkeit,5,3,2,5,10,5,3,2
50015,a,,gefuege,sub,sub,sub,sub,sub,sub,sub,sub
50015,h,,humusform_ka5,muo,muo,muo,muo,muo,muo,muo,muo
50015,h,,humusform_ka6,-9,-9,-9,-9,-9,-9,-9,-9
50016,s,,streuart,vb,vb,vb,vb,vb,vb,vb,vb
50016,s,,hackschn_maechtigkeit,,,,,,,,
50016,ol,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50016,ol,,maechtigkeit,5,4,4,6,2,5,4,3
50016,ol,,lagerung,lo,lo,lo,lo,lo,lo,lo,lo
50016,of,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50016,of,1,maechtigkeit,2,2,1,1,1,2,3,2
50016,of,1,durchwurz,2,2,2,2,1,2,2,2
50016,oh,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50016,oh,1,maechtigkeit,0.5,1,0,0,0,1,0.5,0.5
50016,oh,1,durchwurz,2,2,1,1,1,2,2,2
50016,a,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50016,a,,maechtigkeit,2,3,2,4,6,3,3,3
50016,a,,gefuege,sub,sub,sub,sub,sub,sub,sub,sub
50016,h,,humusform_ka5,moa,moa,muo,muo,muo,moa,moa,moa
50016,h,,humusform_ka6,-9,-9,-9,-9,-9,-9,-9,-9
50017,s,,streuart,vb,vb,vb,vb,vb,vb,vb,vb
50017,s,,hackschn_maechtigkeit,,,,,,,,
50017,ol,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50017,ol,,maechtigkeit,1,0.5,2,2,1.5,2,2,2
50017,ol,,lagerung,lo,lo,lo,lo,lo,lo,lo,lo
50017,of,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50017,of,1,maechtigkeit,0.5,0.5,1,1,0.5,0.5,2,1
50017,of,1,durchwurz,1,1,1,1,1,1,2,1
50017,oh,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50017,oh,1,maechtigkeit,0,0,0,0,0,0,0,0
50017,oh,1,durchwurz,1,1,1,1,1,1,1,1
50017,a,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50017,a,,maechtigkeit,10,10,10,10,10,10,10,10
50017,a,,gefuege,sub,sub,sub,sub,sub,sub,sub,sub
50017,h,,humusform_ka5,muo,muo,muo,muo,muo,muo,muo,muo
50017,h,,humusform_ka6,-9,-9,-9,-9,-9,-9,-9,-9
50018,s,,streuart,vgn,vgn,vgn,vgn,vgn,vgn,vgn,vgn
50018,s,,hackschn_maechtigkeit,,,,,,,,
50018,ol,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50018,ol,,maechtigkeit,0,0,1,1,0,0,0,0
50018,ol,,lagerung,-9,-9,ve,lo,-9,-9,-9,-9
50018,of,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50018,of,1,maechtigkeit,7,2,8,3,6.5,4,7,4
50018,of,1,durchwurz,3,2,3,2,2,2,2,2
50018,oh,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50018,oh,1,maechtigkeit,2,7,5,4,2,4,3,4
50018,oh,1,durchwurz,3,3,3,3,3,3,3,3
50018,a,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50018,a,,maechtigkeit,5,5,5,2,5,15,10,5
50018,a,,gefuege,sub,sub,sub,sub,sub,sub,sub,sub
50018,h,,humusform_ka5,mor,mor,mor,mor,mor,mor,mor,mor
50018,h,,humusform_ka6,-9,-9,-9,-9,-9,-9,-9,-9
50019,s,,streuart,vn,vn,vn,vn,vn,vn,vn,vn
50019,s,,hackschn_maechtigkeit,,,,,,,,
50019,ol,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50019,ol,,maechtigkeit,2,1.5,3,2,3,3,4,2
50019,ol,,lagerung,lo,lo,lo,lo,lo,lo,lo,lo
50019,of,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50019,of,1,maechtigkeit,2.5,2.5,2,1.5,5,2,1,4
50019,of,1,durchwurz,2,2,2,2,2,2,2,2
50019,oh,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50019,oh,1,maechtigkeit,0.5,2,1,2.5,1,2,3,3
50019,oh,1,durchwurz,2,2,2,3,2,3,3,2
50019,a,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50019,a,,maechtigkeit,1,2,2,1,3,2,1,1
50019,a,,gefuege,sub,sub,sub,sub,sub,sub,sub,sub
50019,h,,humusform_ka5,moa,moa,moa,moa,moa,mra,moa,moa
50019,h,,humusform_ka6,-9,-9,-9,-9,-9,-9,-9,-9
50020,s,,streuart,vn,vgn,vgn,vgn,vn,vn,vn,vn
50020,s,,hackschn_maechtigkeit,,,,,,,,
50020,ol,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50020,ol,,maechtigkeit,1,1,1,1,1,0.5,0.5,1
50020,ol,,lagerung,lo,lo,lo,lo,lo,lo,lo,lo
50020,of,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50020,of,1,maechtigkeit,3,3.5,4,3,6,3,4,3
50020,of,1,durchwurz,2,3,3,3,3,2,3,3
50020,oh,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50020,oh,1,maechtigkeit,1,0,0,0,0,0,0,0
50020,oh,1,durchwurz,3,1,1,1,1,1,1,1
50020,a,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50020,a,,maechtigkeit,30,25,25,25,30,30,25,30
50020,a,,gefuege,kru,kru,kru,kru,kru,kru,kru,kru
50020,h,,humusform_ka5,moa,muo,muo,muo,muo,muo,muo,muo
50020,h,,humusform_ka6,-9,-9,-9,-9,-9,-9,-9,-9
50021,s,,streuart,vgbn,vgbn,vgbn,vgbn,vgbn,vbn,vgbn,vgbn
50021,s,,hackschn_maechtigkeit,,,,,,,,
50021,ol,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50021,ol,,maechtigkeit,1,2,3,2,3,2,2,4
50021,ol,,lagerung,lo,lo,lo,lo,lo,lo,lo,lo
50021,of,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50021,of,1,maechtigkeit,3,3,3,4,3,0,3,4
50021,of,1,durchwurz,2,2,2,2,2,1,2,2
50021,oh,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50021,oh,1,maechtigkeit,0,0,0,0,0,0,0,0
50021,oh,1,durchwurz,1,1,1,1,1,1,1,1
50021,a,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50021,a,,maechtigkeit,15,15,20,15,25,15,20,20
50021,a,,gefuege,kru,kru,kru,kru,kru,kru,kru,kru
50021,h,,humusform_ka5,muo,muo,muo,muo,muo,mut,muo,muo
50021,h,,humusform_ka6,-9,-9,-9,-9,-9,-9,-9,-9
50022,s,,streuart,vbn,vgbn,vgbn,vgbn,vbn,vbn,vbn,vbn
50022,s,,hackschn_maechtigkeit,,,,,,,,
50022,ol,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50022,ol,,maechtigkeit,3,3,1,1,4,3,3,2
50022,ol,,lagerung,lo,lo,lo,lo,lo,lo,lo,lo
50022,of,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50022,of,1,maechtigkeit,4,2,6,6,3.5,2,3,7
50022,of,1,durchwurz,2,2,2,2,2,2,2,2
50022,oh,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50022,oh,1,maechtigkeit,0,0,0,0,0,0,0,0
50022,oh,1,durchwurz,1,1,1,1,1,1,1,1
50022,a,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50022,a,,maechtigkeit,5,5,5,5,5,5,5,5
50022,a,,gefuege,sub,sub,sub,sub,sub,sub,sub,sub
50022,h,,humusform_ka5,mom,gmo,gmo,gmo,mom,mom,mom,mom
50022,h,,humusform_ka6,-9,-9,-9,-9,-9,-9,-9,-9
50023,s,,streuart,vbn,vbn,vbn,vbn,vbn,vbn,vbn,vbn
50023,s,,hackschn_maechtigkeit,,,,,,,,
50023,ol,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50023,ol,,maechtigkeit,1.5,3,1,5,1,5,1.5,4
50023,ol,,lagerung,lo,vn,lo,lo,lo,lo,-9,lo
50023,of,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50023,of,1,maechtigkeit,4.5,2,3,2,2,2,4,3
50023,of,1,durchwurz,1,1,1,1,1,1,1,2
50023,oh,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50023,oh,1,maechtigkeit,0,0,0,0,0,0,0,0
50023,oh,1,durchwurz,1,1,1,1,1,1,1,1
50023,a,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50023,a,,maechtigkeit,5,15,10,10,10,15,15,10
50023,a,,gefuege,sub,sub,sub,sub,sub,sub,sub,sub
50023,h,,humusform_ka5,muo,muo,muo,muo,muo,muo,muo,muo
50023,h,,humusform_ka6,-9,-9,-9,-9,-9,-9,-9,-9
50024,s,,streuart,vb,vb,vb,vb,vb,vb,vb,vb
50024,s,,hackschn_maechtigkeit,,,,,,,,
50024,ol,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50024,ol,,maechtigkeit,2,3,2.5,2,2,1,2,3.5
50024,ol,,lagerung,si,lo,lo,lo,lo,lo,lo,lo
50024,of,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50024,of,1,maechtigkeit,3,6,6,5,3,3,4.5,6
50024,of,1,durchwurz,3,4,4,2,2,2,4,3
50024,oh,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50024,oh,1,maechtigkeit,1,3,3,2,1.5,1,2.5,3.5
50024,oh,1,durchwurz,4,4,4,3,3,3,4,4
50024,a,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50024,a,,maechtigkeit,28,25,29,28,26,30,25,27
50024,a,,gefuege,ein,ein,ein,ein,ein,ein,ein,ein
50024,h,,humusform_ka5,moa,mor,mor,mor,moa,moa,mor,mor
50024,h,,humusform_ka6,-9,-9,-9,-9,-9,-9,-9,-9
50025,s,,streuart,vb,vb,vb,vb,vb,vb,vb,vb
50025,s,,hackschn_maechtigkeit,,,,,,,,
50025,ol,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50025,ol,,maechtigkeit,1,1.5,1,1,1,1.5,1.5,1
50025,ol,,lagerung,lo,lo,lo,lo,lo,lo,lo,lo
50025,of,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50025,of,1,maechtigkeit,0.5,1,1,0.5,1,1.5,1.5,0
50025,of,1,durchwurz,2,3,3,3,2,1,1,1
50025,oh,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50025,oh,1,maechtigkeit,0.1,0.1,0.1,0.2,0.2,0.1,0.2,0.1
50025,oh,1,durchwurz,2,4,4,4,4,4,4,1
50025,a,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50025,a,,maechtigkeit,16,13,15,13,12,11,12,12
50025,a,,gefuege,ein,ein,ein,ein,ein,ein,ein,ein
50025,h,,humusform_ka5,mom,mom,mom,moa,moa,mom,moa,mom
50025,h,,humusform_ka6,-9,-9,-9,-9,-9,-9,-9,-9
50026,s,,streuart,vb,vb,vb,vb,vb,vb,vb,vb
50026,s,,hackschn_maechtigkeit,,,,,,,,
50026,ol,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50026,ol,,maechtigkeit,2,2,3,2,3,3,3,3
50026,ol,,lagerung,lo,lo,lo,lo,lo,lo,lo,lo
50026,of,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50026,of,1,maechtigkeit,2,1,2,2,2,2,2,2
50026,of,1,durchwurz,1,1,1,1,1,1,1,1
