id,kurz,lang,gueltig_ab,gueltig_bis
163.001.007,163.001.007,,1989-01-01,
163.001.008,163.001.008,,1989-01-01,
163.001.009,163.001.009,,1989-01-01,
163.001.010,163.001.010,,1989-01-01,
163.001.011,163.001.011,,1989-01-01,
163.001.012,163.001.012,,1989-01-01,
163.001.013,163.001.013,,1989-01-01,
163.001.014,163.001.014,,1989-01-01,
163.001.015,163.001.015,,1989-01-01,
163.001.016,163.001.016,,1989-01-01,
163.001.017,163.001.017,,1989-01-01,
163.001.018,163.001.018,,1989-01-01,
163.001.019,163.001.019,,1989-01-01,
163.001.020,163.001.020,,1989-01-01,
163.001.021,163.001.021,,1989-01-01,
163.001.022,163.001.022,,1989-01-01,
163.001.023,163.001.023,,1989-01-01,
163.001.024,163.001.024,,1989-01-01,
163.001.025,163.001.025,,1989-01-01,
163.001.026,163.001.026,,1989-01-01,
163.001.027,163.001.027,,1989-01-01,
163.001.028,163.001.028,,1989-01-01,
163.001.029,163.001.029,,1989-01-01,
163.001.030,163.001.030,,1989-01-01,
163.001.031,163.001.031,,1989-01-01,
163.001.032,163.001.032,,1989-01-01,
163.001.033,163.001.033,,1989-01-01,
163.001.034,163.001.034,,1989-01-01,
163.001.035,163.001.035,,1989-01-01,
163.001.999,163.001.999,,1989-01-01,
163.002.001,163.002.001,,1989-01-01,
164.001.001,164.001.001,,1989-01-01,
164.001.002,164.001.002,,1989-01-01,
164.001.003,164.001.003,,1989-01-01,
164.001.999,164.001.999,,1989-01-01,
164.002.001,164.002.001,,1989-01-01,
164.002.002,164.002.002,,1989-01-01,
164.002.003,164.002.003,,1989-01-01,
164.002.004,164.002.004,,1989-01-01,2021-01-01
164.002.005,164.002.005,,1989-01-01,2021-01-01
164.002.999,164.002.999,,1989-01-01,
164.003.001,164.003.001,,1989-01-01,
164.004.001,164.004.001,,1989-01-01,
164.005.001,164.005.001,,1989-01-01,
164.006.001,164.006.001,,1989-01-01,
164.006.002,164.006.002,,1989-01-01,
164.006.003,164.006.003,,1989-01-01,
164.006.004,164.006.004,,1989-01-01,
164.006.005,164.006.005,,1989-01-01,
164.006.006,164.006.006,,1989-01-01,
164.006.007,164.006.007,,1989-01-01,
164.006.008,164.006.008,,1989-01-01,
164.006.009,164.006.009,,1989-01-01,
164.006.010,164.006.010,,1989-01-01,
164.006.011,164.006.011,,1989-01-01,
164.006.012,164.006.012,,1989-01-01,
164.006.013,164.006.013,,1989-01-01,
164.006.014,164.006.014,,1989-01-01,
164.006.015,164.006.015,,1989-01-01,
164.006.016,164.006.016,,1989-01-01,
164.006.017,164.006.017,,1989-01-01,
164.006.999,164.006.999,,1989-01-01,
165.001.001,165.001.001,,1989-01-01,
166.001.001,166.001.001,,1989-01-01,
166.002.001,166.002.001,,1989-01-01,
166.002.002,166.002.002,,1989-01-01,
166.002.003,166.002.003,,1989-01-01,
166.002.004,166.002.004,,1989-01-01,
166.002.005,166.002.005,,1989-01-01,
166.002.006,166.002.006,,1989-01-01,
166.002.007,166.002.007,,1989-01-01,
166.002.008,166.002.008,,1989-01-01,
166.002.009,166.002.009,,1989-01-01,
166.002.010,166.002.010,,1989-01-01,
166.002.011,166.002.011,,1989-01-01,
166.002.012,166.002.012,,1989-01-01,
166.002.013,166.002.013,,1989-01-01,
166.002.014,166.002.014,,1989-01-01,
166.002.015,166.002.015,,1989-01-01,
166.002.016,166.002.016,,1989-01-01,
166.002.017,166.002.017,,1989-01-01,
166.002.018,166.002.018,,1989-01-01,
166.002.019,166.002.019,,1989-01-01,
166.002.020,166.002.020,,1989-01-01,
166.002.021,166.002.021,,1989-01-01,
166.002.022,166.002.022,,1989-01-01,
166.002.999,166.002.999,,1989-01-01,
166.003.001,166.003.001,,1989-01-01,
166.004.001,166.004.001,,1989-01-01,
166.004.002,166.004.002,,1989-01-01,
166.004.003,166.004.003,,1989-01-01,
166.004.004,166.004.004,,1989-01-01,
166.004.005,166.004.005,,1989-01-01,
166.004.006,166.004.006,,1989-01-01,
166.004.007,166.004.007,,1989-01-01,
166.004.008,166.004.008,,1989-01-01,
166.004.009,166.004.009,,1989-01-01,
166.004.010,166.004.010,,1989-01-01,
166.004.011,166.004.011,,1989-01-01,
166.004.012,166.004.012,,1989-01-01,
166.004.013,166.004.013,,1989-01-01,
166.004.014,166.004.014,,1989-01-01,
166.004.015,166.004.015,,1989-01-01,
166.004.016,166.004.016,,1989-01-01,
166.004.017,166.004.017,,1989-01-01,
166.004.018,166.004.018,,1989-01-01,
166.004.019,166.004.019,,1989-01-01,
166.004.020,166.004.020,,1989-01-01,
166.004.021,166.004.021,,1989-01-01,
166.004.022,166.004.022,,1989-01-01,
166.004.023,166.004.023,,1989-01-01,
166.004.024,166.004.024,,1989-01-01,
166.004.025,166.004.025,,1989-01-01,
166.004.026,166.004.026,,1989-01-01,
166.004.999,166.004.999,,1989-01-01,
166.005.001,166.005.001,,1989-01-01,
166.005.002,166.005.002,,1989-01-01,
166.005.003,166.005.003,,1989-01-01,
166.005.004,166.005.004,,1989-01-01,
166.005.005,166.005.005,,1989-01-01,
166.005.006,166.005.006,,1989-01-01,
166.005.007,166.005.007,,1989-01-01,
166.005.008,166.005.008,,1989-01-01,
166.005.999,166.005.999,,1989-01-01,
167.001.001,167.001.001,,1989-01-01,
167.002.001,167.002.001,,1989-01-01,
167.002.002,167.002.002,,1989-01-01,
167.002.003,167.002.003,,1989-01-01,
167.002.004,167.002.004,,1989-01-01,
167.002.005,167.002.005,,1989-01-01,
167.002.006,167.002.006,,1989-01-01,
167.002.007,167.002.007,,1989-01-01,
167.002.008,167.002.008,,1989-01-01,
167.002.009,167.002.009,,1989-01-01,
167.002.010,167.002.010,,1989-01-01,
167.002.011,167.002.011,,1989-01-01,
167.002.012,167.002.012,,1989-01-01,
167.002.013,167.002.013,,1989-01-01,
167.002.014,167.002.014,,1989-01-01,
167.002.999,167.002.999,,1989-01-01,
167.003.001,167.003.001,,1989-01-01,
167.003.002,167.003.002,,1989-01-01,
167.003.003,167.003.003,,1989-01-01,
167.003.004,167.003.004,,1989-01-01,
167.003.005,167.003.005,,1989-01-01,
167.003.006,167.003.006,,1989-01-01,
167.003.007,167.003.007,,1989-01-01,
167.003.008,167.003.008,,1989-01-01,
167.003.999,167.003.999,,1989-01-01,
167.004.001,167.004.001,,1989-01-01,
167.004.002,167.004.002,,1989-01-01,
167.004.999,167.004.999,,1989-01-01,
167.005.001,167.005.001,,1989-01-01,
167.005.002,167.005.002,,1989-01-01,
167.005.003,167.005.003,,1989-01-01,
167.005.004,167.005.004,,1989-01-01,
167.005.999,167.005.999,,1989-01-01,
167.006.001,167.006.001,,1989-01-01,
167.006.002,167.006.002,,1989-01-01,
167.006.003,167.006.003,,1989-01-01,
167.006.004,167.006.004,,1989-01-01,
167.006.005,167.006.005,,1989-01-01,
167.006.006,167.006.006,,1989-01-01,
167.006.007,167.006.007,,1989-01-01,
167.006.008,167.006.008,,1989-01-01,
167.006.009,167.006.009,,1989-01-01,
167.006.010,167.006.010,,1989-01-01,
167.006.011,167.006.011,,1989-01-01,
167.006.012,167.006.012,,1989-01-01,
167.006.013,167.006.013,,1989-01-01,
167.006.014,167.006.014,,1989-01-01,
167.006.015,167.006.015,,1989-01-01,
167.006.016,167.006.016,,1989-01-01,
167.006.017,167.006.017,,1989-01-01,
167.006.018,167.006.018,,1989-01-01,
167.006.019,167.006.019,,1989-01-01,
167.006.020,167.006.020,,1989-01-01,
167.006.021,167.006.021,,1989-01-01,
167.006.022,167.006.022,,1989-01-01,
167.006.023,167.006.023,,1989-01-01,
167.006.024,167.006.024,,1989-01-01,
167.006.025,167.006.025,,1989-01-01,
167.006.026,167.006.026,,1989-01-01,
167.006.027,167.006.027,,1989-01-01,
167.006.028,167.006.028,,1989-01-01,
167.006.029,167.006.029,,1989-01-01,
167.006.030,167.006.030,,1989-01-01,
167.006.031,167.006.031,,1989-01-01,
167.006.032,167.006.032,,1989-01-01,
167.006.033,167.006.033,,1989-01-01,
167.006.034,167.006.034,,1989-01-01,
167.006.035,167.006.035,,1989-01-01,
167.006.036,167.006.036,,1989-01-01,
167.006.037,167.006.037,,1989-01-01,
167.006.038,167.006.038,,1989-01-01,
167.006.039,167.006.039,,1989-01-01,
167.006.040,167.006.040,,1989-01-01,
167.006.041,167.006.041,,1989-01-01,
167.006.042,167.006.042,,1989-01-01,
167.006.043,167.006.043,,1989-01-01,
167.006.044,167.006.044,,1989-01-01,
167.006.045,167.006.045,,1989-01-01,
167.006.046,167.006.046,,1989-01-01,
167.006.047,167.006.047,,1989-01-01,
167.006.048,167.006.048,,1989-01-01,
167.006.999,167.006.999,,1989-01-01,
167.007.001,167.007.001,,1989-01-01,
167.007.002,167.007.002,,1989-01-01,
167.007.003,167.007.003,,1989-01-01,
167.007.004,167.007.004,,1989-01-01,
167.007.005,167.007.005,,1989-01-01,
167.007.006,167.007.006,,1989-01-01,
167.007.007,167.007.007,,1989-01-01,
167.007.008,167.007.008,,1989-01-01,
167.007.999,167.007.999,,1989-01-01,
167.008.001,167.008.001,,1989-01-01,
167.008.002,167.008.002,,1989-01-01,
167.008.003,167.008.003,,1989-01-01,
167.008.004,167.008.004,,1989-01-01,
167.008.005,167.008.005,,1989-01-01,
167.008.006,167.008.006,,1989-01-01,
167.008.007,167.008.007,,1989-01-01,
167.008.008,167.008.008,,1989-01-01,
167.008.009,167.008.009,,1989-01-01,
167.008.010,167.008.010,,1989-01-01,
167.008.011,167.008.011,,1989-01-01,
167.008.012,167.008.012,,1989-01-01,
167.008.013,167.008.013,,1989-01-01,
167.008.014,167.008.014,,1989-01-01,
167.008.015,167.008.015,,1989-01-01,
167.008.016,167.008.016,,1989-01-01,
167.008.017,167.008.017,,1989-01-01,
167.008.018,167.008.018,,1989-01-01,
167.008.019,167.008.019,,1989-01-01,
167.008.020,167.008.020,,1989-01-01,
167.008.021,167.008.021,,1989-01-01,
167.008.022,167.008.022,,1989-01-01,
167.008.023,167.008.023,,1989-01-01,
167.008.024,167.008.024,,1989-01-01,
167.008.025,167.008.025,,1989-01-01,
167.008.026,167.008.026,,1989-01-01,
167.008.027,167.008.027,,1989-01-01,
167.008.028,167.008.028,,1989-01-01,
167.008.029,167.008.029,,1989-01-01,
167.008.030,167.008.030,,1989-01-01,
167.008.031,167.008.031,,1989-01-01,
167.008.032,167.008.032,,1989-01-01,
167.008.033,167.008.033,,1989-01-01,
167.008.034,167.008.034,,1989-01-01,
167.008.035,167.008.035,,1989-01-01,
167.008.036,167.008.036,,1989-01-01,
167.008.037,167.008.037,,1989-01-01,
167.008.038,167.008.038,,1989-01-01,
167.008.039,167.008.039,,1989-01-01,
167.008.040,167.008.040,,1989-01-01,
167.008.041,167.008.041,,1989-01-01,
167.008.042,167.008.042,,1989-01-01,
167.008.043,167.008.043,,1989-01-01,
167.008.044,167.008.044,,1989-01-01,
167.008.999,167.008.999,,1989-01-01,
167.009.001,167.009.001,,1989-01-01,
167.010.001,167.010.001,,1989-01-01,
168.001.001,168.001.001,,1989-01-01,
168.001.002,168.001.002,,1989-01-01,
168.001.003,168.001.003,,1989-01-01,
168.001.004,168.001.004,,1989-01-01,
168.001.005,168.001.005,,1989-01-01,
168.001.006,168.001.006,,1989-01-01,
168.001.007,168.001.007,,1989-01-01,
168.001.008,168.001.008,,1989-01-01,
168.001.009,168.001.009,,1989-01-01,
168.001.010,168.001.010,,1989-01-01,
168.001.011,168.001.011,,1989-01-01,
168.001.012,168.001.012,,1989-01-01,
168.001.013,168.001.013,,1989-01-01,
168.001.014,168.001.014,,1989-01-01,
168.001.015,168.001.015,,1989-01-01,
168.001.016,168.001.016,,1989-01-01,
168.001.017,168.001.017,,1989-01-01,
168.001.018,168.001.018,,1989-01-01,
168.001.019,168.001.019,,1989-01-01,
168.001.020,168.001.020,,1989-01-01,
168.001.021,168.001.021,,1989-01-01,
168.001.022,168.001.022,,1989-01-01,
168.001.023,168.001.023,,1989-01-01,
168.001.024,168.001.024,,1989-01-01,
168.001.025,168.001.025,,1989-01-01,
168.001.026,168.001.026,,1989-01-01,
168.001.027,168.001.027,,1989-01-01,
168.001.028,168.001.028,,1989-01-01,
168.001.029,168.001.029,,1989-01-01,
168.001.030,168.001.030,,1989-01-01,
168.001.031,168.001.031,,1989-01-01,
168.001.032,168.001.032,,1989-01-01,
168.001.033,168.001.033,,1989-01-01,
168.001.034,168.001.034,,1989-01-01,
168.001.035,168.001.035,,1989-01-01,
168.001.036,168.001.036,,1989-01-01,
168.001.037,168.001.037,,1989-01-01,
168.001.038,168.001.038,,1989-01-01,
168.001.039,168.001.039,,1989-01-01,
168.001.040,168.001.040,,1989-01-01,
168.001.041,168.001.041,,1989-01-01,
168.001.042,168.001.042,,1989-01-01,
168.001.043,168.001.043,,1989-01-01,
168.001.044,168.001.044,,1989-01-01,
168.001.045,168.001.045,,1989-01-01,
168.001.046,168.001.046,,1989-01-01,
168.001.047,168.001.047,,1989-01-01,
168.001.048,168.001.048,,1989-01-01,
168.001.049,168.001.049,,1989-01-01,
168.001.050,168.001.050,,1989-01-01,
168.001.051,168.001.051,,1989-01-01,
168.001.052,168.001.052,,1989-01-01,
168.001.053,168.001.053,,1989-01-01,
168.001.054,168.001.054,,1989-01-01,
168.001.055,168.001.055,,1989-01-01,
168.001.056,168.001.056,,1989-01-01,
168.001.057,168.001.057,,1989-01-01,
168.001.058,168.001.058,,1989-01-01,
168.001.059,168.001.059,,1989-01-01,
168.001.060,168.001.060,,1989-01-01,
168.001.061,168.001.061,,1989-01-01,
168.001.062,168.001.062,,1989-01-01,
168.001.063,168.001.063,,1989-01-01,
168.001.064,168.001.064,,1989-01-01,
168.001.065,168.001.065,,1989-01-01,
168.001.066,168.001.066,,1989-01-01,
168.001.067,168.001.067,,1989-01-01,
168.001.068,168.001.068,,1989-01-01,
168.001.069,168.001.069,,1989-01-01,
168.001.070,168.001.070,,1989-01-01,
168.001.071,168.001.071,,1989-01-01,
168.001.072,168.001.072,,1989-01-01,
168.001.073,168.001.073,,1989-01-01,
168.001.074,168.001.074,,1989-01-01,
168.001.075,168.001.075,,1989-01-01,
168.001.076,168.001.076,,1989-01-01,
168.001.077,168.001.077,,1989-01-01,
168.001.078,168.001.078,,1989-01-01,
168.001.079,168.001.079,,1989-01-01,
168.001.080,168.001.080,,1989-01-01,
168.001.081,168.001.081,,1989-01-01,
168.001.082,168.001.082,,1989-01-01,
168.001.083,168.001.083,,1989-01-01,
168.001.084,168.001.084,,1989-01-01,
168.001.085,168.001.085,,1989-01-01,
168.001.086,168.001.086,,1989-01-01,
168.001.087,168.001.087,,1989-01-01,
168.001.088,168.001.088,,1989-01-01,
168.001.089,168.001.089,,1989-01-01,
168.001.090,168.001.090,,1989-01-01,
168.001.091,168.001.091,,1989-01-01,
168.001.092,168.001.092,,1989-01-01,
168.001.093,168.001.093,,1989-01-01,
168.001.094,168.001.094,,1989-01-01,
168.001.095,168.001.095,,1989-01-01,
168.001.096,168.001.096,,1989-01-01,
168.001.097,168.001.097,,1989-01-01,
168.001.098,168.001.098,,1989-01-01,
168.001.099,168.001.099,,1989-01-01,
168.001.100,168.001.100,,1989-01-01,
168.001.101,168.001.101,,1989-01-01,
168.001.102,168.001.102,,1989-01-01,
168.001.103,168.001.103,,1989-01-01,
168.001.104,168.001.104,,1989-01-01,
168.001.105,168.001.105,,1989-01-01,
168.001.106,168.001.106,,1989-01-01,
168.001.107,168.001.107,,1989-01-01,
168.001.108,168.001.108,,1989-01-01,
168.001.109,168.001.109,,1989-01-01,
168.001.110,168.001.110,,1989-01-01,
168.001.111,168.001.111,,1989-01-01,
168.001.112,168.001.112,,1989-01-01,
168.001.113,168.001.113,,1989-01-01,
168.001.114,168.001.114,,1989-01-01,
168.001.115,168.001.115,,1989-01-01,
168.001.116,168.001.116,,1989-01-01,
168.001.117,168.001.117,,1989-01-01,
168.001.118,168.001.118,,1989-01-01,
168.001.119,168.001.119,,1989-01-01,
168.001.120,168.001.120,,1989-01-01,
168.001.121,168.001.121,,1989-01-01,
168.001.122,168.001.122,,1989-01-01,
168.001.123,168.001.123,,1989-01-01,
168.001.124,168.001.124,,1989-01-01,
168.001.125,168.001.125,,1989-01-01,
168.001.126,168.001.126,,1989-01-01,
168.001.127,168.001.127,,1989-01-01,
168.001.128,168.001.128,,1989-01-01,
168.001.129,168.001.129,,1989-01-01,
168.001.130,168.001.130,,1989-01-01,
168.001.131,168.001.131,,1989-01-01,
168.001.132,168.001.132,,1989-01-01,
168.001.133,168.001.133,,1989-01-01,
168.001.134,168.001.134,,1989-01-01,
168.001.135,168.001.135,,1989-01-01,
168.001.136,168.001.136,,1989-01-01,
168.001.137,168.001.137,,1989-01-01,
168.001.138,168.001.138,,1989-01-01,
168.001.139,168.001.139,,1989-01-01,
168.001.140,168.001.140,,1989-01-01,
168.001.141,168.001.141,,1989-01-01,
168.001.142,168.001.142,,1989-01-01,
168.001.143,168.001.143,,1989-01-01,
168.001.144,168.001.144,,1989-01-01,
168.001.999,168.001.999,,1989-01-01,
168.002.001,168.002.001,,1989-01-01,
168.003.001,168.003.001,,1989-01-01,
168.003.002,168.003.002,,1989-01-01,
168.003.003,168.003.003,,1989-01-01,
168.003.999,168.003.999,,1989-01-01,
168.004.001,168.004.001,,1989-01-01,
168.004.002,168.004.002,,1989-01-01,
168.004.999,168.004.999,,1989-01-01,
168.005.001,168.005.001,,1989-01-01,
168.005.002,168.005.002,,1989-01-01,
168.005.003,168.005.003,,1989-01-01,
168.005.004,168.005.004,,1989-01-01,
168.005.005,168.005.005,,1989-01-01,
168.005.999,168.005.999,,1989-01-01,
168.006.001,168.006.001,,1989-01-01,
168.006.002,168.006.002,,1989-01-01,
168.006.003,168.006.003,,1989-01-01,
168.006.999,168.006.999,,1989-01-01,
168.007.001,168.007.001,,1989-01-01,
168.008.001,168.008.001,,1989-01-01,
168.008.002,168.008.002,,1989-01-01,
168.008.003,168.008.003,,1989-01-01,
168.008.004,168.008.004,,1989-01-01,
168.008.999,168.008.999,,1989-01-01,
168.009.001,168.009.001,,1989-01-01,
168.009.002,168.009.002,,1989-01-01,
168.009.003,168.009.003,,1989-01-01,
168.009.004,168.009.004,,1989-01-01,
168.009.005,168.009.005,,1989-01-01,
168.009.006,168.009.006,,1989-01-01,
168.009.007,168.009.007,,1989-01-01,
168.009.008,168.009.008,,1989-01-01,
168.009.009,168.009.009,,1989-01-01,
168.009.010,168.009.010,,1989-01-01,
168.009.011,168.009.011,,1989-01-01,
168.009.012,168.009.012,,1989-01-01,
168.009.013,168.009.013,,1989-01-01,
168.009.014,168.009.014,,1989-01-01,
168.009.015,168.009.015,,1989-01-01,
168.009.016,168.009.016,,1989-01-01,
168.009.017,168.009.017,,1989-01-01,
168.009.018,168.009.018,,1989-01-01,
168.009.019,168.009.019,,1989-01-01,
168.009.020,168.009.020,,1989-01-01,
168.009.021,168.009.021,,1989-01-01,
168.009.022,168.009.022,,1989-01-01,
168.009.023,168.009.023,,1989-01-01,
168.009.024,168.009.024,,1989-01-01,
168.009.999,168.009.999,,1989-01-01,
168.010.001,168.010.001,,1989-01-01,
168.011.001,168.011.001,,1989-01-01,
168.011.002,168.011.002,,1989-01-01,
168.011.999,168.011.999,,1989-01-01,
168.012.001,168.012.001,,1989-01-01,
168.012.002,168.012.002,,1989-01-01,
168.012.003,168.012.003,,1989-01-01,
168.012.004,168.012.004,,1989-01-01,
168.012.005,168.012.005,,1989-01-01,
168.012.006,168.012.006,,1989-01-01,
168.012.007,168.012.007,,1989-01-01,
168.012.008,168.012.008,,1989-01-01,
168.012.009,168.012.009,,1989-01-01,
168.012.999,168.012.999,,1989-01-01,
168.013.001,168.013.001,,1989-01-01,
168.013.002,168.013.002,,1989-01-01,
168.013.003,168.013.003,,1989-01-01,
168.013.004,168.013.004,,1989-01-01,
168.013.005,168.013.005,,1989-01-01,
168.013.006,168.013.006,,1989-01-01,
168.013.007,168.013.007,,1989-01-01,
168.013.008,168.013.008,,1989-01-01,
168.013.009,168.013.009,,1989-01-01,
168.013.999,168.013.999,,1989-01-01,
168.014.001,168.014.001,,1989-01-01,
168.014.002,168.014.002,,1989-01-01,
168.014.999,168.014.999,,1989-01-01,
168.015.001,168.015.001,,1989-01-01,
169.000.000,169.000.000,,1989-01-01,2021-01-01
169.001.001,169.001.001,,1989-01-01,
169.001.002,169.001.002,,1989-01-01,
169.001.999,169.001.999,,1989-01-01,
169.002.001,169.002.001,,1989-01-01,
169.003.001,169.003.001,,1989-01-01,
169.003.002,169.003.002,,1989-01-01,
169.003.003,169.003.003,,1989-01-01,
169.003.004,169.003.004,,1989-01-01,
169.003.005,169.003.005,,1989-01-01,
169.003.999,169.003.999,,1989-01-01,
169.004.001,169.004.001,,1989-01-01,
169.005.001,169.005.001,,1989-01-01,
169.005.002,169.005.002,,1989-01-01,
169.005.003,169.005.003,,1989-01-01,
169.005.004,169.005.004,,1989-01-01,
169.005.005,169.005.005,,1989-01-01,
169.005.006,169.005.006,,1989-01-01,
169.005.007,169.005.007,,1989-01-01,
169.005.999,169.005.999,,1989-01-01,
169.006.001,169.006.001,,1989-01-01,
169.006.002,169.006.002,,1989-01-01,
169.006.003,169.006.003,,1989-01-01,
169.006.999,169.006.999,,1989-01-01,
169.007.001,169.007.001,,1989-01-01,
169.007.002,169.007.002,,1989-01-01,
169.007.003,169.007.003,,1989-01-01,
169.007.004,169.007.004,,1989-01-01,
169.007.005,169.007.005,,1989-01-01,
169.007.006,169.007.006,,1989-01-01,
169.007.007,169.007.007,,1989-01-01,
169.007.008,169.007.008,,1989-01-01,
169.007.009,169.007.009,,1989-01-01,
169.007.010,169.007.010,,1989-01-01,
169.007.011,169.007.011,,1989-01-01,
169.007.012,169.007.012,,1989-01-01,
169.007.013,169.007.013,,1989-01-01,
169.007.014,169.007.014,,1989-01-01,
169.007.015,169.007.015,,1989-01-01,
169.007.016,169.007.016,,1989-01-01,
169.007.017,169.007.017,,1989-01-01,
169.007.018,169.007.018,,1989-01-01,
169.007.019,169.007.019,,1989-01-01,
169.007.020,169.007.020,,1989-01-01,
169.007.021,169.007.021,,1989-01-01,
169.007.022,169.007.022,,1989-01-01,
169.007.023,169.007.023,,1989-01-01,
169.007.024,169.007.024,,1989-01-01,
169.007.025,169.007.025,,1989-01-01,
169.007.026,169.007.026,,1989-01-01,
169.007.027,169.007.027,,1989-01-01,
169.007.999,169.007.999,,1989-01-01,
169.008.001,169.008.001,,1989-01-01,
169.008.002,169.008.002,,1989-01-01,
169.008.003,169.008.003,,1989-01-01,
169.008.004,169.008.004,,1989-01-01,
169.008.005,169.008.005,,1989-01-01,
169.008.006,169.008.006,,1989-01-01,
169.008.007,169.008.007,,1989-01-01,
169.008.008,169.008.008,,1989-01-01,
169.008.009,169.008.009,,1989-01-01,
169.008.010,169.008.010,,1989-01-01,
169.008.011,169.008.011,,1989-01-01,
169.008.012,169.008.012,,1989-01-01,
169.008.013,169.008.013,,1989-01-01,
169.008.014,169.008.014,,1989-01-01,
169.008.015,169.008.015,,1989-01-01,
169.008.016,169.008.016,,1989-01-01,
169.008.017,169.008.017,,1989-01-01,
169.008.999,169.008.999,,1989-01-01,
169.009.001,169.009.001,,1989-01-01,
169.009.002,169.009.002,,1989-01-01,
169.009.999,169.009.999,,1989-01-01,
169.010.001,169.010.001,,1989-01-01,
169.011.001,169.011.001,,1989-01-01,
169.012.001,169.012.001,,1989-01-01,
169.013.001,169.013.001,,1989-01-01,
169.013.002,169.013.002,,1989-01-01,
169.013.003,169.013.003,,1989-01-01,
169.013.004,169.013.004,,1989-01-01,
169.013.005,169.013.005,,1989-01-01,
169.013.006,169.013.006,,1989-01-01,
169.013.007,169.013.007,,1989-01-01,
169.013.008,169.013.008,,1989-01-01,
169.013.009,169.013.009,,1989-01-01,
169.013.010,169.013.010,,1989-01-01,
169.013.011,169.013.011,,1989-01-01,
169.013.012,169.013.012,,1989-01-01,
169.013.013,169.013.013,,1989-01-01,
169.013.014,169.013.014,,1989-01-01,
169.013.015,169.013.015,,1989-01-01,
169.013.016,169.013.016,,1989-01-01,
169.013.999,169.013.999,,1989-01-01,
169.014.001,169.014.001,,1989-01-01,
169.015.001,169.015.001,,1989-01-01,
169.015.002,169.015.002,,1989-01-01,
169.015.003,169.015.003,,1989-01-01,
169.015.004,169.015.004,,1989-01-01,
169.015.005,169.015.005,,1989-01-01,
169.015.006,169.015.006,,1989-01-01,
169.015.999,169.015.999,,1989-01-01,
169.016.001,169.016.001,,1989-01-01,
169.016.002,169.016.002,,1989-01-01,
169.016.003,169.016.003,,1989-01-01,
169.016.004,169.016.004,,1989-01-01,
169.016.005,169.016.005,,1989-01-01,
169.016.006,169.016.006,,1989-01-01,
169.016.007,169.016.007,,1989-01-01,
169.016.008,169.016.008,,1989-01-01,
169.016.999,169.016.999,,1989-01-01,
169.017.001,169.017.001,,1989-01-01,
169.017.002,169.017.002,,1989-01-01,
169.017.999,169.017.999,,1989-01-01,
169.018.001,169.018.001,,1989-01-01,
169.019.001,169.019.001,,1989-01-01,
169.020.001,169.020.001,,1989-01-01,
169.020.002,169.020.002,,1989-01-01,
169.020.003,169.020.003,,1989-01-01,
169.020.004,169.020.004,,1989-01-01,
169.020.005,169.020.005,,1989-01-01,
169.020.006,169.020.006,,1989-01-01,
169.020.999,169.020.999,,1989-01-01,
169.021.001,169.021.001,,1989-01-01,
169.021.002,169.021.002,,1989-01-01,
169.021.999,169.021.999,,1989-01-01,
169.022.001,169.022.001,,1989-01-01,
169.023.001,169.023.001,,1989-01-01,
169.023.002,169.023.002,,1989-01-01,
169.023.003,169.023.003,,1989-01-01,2021-01-01
169.023.003.dl,169.023.003.DL,,1989-01-01,
169.023.999,169.023.999,,1989-01-01,
169.024.001,169.024.001,,1989-01-01,
169.024.002,169.024.002,,1989-01-01,
169.024.003,169.024.003,,1989-01-01,
169.024.004,169.024.004,,1989-01-01,
169.024.005,169.024.005,,1989-01-01,
169.024.006,169.024.006,,1989-01-01,
169.024.007,169.024.007,,1989-01-01,
169.024.008,169.024.008,,1989-01-01,
169.024.009,169.024.009,,1989-01-01,
169.024.010,169.024.010,,1989-01-01,
169.024.011,169.024.011,,1989-01-01,
169.024.012,169.024.012,,1989-01-01,
169.024.013,169.024.013,,1989-01-01,
169.024.014,169.024.014,,1989-01-01,
169.024.015,169.024.015,,1989-01-01,
169.024.016,169.024.016,,1989-01-01,
169.024.999,169.024.999,,1989-01-01,
169.025.001,169.025.001,,1989-01-01,
169.026.001,169.026.001,,1989-01-01,
169.026.002,169.026.002,,1989-01-01,
169.026.003,169.026.003,,1989-01-01,
169.026.004,169.026.004,,1989-01-01,
169.026.005,169.026.005,,1989-01-01,
169.026.006,169.026.006,,1989-01-01,
169.026.999,169.026.999,,1989-01-01,
169.027.001,169.027.001,,1989-01-01,
169.028.001,169.028.001,,1989-01-01,
169.029.001,169.029.001,,1989-01-01,
169.029.002,169.029.002,,1989-01-01,
169.029.003,169.029.003,,1989-01-01,
169.029.004,169.029.004,,1989-01-01,
169.029.005,169.029.005,,1989-01-01,
169.029.006,169.029.006,,1989-01-01,
169.029.999,169.029.999,,1989-01-01,
169.030.001,169.030.001,,1989-01-01,
169.031.001,169.031.001,,1989-01-01,
169.031.002,169.031.002,,1989-01-01,
169.031.003,169.031.003,,1989-01-01,
169.031.004,169.031.004,,1989-01-01,
169.031.005,169.031.005,,1989-01-01,
169.031.006,169.031.006,,1989-01-01,
169.031.007,169.031.007,,1989-01-01,
169.031.008,169.031.008,,1989-01-01,
169.031.009,169.031.009,,1989-01-01,
169.031.010,169.031.010,,1989-01-01,
169.031.011,169.031.011,,1989-01-01,
169.031.012,169.031.012,,1989-01-01,
169.031.013,169.031.013,,1989-01-01,
169.031.014,169.031.014,,1989-01-01,
