bund_nr,labor,labornr,otprobe,utprobe
140054,220,200600490,10,30
140054,220,200600491,30,60
140054,220,200600492,60,90
140054,220,200600493,10,30
140054,220,200600494,30,60
140055,100,0613290,0,5
140055,100,0613291,5,10
140055,100,1101370,10,20
140055,100,1101371,20,35
140055,100,1101372,35,65
140055,100,1101373,65,90
140055,160,3909,0,5
140055,160,3910,5,10
140055,160,3911,10,30
140055,160,3912,30,60
140055,160,3913,60,90
140055,160,G24821,5,10
140055,160,G24831,10,30
140055,160,G24841,30,60
140055,160,G24851,60,90
140055,220,200600192,0,5
140055,220,200600193,5,10
140055,220,200600194,10,30
140055,220,200600195,30,60
140055,220,200600196,60,90
140055,220,200600197,10,20
140055,220,200600198,20,35
140055,220,200600199,35,65
140055,220,200600200,65,90
140056,100,0613292,0,5
140056,100,0613293,5,10
140056,100,1101374,10,33
140056,100,1101375,33,70
140056,100,1101376,70,90
140056,160,3890,0,5
140056,160,3891,5,10
140056,160,3892,10,30
140056,160,3893,30,60
140056,160,3894,60,90
140056,160,G25011,5,10
140056,160,G25021,10,30
140056,160,G25031,30,60
140056,160,G25041,60,90
140056,220,200600175,0,5
140056,220,200600176,5,10
140056,220,200600177,10,30
140056,220,200600178,30,60
140056,220,200600179,60,90
140056,220,200600180,10,33
140056,220,200600181,33,70
140056,220,200600182,70,90
140057,100,0613294,0,5
140057,100,0613295,5,10
140057,100,1101377,10,40
140057,100,1101378,40,90
140057,160,3896,0,5
140057,160,3897,5,10
140057,160,3898,10,30
140057,160,3899,30,60
140057,160,3900,60,90
140057,220,200600220,0,5
140057,220,200600221,5,10
140057,220,200600222,10,30
140057,220,200600223,30,60
140057,220,200600224,60,90
140057,220,200600225,10,40
140057,220,200600226,40,90
140057,220,200600227,0,10
140057,220,200600228,10,20
140057,220,200600229,20,40
140057,220,200600230,40,80
140058,100,0613296,0,5
140058,100,0613297,5,10
140058,100,1101379,10,35
140058,100,1101380,35,70
140058,100,1101381,70,90
140058,160,3903,0,5
140058,160,3904,5,10
140058,160,3905,10,30
140058,160,3906,30,60
140058,160,3907,60,90
140058,160,G25521,10,30
140058,160,G25531,30,60
140058,160,G25541,60,90
140058,220,200600167,0,5
140058,220,200600168,5,10
140058,220,200600169,10,30
140058,220,200600170,30,60
140058,220,200600171,60,90
140058,220,200600172,10,35
140058,220,200600173,35,70
140058,220,200600174,70,90
140059,100,0613298,0,5
140059,100,0613299,5,10
140059,100,1101382,10,40
140059,100,1101383,40,90
140059,160,3698,0,5
140059,160,3699,5,10
140059,160,3700,10,30
140059,160,3701,30,60
140059,160,3702,60,90
140059,160,G26311,5,10
140059,160,G26321,10,30
140059,160,G26331,30,60
140059,160,G26341,60,90
140059,220,200600473,0,5
140059,220,200600474,5,10
140059,220,200600475,10,30
140059,220,200600476,30,60
140059,220,200600477,60,90
140059,220,200600478,10,40
140059,220,200600479,40,90
140060,100,0613300,0,5
140060,100,0613301,5,10
140060,100,1101384,10,25
140060,100,1101385,25,55
140060,100,1101386,55,75
140060,160,3692,0,5
140060,160,3693,5,10
140060,160,3694,10,30
140060,160,3695,30,60
140060,160,3696,60,90
140060,160,G26911,10,30
140060,160,G26921,30,60
140060,220,200600461,0,5
140060,220,200600462,5,10
140060,220,200600463,10,30
140060,220,200600464,30,60
140060,220,200600465,60,90
140060,220,200600466,10,25
140060,220,200600467,25,55
140060,220,200600468,55,75
140060,220,200600469,0,10
140060,220,200600470,10,20
140060,220,200600471,20,40
140060,220,200600472,40,80
140061,100,0613302,0,5
140061,100,0613303,5,10
140061,100,1101387,10,40
140061,160,3703,0,5
140061,160,3704,5,10
140061,160,3705,10,30
140061,220,200600434,0,5
140061,220,200600435,5,10
140061,220,200600436,10,30
140061,220,200600437,30,60
140061,220,200600438,10,40
140062,100,0613304,0,5
140062,100,0613305,5,10
140062,100,1101388,10,30
140062,100,1101389,30,55
140062,100,1101390,55,90
140062,160,3632,0,5
140062,160,3633,5,10
140062,160,3634,10,30
140062,160,3635,30,60
140062,160,3636,60,90
140062,160,G28021,10,30
140062,160,G28031,30,60
140062,160,G28041,60,90
140062,160,G28051,60,90
140062,220,200600386,0,5
140062,220,200600387,5,10
140062,220,200600388,10,30
140062,220,200600389,30,60
140062,220,200600390,60,90
140062,220,200600391,10,30
140062,220,200600392,30,55
140062,220,200600393,55,90
140062,220,200600394,0,10
140062,220,200600395,10,20
140062,220,200600396,20,40
140062,220,200600397,40,80
140063,-9,S28331,0,5
140063,-9,S28341,10,30
140063,-9,S28361,30,60
140063,-9,S28371,60,90
140063,100,0613306,0,5
140063,100,0613307,5,10
140063,100,1101391,10,25
140063,100,1101392,25,60
140063,100,1101393,60,90
140063,160,3602,0,5
140063,160,3603,5,10
140063,160,3604,10,30
140063,160,3605,30,60
140063,160,3606,60,90
140063,220,200600378,0,5
140063,220,200600379,5,10
140063,220,200600380,10,30
140063,220,200600381,30,60
140063,220,200600382,60,90
140063,220,200600383,10,25
140063,220,200600384,25,60
140063,220,200600385,60,90
140064,-9,S28411,0,5
140064,-9,S28421,10,30
140064,-9,S28451,30,60
140064,-9,S28471,60,90
140064,100,0613308,0,5
140064,100,0613309,5,10
140064,100,1101394,10,25
140064,100,1101395,25,60
140064,100,1101396,60,110
140064,160,3597,0,5
140064,160,3598,5,10
140064,160,3599,10,30
140064,160,3600,30,60
140064,160,3601,60,90
140064,220,200600369,0,5
140064,220,200600370,5,10
140064,220,200600371,10,30
140064,220,200600372,30,60
140064,220,200600373,60,90
140064,220,200600374,90,110
140064,220,200600375,10,25
140064,220,200600376,25,60
140064,220,200600377,60,110
140065,100,0613310,0,5
140065,100,0613311,5,10
140065,100,1101397,10,20
140065,100,1101398,20,64
140065,100,1101399,64,90
140065,160,3622,0,5
140065,160,3623,5,10
140065,160,3624,10,30
140065,160,3625,30,60
140065,160,3626,60,90
140065,160,G29011,5,10
140065,160,G29031,10,30
140065,160,G29041,60,90
140065,220,200600398,0,5
140065,220,200600399,5,10
140065,220,200600400,10,30
140065,220,200600401,30,60
140065,220,200600402,60,90
140065,220,200600403,10,20
140065,220,200600404,20,64
140065,220,200600405,64,90
140066,100,0613312,0,5
140066,100,0613313,5,10
140066,100,1101400,10,40
140066,100,1101401,40,70
140066,100,1101402,70,90
140066,160,3627,0,5
140066,160,3628,5,10
140066,160,3629,10,30
140066,160,3630,30,60
140066,160,3631,60,90
140066,220,200600426,0,5
140066,220,200600427,5,10
140066,220,200600428,10,30
140066,220,200600429,30,60
140066,220,200600430,60,90
140066,220,200600431,10,40
140066,220,200600432,40,70
140066,220,200600433,70,90
140067,100,0613314,0,5
140067,100,0613315,5,10
140067,100,1101403,10,40
140067,100,1101404,40,90
140067,160,3659,0,5
140067,160,3660,5,10
140067,160,3661,10,30
140067,160,3662,30,60
140067,160,G30221,10,30
140067,160,G30231,30,60
140067,160,G30241,60,90
140067,220,200600419,0,5
140067,220,200600420,5,10
140067,220,200600421,10,30
140067,220,200600422,30,60
140067,220,200600423,60,90
140067,220,200600424,10,40
140067,220,200600425,40,90
140068,100,0613316,0,5
140068,100,0613317,5,10
140068,100,1101405,10,20
140068,100,1101406,20,42
140068,100,1101407,42,67
140068,100,1101408,67,80
140068,100,1101409,80,100
140068,160,3664,0,5
140068,160,3665,5,10
140068,160,3666,10,30
140068,160,3667,30,60
140068,160,3668,60,90
140068,160,G30511,5,10
140068,160,G30521,10,30
140068,160,G30531,30,60
140068,160,G30541,60,90
140068,220,200600439,0,5
140068,220,200600440,5,10
140068,220,200600441,10,30
140068,220,200600442,30,60
140068,220,200600443,60,90
140068,220,200600444,10,20
140068,220,200600445,20,42
140068,220,200600446,43,67
140068,220,200600447,67,80
140068,220,200600448,80,100
140068,220,200600449,0,10
140068,220,200600450,10,20
140068,220,200600451,20,40
140068,220,200600452,40,80
140089,-9,S03011,5,10
140089,-9,S03021,10,30
140089,-9,S03031,60,90
140089,-9,S03041,90,140
140089,100,0613318,0,5
140089,100,0613319,5,10
140089,100,1101410,10,35
140089,100,1101411,35,90
140089,100,1101412,90,140
140089,100,1101413,140,200
140089,220,200600661,0,5
140089,220,200600662,5,10
140089,220,200600663,10,30
140089,220,200600664,30,60
140089,220,200600665,60,90
140089,220,200600666,90,140
140089,220,200600667,140,200
140089,220,200600668,10,35
140089,220,200600669,35,90
140089,220,200600670,90,140
140089,220,200600671,140,200
140089,220,9500434,0,5
140089,220,9500435,5,10
140089,220,9500436,10,30
140089,220,9500437,30,60
140089,220,9500438,60,90
140102,100,0613324,0,5
140102,100,0613325,5,10
140102,100,1101414,15,65
140102,100,1101415,65,90
140102,220,200600688,0,5
140102,220,200600689,5,10
140102,220,200600690,10,30
140102,220,200600691,30,60
140102,220,200600692,60,90
140102,220,200600693,15,65
140102,220,200600694,65,90
140102,220,9600079,0,5
140102,220,9600080,5,10
140102,220,9600081,10,30
140102,220,9600082,30,60
140175,100,0613326,0,5
140175,100,0613327,5,10
140175,100,1101416,10,45
140175,100,1101417,45,80
140175,220,200600287,0,5
140175,220,200600288,5,10
140175,220,200600289,10,30
140175,220,200600290,30,60
140175,220,200600291,60,90
140175,220,200600292,10,45
140175,220,200600293,45,80
140175,220,9500441,0,5
140175,220,9500442,5,10
140175,220,9500443,10,30
140175,220,9500444,30,60
140187,100,0613328,0,5
140187,100,0613329,5,10
140187,100,1101418,10,50
140187,100,1101419,50,90
140187,220,200600201,0,5
140187,220,200600202,5,10
140187,220,200600203,10,30
140187,220,200600204,30,60
140187,220,200600205,60,90
140187,220,200600206,10,50
140187,220,200600207,50,90
140187,220,200600208,0,10
140187,220,200600209,10,20
140187,220,200600210,20,40
140187,220,200600211,40,80
140187,220,9500447,0,5
140187,220,9500448,5,10
140187,220,9500449,10,30
140187,220,9500450,30,60
140234,100,0613330,0,5
140234,100,0613331,5,10
140234,100,1101420,10,45
140234,100,1101421,45,70
140234,220,200600093,0,5
140234,220,200600094,5,10
140234,220,200600095,10,30
140234,220,200600096,30,60
140234,220,200600097,60,70
140234,220,200600098,10,45
140234,220,200600099,45,70
140234,220,200600100,0,10
140234,220,200600101,10,20
140234,220,200600102,20,40
140234,220,200600103,40,70
140234,220,9500184,0,5
140234,220,9500185,5,10
140252,-9,S26211,5,10
140252,-9,S26221,10,30
140252,-9,S26231,60,90
140252,-9,S26241,90,125
140252,100,0613332,0,5
140252,100,0613333,5,10
140252,100,1101422,6,72
140252,100,1101423,72,125
140252,220,200600061,0,5
140252,220,200600062,5,10
140252,220,200600063,10,30
140252,220,200600064,30,60
140252,220,200600065,60,90
140252,220,200600066,90,125
140252,220,200600067,6,72
140252,220,200600068,72,125
140252,220,9700366,0,5
140252,220,9700367,5,10
140252,220,9700368,10,30
140252,220,9700369,30,60
140252,220,9700370,60,90
140254,100,0613334,0,5
140254,100,0613335,5,10
140254,100,1101424,10,25
140254,100,1101425,25,45
140254,100,1101426,45,90
140254,220,200600453,0,5
140254,220,200600454,5,10
140254,220,200600455,10,30
140254,220,200600456,30,60
140254,220,200600457,60,90
140254,220,200600458,10,25
140254,220,200600459,25,45
140254,220,200600460,45,90
140254,220,9700770,0,5
140254,220,9700771,5,10
140254,220,9700772,10,30
140254,220,9700773,30,60
140254,220,9700774,60,90
140315,100,0613320,0,5
140315,100,0613321,5,10
140315,100,1101427,10,35
140315,100,1101428,35,80
140315,220,200600119,0,5
140315,220,200600120,5,10
140315,220,200600121,10,30
140315,220,200600122,30,60
140315,220,200600123,60,80
140316,100,0613322,0,5
140316,100,0613323,5,10
140316,100,1101429,10,55
140316,100,1101430,55,74
140316,100,1101431,74,95
140316,220,200600480,0,5
140316,220,200600481,5,10
140316,220,200600482,10,30
140316,220,200600483,30,60
140316,220,200600484,60,90
