bund_nr,labor,labornr,methode,parameter,messnr,datum,wert,nwg,laboreinheit,methcode1,methcode2,methcode3,atyp,lab_quelle
140043,220,200600166,2,60,1,2007-01-16,4.75,-2.0,-,2300620000,02401500,1100000,30,2
140043,220,200630084,2,60,1,2007-01-16,5.42,-2.0,-,2300620000,02401500,1100000,31,2
140043,220,200630085,2,60,1,2007-01-16,4.1,-2.0,-,2300620000,02401500,1100000,31,2
140043,220,200600156,4,60,1,2007-01-16,3.19,-2.0,-,2300620000,04281500,1100000,10,2
140043,220,200600157,4,60,1,2007-01-16,3.4,-2.0,-,2300620000,04281500,1100000,10,2
140043,220,200600158,4,60,1,2007-01-16,3.75,-2.0,-,2300620000,04281500,1100000,10,2
140043,220,200600159,4,60,1,2007-01-16,4.42,-2.0,-,2300620000,04281500,1100000,10,2
140043,220,200600160,4,60,1,2007-01-16,4.38,-2.0,-,2300620000,04281500,1100000,10,2
140043,220,200600161,4,60,1,2007-01-16,4.32,-2.0,-,2300620000,04281500,1100000,10,2
140043,220,200600162,4,60,1,2007-01-16,4.4,-2.0,-,2300620000,04281500,1100000,10,2
140043,220,200600163,4,60,1,2007-01-16,4.35,-2.0,-,2300620000,04281500,1100000,30,2
140043,220,200600164,4,60,1,2007-01-16,4.46,-2.0,-,2300620000,04281500,1100000,30,2
140043,220,200600165,4,60,1,2007-01-16,4.39,-2.0,-,2300620000,04281500,1100000,30,2
140043,220,200600166,4,60,1,2007-01-16,4.41,-2.0,-,2300620000,04281500,1100000,30,2
140043,220,200630084,4,60,1,2007-01-16,4.9,-2.0,-,2300620000,04281500,1100000,31,2
140043,220,200630085,4,60,1,2007-01-16,3.28,-2.0,-,2300620000,04281500,1100000,31,2
140043,220,200600156,7,60,1,2007-01-16,3.27,-2.0,-,2300620000,07031500,1100000,10,2
140043,220,200600157,7,60,1,2007-01-16,3.53,-2.0,-,2300620000,07031500,1100000,10,2
140043,220,200600158,7,60,1,2007-01-16,3.85,-2.0,-,2300620000,07031500,1100000,10,2
140043,220,200600159,7,60,1,2007-01-16,4.35,-2.0,-,2300620000,07031500,1100000,10,2
140043,220,200600160,7,60,1,2007-01-16,4.39,-2.0,-,2300620000,07031500,1100000,10,2
140043,220,200600161,7,60,1,2007-01-16,4.3,-2.0,-,2300620000,07031500,1100000,10,2
140043,220,200600162,7,60,1,2007-01-16,4.35,-2.0,-,2300620000,07031500,1100000,10,2
140043,220,200600163,7,60,1,2007-01-16,4.29,-2.0,-,2300620000,07031500,1100000,30,2
140043,220,200600164,7,60,1,2007-01-16,4.37,-2.0,-,2300620000,07031500,1100000,30,2
140043,220,200600165,7,60,1,2007-01-16,4.35,-2.0,-,2300620000,07031500,1100000,30,2
140043,220,200600166,7,60,1,2007-01-16,4.35,-2.0,-,2300620000,07031500,1100000,30,2
140043,220,200630084,7,60,1,2007-01-16,4.87,-2.0,-,2300620000,07031500,1100000,31,2
140043,220,200630085,7,60,1,2007-01-16,3.49,-2.0,-,2300620000,07031500,1100000,31,2
140043,220,200600156,11,1,1,2007-01-16,102.205,0.059299891,mmolc/kg,2200320000,11341099,0400000,10,2
140043,220,200600157,11,1,1,2007-01-16,81.48,0.059299891,mmolc/kg,2200320000,11341099,0400000,10,2
140043,220,200600158,11,1,1,2007-01-16,68.537,0.059299891,mmolc/kg,2200320000,11341099,0400000,10,2
140043,220,200600159,11,1,1,2007-01-16,19.391,0.059299891,mmolc/kg,2200320000,11341099,0400000,10,2
140043,220,200600160,11,1,1,2007-01-16,25.663,0.059299891,mmolc/kg,2200320000,11341099,0400000,10,2
140043,220,200600161,11,1,1,2007-01-16,26.863,0.059299891,mmolc/kg,2200320000,11341099,0400000,10,2
140043,220,200600162,11,1,1,2007-01-16,44.565,0.059299891,mmolc/kg,2200320000,11341099,0400000,10,2
140043,220,200600163,11,1,1,2007-01-16,30.822,0.059299891,mmolc/kg,2200320000,11341099,0400000,30,2
140043,220,200600164,11,1,1,2007-01-16,27.975,0.059299891,mmolc/kg,2200320000,11341099,0400000,30,2
140043,220,200600165,11,1,1,2007-01-16,35.492,0.059299891,mmolc/kg,2200320000,11341099,0400000,30,2
140043,220,200600166,11,1,1,2007-01-16,15.655,0.059299891,mmolc/kg,2200320000,11341099,0400000,30,2
140043,220,200600156,11,4,1,2007-01-16,13.533,0.0133067198935462,mmolc/kg,2200320000,11341099,0400000,10,2
140043,220,200600157,11,4,1,2007-01-16,4.77,0.0133067198935462,mmolc/kg,2200320000,11341099,0400000,10,2
140043,220,200600158,11,4,1,2007-01-16,2.375,0.0133067198935462,mmolc/kg,2200320000,11341099,0400000,10,2
140043,220,200600159,11,4,1,2007-01-16,0.2,0.0133067198935462,mmolc/kg,2200320000,11341099,0400000,10,2
140043,220,200600160,11,4,1,2007-01-16,0.259,0.0133067198935462,mmolc/kg,2200320000,11341099,0400000,10,2
140043,220,200600161,11,4,1,2007-01-16,0.479,0.0133067198935462,mmolc/kg,2200320000,11341099,0400000,10,2
140043,220,200600162,11,4,1,2007-01-16,0.619,0.0133067198935462,mmolc/kg,2200320000,11341099,0400000,10,2
140043,220,200600163,11,4,1,2007-01-16,4.85,0.0133067198935462,mmolc/kg,2200320000,11341099,0400000,30,2
140043,220,200600164,11,4,1,2007-01-16,0.339,0.0133067198935462,mmolc/kg,2200320000,11341099,0400000,30,2
140043,220,200600165,11,4,1,2007-01-16,0.599,0.0133067198935462,mmolc/kg,2200320000,11341099,0400000,30,2
140043,220,200600166,11,4,1,2007-01-16,0.778,0.0133067198935462,mmolc/kg,2200320000,11341099,0400000,30,2
140043,220,200600156,11,12,1,2007-01-16,28.041,0.0143248518273139,mmolc/kg,2200320000,11341099,0400000,10,2
140043,220,200600157,11,12,1,2007-01-16,13.537,0.0143248518273139,mmolc/kg,2200320000,11341099,0400000,10,2
140043,220,200600158,11,12,1,2007-01-16,5.372,0.0143248518273139,mmolc/kg,2200320000,11341099,0400000,10,2
140043,220,200600159,11,12,1,2007-01-16,0.344,0.0143248518273139,mmolc/kg,2200320000,11341099,0400000,10,2
140043,220,200600160,11,12,1,2007-01-16,0.774,0.0143248518273139,mmolc/kg,2200320000,11341099,0400000,10,2
140043,220,200600161,11,12,1,2007-01-16,4.598,0.0143248518273139,mmolc/kg,2200320000,11341099,0400000,10,2
140043,220,200600162,11,12,1,2007-01-16,5.501,0.0143248518273139,mmolc/kg,2200320000,11341099,0400000,10,2
140043,220,200600163,11,12,1,2007-01-16,7.499,0.0143248518273139,mmolc/kg,2200320000,11341099,0400000,30,2
140043,220,200600164,11,12,1,2007-01-16,2.063,0.0143248518273139,mmolc/kg,2200320000,11341099,0400000,30,2
140043,220,200600165,11,12,1,2007-01-16,5.092,0.0143248518273139,mmolc/kg,2200320000,11341099,0400000,30,2
140043,220,200600166,11,12,1,2007-01-16,7.327,0.0143248518273139,mmolc/kg,2200320000,11341099,0400000,30,2
140043,220,200600156,11,13,1,2007-01-16,17.793,0.0134733941149037,mmolc/kg,2200320000,11341099,0400000,10,2
140043,220,200600157,11,13,1,2007-01-16,8.14,0.0134733941149037,mmolc/kg,2200320000,11341099,0400000,10,2
140043,220,200600158,11,13,1,2007-01-16,1.174,0.0134733941149037,mmolc/kg,2200320000,11341099,0400000,10,2
140043,220,200600159,11,13,1,2007-01-16,-2.0,0.0134733941149037,mmolc/kg,2200320000,11341099,0400000,10,2
140043,220,200600160,11,13,1,2007-01-16,-2.0,0.0134733941149037,mmolc/kg,2200320000,11341099,0400000,10,2
140043,220,200600161,11,13,1,2007-01-16,-2.0,0.0134733941149037,mmolc/kg,2200320000,11341099,0400000,10,2
140043,220,200600162,11,13,1,2007-01-16,-2.0,0.0134733941149037,mmolc/kg,2200320000,11341099,0400000,10,2
140043,220,200600163,11,13,1,2007-01-16,-2.0,0.0134733941149037,mmolc/kg,2200320000,11341099,0400000,30,2
140043,220,200600164,11,13,1,2007-01-16,-2.0,0.0134733941149037,mmolc/kg,2200320000,11341099,0400000,30,2
140043,220,200600165,11,13,1,2007-01-16,-2.0,0.0134733941149037,mmolc/kg,2200320000,11341099,0400000,30,2
140043,220,200600166,11,13,1,2007-01-16,-2.0,0.0134733941149037,mmolc/kg,2200320000,11341099,0400000,30,2
140043,220,200600156,11,16,1,2007-01-16,1.545,0.0818372461766662,mmolc/kg,2200320000,11341099,0100000,10,2
140043,220,200600157,11,16,1,2007-01-16,0.716,0.0818372461766662,mmolc/kg,2200320000,11341099,0100000,10,2
140043,220,200600158,11,16,1,2007-01-16,0.716,0.0818372461766662,mmolc/kg,2200320000,11341099,0100000,10,2
140043,220,200600159,11,16,1,2007-01-16,0.143,0.0818372461766662,mmolc/kg,2200320000,11341099,0100000,10,2
140043,220,200600160,11,16,1,2007-01-16,0.665,0.0818372461766662,mmolc/kg,2200320000,11341099,0100000,10,2
140043,220,200600161,11,16,1,2007-01-16,0.992,0.0818372461766662,mmolc/kg,2200320000,11341099,0100000,10,2
140043,220,200600162,11,16,1,2007-01-16,0.593,0.0818372461766662,mmolc/kg,2200320000,11341099,0100000,10,2
140043,220,200600163,11,16,1,2007-01-16,1.289,0.0818372461766662,mmolc/kg,2200320000,11341099,0100000,30,2
140043,220,200600164,11,16,1,2007-01-16,0.696,0.0818372461766662,mmolc/kg,2200320000,11341099,0100000,30,2
140043,220,200600165,11,16,1,2007-01-16,0.982,0.0818372461766662,mmolc/kg,2200320000,11341099,0100000,30,2
140043,220,200600166,11,16,1,2007-01-16,1.125,0.0818372461766662,mmolc/kg,2200320000,11341099,0100000,30,2
140043,220,200600156,11,17,1,2007-01-16,12.005,0.00877734348213673,mmolc/kg,2200320000,11341099,0400000,10,2
140043,220,200600157,11,17,1,2007-01-16,4.421,0.00877734348213673,mmolc/kg,2200320000,11341099,0400000,10,2
140043,220,200600158,11,17,1,2007-01-16,2.629,0.00877734348213673,mmolc/kg,2200320000,11341099,0400000,10,2
140043,220,200600159,11,17,1,2007-01-16,0.154,0.00877734348213673,mmolc/kg,2200320000,11341099,0400000,10,2
140043,220,200600160,11,17,1,2007-01-16,0.452,0.00877734348213673,mmolc/kg,2200320000,11341099,0400000,10,2
140043,220,200600161,11,17,1,2007-01-16,0.601,0.00877734348213673,mmolc/kg,2200320000,11341099,0400000,10,2
140043,220,200600162,11,17,1,2007-01-16,0.183,0.00877734348213673,mmolc/kg,2200320000,11341099,0400000,10,2
140043,220,200600163,11,17,1,2007-01-16,3.667,0.00877734348213673,mmolc/kg,2200320000,11341099,0400000,30,2
140043,220,200600164,11,17,1,2007-01-16,0.398,0.00877734348213673,mmolc/kg,2200320000,11341099,0400000,30,2
140043,220,200600165,11,17,1,2007-01-16,0.75,0.00877734348213673,mmolc/kg,2200320000,11341099,0400000,30,2
140043,220,200600166,11,17,1,2007-01-16,0.813,0.00877734348213673,mmolc/kg,2200320000,11341099,0400000,30,2
140043,220,200600156,11,18,1,2007-03-16,0.413,0.000970791316271676,mmolc/kg,2200320000,11341099,0400000,10,2
140043,220,200600157,11,18,1,2007-03-16,0.278,0.000970791316271676,mmolc/kg,2200320000,11341099,0400000,10,2
140043,220,200600158,11,18,1,2007-03-16,0.875,0.000970791316271676,mmolc/kg,2200320000,11341099,0400000,10,2
140043,220,200600159,11,18,1,2007-03-16,0.56,0.000970791316271676,mmolc/kg,2200320000,11341099,0400000,10,2
140043,220,200600160,11,18,1,2007-03-16,1.553,0.000970791316271676,mmolc/kg,2200320000,11341099,0400000,10,2
140043,220,200600161,11,18,1,2007-03-16,1.432,0.000970791316271676,mmolc/kg,2200320000,11341099,0400000,10,2
140043,220,200600162,11,18,1,2007-03-16,0.417,0.000970791316271676,mmolc/kg,2200320000,11341099,0400000,10,2
140043,220,200600163,11,18,1,2008-03-13,1.133,0.000970791316271676,mmolc/kg,2200320000,11341099,0400000,30,2
140043,220,200600164,11,18,1,2008-03-13,2.007,0.000970791316271676,mmolc/kg,2200320000,11341099,0400000,30,2
140043,220,200600165,11,18,1,2008-03-13,2.471,0.000970791316271676,mmolc/kg,2200320000,11341099,0400000,30,2
140043,220,200600166,11,18,1,2008-03-13,1.662,0.000970791316271676,mmolc/kg,2200320000,11341099,0400000,30,2
140043,220,200600156,11,20,1,2007-01-16,0.818,0.0579967347838317,mmolc/kg,2200320000,11341099,0100000,10,2
140043,220,200600157,11,20,1,2007-01-16,0.4,0.0579967347838317,mmolc/kg,2200320000,11341099,0100000,10,2
140043,220,200600158,11,20,1,2007-01-16,0.487,0.0579967347838317,mmolc/kg,2200320000,11341099,0100000,10,2
140043,220,200600159,11,20,1,2007-01-16,0.122,0.0579967347838317,mmolc/kg,2200320000,11341099,0100000,10,2
140043,220,200600160,11,20,1,2007-01-16,0.435,0.0579967347838317,mmolc/kg,2200320000,11341099,0100000,10,2
140043,220,200600161,11,20,1,2007-01-16,0.435,0.0579967347838317,mmolc/kg,2200320000,11341099,0100000,10,2
140043,220,200600162,11,20,1,2007-01-16,0.609,0.0579967347838317,mmolc/kg,2200320000,11341099,0100000,10,2
140043,220,200600163,11,20,1,2007-01-16,0.783,0.0579967347838317,mmolc/kg,2200320000,11341099,0100000,30,2
140043,220,200600164,11,20,1,2007-01-16,0.626,0.0579967347838317,mmolc/kg,2200320000,11341099,0100000,30,2
140043,220,200600165,11,20,1,2007-01-16,0.731,0.0579967347838317,mmolc/kg,2200320000,11341099,0100000,30,2
140043,220,200600166,11,20,1,2007-01-16,0.731,0.0579967347838317,mmolc/kg,2200320000,11341099,0100000,30,2
140043,220,200630084,19,1,1,2006-08-23,2.53507032596409,0.05929989,mmolc/kg,1200220000,19000000,0421902,31,2
140043,220,200630085,19,1,1,2006-08-23,71.7269240034839,0.05929989,mmolc/kg,1200220000,19000000,0421902,31,2
140043,220,200630084,19,4,1,2006-08-23,446.307385229541,0.01330672,mmolc/kg,1200220000,19000000,0421200,31,2
140043,220,200630085,19,4,1,2006-08-23,104.890219560878,0.01330672,mmolc/kg,1200220000,19000000,0421200,31,2
140043,220,200630084,19,12,1,2006-08-23,0.934696581732233,0.01432485,mmolc/kg,1200220000,19000000,0421200,31,2
140043,220,200630085,19,12,1,2006-08-23,27.5037155084427,0.01432485,mmolc/kg,1200220000,19000000,0421200,31,2
140043,220,200630084,19,13,1,2006-08-23,1.96428270669328,0.01347339,mmolc/kg,1200220000,19000000,,31,2
140043,220,200630085,19,13,1,2006-08-23,57.7774352777988,0.01347339,mmolc/kg,1200220000,19000000,,31,2
140043,220,200630084,19,16,1,2006-08-23,9.0788194977239,0.08183725,mmolc/kg,1200220000,19000000,0421200,31,2
140043,220,200630085,19,16,1,2006-08-23,3.81054677510102,0.08183725,mmolc/kg,1200220000,19000000,0421200,31,2
140043,220,200630084,19,17,1,2006-08-23,203.990948364534,0.00877734,mmolc/kg,1200220000,19000000,0421202,31,2
140043,220,200630085,19,17,1,2006-08-23,62.5961736268258,0.00877734,mmolc/kg,1200220000,19000000,0421202,31,2
140043,220,200630084,19,18,1,2006-08-23,12.588736393753,0.0009708,mmolc/kg,1200220000,19000000,0421205,31,2
140043,220,200630085,19,18,1,2006-08-23,0.851869380028396,0.0009708,mmolc/kg,1200220000,19000000,0421205,31,2
140043,220,200630084,19,20,1,2006-08-23,2.03568539091249,0.0579967,mmolc/kg,1200220000,19000000,0421201,31,2
140043,220,200630085,19,20,1,2006-08-23,2.29232094233095,0.0579967,mmolc/kg,1200220000,19000000,0421201,31,2
140043,220,200630084,19,65,1,2006-08-23,4.93,-2.0,-,1200220000,19000000,1100220,31,2
140043,220,200630085,19,65,1,2006-08-23,4.93,-2.0,-,1200220000,19000000,1100220,31,2
140043,220,200630084,19,66,1,2006-08-23,4.53,-2.0,-,1200220000,19000000,1100220,31,2
140043,220,200630085,19,66,1,2006-08-23,3.28,-2.0,-,1200220000,19000000,1100220,31,2
140043,220,200630084,19,67,1,2006-08-23,97.3473887210951,-2.0,%,1200220000,19000000,,31,2
140043,220,200630085,19,67,1,2006-08-23,52.3728095428421,-2.0,%,1200220000,19000000,,31,2
140043,220,200630084,19,68,1,2006-08-23,679.435624490854,-2.0,mmolc/kg,1200220000,19000000,,31,2
140043,220,200630085,19,68,1,2006-08-23,331.44920507489,-2.0,mmolc/kg,1200220000,19000000,,31,2
140043,220,200600159,30,140,1,2009-05-05,0.06,0.06,mg/l,1100220000,30000000,0821440,10,2
140043,220,200600160,30,140,1,2009-05-05,0.0657305443946071,0.11,mg/l,1100220000,30000000,0821440,10,2
140043,100,0613266,52,1,1,2007-10-17,18.43,0.00179999995231628,g/kg,1;2;5;5;6;2;4;2;-3;-3,52;-3;-3;-3,4;1;1;-1;-1;0,14,2
140043,100,0613267,52,1,1,2007-10-17,20.827,0.00179999995231628,g/kg,1;2;5;5;6;2;4;2;-3;-3,52;-3;-3;-3,4;1;1;-1;-1;0,14,2
140043,100,1101335,52,1,1,2011-11-29,26.733,0.024,g/kg,1;2;5;5;6;2;4;2;-3;-3,52;-3;-3;-3,4;1;1;-1;-1;0,14,2
140043,100,1101336,52,1,1,2011-11-29,25.133,0.024,g/kg,1;2;5;5;6;2;4;2;-3;-3,52;-3;-3;-3,4;1;1;-1;-1;0,14,2
140043,100,1101337,52,1,1,2011-11-29,23.746,0.024,g/kg,1;2;5;5;6;2;4;2;-3;-3,52;-3;-3;-3,4;1;1;-1;-1;0,14,2
140043,100,1101338,52,1,1,2011-11-29,23.396,0.024,g/kg,1;2;5;5;6;2;4;2;-3;-3,52;-3;-3;-3,4;1;1;-1;-1;0,14,2
140043,220,200600156,52,1,1,2007-01-16,26.0,0.0166666666666667,g/kg,2300620000,52190902,0400000,10,2
140043,220,200600157,52,1,1,2007-01-16,28.7,0.0166666666666667,g/kg,2300620000,52190902,0400000,10,2
140043,220,200600158,52,1,1,2007-01-16,26.0,0.0166666666666667,g/kg,2300620000,52190902,0400000,10,2
140043,220,200600159,52,1,1,2007-01-16,21.8,0.0166666666666667,g/kg,2300620000,52190902,0400000,10,2
140043,220,200600160,52,1,1,2007-01-16,27.1,0.0166666666666667,g/kg,2300620000,52190902,0400000,10,2
140043,220,200600161,52,1,1,2007-01-16,26.7,0.0166666666666667,g/kg,2300620000,52190902,0400000,10,2
140043,220,200600162,52,1,1,2007-01-16,25.7,0.0166666666666667,g/kg,2300620000,52190902,0400000,10,2
140043,220,200600163,52,1,1,2007-01-16,32.2,0.0166666666666667,g/kg,2300620000,52190902,0400000,30,2
140043,220,200600164,52,1,1,2007-01-16,28.9,0.0166666666666667,g/kg,2300620000,52190902,0400000,30,2
140043,220,200600165,52,1,1,2007-01-16,28.5,0.0166666666666667,g/kg,2300620000,52190902,0400000,30,2
140043,220,200600166,52,1,1,2007-01-16,27.4,0.0166666666666667,g/kg,2300620000,52190902,0400000,30,2
140043,220,200630084,52,1,1,2007-01-16,7.03,0.0166666666666667,g/kg,2300620000,52190902,0400000,31,2
140043,220,200630085,52,1,1,2007-01-16,18.7,0.0166666666666667,g/kg,2300620000,52190902,0400000,31,2
140043,100,0613266,52,2,1,2007-04-24,79.6999969482422,0.100000001490116,mg/kg,1;2;5;5;6;2;4;2;-3;-3,52;-3;-3;-3,5;1;1;-1;-1;0,14,2
140043,100,0613267,52,2,1,2007-04-24,45.9000015258789,0.100000001490116,mg/kg,1;2;5;5;6;2;4;2;-3;-3,52;-3;-3;-3,5;1;1;-1;-1;0,14,2
140043,100,1101335,52,2,1,2012-02-17,12.3000001907349,0.100000001490116,mg/kg,1;2;5;5;6;2;4;2;-3;-3,52;-3;-3;-3,5;1;1;-1;-1;0,14,2
140043,100,1101336,52,2,1,2012-02-17,9.14999961853027,0.100000001490116,mg/kg,1;2;5;5;6;2;4;2;-3;-3,52;-3;-3;-3,5;1;1;-1;-1;0,14,2
140043,100,1101337,52,2,1,2012-02-17,9.02000045776367,0.100000001490116,mg/kg,1;2;5;5;6;2;4;2;-3;-3,52;-3;-3;-3,5;1;1;-1;-1;0,14,2
140043,100,1101338,52,2,1,2012-02-17,21.3999996185303,0.100000001490116,mg/kg,1;2;5;5;6;2;4;2;-3;-3,52;-3;-3;-3,5;1;1;-1;-1;0,14,2
140043,100,0613266,52,4,1,2007-10-17,0.44,0.000699999988079071,g/kg,1;2;5;5;6;2;4;2;-3;-3,52;-3;-3;-3,4;1;1;-1;-1;5,14,2
140043,100,0613267,52,4,1,2007-10-17,0.327,0.000699999988079071,g/kg,1;2;5;5;6;2;4;2;-3;-3,52;-3;-3;-3,4;1;1;-1;-1;5,14,2
140043,100,1101335,52,4,1,2011-11-29,0.377,0.076,g/kg,1;2;5;5;6;2;4;2;-3;-3,52;-3;-3;-3,4;1;1;-1;-1;5,14,2
140043,100,1101336,52,4,1,2011-11-29,0.235,0.076,g/kg,1;2;5;5;6;2;4;2;-3;-3,52;-3;-3;-3,4;1;1;-1;-1;5,14,2
140043,100,1101337,52,4,1,2011-11-29,0.21,0.076,g/kg,1;2;5;5;6;2;4;2;-3;-3,52;-3;-3;-3,4;1;1;-1;-1;5,14,2
140043,100,1101338,52,4,1,2011-11-29,0.192,0.076,g/kg,1;2;5;5;6;2;4;2;-3;-3,52;-3;-3;-3,4;1;1;-1;-1;5,14,2
140043,220,200600156,52,4,1,2007-01-16,0.591,0.0166666666666667,g/kg,2300620000,52190902,0400000,10,2
140043,220,200600157,52,4,1,2007-01-16,0.399,0.0166666666666667,g/kg,2300620000,52190902,0400000,10,2
140043,220,200600158,52,4,1,2007-01-16,0.333,0.0166666666666667,g/kg,2300620000,52190902,0400000,10,2
140043,220,200600159,52,4,1,2007-01-16,0.195,0.0166666666666667,g/kg,2300620000,52190902,0400000,10,2
140043,220,200600160,52,4,1,2007-01-16,0.245,0.0166666666666667,g/kg,2300620000,52190902,0400000,10,2
140043,220,200600161,52,4,1,2007-01-16,0.276,0.0166666666666667,g/kg,2300620000,52190902,0400000,10,2
140043,220,200600162,52,4,1,2007-01-16,0.242,0.0166666666666667,g/kg,2300620000,52190902,0400000,10,2
140043,220,200600163,52,4,1,2007-01-16,0.47,0.0166666666666667,g/kg,2300620000,52190902,0400000,30,2
140043,220,200600164,52,4,1,2007-01-16,0.277,0.0166666666666667,g/kg,2300620000,52190902,0400000,30,2
140043,220,200600165,52,4,1,2007-01-16,0.264,0.0166666666666667,g/kg,2300620000,52190902,0400000,30,2
140043,220,200600166,52,4,1,2007-01-16,0.253,0.0166666666666667,g/kg,2300620000,52190902,0400000,30,2
140043,220,200630084,52,4,1,2007-01-16,30.1,0.0166666666666667,g/kg,2300620000,52190902,0400000,31,2
140043,220,200630085,52,4,1,2007-01-16,3.03,0.0166666666666667,g/kg,2300620000,52190902,0400000,31,2
140043,100,0613266,52,5,1,2007-10-17,0.128000006079674,0.00999999977648258,mg/kg,1;2;5;5;6;2;4;2;-3;-3,52;-3;-3;-3,5;1;1;-1;-1;0,14,2
140043,100,0613267,52,5,1,2007-10-17,0.090999998152256,0.00999999977648258,mg/kg,1;2;5;5;6;2;4;2;-3;-3,52;-3;-3;-3,5;1;1;-1;-1;0,14,2
140043,100,1101335,52,5,1,2012-02-17,0.115000002086163,0.00999999977648258,mg/kg,1;2;5;5;6;2;4;2;-3;-3,52;-3;-3;-3,5;1;1;-1;-1;0,14,2
140043,100,1101336,52,5,1,2012-02-17,0.119999997317791,0.00999999977648258,mg/kg,1;2;5;5;6;2;4;2;-3;-3,52;-3;-3;-3,5;1;1;-1;-1;0,14,2
140043,100,1101337,52,5,1,2012-02-17,0.104999996721745,0.00999999977648258,mg/kg,1;2;5;5;6;2;4;2;-3;-3,52;-3;-3;-3,5;1;1;-1;-1;0,14,2
140043,100,1101338,52,5,1,2012-02-17,0.138999998569489,0.00999999977648258,mg/kg,1;2;5;5;6;2;4;2;-3;-3,52;-3;-3;-3,5;1;1;-1;-1;0,14,2
140043,220,200600156,52,5,1,2007-01-16,0.216,0.0333333333333333,mg/kg,2300620000,52190902,0400000,10,2
140043,220,200600157,52,5,1,2007-01-16,0.194,0.0333333333333333,mg/kg,2300620000,52190902,0400000,10,2
140043,220,200600158,52,5,1,2007-01-16,0.375,0.0333333333333333,mg/kg,2300620000,52190902,0400000,10,2
140043,220,200600159,52,5,1,2007-01-16,0.349,0.0333333333333333,mg/kg,2300620000,52190902,0400000,10,2
140043,220,200600160,52,5,1,2007-01-16,0.3615,0.0333333333333333,mg/kg,2300620000,52190902,0400000,10,2
140043,220,200600161,52,5,1,2007-01-16,0.377,0.0333333333333333,mg/kg,2300620000,52190902,0400000,10,2
140043,220,200600162,52,5,1,2007-01-16,0.402,0.0333333333333333,mg/kg,2300620000,52190902,0400000,10,2
140043,220,200600163,52,5,1,2007-01-16,0.163,0.0333333333333333,mg/kg,2300620000,52190902,0400000,30,2
140043,220,200600164,52,5,1,2007-01-16,0.154,0.0333333333333333,mg/kg,2300620000,52190902,0400000,30,2
140043,220,200600165,52,5,1,2007-01-16,0.16,0.0333333333333333,mg/kg,2300620000,52190902,0400000,30,2
140043,220,200600166,52,5,1,2007-01-16,0.188,0.0333333333333333,mg/kg,2300620000,52190902,0400000,30,2
140043,220,200630084,52,5,1,2007-01-16,0.416,0.0333333333333333,mg/kg,2300620000,52190902,0400000,31,2
140043,220,200630085,52,5,1,2007-01-16,0.414,0.0333333333333333,mg/kg,2300620000,52190902,0400000,31,2
140043,100,0613266,52,8,1,2007-10-17,23.1000003814697,0.600000023841858,mg/kg,1;2;5;5;6;2;4;2;-3;-3,52;-3;-3;-3,5;1;1;-1;-1;0,14,2
140043,100,0613267,52,8,1,2007-10-17,22.5,0.600000023841858,mg/kg,1;2;5;5;6;2;4;2;-3;-3,52;-3;-3;-3,5;1;1;-1;-1;0,14,2
140043,100,1101335,52,8,1,2012-02-17,30.8999996185303,0.5,mg/kg,1;2;5;5;6;2;4;2;-3;-3,52;-3;-3;-3,5;1;1;-1;-1;0,14,2
140043,100,1101336,52,8,1,2012-02-17,28.1000003814697,0.5,mg/kg,1;2;5;5;6;2;4;2;-3;-3,52;-3;-3;-3,5;1;1;-1;-1;0,14,2
140043,100,1101337,52,8,1,2012-02-17,27.5,0.5,mg/kg,1;2;5;5;6;2;4;2;-3;-3,52;-3;-3;-3,5;1;1;-1;-1;0,14,2
140043,100,1101338,52,8,1,2012-02-17,28.1000003814697,0.5,mg/kg,1;2;5;5;6;2;4;2;-3;-3,52;-3;-3;-3,5;1;1;-1;-1;0,14,2
140043,220,200600156,52,8,1,2007-01-16,30.4,0.16666666666667,mg/kg,2300620000,52190902,0400000,10,2
140043,220,200600157,52,8,1,2007-01-16,31.7,0.16666666666667,mg/kg,2300620000,52190902,0400000,10,2
140043,220,200600158,52,8,1,2007-01-16,30.8,0.16666666666667,mg/kg,2300620000,52190902,0400000,10,2
140043,220,200600159,52,8,1,2007-01-16,26.2,0.16666666666667,mg/kg,2300620000,52190902,0400000,10,2
140043,220,200600160,52,8,1,2007-01-16,26.8,0.16666666666667,mg/kg,2300620000,52190902,0400000,10,2
140043,220,200600161,52,8,1,2007-01-16,28.8,0.16666666666667,mg/kg,2300620000,52190902,0400000,10,2
140043,220,200600162,52,8,1,2007-01-16,28.0,0.16666666666667,mg/kg,2300620000,52190902,0400000,10,2
140043,220,200600163,52,8,1,2007-01-16,31.3,0.16666666666667,mg/kg,2300620000,52190902,0400000,30,2
140043,220,200600164,52,8,1,2007-01-16,28.0,0.16666666666667,mg/kg,2300620000,52190902,0400000,30,2
140043,220,200600165,52,8,1,2007-01-16,28.3,0.16666666666667,mg/kg,2300620000,52190902,0400000,30,2
140043,220,200600166,52,8,1,2007-01-16,30.3,0.16666666666667,mg/kg,2300620000,52190902,0400000,30,2
140043,220,200630084,52,8,1,2007-01-16,14.0,0.16666666666667,mg/kg,2300620000,52190902,0400000,31,2
140043,220,200630085,52,8,1,2007-01-16,31.3,0.16666666666667,mg/kg,2300620000,52190902,0400000,31,2
