bund_nr,horizont,lfd_nr,param,s_1,s_2,s_3,s_4,s_5,s_6,s_7,s_8
130048,oh,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
130048,oh,1,maechtigkeit,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
130048,oh,1,durchwurz,-1,-1,-1,-1,-1,-1,-1,-1
130048,a,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
130048,a,,maechtigkeit,10,10,5,7,5,5,3,4
130048,a,,gefuege,ein,ein,ein,ein,ein,ein,ein,ein
130048,h,,humusform_ka5,mom,mom,mom,mom,mom,mom,mom,mom
130048,h,,humusform_ka6,-9,-9,-9,-9,-9,-9,-9,-9
130050,s,,streuart,vb,vb,vb,vb,vb,vb,vb,vb
130050,s,,hackschn_maechtigkeit,,,,,,,,
130050,ol,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
130050,ol,,maechtigkeit,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
130050,ol,,lagerung,lo,lo,lo,lo,lo,lo,lo,lo
130050,of,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
130050,of,1,maechtigkeit,1.5,1,1,2,0.5,1,1,2
130050,of,1,durchwurz,3,2,2,3,2,2,2,2
130050,oh,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
130050,oh,1,maechtigkeit,1.5,0,0,2,0,0.5,0,0
130050,oh,1,durchwurz,3,-2,-2,3,-2,3,-2,-2
130050,a,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
130050,a,,maechtigkeit,4,4,4,5,4,6,4,6
130050,a,,gefuege,ein,ein,ein,ein,ein,ein,ein,ein
130050,h,,humusform_ka5,moa,muo,muo,moa,muo,moa,muo,muo
130050,h,,humusform_ka6,-9,-9,-9,-9,-9,-9,-9,-9
130051,s,,streuart,vgn,vgn,vgn,vgn,vgn,vgn,vgn,vgn
130051,s,,hackschn_maechtigkeit,,,,,,,,
130051,ol,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
130051,ol,,maechtigkeit,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
130051,ol,,lagerung,lo,lo,lo,lo,lo,lo,lo,lo
130051,of,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
130051,of,1,maechtigkeit,3,3,3,3,2,2,3,3
130051,of,1,durchwurz,4,4,4,4,4,4,4,4
130051,oh,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
130051,oh,1,maechtigkeit,0,0.5,0,1,0,0.5,0.5,1
130051,oh,1,durchwurz,-2,4,-2,4,-2,4,4,4
130051,a,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
130051,a,,maechtigkeit,6,1,3,8,10,2,3,3
130051,a,,gefuege,ein,ein,ein,ein,ein,ein,ein,ein
130051,h,,humusform_ka5,gmo,gmo,gmo,moa,gmo,gmo,gmo,gmo
130051,h,,humusform_ka6,-9,-9,-9,-9,-9,-9,-9,-9
130052,s,,streuart,vg,vg,vg,vg,vg,vg,vg,vg
130052,s,,hackschn_maechtigkeit,,,,,,,,
130052,ol,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
130052,ol,,maechtigkeit,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
130052,ol,,lagerung,lo,lo,lo,lo,lo,lo,lo,lo
130052,of,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
130052,of,1,maechtigkeit,3,3,5,5,3,4,3,4
130052,of,1,durchwurz,4,4,4,4,4,4,4,4
130052,oh,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
130052,oh,1,maechtigkeit,0.5,1,1,1,0.5,0.5,0.5,1
130052,oh,1,durchwurz,4,4,4,4,4,4,4,4
130052,a,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
130052,a,,maechtigkeit,3,3,4,3,2,3,4,3
130052,a,,gefuege,ein,ein,ein,ein,ein,ein,ein,ein
130052,h,,humusform_ka5,gmo,gmo,gmo,gmo,gmo,gmo,gmo,gmo
130052,h,,humusform_ka6,-9,-9,-9,-9,-9,-9,-9,-9
130056,s,,streuart,vb,vb,vb,vb,vb,vb,vb,vb
130056,s,,hackschn_maechtigkeit,,,,,,,,
130056,ol,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
130056,ol,,maechtigkeit,2,1,1,1,1,1,1,1
130056,ol,,lagerung,lo,lo,lo,lo,lo,lo,lo,lo
130056,of,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
130056,of,1,maechtigkeit,1,3,2,1,1,1,1,1
130056,of,1,durchwurz,3,3,3,3,2,2,3,3
130056,oh,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
130056,oh,1,maechtigkeit,0,1,0,0,0,0,1,0
130056,oh,1,durchwurz,-2,4,-2,-2,-2,-2,4,-2
130056,a,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
130056,a,,maechtigkeit,6,6,6,6,8,4,5,7
130056,a,,gefuege,ein,ein,ein,ein,ein,ein,ein,ein
130056,h,,humusform_ka5,muo,moa,muo,muo,muo,muo,moa,muo
130056,h,,humusform_ka6,-9,-9,-9,-9,-9,-9,-9,-9
130057,s,,streuart,vb,vb,vb,vb,vb,vb,vb,vb
130057,s,,hackschn_maechtigkeit,,,,,,,,
130057,ol,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
130057,ol,,maechtigkeit,1,1,1,1,1,1,1,1
130057,ol,,lagerung,lo,lo,lo,lo,lo,lo,lo,lo
130057,of,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
130057,of,1,maechtigkeit,1,2,1,1,1,2,1,1
130057,of,1,durchwurz,2,2,2,3,3,2,2,2
130057,oh,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
130057,oh,1,maechtigkeit,0,0,0,0,0,0,0,0
130057,oh,1,durchwurz,-2,-2,-2,-2,-2,-2,-2,-2
130057,a,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
130057,a,,maechtigkeit,8,4,6,5,8,6,4,4
130057,a,,gefuege,ein,ein,ein,ein,ein,ein,ein,ein
130057,h,,humusform_ka5,muo,muo,muo,muo,muo,muo,muo,muo
130057,h,,humusform_ka6,-9,-9,-9,-9,-9,-9,-9,-9
130058,s,,streuart,-9,-9,-9,-9,-9,-9,-9,-9
130058,s,,hackschn_maechtigkeit,,,,,,,,
130058,ol,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
130058,ol,,maechtigkeit,-9,-9,-9,-9,-9,-9,-9,-9
130058,ol,,lagerung,-9,-9,-9,-9,-9,-9,-9,-9
130058,of,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
130058,of,1,maechtigkeit,-9,-9,-9,-9,-9,-9,-9,-9
130058,of,1,durchwurz,-9,-9,-9,-9,-9,-9,-9,-9
130058,oh,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
130058,oh,1,maechtigkeit,-9,-9,-9,-9,-9,-9,-9,-9
130058,oh,1,durchwurz,-9,-9,-9,-9,-9,-9,-9,-9
130058,a,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
130058,a,,maechtigkeit,-9,-9,-9,-9,-9,-9,-9,-9
130058,a,,gefuege,-9,-9,-9,-9,-9,-9,-9,-9
130058,h,,humusform_ka5,-9,-9,-9,-9,-9,-9,-9,-9
130058,h,,humusform_ka6,-9,-9,-9,-9,-9,-9,-9,-9
130059,s,,streuart,vbn,vbn,vw,vw,vw,vbn,vbn,vbn
130059,s,,hackschn_maechtigkeit,,,,,,,,
130059,ol,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
130059,ol,,maechtigkeit,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5
130059,ol,,lagerung,vn,vn,vn,vn,vn,vn,vn,vn
130059,of,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
130059,of,1,maechtigkeit,5,5,6,5.5,5,3.5,3.5,7
130059,of,1,durchwurz,4,4,4,4,4,4,4,4
130059,oh,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
130059,oh,1,maechtigkeit,0.3,0.3,4,2,0.3,2,2,2.5
130059,oh,1,durchwurz,4,4,4,4,4,4,4,4
130059,a,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
130059,a,,maechtigkeit,4,4,2,3,4,2,4,2
130059,a,,gefuege,ein,ein,ein,ein,ein,ein,ein,ein
130059,h,,humusform_ka5,moa,moa,ror,gmo,gmo,gmo,moa,moa
130059,h,,humusform_ka6,-9,-9,-9,-9,-9,-9,-9,-9
130060,s,,streuart,vgn,vgn,vgn,vgn,vgn,vg,vg,vn
130060,s,,hackschn_maechtigkeit,,,,,,,,
130060,ol,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
130060,ol,,maechtigkeit,3,2,4,2,3,2,2,2
130060,ol,,lagerung,lo,lo,lo,lo,lo,lo,lo,lo
130060,of,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
130060,of,1,maechtigkeit,1.5,2,2,2,4,0.5,1,2
130060,of,1,durchwurz,3,3,3,3,3,3,3,4
130060,oh,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
130060,oh,1,maechtigkeit,1,4,0.5,0.2,1,0.2,0.2,2
130060,oh,1,durchwurz,3,3,3,-1,3,-1,-1,3
130060,a,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
130060,a,,maechtigkeit,8,4,8,6,6,8,4,5
130060,a,,gefuege,ein,ein,ein,ein,ein,ein,ein,ein
130060,h,,humusform_ka5,moa,ror,gmo,mof,moa,gmo,gmo,mor
130060,h,,humusform_ka6,-9,-9,-9,-9,-9,-9,-9,-9
130061,s,,streuart,vw,vw,vw,vw,vw,vw,vw,vw
130061,s,,hackschn_maechtigkeit,,,,,,,,
130061,ol,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
130061,ol,,maechtigkeit,1,2,2,1,2,3,1,3
130061,ol,,lagerung,lo,lo,lo,lo,lo,lo,lo,lo
130061,of,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
130061,of,1,maechtigkeit,2,2,1,3,4,3,2,2
130061,of,1,durchwurz,4,4,4,4,4,4,4,4
130061,oh,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
130061,oh,1,maechtigkeit,1,1,1.5,2,2,1,1,1.5
130061,oh,1,durchwurz,4,4,4,4,4,4,4,3
130061,a,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
130061,a,,maechtigkeit,8,7,7,9,9,8,7,7
130061,a,,gefuege,ein,ein,ein,ein,ein,ein,ein,ein
130061,h,,humusform_ka5,gmo,gmo,gmo,gmo,gmo,gmo,gmo,gmo
130061,h,,humusform_ka6,-9,-9,-9,-9,-9,-9,-9,-9
130062,s,,streuart,-9,-9,-9,-9,-9,-9,-9,-9
130062,s,,hackschn_maechtigkeit,,,,,,,,
130062,ol,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
130062,ol,,maechtigkeit,-9,-9,-9,-9,-9,-9,-9,-9
130062,ol,,lagerung,-9,-9,-9,-9,-9,-9,-9,-9
130062,of,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
130062,of,1,maechtigkeit,-9,-9,-9,-9,-9,-9,-9,-9
130062,of,1,durchwurz,-9,-9,-9,-9,-9,-9,-9,-9
130062,oh,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
130062,oh,1,maechtigkeit,-9,-9,-9,-9,-9,-9,-9,-9
130062,oh,1,durchwurz,-9,-9,-9,-9,-9,-9,-9,-9
130062,a,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
130062,a,,maechtigkeit,-9,-9,-9,-9,-9,-9,-9,-9
130062,a,,gefuege,-9,-9,-9,-9,-9,-9,-9,-9
130062,h,,humusform_ka5,-9,-9,-9,-9,-9,-9,-9,-9
130062,h,,humusform_ka6,-9,-9,-9,-9,-9,-9,-9,-9
130063,s,,streuart,-9,-9,-9,-9,-9,-9,-9,-9
130063,s,,hackschn_maechtigkeit,,,,,,,,
130063,ol,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
130063,ol,,maechtigkeit,-9,-9,-9,-9,-9,-9,-9,-9
130063,ol,,lagerung,-9,-9,-9,-9,-9,-9,-9,-9
130063,of,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
130063,of,1,maechtigkeit,-9,-9,-9,-9,-9,-9,-9,-9
130063,of,1,durchwurz,-9,-9,-9,-9,-9,-9,-9,-9
130063,oh,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
130063,oh,1,maechtigkeit,-9,-9,-9,-9,-9,-9,-9,-9
130063,oh,1,durchwurz,-9,-9,-9,-9,-9,-9,-9,-9
130063,a,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
130063,a,,maechtigkeit,-9,-9,-9,-9,-9,-9,-9,-9
130063,a,,gefuege,-9,-9,-9,-9,-9,-9,-9,-9
130063,h,,humusform_ka5,-9,-9,-9,-9,-9,-9,-9,-9
130063,h,,humusform_ka6,-9,-9,-9,-9,-9,-9,-9,-9
130064,s,,streuart,vg,vg,vg,vg,vg,vg,vg,vg
130064,s,,hackschn_maechtigkeit,,,,,,,,
130064,ol,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
130064,ol,,maechtigkeit,0.5,0.5,0.5,0.5,0.5,1,0.5,0.5
130064,ol,,lagerung,lo,lo,lo,lo,lo,lo,lo,lo
130064,of,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
130064,of,1,maechtigkeit,5,4,4,4,1,3,5,3
130064,of,1,durchwurz,4,4,4,4,4,4,4,4
130064,oh,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
130064,oh,1,maechtigkeit,1,0.5,0.5,0.5,0.2,0.5,0.5,0.5
130064,oh,1,durchwurz,4,4,4,4,4,4,4,4
130064,a,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
130064,a,,maechtigkeit,4,2,3,6,5,3,2,6
130064,a,,gefuege,ein,ein,ein,ein,ein,ein,ein,ein
130064,h,,humusform_ka5,gmo,gmo,gmo,gmo,gmo,gmo,gmo,gmo
130064,h,,humusform_ka6,-9,-9,-9,-9,-9,-9,-9,-9
130068,s,,streuart,vn,vn,vn,vn,vg,vgn,vg,vn
130068,s,,hackschn_maechtigkeit,,,,,,,,
130068,ol,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
130068,ol,,maechtigkeit,2,1,2,2,0.5,1,0.5,1
130068,ol,,lagerung,lo,lo,lo,lo,-1,lo,-1,ve
130068,of,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
130068,of,1,maechtigkeit,2,2,3,3,4,3,3,4
130068,of,1,durchwurz,4,4,4,4,4,4,4,4
130068,oh,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
130068,oh,1,maechtigkeit,3,3,2,3,0.5,3,0.5,1.5
130068,oh,1,durchwurz,4,4,4,4,-1,4,4,3
130068,a,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
130068,a,,maechtigkeit,4,4,4,4,4,5,8,6
130068,a,,gefuege,ein,ein,ein,ein,ein,ein,ein,ein
130068,h,,humusform_ka5,roa,roa,roa,roa,gmo,roa,gmo,roa
130068,h,,humusform_ka6,-9,-9,-9,-9,-9,-9,-9,-9
130069,s,,streuart,vbg,vbg,vbg,vbg,vbg,vbg,vbg,vbg
130069,s,,hackschn_maechtigkeit,,,,,,,,
130069,ol,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
130069,ol,,maechtigkeit,0.5,0.5,0.5,0.5,0.5,1,0.5,0.5
130069,ol,,lagerung,lo,lo,lo,lo,lo,lo,lo,lo
130069,of,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
130069,of,1,maechtigkeit,2.5,2.5,2.5,2.5,0.5,0,2.5,0.5
130069,of,1,durchwurz,3,2,2,2,2,-2,3,2
130069,oh,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
130069,oh,1,maechtigkeit,0,0,0,0,0,0,0,0
130069,oh,1,durchwurz,-2,-2,-2,-2,-2,-2,-2,-2
130069,a,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
130069,a,,maechtigkeit,24,25,25,23,22,25,25,26
130069,a,,gefuege,kru,kru,kru,kru,kru,kru,kru,kru
130069,h,,humusform_ka5,muf,muf,muf,muf,muf,muf,muf,muf
130069,h,,humusform_ka6,-9,-9,-9,-9,-9,-9,-9,-9
130070,s,,streuart,vb,vb,vb,vb,vb,vb,vb,vb
130070,s,,hackschn_maechtigkeit,,,,,,,,
130070,ol,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
130070,ol,,maechtigkeit,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
130070,ol,,lagerung,lo,lo,lo,lo,lo,lo,lo,lo
130070,of,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
130070,of,1,maechtigkeit,0,0,0,0,0,0,0,0
130070,of,1,durchwurz,-2,-2,-2,-2,-2,-2,-2,-2
130070,oh,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
130070,oh,1,maechtigkeit,0,0,0,0,0,0,0,0
130070,oh,1,durchwurz,-2,-2,-2,-2,-2,-2,-2,-2
130070,a,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
130070,a,,maechtigkeit,38,42,40,43,41,37,39,42
130070,a,,gefuege,kru,kru,kru,kru,kru,kru,kru,kru
130070,h,,humusform_ka5,muf,muf,muf,muf,muf,muf,muf,muf
130070,h,,humusform_ka6,-9,-9,-9,-9,-9,-9,-9,-9
130071,s,,streuart,vbn,vbn,vbn,vbn,vbn,vbn,vbn,vbn
130071,s,,hackschn_maechtigkeit,,,,,,,,
130071,ol,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
130071,ol,,maechtigkeit,0.5,1,0.5,0.5,0,0.5,0.5,0.5
130071,ol,,lagerung,lo,lo,lo,lo,-2,lo,lo,lo
130071,of,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
130071,of,1,maechtigkeit,2,4,2,2,1,2.5,2,1
130071,of,1,durchwurz,3,3,3,4,3,3,3,3
130071,oh,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
130071,oh,1,maechtigkeit,0,0,0,0,0,0,0,0
130071,oh,1,durchwurz,-2,-2,-2,-2,-2,-2,-2,-2
130071,a,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
130071,a,,maechtigkeit,8,7.5,8,6,7,7.5,8,8
130071,a,,gefuege,kru,kru,kru,kru,kru,kru,kru,kru
130071,h,,humusform_ka5,muo,muo,muo,muo,muo,muo,muo,muo
130071,h,,humusform_ka6,-9,-9,-9,-9,-9,-9,-9,-9
130072,s,,streuart,vb,vb,vb,vb,vb,vb,vb,vb
130072,s,,hackschn_maechtigkeit,,,,,,,,
130072,ol,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
130072,ol,,maechtigkeit,0.5,0.5,0.5,1,0.5,0.2,0.2,0.3
130072,ol,,lagerung,lo,lo,lo,lo,lo,lo,lo,lo
130072,of,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
130072,of,1,maechtigkeit,0,0,0,0,0,0,0,0
130072,of,1,durchwurz,-2,-2,-2,-2,-2,-2,-2,-2
130072,oh,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
130072,oh,1,maechtigkeit,0,0,0,0,0,0,0,0
130072,oh,1,durchwurz,-2,-2,-2,-2,-2,-2,-2,-2
130072,a,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
130072,a,,maechtigkeit,43,42,41,41,39,43,41,40
130072,a,,gefuege,kru,kru,kru,kru,kru,kru,kru,kru
130072,h,,humusform_ka5,mut,mut,mut,mut,mut,mut,mut,mut
130072,h,,humusform_ka6,-9,-9,-9,-9,-9,-9,-9,-9
130073,s,,streuart,vn,vn,vn,vn,vn,vn,vn,vn
130073,s,,hackschn_maechtigkeit,,,,,,,,
130073,ol,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
130073,ol,,maechtigkeit,1,2,3,2,2,3,2,2
130073,ol,,lagerung,lo,lo,lo,lo,lo,lo,lo,lo
130073,of,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
130073,of,1,maechtigkeit,3,5,7,6,7,6,6,6
130073,of,1,durchwurz,3,3,3,3,3,3,3,3
130073,oh,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
130073,oh,1,maechtigkeit,0.1,0.3,0.3,0,0,2,0,0
130073,oh,1,durchwurz,3,3,3,-2,-2,3,-2,-2
130073,a,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
130073,a,,maechtigkeit,26,27,25,26,25,26,25,27
130073,a,,gefuege,pol,pol,pol,pol,pol,pol,pol,pol
130073,h,,humusform_ka5,mom,mom,mom,mom,mom,mor,mom,mom
130073,h,,humusform_ka6,-9,-9,-9,-9,-9,-9,-9,-9
130074,s,,streuart,vb,vb,vb,vb,vb,vbg,vb,vb
130074,s,,hackschn_maechtigkeit,,,,,,,,
130074,ol,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
130074,ol,,maechtigkeit,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
130074,ol,,lagerung,lo,lo,lo,lo,lo,lo,lo,lo
130074,of,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
130074,of,1,maechtigkeit,2,2,2,2,2,8,2,2
130074,of,1,durchwurz,3,3,3,3,3,3,3,3
130074,oh,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
130074,oh,1,maechtigkeit,0,0,0,0,0,0,0,0
130074,oh,1,durchwurz,-2,-2,-2,-2,-2,-2,-2,-2
130074,a,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
130074,a,,maechtigkeit,37,34,36,34,35,35,36,33
130074,a,,gefuege,kru,kru,kru,kru,kru,kru,kru,kru
130074,h,,humusform_ka5,mom,mom,mom,mom,mom,gmo,mom,mom
130074,h,,humusform_ka6,-9,-9,-9,-9,-9,-9,-9,-9
130075,s,,streuart,-9,-9,-9,-9,-9,-9,-9,-9
130075,s,,hackschn_maechtigkeit,,,,,,,,
130075,ol,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
130075,ol,,maechtigkeit,-9,-9,-9,-9,-9,-9,-9,-9
130075,ol,,lagerung,-9,-9,-9,-9,-9,-9,-9,-9
130075,of,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
130075,of,1,maechtigkeit,-9,-9,-9,-9,-9,-9,-9,-9
130075,of,1,durchwurz,-9,-9,-9,-9,-9,-9,-9,-9
130075,oh,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
130075,oh,1,maechtigkeit,-9,-9,-9,-9,-9,-9,-9,-9
130075,oh,1,durchwurz,-9,-9,-9,-9,-9,-9,-9,-9
130075,a,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
130075,a,,maechtigkeit,-9,-9,-9,-9,-9,-9,-9,-9
130075,a,,gefuege,-9,-9,-9,-9,-9,-9,-9,-9
130075,h,,humusform_ka5,-9,-9,-9,-9,-9,-9,-9,-9
130075,h,,humusform_ka6,-9,-9,-9,-9,-9,-9,-9,-9
130076,s,,streuart,vbn,vbn,vbn,vbn,vbn,vbn,vbn,vbn
130076,s,,hackschn_maechtigkeit,,,,,,,,
130076,ol,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
130076,ol,,maechtigkeit,2,2,3,1,2,2,2,2
130076,ol,,lagerung,lo,lo,lo,lo,lo,lo,lo,lo
130076,of,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
130076,of,1,maechtigkeit,4,5,5,3,5,4,5,3
130076,of,1,durchwurz,2,2,2,2,2,2,2,2
130076,oh,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
130076,oh,1,maechtigkeit,1,3,3,2,2,3,1,2
130076,oh,1,durchwurz,2,2,2,2,2,2,2,2
130076,a,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
130076,a,,maechtigkeit,18,17,17,17,16,17,19,18
130076,a,,gefuege,ein,ein,ein,ein,ein,ein,ein,ein
130076,h,,humusform_ka5,mra,mrr,mrr,mra,mra,mrr,mra,mra
130076,h,,humusform_ka6,-9,-9,-9,-9,-9,-9,-9,-9
130077,s,,streuart,vn,vn,vn,vn,vn,vn,vn,vn
130077,s,,hackschn_maechtigkeit,,,,,,,,
130077,ol,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
130077,ol,,maechtigkeit,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
130077,ol,,lagerung,lo,lo,lo,lo,lo,lo,lo,lo
130077,of,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
130077,of,1,maechtigkeit,5,4,3,1,6,2,2,3
130077,of,1,durchwurz,2,2,2,2,2,2,2,2
130077,oh,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
130077,oh,1,maechtigkeit,0,0,0,0,0,0,0,0
130077,oh,1,durchwurz,-2,-2,-2,-2,-2,-2,-2,-2
130077,a,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
130077,a,,maechtigkeit,28,29,32,30,29,29,28,27
130077,a,,gefuege,ein,ein,ein,ein,ein,ein,ein,ein
130077,h,,humusform_ka5,mom,mom,mom,mom,mom,mom,mom,mom
130077,h,,humusform_ka6,-9,-9,-9,-9,-9,-9,-9,-9
130078,s,,streuart,vn,vn,vn,vn,vn,vn,vn,vn
130078,s,,hackschn_maechtigkeit,,,,,,,,
130078,ol,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
130078,ol,,maechtigkeit,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
130078,ol,,lagerung,lo,lo,lo,lo,lo,lo,lo,lo
130078,of,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
130078,of,1,maechtigkeit,2,1,1,2,1,2,2,2
130078,of,1,durchwurz,2,2,2,2,2,2,2,2
130078,oh,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
130078,oh,1,maechtigkeit,0,0,0,0,0,0,0,0
130078,oh,1,durchwurz,-2,-2,-2,-2,-2,-2,-2,-2
130078,a,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
130078,a,,maechtigkeit,12,11,8,9,15,14,12,9
130078,a,,gefuege,kru,kru,kru,kru,kru,kru,kru,kru
130078,h,,humusform_ka5,muo,muo,muo,muo,muo,muo,muo,muo
130078,h,,humusform_ka6,-9,-9,-9,-9,-9,-9,-9,-9
130079,s,,streuart,vn,vbn,vn,vgbn,vgbn,vgbn,vgbn,vgbn
130079,s,,hackschn_maechtigkeit,,,,,,,,
130079,ol,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
130079,ol,,maechtigkeit,1,1,2,1,1,1,1,1
130079,ol,,lagerung,lo,lo,vn,lo,lo,lo,lo,lo
130079,of,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
130079,of,1,maechtigkeit,11,6,7,6,6,8,6,10
130079,of,1,durchwurz,2,2,2,2,2,2,2,2
130079,oh,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
130079,oh,1,maechtigkeit,1,1,1,0.5,0,1,0.5,1
130079,oh,1,durchwurz,2,2,2,2,-2,2,2,2
130079,a,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
130079,a,,maechtigkeit,9,10,9,9,8,8,9.5,9
130079,a,,gefuege,ein,ein,ein,ein,ein,ein,ein,ein
130079,h,,humusform_ka5,mra,mra,mra,mra,mom,mra,mom,mra
130079,h,,humusform_ka6,-9,-9,-9,-9,-9,-9,-9,-9
130080,s,,streuart,vgbn,vgbn,vgbn,vgbn,vgbn,vgbn,vgbn,vgbn
130080,s,,hackschn_maechtigkeit,,,,,,,,
130080,ol,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
130080,ol,,maechtigkeit,2,1,2,1,3,1,2,1
130080,ol,,lagerung,lo,lo,lo,lo,lo,lo,lo,lo
130080,of,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
