bund_nr,lfd_nr,zwiesel,bart,baumkennzahl,d_mess,bhd_hoehe,hoehe,kransatz,kraft,schi,hori,azi,alter,alter_methode
140021,5,,gki,-9,406,130,245,135,2,1,1225,193,61,1
140021,6,,gfi,-9,150,130,117,25,-9,2,1049,218,30,1
140021,7,,gfi,-9,178,130,137,27,-9,2,997,226,30,1
140021,8,,gki,-9,345,130,-9,-9,2,1,1143,232,61,1
140021,9,,gki,-9,452,130,254,131,2,1,1695,269,61,1
140021,10,,sbi,-9,338,130,258,118,2,1,972,251,61,1
140021,11,,gfi,-9,173,130,122,51,-9,2,697,262,30,1
140021,12,,gki,-9,372,130,-9,-9,2,1,822,182,61,1
140021,13,,vbe,-9,72,130,78,29,-9,2,252,298,19,1
140021,14,,gki,-9,344,130,265,187,1,1,555,323,61,1
140021,15,,gki,-9,463,130,-9,-9,1,1,1700,301,61,1
140021,16,,gki,-9,354,130,-9,-9,2,1,1416,321,61,1
140021,17,,gki,-9,367,130,-9,-9,2,1,1015,342,61,1
140021,18,,gki,-9,339,130,-9,-9,2,1,1406,356,61,1
140021,19,,gki,-9,425,130,-9,-9,1,1,1461,373,61,1
140021,20,,rbu,-9,234,130,146,21,-9,2,939,379,30,1
140021,21,,gki,-9,399,130,-9,-9,2,1,1411,13,61,1
140021,22,,gki,-9,319,130,-9,-9,2,1,1338,46,61,1
140021,23,,gki,-9,312,130,-9,-9,2,1,1694,68,61,1
140021,24,,gki,-9,288,130,-9,-9,3,1,704,59,61,1
140021,25,,gki,-9,330,130,-9,-9,2,1,438,99,61,1
140022,1,,sei,-9,233,130,-9,-9,2,1,342,13,46,1
140022,2,,sei,-9,94,130,77,53,-9,2,361,26,24,1
140022,3,,vbe,-9,119,130,97,45,-9,2,797,58,24,1
140022,4,,sbi,-9,343,130,-9,-9,2,1,1040,65,48,1
140022,5,,sbi,-9,318,130,227,134,2,1,874,71,48,1
140022,6,,as,-9,378,130,232,120,1,1,1439,92,48,1
140022,7,,sbi,-9,216,130,-9,-9,3,1,1215,100,48,1
140022,8,,sbi,-9,214,130,-9,-9,3,1,933,94,48,1
140022,9,,sei,-9,187,130,203,74,3,1,408,93,46,1
140022,10,,sbi,-9,325,130,-9,-9,2,1,124,93,48,1
140022,11,,sbi,-9,132,130,135,102,4,1,548,109,48,1
140022,12,,sbi,-9,181,130,221,155,2,1,597,114,48,1
140022,13,,sbi,-9,263,130,-9,-9,3,1,1156,124,48,1
140022,14,,sbi,-9,219,130,-9,-9,2,1,1085,145,48,1
140022,15,,sbi,-9,203,130,-9,-9,3,1,1234,150,48,1
140022,16,,sbi,-9,260,130,-9,-9,2,1,1080,162,48,1
140022,17,,sei,-9,236,130,202,121,3,1,1071,171,46,1
140022,18,,sbi,-9,282,130,224,117,2,1,444,180,48,1
140022,19,,vbe,-9,72,130,85,45,-9,2,231,201,14,1
140022,20,,sbi,-9,226,130,198,119,3,1,383,208,48,1
140022,21,,sbi,-9,289,130,-9,-9,2,1,1005,228,48,1
140022,22,,vbe,-9,138,130,107,54,-9,2,960,236,24,1
140022,23,,sbi,-9,289,130,-9,-9,2,1,792,268,48,1
140022,24,,sbi,-9,262,130,-9,-9,2,1,1144,273,48,1
140022,25,,sbi,-9,230,130,-9,-9,3,1,1109,281,48,1
140022,26,,sbi,-9,328,130,-9,-9,2,1,1675,283,48,1
140022,27,,vbe,-9,111,130,80,55,-9,2,809,294,24,1
140022,28,,sei,-9,144,130,119,72,4,1,265,280,46,1
140022,29,,sei,-9,135,130,-9,-9,4,1,542,312,46,1
140022,30,,sbi,-9,344,130,-9,-9,2,1,616,313,48,1
140022,31,,sbi,-9,293,130,-9,-9,2,1,1203,314,48,1
140022,32,,sei,-9,279,130,188,79,2,1,1010,338,46,1
140022,33,,sbi,-9,366,130,198,114,2,1,1499,349,48,1
140022,34,,sei,-9,195,130,-9,-9,4,1,1142,371,46,1
140022,35,,sbi,-9,198,130,-9,-9,3,1,659,361,48,1
140022,36,,sbi,-9,246,130,-9,-9,2,1,728,377,48,1
140022,37,,sbi,-9,261,130,-9,-9,2,1,842,381,48,1
140022,38,,vbe,-9,86,130,84,47,-9,2,339,393,24,1
140022,39,,sbi,-9,331,150,-9,-9,2,1,1084,27,48,1
140023,1,,ei,-9,362,130,221,115,2,1,590,120,105,5
140023,2,,hbu,-9,220,130,-9,-9,4,1,1205,123,25,5
140023,3,,sah,-9,230,130,223,132,3,1,1212,136,75,5
140023,4,,hbu,-9,127,130,137,61,4,1,513,151,35,5
140023,5,,ei,-9,496,130,240,123,1,1,402,180,105,5
140023,6,,hbu,-9,320,130,215,62,3,1,869,194,105,5
140023,7,,hbu,-9,391,130,256,112,1,1,1451,202,105,5
140023,8,,hbu,-9,465,130,259,90,1,1,1168,229,105,5
140023,9,,bah,-9,449,130,272,146,1,1,1665,241,85,5
140023,10,,hbu,-9,303,130,-9,-9,3,1,1096,273,105,5
140023,11,,hbu,-9,326,130,-9,-9,2,1,819,257,105,5
140023,12,,ei,-9,210,130,184,132,3,1,585,230,85,5
140023,13,,hbu,-9,208,130,185,63,3,1,205,273,105,5
140023,14,,ei,-9,342,130,210,82,2,1,350,283,105,5
140023,15,,sah,-9,144,130,147,62,4,1,1186,314,35,5
140023,16,,ges,-9,401,130,226,110,2,1,1314,316,85,5
140023,17,,ei,-9,383,130,-9,-9,2,1,690,399,105,5
140023,18,,ei,-9,479,130,-9,-9,1,1,482,28,105,5
140023,19,,rka,-9,191,130,133,67,4,1,817,44,85,5
140023,20,,rka,-9,232,130,143,82,4,1,812,45,85,5
140023,21,,ei,-9,297,130,180,102,3,1,1046,41,105,5
140023,22,,ei,-9,317,130,-9,-9,3,1,1235,14,105,5
140023,23,,ei,-9,277,130,-9,-9,3,1,1148,36,105,5
140023,25,,rka,-9,840,100,177,56,3,1,1873,34,150,5
140023,26,,rka,-9,399,130,153,78,4,1,1669,48,105,5
140023,27,,hbu,-9,294,130,211,85,2,1,936,98,105,5
140024,1,,gki,-9,207,130,195,133,2,1,138,203,34,1
140024,2,,gki,-9,207,130,-9,-9,2,1,250,253,34,1
140024,3,,gki,-9,186,130,188,144,2,1,808,224,34,1
140024,4,,gki,-9,223,130,-9,-9,2,1,1070,209,34,1
140024,5,,gki,-9,220,130,-9,-9,2,1,899,232,34,1
140024,6,,gki,-9,174,150,-9,-9,3,1,1253,242,34,1
140024,7,,gki,-9,235,130,-9,-9,2,1,1081,261,34,1
140024,8,,gki,-9,198,130,-9,-9,3,1,743,246,34,1
140024,9,,gki,-9,247,130,-9,-9,2,1,595,268,34,1
140024,10,,gki,-9,282,130,-9,-9,2,1,1211,276,34,1
140024,11,,tei,-9,110,130,82,41,4,1,1120,280,34,1
140024,12,,gki,-9,273,130,185,125,2,1,1199,284,34,1
140024,13,,gki,-9,209,130,-9,-9,3,1,980,292,34,1
140024,14,,gki,-9,171,130,-9,-9,3,1,302,332,34,1
140024,15,,gki,-9,182,130,-9,-9,2,1,400,374,34,1
140024,16,,gki,-9,179,130,-9,-9,3,1,525,346,34,1
140024,17,,gki,-9,174,130,-9,-9,2,1,593,360,34,1
140024,18,,gki,-9,206,130,-9,-9,2,1,1040,318,34,1
140024,19,,gki,-9,332,130,182,89,2,1,1232,313,34,1
140024,20,,gki,-9,195,130,-9,-9,2,1,1045,328,34,1
140024,21,,gki,-9,307,130,-9,-9,2,1,1268,334,34,1
140024,22,,gki,-9,239,130,-9,-9,2,1,1022,344,34,1
140024,23,,gki,-9,218,130,-9,-9,2,1,1120,354,34,1
140024,24,,gki,-9,353,130,199,39,2,1,1537,344,34,1
140024,25,,gki,-9,144,130,164,129,4,1,1129,386,34,1
140024,26,,gki,-9,275,130,-9,-9,2,1,1120,394,34,1
140024,27,,gki,-9,178,130,-9,-9,3,1,749,393,34,1
140024,28,,gki,-9,199,130,-9,-9,2,1,517,397,34,1
140024,29,,gki,-9,184,130,-9,-9,3,1,618,28,34,1
140024,30,,gki,-9,145,130,-9,-9,3,1,540,41,34,1
140024,31,,gki,-9,216,130,-9,-9,2,1,947,10,34,1
140024,32,,gki,-9,239,130,-9,-9,2,1,1077,32,34,1
140024,33,,gki,-9,227,130,-9,-9,2,1,1147,51,34,1
140024,34,,gki,-9,209,130,-9,-9,2,1,1110,72,34,1
140024,35,,gki,-9,204,130,-9,-9,2,1,896,65,34,1
140024,36,,gki,-9,217,130,-9,-9,2,1,1202,84,34,1
140024,37,,gki,-9,181,130,-9,-9,3,1,305,54,34,1
140024,38,,gki,-9,166,130,-9,-9,2,1,416,67,34,1
140024,39,,gki,-9,250,130,-9,-9,2,1,544,92,34,1
140024,40,,gki,-9,214,130,-9,-9,2,1,526,116,34,1
140024,41,,gki,-9,220,130,-9,-9,2,1,506,137,34,1
140024,42,,gki,-9,162,130,-9,-9,3,1,788,119,34,1
140024,43,,gki,-9,200,130,-9,-9,2,1,1031,114,34,1
140024,44,,gki,-9,170,130,-9,-9,2,1,1184,102,34,1
140024,45,,gki,-9,190,130,-9,-9,3,1,1122,125,34,1
140024,46,,gki,-9,204,150,-9,-9,2,1,1214,134,34,1
140024,47,,gki,-9,252,130,-9,-9,2,1,844,137,34,1
140024,48,,gki,-9,165,130,-9,-9,3,1,850,156,34,1
140024,49,,gki,-9,129,130,-9,-9,4,1,1104,161,34,1
140024,50,,gki,-9,182,130,-9,-9,2,1,1141,166,34,1
140024,51,,gki,-9,183,130,-9,-9,2,1,928,171,34,1
140024,52,,gki,-9,241,130,-9,-9,2,1,1053,186,34,1
140024,53,,gki,-9,235,130,-9,-9,2,1,529,183,34,1
140024,54,,gki,-9,215,130,-9,-9,2,1,297,174,34,1
140025,1,,sbi,-9,125,130,170,118,3,1,182,114,45,1
140025,2,,gki,-9,175,130,-9,-9,3,1,1202,72,45,1
140025,3,,gki,-9,116,130,-9,-9,4,1,1174,80,45,1
140025,4,,gki,-9,131,130,-9,-9,4,1,1162,83,45,1
140025,5,,gki,-9,230,130,-9,-9,2,1,1172,86,45,1
140025,6,,gki,-9,217,130,-9,-9,2,1,1175,96,45,1
140025,7,,gki,-9,237,130,-9,-9,2,1,1218,109,45,1
140025,8,,gki,-9,160,130,-9,-9,3,1,1113,122,45,1
140025,9,,gki,-9,202,130,-9,-9,2,1,823,103,45,1
140025,10,,gki,-9,178,130,-9,-9,2,1,853,114,45,1
140025,11,,gki,-9,235,130,-9,-9,2,1,635,115,45,1
140025,12,,gki,-9,103,130,-9,-9,4,1,767,134,45,1
140025,13,,gki,-9,209,130,-9,-9,2,1,998,134,45,1
140025,14,,gki,-9,231,130,-9,-9,2,1,1021,151,45,1
140025,15,,gki,-9,245,130,-9,-9,2,1,1039,165,45,1
140025,16,,gki,-9,231,130,-9,-9,2,1,1081,198,45,1
140025,17,,gki,-9,222,130,-9,-9,2,1,1221,209,45,1
140025,18,,gki,-9,266,130,-9,-9,1,1,695,191,45,1
140025,19,,gki,-9,171,130,190,143,3,1,409,190,45,1
140025,20,,sbi,-9,95,130,137,103,4,1,218,221,45,1
140025,21,,sbi,-9,105,130,143,39,4,1,372,221,45,1
140025,22,,gki,-9,176,130,-9,-9,3,1,658,220,45,1
140025,23,,gki,-9,161,130,-9,-9,2,1,1049,228,45,1
140025,24,,gki,-9,126,130,-9,-9,3,1,999,229,45,1
140025,25,,gki,-9,123,130,-9,-9,4,1,1230,251,45,1
140025,26,,gki,-9,110,130,142,113,4,1,1178,254,45,1
140025,27,,gki,-9,253,130,-9,-9,2,1,1044,249,45,1
140025,28,,gki,-9,235,130,-9,-9,2,1,1070,266,45,1
140025,29,,gki,-9,108,130,-9,-9,4,1,867,268,45,1
140025,30,,gki,-9,229,130,-9,-9,3,1,698,268,45,1
140025,31,,gki,-9,245,130,-9,-9,2,1,576,251,45,1
140025,32,,gki,-9,167,130,-9,-9,3,1,301,291,45,1
140025,33,,gki,-9,200,130,-9,-9,2,1,827,279,45,1
140025,34,,gki,-9,156,130,-9,-9,3,1,1022,288,45,1
140025,35,,gki,-9,324,130,-9,-9,1,1,1469,317,45,1
140025,36,,gki,-9,251,130,-9,-9,2,1,1052,308,45,1
140025,37,,gki,-9,238,130,-9,-9,2,1,922,323,45,1
140025,38,,gki,-9,259,130,208,122,2,1,1176,342,45,1
140025,39,,gki,-9,149,130,-9,-9,4,1,1142,353,45,1
140025,40,,gki,-9,141,130,-9,-9,4,1,1046,350,45,1
140025,41,,gki,-9,336,130,216,142,1,1,808,349,45,1
140025,42,,gki,-9,124,130,-9,-9,4,1,789,365,45,1
140025,43,,gki,-9,237,130,218,145,2,1,430,335,45,1
140025,44,,gki,-9,230,130,-9,-9,2,1,291,357,45,1
140025,45,,gki,-9,231,130,-9,-9,2,1,415,400,45,1
140025,46,,gki,-9,253,130,-9,-9,2,1,601,377,45,1
140025,47,,gki,-9,238,130,-9,-9,3,1,904,382,45,1
140025,48,,gki,-9,275,130,-9,-9,2,1,1091,395,45,1
140025,49,,gki,-9,190,130,-9,-9,3,1,1206,50,45,1
140026,1,,rbu,-9,605,130,237,35,1,1,939,152,97,1
140026,2,,rbu,-9,302,130,213,85,3,1,1706,156,72,1
140026,3,,tei,-9,479,130,226,76,1,1,1708,181,97,1
140026,4,,tei,-9,429,130,264,66,2,1,556,195,97,1
140026,5,,tei,-9,309,130,-9,-9,3,1,1570,216,97,1
140026,6,,tei,-9,304,130,-9,-9,3,1,1611,231,97,1
140026,7,,rbu,-9,465,130,275,141,2,1,1078,243,97,1
140026,8,,rbu,-9,432,130,215,85,2,1,1049,244,97,1
140026,9,,rbu,-9,70,130,72,24,-9,2,424,225,25,5
140026,10,,rbu,-9,199,130,128,33,4,1,428,263,72,1
140026,11,,tei,-9,180,130,-9,-9,4,1,766,274,72,1
140026,12,,tei,-9,124,130,-9,-9,4,1,1180,280,72,1
140026,13,,ges,-9,392,130,302,165,2,1,1556,305,72,1
140026,14,,sbi,-9,221,130,217,128,3,1,866,308,72,1
140026,15,,hbu,-9,381,200,226,42,3,1,1534,330,97,1
140026,16,,tei,-9,196,130,205,155,3,1,495,330,72,1
140026,17,,hbu,-9,144,130,112,30,-9,2,202,341,72,1
140026,18,,hbu,-9,354,130,253,119,2,1,1316,348,97,1
140026,19,,hbu,-9,109,130,141,94,4,1,1140,354,72,1
140026,20,,hbu,-9,406,200,-9,-9,2,1,1616,365,97,1
140026,21,,tei,-9,315,130,269,132,2,1,1575,369,97,1
140026,22,,hbu,-9,188,130,156,82,3,1,670,378,72,1
140026,23,,sbi,-9,409,130,293,172,2,1,1569,383,72,1
140026,24,,tei,-9,101,130,108,90,-9,2,1046,394,72,1
140026,25,,sbi,-9,114,130,127,114,4,1,1073,6,72,1
140026,26,,rbu,-9,365,130,208,69,1,1,1261,26,97,1
140026,27,,rbu,-9,147,130,139,51,4,1,1235,25,72,1
140026,28,,tei,-9,171,130,-9,-9,3,1,690,30,72,1
140026,29,,sbi,-9,246,130,-9,-9,3,1,572,24,72,1
140026,30,,rbu,-9,85,130,-9,-9,4,1,308,39,25,5
140026,31,,sbi,-9,322,130,206,105,2,1,308,57,72,1
140026,32,,rbu,-9,274,130,223,127,2,1,1043,42,72,1
140026,33,,sbi,-9,177,130,193,156,3,1,1132,53,72,1
140026,34,,tei,-9,236,130,204,109,2,1,520,75,72,1
140026,35,,tei,-9,184,130,-9,-9,3,1,1154,71,72,1
140026,36,,tei,-9,411,130,209,78,1,1,1650,77,97,1
140026,37,,tei,-9,186,130,-9,-9,3,1,870,100,72,1
140026,38,,hbu,-9,380,130,-9,-9,2,1,1755,291,97,1
140026,39,,hbu,-9,164,130,-9,-9,4,1,1262,281,72,1
140026,40,,hbu,-9,226,130,180,135,3,1,1223,331,72,1
140026,41,,tei,-9,137,130,-9,-9,4,1,1215,338,72,1
140027,1,,gfi,-9,154,130,179,116,4,1,969,93,53,1
140027,2,,gfi,-9,289,130,-9,-9,2,1,1160,88,53,1
140027,3,,gfi,-9,377,130,-9,-9,1,1,1545,103,53,1
140027,4,,gfi,-9,305,130,-9,-9,2,1,1755,144,53,1
140027,5,,gfi,-9,280,130,-9,-9,2,1,1047,114,53,1
140027,6,,gfi,-9,258,130,241,131,2,1,815,115,53,1
140027,7,,gfi,-9,268,130,-9,-9,2,1,1094,140,53,1
140027,8,,gfi,-9,347,130,-9,-9,1,1,1067,154,53,1
140027,9,,gfi,-9,336,130,275,147,2,1,153,153,53,1
140027,10,,gfi,-9,272,130,-9,-9,2,1,862,176,53,1
140027,11,,gfi,-9,320,130,-9,-9,2,1,1667,195,53,1
140027,12,,gfi,-9,348,130,-9,-9,2,1,1662,207,53,1
140027,13,,gfi,-9,419,130,276,143,2,1,1122,189,53,1
140027,14,,gfi,-9,202,130,225,137,3,1,952,207,53,1
140027,15,,gfi,-9,310,130,-9,-9,2,1,1243,224,53,1
140027,16,,gfi,-9,307,130,-9,-9,2,1,1580,237,53,1
140027,17,,gfi,-9,260,130,-9,-9,2,1,1194,238,53,1
140027,18,,gfi,-9,216,130,-9,-9,2,1,976,230,53,1
140027,19,,gfi,-9,268,130,-9,-9,4,1,468,247,53,1
140027,20,,gfi,-9,219,130,-9,-9,2,1,536,260,53,1
140027,21,,gfi,-9,328,130,-9,-9,2,1,1022,269,53,1
140027,22,,gfi,-9,323,130,-9,-9,2,1,1454,268,53,1
140027,23,,gfi,-9,356,130,279,151,1,1,1175,290,53,1
140027,24,,gfi,-9,241,130,-9,-9,3,1,908,314,53,1
140027,25,,gfi,-9,196,130,-9,-9,3,1,318,308,53,1
140027,26,,gfi,-9,336,130,-9,-9,2,1,375,362,53,1
140027,27,,gfi,-9,381,130,-9,-9,2,1,857,343,53,1
140027,28,,gfi,-9,184,130,-9,-9,3,1,1027,332,53,1
140027,29,,gfi,-9,303,130,-9,-9,2,1,1525,324,53,1
140027,30,,gfi,-9,148,130,165,119,4,1,882,367,53,1
140027,31,,gfi,-9,278,130,-9,-9,2,1,1137,361,53,1
140027,32,,gfi,-9,162,130,-9,-9,4,1,1188,381,53,1
140027,33,,gfi,-9,279,130,-9,-9,2,1,1138,387,53,1
140027,34,,gfi,-9,309,130,-9,-9,2,1,687,393,53,1
140027,35,,gfi,-9,163,130,-9,-9,4,1,389,9,53,1
140027,36,,gfi,-9,254,130,-9,-9,3,1,367,41,53,1
140027,37,,gfi,-9,345,130,-9,-9,2,1,1270,19,53,1
140027,38,,gfi,-9,342,130,-9,-9,2,1,1094,38,53,1
140027,39,,gfi,-9,176,130,-9,-9,4,1,887,56,53,1
140027,40,,ela,-9,395,130,292,173,1,1,839,70,53,1
140027,41,,gfi,-9,352,130,-9,-9,2,1,1281,73,53,1
140028,1,,ela,-9,278,130,-9,-9,2,1,432,53,45,1
140028,2,,ela,-9,301,130,-9,-9,2,1,970,39,60,1
140028,3,,ela,-9,127,130,-9,-9,4,1,1173,49,45,1
140028,4,,ela,-9,343,130,274,157,2,1,1408,61,60,1
140028,5,,ela,-9,812,130,338,166,1,1,1952,85,150,5
140028,6,,ela,-9,223,130,-9,-9,3,1,776,96,45,1
140028,7,,ela,-9,274,130,-9,-9,2,1,460,103,45,1
140028,8,,ela,-9,279,130,242,171,2,1,819,131,45,1
140028,9,,ela,-9,230,130,-9,-9,2,1,1002,152,45,1
140028,10,,ela,-9,189,130,-9,-9,3,1,721,163,45,1
140028,11,,ela,-9,321,130,-9,-9,2,1,983,178,45,1
140028,12,,ela,-9,123,130,-9,-9,4,1,1132,193,45,1
140028,13,,ela,-9,277,130,-9,-9,2,1,367,195,45,1
140028,14,,ela,-9,139,130,-9,-9,4,1,791,222,45,1
140028,15,,ela,-9,121,130,-9,-9,4,1,887,229,45,1
140028,16,,ela,-9,275,130,-9,-9,2,1,951,236,45,1
140028,17,,ela,-9,115,130,-9,-9,4,1,1025,244,45,1
140028,18,,ela,-9,108,130,-9,-9,4,1,1149,249,45,1
140028,20,,gfi,-9,193,130,146,80,4,1,654,249,45,1
140028,21,,ela,-9,234,130,208,143,3,1,1260,265,45,1
140028,22,,ela,-9,221,130,-9,-9,3,1,855,276,45,1
140028,23,,ela,-9,251,130,-9,-9,3,1,1245,296,45,1
140028,24,,ela,-9,214,130,-9,-9,3,1,1114,315,45,1
140028,25,,ela,-9,251,130,-9,-9,2,1,924,319,45,1
140028,26,,ela,-9,165,130,-9,-9,4,1,879,305,45,1
140028,27,,ela,-9,195,130,197,164,4,1,674,344,45,1
140028,28,,ela,-9,361,130,274,184,2,1,329,328,60,1
140028,29,,ela,-9,142,130,190,166,4,1,604,372,45,1
140028,30,,ela,-9,574,130,294,185,1,1,1149,356,150,5
140028,31,,ela,-9,384,130,-9,-9,2,1,1528,387,60,1
140028,32,,ela,-9,355,130,-9,-9,2,1,1317,20,60,1
140028,33,,ela,-9,162,130,-9,-9,4,1,1182,15,45,1
140028,34,,ela,-9,339,130,-9,-9,2,1,1778,168,60,1
140029,1,,gfi,-9,249,130,172,64,3,1,288,278,60,1
140029,2,,gfi,-9,169,130,-9,-9,4,1,726,293,30,2
140029,3,,gfi,-9,412,130,-9,-9,2,1,1481,287,60,1
140029,4,,gfi,-9,331,130,-9,-9,2,1,1775,302,60,1
140029,5,,gfi,-9,403,130,254,60,2,1,1544,317,60,1
140029,6,,gfi,-9,437,130,-9,-9,2,1,1401,329,60,1
140029,7,,gfi,-9,350,130,-9,-9,2,1,1073,321,60,1
140029,8,,gfi,-9,264,130,-9,-9,3,1,683,330,60,1
140029,9,,gfi,-9,445,130,-9,-9,2,1,1715,366,60,1
140029,10,,gfi,-9,318,130,-9,-9,2,1,1029,364,60,1
140029,11,,sbi,-9,274,130,227,129,3,1,1094,383,60,1
140029,12,,gfi,-9,339,130,-9,-9,2,1,1505,389,60,1
140029,13,,as,-9,322,130,254,116,2,1,1618,11,60,1
140029,14,,sbi,-9,327,130,230,141,2,1,1573,27,60,1
140029,15,,sbi,-9,393,130,255,117,2,1,1273,29,60,1
140029,16,,sbi,-9,295,130,244,169,3,1,724,32,60,1
140029,17,,gfi,-9,492,130,270,99,1,1,349,23,60,1
140029,18,,gfi,-9,342,180,234,92,2,1,396,88,60,1
140029,19,,rbu,-9,347,130,240,75,2,1,810,80,60,1
140029,20,,gfi,-9,390,130,-9,-9,2,1,1687,100,60,1
140029,21,,tei,-9,303,130,229,108,3,1,1472,100,60,1
140029,22,,gfi,-9,465,130,-9,-9,2,1,1524,132,60,1
140029,23,,gfi,-9,368,130,-9,-9,2,1,1288,131,60,1
140029,24,,gfi,-9,345,130,263,74,2,1,1200,142,60,1
140029,25,,gfi,-9,334,130,-9,-9,2,1,945,142,60,1
140029,26,,gfi,-9,627,130,293,92,1,1,635,143,60,1
140029,27,,gfi,-9,278,130,231,62,3,1,892,172,60,1
140029,28,,gfi,-9,356,130,-9,-9,2,1,1515,188,60,1
140029,29,,gfi,-9,490,130,-9,-9,2,1,1685,206,60,1
140029,30,,gfi,-9,183,130,178,45,4,1,793,218,30,2
140029,31,,tei,-9,453,130,236,116,2,1,1132,248,120,5
140029,32,,gfi,-9,325,130,-9,-9,2,1,1634,244,60,1
140029,33,,gfi,-9,145,130,110,44,4,1,1118,256,30,2
140029,34,,tei,-9,528,130,251,130,2,1,917,276,120,5
140030,1,,gki,-9,218,130,-9,-9,2,1,266,278,27,1
140030,2,,gki,-9,256,130,145,62,2,1,141,291,27,1
140030,3,,sbi,-9,194,170,105,19,2,1,589,294,27,1
140030,4,,sbi,-9,155,130,106,68,3,1,656,308,27,1
140030,5,,gki,-9,198,130,101,31,2,1,1256,292,27,1
140030,6,,gki,-9,210,130,82,42,3,1,799,326,27,1
140030,7,,sbi,-9,113,130,103,61,2,1,623,329,27,1
140030,8,,gki,-9,179,130,-9,-9,2,1,592,372,27,1
140030,9,,gki,-9,186,130,-9,-9,2,1,761,390,27,1
140030,10,,ela,-9,120,130,90,40,3,1,1129,344,27,1
140030,11,,gki,-9,261,130,-9,-9,1,1,1125,361,27,1
140030,12,,gki,-9,304,130,144,46,1,1,1190,24,27,1
140030,13,,gfi,-9,153,130,113,30,3,1,622,14,27,1
140030,14,,gfi,-9,121,130,98,38,3,1,352,34,27,1
140030,15,,gki,-9,238,130,-9,-9,2,1,872,45,27,1
140030,16,,gki,-9,182,130,-9,-9,3,1,1199,53,27,1
140030,17,,gki,-9,175,130,-9,-9,3,1,1038,74,27,1
140030,18,,gfi,-9,164,130,-2,-9,3,1,1023,92,27,1
140030,19,,gki,-9,274,130,-9,-9,1,1,480,99,27,1
140030,20,,gki,-9,129,130,100,61,4,1,969,128,27,1
140030,21,,gki,-9,213,130,-9,-9,2,1,1135,143,27,1
140030,22,,gki,-9,225,130,-9,-9,2,1,1008,149,27,1
140030,23,,gki,-9,196,130,-9,-9,3,1,709,145,27,1
140030,24,,gki,-9,161,130,-9,-9,4,1,862,171,27,1
140030,25,,sbi,-9,100,130,100,50,2,1,766,189,27,1
140030,26,,sbi,-9,109,130,99,47,2,1,762,201,27,1
140030,27,,gki,-9,124,130,-9,-9,4,1,684,208,27,1
140030,28,,gki,-9,246,100,-9,-9,4,1,1120,250,27,1
140031,1,,gfi,-9,532,130,420,218,1,1,408,149,122,1
140031,2,,gfi,-9,296,130,335,228,3,1,681,161,122,1
140031,3,,gfi,-9,319,130,-9,-9,3,1,1392,146,122,1
140031,4,,gfi,-9,326,130,321,188,3,1,1560,158,122,1
140031,5,,gki,-9,392,130,337,272,2,1,1419,165,122,1
140031,6,,gfi,-9,399,130,311,183,2,1,1413,191,122,1
140031,7,,gfi,-9,412,130,-9,-9,2,1,310,257,122,1
140031,8,,gfi,-9,500,130,-9,-9,1,1,656,262,122,1
140031,9,,gfi,-9,345,150,-9,-9,2,1,1113,239,122,1
140031,10,,gfi,-9,327,130,-9,-9,3,1,1383,228,122,1
140031,11,,gfi,-9,327,130,-9,-9,3,1,1301,252,122,1
140031,12,,gfi,-9,480,130,374,230,2,1,1705,268,122,1
140031,13,,gki,-9,338,130,289,263,3,1,1271,268,122,1
140031,14,,gfi,-9,386,130,-9,-9,2,1,1732,278,122,1
140031,15,,gfi,-9,341,130,-9,-9,3,1,1112,285,122,1
140031,16,,gfi,-9,448,130,383,269,2,1,1670,306,122,1
140031,17,,gfi,-9,349,130,-9,-9,3,1,1168,314,122,1
140031,18,,gfi,-9,350,130,-9,-9,3,1,674,309,122,1
140031,19,,gfi,-9,405,130,-9,-9,2,1,671,338,122,1
140031,20,,gfi,-9,612,130,426,226,1,1,1114,349,122,1
140031,21,,gfi,-9,466,130,-9,-9,2,1,1212,369,122,1
140031,22,,gfi,-9,338,130,-9,-9,3,1,1535,374,122,1
140031,23,,gfi,-9,424,130,-9,-9,2,1,1293,393,122,1
140031,24,,gfi,-9,490,130,-9,-9,1,1,1414,30,122,1
140031,25,,gfi,-9,395,130,-9,-9,3,1,1451,55,122,1
140031,26,,gfi,-9,395,130,-9,-9,3,1,1276,60,122,1
140031,27,,gfi,-9,305,130,-9,-9,2,1,1537,75,122,1
140031,28,,gfi,-9,444,130,-9,-9,2,1,726,80,122,1
140031,29,,gfi,-9,393,130,-9,-9,3,1,1305,97,122,1
140031,30,,gfi,-9,422,130,-9,-9,2,1,1150,109,122,1
140031,31,,gfi,-9,463,130,-9,-9,2,1,1054,128,122,1
140031,32,,gki,-9,326,130,387,328,3,1,1764,259,122,1
140032,1,,ela,-9,460,130,-9,-9,2,1,1756,152,44,1
140032,2,,ela,-9,474,130,292,205,2,1,1023,162,44,1
140032,3,,ela,-9,287,130,-9,-9,3,1,1028,178,44,1
140032,4,,ela,-9,355,130,-9,-9,2,1,1458,201,44,1
140032,5,,ela,-9,256,130,-9,-9,3,1,980,193,44,1
140032,6,,ela,-9,334,130,-9,-9,2,1,875,202,44,1
140032,7,,ela,-9,320,130,-9,-9,2,1,751,197,44,1
140032,8,,ela,-9,155,130,-9,-9,4,1,1137,209,44,1
