bund_nr,lfd_nr,zwiesel,bart,alter,alter_methode,d_mess,bhd_hoehe,hoehe,kransatz,azi,hori,kraft,schi
50036,30,,sei,35,6,191,130,-9,-9,196,1142,0,2
50037,1,,tei,128,6,492,130,273,118,223,287,2,1
50037,2,,tei,128,6,499,130,-9,-9,235,1006,2,1
50037,3,,tei,128,6,489,130,-9,-9,256,904,2,1
50037,4,,tei,128,6,509,130,-9,-9,263,1542,2,1
50037,5,,hbu,45,6,145,130,134,33,270,458,0,2
50037,6,,tei,128,6,508,130,-9,-9,295,1652,2,1
50037,7,,hbu,31,6,110,130,-9,-9,301,1014,0,2
50037,8,,hbu,31,6,101,130,74,40,311,1206,0,2
50037,9,,tei,128,6,546,130,-9,-9,339,1559,2,1
50037,10,,tei,128,6,688,130,307,150,340,827,1,1
50037,11,,rbu,31,6,128,130,105,30,345,445,0,2
50037,12,,bah,31,6,109,130,127,63,347,327,0,2
50037,13,,hbu,31,6,108,130,102,68,360,1232,0,2
50037,14,,tei,128,6,490,130,-9,-9,361,1481,2,1
50037,15,,tei,128,6,462,130,-9,-9,382,1577,2,1
50037,16,,tei,128,6,564,130,-9,-9,383,455,2,1
50037,17,,bah,31,6,109,130,125,26,13,702,0,2
50037,19,,tei,128,6,599,130,284,95,28,958,1,1
50037,20,,hbu,31,6,102,130,78,38,32,710,0,2
50037,21,,tei,128,6,307,130,122,109,57,913,4,1
50037,22,,tei,128,6,520,130,-9,-9,77,1318,2,1
50037,23,,tei,128,6,540,130,242,65,86,1569,2,1
50037,24,,tei,128,6,457,130,-9,-9,87,739,2,1
50037,25,,bah,31,6,151,130,114,43,103,1261,0,2
50037,26,,tei,128,6,387,130,265,182,127,687,2,1
50037,27,,tei,128,6,468,130,-9,-9,134,1498,2,1
50037,28,,hbu,45,6,187,130,146,20,146,867,0,2
50037,29,,tei,128,6,406,130,259,174,206,1438,2,1
50037,30,,sah,31,6,116,150,114,20,214,926,0,2
50037,31,,bah,31,6,133,130,122,56,223,1037,0,2
50038,1,,rbu,86,6,215,130,-9,-9,353,128,4,1
50038,2,,rbu,86,6,357,130,-9,-9,379,1216,2,1
50038,3,,rbu,86,6,341,130,-9,-9,386,458,2,1
50038,4,,rbu,86,6,409,130,271,96,12,996,2,1
50038,5,,rbu,86,6,373,130,-9,-9,19,1460,2,1
50038,6,,rbu,86,6,511,130,243,79,27,1410,2,1
50038,7,,rbu,30,5,76,130,90,22,34,141,0,2
50038,8,,rbu,86,6,202,130,-9,-9,46,936,4,1
50038,9,,rbu,86,6,181,130,-9,-9,64,1228,4,1
50038,10,,rbu,86,6,290,130,228,133,68,934,2,1
50038,11,,rbu,86,6,217,130,223,172,73,1035,4,1
50038,12,,rbu,30,5,81,130,-9,-9,104,290,0,2
50038,13,,rbu,50,5,165,145,172,71,106,854,4,1
50038,14,,rbu,86,6,379,130,-9,-9,110,409,2,1
50038,15,,rbu,86,6,516,135,-9,-9,110,1037,2,1
50038,16,,rbu,86,6,203,130,-9,-9,130,912,3,1
50038,17,,rbu,86,6,332,130,-9,-9,139,1455,2,1
50038,18,,rbu,86,6,310,130,-9,-9,150,1375,2,1
50038,19,,rbu,86,6,368,130,284,131,181,561,2,1
50038,20,,rbu,86,6,330,130,248,152,181,1302,2,1
50038,21,,rbu,86,6,372,130,-9,-9,193,1121,2,1
50038,22,,rbu,40,5,140,130,131,64,195,476,0,2
50038,23,,rbu,86,6,308,130,-9,-9,208,1314,2,1
50038,24,,rbu,86,6,353,125,-9,-9,222,1093,2,1
50038,25,,rbu,86,6,341,130,-9,-9,231,405,3,1
50038,26,,rbu,40,5,136,130,-9,-9,246,1260,0,2
50038,27,,rbu,86,6,274,130,-9,-9,268,485,3,1
50038,28,,rbu,86,6,471,130,256,117,277,1567,1,1
50038,29,,rbu,86,6,410,130,-9,-9,281,1655,1,1
50038,30,,rbu,60,5,180,130,-9,-9,295,858,4,1
50038,31,,rbu,40,5,122,130,-9,-9,306,1164,0,2
50038,32,,ela,86,6,417,130,275,167,312,1437,1,1
50038,33,,rbu,86,6,352,130,-9,-9,328,611,2,1
50038,34,,rbu,86,6,261,130,-9,-9,346,918,3,1
50038,35,,rbu,40,5,186,130,-9,-9,346,1043,0,2
50038,36,,rbu,86,6,321,130,-9,-9,350,1609,2,1
50039,1,,ser,43,6,205,130,-9,-9,11,135,2,1
50039,2,,ser,43,6,181,130,-9,-9,11,369,2,1
50039,3,,ser,43,6,238,130,-9,-9,37,389,2,1
50039,4,,ser,43,6,329,130,201,134,44,1076,2,1
50039,5,,ser,43,6,302,130,-9,-9,45,1489,2,1
50039,6,,ser,43,6,183,130,-9,-9,53,1006,3,1
50039,7,,ser,43,6,374,135,229,136,68,683,1,1
50039,8,,bah,43,6,150,125,-9,-9,80,1010,3,1
50039,9,,bah,25,6,96,130,111,55,82,400,4,1
50039,10,,ser,43,6,120,130,-9,-9,85,745,4,1
50039,11,,ser,43,6,208,130,-9,-9,99,330,2,1
50039,12,,ser,43,6,274,130,-9,-9,99,882,2,1
50039,13,,ser,43,6,167,130,-9,-9,100,779,3,1
50039,14,,ser,43,6,238,130,-9,-9,108,521,2,1
50039,15,,ser,43,6,216,130,-9,-9,120,943,2,1
50039,16,,ser,43,6,181,130,-9,-9,128,648,2,1
50039,17,,ser,43,6,311,130,-9,-9,130,1163,1,1
50039,18,,ser,43,6,246,130,-9,-9,143,914,2,1
50039,19,,ser,43,6,102,130,-9,-9,152,1063,4,1
50039,20,,ser,43,6,129,130,141,101,167,475,4,1
50039,21,,ser,43,6,194,130,-9,-9,168,597,2,1
50039,22,,ser,43,6,174,130,191,102,168,706,2,1
50039,23,,ser,43,6,263,130,221,153,173,1136,2,1
50039,24,,ser,43,6,162,130,-9,-9,194,620,2,1
50039,25,,ser,43,6,233,130,174,105,193,1239,2,1
50039,26,,ser,43,6,341,130,-9,-9,200,960,2,1
50039,27,,ser,43,6,239,130,-9,-9,209,418,2,1
50039,28,,bah,25,6,110,130,-9,-9,224,1174,4,1
50039,29,,ser,43,6,275,130,-9,-9,227,647,1,1
50039,30,1,bah,43,6,317,130,232,87,247,1399,1,1
50039,31,1,bah,43,6,340,155,197,59,248,1399,1,1
50039,32,1,bah,43,6,309,160,-9,-9,249,1399,1,1
50039,33,,wli,25,5,127,130,133,19,249,1004,4,1
50039,34,,bah,43,6,288,130,211,89,255,1007,1,1
50039,35,,bah,43,6,152,130,-9,-9,283,385,3,1
50039,36,,wli,43,6,160,130,162,72,283,865,3,1
50039,37,,wli,43,6,329,130,175,18,303,971,1,1
50039,38,,bah,43,6,187,130,218,80,310,542,2,1
50039,39,,ser,43,6,209,130,-9,-9,326,525,4,1
50039,40,,bah,43,6,366,130,191,61,345,977,1,1
50039,41,,bah,43,6,242,130,205,109,347,570,2,1
50039,42,,bah,43,6,283,130,-9,-9,367,1016,2,1
50039,43,,bah,43,6,140,130,168,16,367,1180,4,1
50039,44,,ser,43,6,247,130,-9,-9,376,983,2,1
50039,45,,ftk,25,5,127,130,124,21,392,700,4,1
50039,46,,ser,43,6,262,130,-9,-9,393,732,2,1
50039,47,,ser,43,6,187,130,-9,-9,262,443,4,1
50040,1,,rbu,135,6,360,130,269,160,257,379,3,1
50040,2,,sei,135,6,464,130,291,174,302,368,2,1
50040,3,,rbu,135,6,371,130,-9,-9,310,1349,3,1
50040,5,,rbu,135,6,383,130,-9,-9,352,913,4,1
50040,6,,rbu,135,6,338,130,-9,-9,358,649,3,1
50040,7,,rbu,84,5,306,130,-9,-9,10,1128,4,1
50040,8,,sei,135,6,470,130,323,184,36,600,1,1
50040,9,,rbu,135,6,523,130,331,188,37,1511,2,1
50040,10,,rbu,84,5,348,130,-9,-9,58,1507,3,1
50040,11,,rbu,84,5,293,130,276,153,91,939,4,1
50040,12,,rbu,135,6,565,130,306,136,95,786,2,1
50040,13,,rbu,135,6,482,130,304,161,106,1733,3,1
50040,14,,sei,135,6,550,130,320,180,144,1435,1,1
50040,15,,rbu,84,5,328,130,235,140,177,1687,3,1
50040,16,,sei,135,6,522,130,293,164,200,1550,1,1
50040,17,,rbu,84,5,315,130,234,119,232,1627,3,1
50040,18,,sei,135,6,498,130,255,147,244,791,1,1
50040,19,,rbu,84,5,308,130,-9,-9,248,754,4,1
50041,1,,dgl,52,6,405,130,-9,-9,237,268,2,1
50041,2,,dgl,52,6,433,130,-9,-9,245,1386,3,1
50041,3,,dgl,52,6,414,130,298,147,257,1254,1,1
50041,4,,dgl,52,6,324,130,270,133,289,1626,2,1
50041,5,,dgl,52,6,281,130,244,146,294,884,3,1
50041,6,,dgl,52,6,501,130,-9,-9,309,1136,1,1
50041,7,,dgl,52,6,465,130,-9,-9,370,616,1,1
50041,8,,dgl,52,6,386,130,-9,-9,370,1574,3,1
50041,9,,gfi,52,6,234,130,218,113,0,370,3,1
50041,10,,gfi,52,6,396,130,299,134,6,1548,2,1
50041,11,,dgl,52,6,380,130,-9,-9,8,833,2,1
50041,12,,dgl,52,6,367,130,-9,-9,21,1244,2,1
50041,13,,dgl,52,6,389,130,-9,-9,40,1514,2,1
50041,14,,dgl,52,6,484,130,-9,-9,51,1033,1,1
50041,15,,dgl,52,6,376,130,-9,-9,78,480,2,1
50041,16,,dgl,52,6,425,130,-9,-9,85,1104,2,1
50041,17,,gfi,52,6,283,130,287,132,101,952,3,1
50041,18,,dgl,52,6,477,130,349,193,102,1451,1,1
50041,19,,gfi,52,6,336,130,312,165,118,1484,2,1
50041,20,,dgl,52,6,549,130,323,164,138,1597,1,1
50041,21,,dgl,52,6,448,130,-9,-9,187,1195,1,1
50041,22,,dgl,52,6,356,130,287,159,203,1569,2,1
50041,23,,dgl,52,6,416,130,-9,-9,218,1183,2,1
50041,24,,dgl,52,6,370,130,-9,-9,234,1653,2,1
50042,1,,ser,15,5,84,130,119,57,242,219,0,2
50042,2,,ser,56,6,277,130,201,53,281,1056,3,1
50042,3,,ser,15,5,98,130,108,59,294,353,0,2
50042,4,,ser,15,5,130,130,-9,-9,342,737,0,2
50042,5,,gfi,56,6,436,130,283,171,360,1363,2,1
50042,6,,gfi,56,6,377,130,291,150,382,1508,2,1
50042,7,,ser,15,5,107,130,93,25,389,772,0,2
50042,8,,gfi,56,6,364,130,-9,-9,395,1339,2,1
50042,9,,gfi,56,6,121,130,148,107,396,1089,4,1
50042,10,,gfi,56,6,472,130,306,105,0,1694,2,1
50042,11,,gfi,56,6,359,130,266,118,15,1177,2,1
50042,12,,gfi,56,6,415,130,-9,-9,19,1606,2,1
50042,13,,gfi,56,6,377,130,-9,-9,85,903,2,1
50042,14,,gfi,56,6,381,130,-9,-9,85,1344,2,1
50042,15,,gfi,56,6,332,130,276,149,96,1210,2,1
50042,16,,gfi,56,6,406,130,-9,-9,102,500,2,1
50042,17,,gfi,56,6,143,150,-9,-9,103,1197,4,1
50042,18,,gfi,56,6,324,130,-9,-9,114,1424,2,1
50042,19,,gfi,56,6,362,130,-9,-9,118,1080,2,1
50042,20,,gfi,56,6,399,130,-9,-9,123,676,2,1
50042,21,,gfi,56,6,415,130,-9,-9,123,1568,2,1
50042,22,,gfi,56,6,388,130,-9,-9,138,1448,2,1
50042,23,,gfi,56,6,378,130,-9,-9,140,843,2,1
50042,24,,gfi,56,6,392,130,-9,-9,155,1452,2,1
50042,25,,gfi,56,6,432,130,-9,-9,167,1041,2,1
50042,26,,ser,15,5,115,130,92,20,174,1042,0,2
50042,27,,gfi,56,6,430,130,-9,-9,199,1301,2,1
50042,28,,gfi,56,6,484,130,-9,-9,209,794,2,1
50042,29,,gfi,56,6,432,130,-9,-9,236,997,2,1
50043,1,,jla,63,6,251,130,232,188,4,175,3,1
50043,2,,rbu,63,6,178,130,-9,-9,12,619,3,1
50043,3,,jla,63,6,406,130,-9,-9,19,1082,1,1
50043,4,,jla,63,6,260,130,-9,-9,23,893,3,1
50043,5,,rbu,63,6,492,130,248,78,27,1706,1,1
50043,6,,rbu,63,6,167,130,-9,-9,32,425,4,1
50043,7,,rbu,63,6,184,140,-9,-9,42,1056,4,1
50043,8,,jla,63,6,333,130,-9,-9,49,1379,2,1
50043,9,,sbi,63,6,343,130,239,129,62,1566,2,1
50043,10,,rbu,63,6,124,130,-9,-9,62,649,4,1
50043,11,,rbu,63,6,104,130,127,89,72,338,0,2
50043,12,,sbi,63,6,280,130,204,95,71,1225,2,1
50043,13,,rbu,63,6,213,130,-9,-9,73,934,3,1
50043,14,,rbu,63,6,290,130,-9,-9,81,455,2,1
50043,15,,jla,63,6,366,130,-9,-9,82,698,1,1
50043,16,,jla,63,6,389,130,-9,-9,90,1405,1,1
50043,17,,jla,63,6,328,130,-9,-9,96,1507,2,1
50043,18,,rbu,63,6,181,130,-9,-9,111,915,4,1
50043,19,,rbu,63,6,110,165,-9,-9,113,706,0,2
50043,20,,rbu,63,6,320,130,-9,-9,132,1452,2,1
50043,21,,rbu,63,6,313,130,-9,-9,134,1345,3,1
50043,22,,jla,63,6,341,130,-9,-9,137,377,2,1
50043,23,,rbu,63,6,249,160,-9,-9,139,688,3,1
50043,24,,jla,63,6,294,130,-9,-9,142,1022,2,1
50043,25,,rbu,63,6,120,130,-9,-9,148,721,4,1
50043,26,,rbu,63,6,163,130,-9,-9,158,1144,4,1
50043,27,,jla,63,6,390,130,-9,-9,168,804,1,1
50043,28,,rbu,63,6,176,130,157,75,178,501,4,1
50043,29,,rbu,63,6,202,130,192,101,180,641,3,1
50043,30,,jla,63,6,305,130,274,213,190,1345,2,1
50043,31,,jla,63,6,354,130,300,220,196,1089,1,1
50043,32,,jla,63,6,309,130,-9,-9,197,921,2,1
50043,33,,rbu,63,6,104,130,-9,-9,219,646,0,2
50043,34,,rbu,63,6,184,150,-9,-9,221,1196,3,1
50043,35,,jla,63,6,244,130,-9,-9,231,967,2,1
50043,36,,rbu,63,6,167,130,-9,-9,237,1224,4,1
50043,37,,jla,63,6,345,130,-9,-9,239,1398,2,1
50043,38,,jla,63,6,332,130,-9,-9,240,771,1,1
50043,39,,rbu,63,6,124,150,-9,-9,248,147,0,2
50043,40,,rbu,63,6,116,145,-9,-9,248,332,0,2
50043,41,,rbu,63,6,137,130,-9,-9,253,1134,4,1
50043,42,,jla,63,6,384,130,-9,-9,257,1580,1,1
50043,43,,jla,63,6,380,130,-9,-9,299,863,1,1
50043,44,,jla,63,6,325,130,-9,-9,300,683,2,1
50043,45,,rbu,63,6,125,130,-9,-9,305,285,4,1
50043,46,,rbu,63,6,205,120,-9,-9,307,885,4,1
50043,47,,rbu,63,6,137,130,-9,-9,334,1177,4,1
50043,48,,rbu,63,6,149,130,-9,-9,336,881,4,1
50043,49,,jla,63,6,205,130,225,142,336,764,3,1
50043,50,,jla,63,6,426,130,-9,-9,346,255,1,1
50043,51,,jla,63,6,372,130,-9,-9,344,1529,2,1
50043,52,,jla,63,6,243,130,-9,-9,347,857,3,1
50043,53,,rbu,63,6,144,130,-9,-9,348,681,4,1
50043,54,,rbu,63,6,134,130,-9,-9,352,1079,4,1
50043,55,,rbu,63,6,293,130,-9,-9,367,1164,3,1
50043,56,,jla,63,6,409,130,294,210,370,868,1,1
50043,57,,rbu,63,6,321,130,241,91,383,492,2,1
50043,58,,jla,63,6,360,130,-9,-9,384,1622,1,1
50043,59,,rbu,63,6,254,130,217,111,4,1018,3,1
50044,1,,ela,11,6,110,130,-9,-9,211,236,2,1
50044,2,,ela,11,6,134,130,91,9,222,339,2,1
50044,3,,ela,11,6,130,130,88,5,223,335,2,1
50044,4,,ela,11,6,104,130,-9,-9,223,826,2,1
50044,5,,ela,11,6,123,130,81,8,270,626,1,1
50044,6,,ela,11,6,108,130,-9,-9,268,980,2,1
50044,7,,sbi,11,6,108,130,-9,-9,274,1165,2,1
50044,8,,ela,11,6,101,130,-9,-9,286,1096,3,1
50044,9,,ela,11,6,100,130,-9,-9,302,1259,2,1
50044,10,,ela,11,6,110,130,-9,-9,333,704,2,1
50044,11,,sbi,11,6,86,130,88,27,337,288,2,1
50044,12,,sbi,11,6,71,130,75,21,354,551,2,1
50044,13,,sbi,11,6,123,130,106,32,379,1008,2,1
50044,14,,ela,11,6,129,130,-9,-9,390,637,1,1
50044,15,,ela,11,6,103,130,-9,-9,399,789,2,1
50044,16,,ela,11,6,110,130,-9,-9,21,818,2,1
50044,17,,ela,11,6,90,130,-9,-9,30,526,4,1
50044,18,,ela,11,6,105,130,-9,-9,36,1140,2,1
50044,19,,ela,11,6,109,130,-9,-9,43,912,2,1
50044,20,,ela,11,6,93,130,82,19,68,306,2,1
50044,21,,ela,11,6,131,130,102,19,68,519,1,1
50044,22,,ela,11,6,77,130,-9,-9,85,358,3,1
50044,23,,ela,11,6,128,130,-9,-9,102,1136,1,1
50044,24,,ela,11,6,109,130,-9,-9,137,959,2,1
50044,25,,ela,11,6,117,130,-9,-9,143,1206,2,1
50044,26,,ela,11,6,131,130,-9,-9,162,994,2,1
50044,27,,sbi,11,6,75,130,86,29,149,389,3,1
50044,28,,sbi,11,6,72,130,81,22,181,280,2,1
50045,1,,jla,58,6,338,130,-9,-9,143,166,1,1
50045,2,,rbu,25,6,182,130,-9,-9,155,359,0,2
50045,3,,sbi,58,6,300,130,295,154,165,836,3,1
50045,4,,jla,58,6,431,130,-9,-9,179,1037,1,1
50045,5,,rbu,25,6,130,130,-9,-9,170,899,0,2
50045,6,,rbu,25,6,148,140,-9,-9,172,1221,0,2
50045,7,,jla,58,6,465,130,337,202,186,1186,1,1
50045,8,,rbu,25,6,122,130,-9,-9,200,1245,0,2
50045,9,,rbu,25,6,198,130,-9,-9,221,928,0,2
50045,10,,rbu,25,6,136,130,-9,-9,231,781,0,2
50045,11,,jla,58,6,326,130,302,209,228,1417,2,1
50045,12,,jla,58,6,352,130,349,190,237,1639,1,1
50045,13,,jla,58,6,439,130,329,190,242,1399,1,1
50045,14,,sbi,58,6,291,130,311,181,252,608,3,1
50045,15,,sbi,58,6,314,130,319,211,263,221,2,1
50045,16,,rbu,25,6,84,130,84,28,274,504,0,2
50045,17,,jla,58,6,526,130,316,189,268,984,1,1
50045,18,,rbu,25,6,219,130,198,83,282,991,0,2
50045,19,,jla,58,6,400,130,-9,-9,291,1513,2,1
50045,20,,rbu,25,6,104,130,118,66,335,491,0,2
50045,21,,rbu,25,6,166,130,-9,-9,345,314,0,2
50045,22,,rbu,120,5,661,130,-2,-2,346,1426,2,1
50045,23,,rbu,120,5,351,130,321,151,370,1539,3,1
50045,24,,rbu,120,5,419,130,310,170,391,1739,3,1
50045,25,,rbu,120,5,599,130,314,158,398,1677,2,1
50045,26,,rbu,25,6,140,130,-9,-9,396,731,0,2
50045,27,,jla,58,6,418,130,-9,-9,13,468,2,1
50045,28,,rbu,25,6,123,130,-9,-9,31,1155,0,2
50045,29,,rbu,25,6,196,130,147,57,52,822,0,2
50045,30,,sbi,58,6,250,130,280,180,57,970,3,1
50045,31,,jla,58,6,380,130,-9,-9,108,1090,2,1
50045,32,,rbu,25,6,115,130,-9,-9,110,405,0,2
50045,33,,sbi,58,6,254,130,297,175,108,764,3,1
50045,34,,jla,58,6,509,130,-9,-9,130,1105,1,1
50045,35,,rbu,25,6,158,120,-9,-9,134,979,0,2
50046,1,,rbu,76,6,298,130,-9,-9,362,238,2,1
50046,2,,rbu,76,6,250,130,-9,-9,372,1091,2,1
50046,3,,rbu,76,6,125,130,-9,-9,376,1244,4,1
50046,4,,rbu,76,6,131,130,-9,-9,380,983,4,1
50046,5,,rbu,76,6,194,130,228,127,382,750,4,1
50046,6,,rbu,76,6,285,130,-9,-9,384,910,2,1
50046,7,,rbu,76,6,264,130,-9,-9,6,1088,2,1
50046,8,,sbi,76,6,365,130,280,138,9,1414,1,1
50046,9,,rbu,76,6,275,130,254,156,58,464,2,1
50046,10,,rbu,76,6,375,130,261,99,59,1242,1,1
50046,11,,rbu,76,6,178,130,-9,-9,61,709,4,1
50046,12,,rbu,76,6,120,130,-9,-9,88,798,4,1
50046,13,,rbu,76,6,143,130,202,7,88,540,4,1
50046,14,,rbu,76,6,301,130,-9,-9,98,1739,2,1
50046,15,,rbu,76,6,339,130,262,116,105,894,2,1
50046,16,,rbu,76,6,330,130,-9,-9,119,1643,2,1
50046,17,,rbu,76,6,425,130,-9,-9,141,1449,1,1
50046,18,,rbu,76,6,454,130,262,74,160,1015,1,1
50046,19,,rbu,76,6,303,130,-9,-9,182,1405,2,1
50046,20,,rbu,76,6,334,130,-9,-9,183,1603,2,1
50046,21,,rbu,76,6,415,130,-9,-9,214,1308,2,1
50046,22,,rbu,76,6,424,130,-9,-9,228,994,2,1
50046,23,,rbu,76,6,375,130,-9,-9,233,1565,2,1
50046,24,,rbu,76,6,265,130,-9,-9,260,580,2,1
50046,25,,rbu,76,6,408,130,252,105,310,287,2,1
50047,1,,gfi,34,6,258,130,134,15,276,341,1,1
50047,2,,gfi,34,6,163,130,-9,-9,294,462,3,1
50047,3,,gfi,34,6,198,130,-9,-9,323,1028,2,1
50047,4,,gfi,34,6,391,140,-9,-9,307,1424,1,1
50047,5,,gfi,34,6,385,130,179,20,337,1631,1,1
50047,6,,gfi,34,6,219,130,108,4,394,1002,2,1
50047,7,,gfi,34,6,135,130,-9,-9,398,717,2,1
50047,8,,gfi,34,6,175,130,-9,-9,16,465,2,1
50047,9,,ela,40,5,328,130,258,97,35,1511,0,1
50047,10,,gfi,34,6,149,130,-9,-9,47,373,2,1
50047,11,,gfi,34,6,174,130,126,14,95,691,2,1
50047,12,,gfi,34,6,177,145,-9,-9,177,1004,3,1
50047,13,,gfi,34,6,256,130,-9,-9,119,1256,2,1
50047,14,,gfi,34,6,158,130,-9,-9,119,594,2,1
50047,15,,gfi,34,6,318,130,-9,-9,128,799,1,1
50047,16,,gfi,34,6,168,130,-9,-9,147,1110,3,1
50047,17,,gfi,34,6,336,130,-9,-9,166,1155,1,1
50047,18,,gfi,34,6,305,130,197,57,184,1439,1,1
50047,19,,gfi,34,6,347,130,-9,-9,225,1267,1,1
50047,20,,gfi,34,6,120,130,119,24,237,1105,4,1
50047,21,,gfi,34,6,151,130,-9,-9,243,1132,3,1
50047,22,,gfi,34,6,257,130,-9,-9,251,829,2,1
50047,23,,gfi,34,6,160,130,-9,-9,274,1040,2,1
50048,1,,gfi,53,6,217,130,238,175,35,512,0,1
50048,2,,gfi,53,6,200,130,-9,-9,39,835,0,1
50048,3,,gfi,53,6,396,130,290,199,73,1462,0,1
50048,4,,ela,53,5,505,130,311,161,340,1680,0,1
50048,5,,ela,53,5,431,130,313,174,363,1192,0,1
50048,6,,ela,53,5,327,130,291,127,371,1494,0,1
50048,7,,ela,53,5,369,130,307,215,386,1223,0,1
50048,8,,gfi,53,6,245,130,-9,-9,388,818,0,1
50048,9,,gfi,53,6,162,130,-9,-9,8,1175,0,1
50048,10,,gfi,53,6,287,150,-9,-9,14,995,0,1
50048,11,,gfi,53,6,196,130,261,187,14,1137,0,1
50048,12,,gfi,53,6,198,130,220,188,23,969,0,1
50048,13,,gfi,53,6,255,130,279,184,27,827,0,1
50049,1,,gfi,73,6,364,130,296,180,296,319,2,1
50049,2,,gfi,73,6,490,130,-9,-9,298,1369,1,1
50049,3,,gfi,73,6,399,130,-9,-9,328,1479,2,1
50049,4,,gfi,73,6,406,130,-9,-9,341,788,2,1
50049,5,,gfi,73,6,461,130,-9,-9,343,1614,1,1
50049,6,,gfi,73,6,350,130,-9,-9,354,1649,2,1
50049,7,,gfi,73,6,422,130,-9,-9,367,574,1,1
50049,8,,gfi,73,6,512,130,314,128,12,1036,1,1
50049,9,,gfi,73,6,370,130,-9,-9,38,1594,2,1
50049,10,,gfi,73,6,465,130,-9,-9,94,1499,1,1
50049,11,,gfi,73,6,338,130,-9,-9,146,1438,2,1
50049,12,,gfi,73,6,391,130,-9,-9,173,1692,2,1
50049,13,,gfi,73,6,405,130,298,189,175,1000,2,1
50049,14,,gfi,73,6,465,130,301,158,192,1325,2,1
50049,15,,gfi,73,6,395,130,-9,-9,227,1260,2,1
50049,16,,gfi,73,6,497,130,-9,-9,237,1489,2,1
50049,17,,gfi,73,6,365,130,-9,-9,252,1192,2,1
50049,18,,gfi,73,6,376,140,-9,-9,258,855,2,1
50049,19,,gfi,73,6,431,130,-9,-9,265,1595,2,1
50049,20,,gfi,73,6,407,130,-9,-9,270,1123,2,1
50049,21,,gfi,73,6,370,130,-9,-9,280,1644,2,1
50049,22,,gfi,73,6,308,130,301,163,285,1054,3,1
50050,1,,gfi,19,6,100,130,-9,-9,44,178,2,1
50050,2,,gfi,19,6,93,130,89,6,53,405,3,1
50050,3,,gfi,19,6,250,130,132,13,80,327,1,1
50050,4,,gfi,19,6,161,130,-9,-9,111,1097,2,1
50050,5,,gfi,19,6,141,130,-9,-9,116,1129,2,1
50050,6,,gfi,19,6,139,130,-9,-9,124,1187,2,1
50050,7,,gfi,19,6,110,130,-9,-9,129,1257,3,1
50050,8,,gfi,19,6,130,130,86,7,131,518,2,1
50050,9,,gfi,19,6,164,130,130,10,154,447,2,1
50050,10,,gfi,19,6,185,130,-9,-9,160,784,2,1
50050,11,,gfi,19,6,189,130,-9,-9,165,913,2,1
50050,12,,gfi,19,6,138,130,-9,-9,173,936,2,1
50050,13,,gfi,19,6,209,130,128,18,180,483,1,1
50050,14,,gfi,19,6,180,130,-9,-9,173,1149,1,1
50050,15,,gfi,19,6,110,130,-9,-9,180,1073,3,1
50050,16,,gfi,19,6,207,130,-9,-9,189,1033,1,1
50050,17,,gfi,19,6,160,130,-9,-9,214,1043,2,1
50050,18,,gfi,19,6,138,130,-9,-9,221,780,2,1
50050,19,,gfi,19,6,223,130,-9,-9,226,601,1,1
50050,20,,gfi,19,6,127,140,-9,-9,233,1173,2,1
50050,21,,gfi,19,6,178,130,-9,-9,237,1046,2,1
50050,22,,gfi,19,6,104,130,-9,-9,237,480,3,1
50050,23,,gfi,19,6,177,130,-9,-9,244,934,2,1
50050,24,,gfi,19,6,184,130,-9,-9,244,1171,2,1
50050,25,,gfi,19,6,172,80,-9,-9,252,811,2,1
50050,26,,gfi,19,6,171,130,-9,-9,262,740,2,1
50050,27,,gfi,19,6,111,130,-9,-9,264,528,3,1
50050,28,1,stk,19,5,208,130,123,2,281,574,2,1
50050,29,1,stk,19,5,186,130,122,8,281,637,2,1
50050,30,,gfi,19,6,104,130,-9,-9,284,451,4,1
50050,31,,gfi,19,6,152,130,-9,-9,316,298,2,1
50050,32,,gfi,19,6,193,130,-9,-9,325,900,1,1
50050,33,,gfi,19,6,111,130,-9,-9,334,740,3,1
50050,34,,gfi,19,6,191,130,-9,-9,334,970,2,1
50050,35,,gfi,19,6,185,130,-9,-9,347,627,1,1
50050,36,,gfi,19,6,165,130,-9,-9,349,370,2,1
50050,37,,gfi,19,6,164,130,-9,-9,371,689,2,1
50050,38,,vbe,19,5,115,130,54,16,362,1163,2,1
50050,39,,gfi,19,6,190,130,-9,-9,42,500,1,1
50051,1,,rbu,148,6,671,130,335,146,122,339,2,1
50051,2,,rbu,148,6,649,130,335,167,146,1009,2,1
50051,3,,rbu,148,6,668,130,-9,-9,163,1592,2,1
50051,4,,hbu,35,5,122,130,114,17,210,682,0,2
50051,5,,rbu,148,6,591,130,278,136,291,815,2,1
50051,6,,rbu,148,6,780,130,335,142,340,1189,2,1
50051,7,,rbu,148,6,554,130,-9,-9,20,1194,2,1
50051,8,,rbu,148,6,673,130,332,173,90,1252,2,1
50052,1,,tei,88,6,418,130,236,136,226,327,2,1
50052,2,1,rbu,88,6,233,130,203,116,226,1167,3,1
50052,3,1,rbu,88,6,157,130,186,93,226,1162,4,1
50052,4,3,rbu,88,6,275,160,215,123,238,1094,2,1
50052,5,3,rbu,88,6,135,130,138,53,238,1089,4,1
50052,6,,tei,88,6,313,130,-9,-9,242,1320,3,1
