bund_nr,pk_nr,lfd_nr,bart,hoehe,grklasse
140008,1,10,gki,20,0
140008,2,1,gki,20,0
140008,2,2,gki,20,0
140008,2,3,gki,30,0
140008,2,4,gki,20,0
140008,2,5,sei,20,0
140008,2,6,gki,40,0
140008,2,7,gki,40,0
140008,2,8,gki,40,0
140008,2,9,gki,20,0
140008,2,10,gki,20,0
140008,2,11,sei,20,0
140008,3,1,gki,20,0
140008,3,2,sei,20,0
140008,3,3,sbi,20,0
140008,3,4,gki,20,0
140008,3,5,gki,20,0
140008,3,6,gki,20,0
140008,3,7,gki,20,0
140008,3,8,gki,20,0
140008,3,9,sei,20,0
140008,3,10,gki,20,0
140008,4,1,sei,20,0
140008,4,2,sei,20,0
140008,4,3,sei,20,0
140008,4,4,gki,20,0
140008,4,5,sei,40,0
140008,4,6,sei,20,0
140008,4,7,sei,20,0
140008,4,8,sei,20,0
140008,4,9,sei,30,0
140008,4,10,sei,50,0
140009,1,1,sei,50,0
140009,1,2,sei,50,0
140009,1,3,hbu,30,0
140009,1,4,sei,50,0
140009,1,5,sei,40,0
140009,1,6,sei,40,0
140009,1,7,sbi,100,0
140009,1,8,vbe,130,1
140009,1,9,sei,40,0
140009,1,10,stk,260,1
140009,2,1,rbu,60,0
140009,2,2,rbu,90,0
140009,2,3,rbu,30,0
140009,2,4,sei,30,0
140009,2,5,sei,20,0
140009,2,6,vbe,270,1
140009,2,7,rbu,30,0
140009,2,8,sei,30,0
140009,2,9,sei,30,0
140009,2,10,sei,40,0
140009,3,1,rbu,340,1
140009,3,2,sei,50,0
140009,3,3,gfi,20,0
140009,3,4,rbu,20,0
140009,3,5,hbu,30,0
140009,3,6,sei,30,0
140009,3,7,sei,20,0
140009,3,8,hbu,20,0
140009,3,9,vbe,90,0
140009,3,10,vbe,220,1
140009,3,11,sei,30,0
140009,4,1,sei,30,0
140009,4,2,sei,20,0
140009,4,3,sei,30,0
140009,4,4,sei,20,0
140009,4,5,vbe,30,0
140009,4,6,sei,30,0
140009,4,7,sei,20,0
140009,4,8,vbe,60,0
140009,4,9,vbe,30,0
140009,4,10,rbu,30,0
140010,1,1,sbi,880,3
140010,2,1,sei,30,0
140010,2,2,sei,30,0
140010,2,3,sbi,570,1
140010,2,4,sbi,900,2
140010,2,5,sbi,690,2
140010,2,6,sbi,890,3
140010,2,7,rei,20,0
140010,3,1,sbi,840,3
140010,3,2,sbi,480,2
140010,3,3,sbi,790,3
140010,3,4,sbi,650,1
140010,3,5,vbe,180,1
140010,3,6,sbi,850,3
140010,3,7,sbi,960,3
140010,3,8,sbi,810,2
140010,3,9,sbi,630,1
140010,3,10,sbi,620,2
140010,4,1,sbi,340,1
140010,4,2,sbi,420,1
140010,4,3,sbi,830,3
140010,4,4,sbi,660,1
140010,4,5,sbi,1080,3
140010,4,6,gki,50,0
140010,4,7,sbi,970,1
140012,1,1,gki,30,0
140012,1,2,gki,40,0
140012,1,3,gki,20,0
140012,1,4,tei,180,1
140012,1,5,gki,40,0
140012,1,6,tei,160,1
140012,1,7,gki,30,0
140012,1,8,gki,20,0
140012,1,9,tei,100,0
140012,1,10,gki,50,0
140012,1,11,gki,60,0
140012,1,12,tei,130,1
140012,1,13,tei,110,0
140012,1,14,tei,100,0
140012,2,1,tei,210,1
140012,2,2,gki,20,0
140012,2,3,gki,20,0
140012,2,4,gki,60,0
140012,2,5,gki,70,0
140012,2,6,gki,50,0
140012,2,7,gki,30,0
140012,2,8,gki,50,0
140012,2,9,gki,50,0
140012,2,10,tei,130,1
140012,3,1,sbi,70,0
140012,3,2,sbi,120,0
140012,3,3,sbi,220,1
140012,3,4,tei,50,0
140012,3,5,gki,20,0
140012,3,6,tei,130,1
140012,3,7,tei,250,1
140012,3,8,tei,190,1
140012,3,9,gki,70,0
140012,3,10,sbi,140,1
140012,3,11,tei,190,1
140012,4,1,tei,180,1
140012,4,2,tei,190,1
140012,4,3,gki,40,0
140012,4,4,tei,110,0
140012,4,5,tei,90,0
140012,4,6,tei,220,1
140012,4,7,tei,170,1
140012,4,8,tei,110,0
140012,4,9,tei,190,1
140012,4,10,tei,190,1
140012,4,11,vbe,30,0
140013,1,1,sei,20,0
140013,1,2,gki,20,0
140013,1,3,sei,20,0
140013,1,4,gki,20,0
140013,2,1,gki,20,0
140013,2,2,sei,20,0
140013,2,3,sei,20,0
140013,2,4,sei,20,0
140013,2,5,vbe,30,0
140013,2,6,gki,410,1
140013,2,7,sei,20,0
140013,3,1,sei,20,0
140013,3,2,gki,770,3
140013,3,3,sei,20,0
140013,3,4,gki,30,0
140013,4,1,sei,20,0
140013,4,2,sei,20,0
140013,4,3,gki,20,0
140013,4,4,sei,20,0
140013,4,5,sei,20,0
140013,4,6,stk,20,0
140014,1,1,sah,20,0
140014,1,2,vbe,20,0
140014,1,3,vbe,20,0
140014,1,4,rei,20,0
140014,1,5,sei,20,0
140014,1,6,sah,20,0
140014,1,7,sei,20,0
140014,1,8,sei,20,0
140014,2,1,sei,30,0
140014,2,2,sei,20,0
140014,2,3,sei,20,0
140014,2,4,sei,20,0
140014,2,5,sei,30,0
140014,2,6,sei,40,0
140014,2,7,sei,20,0
140014,2,8,sei,30,0
140014,2,9,vbe,40,0
140014,2,10,vbe,40,0
140014,2,11,gki,20,0
140014,2,12,vbe,60,0
140014,2,13,sei,20,0
140014,3,1,sei,30,0
140014,3,2,sei,20,0
140014,3,3,sei,20,0
140014,3,4,sei,40,0
140014,4,1,sei,20,0
140014,4,2,sei,20,0
140014,4,3,sei,20,0
140014,4,4,rei,20,0
140014,4,5,sei,20,0
140014,4,6,sei,20,0
140014,4,7,sei,20,0
140014,4,8,rei,20,0
140014,4,9,sei,20,0
140014,4,10,vbe,20,0
140014,4,11,sei,20,0
140014,4,12,gki,20,0
140015,1,1,gki,510,1
140015,1,2,gki,160,1
140015,1,3,gki,160,1
140015,1,4,gki,390,1
140015,1,5,sei,40,0
140015,1,6,gki,270,1
140015,1,7,gki,280,1
140015,1,8,gki,260,1
140015,1,9,gki,210,1
140015,1,10,gki,190,1
140015,2,1,gki,20,0
140015,2,2,gki,20,0
140015,2,3,sei,50,0
140015,2,4,gki,50,0
140015,2,5,gki,20,0
140015,2,6,gki,30,0
140015,2,7,gki,30,0
140015,2,8,sei,30,0
140015,2,9,gki,50,0
140015,2,10,rei,20,0
140015,3,1,gki,210,1
140015,3,2,gki,80,0
140015,3,3,sei,20,0
140015,3,4,gki,170,1
140015,3,5,gki,180,1
140015,3,6,gki,130,1
140015,3,7,sei,20,0
140015,3,8,gki,30,0
140015,3,9,gki,30,0
140015,3,10,vbe,20,0
140015,4,1,gki,180,1
140015,4,2,gki,210,1
140015,4,3,gki,310,1
140015,4,4,gki,430,1
140015,4,5,gki,400,1
140015,4,6,gki,470,1
140015,4,7,gki,300,1
140015,4,8,gki,240,1
140015,4,9,gki,330,1
140015,4,10,sei,40,0
140016,1,1,rbu,200,1
140016,1,2,rbu,30,0
140016,1,3,vbe,20,0
140016,1,4,rbu,30,0
140016,1,5,rbu,180,1
140016,1,6,rbu,30,0
140016,1,7,rbu,20,0
140016,1,8,rbu,20,0
140016,1,9,vbe,20,0
140016,1,10,vbe,30,0
140016,1,11,rbu,20,0
140016,1,12,rbu,20,0
140016,1,13,rbu,20,0
140016,1,14,rbu,30,0
140016,1,15,rbu,20,0
140016,1,16,rbu,30,0
140016,1,17,rbu,30,0
140016,1,18,rbu,30,0
140016,1,19,rbu,20,0
140016,1,20,rbu,670,2
140016,2,1,rbu,50,0
140016,2,2,rbu,890,2
140016,2,3,rbu,840,2
140016,2,4,rbu,170,1
140016,2,5,rbu,760,1
140016,3,1,vbe,470,1
140016,3,2,rbu,30,0
140016,3,3,rbu,280,1
140016,3,4,vbe,40,0
140016,3,5,rbu,180,1
140016,3,6,rbu,20,0
140016,3,7,vbe,30,0
140016,3,8,vbe,30,0
140016,3,9,vbe,40,0
140016,3,10,vbe,50,0
140016,4,1,rbu,620,1
140017,1,1,rbu,90,0
140017,1,2,rbu,30,0
140017,2,1,bah,40,0
140017,2,2,rbu,110,0
140017,2,3,rbu,20,0
140017,2,4,rbu,210,1
140017,2,5,rbu,110,0
140017,2,6,rbu,190,1
140017,2,7,vbe,30,0
140017,3,1,vbe,30,0
140017,3,2,vbe,30,0
140017,3,3,vbe,40,0
140017,3,4,vbe,40,0
140017,3,5,rbu,220,1
140017,3,6,rbu,160,1
140017,3,7,vbe,30,0
140017,3,8,vbe,50,0
140017,3,9,vbe,30,0
140017,3,10,vbe,30,0
140017,4,1,rbu,60,0
140017,4,2,rbu,80,0
140017,4,3,rbu,130,1
140017,4,4,rbu,20,0
140017,4,5,vbe,30,0
140017,4,6,rbu,730,3
140017,4,7,bah,20,0
140017,4,8,rbu,20,0
140017,4,9,bah,20,0
140017,4,10,bah,20,0
140017,4,11,vbe,20,0
140018,1,1,vbe,50,0
140018,1,2,vbe,50,0
140018,1,3,vbe,60,0
140018,1,4,bah,30,0
140018,1,5,vbe,30,0
140018,1,6,vbe,40,0
140018,1,7,vbe,30,0
140018,1,8,vbe,40,0
140018,1,9,vbe,30,0
140018,1,10,vbe,60,0
140018,2,1,vbe,20,0
140018,2,2,vbe,50,0
140018,2,3,vbe,40,0
140018,2,4,vbe,40,0
140018,2,5,vbe,40,0
140018,2,6,vbe,30,0
140018,2,7,vbe,20,0
140018,2,8,gfi,40,0
140018,2,9,vbe,30,0
140018,2,10,vbe,40,0
140018,3,1,vbe,30,0
140018,3,2,vbe,40,0
140018,3,3,vbe,40,0
140018,3,4,vbe,20,0
140018,3,5,vbe,30,0
140018,3,6,vbe,30,0
140018,3,7,vbe,50,0
140018,3,8,vbe,40,0
140018,3,9,vbe,30,0
140018,3,10,vbe,20,0
140018,4,1,gfi,190,1
140018,4,2,vbe,30,0
140018,4,3,vbe,90,0
140018,4,4,vbe,70,0
140018,4,5,vbe,90,0
140018,4,6,vbe,50,0
140018,4,7,vbe,20,0
140018,4,8,vbe,50,0
140018,4,9,vbe,60,0
140018,4,10,vbe,120,0
140019,1,1,vbe,30,0
140019,1,2,vbe,730,3
140019,1,3,ges,40,0
140019,1,4,vbe,20,0
140019,1,5,ges,30,0
140019,1,6,vbe,390,1
140019,1,7,kir,20,0
140019,1,8,vbe,20,0
140019,1,9,kir,30,0
140019,1,10,kir,30,0
140019,2,1,vbe,40,0
140019,2,2,vbe,90,0
140019,2,3,vbe,70,0
140019,2,4,vbe,30,0
140019,2,5,kir,20,0
140019,2,6,kir,50,0
140019,2,7,kir,30,0
140019,2,8,kir,40,0
140019,2,9,kir,60,0
140019,2,10,vbe,90,0
140019,3,1,vbe,20,0
140019,3,2,vbe,40,0
140019,3,3,vbe,610,1
140019,3,4,vbe,640,1
140019,3,5,sei,20,0
140019,3,6,kir,20,0
140019,3,7,sei,20,0
140019,3,8,vbe,80,0
140019,3,9,vbe,20,0
140019,3,10,vbe,20,0
140019,4,1,ges,60,0
140019,4,2,vbe,70,0
140019,4,3,vbe,100,0
140019,4,4,vbe,90,0
140019,4,5,kir,40,0
140019,4,6,vbe,200,1
140019,4,7,sei,20,0
140019,4,8,sei,20,0
140019,4,9,vbe,30,0
140019,4,10,vbe,20,0
140020,1,1,gki,1080,2
140020,1,2,gki,1120,3
140020,1,3,gki,1020,3
140020,1,4,gki,1150,3
140020,1,5,gki,1150,2
140020,1,6,gki,1030,3
140020,1,7,gki,1280,1
140020,1,8,gki,900,1
140020,1,9,gki,890,1
140020,1,10,gki,830,1
140020,2,1,gki,1010,2
140020,2,2,gki,1080,2
140020,2,3,gki,960,1
140020,2,4,gki,1050,3
140020,2,5,gki,1130,3
140020,2,6,gki,1120,2
140020,2,7,gki,1140,3
140020,2,8,gki,1100,3
140020,2,9,gki,1090,2
140020,2,10,gki,1130,3
140020,3,1,gki,900,1
140020,3,2,gki,840,1
140020,3,3,gki,990,1
140020,3,4,gki,1060,2
140020,3,5,gki,830,1
140020,3,6,gki,1080,2
140020,3,7,gki,880,1
140020,3,8,gki,950,1
140020,3,9,gki,1030,2
140020,3,10,gki,1010,2
140020,4,1,gki,1190,3
140020,4,2,gki,970,2
140020,4,3,gki,1020,1
140020,4,4,sbi,60,0
140020,4,5,sbi,100,0
140020,4,6,gki,1030,2
140020,4,7,gki,1160,3
140020,4,8,gki,980,2
140020,4,9,gki,1240,3
140021,1,1,tei,30,0
140021,1,2,vbe,40,0
140021,1,3,tei,20,0
140021,1,4,tei,40,0
140021,1,5,vbe,50,0
140021,1,6,vbe,30,0
140021,1,7,vbe,50,0
140021,1,8,tei,20,0
140021,1,9,vbe,20,0
140021,1,10,tei,20,0
140021,1,11,vbe,210,1
140021,1,12,vbe,30,0
140021,2,1,sbi,80,0
140021,2,2,gfi,30,0
140021,2,3,sbi,430,1
140021,2,4,sbi,360,1
140021,2,5,gki,60,0
140021,2,6,sbi,180,1
140021,2,7,sbi,200,1
140021,2,8,sbi,220,1
140021,2,9,sbi,210,1
140021,2,10,tei,50,0
140021,2,11,gki,50,0
140021,2,12,gki,20,0
140021,3,1,vbe,60,0
140021,3,2,tei,60,0
140021,3,3,vbe,50,0
140021,3,4,vbe,310,1
140021,3,5,vbe,300,1
140021,3,6,vbe,60,0
140021,3,7,sbi,90,0
140021,3,8,sbi,110,0
140021,3,9,vbe,290,1
140021,3,10,vbe,230,1
140021,4,1,vbe,260,1
140021,4,2,vbe,50,0
140021,4,3,vbe,470,1
140021,4,4,tei,30,0
140021,4,5,gki,50,0
140021,4,6,vbe,20,0
140021,4,7,vbe,50,0
140021,4,8,vbe,290,1
140021,4,9,vbe,140,1
140021,4,10,tei,60,0
140021,4,11,sbi,330,1
140021,4,12,vbe,120,0
140022,1,1,pa,20,0
140022,1,2,as,30,0
140022,1,3,vbe,20,0
140022,1,4,vbe,360,1
140022,1,5,vbe,20,0
140022,1,6,vbe,20,0
140022,1,7,vbe,20,0
140022,1,8,vbe,30,0
140022,1,9,vbe,30,0
140022,1,10,pa,20,0
140022,1,11,vbe,20,0
140022,2,1,pa,20,0
140022,2,2,pa,20,0
140022,2,3,as,230,1
140022,2,4,as,50,0
140022,2,5,pa,30,0
140022,2,6,as,200,1
140022,2,7,as,50,0
140022,2,8,pa,50,0
140022,2,9,vbe,520,3
140022,2,10,pa,30,0
140022,3,1,vbe,20,0
140022,3,2,vbe,310,1
140022,3,3,vbe,20,0
140022,3,4,vbe,30,0
140022,3,5,gfi,30,0
140022,3,6,pa,30,0
140022,3,7,vbe,330,1
140022,3,8,vbe,20,0
140022,3,9,vbe,30,0
140022,3,10,vbe,30,0
140022,4,1,vbe,510,1
140022,4,2,vbe,30,0
140022,4,3,vbe,540,3
140022,4,4,vbe,30,0
140022,4,5,vbe,20,0
140022,4,6,vbe,20,0
140022,4,7,vbe,20,0
140022,4,8,vbe,470,1
140022,4,9,vbe,200,1
140022,4,10,vbe,20,0
140023,1,1,hbu,40,0
140023,1,2,bah,20,0
140023,1,3,ges,30,0
140023,1,4,bah,20,0
140023,1,5,sah,20,0
140023,1,6,sah,30,0
140023,1,7,sah,20,0
140023,1,8,sah,30,0
140023,1,9,ges,40,0
140023,1,10,ges,30,0
140023,1,11,ges,30,0
140023,1,12,ei,20,0
140023,1,13,ei,20,0
140023,2,1,ei,20,0
140023,2,2,hbu,240,1
140023,2,3,hbu,560,1
140023,3,1,rbu,20,0
140023,3,2,rka,20,0
140023,3,3,rka,20,0
140023,3,4,rka,30,0
140024,1,1,tei,30,0
140024,1,2,pa,70,0
140024,1,3,pa,40,0
140024,1,4,sbi,70,0
140024,1,5,pa,40,0
140024,1,6,sbi,40,0
140024,1,7,pa,60,0
140024,1,8,pa,40,0
140024,1,9,pa,50,0
140024,1,10,pa,70,0
140024,2,1,vbe,20,0
140024,2,2,vbe,20,0
140024,2,3,pa,40,0
140024,2,4,vbe,40,0
140024,2,5,vbe,40,0
140024,2,6,pa,40,0
140024,2,7,vbe,40,0
140024,2,8,vbe,90,0
140024,2,9,vbe,30,0
140024,2,10,vbe,20,0
140024,2,11,vbe,80,0
140024,3,1,sbi,30,0
140024,3,2,sbi,30,0
140024,3,3,sbi,20,0
140024,3,4,rei,20,0
140024,3,5,vbe,50,0
140024,3,6,vbe,30,0
140024,3,7,tei,40,0
140024,3,8,sbi,40,0
140024,3,9,vbe,170,1
140024,3,10,vbe,50,0
140024,4,1,sbi,50,0
140024,4,2,sbi,140,1
140024,4,3,tei,20,0
140024,4,4,gki,20,0
140024,4,5,sbi,30,0
140024,4,6,sbi,50,0
140024,4,7,rei,20,0
140024,4,8,kir,20,0
140024,4,9,sbi,60,0
140024,4,10,sbi,20,0
140025,2,1,vbe,30,0
140025,2,2,vbe,20,0
140025,2,3,vbe,20,0
140025,2,4,tei,20,0
140025,2,5,tei,20,0
140025,2,6,gki,20,0
140025,3,1,tei,20,0
140025,3,2,vbe,20,0
140025,3,3,vbe,20,0
140025,3,4,tei,20,0
140025,3,5,vbe,20,0
140025,3,6,vbe,40,0
140025,3,7,tei,20,0
140025,3,8,tei,20,0
140025,3,9,gki,20,0
140025,3,10,vbe,20,0
140025,3,11,tei,20,0
140025,4,1,tei,20,0
140025,4,2,tei,20,0
140025,4,3,tei,50,0
140026,1,1,hbu,480,2
140026,1,2,tei,20,0
140026,1,3,hbu,270,1
140026,1,4,hbu,520,1
140026,2,1,vbe,30,0
140026,2,2,vbe,20,0
140026,2,3,vbe,20,0
140026,2,4,vbe,200,1
140026,2,5,vbe,420,1
140026,2,6,vbe,40,0
140026,2,7,vbe,40,0
140026,2,8,rbu,20,0
140026,3,1,hbu,580,1
140026,3,2,vbe,30,0
140026,3,3,vbe,40,0
140026,3,4,vbe,340,1
140026,3,5,vbe,330,1
140026,4,1,hbu,470,1
140026,4,2,hbu,380,1
140026,4,3,kir,20,0
140026,4,4,rbu,20,0
140026,4,5,ges,20,0
140027,1,1,hbu,20,0
140027,1,2,rbu,30,0
140027,1,3,tei,20,0
140027,1,4,hbu,20,0
140027,1,5,tei,20,0
140027,2,1,hbu,20,0
140027,2,2,sbi,20,0
140027,2,3,hbu,20,0
140027,2,4,hbu,20,0
140027,2,5,rbu,50,0
140027,2,6,rbu,20,0
140027,2,7,hbu,20,0
140027,2,8,rbu,60,0
140027,2,9,hbu,20,0
140027,2,10,hbu,20,0
140027,2,11,rei,20,0
140027,2,12,tei,20,0
140027,2,13,sbi,40,0
140027,3,1,sbi,30,0
140027,3,2,sbi,40,0
140027,3,3,hbu,40,0
140027,3,4,sbi,20,0
140027,3,5,bah,40,0
140027,3,6,hbu,20,0
140027,3,7,sbi,30,0
140027,3,8,sbi,20,0
140027,3,9,hbu,30,0
140027,3,10,vbe,30,0
140027,3,11,hbu,30,0
140027,4,1,rbu,20,0
140027,4,2,rbu,30,0
140027,4,3,hbu,20,0
140027,4,4,rbu,20,0
140027,4,5,ges,30,0
140027,4,6,bah,60,0
140027,4,7,bah,30,0
140027,4,8,hbu,40,0
140027,4,9,sbi,20,0
140027,4,10,sbi,40,0
140027,4,11,sah,20,0
140027,4,12,ges,30,0
140028,1,1,gfi,20,0
140028,1,2,vbe,20,0
140028,1,3,vbe,30,0
140028,1,4,vbe,30,0
140028,1,5,vbe,30,0
140028,1,6,gfi,30,0
140028,1,7,gfi,30,0
140028,1,8,vbe,30,0
140028,1,9,gfi,20,0
140028,1,10,gfi,30,0
140028,2,1,gfi,20,0
140028,2,2,vbe,30,0
140028,2,3,gfi,20,0
140028,2,4,gfi,30,0
140028,2,5,gfi,20,0
140028,2,6,vbe,20,0
140028,2,7,gfi,20,0
140028,2,8,vbe,20,0
140028,2,9,gfi,40,0
140028,2,10,sbi,40,0
140028,3,1,vbe,40,0
140028,3,2,vbe,30,0
