bund_nr,horizont,lfd_nr,param,s_1,s_2,s_3,s_4,s_5,s_6,s_7,s_8
140025,a,,gefuege,ein,ein,ein,ein,ein,ein,ein,ein
140025,h,,humusform_ka5,gmo,moa,mor,moa,gmo,moa,muo,gmo
140025,h,,humusform_ka6,-9,-9,-9,-9,-9,-9,-9,-9
140026,s,,streuart,vb,vb,vb,vb,vb,vb,vb,vb
140026,s,,hackschn_maechtigkeit,,,,,,,,
140026,ol,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140026,ol,,maechtigkeit,3,3.5,2,2,1.5,1,2.5,2
140026,ol,,lagerung,lo,lo,lo,lo,lo,lo,lo,lo
140026,of,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140026,of,1,maechtigkeit,2,0.5,1,0.5,0.5,1,1.5,1.5
140026,of,1,durchwurz,2,2,2,2,2,2,3,2
140026,oh,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140026,oh,1,maechtigkeit,0,0,1.5,0,1.5,2.5,0,0
140026,oh,1,durchwurz,-9,-9,3,-9,4,3,-9,-9
140026,a,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140026,a,,maechtigkeit,4,3,2,5,3,3,5,4
140026,a,,gefuege,kru,kru,kru,kru,kru,kru,kru,kru
140026,h,,humusform_ka5,muo,muo,moa,muo,moa,mor,muo,muo
140026,h,,humusform_ka6,-9,-9,-9,-9,-9,-9,-9,-9
140027,s,,streuart,vbn,vbn,vn,vn,vn,vn,vn,vn
140027,s,,hackschn_maechtigkeit,,,,,,,,
140027,ol,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140027,ol,,maechtigkeit,0.2,0.2,0.5,1.5,0.5,0.5,0.5,1
140027,ol,,lagerung,lo,lo,lo,lo,lo,lo,lo,lo
140027,of,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140027,of,1,maechtigkeit,2,2,1,1,1,1.5,1.5,1.5
140027,of,1,durchwurz,1,3,3,2,2,2,2,2
140027,oh,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140027,oh,1,maechtigkeit,2,2,0.5,1.5,1.5,2.8,1.5,2.5
140027,oh,1,durchwurz,2,3,3,3,3,2,3,2
140027,a,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140027,a,,maechtigkeit,2,2,4,3,3,4,5,3
140027,a,,gefuege,pla,pla,pla,pla,pla,pla,pla,pla
140027,h,,humusform_ka5,roa,mor,mom,mra,mra,mra,moa,roa
140027,h,,humusform_ka6,-9,-9,-9,-9,-9,-9,-9,-9
140028,s,,streuart,vgn,vgn,vgn,vn,vn,vn,vn,vgn
140028,s,,hackschn_maechtigkeit,,,,,,,,
140028,ol,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140028,ol,,maechtigkeit,0.2,1,1,1,1.5,1,2,1
140028,ol,,lagerung,lo,lo,lo,lo,lo,lo,lo,lo
140028,of,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140028,of,1,maechtigkeit,1,2,2.5,2,2.5,3,4,3
140028,of,1,durchwurz,4,3,3,3,4,4,3,4
140028,oh,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140028,oh,1,maechtigkeit,2,7,4.5,2,4,3.5,3,4
140028,oh,1,durchwurz,4,3,3,3,4,2,2,4
140028,a,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140028,a,,maechtigkeit,3,2,3,4,3,3,4,3
140028,a,,gefuege,ein,ein,ein,ein,ein,ein,ein,ein
140028,h,,humusform_ka5,gmo,mrr,mrr,mor,mrr,roa,mrr,gmo
140028,h,,humusform_ka6,-9,-9,-9,-9,-9,-9,-9,-9
140029,s,,streuart,vbn,vbn,vbn,vbn,vbn,vbn,vbn,vbn
140029,s,,hackschn_maechtigkeit,,,,,,,,
140029,ol,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140029,ol,,maechtigkeit,0.5,0.5,1,1,1,0.5,0.5,0.5
140029,ol,,lagerung,lo,lo,lo,lo,lo,lo,ve,ve
140029,of,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140029,of,1,maechtigkeit,0.5,1,2,2,2.5,1,0.5,1
140029,of,1,durchwurz,2,2,2,3,3,2,2,2
140029,oh,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140029,oh,1,maechtigkeit,4,4,3,1,0.5,1.5,1,2
140029,oh,1,durchwurz,2,3,3,3,4,2,3,3
140029,a,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140029,a,,maechtigkeit,2,4,4,2,6,3,4,3
140029,a,,gefuege,sub,sub,sub,sub,kru,sub,sub,sub
140029,h,,humusform_ka5,mrr,mrr,mor,moa,moa,mra,moa,mor
140029,h,,humusform_ka6,-9,-9,-9,-9,-9,-9,-9,-9
140030,s,,streuart,vn,vn,vn,vn,vn,vn,vn,vn
140030,s,,hackschn_maechtigkeit,,,,,,,,
140030,ol,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140030,ol,,maechtigkeit,0.5,1,0.5,1,0.5,0.5,0.5,1
140030,ol,,lagerung,lo,lo,lo,lo,lo,lo,lo,lo
140030,of,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140030,of,1,maechtigkeit,2.5,3.5,3,3,1,0,2,3
140030,of,1,durchwurz,3,2,2,2,4,-9,3,3
140030,oh,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140030,oh,1,maechtigkeit,3,5,5,4,5,0,3,3
140030,oh,1,durchwurz,2,2,2,3,3,-9,4,3
140030,a,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140030,a,,maechtigkeit,0,2,3,0,4,3,3,2
140030,a,,gefuege,-9,ein,ein,-9,ein,ein,ein,ein
140030,h,,humusform_ka5,mra,mor,mrr,mrr,mrr,-9,mor,mrr
140030,h,,humusform_ka6,-9,-9,-9,-9,-9,-9,-9,-9
140031,s,,streuart,vn,vn,vn,-9,vn,-9,vn,vn
140031,s,,hackschn_maechtigkeit,,,,,,,,
140031,ol,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140031,ol,,maechtigkeit,0.5,0.5,1,1,0.5,1,0.5,0.5
140031,ol,,lagerung,lo,lo,lo,lo,lo,lo,lo,lo
140031,of,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140031,of,1,maechtigkeit,0.5,2.5,3.5,2.5,0.5,3,3,4
140031,of,1,durchwurz,2,4,3,3,2,3,3,4
140031,oh,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140031,oh,1,maechtigkeit,0,2.5,2.8,3.5,2,1.5,2,3
140031,oh,1,durchwurz,-9,2,2,2,2,2,2,2
140031,a,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140031,a,,maechtigkeit,0,3,3,3,4,3,3,3
140031,a,,gefuege,-9,pla,pla,pla,pla,pla,pla,pla
140031,h,,humusform_ka5,-9,mra,mra,roa,mra,mra,mra,mrr
140031,h,,humusform_ka6,-9,-9,-9,-9,-9,-9,-9,-9
140032,s,,streuart,vbn,vbn,vbn,vbn,vbn,vbn,vbn,vbn
140032,s,,hackschn_maechtigkeit,,,,,,,,
140032,ol,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140032,ol,,maechtigkeit,0.5,3,2.5,1.5,1,2,1.5,2
140032,ol,,lagerung,lo,lo,lo,lo,ve,lo,ve,ve
140032,of,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140032,of,1,maechtigkeit,1.5,4,2,1,1.5,3,1,2
140032,of,1,durchwurz,2,2,2,2,2,3,2,2
140032,oh,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140032,oh,1,maechtigkeit,2,6,1.5,3,2.5,3,1.5,2.5
140032,oh,1,durchwurz,3,2,3,2,2,3,3,2
140032,a,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140032,a,,maechtigkeit,4,3,2,3,4,2,3,3
140032,a,,gefuege,sub,sub,sub,sub,sub,sub,sub,sub
140032,h,,humusform_ka5,mor,mrr,mra,mrr,mra,mrr,mra,mra
140032,h,,humusform_ka6,-9,-9,-9,-9,-9,-9,-9,-9
140033,s,,streuart,vg,vg,vgn,vg,vg,vg,vg,vg
140033,s,,hackschn_maechtigkeit,,,,,,,,
140033,ol,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140033,ol,,maechtigkeit,0.5,0.5,0.5,1,0.5,0.5,0.5,1
140033,ol,,lagerung,-9,-9,-9,-9,-9,-9,-9,-9
140033,of,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140033,of,1,maechtigkeit,7,5.5,4.5,4,4,4,3.5,7
140033,of,1,durchwurz,4,4,4,4,4,4,4,4
140033,oh,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140033,oh,1,maechtigkeit,8,6,6,7,9,4,6,4
140033,oh,1,durchwurz,3,4,4,4,4,4,4,4
140033,a,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140033,a,,maechtigkeit,5,4,6,5,3,3,4,4
140033,a,,gefuege,kru,kru,kru,kru,kru,kru,kru,kru
140033,h,,humusform_ka5,mof,mof,mof,mof,mof,mof,mof,mof
140033,h,,humusform_ka6,-9,-9,-9,-9,-9,-9,-9,-9
140034,s,,streuart,vn,vn,vn,vn,vn,vn,vn,vn
140034,s,,hackschn_maechtigkeit,,,,,,,,
140034,ol,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140034,ol,,maechtigkeit,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1
140034,ol,,lagerung,vn,vn,vn,vn,vn,lo,lo,lo
140034,of,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140034,of,1,maechtigkeit,2,1,2,1,2,1.5,2,2
140034,of,1,durchwurz,3,3,3,2,3,2,3,3
140034,oh,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140034,oh,1,maechtigkeit,3,2.5,3,2,3,1,4,2
140034,oh,1,durchwurz,2,3,3,3,2,2,2,3
140034,a,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140034,a,,maechtigkeit,3,3,3,3,4,3,3,3
140034,a,,gefuege,ein,ein,ein,ein,ein,ein,ein,ein
140034,h,,humusform_ka5,mrr,mor,mrr,mor,mrr,moa,mrr,mra
140034,h,,humusform_ka6,-9,-9,-9,-9,-9,-9,-9,-9
140035,s,,streuart,vn,vn,vn,vn,vn,vbn,vbn,vb
140035,s,,hackschn_maechtigkeit,,,,,,,,
140035,ol,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140035,ol,,maechtigkeit,1,0.5,0.5,0.5,0.5,0.5,0.5,1
140035,ol,,lagerung,lo,lo,lo,lo,lo,lo,vn,lo
140035,of,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140035,of,1,maechtigkeit,0.7,1,2,2.5,2,1.5,2,3
140035,of,1,durchwurz,2,3,3,3,3,3,3,3
140035,oh,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140035,oh,1,maechtigkeit,3.5,0.5,3.5,2,3,2,2,3
140035,oh,1,durchwurz,3,3,3,3,2,2,2,2
140035,a,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140035,a,,maechtigkeit,4,2,3,3,2,3,3,3
140035,a,,gefuege,sub,sub,sub,sub,sub,sub,sub,sub
140035,h,,humusform_ka5,mrr,moa,mrr,mra,mrr,mra,mra,mrr
140035,h,,humusform_ka6,-9,-9,-9,-9,-9,-9,-9,-9
140036,s,,streuart,vn,vgn,vg,vn,vgn,vgn,vgn,vn
140036,s,,hackschn_maechtigkeit,,,,,,,,
140036,ol,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140036,ol,,maechtigkeit,4,0.5,0.5,0.5,0.5,0.5,0.5,0.5
140036,ol,,lagerung,lo,vn,lo,vn,vn,vn,lo,vn
140036,of,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140036,of,1,maechtigkeit,5,3,3,4,3,3,4,2
140036,of,1,durchwurz,2,4,4,3,2,3,4,2
140036,oh,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140036,oh,1,maechtigkeit,2,6.5,5,2.5,2,3,1.5,1
140036,oh,1,durchwurz,2,3,4,2,3,2,2,2
140036,a,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140036,a,,maechtigkeit,0,0,1,0,1,2,2,0
140036,a,,gefuege,-9,-9,ein,-9,ein,ein,ein,-9
140036,h,,humusform_ka5,roa,ror,gmo,roa,roa,roa,roa,mra
140036,h,,humusform_ka6,-9,-9,-9,-9,-9,-9,-9,-9
140037,s,,streuart,vn,vgn,vn,vgn,vbg,vn,vn,vn
140037,s,,hackschn_maechtigkeit,,,,,,,,
140037,ol,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140037,ol,,maechtigkeit,1,0.5,0.5,0,0.5,0.5,1,0.5
140037,ol,,lagerung,lo,vn,vn,-9,vn,vn,vn,vn
140037,of,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140037,of,1,maechtigkeit,2,3.5,2,2,3.5,3.5,3.5,3
140037,of,1,durchwurz,4,3,3,4,3,4,3,3
140037,oh,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140037,oh,1,maechtigkeit,8,2,2,3,3.5,4,3.5,3.5
140037,oh,1,durchwurz,2,2,2,3,3,3,3,3
140037,a,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140037,a,,maechtigkeit,3,4,4,2,2,3,3,4
140037,a,,gefuege,sub,sub,sub,sub,sub,sub,sub,sub
140037,h,,humusform_ka5,ror,mra,roa,roa,roa,ror,roa,roa
140037,h,,humusform_ka6,-9,-9,-9,-9,-9,-9,-9,-9
140038,s,,streuart,vbn,-9,-9,vbn,vbn,-9,vbn,-9
140038,s,,hackschn_maechtigkeit,,,,,,,,
140038,ol,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140038,ol,,maechtigkeit,0.5,1,0.3,1,0.5,0.5,0.5,0.5
140038,ol,,lagerung,vn,vn,vn,lo,lo,lo,lo,lo
140038,of,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140038,of,1,maechtigkeit,0.5,3,0.5,2,0.5,2.5,1.5,3
140038,of,1,durchwurz,4,4,3,3,2,4,4,4
140038,oh,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140038,oh,1,maechtigkeit,0.3,3,0.8,3,0.5,4,2.5,5
140038,oh,1,durchwurz,4,3,3,2,2,3,3,3
140038,a,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140038,a,,maechtigkeit,3,3,2,3,3,2,2,2
140038,a,,gefuege,sub,sub,sub,sub,sub,sub,pla,pla
140038,h,,humusform_ka5,-9,mrr,mra,mrr,mra,ror,roa,ror
140038,h,,humusform_ka6,-9,-9,-9,-9,-9,-9,-9,-9
140039,s,,streuart,vgn,vgn,vgn,vgn,vgn,vgn,vgn,vn
140039,s,,hackschn_maechtigkeit,,,,,,,,
140039,ol,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140039,ol,,maechtigkeit,1,2,1,1,1,0.5,1,2
140039,ol,,lagerung,lo,lo,lo,lo,lo,lo,lo,lo
140039,of,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140039,of,1,maechtigkeit,5,3,4,2.5,3,1,4,3
140039,of,1,durchwurz,4,3,4,4,4,4,3,3
140039,oh,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140039,oh,1,maechtigkeit,2.5,2,2,2.5,2.5,0.5,3.5,3
140039,oh,1,durchwurz,3,3,4,3,4,4,3,3
140039,a,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140039,a,,maechtigkeit,5,5,5,5,6,4,3,3
140039,a,,gefuege,ein,ein,ein,ein,ein,ein,ein,ein
140039,h,,humusform_ka5,mor,mor,gmo,mor,gmo,gmo,mrr,mrr
140039,h,,humusform_ka6,-9,-9,-9,-9,-9,-9,-9,-9
140040,s,,streuart,vgn,vgn,vgn,vgn,vgn,vgn,vn,vgn
140040,s,,hackschn_maechtigkeit,,,,,,,,
140040,ol,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140040,ol,,maechtigkeit,0.5,0.3,0.5,0.5,1,0.5,1.5,0.5
140040,ol,,lagerung,lo,lo,lo,lo,lo,lo,lo,lo
140040,of,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140040,of,1,maechtigkeit,4,0.3,1.5,2,4,2.5,3.5,4
140040,of,1,durchwurz,4,4,4,3,4,4,3,4
140040,oh,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140040,oh,1,maechtigkeit,2.5,0,1,1,3,1.2,2.5,3
140040,oh,1,durchwurz,3,-9,4,3,4,4,3,3
140040,a,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140040,a,,maechtigkeit,2,6,3,2,3,3,2,2
140040,a,,gefuege,kru,kru,kru,pla,sub,kru,pla,ein
140040,h,,humusform_ka5,mra,muo,gmo,mra,gmo,gmo,mra,mrr
140040,h,,humusform_ka6,-9,-9,-9,-9,-9,-9,-9,-9
140041,s,,streuart,vg,-9,vn,vn,-9,-9,-9,-9
140041,s,,hackschn_maechtigkeit,,,,,,,,
140041,ol,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140041,ol,,maechtigkeit,0,0.5,0.5,0.5,0.5,0.5,1,0.5
140041,ol,,lagerung,-9,lo,lo,lo,lo,lo,lo,lo
140041,of,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140041,of,1,maechtigkeit,4,2,1.5,2,2,0.5,1.5,2
140041,of,1,durchwurz,4,4,3,3,3,3,3,3
140041,oh,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140041,oh,1,maechtigkeit,0,0,2.5,3,2.5,0,2.5,2.5
140041,oh,1,durchwurz,-9,-9,3,3,3,-9,3,3
140041,a,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140041,a,,maechtigkeit,3,6,2,2,4,0,3,3
140041,a,,gefuege,kru,kru,ein,pla,pla,-9,pla,pla
140041,h,,humusform_ka5,gmo,gmo,mra,roa,mor,gmo,mra,mra
140041,h,,humusform_ka6,-9,-9,-9,-9,-9,-9,-9,-9
140042,s,,streuart,vgn,vgn,vgn,vn,vgn,vgn,vgn,vgn
140042,s,,hackschn_maechtigkeit,,,,,,,,
140042,ol,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140042,ol,,maechtigkeit,0.5,0.5,1,0.5,0.5,0.5,1,0.5
140042,ol,,lagerung,lo,lo,lo,lo,lo,lo,lo,lo
140042,of,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140042,of,1,maechtigkeit,3,3,3.5,1.5,2.5,2.5,3,2.5
140042,of,1,durchwurz,3,4,4,3,4,4,4,4
140042,oh,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140042,oh,1,maechtigkeit,1,0.5,1,1.5,0.5,1,2,1
140042,oh,1,durchwurz,3,4,4,3,4,4,4,4
140042,a,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140042,a,,maechtigkeit,4,2,3,2,2,3,3,3
140042,a,,gefuege,kru,kru,kru,pla,pla,pla,kru,kru
140042,h,,humusform_ka5,moa,gmo,gmo,mra,gmo,gmo,gmo,gmo
140042,h,,humusform_ka6,-9,-9,-9,-9,-9,-9,-9,-9
140043,s,,streuart,vb,vbn,vb,vbn,vbn,vbn,vbn,vbn
140043,s,,hackschn_maechtigkeit,,,,,,,,
140043,ol,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140043,ol,,maechtigkeit,1,0.5,1.5,0.5,0.5,0.5,1,1.5
140043,ol,,lagerung,ve,ve,ve,ve,ve,ve,ve,ve
140043,of,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140043,of,1,maechtigkeit,2.5,1.5,3,1,2.5,1,5,4
140043,of,1,durchwurz,3,2,2,3,2,2,2,2
140043,oh,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140043,oh,1,maechtigkeit,3,0,2.5,2.5,3.5,1.5,2,2
140043,oh,1,durchwurz,3,-9,3,3,3,3,2,2
140043,a,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140043,a,,maechtigkeit,4,2,4,4,2,4,3,3
140043,a,,gefuege,kru,kru,kru,kru,kru,kru,kru,sub
140043,h,,humusform_ka5,mor,muo,mor,mor,mor,moa,mra,mra
140043,h,,humusform_ka6,-9,-9,-9,-9,-9,-9,-9,-9
140044,s,,streuart,vn,vn,vgn,vgn,vgn,vgn,vgn,vn
140044,s,,hackschn_maechtigkeit,,,,,,,,
140044,ol,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140044,ol,,maechtigkeit,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
140044,ol,,lagerung,lo,lo,lo,lo,lo,lo,lo,lo
140044,of,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140044,of,1,maechtigkeit,1,4,2,2,4,3,1.5,4
140044,of,1,durchwurz,3,4,4,4,3,4,4,3
140044,oh,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140044,oh,1,maechtigkeit,2,3,1,3,3,1.5,1,4
140044,oh,1,durchwurz,3,3,4,4,4,4,3,3
140044,a,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140044,a,,maechtigkeit,2,2,3,3,3,2,2,2
140044,a,,gefuege,sub,sub,sub,sub,sub,sub,sub,sub
140044,h,,humusform_ka5,roa,roa,mra,mrr,roa,mra,roa,ror
140044,h,,humusform_ka6,-9,-9,-9,-9,-9,-9,-9,-9
140045,s,,streuart,vbn,vbn,vbn,vbn,vbn,vbn,vbn,vbn
140045,s,,hackschn_maechtigkeit,,,,,,,,
140045,ol,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140045,ol,,maechtigkeit,0.5,0.5,1,1,0.5,0.3,0.2,0.5
140045,ol,,lagerung,lo,lo,lo,lo,lo,lo,lo,lo
140045,of,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140045,of,1,maechtigkeit,2.5,2.5,4,2.5,1,4,1.5,2
140045,of,1,durchwurz,4,4,3,3,3,4,3,3
140045,oh,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140045,oh,1,maechtigkeit,2.5,2.5,4,2.5,2,4,2,2.5
140045,oh,1,durchwurz,3,3,3,3,3,3,3,3
140045,a,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140045,a,,maechtigkeit,4,4,3,4,3,2,3,4
140045,a,,gefuege,sub,sub,sub,kru,kru,kru,sub,kru
140045,h,,humusform_ka5,roa,roa,ror,roa,roa,ror,roa,roa
140045,h,,humusform_ka6,-9,-9,-9,-9,-9,-9,-9,-9
140046,s,,streuart,vn,vn,vn,vn,vn,vn,vn,vn
140046,s,,hackschn_maechtigkeit,,,,,,,,
140046,ol,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140046,ol,,maechtigkeit,0.5,0.7,0.5,0.5,0.5,1,0.5,0.5
140046,ol,,lagerung,lo,lo,lo,lo,lo,lo,lo,lo
140046,of,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140046,of,1,maechtigkeit,2.5,3.5,5,5.5,5.5,2.5,2,2.5
140046,of,1,durchwurz,2,3,3,3,3,3,3,3
140046,oh,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140046,oh,1,maechtigkeit,3.5,3.5,2.5,2.5,1,1.5,1,3
140046,oh,1,durchwurz,2,2,3,3,3,3,3,3
140046,a,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140046,a,,maechtigkeit,2,2,2,2,2,4,2,3
140046,a,,gefuege,ein,ein,ein,ein,ein,ein,ein,ein
140046,h,,humusform_ka5,roa,roa,mra,mra,mra,mra,mra,mrr
140046,h,,humusform_ka6,-9,-9,-9,-9,-9,-9,-9,-9
140047,s,,streuart,vn,vn,vgn,vgn,vn,vn,vn,vn
140047,s,,hackschn_maechtigkeit,,,,,,,,
140047,ol,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140047,ol,,maechtigkeit,0.5,1,0.5,0.2,0.5,0.5,1,0.5
140047,ol,,lagerung,lo,lo,lo,lo,lo,lo,lo,lo
140047,of,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140047,of,1,maechtigkeit,1.5,2.5,2,2.5,2,1.5,4.5,2
140047,of,1,durchwurz,4,4,4,4,4,4,4,4
140047,oh,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140047,oh,1,maechtigkeit,5,4,0.5,4,2.5,4.5,6,5
140047,oh,1,durchwurz,4,4,4,4,3,4,4,4
140047,a,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140047,a,,maechtigkeit,4,3,3,3,5,3,2,2
140047,a,,gefuege,sub,sub,sub,sub,sub,sub,sub,sub
140047,h,,humusform_ka5,mor,mrr,gmo,mrr,mra,mor,mrr,mrr
140047,h,,humusform_ka6,-9,-9,-9,-9,-9,-9,-9,-9
140048,s,,streuart,vn,vn,vn,vn,vgn,vgn,vn,vn
140048,s,,hackschn_maechtigkeit,,,,,,,,
140048,ol,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140048,ol,,maechtigkeit,0.5,0.3,0.5,0.5,0.5,0.5,2,0.5
140048,ol,,lagerung,lo,lo,lo,lo,lo,lo,lo,lo
140048,of,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140048,of,1,maechtigkeit,2,2.5,2,1.5,2,2,4,3
140048,of,1,durchwurz,3,3,3,3,4,4,3,3
140048,oh,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140048,oh,1,maechtigkeit,2.5,3,2.5,2,0.5,1,3.5,1.5
140048,oh,1,durchwurz,4,3,3,3,4,4,3,3
140048,a,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140048,a,,maechtigkeit,2,2,3,2,3,3,2,3
140048,a,,gefuege,pla,pla,pla,pla,sub,kru,pla,kru
140048,h,,humusform_ka5,mra,mrr,mra,mra,gmo,gmo,roa,moa
140048,h,,humusform_ka6,-9,-9,-9,-9,-9,-9,-9,-9
140049,s,,streuart,vn,vgn,vn,vn,vn,vn,vn,vn
140049,s,,hackschn_maechtigkeit,,,,,,,,
140049,ol,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140049,ol,,maechtigkeit,0.5,0.2,0.2,0.5,0.5,0.5,0.5,0.5
140049,ol,,lagerung,lo,lo,lo,lo,lo,lo,lo,lo
140049,of,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140049,of,1,maechtigkeit,2.5,3,4.5,3.5,4.5,2.5,2,4.5
140049,of,1,durchwurz,2,4,4,4,4,4,4,4
140049,oh,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140049,oh,1,maechtigkeit,4,4,3,2,2.5,1.5,2,4
140049,oh,1,durchwurz,2,3,3,3,3,3,3,3
140049,a,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140049,a,,maechtigkeit,2,2,2,2,2,2,3,3
140049,a,,gefuege,pla,pla,pla,pla,pla,pla,pla,pla
140049,h,,humusform_ka5,ror,ror,roa,mra,roa,roa,mra,ror
140049,h,,humusform_ka6,-9,-9,-9,-9,-9,-9,-9,-9
140050,s,,streuart,vn,vn,vn,vn,vn,vn,vn,vn
140050,s,,hackschn_maechtigkeit,,,,,,,,
140050,ol,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140050,ol,,maechtigkeit,1,0.2,0.2,0.2,0.7,0.2,0.3,0.4
140050,ol,,lagerung,-9,lo,vn,vn,lo,lo,lo,lo
140050,of,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140050,of,1,maechtigkeit,1.5,3,3.5,2.5,2.5,1,2.5,2
140050,of,1,durchwurz,3,4,3,4,3,4,4,4
140050,oh,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140050,oh,1,maechtigkeit,1.5,4,3,2.5,1.5,0.5,0.7,1
