"","ID_pt","SP_P_ID","plot_ID","loc_name","state","date","CCS_nr","t_ID","st_ID","pieces","SP_nr","SP_code","C_layer","Kraft","age","age_m","DBH_mm","DBH_h_cm","DBH_p_mm","DBH_class","H_dm","CH_dm","azimut_g","azimut_d","dist_m","H_m","DBH_cm","BA_m2","plot_A_ha","Chr_code_ger","bot_name","H_SP_group","BWI_SP_group","LH_NH","BWI","Bio_SP_group","N_SP_group","N_bg_SP_group","tpS_SP_com_name","tpS_ID","R2.x","R2.y","H_g","mean_DBH_mm","D_g","R2_comb","H_method","HD_value","H_g_top","D_03_cm","DBH_h_m","aB_kg_GHG","bg","ag","f","fw","sw","swb","stw","stwb","total"
"407","3208054","32080MBI",32080,"Plötzensee/Biesenthal","BB","12.07.2022","MB",54,NA,0,NA,"MBI",1,"2",NA,NA,170,130,0,3,NA,NA,1034,"120",108,16.2470279093382,17,0.0226980069221863,0.0500343869018386,"MBi","Betula pubescens","bu","aLn","LB","BI","shw","BI","BI","Betula spp.",26,0.649818552606252,0.719489622432443,18.6,146.216326530612,15.2534524696836,0.719489622432443,"coeff_sp",95.5707524078717,19.6690363921729,14.295220029408,1.3,76.1452104402826,0.0892415373362732,119.419936620369,2.88998530362178,31.790322976639,78.679847286872,6.20605032313769,2.57348332308965,0.170232710630771,119.509178157705
"408","3208055","32080MBI",32080,"Plötzensee/Biesenthal","BB","12.07.2022","MB",55,NA,0,NA,"MBI",1,"4",NA,NA,107,130,0,2,NA,NA,1125,"40",36,11.2477008631786,10.7,0.00899202357273739,0.0500343869018386,"MBi","Betula pubescens","bu","aLn","LB","BI","shw","BI","BI","Betula spp.",26,0.649818552606252,0.719489622432443,18.6,146.216326530612,15.2534524696836,0.719489622432443,"coeff_sp",105.118699655875,19.6690363921729,9.00274196219441,1.3,24.7458878593136,0.0304390181893064,36.4144712123243,1.3125707418398,14.6884942661397,19.163936102919,1.76586134319858,0.741845833485392,0.0543336665816046,36.4449102305136
"409","330501","33050SER",33050,"Rätzsee/Fleeth","MV","08.08.2022","MB",1,NA,0,NA,"SER",1,"2",NA,NA,319,130,0,6,255,127,165,"296",266,25.5,31.9,0.0799229025054877,0.0500343869018386,"SEr","Alnus glutinosa","bu","aLn","LB","ERL","shw","ERL","BI","Alnus spp.",28,0.656071591805268,0.716254958485491,22.0833333333333,246.625,25.3771369543532,0.716254958485491,"sampled",79.9373040752351,23.0120391944267,26.1643810126913,1.3,378.545900623258,0.386090379994309,463.105019336659,8.83856022082632,74.4895720110947,351.056296222692,26.0301210160153,10.9015638563878,0.62746623046977,463.491109716654
"410","330502","33050SER",33050,"Rätzsee/Fleeth","MV","08.08.2022","MB",2,NA,0,NA,"SER",2,"",NA,NA,84,130,0,1,74,32,196,"244",220,7.4,8.4,0.00554176944093239,0.0500343869018386,"SEr","Alnus glutinosa","bu","aLn","LB","ERL","shw","ERL","BI","Alnus spp.",28,0.656071591805268,0.716254958485491,9.3,119.5,12.9563690901425,0.716254958485491,"sampled",88.0952380952381,11.2096144596391,7.22888812020623,1.3,12.547577552,0.0173574201660942,14.0144820984958,1.0683940364643,8.67647488681283,4.48280002022556,0.578882547941525,0.256553035500899,0.0197716080149856,14.0318395186619
"411","330503","33050SER",33050,"Rätzsee/Fleeth","MV","08.08.2022","MB",3,NA,0,NA,"SER",1,"2",NA,NA,274,130,1,5,NA,NA,564,"283",255,20.0182731561212,27.4,0.0589645525152268,0.0500343869018386,"SEr","Alnus glutinosa","bu","aLn","LB","ERL","shw","ERL","BI","Alnus spp.",28,0.656071591805268,0.716254958485491,22.0833333333333,246.625,25.3771369543532,0.716254958485491,"coeff_sp",73.0593910807344,23.0120391944267,22.9354122015739,1.3,232.32318517423,0.270945402833942,277.46563385856,7.61855701402851,58.479182581086,197.778472368191,14.5778014558409,6.25815057410322,0.372026879339464,277.736579261394
"412","330504","33050SER",33050,"Rätzsee/Fleeth","MV","08.08.2022","MB",4,NA,0,NA,"SER",1,"4",NA,NA,215,130,0,4,NA,NA,691,"274",247,17.2717996579717,21.5,0.036305030103047,0.0500343869018386,"SEr","Alnus glutinosa","bu","aLn","LB","ERL","shw","ERL","BI","Alnus spp.",28,0.656071591805268,0.716254958485491,22.0833333333333,246.625,25.3771369543532,0.716254958485491,"coeff_sp",80.3339518975427,23.0120391944267,18.1231336933335,1.3,126.821535893466,0.154087830296733,145.700680001317,4.83590306023779,36.0620204928218,98.7971116488487,7.46628064801722,3.17601465457758,0.199252557051391,145.854767831613
"413","330505","33050SER",33050,"Rätzsee/Fleeth","MV","08.08.2022","MB",5,NA,0,NA,"SER",2,"",NA,NA,101,130,0,2,108,56,865,"269",242,10.8,10.1,0.00801184666481737,0.0500343869018386,"SEr","Alnus glutinosa","bu","aLn","LB","ERL","shw","ERL","BI","Alnus spp.",28,0.656071591805268,0.716254958485491,9.3,119.5,12.9563690901425,0.716254958485491,"sampled",106.930693069307,11.2096144596391,8.48866919702056,1.3,21.7698051880662,0.0266223566956623,21.1909937161443,1.18393102039095,8.99741191743766,10.704080020604,1.02608716194866,0.431412421452164,0.0320021947019029,21.21761607284
"414","330506","33050SER",33050,"Rätzsee/Fleeth","MV","08.08.2022","MB",6,NA,0,NA,"SER",1,"3",NA,NA,265,130,0,5,NA,NA,1029,"267",240,19.6398859457895,26.5,0.0551545860245858,0.0500343869018386,"SEr","Alnus glutinosa","bu","aLn","LB","ERL","shw","ERL","BI","Alnus spp.",28,0.656071591805268,0.716254958485491,22.0833333333333,246.625,25.3771369543532,0.716254958485491,"coeff_sp",74.1127771539226,23.0120391944267,22.2064053319467,1.3,213.796121695708,0.250674852851005,254.119750535295,7.14813839233957,54.6898485150978,180.06824632226,13.313923541513,5.70599846804083,0.341733688383606,254.370425388146
"415","330507","33050SER",33050,"Rätzsee/Fleeth","MV","08.08.2022","MB",7,NA,0,NA,"SER",1,"4",NA,NA,199,130,0,3,NA,NA,1246,"272",245,16.4092861743775,19.9,0.0311025526687024,0.0500343869018386,"SEr","Alnus glutinosa","bu","aLn","LB","ERL","shw","ERL","BI","Alnus spp.",28,0.656071591805268,0.716254958485491,22.0833333333333,246.625,25.3771369543532,0.716254958485491,"coeff_sp",82.4587244943591,23.0120391944267,16.8020417817015,1.3,104.527629907215,0.128717716329622,118.388642236343,4.19930520011629,30.9705826291722,78.6988517951165,6.00546214978707,2.55094265915378,0.16280300311394,118.517359952673
"416","330508","33050SER",33050,"Rätzsee/Fleeth","MV","08.08.2022","MB",8,NA,0,NA,"SER",1,"4",NA,NA,149.5,130,1,2,250,114,633,"326",293,25,14.95,0.0175538453014738,0.0500343869018386,"SEr","Alnus glutinosa","bu","aLn","LB","ERL","shw","ERL","BI","Alnus spp.",28,0.656071591805268,0.716254958485491,22.0833333333333,246.625,25.3771369543532,0.716254958485491,"sampled",167.224080267559,23.0120391944267,12.1968027882955,1.3,82.8901337108733,0.0661979787016843,90.2194549189099,1.42692195590196,15.052473691046,67.2644132801325,5.6776437405247,2.08246284514649,0.142461362060222,90.2856528976116
"417","330509","33050SER",33050,"Rätzsee/Fleeth","MV","08.08.2022","MB",9,NA,0,NA,"SER",1,"2",NA,NA,283,130,0,5,NA,NA,837,"302",272,20.3832926675097,28.3,0.0629017535083382,0.0500343869018386,"SEr","Alnus glutinosa","bu","aLn","LB","ERL","shw","ERL","BI","Alnus spp.",28,0.656071591805268,0.716254958485491,22.0833333333333,246.625,25.3771369543532,0.716254958485491,"coeff_sp",72.0257691431437,23.0120391944267,23.662938578719,1.3,251.744917246279,0.292122355222348,302.002987627526,8.10615522712692,62.4013505535219,216.450390321624,15.9068589257783,6.84064922593503,0.403738600667658,302.295109982749
"418","3305010","33050SER",33050,"Rätzsee/Fleeth","MV","08.08.2022","MB",10,NA,0,NA,"SER",1,"3",NA,NA,229,130,0,4,NA,NA,882,"331",298,17.9829610515804,22.9,0.0411870650867256,0.0500343869018386,"SEr","Alnus glutinosa","bu","aLn","LB","ERL","shw","ERL","BI","Alnus spp.",28,0.656071591805268,0.716254958485491,22.0833333333333,246.625,25.3771369543532,0.716254958485491,"coeff_sp",78.5282141990411,23.0120391944267,19.2728668963199,1.3,148.494029479717,0.178449948250827,172.482090004542,5.43316999169812,40.8631735641727,118.68417901838,8.90535619613816,3.79462664038275,0.234754585468408,172.660539952793
"419","3305011","33050SER",33050,"Rätzsee/Fleeth","MV","08.08.2022","MB",11,NA,0,NA,"SER",1,"4",NA,NA,137,130,0,2,NA,NA,874,"344",310,12.5049337903496,13.7,0.0147411381288067,0.0500343869018386,"SEr","Alnus glutinosa","bu","aLn","LB","ERL","shw","ERL","BI","Alnus spp.",28,0.656071591805268,0.716254958485491,22.0833333333333,246.625,25.3771369543532,0.716254958485491,"coeff_sp",91.2768889806539,23.0120391944267,11.6083554290716,1.3,41.5489539406855,0.0540416304060337,43.4571727038198,2.17238608990499,15.2460823472718,25.1898338088936,2.07615158751229,0.883850812646647,0.0612541474954895,43.5112143342259
"420","3305012","33050SER",33050,"Rätzsee/Fleeth","MV","08.08.2022","MB",12,NA,0,NA,"SER",1,"2",NA,NA,304,130,0,6,NA,NA,1110,"314",283,21.1855708935036,30.4,0.0725833566685386,0.0500343869018386,"SEr","Alnus glutinosa","bu","aLn","LB","ERL","shw","ERL","BI","Alnus spp.",28,0.656071591805268,0.716254958485491,22.0833333333333,246.625,25.3771369543532,0.716254958485491,"coeff_sp",69.6893779391566,23.0120391944267,25.3554259380436,1.3,300.571491987005,0.345115695991276,363.920366277138,9.31213968163258,72.0687795010528,263.787528942957,19.2617332498823,8.31909840322665,0.483226180019621,364.26548197313
"421","3305013","33050SER",33050,"Rätzsee/Fleeth","MV","08.08.2022","MB",13,NA,0,NA,"SER",1,"4",NA,NA,135,130,0,2,NA,NA,1181,"316",284,12.3626316450424,13.5,0.0143138815279185,0.0500343869018386,"SEr","Alnus glutinosa","bu","aLn","LB","ERL","shw","ERL","BI","Alnus spp.",28,0.656071591805268,0.716254958485491,22.0833333333333,246.625,25.3771369543532,0.716254958485491,"coeff_sp",91.5750492225363,23.0120391944267,11.4392641712893,1.3,40.0931658943054,0.0522263462860554,41.7902695476302,2.11814228007482,14.8456021858122,24.046197853345,1.9914303123761,0.848073912733238,0.05896528336365,41.8424958939162
"422","3305014","33050SER",33050,"Rätzsee/Fleeth","MV","08.08.2022","MB",14,NA,0,NA,"SER",2,"",NA,NA,86,130,0,1,98,56,1144,"340",306,9.8,8.6,0.00580880481648753,0.0500343869018386,"SEr","Alnus glutinosa","bu","aLn","LB","ERL","shw","ERL","BI","Alnus spp.",28,0.656071591805268,0.716254958485491,9.3,119.5,12.9563690901425,0.716254958485491,"sampled",113.953488372093,11.2096144596391,7.1903412613911,1.3,13.066043412,0.018331439720036,14.6973283930245,0.875352909556933,7.18846973471905,6.45637993488708,0.724677189554864,0.30440191858272,0.0233996152808322,14.7156598327446
"423","3305015","33050SER",33050,"Rätzsee/Fleeth","MV","08.08.2022","MB",15,NA,0,NA,"SER",1,"2",NA,NA,260.1,130,1,5,230,150,552,"359",323,23,26.01,0.0531337644041458,0.0500343869018386,"SEr","Alnus glutinosa","bu","aLn","LB","ERL","shw","ERL","BI","Alnus spp.",28,0.656071591805268,0.716254958485491,22.0833333333333,246.625,25.3771369543532,0.716254958485491,"sampled",88.4275278738946,23.0120391944267,21.4985904386942,1.3,230.325166907624,0.240016128995238,274.336355020515,5.9139124615453,49.6303177011992,202.693460353159,15.3120862900671,6.31978254363034,0.380708132459603,274.576371149511
"424","3305016","33050SER",33050,"Rätzsee/Fleeth","MV","08.08.2022","MB",16,NA,0,NA,"SER",1,"4",NA,NA,145,130,0,2,NA,NA,663,"0",0,13.0632776426374,14.5,0.0165129963854314,0.0500343869018386,"SEr","Alnus glutinosa","bu","aLn","LB","ERL","shw","ERL","BI","Alnus spp.",28,0.656071591805268,0.716254958485491,22.0833333333333,246.625,25.3771369543532,0.716254958485491,"coeff_sp",90.0915699492236,23.0120391944267,12.2840663827951,1.3,47.7099881309955,0.0616593846886986,50.5595860146931,2.39612778969849,16.915093817337,30.0969177452895,2.43933487074399,1.03724752038381,0.0709920609388094,50.6212453993818
"425","3305017","33050SER",33050,"Rätzsee/Fleeth","MV","08.08.2022","MB",17,NA,0,NA,"SER",1,"2",NA,NA,231,130,0,4,182,109,778,"379",341,18.2,23.1,0.0419096313970512,0.0500343869018386,"SEr","Alnus glutinosa","bu","aLn","LB","ERL","shw","ERL","BI","Alnus spp.",28,0.656071591805268,0.716254958485491,22.0833333333333,246.625,25.3771369543532,0.716254958485491,"sampled",78.7878787878788,23.0120391944267,19.4269513489256,1.3,152.48471723613,0.182097791939185,177.411288828005,5.48874790205149,41.4952748828548,122.566471991454,9.19466219469908,3.91323823522831,0.241641523768801,177.593386619944
"426","3305018","33050SER",33050,"Rätzsee/Fleeth","MV","08.08.2022","MB",18,NA,0,NA,"SER",1,"3",NA,NA,251,130,0,5,NA,NA,937,"358",322,19.0235924523779,25.1,0.0494808696922026,0.0500343869018386,"SEr","Alnus glutinosa","bu","aLn","LB","ERL","shw","ERL","BI","Alnus spp.",28,0.656071591805268,0.716254958485491,22.0833333333333,246.625,25.3771369543532,0.716254958485491,"coeff_sp",75.7912049895533,23.0120391944267,21.0691411193912,1.3,186.7392268846,0.220920480280692,220.154536867142,6.44992122434156,49.0596509410599,154.413690493657,11.4770192660662,4.90674193822406,0.29743422813496,220.375457347423
"427","3305019","33050SER",33050,"Rätzsee/Fleeth","MV","08.08.2022","MB",19,NA,0,NA,"SER",1,"2",NA,NA,180,130,0,3,185,135,1007,"377",339,18.5,18,0.0254469004940773,0.0500343869018386,"SEr","Alnus glutinosa","bu","aLn","LB","ERL","shw","ERL","BI","Alnus spp.",28,0.656071591805268,0.716254958485491,22.0833333333333,246.625,25.3771369543532,0.716254958485491,"sampled",102.777777777778,23.0120391944267,15.0324223029549,1.3,93.7973901911278,0.101925874926433,104.762272778856,2.94934617079084,24.2655346012531,72.3277574520154,5.70118839517331,2.31635651047457,0.151435819939472,104.864198653782
"428","3305020","33050SER",33050,"Rätzsee/Fleeth","MV","08.08.2022","MB",20,NA,0,NA,"SER",1,"2",NA,NA,230,130,0,4,NA,NA,1144,"364",328,18.0322629429422,23,0.041547562843725,0.0500343869018386,"SEr","Alnus glutinosa","bu","aLn","LB","ERL","shw","ERL","BI","Alnus spp.",28,0.656071591805268,0.716254958485491,22.0833333333333,246.625,25.3771369543532,0.716254958485491,"coeff_sp",78.4011432301834,23.0120391944267,19.3547824560931,1.3,150.120651446559,0.18026859546818,174.499838206826,5.47729497769594,41.2184644411964,120.188544029733,9.01397832541779,3.84143096053302,0.237420449945365,174.680106802294
"429","3305021","33050SER",33050,"Rätzsee/Fleeth","MV","08.08.2022","MB",21,NA,0,NA,"SER",1,"2",NA,NA,288,130,0,5,NA,NA,327,"61",55,20.5804746714164,28.8,0.065144065264838,0.0500343869018386,"SEr","Alnus glutinosa","bu","aLn","LB","ERL","shw","ERL","BI","Alnus spp.",28,0.656071591805268,0.716254958485491,22.0833333333333,246.625,25.3771369543532,0.716254958485491,"coeff_sp",71.4599814979735,23.0120391944267,24.0665261520441,1.3,262.923439952145,0.304282657008849,316.151880692623,8.38456096675208,64.6376767592451,227.241354476,16.6734196405237,7.17746188967596,0.421967927178496,316.456163349632
"430","3305022","33050SER",33050,"Rätzsee/Fleeth","MV","08.08.2022","MB",22,NA,0,NA,"SER",1,"4",NA,NA,241,130,0,4,NA,NA,355,"53",48,18.5618503264328,24.1,0.0456167107282872,0.0500343869018386,"SEr","Alnus glutinosa","bu","aLn","LB","ERL","shw","ERL","BI","Alnus spp.",28,0.656071591805268,0.716254958485491,22.0833333333333,246.625,25.3771369543532,0.716254958485491,"coeff_sp",77.0201258358209,23.0120391944267,20.2541331290519,1.3,168.713331541136,0.200973333167301,197.628852353325,5.97573799160969,45.2352847465909,137.485324968817,10.2606521992977,4.37969546071318,0.267894977906315,197.829825686492
"431","3305023","33050SER",33050,"Rätzsee/Fleeth","MV","08.08.2022","MB",23,NA,0,NA,"SER",1,"4",NA,NA,218,130,0,4,NA,NA,688,"47",42,17.4275311621433,21.8,0.0373252623173003,0.0500343869018386,"SEr","Alnus glutinosa","bu","aLn","LB","ERL","shw","ERL","BI","Alnus spp.",28,0.656071591805268,0.716254958485491,22.0833333333333,246.625,25.3771369543532,0.716254958485491,"coeff_sp",79.9428034960702,23.0120391944267,18.3699757735035,1.3,131.293766090486,0.159136631347724,151.210464936151,4.96069221541532,37.0636573507475,102.875477758381,7.76189269839807,3.3028621738989,0.206574954725124,151.369601567499
"432","3305024","33050SER",33050,"Rätzsee/Fleeth","MV","08.08.2022","MB",24,NA,0,NA,"SER",1,"3",NA,NA,245,130,0,4,NA,NA,861,"41",37,18.748755891547,24.5,0.0471435247579318,0.0500343869018386,"SEr","Alnus glutinosa","bu","aLn","LB","ERL","shw","ERL","BI","Alnus spp.",28,0.656071591805268,0.716254958485491,22.0833333333333,246.625,25.3771369543532,0.716254958485491,"coeff_sp",76.5255342512124,23.0120391944267,20.5804196262053,1.3,175.794544431336,0.208822763084291,206.466769966419,6.16298462321824,46.7453002150211,144.118129518711,10.7376700480445,4.58616958731338,0.279500597328471,206.675592729503
"433","3305025","33050SER",33050,"Rätzsee/Fleeth","MV","08.08.2022","MB",25,NA,0,NA,"SER",1,"3",NA,NA,275,130,0,5,NA,NA,736,"21",19,20.0594824915093,27.5,0.059395736106932,0.0500343869018386,"SEr","Alnus glutinosa","bu","aLn","LB","ERL","shw","ERL","BI","Alnus spp.",28,0.656071591805268,0.716254958485491,22.0833333333333,246.625,25.3771369543532,0.716254958485491,"coeff_sp",72.9435726963975,23.0120391944267,23.0163192448009,1.3,234.436865367539,0.273253453066093,280.133049811921,7.67188152756764,58.9084218338458,199.805524628435,14.7222536079034,6.32136933805175,0.375480403684827,280.406303264987
"434","3305026","33050SER",33050,"Rätzsee/Fleeth","MV","08.08.2022","MB",26,NA,0,NA,"SER",1,"2",NA,NA,312,130,0,6,NA,NA,1100,"23",21,21.4738744313102,31.2,0.0764537988177612,0.0500343869018386,"SEr","Alnus glutinosa","bu","aLn","LB","ERL","shw","ERL","BI","Alnus spp.",28,0.656071591805268,0.716254958485491,22.0833333333333,246.625,25.3771369543532,0.716254958485491,"coeff_sp",68.8265206131737,23.0120391944267,25.9985402249082,1.3,320.473149853206,0.366641573756722,389.232533078506,9.79721886397328,75.9411413830301,283.216175514016,20.6330962955813,8.92660198397216,0.515517901906672,389.599174652263
"435","3305027","33050SER",33050,"Rätzsee/Fleeth","MV","08.08.2022","MB",27,NA,0,NA,"SER",2,"",NA,NA,132,130,0,2,NA,NA,1087,"10",9,12.1471117943519,13.2,0.0136847775990371,0.0500343869018386,"SEr","Alnus glutinosa","bu","aLn","LB","ERL","shw","ERL","BI","Alnus spp.",28,0.656071591805268,0.716254958485491,9.3,119.5,12.9563690901425,0.716254958485491,"coeff_sp",92.0235741996353,11.2096144596391,11.1855074798591,1.3,37.9716341300873,0.0495695881870788,39.3695913453991,2.03803729938006,14.2574679790407,22.3913992616738,1.86879597787753,0.796288840136441,0.0556392866706602,39.4191609335862
"436","3305028","33050SER",33050,"Rätzsee/Fleeth","MV","08.08.2022","MB",28,NA,0,NA,"SER",1,"4",NA,NA,228,130,0,4,NA,NA,1096,"3",3,17.9334630378587,22.8,0.040828138126053,0.0500343869018386,"SEr","Alnus glutinosa","bu","aLn","LB","ERL","shw","ERL","BI","Alnus spp.",28,0.656071591805268,0.716254958485491,22.0833333333333,246.625,25.3771369543532,0.716254958485491,"coeff_sp",78.6555396397313,23.0120391944267,19.1909244088283,1.3,146.87795064622,0.176641834842854,170.478405924091,5.38924153823342,40.5095289844205,117.191080766501,8.79751572201811,3.74817434565917,0.232106105492316,170.655047758934
"437","3305029","33050SER",33050,"Rätzsee/Fleeth","MV","08.08.2022","MB",29,NA,0,NA,"SER",1,"3",NA,NA,246,130,0,4,NA,NA,1222,"6",5,18.7950191990967,24.6,0.04752915525616,0.0500343869018386,"SEr","Alnus glutinosa","bu","aLn","LB","ERL","shw","ERL","BI","Alnus spp.",28,0.656071591805268,0.716254958485491,22.0833333333333,246.625,25.3771369543532,0.716254958485491,"coeff_sp",76.4025170694988,23.0120391944267,20.6619314028961,1.3,177.591703250379,0.210812023315425,208.712091376291,6.21030040062456,47.1269152372973,145.805132213931,10.8589072126782,4.63869096222244,0.282445750162313,208.922903399606
"438","3305030","33050SER",33050,"Rätzsee/Fleeth","MV","08.08.2022","MB",30,NA,0,NA,"SER",1,"3",NA,NA,214,130,0,4,NA,NA,1012,"61",55,17.2194766652406,21.4,0.0359680942909496,0.0500343869018386,"SEr","Alnus glutinosa","bu","aLn","LB","ERL","shw","ERL","BI","Alnus spp.",28,0.656071591805268,0.716254958485491,22.0833333333333,246.625,25.3771369543532,0.716254958485491,"coeff_sp",80.464844230096,23.0120391944267,18.0407941104675,1.3,125.351465513781,0.152425543875984,143.891621884551,4.79469081194234,35.7314376654432,97.4596417318156,7.36927918396562,3.1344171199468,0.19684618337997,144.044047428427
"439","3305031","33050SER",33050,"Rätzsee/Fleeth","MV","08.08.2022","MB",31,NA,0,NA,"SER",1,"3",NA,NA,220,130,0,4,NA,NA,1045,"63",57,17.5303286589176,22,0.0380132711084365,0.0500343869018386,"SEr","Alnus glutinosa","bu","aLn","LB","ERL","shw","ERL","BI","Alnus spp.",28,0.656071591805268,0.716254958485491,22.0833333333333,246.625,25.3771369543532,0.716254958485491,"coeff_sp",79.6833120859889,23.0120391944267,18.5343917320617,1.3,134.327099558123,0.162554277050637,154.952735179003,5.04484864773035,37.7396541447878,105.649572556099,7.96281849998264,3.38914721042993,0.211542767702831,155.115289456053
"440","3305032","33050SER",33050,"Rätzsee/Fleeth","MV","08.08.2022","MB",32,NA,0,NA,"SER",1,"4",NA,NA,164,130,0,3,NA,NA,386,"112",101,14.3219137440927,16.4,0.0211240690027378,0.0500343869018386,"SEr","Alnus glutinosa","bu","aLn","LB","ERL","shw","ERL","BI","Alnus spp.",28,0.656071591805268,0.716254958485491,22.0833333333333,246.625,25.3771369543532,0.716254958485491,"coeff_sp",87.3287423420288,23.0120391944267,13.8836001024044,1.3,64.5922733375458,0.0820897184067102,70.3447256718091,2.97154929286224,21.3081756107827,44.0022609331935,3.46522483886034,1.47107722372571,0.0979870652468629,70.4268153902159
"441","3305033","33050SER",33050,"Rätzsee/Fleeth","MV","08.08.2022","MB",33,NA,0,NA,"SER",1,"4",NA,NA,258,130,0,5,NA,NA,698,"91",82,19.3360402041232,25.8,0.0522792433483878,0.0500343869018386,"SEr","Alnus glutinosa","bu","aLn","LB","ERL","shw","ERL","BI","Alnus spp.",28,0.656071591805268,0.716254958485491,22.0833333333333,246.625,25.3771369543532,0.716254958485491,"coeff_sp",74.9458922640432,23.0120391944267,21.6382927703535,1.3,200.000663315168,0.235529018195197,236.780973451814,6.79397072710117,51.8345065507796,166.954096810608,12.3758659810358,5.2973498379544,0.319154271435745,237.016502470009
"442","3305034","33050SER",33050,"Rätzsee/Fleeth","MV","08.08.2022","MB",34,NA,0,NA,"SER",1,"2",NA,NA,318,130,0,6,NA,NA,1126,"99",89,21.6841101564378,31.8,0.0794226038754036,0.0500343869018386,"SEr","Alnus glutinosa","bu","aLn","LB","ERL","shw","ERL","BI","Alnus spp.",28,0.656071591805268,0.716254958485491,22.0833333333333,246.625,25.3771369543532,0.716254958485491,"coeff_sp",68.1890256491755,23.0120391944267,26.4803504007346,1.3,335.872816419036,0.383276735198007,408.842440613252,10.1704920938095,78.913887672148,298.294439694251,21.695299900471,9.39835388557491,0.540459460807708,409.22571734845
"443","3305035","33050SER",33050,"Rätzsee/Fleeth","MV","08.08.2022","MB",35,NA,0,NA,"SER",1,"3",NA,NA,224,130,0,4,NA,NA,1227,"112",101,17.7334948288809,22.4,0.0394081382466304,0.0500343869018386,"SEr","Alnus glutinosa","bu","aLn","LB","ERL","shw","ERL","BI","Alnus spp.",28,0.656071591805268,0.716254958485491,22.0833333333333,246.625,25.3771369543532,0.716254958485491,"coeff_sp",79.1673876289325,23.0120391944267,18.8628812650281,1.3,140.518774295229,0.169514408905911,162.603898792547,5.21548630153044,39.1114161324378,111.330972961224,8.37395192429123,3.56587195978924,0.221685814804341,162.773413201453
"444","3305036","33050SER",33050,"Rätzsee/Fleeth","MV","08.08.2022","MB",36,NA,0,NA,"SER",2,"",NA,NA,129,130,0,2,NA,NA,1125,"123",111,11.9290901983303,12.9,0.0130698108370969,0.0500343869018386,"SEr","Alnus glutinosa","bu","aLn","LB","ERL","shw","ERL","BI","Alnus spp.",28,0.656071591805268,0.716254958485491,9.3,119.5,12.9563690901425,0.716254958485491,"coeff_sp",92.4735674289171,11.2096144596391,10.9316108196794,1.3,35.9237740461122,0.0469917066552225,37.0431280380827,1.95943951004203,13.6844491192962,20.8080984159635,1.75141664522883,0.746723267846275,0.0524405897478268,37.0901197447379
"445","3305037","33050SER",33050,"Rätzsee/Fleeth","MV","08.08.2022","MB",37,NA,0,NA,"SER",1,"2",NA,NA,400.9,130,1,8,223,127,649,"128",115,22.3,40.09,0.12622982899375,0.0500343869018386,"SEr","Alnus glutinosa","bu","aLn","LB","ERL","shw","ERL","BI","Alnus spp.",28,0.656071591805268,0.716254958485491,22.0833333333333,246.625,25.3771369543532,0.716254958485491,"sampled",55.6248441007733,23.0120391944267,33.364581422322,1.3,559.734401903813,0.657627022257918,694.543751392964,17.4067073147562,130.049379248071,511.32744528558,36.0878616195368,16.1954633281609,0.88360191161557,695.201378415222
"446","3305038","33050SER",33050,"Rätzsee/Fleeth","MV","08.08.2022","MB",38,NA,0,NA,"SER",1,"3",NA,NA,264,130,0,5,NA,NA,638,"169",152,19.5969973219717,26.4,0.0547391103961486,0.0500343869018386,"SEr","Alnus glutinosa","bu","aLn","LB","ERL","shw","ERL","BI","Alnus spp.",28,0.656071591805268,0.716254958485491,22.0833333333333,246.625,25.3771369543532,0.716254958485491,"coeff_sp",74.231050462014,23.0120391944267,22.1253075508496,1.3,211.79251624575,0.248478080788886,251.599009740645,7.09691900229441,54.2770167222708,178.159518099527,13.1775097357263,5.64650974406509,0.338455439054951,251.847487821433
"447","3305039","33050SER",33050,"Rätzsee/Fleeth","MV","08.08.2022","MB",39,NA,0,NA,"SER",1,"3",NA,NA,266,130,0,5,NA,NA,671,"169",152,19.6826037032357,26.6,0.0555716324493499,0.0500343869018386,"SEr","Alnus glutinosa","bu","aLn","LB","ERL","shw","ERL","BI","Alnus spp.",28,0.656071591805268,0.716254958485491,22.0833333333333,246.625,25.3771369543532,0.716254958485491,"coeff_sp",73.9947507640441,23.0120391944267,22.2874832237114,1.3,215.810694490005,0.2528826897861,256.65511263562,7.19956671725763,55.1043218205074,181.988762840664,13.4511400642526,5.76585843519261,0.345029475003627,256.907995325406
"448","3305040","33050SER",33050,"Rätzsee/Fleeth","MV","08.08.2022","MB",40,NA,0,NA,"SER",2,"",NA,NA,242,130,0,4,110,39,830,"183",165,11,24.2,0.0459960580412082,0.0500343869018386,"SEr","Alnus glutinosa","bu","aLn","LB","ERL","shw","ERL","BI","Alnus spp.",28,0.656071591805268,0.716254958485491,9.3,119.5,12.9563690901425,0.716254958485491,"sampled",45.4545454545454,11.2096144596391,21.1636200769586,1.3,116.228063049287,0.202919578740592,134.128213850985,9.73242729352969,50.8848842792769,75.2375659960304,5.3036156333801,2.5472938214669,0.154854120831108,134.331133429726
