"","plot_ID","compartiment","B_t_plot","C_t_plot","N_t_plot","plot_A_ha","MoMok_A_ha","B_t_ha","C_t_ha","N_t_ha","B_t_MA","C_t_MA","N_t_MA","N_species_plot","Nt_plot","Nt_ha","Nt_MA"
"71",33040,"ag",0.0155032458439726,0.00775162292198631,4.78510981753386e-05,0.0281253909746014,0.25,0.551218856227555,0.275609428113778,0.00170134872857591,0.137804714056889,0.0689023570284444,0.000425337182143978,NA,NA,NA,NA
"72",33040,"bg",3.99835324555866e-06,1.99917662277933e-06,1.4793907008567e-08,0.0281253909746014,0.25,0.000142161694718106,7.10808473590529e-05,5.25998270456991e-07,3.55404236795264e-05,1.77702118397632e-05,1.31499567614248e-07,NA,NA,NA,NA
"73",33040,"f",0.00526855443451894,0.00263427721725947,4.730481e-05,0.0281253909746014,0.25,0.187323775846412,0.093661887923206,0.00168192541901794,0.046830943961603,0.0234154719808015,0.000420481354754486,NA,NA,NA,NA
"74",33040,"stem",0.0143065647250379,0.00715328236251897,0.000102803384203226,0.0281253909746014,0.25,0.508670785695297,0.254335392847649,0.00365518062650445,0.127167696423824,0.0635838482119122,0.000913795156626113,NA,NA,NA,NA
"75",33040,"total",0.0155072441972182,0.00775362209860908,4.78510981753386e-05,0.0281253909746014,0.25,0.551361017922273,0.275680508961137,0.00170134872857591,0.137840254480568,0.0689201272402841,0.000425337182143978,3,33,1173.31702267892,293.329255669731
"76",33050,"ag",0.0650092805878471,0.0325046402939235,0,0.0262648769732925,0.25,2.47514125628503,1.23757062814252,0,0.618785314071258,0.309392657035629,0,NA,NA,NA,NA
"77",33050,"bg",0.0041564975186504,0.0020782487593252,1.26157159513068e-05,0.0262648769732925,0.25,0.158253073976967,0.0791265369884836,0.000480326481792971,0.0395632684942418,0.0197816342471209,0.000120081620448243,NA,NA,NA,NA
"78",33050,"f",0.00722346238094597,0.00361173119047298,0,0.0262648769732925,0.25,0.27502365186371,0.137511825931855,0,0.0687559129659275,0.0343779564829637,0,NA,NA,NA,NA
"79",33050,"stem",0.0650092805878471,0.0325046402939235,0.000383866115039452,0.0262648769732925,0.25,2.47514125628503,1.23757062814252,0.0146151880105811,0.618785314071258,0.309392657035629,0.00365379700264527,NA,NA,NA,NA
"80",33050,"total",0.0691657781064975,0.0345828890532487,0,0.0262648769732925,0.25,2.633394330262,1.316697165131,0,0.6583485825655,0.32917429128275,0,3,40,1522.9464063614,380.736601590349
"81",34010,"ag",0.00355765617956848,0.00177882808978424,5.83144730082196e-05,0.0137382902665679,0.25,0.258959165262801,0.1294795826314,0.0042446674132463,0.0647397913157001,0.0323698956578501,0.00106116685331157,NA,NA,NA,NA
"82",34010,"bg",0.000136268935828798,6.81344679143988e-05,5.64153394331222e-07,0.0137382902665679,0.25,0.00991891517683301,0.0049594575884165,4.10643088320886e-05,0.00247972879420825,0.00123986439710413,1.02660772080222e-05,NA,NA,NA,NA
"83",34010,"f",0.00560732651984525,0.00280366325992262,5.29155435745516e-05,0.0137382902665679,0.25,0.40815315523582,0.20407657761791,0.00385168332796996,0.102038288808955,0.0510191444044775,0.000962920831992491,NA,NA,NA,NA
"84",34010,"stem",0.00157662540271108,0.000788312701355542,6.93502182916155e-06,0.0137382902665679,0.25,0.114761398406889,0.0573806992034444,0.000504795116029678,0.0286903496017222,0.0143451748008611,0.00012619877900742,NA,NA,NA,NA
"85",34010,"total",0.00369392511539728,0.00184696255769864,5.88786264025508e-05,0.0137382902665679,0.25,0.268878080439634,0.134439040219817,0.00428573172207839,0.0672195201099084,0.0336097600549542,0.0010714329305196,3,30,2183.67783893786,545.919459734464
"86",34020,"ag",0.0645151070624004,0.0322575535312002,0.000623089184314288,0.00728563610701355,0.25,8.85510971379625,4.42755485689812,0.0855229626023277,2.21377742844906,1.10688871422453,0.0213807406505819,NA,NA,NA,NA
"87",34020,"bg",0.00497675199621311,0.00248837599810656,8.80885103329721e-06,0.00728563610701355,0.25,0.683090937169126,0.341545468584563,0.00120907095878935,0.170772734292282,0.0853863671461408,0.000302267739697338,NA,NA,NA,NA
"88",34020,"f",0.0295519093492388,0.0147759546746194,0.000449218574017779,0.00728563610701355,0.25,4.05618794504306,2.02809397252153,0.0616581129525996,1.01404698626077,0.507023493130383,0.0154145282381499,NA,NA,NA,NA
"89",34020,"stem",0.0428463800632106,0.0214231900316053,0.000173870610296509,0.00728563610701355,0.25,5.88093879983443,2.94046939991721,0.0238648496497281,1.47023469995861,0.735117349979303,0.00596621241243203,NA,NA,NA,NA
"90",34020,"total",0.0694918590586135,0.0347459295293067,0.000631898035347585,0.00728563610701355,0.25,9.53820065096537,4.76910032548269,0.086732033561117,2.38455016274134,1.19227508137067,0.0216830083902793,1,40,5490.25499111791,1372.56374777948
"91",34030,"ag",0.0185864840917032,0.0092932420458516,0.000239421175359489,0.0119321144735259,0.25,1.55768570046336,0.778842850231679,0.0200652764345077,0.389421425115839,0.19471071255792,0.00501631910862693,NA,NA,NA,NA
"92",34030,"bg",0.000950507296459348,0.000475253648229674,3.9351002073417e-06,0.0119321144735259,0.25,0.0796595857815697,0.0398297928907849,0.000329790685135698,0.0199148964453924,0.00995744822269621,8.24476712839246e-05,NA,NA,NA,NA
"93",34030,"f",0.0150445154563596,0.00752225772817978,0.000192911681592634,0.0119321144735259,0.25,1.26084236702046,0.630421183510232,0.0161674347007525,0.315210591755116,0.157605295877558,0.00404185867518813,NA,NA,NA,NA
"94",34030,"stem",0.0107161424667499,0.00535807123337493,4.65420312657426e-05,0.0119321144735259,0.25,0.898092495720355,0.449046247860177,0.00390056861832884,0.224523123930089,0.112261561965044,0.000975142154582211,NA,NA,NA,NA
"95",34030,"total",0.0195369913881626,0.00976849569408128,0.00024335627556683,0.0119321144735259,0.25,1.63734528624493,0.818672643122464,0.0203950671196434,0.409336321561232,0.204668160780616,0.00509876677991086,2,32,2681.83816631991,670.459541579977
"96",34040,"ag",0.00338603962185208,0.00169301981092604,6.307308e-05,0.00941089212124051,0.25,0.359800067648182,0.179900033824091,0.00670213611923605,0.0899500169120456,0.0449750084560228,0.00167553402980901,NA,NA,NA,NA
"97",34040,"bg",0.00043870174531531,0.000219350872657655,1.32926628830539e-06,0.00941089212124051,0.25,0.0466163823433014,0.0233081911716507,0.000141247638500203,0.0116540955858253,0.00582704779291267,3.53119096250508e-05,NA,NA,NA,NA
"98",34040,"f",0.00668837636351128,0.00334418818175564,6.307308e-05,0.00941089212124051,0.25,0.710705879670592,0.355352939835296,0.00670213611923605,0.177676469917648,0.0888382349588239,0.00167553402980901,NA,NA,NA,NA
"99",34040,"stem",0.00280991100288451,0.00140495550144225,1.29284005242716e-05,0.00941089212124051,0.25,0.298580726108049,0.149290363054025,0.00137376992082313,0.0746451815270123,0.0373225907635061,0.000343442480205783,NA,NA,NA,NA
"100",34040,"total",0.00382474136716739,0.0019123706835837,6.307308e-05,0.00941089212124051,0.25,0.406416449991484,0.203208224995742,0.00670213611923605,0.101604112497871,0.0508020562489355,0.00167553402980901,3,36,3825.35465673308,956.338664183269
"101",35500,"ag",0.000106916666021273,5.34583330106365e-05,0,0.00701970028888718,0.25,0.0152309445733077,0.00761547228665387,0,0.00380773614332694,0.00190386807166347,0,NA,NA,NA,NA
"102",35500,"bg",0,0,0,0.00701970028888718,0.25,0,0,0,0,0,0,NA,NA,NA,NA
"103",35500,"f",0.00027,0.000135,0,0.00701970028888718,0.25,0.0384631806043677,0.0192315903021839,0,0.00961579515109194,0.00480789757554597,0,NA,NA,NA,NA
"104",35500,"stem",0.000106916666021273,5.34583330106365e-05,6.4759424609085e-07,0.00701970028888718,0.25,0.0152309445733077,0.00761547228665387,9.2253831280525e-05,0.00380773614332694,0.00190386807166347,2.30634578201312e-05,NA,NA,NA,NA
"105",35500,"total",0.000106916666021273,5.34583330106365e-05,0,0.00701970028888718,0.25,0.0152309445733077,0.00761547228665387,0,0.00380773614332694,0.00190386807166347,0,1,3,427.368673381864,106.842168345466
