bund_nr,datum,ort,lfd_nr,schicht,deckung_bze2,deckung,art,frequenz_epi,anz_flechten
140060,2008-07-19,z,21,ks,35.0,-9.0,183.042.001,,
140060,2006-05-29,z,22,ks,0.01,-9.0,019.003.017,,
140060,2006-05-29,z,23,ks,0.1,-9.0,035.001.001,,
140060,2006-05-29,z,24,ks,1.0,-9.0,036.004.011,,
140060,2006-05-29,z,25,ks,1.0,-9.0,040.001.006,,
140060,2006-05-29,z,26,ks,0.01,-9.0,057.002.002,,
140060,2006-05-29,z,27,ks,0.2,-9.0,057.006.003,,
140060,2006-05-29,z,28,ks,0.01,-9.0,068.006.001,,
140060,2006-05-29,z,29,ks,0.01,-9.0,077.001.006,,
140060,2006-05-29,z,30,ks,3.0,-9.0,080.009.007,,
140060,2006-05-29,z,31,ks,2.0,-9.0,080.009.076,,
140060,2006-05-29,z,32,ks,0.01,-9.0,080.017.009,,
140060,2006-05-29,z,33,ks,0.1,-9.0,080.028.002,,
140060,2006-05-29,z,34,ks,0.01,-9.0,080.035.017,,
140060,2006-05-29,z,35,ks,0.1,-9.0,095.001.005,,
140060,2006-05-29,z,36,ks,15.0,-9.0,098.001.003,,
140060,2006-05-29,z,37,ks,0.1,-9.0,103.004.001,,
140060,2006-05-29,z,38,ks,0.2,-9.0,105.001.005,,
140060,2006-05-29,z,39,ks,0.1,-9.0,110.001.999,,
140060,2006-05-29,z,40,ks,2.0,-9.0,123.002.001,,
140060,2006-05-29,z,41,ks,1.0,-9.0,128.001.001,,
140060,2006-05-29,z,42,ks,0.01,-9.0,129.080.002,,
140060,2006-05-29,z,43,ks,0.2,-9.0,132.018.006,,
140060,2006-05-29,z,44,ks,0.01,-9.0,135.008.003,,
140060,2006-05-29,z,45,ks,0.1,-9.0,139.004.003,,
140060,2006-05-29,z,46,ks,1.0,-9.0,144.005.077,,
140060,2006-05-29,z,47,ks,0.5,-9.0,144.005.132,,
140060,2006-05-29,z,48,ks,0.2,-9.0,154.008.018,,
140060,2006-05-29,z,49,ks,0.5,-9.0,164.001.002,,
140060,2006-05-29,z,50,ks,0.2,-9.0,169.112.002,,
140060,2006-05-29,z,51,ks,0.01,-9.0,169.118.040,,
140060,2006-05-29,z,52,ks,50.0,-9.0,183.042.001,,
140060,2006-05-29,z,53,ks,3.0,-9.0,183.043.001,,
140060,2006-05-29,z,54,ks,0.2,-9.0,183.046.004,,
140060,2006-05-29,z,55,ks,0.01,-9.0,193.004.008,,
140060,2006-05-29,z,56,ks,1.0,-9.0,193.040.001,,
140060,2006-05-29,z,57,ks,0.5,-9.0,193.074.001,,
140060,2006-05-29,z,58,ks,1.0,-9.0,193.074.005,,
140060,2006-05-29,z,59,ks,0.1,-9.0,193.102.001,,
140060,2006-05-29,z,60,ks,5.0,-9.0,199.012.018,,
140060,2008-07-19,z,61,ks,0.5,-9.0,018.001.001,,
140060,2008-07-19,z,62,ks,0.5,-9.0,019.003.017,,
140060,2008-07-19,z,63,ks,0.5,-9.0,035.001.001,,
140060,2008-07-19,z,64,ks,0.1,-9.0,036.001.001,,
140060,2008-07-19,z,65,ks,0.5,-9.0,036.004.011,,
140060,2008-07-19,z,66,ks,0.5,-9.0,036.004.014,,
140060,2008-07-19,z,67,ks,0.5,-9.0,040.001.006,,
140060,2008-07-19,z,68,ks,0.5,-9.0,077.001.002,,
140060,2008-07-19,z,69,ks,5.0,-9.0,080.009.007,,
140060,2008-07-19,z,70,ks,0.5,-9.0,080.017.009,,
140060,2008-07-19,z,71,ks,0.5,-9.0,080.028.002,,
140060,2008-07-19,z,72,ks,0.5,-9.0,080.035.017,,
140060,2008-07-19,z,73,ks,0.5,-9.0,080.035.018,,
140060,2008-07-19,z,74,ks,0.5,-9.0,095.001.005,,
140060,2008-07-19,z,75,ks,50.0,-9.0,098.001.003,,
140060,2008-07-19,z,76,ks,0.5,-9.0,103.003.008,,
140060,2008-07-19,z,77,ks,0.5,-9.0,103.004.001,,
140060,2008-07-19,z,78,ks,0.5,-9.0,110.001.001,,
140060,2008-07-19,z,79,ks,2.0,-9.0,123.002.001,,
140060,2008-07-19,z,80,ks,2.0,-9.0,128.001.001,,
140060,2008-07-19,z,81,ks,0.5,-9.0,132.018.006,,
140060,2008-07-19,z,82,ks,5.0,-9.0,144.005.077,,
140060,2008-07-19,z,83,ks,0.5,-9.0,169.112.002,,
140060,2008-07-19,z,84,ks,0.1,-9.0,169.118.057,,
140060,2008-07-19,z,85,ks,0.5,-9.0,169.172.001,,
140060,2008-07-19,z,86,ks,1.0,-9.0,183.043.001,,
140060,2008-07-19,z,87,ks,0.5,-9.0,189.002.002,,
140060,2008-07-19,z,88,ks,0.5,-9.0,193.004.008,,
140060,2008-07-19,z,89,ks,10.0,-9.0,193.045.001,,
140060,2008-07-19,z,90,ks,0.5,-9.0,193.074.001,,
140060,2008-07-19,z,91,ks,0.5,-9.0,193.074.005,,
140060,2008-07-19,z,92,ks,5.0,-9.0,199.012.018,,
140060,2008-07-19,z,93,ms,0.5,-9.0,315.001.019,,
140060,2008-07-19,z,94,ms,0.5,-9.0,315.004.004,,
140060,2008-07-19,z,95,ms,0.5,-9.0,385.005.002,,
140060,2006-05-29,z,96,ms,0.1,-9.0,385.001.004,,
140060,2006-05-29,z,97,ms,0.2,-9.0,315.004.001,,
140060,2006-05-29,z,98,ms,0.1,-9.0,385.005.002,,
140060,2006-05-29,z,99,ms,0.2,-9.0,315.001.019,,
140060,2006-05-29,z,100,ms,0.1,-9.0,315.001.025,,
140060,2006-05-29,z,101,ms,0.01,-9.0,338.001.003,,
140060,2006-05-29,z,102,ss,5.0,-9.0,103.004.001,,
140060,2006-05-29,z,103,ss,0.5,-9.0,105.001.005,,
140060,2006-05-29,z,104,ss,1.0,-9.0,139.004.003,,
140060,2008-07-19,z,105,ss,1.0,-9.0,035.001.001,,
140060,2008-07-19,z,106,ss,2.0,-9.0,035.003.001,,
140060,2008-07-19,z,107,ss,0.5,-9.0,036.004.011,,
140060,2008-07-19,z,108,ss,0.5,-9.0,036.004.014,,
140060,2008-07-19,z,109,ss,0.1,-9.0,077.001.002,,
140060,2008-07-19,z,110,ss,40.0,-9.0,080.009.007,,
140060,2008-07-19,z,111,ss,1.0,-9.0,080.028.002,,
140060,2008-07-19,z,112,ss,0.5,-9.0,080.035.017,,
140060,2008-07-19,z,113,ss,1.0,-9.0,080.035.018,,
140060,2008-07-19,z,114,ss,0.5,-9.0,095.001.001,,
140060,2008-07-19,z,115,ss,15.0,-9.0,095.001.005,,
140060,2008-07-19,z,116,ss,1.0,-9.0,103.003.008,,
140060,2008-07-19,z,117,ss,40.0,-9.0,103.004.001,,
140060,2008-07-19,z,118,ss,1.0,-9.0,105.001.005,,
140060,2008-07-19,z,119,ss,5.0,-9.0,139.004.003,,
140060,2006-05-29,z,120,ss,1.0,-9.0,164.001.002,,
140060,2006-05-29,z,121,ss,0.1,-9.0,128.001.001,,
140060,2006-05-29,z,122,ss,0.2,-9.0,039.001.001,,
140060,2006-05-29,z,123,ss,0.2,-9.0,077.001.006,,
140060,2006-05-29,z,124,ss,10.0,-9.0,080.009.007,,
140060,2006-05-29,z,125,ss,1.0,-9.0,080.009.076,,
140060,2006-05-29,z,126,ss,0.2,-9.0,080.028.002,,
140060,2006-05-29,z,127,ss,3.0,-9.0,080.035.017,,
140060,2006-05-29,z,128,ss,1.0,-9.0,095.001.005,,
140061,2006-05-29,z,1,b1,20.0,-9.0,026.007.007,,
140061,2006-05-29,z,2,b1,5.0,-9.0,036.004.011,,
140061,2006-05-29,z,3,b2,0.1,-9.0,034.001.001,,
140061,2006-05-29,z,4,ks,2.0,-9.0,015.001.001,,
140061,2006-05-29,z,5,ks,0.1,-9.0,019.003.017,,
140061,2006-05-29,z,6,ks,0.5,-9.0,034.001.001,,
140061,2006-05-29,z,7,ks,0.1,-9.0,035.001.001,,
140061,2006-05-29,z,8,ks,0.5,-9.0,036.004.011,,
140061,2006-05-29,z,9,ks,0.01,-9.0,077.001.006,,
140061,2006-05-29,z,10,ks,0.5,-9.0,080.009.007,,
140061,2006-05-29,z,11,ks,0.2,-9.0,080.009.076,,
140061,2006-05-29,z,12,ks,1.0,-9.0,103.004.001,,
140061,2006-05-29,z,13,ks,2.0,-9.0,132.018.006,,
140061,2006-05-29,z,14,ks,0.01,-9.0,154.008.018,,
140061,2006-05-29,z,15,ks,0.01,-9.0,169.096.071,,
140061,2006-05-29,z,16,ks,2.0,-9.0,183.043.001,,
140061,2006-05-29,z,17,ks,1.0,-9.0,189.002.022,,
140061,2006-05-29,z,18,ks,5.0,-9.0,193.004.006,,
140061,2006-05-29,z,19,ks,15.0,-9.0,193.074.005,,
140061,2006-05-29,z,20,ks,0.01,-9.0,193.083.001,,
140061,2006-05-29,z,21,ks,5.0,-9.0,193.091.001,,
140061,2006-05-29,z,22,ks,1.0,-9.0,193.113.001,,
140061,2006-05-29,z,23,ks,40.0,-9.0,199.012.018,,
140061,2006-05-29,z,24,ks,5.0,-9.0,199.012.124,,
140061,2006-05-29,z,25,ms,0.001,-9.0,315.001.021,,
140061,2006-05-29,z,26,ms,0.001,-9.0,315.004.012,,
140061,2006-05-29,z,27,ms,0.001,-9.0,317.009.021,,
140061,2006-05-29,z,28,ms,0.001,-9.0,334.008.004,,
140061,2006-05-29,z,29,ms,0.001,-9.0,357.008.001,,
140061,2006-05-29,z,30,ms,0.001,-9.0,385.001.004,,
140061,2006-05-29,z,31,ss,7.0,-9.0,103.004.001,,
140061,2006-05-29,z,32,ss,0.1,-9.0,034.001.001,,
140061,2006-05-29,z,33,ss,0.2,-9.0,036.004.001,,
140061,2006-05-29,z,34,ss,1.0,-9.0,080.009.007,,
140061,2006-05-29,z,35,ss,1.0,-9.0,080.009.076,,
140061,2006-05-29,z,36,ss,2.0,-9.0,080.028.002,,
140061,2006-05-29,z,37,ss,1.0,-9.0,080.035.017,,
140062,2006-06-07,z,1,b1,35.0,-9.0,026.007.007,,
140062,2006-06-07,z,2,ks,0.1,-9.0,036.004.011,,
140062,2006-06-07,z,3,ks,1.0,-9.0,080.009.007,,
140062,2006-06-07,z,4,ks,10.0,-9.0,080.009.076,,
140062,2006-06-07,z,5,ks,0.1,-9.0,080.028.002,,
140062,2006-06-07,z,6,ks,5.0,-9.0,132.018.006,,
140062,2006-06-07,z,7,ks,0.01,-9.0,151.010.999,,
140062,2006-06-07,z,8,ks,0.01,-9.0,034.001.001,,
140062,2006-06-07,z,9,ks,0.2,-9.0,189.002.029,,
140062,2006-06-07,z,10,ks,15.0,-9.0,193.074.005,,
140062,2006-06-07,z,11,ks,0.2,-9.0,193.083.001,,
140062,2006-06-07,z,12,ks,3.0,-9.0,019.003.009,,
140062,2006-06-07,z,13,ks,5.0,-9.0,019.003.017,,
140062,2006-06-07,z,14,ks,0.1,-9.0,199.012.124,,
140062,2006-06-07,z,15,ks,0.5,-9.0,193.091.001,,
140062,2006-06-07,z,16,ms,0.1,-9.0,348.005.001,,
140062,2006-06-07,z,17,ms,10.0,-9.0,315.011.003,,
140062,2006-06-07,z,18,ms,5.0,-9.0,315.001.019,,
140062,2006-06-07,z,19,ms,1.0,-9.0,315.001.013,,
140062,2006-06-07,z,20,ms,2.0,-9.0,357.005.009,,
140062,2006-06-07,z,21,ss,0.1,-9.0,164.001.003,,
140062,2006-06-07,z,22,ss,1.0,-9.0,103.004.001,,
140062,2006-06-07,z,23,ss,0.2,-9.0,080.028.002,,
140062,2006-06-07,z,24,ss,27.0,-9.0,080.009.076,,
140062,2006-06-07,z,25,ss,5.0,-9.0,080.009.007,,
140062,2006-06-07,z,26,ss,0.1,-9.0,036.004.011,,
140062,2006-06-07,z,27,ss,2.0,-9.0,034.001.001,,
140063,2006-06-07,z,1,b1,15.0,-9.0,026.007.007,,
140063,2006-06-07,z,2,b2,2.0,-9.0,036.001.001,,
140063,2006-06-07,z,3,ks,2.0,-9.0,183.042.001,,
140063,2006-06-07,z,4,ks,1.0,-9.0,019.003.017,,
140063,2006-06-07,z,5,ks,0.01,-9.0,026.007.007,,
140063,2006-06-07,z,6,ks,0.01,-9.0,036.001.001,,
140063,2006-06-07,z,7,ks,2.0,-9.0,047.008.001,,
140063,2006-06-07,z,8,ks,0.01,-9.0,057.002.002,,
140063,2006-06-07,z,9,ks,2.0,-9.0,080.009.007,,
140063,2006-06-07,z,10,ks,2.0,-9.0,080.009.076,,
140063,2006-06-07,z,11,ks,0.01,-9.0,080.019.054,,
140063,2006-06-07,z,12,ks,0.1,-9.0,080.028.002,,
140063,2006-06-07,z,13,ks,1.0,-9.0,082.001.006,,
140063,2006-06-07,z,14,ks,15.0,-9.0,132.018.006,,
140063,2006-06-07,z,15,ks,15.0,-9.0,144.005.118,,
140063,2006-06-07,z,16,ks,1.0,-9.0,151.002.011,,
140063,2006-06-07,z,17,ks,0.1,-9.0,151.010.999,,
140063,2006-06-07,z,18,ks,2.0,-9.0,183.043.001,,
140063,2006-06-07,z,19,ks,3.0,-9.0,189.002.029,,
140063,2006-06-07,z,20,ks,1.0,-9.0,193.074.005,,
140063,2006-06-07,z,21,ks,2.0,-9.0,193.083.001,,
140063,2006-06-07,z,22,ks,10.0,-9.0,193.091.001,,
140063,2006-06-07,z,23,ks,1.0,-9.0,199.012.124,,
140063,2006-06-07,z,24,ms,0.01,-9.0,357.005.009,,
140063,2006-06-07,z,25,ms,0.01,-9.0,334.008.004,,
140063,2006-06-07,z,26,ms,35.0,-9.0,315.011.003,,
140063,2006-06-07,z,27,ms,2.0,-9.0,315.001.013,,
140063,2006-06-07,z,28,ms,0.01,-9.0,385.005.002,,
140063,2006-06-07,z,29,ms,3.0,-9.0,357.008.001,,
140063,2006-06-07,z,30,ss,0.5,-9.0,080.009.007,,
140063,2006-06-07,z,31,ss,1.0,-9.0,036.001.001,,
140063,2006-06-07,z,32,ss,0.5,-9.0,080.009.076,,
140063,2006-06-07,z,33,ss,0.1,-9.0,036.004.011,,
140063,2006-06-07,z,34,ss,0.1,-9.0,080.028.002,,
140063,2006-06-07,z,35,ss,0.01,-9.0,103.004.001,,
140064,2006-06-07,z,1,b1,40.0,-9.0,026.007.007,,
140064,2006-06-07,z,2,ks,0.2,-9.0,103.004.001,,
140064,2006-06-07,z,3,ks,0.01,-9.0,002.003.002,,
140064,2006-06-07,z,4,ks,0.1,-9.0,019.003.017,,
140064,2006-06-07,z,5,ks,0.001,-9.0,123.005.001,,
140064,2006-06-07,z,6,ks,1.0,-9.0,132.018.006,,
140064,2006-06-07,z,7,ks,1.0,-9.0,193.074.005,,
140064,2006-06-07,z,8,ks,0.2,-9.0,193.087.022,,
140064,2006-06-07,z,9,ks,0.1,-9.0,199.012.124,,
140064,2006-06-07,z,10,ks,0.05,-9.0,036.004.999,,
140064,2006-06-07,z,11,ks,0.001,-9.0,034.001.001,,
140064,2006-06-07,z,12,ks,0.5,-9.0,080.009.007,,
140064,2006-06-07,z,13,ks,1.0,-9.0,080.009.076,,
140064,2006-06-07,z,14,ks,0.2,-9.0,080.028.002,,
140064,2006-06-07,z,15,ks,0.01,-9.0,080.035.017,,
140064,2006-06-07,z,16,ms,0.2,-9.0,357.008.001,,
140064,2006-06-07,z,17,ms,0.01,-9.0,315.004.004,,
140064,2006-06-07,z,18,ms,0.01,-9.0,317.009.021,,
140064,2006-06-07,z,19,ms,0.5,-9.0,357.005.009,,
140064,2006-06-07,z,20,ms,2.0,-9.0,385.005.002,,
140064,2006-06-07,z,21,ms,1.0,-9.0,315.001.019,,
140064,2006-06-07,z,22,ms,1.0,-9.0,383.003.004,,
140064,2006-06-07,z,23,ss,0.01,-9.0,034.001.001,,
140065,2006-06-07,z,1,b1,15.0,-9.0,034.001.001,,
140065,2006-06-07,z,2,b2,1.0,-9.0,026.007.007,,
140065,2006-06-07,z,3,b2,1.0,-9.0,034.001.001,,
140065,2006-06-07,z,4,ks,1.0,-9.0,199.012.124,,
140065,2006-06-07,z,5,ks,0.1,-9.0,193.091.001,,
140065,2006-06-07,z,6,ks,0.2,-9.0,036.004.001,,
140065,2006-06-07,z,7,ks,1.0,-9.0,036.004.999,,
140065,2006-06-07,z,8,ks,0.1,-9.0,080.035.017,,
140065,2006-06-07,z,9,ks,35.0,-9.0,132.003.001,,
140065,2006-06-07,z,10,ks,5.0,-9.0,132.018.006,,
140065,2006-06-07,z,11,ks,0.001,-9.0,169.181.010,,
140065,2006-06-07,z,12,ks,0.01,-9.0,169.181.065,,
140065,2006-06-07,z,13,ks,0.1,-9.0,189.002.001,,
140065,2006-06-07,z,14,ks,5.0,-9.0,193.074.005,,
140065,2006-06-07,z,15,ks,0.001,-9.0,036.001.001,,
140065,2006-06-07,z,16,ks,2.0,-9.0,015.001.001,,
140065,2006-06-07,z,17,ks,0.02,-9.0,026.007.007,,
140065,2006-06-07,z,18,ks,0.02,-9.0,031.002.004,,
140065,2006-06-07,z,19,ks,0.01,-9.0,034.001.001,,
140065,2006-06-07,z,20,ms,1.0,-9.0,315.001.021,,
140065,2006-06-07,z,21,ms,0.1,-9.0,315.004.006,,
140065,2006-06-07,z,22,ms,0.2,-9.0,315.001.025,,
140065,2006-06-07,z,23,ms,10.0,-9.0,315.001.013,,
140065,2006-06-07,z,24,ms,0.01,-9.0,500.018.048,,
140065,2006-06-07,z,25,ms,0.5,-9.0,385.005.007,,
140065,2006-06-07,z,26,ms,10.0,-9.0,357.008.001,,
140065,2006-06-07,z,27,ms,2.0,-9.0,357.005.009,,
140065,2006-06-07,z,28,ms,5.0,-9.0,357.005.003,,
140065,2006-06-07,z,29,ms,1.0,-9.0,334.011.016,,
140065,2006-06-07,z,30,ms,10.0,-9.0,315.011.003,,
140065,2006-06-07,z,31,ss,2.0,-9.0,026.007.007,,
140065,2006-06-07,z,32,ss,1.0,-9.0,034.001.001,,
140065,2006-06-07,z,33,ss,2.0,-9.0,036.004.011,,
140066,2006-05-29,z,1,b1,40.0,-9.0,026.004.001,,
140066,2006-05-29,z,2,b1,10.0,-9.0,034.001.001,,
140066,2006-05-29,z,3,b1,8.0,-9.0,036.001.001,,
140066,2006-05-29,z,4,b1,7.0,-9.0,026.005.002,,
140066,2006-05-29,z,5,b2,15.0,-9.0,026.004.001,,
140066,2006-05-29,z,6,ks,0.001,-9.0,026.005.002,,
140066,2006-05-29,z,7,ks,0.001,-9.0,034.001.001,,
140066,2006-05-29,z,8,ks,0.001,-9.0,036.004.001,,
140066,2006-05-29,z,9,ks,0.01,-9.0,036.004.999,,
140066,2006-05-29,z,10,ks,0.1,-9.0,080.028.002,,
140066,2006-05-29,z,11,ks,0.001,-9.0,103.004.001,,
140066,2006-05-29,z,12,ks,0.3,-9.0,132.018.006,,
140066,2006-05-29,z,13,ks,0.02,-9.0,169.172.001,,
140066,2006-05-29,z,14,ks,0.02,-9.0,169.181.999,,
140066,2006-05-29,z,15,ks,0.001,-9.0,183.042.001,,
140066,2006-05-29,z,16,ks,0.1,-9.0,189.002.022,,
140066,2006-05-29,z,17,ks,0.2,-9.0,193.074.005,,
140066,2006-05-29,z,18,ks,0.1,-9.0,193.091.011,,
140066,2006-05-29,z,19,ks,0.1,-9.0,193.113.001,,
140066,2006-05-29,z,20,ms,0.1,-9.0,315.001.025,,
140066,2006-05-29,z,21,ms,0.02,-9.0,315.004.006,,
140066,2006-05-29,z,22,ms,0.1,-9.0,315.011.003,,
140066,2006-05-29,z,23,ms,0.01,-9.0,317.009.021,,
140066,2006-05-29,z,24,ms,0.01,-9.0,334.008.004,,
140066,2006-05-29,z,25,ms,0.1,-9.0,334.011.017,,
140066,2006-05-29,z,26,ms,2.0,-9.0,357.005.009,,
140066,2006-05-29,z,27,ms,0.1,-9.0,357.008.001,,
140066,2006-05-29,z,28,ms,0.2,-9.0,385.005.002,,
140066,2006-05-29,z,29,ms,0.1,-9.0,315.001.013,,
140066,2006-05-29,z,30,ss,0.01,-9.0,080.028.002,,
140067,2006-05-29,z,1,b1,35.0,-9.0,026.007.007,,
140067,2006-05-29,z,2,b2,10.0,-9.0,080.035.017,,
140067,2006-05-29,z,3,b2,1.0,-9.0,026.007.007,,
140067,2006-05-29,z,4,b2,15.0,-9.0,036.004.011,,
140067,2006-05-29,z,5,b2,4.0,-9.0,080.028.002,,
140067,2006-05-29,z,6,ks,1.0,-9.0,193.091.001,,
140067,2006-05-29,z,7,ks,0.01,-9.0,019.003.017,,
140067,2006-05-29,z,8,ks,0.5,-9.0,036.004.011,,
140067,2006-05-29,z,9,ks,0.01,-9.0,040.001.006,,
140067,2006-05-29,z,10,ks,0.01,-9.0,077.001.006,,
140067,2006-05-29,z,11,ks,0.01,-9.0,080.009.007,,
140067,2006-05-29,z,12,ks,10.0,-9.0,080.009.076,,
140067,2006-05-29,z,13,ks,0.1,-9.0,080.028.002,,
140067,2006-05-29,z,14,ks,0.01,-9.0,080.034.005,,
140067,2006-05-29,z,15,ks,1.0,-9.0,080.035.017,,
140067,2006-05-29,z,16,ks,20.0,-9.0,098.001.003,,
140067,2006-05-29,z,17,ks,0.01,-9.0,164.001.002,,
140067,2006-05-29,z,18,ks,0.5,-9.0,193.016.008,,
140067,2006-05-29,z,19,ks,0.5,-9.0,193.074.005,,
140067,2006-05-29,z,20,ks,0.01,-9.0,193.083.001,,
140067,2006-05-29,z,21,ks,0.5,-9.0,193.091.011,,
140067,2006-05-29,z,22,ms,0.1,-9.0,315.001.013,,
140067,2006-05-29,z,23,ms,0.02,-9.0,311.001.001,,
140067,2006-05-29,z,24,ms,0.4,-9.0,315.001.019,,
140067,2006-05-29,z,25,ms,0.1,-9.0,315.004.006,,
140067,2006-05-29,z,26,ms,0.01,-9.0,317.009.021,,
140067,2006-05-29,z,27,ms,0.1,-9.0,334.008.004,,
140067,2006-05-29,z,28,ms,0.1,-9.0,383.003.004,,
140067,2006-05-29,z,29,ss,2.0,-9.0,080.034.005,,
140067,2006-05-29,z,30,ss,0.5,-9.0,034.001.002,,
140067,2006-05-29,z,31,ss,1.0,-9.0,036.004.011,,
140067,2006-05-29,z,32,ss,2.0,-9.0,080.028.002,,
140067,2006-05-29,z,33,ss,4.0,-9.0,080.035.017,,
140068,2006-06-16,z,1,b1,70.0,-9.0,026.004.001,,
140068,2006-06-16,z,2,b2,1.0,-9.0,026.004.001,,
140068,2006-06-16,z,3,ks,0.001,-9.0,035.001.001,,
140068,2006-06-16,z,4,ks,0.01,-9.0,095.001.999,,
140068,2006-06-16,z,5,ks,0.001,-9.0,036.004.001,,
140089,2006-06-20,z,1,b1,25.0,-9.0,026.007.007,,
140089,2006-06-20,z,2,ks,0.1,-9.0,034.001.001,,
140089,2006-06-20,z,3,ks,1.0,-9.0,026.007.007,,
140089,2006-06-20,z,4,ks,0.1,-9.0,199.012.124,,
140089,2006-06-20,z,5,ks,2.0,-9.0,193.074.005,,
140089,2006-06-20,z,6,ks,60.0,-9.0,132.018.006,,
140089,2006-06-20,z,7,ks,2.0,-9.0,132.018.004,,
140089,2006-06-20,z,8,ks,1.0,-9.0,036.004.011,,
140089,2006-06-20,z,9,ks,3.0,-9.0,132.003.001,,
140089,2006-06-20,z,10,ms,15.0,-9.0,357.008.001,,
140089,2006-06-20,z,11,ms,5.0,-9.0,357.005.009,,
140089,2006-06-20,z,12,ms,10.0,-9.0,357.005.003,,
140089,2006-06-20,z,13,ms,0.5,-9.0,334.011.017,,
140089,2006-06-20,z,14,ss,0.01,-9.0,036.004.011,,
140089,2006-06-20,z,15,ss,0.1,-9.0,034.001.001,,
140089,2006-06-20,z,16,ss,0.1,-9.0,026.007.007,,
140102,2006-06-20,z,1,b1,40.0,-9.0,026.007.007,,
140102,2006-06-20,z,2,b2,1.0,-9.0,026.007.007,,
140102,2006-06-20,z,3,b2,4.0,-9.0,034.001.002,,
140102,2006-06-20,z,4,ks,0.01,-9.0,036.004.001,,
140102,2006-06-20,z,5,ks,0.02,-9.0,199.012.040,,
140102,2006-06-20,z,6,ks,35.0,-9.0,193.113.001,,
140102,2006-06-20,z,7,ks,0.5,-9.0,193.091.011,,
140102,2006-06-20,z,8,ks,0.01,-9.0,193.087.022,,
140102,2006-06-20,z,9,ks,5.0,-9.0,193.074.005,,
140102,2006-06-20,z,10,ks,0.01,-9.0,164.002.001,,
140102,2006-06-20,z,11,ks,15.0,-9.0,132.018.006,,
140102,2006-06-20,z,12,ks,0.01,-9.0,132.018.004,,
140102,2006-06-20,z,13,ks,0.2,-9.0,103.004.001,,
140102,2006-06-20,z,14,ks,0.1,-9.0,080.028.002,,
140102,2006-06-20,z,15,ks,2.0,-9.0,080.009.076,,
140102,2006-06-20,z,16,ks,0.2,-9.0,036.004.014,,
140102,2006-06-20,z,17,ks,0.01,-9.0,034.001.002,,
140102,2006-06-20,z,18,ks,0.2,-9.0,031.002.004,,
140102,2006-06-20,z,19,ks,0.01,-9.0,019.003.017,,
140102,2006-06-20,z,20,ms,0.5,-9.0,385.005.002,,
140102,2006-06-20,z,21,ms,0.1,-9.0,402.001.014,,
140102,2006-06-20,z,22,ms,0.1,-9.0,334.008.004,,
140102,2006-06-20,z,23,ms,0.5,-9.0,357.005.003,,
140102,2006-06-20,z,24,ms,0.5,-9.0,357.008.001,,
140102,2006-06-20,z,25,ms,0.02,-9.0,317.009.021,,
140102,2006-06-20,z,26,ss,2.0,-9.0,103.004.001,,
140102,2006-06-20,z,27,ss,0.01,-9.0,080.009.076,,
140102,2006-06-20,z,28,ss,1.0,-9.0,026.004.001,,
140102,2006-06-20,z,29,ss,12.0,-9.0,034.001.002,,
140102,2006-06-20,z,30,ss,0.01,-9.0,034.002.002,,
140102,2006-06-20,z,31,ss,0.01,-9.0,036.004.014,,
140102,2006-06-20,z,32,ss,0.1,-9.0,080.028.002,,
140175,2006-07-05,z,1,b1,35.0,-9.0,026.004.001,,
140175,2006-07-05,z,2,b1,30.0,-9.0,036.001.001,,
140175,2006-07-05,z,3,b2,10.0,-9.0,026.004.001,,
140175,2006-07-05,z,4,b2,4.0,-9.0,036.001.001,,
140175,2006-07-05,z,5,b2,1.0,-9.0,036.004.011,,
140175,2006-07-05,z,6,ks,0.2,-9.0,154.017.002,,
140175,2006-07-05,z,7,ks,0.01,-9.0,018.001.001,,
140175,2006-07-05,z,8,ks,0.1,-9.0,019.003.009,,
140175,2006-07-05,z,9,ks,0.01,-9.0,026.004.001,,
140175,2006-07-05,z,10,ks,0.01,-9.0,036.004.011,,
140175,2006-07-05,z,11,ks,0.2,-9.0,040.001.006,,
140175,2006-07-05,z,12,ks,0.1,-9.0,057.002.002,,
140175,2006-07-05,z,13,ks,0.5,-9.0,057.006.003,,
140175,2006-07-05,z,14,ks,0.1,-9.0,080.009.007,,
140175,2006-07-05,z,15,ks,1.0,-9.0,080.009.076,,
140175,2006-07-05,z,16,ks,0.1,-9.0,080.017.009,,
140175,2006-07-05,z,17,ks,0.05,-9.0,080.028.002,,
140175,2006-07-05,z,18,ks,0.2,-9.0,080.035.014,,
140175,2006-07-05,z,19,ks,0.2,-9.0,154.021.034,,
140175,2006-07-05,z,20,ks,3.0,-9.0,164.001.003,,
140175,2006-07-05,z,21,ks,0.05,-9.0,169.089.001,,
140175,2006-07-05,z,22,ks,10.0,-9.0,169.096.071,,
140175,2006-07-05,z,23,ks,0.001,-9.0,169.096.999,,
140175,2006-07-05,z,24,ks,0.02,-9.0,169.118.028,,
140175,2006-07-05,z,25,ks,3.0,-9.0,169.171.001,,
140175,2006-07-05,z,26,ks,0.5,-9.0,169.172.001,,
140175,2006-07-05,z,27,ks,0.1,-9.0,169.173.030,,
140175,2006-07-05,z,28,ks,0.2,-9.0,183.043.001,,
140175,2006-07-05,z,29,ks,0.01,-9.0,189.002.001,,
140175,2006-07-05,z,30,ks,0.01,-9.0,193.016.001,,
140175,2006-07-05,z,31,ks,0.2,-9.0,193.016.004,,
