MoMoK_Nr;Name;Bundeland;Datum_Aufnahme;Nr_PK;BNr;ZW;St;Baumart (Code);Baumart;Schi;Kraft;Alt;Alt-Meth;BHD [mm];BHD Hoehe [cm];Permanent-Maßband;BHD Stufen;Hoehe [dm];Kronenansatz [dm];Distanz [cm];Azimut [Gon];Azimut [°];Bemerkung
27011;Landstuhler Bruch;RP;08.02.2023;MB;8;;0;;GFI;1;3;;;232;130;0;4;;;1154;311;280;
27011;Landstuhler Bruch;RP;08.02.2023;MB;9;;0;;GFI;1;2;;;361;130;0;7;;;1185;341;307;
27011;Landstuhler Bruch;RP;08.02.2023;MB;10;;0;;GFI;1;3;;;149;130;0;3;;;694;340;306;
27011;Landstuhler Bruch;RP;08.02.2023;MB;11;;0;;GFI;1;3;;;167;130;0;3;;;943;361;325;
27011;Landstuhler Bruch;RP;08.02.2023;MB;12;;0;;GFI;1;2;;;483;130;0;9;250;136;1110;368;331;
27011;Landstuhler Bruch;RP;08.02.2023;MB;13;;0;;GFI;1;4;;;154;130;0;3;;;951;382;344;
27011;Landstuhler Bruch;RP;08.02.2023;MB;14;;0;;GFI;1;2;;;423,4;130;1;8;287;169;838;397;357;
27011;Landstuhler Bruch;RP;08.02.2023;MB;15;;0;;GFI;1;2;;;231,5;130;1;4;233;153;165;67;60;
27011;Landstuhler Bruch;RP;08.02.2023;MB;16;;0;;GFI;1;3;;;241;130;0;4;;;739;24;22;
27011;Landstuhler Bruch;RP;08.02.2023;MB;17;;0;;GFI;1;3;;;354;130;0;7;;;835;34;31;
27011;Landstuhler Bruch;RP;08.02.2023;MB;18;;0;;GFI;1;2;;;403;130;0;8;;;885;7;6;
27011;Landstuhler Bruch;RP;08.02.2023;MB;19;;0;;GFI;1;3;;;210;130;0;4;;;460;97;87;
27011;Landstuhler Bruch;RP;08.02.2023;MB;20;;0;;GFI;1;3;;;320;130;0;6;;;802;54;49;
27011;Landstuhler Bruch;RP;08.02.2023;MB;21;;0;;GFI;1;3;;;319;130;0;6;;;1007;49;44;
27011;Landstuhler Bruch;RP;08.02.2023;MB;22;;0;;GFI;1;3;;;345;130;0;6;;;1168;49;44;
27011;Landstuhler Bruch;RP;08.02.2023;MB;23;;0;;GFI;1;4;;;229;130;0;4;;;1075;66;59;
27011;Landstuhler Bruch;RP;08.02.2023;MB;24;;0;;GFI;1;2;;;403;130;0;8;;;1039;83;75;
27011;Landstuhler Bruch;RP;08.02.2023;MB;25;;0;;GFI;1;3;;;291;130;0;5;;;829;109;98;
27011;Landstuhler Bruch;RP;08.02.2023;MB;26;;0;;GFI;1;2;;;309,8;130;1;6;256;184;893;122;110;
27011;Landstuhler Bruch;RP;08.02.2023;MB;27;;0;;GFI;1;2;;;356;130;0;7;;;1293;119;107;
27011;Landstuhler Bruch;RP;08.02.2023;MB;28;;0;;GFI;1;3;;;277;130;0;5;;;1208;100;90;
27011;Landstuhler Bruch;RP;08.02.2023;MB;29;;0;;GFI;1;2;;;189;130;1;3;173;111;381;180;162;
27011;Landstuhler Bruch;RP;08.02.2023;MB;30;;0;;GFI;2;;;;132;130;0;2;127;91;875;172;155;
27011;Landstuhler Bruch;RP;08.02.2023;MB;31;;0;;GFI;2;;;;130;130;0;2;117;82;934;186;167;
27011;Landstuhler Bruch;RP;08.02.2023;MB;32;;0;;GFI;2;;;;98;130;0;1;89;70;997;194;175;
27011;Landstuhler Bruch;RP;08.02.2023;MB;33;;0;;GFI;2;;;;118;130;0;2;;;947;154;139;
27011;Landstuhler Bruch;RP;08.02.2023;MB;34;;0;;GFI;1;2;;;415;130;0;8;;;1090;144;130;
27011;Landstuhler Bruch;RP;08.02.2023;MB;35;;0;;GFI;2;;;;102;130;0;2;;;1244;154;139;
27011;Landstuhler Bruch;RP;08.02.2023;MB;36;;0;;GFI;1;2;;;238;130;0;4;;;517;224;202;
27011;Landstuhler Bruch;RP;08.02.2023;MB;37;;0;;GKI;1;2;;;556;130;0;11;285;212;605;210;189;
27011;Landstuhler Bruch;RP;08.02.2023;MB;38;;0;;GKI;1;2;;;406;130;0;8;278;204;801;216;194;
27011;Landstuhler Bruch;RP;08.02.2023;MB;39;;0;;GFI;1;3;;;214;130;0;4;;;941;206;185;
27011;Landstuhler Bruch;RP;08.02.2023;MB;40;;0;;GKI;1;2;;;382;130;0;7;238;148;971;228;205;
27011;Landstuhler Bruch;RP;08.02.2023;MB;41;;0;;GFI;2;;;;110;130;0;2;;;734;277;249;
27011;Landstuhler Bruch;RP;08.02.2023;MB;42;;0;;GKI;1;2;;;401;130;0;8;244;153;965;261;235;
27011;Landstuhler Bruch;RP;08.02.2023;MB;43;;0;;GFI;1;2;;;240;130;0;4;;;882;247;222;
27011;Landstuhler Bruch;RP;08.02.2023;MB;44;;0;;GFI;1;3;;;167;130;0;3;;;1204;276;248;
27011;Landstuhler Bruch;RP;08.02.2023;MB;45;;0;;GFI;2;;;;109;130;0;2;;;1251;267;240;
27011;Landstuhler Bruch;RP;08.02.2023;MB;46;;0;;GFI;1;2;;;453;130;0;9;;;1056;292;263;
27011;Landstuhler Bruch;RP;08.02.2023;MB;47;;0;;GFI;1;4;;;174;130;0;3;;;1235;297;267;
26010;Brander Bruch/Münden;HE;06.02.2023;MB;1;;0;;MBI;1;2;;;321,5;130;1;6;194;104;294;112;101;
26010;Brander Bruch/Münden;HE;06.02.2023;MB;2;;0;;MBI;1;2;;;347;130;0;6;;;888;121;109;
26010;Brander Bruch/Münden;HE;06.02.2023;MB;3;;0;;MBI;1;4;;;167;130;0;3;;;1052;140;126;
26010;Brander Bruch/Münden;HE;06.02.2023;MB;4;;0;;MBI;1;2;;;352,5;150;1;7;223;115;967;151;136;
26010;Brander Bruch/Münden;HE;06.02.2023;MB;5;;0;;MBI;1;4;;;203;130;0;4;;;828;172;155;
26010;Brander Bruch/Münden;HE;06.02.2023;MB;6;;0;;MBI;1;4;;;172;130;0;3;;;925;184;166;
26010;Brander Bruch/Münden;HE;06.02.2023;MB;7;;0;;MBI;1;3;;;273;130;0;5;;;1032;178;160;
26010;Brander Bruch/Münden;HE;06.02.2023;MB;8;;0;;MBI;1;2;;;297;150;0;5;;;902;196;176;
26010;Brander Bruch/Münden;HE;06.02.2023;MB;9;;0;;MBI;1;4;;;159;130;0;3;;;1107;220;198;
26010;Brander Bruch/Münden;HE;06.02.2023;MB;10;;0;;MBI;1;3;;;201;130;0;4;;;677;223;201;
26010;Brander Bruch/Münden;HE;06.02.2023;MB;11;;0;;MBI;1;2;;;279,7;130;1;5;200;126;329;297;267;
26010;Brander Bruch/Münden;HE;06.02.2023;MB;12;;0;;MBI;1;3;;;188;130;0;3;;;480;326;293;
26010;Brander Bruch/Münden;HE;06.02.2023;MB;13;;0;;MBI;1;3;;;240;130;0;4;;;799;294;265;
26010;Brander Bruch/Münden;HE;06.02.2023;MB;14;;0;;MBI;1;3;;;294;130;0;5;;;825;289;260;
26010;Brander Bruch/Münden;HE;06.02.2023;MB;15;;0;;MBI;1;4;;;131;130;0;3;;;672;254;229;
26010;Brander Bruch/Münden;HE;06.02.2023;MB;16;;0;;MBI;1;2;;;304;130;0;6;;;923;252;227;
26010;Brander Bruch/Münden;HE;06.02.2023;MB;17;;0;;MBI;1;3;;;215;130;0;4;;;1121;261;235;
26010;Brander Bruch/Münden;HE;06.02.2023;MB;18;;0;;MBI;1;3;;;209;130;0;4;;;1142;266;239;
26010;Brander Bruch/Münden;HE;06.02.2023;MB;19;;0;;MBI;2;;;;90;130;0;1;102;33;1212;276;248;
26010;Brander Bruch/Münden;HE;06.02.2023;MB;20;;0;;MBI;1;4;;;134;130;0;2;;;996;310;279;
26010;Brander Bruch/Münden;HE;06.02.2023;MB;21;;0;;MBI;1;2;;;327;130;0;6;;;1257;317;285;
26010;Brander Bruch/Münden;HE;06.02.2023;MB;22;;0;;MBI;1;3;;;216;130;0;4;;;1157;294;265;
26010;Brander Bruch/Münden;HE;06.02.2023;MB;23;;0;;MBI;1;4;;;144;130;0;2;;;570;358;322;
26010;Brander Bruch/Münden;HE;06.02.2023;MB;24;;0;;MBI;1;4;;;148;130;0;2;;;759;336;302;
26010;Brander Bruch/Münden;HE;06.02.2023;MB;25;;0;;MBI;1;3;;;235;130;0;4;;;859;351;316;
26010;Brander Bruch/Münden;HE;06.02.2023;MB;26;;0;;MBI;1;2;;;313;130;0;6;;;1056;328;295;
26010;Brander Bruch/Münden;HE;06.02.2023;MB;27;;0;;MBI;1;2;;;289;130;0;5;;;1207;342;308;
26010;Brander Bruch/Münden;HE;06.02.2023;MB;28;;0;;MBI;1;4;;;150;130;0;3;;;1211;356;320;
26010;Brander Bruch/Münden;HE;06.02.2023;MB;29;;0;;MBI;1;2;;;296;130;0;5;;;319;36;32;
26010;Brander Bruch/Münden;HE;06.02.2023;MB;30;;0;;MBI;1;2;;;252;130;0;5;;;324;11;10;
26010;Brander Bruch/Münden;HE;06.02.2023;MB;31;;0;;MBI;1;3;;;172;130;0;3;;;402;389;350;
26010;Brander Bruch/Münden;HE;06.02.2023;MB;32;;0;;MBI;1;2;;;239;130;0;4;;;688;16;14;
26010;Brander Bruch/Münden;HE;06.02.2023;MB;33;;0;;MBI;1;4;;;183;130;0;3;;;655;394;355;
26010;Brander Bruch/Münden;HE;06.02.2023;MB;34;;0;;MBI;1;3;;;208;130;0;4;;;679;383;345;
26010;Brander Bruch/Münden;HE;06.02.2023;MB;35;;0;;MBI;1;4;;;120;130;0;2;;;957;380;342;
26010;Brander Bruch/Münden;HE;06.02.2023;MB;36;;0;;MBI;1;3;;;214;130;0;4;;;938;371;334;
26010;Brander Bruch/Münden;HE;06.02.2023;MB;37;;0;;MBI;1;2;;;395;130;0;7;;;1236;363;327;
26010;Brander Bruch/Münden;HE;06.02.2023;MB;38;;0;;MBI;1;2;;;239,2;130;1;4;177;123;540;56;50;
26010;Brander Bruch/Münden;HE;06.02.2023;MB;39;;0;;MBI;1;3;;;176,6;130;1;3;162;127;653;72;65;
26010;Brander Bruch/Münden;HE;06.02.2023;MB;40;;0;;MBI;1;2;;;250;130;0;5;;;1014;78;70;
26010;Brander Bruch/Münden;HE;06.02.2023;MB;41;;0;;MBI;1;3;;;191;130;0;3;;;1076;57;51;
26010;Brander Bruch/Münden;HE;06.02.2023;MB;42;;0;;MBI;1;3;;;158;130;0;3;;;1097;46;41;
26010;Brander Bruch/Münden;HE;06.02.2023;MB;43;;0;;MBI;1;2;;;234;130;0;4;;;1001;23;21;
26020;Ellerhorst/Münden;HE;06.02.2023;MB;1;;0;;RER;1;3;;;121,3;130;1;2;173;126;116;141;127;
26020;Ellerhorst/Münden;HE;06.02.2023;MB;2;;0;;RER;1;3;;;163;130;0;3;;;280;131;118;
26020;Ellerhorst/Münden;HE;06.02.2023;MB;3;;0;;RER;1;2;;;233,1;130;1;4;167;121;374;114;103;
26020;Ellerhorst/Münden;HE;06.02.2023;MB;4;;0;;RER;1;3;;;156;130;0;3;;;440;130;117;
26020;Ellerhorst/Münden;HE;06.02.2023;MB;5;;0;;RER;1;3;;;114;130;0;2;;;398;152;137;
26020;Ellerhorst/Münden;HE;06.02.2023;MB;6;;0;;RER;1;3;;;115;130;0;2;;;597;119;107;
26020;Ellerhorst/Münden;HE;06.02.2023;MB;7;;0;;RER;1;3;;;134;130;0;2;;;788;127;114;
26020;Ellerhorst/Münden;HE;06.02.2023;MB;8;;0;;RER;1;3;;;150;130;0;3;;;898;114;103;
26020;Ellerhorst/Münden;HE;06.02.2023;MB;9;;0;;RER;1;3;;;141;130;0;2;;;923;122;110;
26020;Ellerhorst/Münden;HE;06.02.2023;MB;10;;0;;RER;2;;;;94;130;0;1;88;78;994;127;114;
26020;Ellerhorst/Münden;HE;06.02.2023;MB;11;;0;;RER;1;2;;;140;130;0;2;;;1043;116;104;
26020;Ellerhorst/Münden;HE;06.02.2023;MB;12;;0;;RER;1;2;;;163;140;0;3;;;148;228;205;
26020;Ellerhorst/Münden;HE;06.02.2023;MB;13;;0;;RER;1;4;;;115;130;0;2;;;597;188;169;
26020;Ellerhorst/Münden;HE;06.02.2023;MB;14;;0;;RER;1;2;;;214;130;0;4;;;743;177;159;
26020;Ellerhorst/Münden;HE;06.02.2023;MB;15;;0;;RER;1;4;;;132;130;0;2;;;935;173;156;
26020;Ellerhorst/Münden;HE;06.02.2023;MB;16;;0;;RER;1;3;;;128;130;0;2;;;948;159;143;
26020;Ellerhorst/Münden;HE;06.02.2023;MB;17;;0;;RER;1;3;;;138;130;0;2;;;1138;153;138;
26020;Ellerhorst/Münden;HE;06.02.2023;MB;18;;0;;RER;1;3;;;157;130;0;3;;;1186;144;130;
26020;Ellerhorst/Münden;HE;06.02.2023;MB;19;;0;;RER;1;2;;;225;130;0;4;;;916;193;174;
26020;Ellerhorst/Münden;HE;06.02.2023;MB;20;;0;;RER;2;;;;85;130;0;1;110;83;1010;206;185;
26020;Ellerhorst/Münden;HE;06.02.2023;MB;21;;0;;RER;1;3;;;163;130;0;3;;;1053;203;183;
26020;Ellerhorst/Münden;HE;06.02.2023;MB;22;;0;;RER;1;3;;;130;130;0;2;;;899;216;194;
26020;Ellerhorst/Münden;HE;06.02.2023;MB;23;;0;;RER;1;3;;;157;130;0;3;;;410;256;230;
26020;Ellerhorst/Münden;HE;06.02.2023;MB;24;;0;;MBI;1;2;;;320;130;0;6;191;112;544;242;218;
26020;Ellerhorst/Münden;HE;06.02.2023;MB;25;;0;;RER;1;4;;;116;130;0;2;;;1230;222;200;
26020;Ellerhorst/Münden;HE;06.02.2023;MB;26;;0;;RER;1;2;;;195;130;0;3;;;1240;231;208;
26020;Ellerhorst/Münden;HE;06.02.2023;MB;27;;0;;RER;1;3;;;174;130;0;3;;;1064;242;218;
26020;Ellerhorst/Münden;HE;06.02.2023;MB;28;;0;;RER;2;;;;108;130;0;2;86;47;729;246;221;
26020;Ellerhorst/Münden;HE;06.02.2023;MB;29;;0;;RER;1;3;;;115;130;0;2;;;471;302;272;
26020;Ellerhorst/Münden;HE;06.02.2023;MB;30;;0;;RER;1;3;;;156;130;0;3;;;485;286;257;
26020;Ellerhorst/Münden;HE;06.02.2023;MB;31;;0;;RER;1;4;;;133;130;0;2;;;514;278;250;
26020;Ellerhorst/Münden;HE;06.02.2023;MB;32;;0;;RER;1;3;;;170,2;130;1;3;167;131;594;260;234;
26020;Ellerhorst/Münden;HE;06.02.2023;MB;33;;0;;RER;1;3;;;167;130;0;3;;;672;252;227;
26020;Ellerhorst/Münden;HE;06.02.2023;MB;34;;0;;RER;1;4;;;127;130;0;2;;;614;303;273;
26020;Ellerhorst/Münden;HE;06.02.2023;MB;35;;0;;RER;1;2;;;202;130;0;4;;;827;282;254;
26020;Ellerhorst/Münden;HE;06.02.2023;MB;36;;0;;RER;1;3;;;149;130;0;2;;;863;270;243;
26020;Ellerhorst/Münden;HE;06.02.2023;MB;37;;0;;RER;1;3;;;128;130;0;2;;;1065;269;242;
26020;Ellerhorst/Münden;HE;06.02.2023;MB;38;;0;;RER;1;3;;;142;130;0;2;;;1107;264;238;
26020;Ellerhorst/Münden;HE;06.02.2023;MB;39;;0;;RER;1;2;;;225;130;0;4;;;1208;273;246;
26020;Ellerhorst/Münden;HE;06.02.2023;MB;40;;0;;RER;1;3;;;118;130;0;2;;;687;321;289;
26020;Ellerhorst/Münden;HE;06.02.2023;MB;41;;0;;RER;1;3;;;202;130;0;4;;;857;322;290;
26020;Ellerhorst/Münden;HE;06.02.2023;MB;42;;0;;RER;1;3;;;207;130;0;4;;;894;332;299;
26020;Ellerhorst/Münden;HE;06.02.2023;MB;43;;0;;RER;1;3;;;258;130;0;5;157;137;1055;334;301;
26020;Ellerhorst/Münden;HE;06.02.2023;MB;44;;0;;MBI;1;2;;;403;130;0;8;172;90;1227;366;329;
26020;Ellerhorst/Münden;HE;06.02.2023;MB;45;;0;;RER;1;2;;;333,5;130;1;6;159;110;398;381;343;
26020;Ellerhorst/Münden;HE;06.02.2023;MB;46;;0;;RER;1;2;;;188;130;0;3;;;767;371;334;
26020;Ellerhorst/Münden;HE;06.02.2023;MB;47;;0;;RER;1;2;;;189;140;0;3;;;726;391;352;
26020;Ellerhorst/Münden;HE;06.02.2023;MB;48;;0;;RER;1;3;;;178;130;0;3;;;941;394;355;
26020;Ellerhorst/Münden;HE;06.02.2023;MB;49;;0;;MBI;2;;;;95;130;0;1;99;57;1189;3;3;
26020;Ellerhorst/Münden;HE;06.02.2023;MB;50;;0;;RER;1;4;;;127;130;0;2;;;1000;378;340;
26020;Ellerhorst/Münden;HE;06.02.2023;MB;51;;0;;RER;1;2;;;196;130;0;3;;;1085;381;343;
26020;Ellerhorst/Münden;HE;06.02.2023;MB;52;;0;;RER;1;3;;;168;130;0;3;;;1111;374;337;
26020;Ellerhorst/Münden;HE;06.02.2023;MB;53;;0;;RER;1;4;;;122;130;0;2;;;432;9;8;
26020;Ellerhorst/Münden;HE;06.02.2023;MB;54;;0;;RER;1;3;;;138;130;0;2;;;612;9;8;
26020;Ellerhorst/Münden;HE;06.02.2023;MB;55;;0;;RER;1;3;;;198;130;0;3;;;749;4;4;
26020;Ellerhorst/Münden;HE;06.02.2023;MB;56;;0;;RER;1;2;;;247;130;1;4;;;809;20;18;
26020;Ellerhorst/Münden;HE;06.02.2023;MB;57;;0;;RER;1;3;;;173;130;0;3;;;1063;16;14;
26020;Ellerhorst/Münden;HE;06.02.2023;MB;58;;0;;RER;1;3;;;191;130;0;3;;;1130;14;13;
26020;Ellerhorst/Münden;HE;06.02.2023;MB;59;;0;;RER;1;3;;;146;130;0;2;;;294;73;66;
26020;Ellerhorst/Münden;HE;06.02.2023;MB;60;;0;;RER;1;2;;;191;130;0;3;;;356;53;48;
26020;Ellerhorst/Münden;HE;06.02.2023;MB;61;;0;;RER;1;2;;;203;130;0;3;;;693;97;87;
26020;Ellerhorst/Münden;HE;06.02.2023;MB;62;;0;;RER;1;3;;;157;130;0;3;;;754;72;65;
26020;Ellerhorst/Münden;HE;06.02.2023;MB;63;;0;;RER;1;2;;;215;130;0;4;;;953;72;65;
26020;Ellerhorst/Münden;HE;06.02.2023;MB;64;;0;;RER;1;3;;;140;130;0;2;;;1067;50;45;
26020;Ellerhorst/Münden;HE;06.02.2023;MB;65;;0;;RER;1;4;;;147;130;0;2;;;1142;43;39;
26020;Ellerhorst/Münden;HE;06.02.2023;MB;66;;0;;RER;1;3;;;132;130;0;2;;;1088;78;70;
26020;Ellerhorst/Münden;HE;06.02.2023;MB;67;;0;;RER;1;2;;;176;130;0;3;;;1161;99;89;
26020;Ellerhorst/Münden;HE;06.02.2023;MB;68;;0;;RER;1;2;;;210;130;0;4;;;1227;89;80;
26020;Ellerhorst/Münden;HE;06.02.2023;MB;69;;0;;RER;1;4;;;105;130;0;2;;;1251;86;77;
26030;Krämersgrund/Wetter;HE;14.02.2023;MB;1;;0;;RER;1;2;52;;303,5;;1;6;;;196;314;283;
26030;Krämersgrund/Wetter;HE;14.02.2023;MB;2;;0;;RER;1;2;52;;254;;0;5;;;577;342;308;
26030;Krämersgrund/Wetter;HE;14.02.2023;MB;3;;0;;RER;1;2;52;;278,5;;1;5;;;598;309;278;
26030;Krämersgrund/Wetter;HE;14.02.2023;MB;4;;0;;RER;1;2;52;;395,6;;1;7;;;850;337;303;
26030;Krämersgrund/Wetter;HE;14.02.2023;MB;5;;0;;RER;1;2;52;;355;;0;7;;;995;311;280;
26030;Krämersgrund/Wetter;HE;14.02.2023;MB;6;;0;;RER;1;2;52;;379;;0;7;;;1262;329;296;
26030;Krämersgrund/Wetter;HE;14.02.2023;MB;7;;0;;RER;1;4;52;;170;;0;3;;;1234;348;313;
26030;Krämersgrund/Wetter;HE;14.02.2023;MB;8;;0;;RER;1;4;52;;221;;0;4;;;890;358;322;
26030;Krämersgrund/Wetter;HE;14.02.2023;MB;9;;0;;RER;1;4;52;;154;;0;3;;;299;14;13;
26030;Krämersgrund/Wetter;HE;14.02.2023;MB;10;;0;;RER;1;3;52;;169,4;;1;3;;;266;47;42;
26030;Krämersgrund/Wetter;HE;14.02.2023;MB;11;;0;;RER;1;2;52;;307;;0;6;;;874;374;337;
26030;Krämersgrund/Wetter;HE;14.02.2023;MB;12;;0;;RER;1;3;52;;208;;0;4;;;1044;377;339;
26030;Krämersgrund/Wetter;HE;14.02.2023;MB;13;;0;;RER;1;2;52;;320;;0;6;;;1259;367;330;
26030;Krämersgrund/Wetter;HE;14.02.2023;MB;14;;0;;RER;1;2;52;;285;;0;5;;;802;4;4;
26030;Krämersgrund/Wetter;HE;14.02.2023;MB;15;;0;;RER;1;4;52;;185;;0;3;;;1060;13;12;
26030;Krämersgrund/Wetter;HE;14.02.2023;MB;16;;0;;RER;1;3;52;;236;;0;4;;;1157;2;2;
26030;Krämersgrund/Wetter;HE;14.02.2023;MB;17;;0;;RER;1;3;52;;221;;0;4;;;1232;18;16;
26030;Krämersgrund/Wetter;HE;14.02.2023;MB;18;;0;;RER;1;4;52;;173;;0;3;;;1089;32;29;
26030;Krämersgrund/Wetter;HE;14.02.2023;MB;19;;0;;RER;1;3;52;;224;;0;4;;;775;44;40;
26030;Krämersgrund/Wetter;HE;14.02.2023;MB;20;;0;;RER;1;3;52;;285;;0;5;;;758;64;58;
26030;Krämersgrund/Wetter;HE;14.02.2023;MB;21;;0;;RER;1;4;52;;212;;0;4;;;907;78;70;
26030;Krämersgrund/Wetter;HE;14.02.2023;MB;22;;0;;RER;1;3;52;;193;;0;3;;;1151;73;66;
26030;Krämersgrund/Wetter;HE;14.02.2023;MB;23;;0;;RER;1;4;52;;155;;0;3;;;1197;69;62;
26030;Krämersgrund/Wetter;HE;14.02.2023;MB;24;;0;;RER;1;3;52;;238;;0;4;;;1221;67;60;
26030;Krämersgrund/Wetter;HE;14.02.2023;MB;25;;0;;RER;1;2;52;;238,7;;1;4;;;330;102;92;
26030;Krämersgrund/Wetter;HE;14.02.2023;MB;26;;0;;RER;1;2;52;;305;;0;6;;;248;142;128;
26030;Krämersgrund/Wetter;HE;14.02.2023;MB;27;;0;;RER;1;2;52;;445;;0;8;;;661;124;112;
26030;Krämersgrund/Wetter;HE;14.02.2023;MB;28;;0;;RER;1;2;52;;338;;0;6;;;986;142;128;
26030;Krämersgrund/Wetter;HE;14.02.2023;MB;29;;0;;RER;1;4;52;;218;;0;4;;;409;201;181;
26030;Krämersgrund/Wetter;HE;14.02.2023;MB;30;;0;;RER;1;3;52;;272;;0;5;;;741;173;156;
26030;Krämersgrund/Wetter;HE;14.02.2023;MB;31;;0;;RER;1;2;52;;273;;0;5;;;1207;171;154;
26030;Krämersgrund/Wetter;HE;14.02.2023;MB;32;;0;;RER;1;2;52;;225;;0;4;;;528;220;198;
26030;Krämersgrund/Wetter;HE;14.02.2023;MB;33;;0;;RER;1;2;52;;262;;0;5;;;772;222;200;
26030;Krämersgrund/Wetter;HE;14.02.2023;MB;34;;0;;RER;1;3;52;;255;;0;5;;;916;189;170;
26030;Krämersgrund/Wetter;HE;14.02.2023;MB;35;;0;;RER;1;4;52;;195;;0;3;;;1022;201;181;
26030;Krämersgrund/Wetter;HE;14.02.2023;MB;36;;0;;RER;1;4;52;;170;;0;3;;;1229;190;171;
26030;Krämersgrund/Wetter;HE;14.02.2023;MB;37;;0;;RER;1;3;52;;212;;0;4;;;1072;239;215;
26030;Krämersgrund/Wetter;HE;14.02.2023;MB;38;;0;;RER;1;4;52;;165;;0;3;;;1248;222;200;
26030;Krämersgrund/Wetter;HE;14.02.2023;MB;39;;0;;RER;2;;52;;114;;0;2;;;1260;214;193;Kronenbruch
26030;Krämersgrund/Wetter;HE;14.02.2023;MB;40;;0;;RER;1;3;52;;301;;0;6;;;759;282;254;
26030;Krämersgrund/Wetter;HE;14.02.2023;MB;41;;0;;RER;1;3;52;;230;;0;4;;;971;263;237;
26030;Krämersgrund/Wetter;HE;14.02.2023;MB;42;;0;;RER;1;2;52;;287;;0;5;;;1208;271;244;
26030;Krämersgrund/Wetter;HE;14.02.2023;MB;43;;0;;RER;1;4;52;;167;;0;3;;;1165;249;224;
26030;Krämersgrund/Wetter;HE;14.02.2023;MB;44;;0;;RER;1;3;52;;239;;0;4;;;1096;296;266;
