bund_nr,ort,lfd_nr,schicht,deckung_bze2,deckung,art,frequenz_epi,anz_flechten
130080,z,18,ks,0.5,-9.0,193.083.001,,
130080,z,19,ks,1.0,-9.0,026.007.007,,
130080,z,20,ks,0.5,-9.0,034.001.001,,
130080,z,21,ks,0.01,-9.0,036.001.001,,
130080,z,22,ks,0.5,-9.0,036.004.014,,
130080,z,23,ks,2.0,-9.0,080.035.018,,
130080,z,24,ks,0.01,-9.0,103.004.001,,
130080,z,25,ks,0.5,-9.0,132.018.006,,
130080,z,26,ks,0.5,-9.0,193.091.001,,
130080,z,27,ks,0.5,-9.0,193.082.001,,
130080,z,28,ks,65.0,-9.0,193.074.005,,
130080,z,29,ks,3.0,-9.0,019.003.009,,
130080,z,30,ks,1.0,-9.0,019.003.017,,
130080,z,31,ks,0.1,-9.0,036.004.001,,
130080,z,32,ks,0.5,-9.0,047.008.001,,
130080,z,33,ks,10.0,-9.0,080.009.007,,
130080,z,34,ks,0.5,-9.0,080.009.076,,
130080,z,35,ks,0.5,-9.0,080.028.002,,
130080,z,36,ks,0.5,-9.0,123.005.001,,
130080,z,37,ms,100.0,-9.0,315.011.003,,
130080,z,38,ms,85.0,-9.0,315.011.003,,
130080,z,39,ss,35.0,-9.0,080.035.018,,
130080,z,40,ss,0.5,-9.0,080.009.076,,
130080,z,41,ss,40.0,-9.0,080.035.018,,
130080,z,42,ss,0.5,-9.0,080.009.007,,
130080,z,43,ss,0.5,-9.0,080.028.002,,
130081,z,1,b1,45.0,-9.0,026.007.007,,
130081,z,2,b2,4.0,-9.0,036.004.011,,
130081,z,3,b2,1.0,-9.0,034.001.001,,
130081,z,4,b2,60.0,-9.0,036.004.014,,
130081,z,5,ks,0.5,-9.0,036.001.001,,
130081,z,6,ks,0.5,-9.0,036.004.011,,
130081,z,7,ks,0.5,-9.0,036.004.014,,
130081,z,8,ks,0.5,-9.0,077.001.006,,
130081,z,9,ks,2.0,-9.0,080.035.018,,
130081,z,10,ks,0.5,-9.0,103.004.001,,
130081,z,11,ks,1.0,-9.0,132.018.006,,
130081,z,12,ks,0.01,-9.0,189.002.029,,
130081,z,13,ks,5.0,-9.0,080.028.002,,
130081,z,14,ks,2.0,-9.0,019.003.017,,
130081,z,15,ks,0.01,-9.0,035.001.001,,
130081,z,16,ks,1.0,-9.0,036.004.001,,
130081,z,17,ks,1.0,-9.0,057.002.002,,
130081,z,18,ks,0.01,-9.0,066.005.001,,
130081,z,19,ks,5.0,-9.0,080.009.007,,
130081,z,20,ks,0.5,-9.0,080.009.076,,
130081,z,21,ks,0.5,-9.0,080.035.017,,
130081,z,22,ks,0.5,-9.0,082.001.006,,
130081,z,23,ks,30.0,-9.0,095.001.005,,
130081,z,24,ks,1.0,-9.0,123.005.001,,
130081,z,25,ks,5.0,-9.0,128.001.001,,
130081,z,26,ks,0.5,-9.0,144.005.132,,
130081,z,27,ks,0.01,-9.0,151.010.999,,
130081,z,28,ks,0.01,-9.0,169.181.999,,
130081,z,29,ks,26.0,-9.0,193.074.005,,
130081,z,30,ks,0.5,-9.0,193.083.001,,
130081,z,31,ks,0.5,-9.0,193.091.011,,
130081,z,32,ms,4.0,-9.0,315.011.003,,
130081,z,33,ms,1.0,-9.0,357.005.021,,
130081,z,34,ss,0.01,-9.0,034.001.001,,
130081,z,35,ss,2.0,-9.0,036.001.001,,
130081,z,36,ss,2.0,-9.0,080.035.018,,
130081,z,37,ss,0.5,-9.0,103.004.001,,
130081,z,38,ss,1.0,-9.0,036.004.001,,
130081,z,39,ss,0.5,-9.0,037.001.001,,
130081,z,40,ss,10.0,-9.0,080.028.002,,
130081,z,41,ss,1.0,-9.0,080.035.017,,
130081,z,42,ss,33.0,-9.0,095.001.005,,
130082,z,1,b1,90.0,-9.0,026.002.001,,
130082,z,2,ks,0.01,-9.0,057.006.003,,
130082,z,3,ks,0.5,-9.0,132.018.006,,
130082,z,4,ks,0.01,-9.0,019.003.017,,
130082,z,5,ks,0.5,-9.0,080.009.007,,
130082,z,6,ks,0.5,-9.0,193.074.001,,
130082,z,7,ks,0.5,-9.0,193.074.005,,
130082,z,8,ms,49.0,-9.0,357.005.003,,
130082,z,9,ms,0.5,-9.0,334.011.999,,
130082,z,10,ms,20.0,-9.0,315.011.003,,
130082,z,11,ms,0.5,-9.0,385.005.999,,
130083,z,1,b1,30.0,-9.0,026.007.007,,
130083,z,2,b1,5.0,-9.0,034.001.001,,
130083,z,3,b1,68.0,-9.0,026.007.007,,
130083,z,4,b1,1.0,-9.0,036.004.014,,
130083,z,5,b1,1.0,-9.0,034.001.001,,
130083,z,6,b2,2.0,-9.0,026.007.007,,
130083,z,7,b2,1.0,-9.0,026.007.007,,
130083,z,8,ks,0.5,-9.0,080.035.018,,
130083,z,9,ks,99.0,-9.0,193.074.005,,
130083,z,10,ks,0.1,-9.0,034.001.001,,
130083,z,11,ks,0.5,-9.0,036.004.014,,
130083,z,12,ks,0.1,-9.0,103.004.001,,
130083,z,13,ks,0.5,-9.0,103.004.001,,
130083,z,14,ks,0.01,-9.0,036.004.014,,
130083,z,15,ks,0.5,-9.0,019.003.017,,
130083,z,16,ks,75.0,-9.0,193.074.005,,
130083,z,17,ks,0.5,-9.0,193.083.004,,
130083,z,18,ks,0.5,-9.0,080.035.018,,
130083,z,19,ms,50.0,-9.0,357.005.009,,
130083,z,20,ms,1.0,-9.0,374.004.009,,
130083,z,21,ms,10.0,-9.0,357.005.021,,
130083,z,22,ms,60.0,-9.0,315.011.003,,
130083,z,23,ms,30.0,-9.0,357.008.001,,
130083,z,24,ms,0.5,-9.0,315.011.003,,
130083,z,25,ms,0.5,-9.0,357.008.001,,
130083,z,26,ss,0.1,-9.0,103.004.001,,
130083,z,27,ss,0.5,-9.0,080.035.018,,
130084,z,1,b1,25.0,-9.0,026.007.007,,
130084,z,2,b1,25.0,-9.0,026.002.001,,
130084,z,3,ks,0.5,-9.0,164.006.017,,
130084,z,4,ks,1.0,-9.0,080.035.018,,
130084,z,5,ks,0.01,-9.0,019.003.017,,
130084,z,6,ks,0.01,-9.0,047.008.001,,
130084,z,7,ks,0.5,-9.0,080.028.002,,
130084,z,8,ms,0.5,-9.0,334.011.999,,
130084,z,9,ms,5.0,-9.0,315.011.003,,
130084,z,10,ms,0.5,-9.0,357.005.021,,
130084,z,11,ms,4.0,-9.0,357.008.001,,
130084,z,12,ss,5.0,-9.0,080.035.018,,
130084,z,13,ss,0.01,-9.0,026.002.001,,
130088,z,1,b1,1.0,-9.0,026.002.001,,
130088,z,2,b1,30.0,-9.0,026.005.002,,
130088,z,3,b1,59.0,-9.0,026.007.007,,
130088,z,4,b1,0.2,-9.0,034.001.001,,
130088,z,5,b2,9.0,-9.0,036.004.014,,
130088,z,6,b2,1.0,-9.0,034.001.001,,
130088,z,7,ks,20.0,-9.0,019.003.001,,
130088,z,8,ks,0.5,-9.0,036.001.001,,
130088,z,9,ks,0.5,-9.0,036.004.014,,
130088,z,10,ks,0.5,-9.0,040.001.006,,
130088,z,11,ks,0.05,-9.0,077.001.006,,
130088,z,12,ks,0.5,-9.0,080.035.018,,
130088,z,13,ks,0.5,-9.0,083.001.037,,
130088,z,14,ks,0.5,-9.0,098.001.003,,
130088,z,15,ks,0.5,-9.0,144.005.077,,
130088,z,16,ks,1.0,-9.0,164.006.017,,
130088,z,17,ks,0.5,-9.0,193.004.103,,
130088,z,18,ks,5.0,-9.0,193.087.001,,
130088,z,19,ks,0.05,-9.0,034.001.001,,
130088,z,20,ks,0.5,-9.0,057.006.006,,
130088,z,21,ks,10.0,-9.0,080.009.007,,
130088,z,22,ks,45.0,-9.0,080.009.076,,
130088,z,23,ks,1.0,-9.0,082.001.006,,
130088,z,24,ks,0.5,-9.0,095.001.005,,
130088,z,25,ks,0.05,-9.0,193.004.008,,
130088,z,26,ks,0.05,-9.0,193.083.004,,
130088,z,27,ks,10.0,-9.0,193.074.005,,
130088,z,28,ks,0.5,-9.0,193.091.011,,
130088,z,29,ks,1.0,-9.0,019.003.017,,
130088,z,30,ks,1.0,-9.0,057.002.002,,
130088,z,31,ms,80.0,-9.0,315.011.003,,
130088,z,32,ss,0.05,-9.0,100.001.001,,
130088,z,33,ss,1.0,-9.0,036.001.001,,
130088,z,34,ss,1.0,-9.0,036.004.014,,
130088,z,35,ss,2.0,-9.0,080.035.018,,
130088,z,36,ss,0.05,-9.0,164.001.002,,
130088,z,37,ss,0.05,-9.0,035.003.001,,
130088,z,38,ss,0.05,-9.0,164.001.003,,
130088,z,39,ss,1.0,-9.0,080.028.002,,
