"","plot_ID","compartiment","B_t_plot","C_t_plot","N_t_plot","plot_A_ha","MoMok_A_ha","B_t_ha","C_t_ha","N_t_ha","B_t_MA","C_t_MA","N_t_MA","N_species_plot","Nt_plot","Nt_ha","Nt_MA"
"113",33040,"f",5.79169624909245e-07,2.89584812454623e-07,1.57589296987211e-08,0.0281253909746014,0.25,2.05924115128662e-05,1.02962057564331e-05,5.60309711354844e-07,5.14810287821654e-06,2.57405143910827e-06,1.40077427838711e-07,3,33,1173.31702267892,293.329255669731
"114",33040,"stem",0.00679033098492736,0.00339516549246368,4.51456025096072e-05,0.0281253909746014,0.25,0.241430634370891,0.120715317185446,0.00160515466435207,0.0603576585927228,0.0301788292963614,0.000401288666088018,3,33,1173.31702267892,293.329255669731
"115",33040,"total",0.0067912958646589,0.00339564793232945,4.51627885667004e-05,0.0281253909746014,0.25,0.241464940728887,0.120732470364443,0.00160576571566541,0.0603662351822217,0.0301831175911108,0.000401441428916353,3,33,1173.31702267892,293.329255669731
"116",33050,"ag",0.0650092805878471,0.0325046402939235,0.000430121909797996,0.0262648769732925,0.25,2.47514125628503,1.23757062814252,0.016376315420604,0.618785314071258,0.309392657035629,0.00409407885515099,3,40,1522.9464063614,380.736601590349
"117",33050,"bg",0.00412790173268988,0.00206395086634494,1.25099115432529e-05,0.0262648769732925,0.25,0.157164327740326,0.0785821638701629,0.000476298120717398,0.0392910819350815,0.0196455409675407,0.000119074530179349,3,40,1522.9464063614,380.736601590349
"118",33050,"f",0.00167711030563367,0.000838555152816834,4.62557947585446e-05,0.0262648769732925,0.25,0.0638537278259114,0.0319268639129557,0.00176112741002289,0.0159634319564779,0.00798171597823893,0.000440281852505724,3,40,1522.9464063614,380.736601590349
"119",33050,"stem",0.0650092805878471,0.0325046402939235,0.000383866115039452,0.0262648769732925,0.25,2.47514125628503,1.23757062814252,0.0146151880105811,0.618785314071258,0.309392657035629,0.00365379700264527,3,40,1522.9464063614,380.736601590349
"120",33050,"total",0.0708142926261706,0.0354071463130853,0.000442631821341249,0.0262648769732925,0.25,2.69615931185127,1.34807965592564,0.0168526135413214,0.674039827962818,0.337019913981409,0.00421315338533034,3,40,1522.9464063614,380.736601590349
"121",34010,"ag",0.00355765617956848,0.00177882808978424,3.16713768641453e-05,0.0137382902665679,0.25,0.258959165262801,0.1294795826314,0.00230533612622944,0.0647397913157001,0.0323698956578501,0.000576334031557361,3,30,2183.67783893786,545.919459734464
"122",34010,"bg",0.000136268935828798,6.81344679143988e-05,5.64153394331222e-07,0.0137382902665679,0.25,0.00991891517683301,0.0049594575884165,4.10643088320886e-05,0.00247972879420825,0.00123986439710413,1.02660772080222e-05,3,30,2183.67783893786,545.919459734464
"123",34010,"f",0.00164732651984525,0.000823663259922625,2.328707744678e-05,0.0137382902665679,0.25,0.119907680496023,0.0599538402480116,0.00169504916513877,0.0299769201240058,0.0149884600620029,0.000423762291284692,3,30,2183.67783893786,545.919459734464
"124",34010,"stem",0.00191032965972323,0.000955164829861617,8.38429941736532e-06,0.0137382902665679,0.25,0.139051484766777,0.0695257423833887,0.000610286961090674,0.0347628711916944,0.0173814355958472,0.000152571740272669,3,30,2183.67783893786,545.919459734464
"125",34010,"total",0.00369392511539728,0.00184696255769864,3.22355302584765e-05,0.0137382902665679,0.25,0.268878080439634,0.134439040219817,0.00234640043506153,0.0672195201099084,0.0336097600549542,0.000586600108765383,3,30,2183.67783893786,545.919459734464
"126",34020,"ag",0.0778971295359999,0.038948564768,0.000464864542774469,0.00728563610701355,0.25,10.6918776057195,5.34593880285977,0.0638056219040319,2.67296940142989,1.33648470071494,0.015951405476008,1,40,5490.25499111791,1372.56374777948
"127",34020,"bg",0.00497675199621311,0.00248837599810656,8.80885103329721e-06,0.00728563610701355,0.25,0.683090937169126,0.341545468584563,0.00120907095878935,0.170772734292282,0.0853863671461408,0.000302267739697338,1,40,5490.25499111791,1372.56374777948
"128",34020,"f",0.0110866813507516,0.0055433406753758,0.000189066906598255,0.00728563610701355,0.25,1.52171769052244,0.760858845261222,0.0259506381901573,0.380429422630611,0.190214711315306,0.00648765954753932,1,40,5490.25499111791,1372.56374777948
"129",34020,"stem",0.0679639320296241,0.033981966014812,0.000275797636176215,0.00728563610701355,0.25,9.32848292604105,4.66424146302052,0.0378549837138746,2.33212073151026,1.16606036575513,0.00946374592846864,1,40,5490.25499111791,1372.56374777948
"130",34020,"total",0.082873881532213,0.0414369407661065,0.000473673393807767,0.00728563610701355,0.25,11.3749685428887,5.68748427144434,0.0650146928628212,2.84374213572217,1.42187106786108,0.0162536732157053,1,40,5490.25499111791,1372.56374777948
"131",34030,"ag",0.0185864840917032,0.0092932420458516,0.000156035655270415,0.0119321144735259,0.25,1.55768570046336,0.778842850231679,0.0130769492378417,0.389421425115839,0.19471071255792,0.00326923730946043,2,32,2681.83816631991,670.459541579977
"132",34030,"bg",0.000950507296459348,0.000475253648229674,3.9351002073417e-06,0.0119321144735259,0.25,0.0796595857815697,0.0398297928907849,0.000329790685135698,0.0199148964453924,0.00995744822269621,8.24476712839246e-05,2,32,2681.83816631991,670.459541579977
"133",34030,"f",0.0076278666837335,0.00381393334186675,0.000107829698652883,0.0119321144735259,0.25,0.639272000001143,0.319636000000571,0.00903693129093983,0.159818000000286,0.0799090000001428,0.00225923282273496,2,32,2681.83816631991,670.459541579977
"134",34030,"stem",0.011099270569856,0.005549635284928,4.82059566175326e-05,0.0119321144735259,0.25,0.930201482267223,0.465100741133611,0.00404001794690189,0.232550370566806,0.116275185283403,0.00101000448672547,2,32,2681.83816631991,670.459541579977
"135",34030,"total",0.0195369913881626,0.00976849569408128,0.000159970755477757,0.0119321144735259,0.25,1.63734528624493,0.818672643122464,0.0134067399229774,0.409336321561232,0.204668160780616,0.00335168498074436,2,32,2681.83816631991,670.459541579977
"136",34040,"ag",0.00298440825329329,0.00149220412664664,2.00900437738451e-05,0.00941089212124051,0.25,0.317122778036891,0.158561389018446,0.00213476506956249,0.0792806945092229,0.0396403472546114,0.000533691267390624,3,36,3825.35465673308,956.338664183269
"137",34040,"bg",0.00043870174531531,0.000219350872657655,1.32926628830539e-06,0.00941089212124051,0.25,0.0466163823433014,0.0233081911716507,0.000141247638500203,0.0116540955858253,0.00582704779291267,3.53119096250508e-05,3,36,3825.35465673308,956.338664183269
"138",34040,"f",0.00023593274263184,0.00011796637131592,6.50742258413636e-06,0.00941089212124051,0.25,0.0250701782139587,0.0125350891069794,0.000691477757932111,0.00626754455348968,0.00313377227674484,0.000172869439483028,3,36,3825.35465673308,956.338664183269
"139",34040,"stem",0.00298440825329329,0.00149220412664664,1.35826211897088e-05,0.00941089212124051,0.25,0.317122778036891,0.158561389018446,0.00144328731163038,0.0792806945092229,0.0396403472546114,0.000360821827907596,3,36,3825.35465673308,956.338664183269
"140",34040,"total",0.00365904274124043,0.00182952137062022,2.14193100621505e-05,0.00941089212124051,0.25,0.388809338594152,0.194404669297076,0.0022760127080627,0.0972023346485379,0.0486011673242689,0.000569003177015674,3,36,3825.35465673308,956.338664183269
"141",35500,"ag",0.000106916666021273,5.34583330106365e-05,6.4759424609085e-07,0.00701970028888718,0.25,0.0152309445733077,0.00761547228665387,9.2253831280525e-05,0.00380773614332694,0.00190386807166347,2.30634578201312e-05,1,3,427.368673381864,106.842168345466
"142",35500,"bg",0,0,0,0.00701970028888718,0.25,0,0,0,0,0,0,1,3,427.368673381864,106.842168345466
"143",35500,"f",0,0,0,0.00701970028888718,0.25,0,0,0,0,0,0,1,3,427.368673381864,106.842168345466
"144",35500,"stem",0.000106916666021273,5.34583330106365e-05,6.4759424609085e-07,0.00701970028888718,0.25,0.0152309445733077,0.00761547228665387,9.2253831280525e-05,0.00380773614332694,0.00190386807166347,2.30634578201312e-05,1,3,427.368673381864,106.842168345466
"145",35500,"total",0.000106916666021273,5.34583330106365e-05,6.4759424609085e-07,0.00701970028888718,0.25,0.0152309445733077,0.00761547228665387,9.2253831280525e-05,0.00380773614332694,0.00190386807166347,2.30634578201312e-05,1,3,427.368673381864,106.842168345466
