"","plot_ID","SP_code","compartiment","mean_DBH_cm","sd_DBH_cm","mean_H_m","sd_height_m","SP_BA_plot","SP_BA_m2ha","SP_BA_m2MA","tot_BA_m2ha","BA_SP_per","dom_SP","Nt_P_SP","Nt_ha","Nt_MA","B_t_P_SP","C_t_P_SP","N_t_P_SP","B_t_P_SP_ha","C_t_P_SP_ha","N_t_P_SP_ha","B_t_P_SP_MA","C_t_P_SP_MA","N_t_P_SP_MA"
"15",26020,"MBI","stwb",27.2666666666667,13.2597424270145,15.4,4.04122982043071,1.93561848608199,38.6857640502209,9.67144101255523,303.13590654911,12.7618547372426,"SER",27,539.628876695756,134.907219173939,0.00153512974361082,0.000767564871805412,0.000803833178711745,0.030681494041739,0.0153407470208695,0.0160656146399629,0.00767037351043474,0.00383518675521737,0.00401640365999072
"16",26020,"MBI","sw",27.2666666666667,13.2597424270145,15.4,4.04122982043071,1.93561848608199,38.6857640502209,9.67144101255523,303.13590654911,12.7618547372426,"SER",27,539.628876695756,134.907219173939,0.848582379465538,0.424291189732769,1.91292976199501e-05,16.9599835635111,8.47999178175555,0.000382323014319722,4.23999589087778,2.11999794543889,9.55807535799304e-05
"17",26020,"MBI","swb",27.2666666666667,13.2597424270145,15.4,4.04122982043071,1.93561848608199,38.6857640502209,9.67144101255523,303.13590654911,12.7618547372426,"SER",27,539.628876695756,134.907219173939,0.0594579500062866,0.0297289750031433,5.544562732413e-06,1.18834173231573,0.594170866157867,0.000110815042928192,0.297085433078934,0.148542716539467,2.77037607320479e-05
"18",26020,"MBI","total",27.2666666666667,13.2597424270145,15.4,4.04122982043071,1.93561848608199,38.6857640502209,9.67144101255523,303.13590654911,12.7618547372426,"SER",27,539.628876695756,134.907219173939,1.27039640965259,0.635198204826293,0.00180490955247182,25.3904662036721,12.695233101836,0.0360733820125115,6.34761655091802,3.17380827545901,0.00901834550312787
"19",26020,"SER","ag",16.2592424242424,4.39192351639306,13.9561618430637,2.36863214659619,13.2316007460358,264.450142498889,66.1125356247222,303.13590654911,87.2381452627574,"SER",594,11871.8352873066,2967.95882182666,5.20021075320544,2.60010537660272,0.0335742562502296,103.932736567905,51.9663682839526,0.671023636526179,25.9831841419763,12.9915920709882,0.167755909131545
"20",26020,"SER","bg",16.2592424242424,4.39192351639306,13.9561618430637,2.36863214659619,13.2316007460358,264.450142498889,66.1125356247222,303.13590654911,87.2381452627574,"SER",594,11871.8352873066,2967.95882182666,0.000874940589467241,0.000437470294733621,0.00217204227886446,0.0174867854618418,0.00874339273092092,0.0434109901881228,0.00437169636546046,0.00218584818273023,0.0108527475470307
"21",26020,"SER","f",16.2592424242424,4.39192351639306,13.9561618430637,2.36863214659619,13.2316007460358,264.450142498889,66.1125356247222,303.13590654911,87.2381452627574,"SER",594,11871.8352873066,2967.95882182666,0.209696386137609,0.104848193068804,0.00986198594366143,4.19104538142952,2.09552269071476,0.197104162843235,1.04776134535738,0.52388067267869,0.0492760407108088
"22",26020,"SER","fw",16.2592424242424,4.39192351639306,13.9561618430637,2.36863214659619,13.2316007460358,264.450142498889,66.1125356247222,303.13590654911,87.2381452627574,"SER",594,11871.8352873066,2967.95882182666,1.50250041382574,0.751250206912868,0.00430056202631759,30.0293559462107,15.0146779731054,0.0859521279785993,7.50733898655269,3.75366949327634,0.0214880319946498
"23",26020,"SER","stw",16.2592424242424,4.39192351639306,13.9561618430637,2.36863214659619,13.2316007460358,264.450142498889,66.1125356247222,303.13590654911,87.2381452627574,"SER",594,11871.8352873066,2967.95882182666,0.110331775663316,0.0551658878316579,0.0051638508279723,2.20511896907567,1.10255948453784,0.103206037841598,0.551279742268919,0.275639871134459,0.0258015094603994
"24",26020,"SER","stwb",16.2592424242424,4.39192351639306,13.9561618430637,2.36863214659619,13.2316007460358,264.450142498889,66.1125356247222,303.13590654911,87.2381452627574,"SER",594,11871.8352873066,2967.95882182666,0.00713565734328861,0.0035678286716443,0.00422348037776723,0.142615065060913,0.0713075325304565,0.084411554518559,0.0356537662652282,0.0178268831326141,0.0211028886296398
"25",26020,"SER","sw",16.2592424242424,4.39192351639306,13.9561618430637,2.36863214659619,13.2316007460358,264.450142498889,66.1125356247222,303.13590654911,87.2381452627574,"SER",594,11871.8352873066,2967.95882182666,3.32283502397213,1.66141751198607,0.00475306479332504,66.4110270900517,33.2055135450259,0.094995963529042,16.6027567725129,8.30137838625647,0.0237489908822605
"26",26020,"SER","swb",16.2592424242424,4.39192351639306,13.9561618430637,2.36863214659619,13.2316007460358,264.450142498889,66.1125356247222,303.13590654911,87.2381452627574,"SER",594,11871.8352873066,2967.95882182666,0.257407882400966,0.128703941200483,0.00527131228118599,5.14461949750616,2.57230974875308,0.105353789815146,1.28615487437654,0.64307743718827,0.0263384474537865
"27",26020,"SER","total",16.2592424242424,4.39192351639306,13.9561618430637,2.36863214659619,13.2316007460358,264.450142498889,66.1125356247222,303.13590654911,87.2381452627574,"SER",594,11871.8352873066,2967.95882182666,5.41078207993252,2.70539103996626,0.035746298529094,108.141268734797,54.0706343673983,0.714434626714302,27.0353171836991,13.5176585918496,0.178608656678575
"28",26030,"SER","ag",24.6220454545455,6.96148235399741,18.3800029974684,3.0877480796688,20.3587496926132,406.895156576109,101.723789144027,406.895156576109,100,"SER",396,7914.55685820442,1978.6392145511,10.7263658173907,5.36318290869533,0.0169873599656983,214.379879150603,107.189939575301,0.339513702826526,53.5949697876506,26.7974848938253,0.0848784257066315
"29",26030,"SER","bg",24.6220454545455,6.96148235399741,18.3800029974684,3.0877480796688,20.3587496926132,406.895156576109,101.723789144027,406.895156576109,100,"SER",396,7914.55685820442,1978.6392145511,0.00168260345056183,0.000841301725280917,0.00105177351302702,0.0336289411092994,0.0168144705546497,0.0210210133101154,0.00840723527732486,0.00420361763866243,0.00525525332752886
"30",26030,"SER","f",24.6220454545455,6.96148235399741,18.3800029974684,3.0877480796688,20.3587496926132,406.895156576109,101.723789144027,406.895156576109,100,"SER",396,7914.55685820442,1978.6392145511,0.29582993274112,0.14791496637056,0.00631710956897833,5.91253238141005,2.95626619070503,0.126255360765622,1.47813309535251,0.739066547676256,0.0315638401914054
"31",26030,"SER","fw",24.6220454545455,6.96148235399741,18.3800029974684,3.0877480796688,20.3587496926132,406.895156576109,101.723789144027,406.895156576109,100,"SER",396,7914.55685820442,1978.6392145511,2.25164565285128,1.12582282642564,0.00158415003415735,45.0019634950006,22.5009817475003,0.031661226053699,11.2504908737501,5.62524543687507,0.00791530651342475
"32",26030,"SER","stw",24.6220454545455,6.96148235399741,18.3800029974684,3.0877480796688,20.3587496926132,406.895156576109,101.723789144027,406.895156576109,100,"SER",396,7914.55685820442,1978.6392145511,0.243127817381472,0.121563908690736,0.00237899231373085,4.85921448100202,2.42960724050101,0.047547146293571,1.21480362025051,0.607401810125253,0.0118867865733927
"33",26030,"SER","stwb",24.6220454545455,6.96148235399741,18.3800029974684,3.0877480796688,20.3587496926132,406.895156576109,101.723789144027,406.895156576109,100,"SER",396,7914.55685820442,1978.6392145511,0.0142861654500419,0.00714308272502093,0.00224246710894728,0.285526941262808,0.142763470631404,0.0448185187788296,0.0713817353157019,0.0356908676578509,0.0112046296947074
"34",26030,"SER","sw",24.6220454545455,6.96148235399741,18.3800029974684,3.0877480796688,20.3587496926132,406.895156576109,101.723789144027,406.895156576109,100,"SER",396,7914.55685820442,1978.6392145511,7.6549613887351,3.82748069436755,0.0019937864047436,152.994007976019,76.4970039880093,0.0398483228875207,38.2485019940047,19.1242509970023,0.00996208072188018
"35",26030,"SER","swb",24.6220454545455,6.96148235399741,18.3800029974684,3.0877480796688,20.3587496926132,406.895156576109,101.723789144027,406.895156576109,100,"SER",396,7914.55685820442,1978.6392145511,0.562344792972764,0.281172396486382,0.00247085453514086,11.2391662573185,5.61958312865926,0.0493831280472843,2.80979156432963,1.40489578216481,0.0123457820118211
"36",26030,"SER","total",24.6220454545455,6.96148235399741,18.3800029974684,3.0877480796688,20.3587496926132,406.895156576109,101.723789144027,406.895156576109,100,"SER",396,7914.55685820442,1978.6392145511,11.0238783535823,5.51193917679117,0.0180391334787253,220.326040473122,110.163020236561,0.360534716136642,55.0815101182805,27.5407550591402,0.0901336790341604
"37",27011,"GFI","ag",24.8909523809524,10.7121889543647,20.6835951965423,6.22927394578427,21.7912348188739,435.52516915268,108.88129228817,576.102630280213,75.5985385695674,"GFI",378,7554.80427374058,1888.70106843514,13.3737886007091,6.68689430035456,0.0134160913114503,267.291945176561,133.645972588281,0.268137417927615,66.8229862941403,33.4114931470702,0.0670343544819036
"38",27011,"GFI","bg",24.8909523809524,10.7121889543647,20.6835951965423,6.22927394578427,21.7912348188739,435.52516915268,108.88129228817,576.102630280213,75.5985385695674,"GFI",378,7554.80427374058,1888.70106843514,1.83097227872514,0.915486139362571,0.000656487420078262,36.5942782973895,18.2971391486947,0.013120724780064,9.14856957434737,4.57428478717368,0.00328018119501599
"39",27011,"GFI","f",24.8909523809524,10.7121889543647,20.6835951965423,6.22927394578427,21.7912348188739,435.52516915268,108.88129228817,576.102630280213,75.5985385695674,"GFI",378,7554.80427374058,1888.70106843514,0.875877969341821,0.43793898467091,0.00389058015585711,17.5055201747587,8.75276008737937,0.0777581258962952,4.37638004368969,2.18819002184484,0.0194395314740738
"40",27011,"GFI","fw",24.8909523809524,10.7121889543647,20.6835951965423,6.22927394578427,21.7912348188739,435.52516915268,108.88129228817,576.102630280213,75.5985385695674,"GFI",378,7554.80427374058,1888.70106843514,1.62925935656598,0.814629678282991,0.00229482558782342,32.5627924603611,16.2813962301806,0.0458649686729566,8.14069811509028,4.07034905754514,0.0114662421682392
"41",27011,"GFI","stw",24.8909523809524,10.7121889543647,20.6835951965423,6.22927394578427,21.7912348188739,435.52516915268,108.88129228817,576.102630280213,75.5985385695674,"GFI",378,7554.80427374058,1888.70106843514,0.430168555869557,0.215084277934778,0.00160182979700699,8.59745831828609,4.29872915914304,0.0320145782969139,2.14936457957152,1.07468228978576,0.00800364457422847
"42",27011,"GFI","stwb",24.8909523809524,10.7121889543647,20.6835951965423,6.22927394578427,21.7912348188739,435.52516915268,108.88129228817,576.102630280213,75.5985385695674,"GFI",378,7554.80427374058,1888.70106843514,0.0374129596957122,0.0187064798478561,0.00145783033423404,0.747744941276325,0.373872470638162,0.0291365683583597,0.186936235319081,0.0934681176595406,0.00728414208958992
"43",27011,"GFI","sw",24.8909523809524,10.7121889543647,20.6835951965423,6.22927394578427,21.7912348188739,435.52516915268,108.88129228817,576.102630280213,75.5985385695674,"GFI",378,7554.80427374058,1888.70106843514,9.52967310039216,4.76483655019608,0.00217778477130416,190.462473720088,95.2312368600441,0.0435257611045922,47.615618430022,23.807809215011,0.010881440276148
