"","plot_ID","loc_name","state","date","CCS_nr","t_ID","SP_dec_type","SP_group","DW_type","L_dm","D_cm","dec_type","dom_SP","tpS_SP_com_name","tpS_ID","LH_NH","N_SP_group","H_SP_group","L_m","D_m","D_h_cm","D_h_m","dec_type_BWI","SP_group_char","SP_dw_tps","S_L_DW_type"
"382",33050,"Rätzsee/Fleeth","MV","08.08.2022","MB",11,"2_1",2,2,158,18,2,"SER","Alnus spp.",28,"LB","ERL","bu",15.8,0.18,130,1.3,1,"BU",15,"S"
"383",33050,"Rätzsee/Fleeth","MV","08.08.2022","MB",12,"2_2",2,3,35,18,3,"SER","Alnus spp.",28,"LB","ERL","bu",3.5,0.18,130,1.3,2,"BU",15,"S"
"384",33050,"Rätzsee/Fleeth","MV","08.08.2022","MB",13,"1_3",1,1,40,13,4,"SER","Alnus spp.",28,"LB","ERL","bu",4,0.13,NA,NA,3,"FI",1,"L"
"385",33050,"Rätzsee/Fleeth","MV","08.08.2022","MB",14,"1_4",1,4,5,12,5,"SER","Alnus spp.",28,"LB","ERL","bu",0.5,0.12,50,0.5,4,"FI",1,"S"
"386",33050,"Rätzsee/Fleeth","MV","08.08.2022","MB",15,"1_4",1,1,60,16,5,"SER","Alnus spp.",28,"LB","ERL","bu",6,0.16,NA,NA,4,"FI",1,"L"
"387",33050,"Rätzsee/Fleeth","MV","08.08.2022","MB",16,"1_4",1,4,12,30,5,"SER","Alnus spp.",28,"LB","ERL","bu",1.2,0.3,120,1.2,4,"FI",1,"S"
"388",33050,"Rätzsee/Fleeth","MV","08.08.2022","MB",17,"1_3",1,1,50,18,4,"SER","Alnus spp.",28,"LB","ERL","bu",5,0.18,NA,NA,3,"FI",1,"L"
"389",33050,"Rätzsee/Fleeth","MV","08.08.2022","MB",18,"1_4",1,1,30,28,5,"SER","Alnus spp.",28,"LB","ERL","bu",3,0.28,NA,NA,4,"FI",1,"L"
"390",33050,"Rätzsee/Fleeth","MV","08.08.2022","MB",19,"1_3",1,1,60,11,4,"SER","Alnus spp.",28,"LB","ERL","bu",6,0.11,NA,NA,3,"FI",1,"L"
"391",33050,"Rätzsee/Fleeth","MV","08.08.2022","MB",20,"2_4",2,4,10,32,5,"SER","Alnus spp.",28,"LB","ERL","bu",1,0.32,100,1,4,"BU",15,"S"
"392",33050,"Rätzsee/Fleeth","MV","08.08.2022","MB",21,"2_1",2,1,75,10,2,"SER","Alnus spp.",28,"LB","ERL","bu",7.5,0.1,NA,NA,1,"BU",15,"L"
"393",33050,"Rätzsee/Fleeth","MV","08.08.2022","MB",22,"2_1",2,1,54,10,2,"SER","Alnus spp.",28,"LB","ERL","bu",5.4,0.1,NA,NA,1,"BU",15,"L"
"394",33050,"Rätzsee/Fleeth","MV","08.08.2022","MB",23,"2_1",2,2,105,18,2,"SER","Alnus spp.",28,"LB","ERL","bu",10.5,0.18,130,1.3,1,"BU",15,"S"
"395",33050,"Rätzsee/Fleeth","MV","08.08.2022","MB",24,"2_3",2,3,18,10,4,"SER","Alnus spp.",28,"LB","ERL","bu",1.8,0.1,130,1.3,3,"BU",15,"S"
"396",33050,"Rätzsee/Fleeth","MV","08.08.2022","MB",25,"1_2",1,1,36,10,3,"SER","Alnus spp.",28,"LB","ERL","bu",3.6,0.1,NA,NA,2,"FI",1,"L"
"397",33050,"Rätzsee/Fleeth","MV","08.08.2022","MB",26,"1_4",1,4,6,30,5,"SER","Alnus spp.",28,"LB","ERL","bu",0.6,0.3,60,0.6,4,"FI",1,"S"
"398",33050,"Rätzsee/Fleeth","MV","08.08.2022","MB",27,"2_2",2,3,42,16,3,"SER","Alnus spp.",28,"LB","ERL","bu",4.2,0.16,130,1.3,2,"BU",15,"S"
"399",33050,"Rätzsee/Fleeth","MV","08.08.2022","MB",28,"1_2",1,1,25,11,3,"SER","Alnus spp.",28,"LB","ERL","bu",2.5,0.11,NA,NA,2,"FI",1,"L"
"400",33010,"Pälitzsee/Pelzkuhl","MV","10.08.2022","MB",1,"1_1",1,1,33,10,2,"SER","Alnus spp.",28,"LB","ERL","bu",3.3,0.1,NA,NA,1,"FI",1,"L"
"401",33010,"Pälitzsee/Pelzkuhl","MV","10.08.2022","MB",2,"1_1",1,2,72,11,2,"SER","Alnus spp.",28,"LB","ERL","bu",7.2,0.11,130,1.3,1,"FI",1,"S"
"402",33010,"Pälitzsee/Pelzkuhl","MV","10.08.2022","MB",3,"1_1",1,2,70,12,2,"SER","Alnus spp.",28,"LB","ERL","bu",7,0.12,130,1.3,1,"FI",1,"S"
"403",33010,"Pälitzsee/Pelzkuhl","MV","10.08.2022","MB",4,"1_1",1,2,109,13,2,"SER","Alnus spp.",28,"LB","ERL","bu",10.9,0.13,130,1.3,1,"FI",1,"S"
"404",33010,"Pälitzsee/Pelzkuhl","MV","10.08.2022","MB",5,"1_1",1,1,33,7,2,"SER","Alnus spp.",28,"LB","ERL","bu",3.3,0.07,NA,NA,1,"FI",1,"L"
"405",33010,"Pälitzsee/Pelzkuhl","MV","10.08.2022","MB",6,"1_1",1,1,46,6,2,"SER","Alnus spp.",28,"LB","ERL","bu",4.6,0.06,NA,NA,1,"FI",1,"L"
"406",34030,"Steinbach/Steinbach","SN","24.08.2022","MB",1,"2_1",2,1,48,6,1,"GFI","Picea abies",1,"NB","FI","fi",4.8,0.06,NA,NA,1,"BU",15,"L"
"407",34030,"Steinbach/Steinbach","SN","24.08.2022","MB",2,"2_1",2,1,129,13,1,"GFI","Picea abies",1,"NB","FI","fi",12.9,0.13,NA,NA,1,"BU",15,"L"
"408",34030,"Steinbach/Steinbach","SN","24.08.2022","MB",3,"1_1",1,2,103,13,1,"GFI","Picea abies",1,"NB","FI","fi",10.3,0.13,130,1.3,1,"FI",1,"S"
"409",34030,"Steinbach/Steinbach","SN","24.08.2022","MB",4,"2_1",2,3,27,18,1,"GFI","Picea abies",1,"NB","FI","fi",2.7,0.18,130,1.3,1,"BU",15,"S"
"410",34030,"Steinbach/Steinbach","SN","24.08.2022","MB",5,"2_1",2,3,15,10,1,"GFI","Picea abies",1,"NB","FI","fi",1.5,0.1,130,1.3,1,"BU",15,"S"
"411",34030,"Steinbach/Steinbach","SN","24.08.2022","MB",6,"2_1",2,1,83,8,1,"GFI","Picea abies",1,"NB","FI","fi",8.3,0.08,NA,NA,1,"BU",15,"L"
"412",34030,"Steinbach/Steinbach","SN","24.08.2022","MB",7,"2_4",2,4,2,28,5,"GFI","Picea abies",1,"NB","FI","fi",0.2,0.28,20,0.2,4,"BU",15,"S"
"413",34030,"Steinbach/Steinbach","SN","24.08.2022","MB",8,"2_4",2,4,1,20,5,"GFI","Picea abies",1,"NB","FI","fi",0.1,0.2,10,0.1,4,"BU",15,"S"
"414",34030,"Steinbach/Steinbach","SN","24.08.2022","MB",9,"2_4",2,4,3,35,5,"GFI","Picea abies",1,"NB","FI","fi",0.3,0.35,30,0.3,4,"BU",15,"S"
"415",34030,"Steinbach/Steinbach","SN","24.08.2022","MB",10,"2_4",2,4,2,20,5,"GFI","Picea abies",1,"NB","FI","fi",0.2,0.2,20,0.2,4,"BU",15,"S"
"416",34030,"Steinbach/Steinbach","SN","24.08.2022","MB",11,"2_4",2,4,2,20,5,"GFI","Picea abies",1,"NB","FI","fi",0.2,0.2,20,0.2,4,"BU",15,"S"
"417",34030,"Steinbach/Steinbach","SN","24.08.2022","MB",12,"2_4",2,4,3,50,5,"GFI","Picea abies",1,"NB","FI","fi",0.3,0.5,30,0.3,4,"BU",15,"S"
"418",34030,"Steinbach/Steinbach","SN","24.08.2022","MB",13,"2_4",2,4,3,47,5,"GFI","Picea abies",1,"NB","FI","fi",0.3,0.47,30,0.3,4,"BU",15,"S"
"419",34030,"Steinbach/Steinbach","SN","24.08.2022","MB",14,"2_2",2,4,3,31,3,"GFI","Picea abies",1,"NB","FI","fi",0.3,0.31,30,0.3,2,"BU",15,"S"
"420",34030,"Steinbach/Steinbach","SN","24.08.2022","MB",15,"2_3",2,4,2,20,4,"GFI","Picea abies",1,"NB","FI","fi",0.2,0.2,20,0.2,3,"BU",15,"S"
"421",34030,"Steinbach/Steinbach","SN","24.08.2022","MB",16,"2_4",2,1,15,10,5,"GFI","Picea abies",1,"NB","FI","fi",1.5,0.1,NA,NA,4,"BU",15,"L"
"422",34030,"Steinbach/Steinbach","SN","24.08.2022","MB",17,"2_4",2,4,2,22,5,"GFI","Picea abies",1,"NB","FI","fi",0.2,0.22,20,0.2,4,"BU",15,"S"
"423",34030,"Steinbach/Steinbach","SN","24.08.2022","MB",18,"2_4",2,4,2,30,5,"GFI","Picea abies",1,"NB","FI","fi",0.2,0.3,20,0.2,4,"BU",15,"S"
"424",34030,"Steinbach/Steinbach","SN","24.08.2022","MB",19,"2_4",2,4,2,20,5,"GFI","Picea abies",1,"NB","FI","fi",0.2,0.2,20,0.2,4,"BU",15,"S"
"425",34030,"Steinbach/Steinbach","SN","24.08.2022","MB",20,"2_4",2,4,2,38,5,"GFI","Picea abies",1,"NB","FI","fi",0.2,0.38,20,0.2,4,"BU",15,"S"
"426",34030,"Steinbach/Steinbach","SN","24.08.2022","MB",21,"2_3",2,4,2,47,4,"GFI","Picea abies",1,"NB","FI","fi",0.2,0.47,20,0.2,3,"BU",15,"S"
"427",34030,"Steinbach/Steinbach","SN","24.08.2022","MB",22,"2_3",2,3,12,10,4,"GFI","Picea abies",1,"NB","FI","fi",1.2,0.1,NA,NA,3,"BU",15,"S"
"428",34030,"Steinbach/Steinbach","SN","24.08.2022","MB",23,"2_4",2,1,40,8,5,"GFI","Picea abies",1,"NB","FI","fi",4,0.08,NA,NA,4,"BU",15,"L"
"429",34030,"Steinbach/Steinbach","SN","24.08.2022","MB",24,"2_4",2,4,2,51,5,"GFI","Picea abies",1,"NB","FI","fi",0.2,0.51,20,0.2,4,"BU",15,"S"
"430",34030,"Steinbach/Steinbach","SN","24.08.2022","MB",25,"2_1",2,1,80,8,1,"GFI","Picea abies",1,"NB","FI","fi",8,0.08,NA,NA,1,"BU",15,"L"
"431",34030,"Steinbach/Steinbach","SN","24.08.2022","MB",26,"2_2",2,4,2,30,3,"GFI","Picea abies",1,"NB","FI","fi",0.2,0.3,20,0.2,2,"BU",15,"S"
"432",34030,"Steinbach/Steinbach","SN","24.08.2022","MB",27,"2_3",2,4,3,38,4,"GFI","Picea abies",1,"NB","FI","fi",0.3,0.38,30,0.3,3,"BU",15,"S"
"433",34030,"Steinbach/Steinbach","SN","24.08.2022","MB",28,"2_3",2,4,2,27,4,"GFI","Picea abies",1,"NB","FI","fi",0.2,0.27,20,0.2,3,"BU",15,"S"
"434",34030,"Steinbach/Steinbach","SN","24.08.2022","MB",29,"2_3",2,4,2,27,4,"GFI","Picea abies",1,"NB","FI","fi",0.2,0.27,20,0.2,3,"BU",15,"S"
"435",34030,"Steinbach/Steinbach","SN","24.08.2022","MB",30,"2_3",2,4,2,24,4,"GFI","Picea abies",1,"NB","FI","fi",0.2,0.24,20,0.2,3,"BU",15,"S"
"436",34030,"Steinbach/Steinbach","SN","24.08.2022","MB",31,"2_3",2,4,2,30,4,"GFI","Picea abies",1,"NB","FI","fi",0.2,0.3,20,0.2,3,"BU",15,"S"
"437",34040,"Milchbach/Erlabrunn","SN","14.09.2022","MB",1,"2_4",2,3,14,11,5,"GFI","Picea abies",1,"NB","FI","fi",1.4,0.11,130,1.3,4,"BU",15,"S"
"438",34040,"Milchbach/Erlabrunn","SN","14.09.2022","MB",2,"2_4",2,3,15,15,5,"GFI","Picea abies",1,"NB","FI","fi",1.5,0.15,130,1.3,4,"BU",15,"S"
"439",34040,"Milchbach/Erlabrunn","SN","14.09.2022","MB",3,"2_1",2,1,39,10,2,"GFI","Picea abies",1,"NB","FI","fi",3.9,0.1,NA,NA,1,"BU",15,"L"
"440",34040,"Milchbach/Erlabrunn","SN","14.09.2022","MB",4,"2_4",2,1,16,12,5,"GFI","Picea abies",1,"NB","FI","fi",1.6,0.12,NA,NA,4,"BU",15,"L"
"441",34040,"Milchbach/Erlabrunn","SN","14.09.2022","MB",5,"2_4",2,1,76,12,5,"GFI","Picea abies",1,"NB","FI","fi",7.6,0.12,NA,NA,4,"BU",15,"L"
"442",34040,"Milchbach/Erlabrunn","SN","14.09.2022","MB",6,"2_4",2,1,14,12,5,"GFI","Picea abies",1,"NB","FI","fi",1.4,0.12,NA,NA,4,"BU",15,"L"
"443",34040,"Milchbach/Erlabrunn","SN","14.09.2022","MB",7,"2_4",2,1,25,8,5,"GFI","Picea abies",1,"NB","FI","fi",2.5,0.08,NA,NA,4,"BU",15,"L"
"444",34040,"Milchbach/Erlabrunn","SN","14.09.2022","MB",8,"2_4",2,1,12,12,5,"GFI","Picea abies",1,"NB","FI","fi",1.2,0.12,NA,NA,4,"BU",15,"L"
"445",34040,"Milchbach/Erlabrunn","SN","14.09.2022","MB",9,"2_1",2,1,54,11,2,"GFI","Picea abies",1,"NB","FI","fi",5.4,0.11,NA,NA,1,"BU",15,"L"
"446",34040,"Milchbach/Erlabrunn","SN","14.09.2022","MB",10,"2_4",2,1,14,15,5,"GFI","Picea abies",1,"NB","FI","fi",1.4,0.15,NA,NA,4,"BU",15,"L"
"447",34040,"Milchbach/Erlabrunn","SN","14.09.2022","MB",11,"2_4",2,1,66,10,5,"GFI","Picea abies",1,"NB","FI","fi",6.6,0.1,NA,NA,4,"BU",15,"L"
"448",34040,"Milchbach/Erlabrunn","SN","14.09.2022","MB",12,"2_4",2,4,3,70,5,"GFI","Picea abies",1,"NB","FI","fi",0.3,0.7,30,0.3,4,"BU",15,"S"
"449",34040,"Milchbach/Erlabrunn","SN","14.09.2022","MB",13,"2_1",2,4,1,18,2,"GFI","Picea abies",1,"NB","FI","fi",0.1,0.18,10,0.1,1,"BU",15,"S"
"450",34040,"Milchbach/Erlabrunn","SN","14.09.2022","MB",14,"2_1",2,4,2,35,2,"GFI","Picea abies",1,"NB","FI","fi",0.2,0.35,20,0.2,1,"BU",15,"S"
"451",34040,"Milchbach/Erlabrunn","SN","14.09.2022","MB",15,"2_1",2,4,4,40,2,"GFI","Picea abies",1,"NB","FI","fi",0.4,0.4,40,0.4,1,"BU",15,"S"
"452",34040,"Milchbach/Erlabrunn","SN","14.09.2022","MB",16,"2_1",2,4,2,30,2,"GFI","Picea abies",1,"NB","FI","fi",0.2,0.3,20,0.2,1,"BU",15,"S"
"453",34040,"Milchbach/Erlabrunn","SN","14.09.2022","MB",17,"2_1",2,1,13,11,2,"GFI","Picea abies",1,"NB","FI","fi",1.3,0.11,NA,NA,1,"BU",15,"L"
"454",34040,"Milchbach/Erlabrunn","SN","14.09.2022","MB",18,"2_1",2,4,1,16,2,"GFI","Picea abies",1,"NB","FI","fi",0.1,0.16,10,0.1,1,"BU",15,"S"
"455",34040,"Milchbach/Erlabrunn","SN","14.09.2022","MB",19,"2_1",2,4,3,30,2,"GFI","Picea abies",1,"NB","FI","fi",0.3,0.3,30,0.3,1,"BU",15,"S"
"456",34040,"Milchbach/Erlabrunn","SN","14.09.2022","MB",20,"2_1",2,4,3,30,2,"GFI","Picea abies",1,"NB","FI","fi",0.3,0.3,30,0.3,1,"BU",15,"S"
"457",34040,"Milchbach/Erlabrunn","SN","14.09.2022","MB",21,"2_1",2,4,3,31,2,"GFI","Picea abies",1,"NB","FI","fi",0.3,0.31,30,0.3,1,"BU",15,"S"
"458",34040,"Milchbach/Erlabrunn","SN","14.09.2022","MB",22,"2_2",2,4,2,12,3,"GFI","Picea abies",1,"NB","FI","fi",0.2,0.12,20,0.2,2,"BU",15,"S"
"459",34040,"Milchbach/Erlabrunn","SN","14.09.2022","MB",23,"2_2",2,4,2,10,3,"GFI","Picea abies",1,"NB","FI","fi",0.2,0.1,20,0.2,2,"BU",15,"S"
"460",34040,"Milchbach/Erlabrunn","SN","14.09.2022","MB",24,"2_2",2,4,1,16,3,"GFI","Picea abies",1,"NB","FI","fi",0.1,0.16,10,0.1,2,"BU",15,"S"
"461",34040,"Milchbach/Erlabrunn","SN","14.09.2022","MB",25,"2_1",2,4,4,32,2,"GFI","Picea abies",1,"NB","FI","fi",0.4,0.32,40,0.4,1,"BU",15,"S"
"462",34040,"Milchbach/Erlabrunn","SN","14.09.2022","MB",26,"2_1",2,4,2,21,2,"GFI","Picea abies",1,"NB","FI","fi",0.2,0.21,20,0.2,1,"BU",15,"S"
"463",34040,"Milchbach/Erlabrunn","SN","14.09.2022","MB",27,"2_3",2,4,1,22,4,"GFI","Picea abies",1,"NB","FI","fi",0.1,0.22,10,0.1,3,"BU",15,"S"
"464",34040,"Milchbach/Erlabrunn","SN","14.09.2022","MB",28,"2_2",2,4,4,40,3,"GFI","Picea abies",1,"NB","FI","fi",0.4,0.4,40,0.4,2,"BU",15,"S"
"465",34040,"Milchbach/Erlabrunn","SN","14.09.2022","MB",29,"2_1",2,4,3,32,2,"GFI","Picea abies",1,"NB","FI","fi",0.3,0.32,30,0.3,1,"BU",15,"S"
"466",34040,"Milchbach/Erlabrunn","SN","14.09.2022","MB",30,"2_1",2,4,4,36,2,"GFI","Picea abies",1,"NB","FI","fi",0.4,0.36,40,0.4,1,"BU",15,"S"
"467",34040,"Milchbach/Erlabrunn","SN","14.09.2022","MB",31,"2_3",2,4,2,30,4,"GFI","Picea abies",1,"NB","FI","fi",0.2,0.3,20,0.2,3,"BU",15,"S"
"468",34040,"Milchbach/Erlabrunn","SN","14.09.2022","MB",32,"2_1",2,4,4,33,2,"GFI","Picea abies",1,"NB","FI","fi",0.4,0.33,40,0.4,1,"BU",15,"S"
"469",34040,"Milchbach/Erlabrunn","SN","14.09.2022","MB",33,"2_2",2,4,2,25,3,"GFI","Picea abies",1,"NB","FI","fi",0.2,0.25,20,0.2,2,"BU",15,"S"
"470",34040,"Milchbach/Erlabrunn","SN","14.09.2022","MB",34,"2_1",2,4,4,40,2,"GFI","Picea abies",1,"NB","FI","fi",0.4,0.4,40,0.4,1,"BU",15,"S"
"471",34040,"Milchbach/Erlabrunn","SN","14.09.2022","MB",35,"2_4",2,4,2,32,5,"GFI","Picea abies",1,"NB","FI","fi",0.2,0.32,20,0.2,4,"BU",15,"S"
"472",34040,"Milchbach/Erlabrunn","SN","14.09.2022","MB",36,"2_1",2,4,4,40,2,"GFI","Picea abies",1,"NB","FI","fi",0.4,0.4,40,0.4,1,"BU",15,"S"
"473",34040,"Milchbach/Erlabrunn","SN","14.09.2022","MB",37,"2_1",2,4,3,39,2,"GFI","Picea abies",1,"NB","FI","fi",0.3,0.39,30,0.3,1,"BU",15,"S"
"474",34040,"Milchbach/Erlabrunn","SN","14.09.2022","MB",38,"2_2",2,4,5,14,3,"GFI","Picea abies",1,"NB","FI","fi",0.5,0.14,50,0.5,2,"BU",15,"S"
"475",34040,"Milchbach/Erlabrunn","SN","14.09.2022","MB",39,"2_2",2,4,3,43,3,"GFI","Picea abies",1,"NB","FI","fi",0.3,0.43,30,0.3,2,"BU",15,"S"
"476",34040,"Milchbach/Erlabrunn","SN","14.09.2022","MB",40,"2_1",2,4,2,30,2,"GFI","Picea abies",1,"NB","FI","fi",0.2,0.3,20,0.2,1,"BU",15,"S"
"477",34040,"Milchbach/Erlabrunn","SN","14.09.2022","MB",41,"2_3",2,4,1,27,4,"GFI","Picea abies",1,"NB","FI","fi",0.1,0.27,10,0.1,3,"BU",15,"S"
"478",34040,"Milchbach/Erlabrunn","SN","14.09.2022","MB",42,"2_4",2,4,4,13,5,"GFI","Picea abies",1,"NB","FI","fi",0.4,0.13,40,0.4,4,"BU",15,"S"
"479",34040,"Milchbach/Erlabrunn","SN","14.09.2022","MB",43,"2_1",2,4,3,34,2,"GFI","Picea abies",1,"NB","FI","fi",0.3,0.34,30,0.3,1,"BU",15,"S"
"480",34040,"Milchbach/Erlabrunn","SN","14.09.2022","MB",44,"2_2",2,4,1,22,3,"GFI","Picea abies",1,"NB","FI","fi",0.1,0.22,10,0.1,2,"BU",15,"S"
"481",34040,"Milchbach/Erlabrunn","SN","14.09.2022","MB",45,"2_2",2,3,64,18,3,"GFI","Picea abies",1,"NB","FI","fi",6.4,0.18,130,1.3,2,"BU",15,"S"
"482",34040,"Milchbach/Erlabrunn","SN","14.09.2022","MB",46,"2_2",2,3,61,14,3,"GFI","Picea abies",1,"NB","FI","fi",6.1,0.14,130,1.3,2,"BU",15,"S"
"483",33040,"Drewensee/Priepert","MV","07.09.2022","MB",1,"1_4",1,4,3,20,5,"SER","Alnus spp.",28,"LB","ERL","bu",0.3,0.2,30,0.3,4,"FI",1,"S"
"484",33040,"Drewensee/Priepert","MV","07.09.2022","MB",2,"1_2",1,3,14,11,3,"SER","Alnus spp.",28,"LB","ERL","bu",1.4,0.11,130,1.3,2,"FI",1,"S"
"485",33040,"Drewensee/Priepert","MV","07.09.2022","MB",3,"1_1",1,1,80,10,2,"SER","Alnus spp.",28,"LB","ERL","bu",8,0.1,NA,NA,1,"FI",1,"L"
"486",33040,"Drewensee/Priepert","MV","07.09.2022","MB",4,"1_1",1,1,31,9,2,"SER","Alnus spp.",28,"LB","ERL","bu",3.1,0.09,NA,NA,1,"FI",1,"L"
"487",33040,"Drewensee/Priepert","MV","07.09.2022","MB",5,"1_1",1,1,48,9,2,"SER","Alnus spp.",28,"LB","ERL","bu",4.8,0.09,NA,NA,1,"FI",1,"L"
"488",33040,"Drewensee/Priepert","MV","07.09.2022","MB",6,"1_1",1,3,15,12,1,"SER","Alnus spp.",28,"LB","ERL","bu",1.5,0.12,130,1.3,1,"FI",1,"S"
"489",33040,"Drewensee/Priepert","MV","07.09.2022","MB",7,"1_1",1,1,160,10,1,"SER","Alnus spp.",28,"LB","ERL","bu",16,0.1,NA,NA,1,"FI",1,"L"
"490",33040,"Drewensee/Priepert","MV","07.09.2022","MB",8,"1_1",1,3,18,12,2,"SER","Alnus spp.",28,"LB","ERL","bu",1.8,0.12,130,1.3,1,"FI",1,"S"
"491",33040,"Drewensee/Priepert","MV","07.09.2022","MB",9,"1_1",1,3,38,16,2,"SER","Alnus spp.",28,"LB","ERL","bu",3.8,0.16,130,1.3,1,"FI",1,"S"
"492",33040,"Drewensee/Priepert","MV","07.09.2022","MB",10,"1_1",1,1,24,10,2,"SER","Alnus spp.",28,"LB","ERL","bu",2.4,0.1,NA,NA,1,"FI",1,"L"
"493",33040,"Drewensee/Priepert","MV","07.09.2022","MB",12,"1_1",1,3,38,12,2,"SER","Alnus spp.",28,"LB","ERL","bu",3.8,0.12,130,1.3,1,"FI",1,"S"
"494",33040,"Drewensee/Priepert","MV","07.09.2022","MB",13,"1_1",1,1,60,9,2,"SER","Alnus spp.",28,"LB","ERL","bu",6,0.09,NA,NA,1,"FI",1,"L"
"495",33040,"Drewensee/Priepert","MV","07.09.2022","MB",14,"1_1",1,4,8,10,2,"SER","Alnus spp.",28,"LB","ERL","bu",0.8,0.1,80,0.8,1,"FI",1,"S"
"496",33040,"Drewensee/Priepert","MV","07.09.2022","MB",15,"1_1",1,1,96,12,2,"SER","Alnus spp.",28,"LB","ERL","bu",9.6,0.12,NA,NA,1,"FI",1,"L"
"497",33040,"Drewensee/Priepert","MV","07.09.2022","MB",16,"1_1",1,1,72,9,2,"SER","Alnus spp.",28,"LB","ERL","bu",7.2,0.09,NA,NA,1,"FI",1,"L"
"498",33040,"Drewensee/Priepert","MV","07.09.2022","MB",17,"1_1",1,3,58,19,2,"SER","Alnus spp.",28,"LB","ERL","bu",5.8,0.19,130,1.3,1,"FI",1,"S"
"499",33040,"Drewensee/Priepert","MV","07.09.2022","MB",18,"1_1",1,2,202,17,2,"SER","Alnus spp.",28,"LB","ERL","bu",20.2,0.17,130,1.3,1,"FI",1,"S"
"500",33040,"Drewensee/Priepert","MV","07.09.2022","MB",19,"1_1",1,3,33,10,2,"SER","Alnus spp.",28,"LB","ERL","bu",3.3,0.1,130,1.3,1,"FI",1,"S"
"501",33040,"Drewensee/Priepert","MV","07.09.2022","MB",20,"1_1",1,3,45,18,2,"SER","Alnus spp.",28,"LB","ERL","bu",4.5,0.18,130,1.3,1,"FI",1,"S"
"502",33040,"Drewensee/Priepert","MV","07.09.2022","MB",21,"1_1",1,3,38,11,2,"SER","Alnus spp.",28,"LB","ERL","bu",3.8,0.11,130,1.3,1,"FI",1,"S"
"503",33040,"Drewensee/Priepert","MV","07.09.2022","MB",22,"1_1",1,3,43,15,2,"SER","Alnus spp.",28,"LB","ERL","bu",4.3,0.15,130,1.3,1,"FI",1,"S"
"504",33040,"Drewensee/Priepert","MV","07.09.2022","MB",23,"1_1",1,1,21,9,2,"SER","Alnus spp.",28,"LB","ERL","bu",2.1,0.09,NA,NA,1,"FI",1,"L"
"505",33040,"Drewensee/Priepert","MV","07.09.2022","MB",24,"1_3",1,1,24,9,4,"SER","Alnus spp.",28,"LB","ERL","bu",2.4,0.09,NA,NA,3,"FI",1,"L"
"506",33040,"Drewensee/Priepert","MV","07.09.2022","MB",25,"1_2",1,1,14,14,3,"SER","Alnus spp.",28,"LB","ERL","bu",1.4,0.14,NA,NA,2,"FI",1,"L"
"507",33040,"Drewensee/Priepert","MV","07.09.2022","MB",26,"1_3",1,1,12,12,4,"SER","Alnus spp.",28,"LB","ERL","bu",1.2,0.12,NA,NA,3,"FI",1,"L"
"508",33040,"Drewensee/Priepert","MV","07.09.2022","MB",27,"1_1",1,4,6,12,2,"SER","Alnus spp.",28,"LB","ERL","bu",0.6,0.12,60,0.6,1,"FI",1,"S"
"509",33040,"Drewensee/Priepert","MV","07.09.2022","MB",28,"1_2",1,1,52,11,3,"SER","Alnus spp.",28,"LB","ERL","bu",5.2,0.11,NA,NA,2,"FI",1,"L"
"510",33040,"Drewensee/Priepert","MV","07.09.2022","MB",29,"1_2",1,1,58,8,3,"SER","Alnus spp.",28,"LB","ERL","bu",5.8,0.08,NA,NA,2,"FI",1,"L"
"511",33040,"Drewensee/Priepert","MV","07.09.2022","MB",30,"1_1",1,1,95,12,2,"SER","Alnus spp.",28,"LB","ERL","bu",9.5,0.12,NA,NA,1,"FI",1,"L"
"512",33040,"Drewensee/Priepert","MV","07.09.2022","MB",31,"1_1",1,1,49,14,2,"SER","Alnus spp.",28,"LB","ERL","bu",4.9,0.14,NA,NA,1,"FI",1,"L"
"513",33040,"Drewensee/Priepert","MV","07.09.2022","MB",32,"1_2",1,1,34,15,3,"SER","Alnus spp.",28,"LB","ERL","bu",3.4,0.15,NA,NA,2,"FI",1,"L"
"514",33040,"Drewensee/Priepert","MV","07.09.2022","MB",33,"1_1",1,1,90,11,2,"SER","Alnus spp.",28,"LB","ERL","bu",9,0.11,NA,NA,1,"FI",1,"L"
"515",33040,"Drewensee/Priepert","MV","07.09.2022","MB",34,"1_1",1,1,42,11,2,"SER","Alnus spp.",28,"LB","ERL","bu",4.2,0.11,NA,NA,1,"FI",1,"L"
"516",33040,"Drewensee/Priepert","MV","07.09.2022","MB",35,"1_2",1,1,71,10,3,"SER","Alnus spp.",28,"LB","ERL","bu",7.1,0.1,NA,NA,2,"FI",1,"L"
"517",33040,"Drewensee/Priepert","MV","07.09.2022","MB",36,"1_1",1,3,60,19,2,"SER","Alnus spp.",28,"LB","ERL","bu",6,0.19,130,1.3,1,"FI",1,"S"
"518",29080,"Filzwald/Klingbrunn Bhf","BY","12.10.2022","MB",1,"2_1",2,3,95,12,1,"GFI","Picea abies",1,"NB","FI","fi",9.5,0.12,130,1.3,1,"BU",15,"S"
"519",29080,"Filzwald/Klingbrunn Bhf","BY","12.10.2022","MB",2,"2_1",2,2,85,13,1,"GFI","Picea abies",1,"NB","FI","fi",8.5,0.13,130,1.3,1,"BU",15,"S"
"520",29080,"Filzwald/Klingbrunn Bhf","BY","12.10.2022","MB",3,"2_3",2,3,14,21,4,"GFI","Picea abies",1,"NB","FI","fi",1.4,0.21,130,1.3,3,"BU",15,"S"
