"","plot_ID","SP_group","DW_type","dec_type","compartiment","D_mean","L_mean","B_t","C_t","N_t","plot_A_ha","B_t_ha","C_t_ha","N_t_ha","C_share","N_share","B_share"
"290",29080,2,4,3,"bg",15,1.3,0,0,0,0.0500343869018386,0,0,0,0.605107916791861,3.04508230551639,0.605107916791861
"291",29080,2,4,3,"total",15,1.3,0.00707565205404761,0.00353782602702381,6.05817328867556e-05,0.0500343869018386,0.141415784067249,0.0707078920336246,0.00121080194318379,0.605107916791861,3.04508230551639,0.605107916791861
"292",29080,2,4,4,"ag",13,0.575,0.00471203555121116,0.00235601777560558,6.2905674608669e-06,0.0500343869018386,0.0941759426463165,0.0470879713231582,0.000125724883432832,0.402972050414986,0.316189299215816,0.402972050414986
"293",29080,2,4,4,"bg",13,0.575,0,0,0,0.0500343869018386,0,0,0,0.402972050414986,0.316189299215816,0.402972050414986
"294",29080,2,4,4,"total",13,0.575,0.00471203555121116,0.00235601777560558,6.2905674608669e-06,0.0500343869018386,0.0941759426463165,0.0470879713231582,0.000125724883432832,0.402972050414986,0.316189299215816,0.402972050414986
"295",29080,2,4,5,"ag",11.5,0.4,0.0011061155034208,0.000553057751710398,1.47666419706676e-06,0.0500343869018386,0.0221071061706194,0.0110535530853097,2.95129867377769e-05,0.0945947091368428,0.0742230999909316,0.0945947091368428
"296",29080,2,4,5,"bg",11.5,0.4,0,0,0,0.0500343869018386,0,0,0,0.0945947091368428,0.0742230999909316,0.0945947091368428
"297",29080,2,4,5,"total",11.5,0.4,0.0011061155034208,0.000553057751710398,1.47666419706676e-06,0.0500343869018386,0.0221071061706194,0.0110535530853097,2.95129867377769e-05,0.0945947091368428,0.0742230999909316,0.0945947091368428
"298",29090,2,1,2,"ag",9,4.3,0.0101762155075815,0.00508810775379076,1.35852477026213e-05,0.0500343869018386,0.203384434939635,0.101692217469817,0.000271518220644413,1.86691718414934,0.789228970202361,1.86691718414934
"299",29090,2,1,2,"bg",9,4.3,0,0,0,0.0500343869018386,0,0,0,1.86691718414934,0.789228970202361,1.86691718414934
"300",29090,2,1,2,"total",9,4.3,0.0101762155075815,0.00508810775379076,1.35852477026213e-05,0.0500343869018386,0.203384434939635,0.101692217469817,0.000271518220644413,1.86691718414934,0.789228970202361,1.86691718414934
"301",29090,2,1,3,"ag",9.33333333333333,5.26666666666667,0.0330922803758534,0.0165461401879267,4.41781943017644e-05,0.0500343869018386,0.661390743945289,0.330695371972644,0.00088295664316696,6.07107296915446,2.56651270241128,6.07107296915446
"302",29090,2,1,3,"bg",9.33333333333333,5.26666666666667,0,0,0,0.0500343869018386,0,0,0,6.07107296915446,2.56651270241128,6.07107296915446
"303",29090,2,1,3,"total",9.33333333333333,5.26666666666667,0.0330922803758534,0.0165461401879267,4.41781943017644e-05,0.0500343869018386,0.661390743945289,0.330695371972644,0.00088295664316696,6.07107296915446,2.56651270241128,6.07107296915446
"304",29090,2,1,4,"ag",11,4.325,0.0479575585383668,0.0239787792691834,6.40233406487196e-05,0.0500343869018386,0.958491979375177,0.479245989687589,0.00127958679246586,8.79824037515917,3.71940772190368,8.79824037515917
"305",29090,2,1,4,"bg",11,4.325,0,0,0,0.0500343869018386,0,0,0,8.79824037515917,3.71940772190368,8.79824037515917
"306",29090,2,1,4,"total",11,4.325,0.0479575585383668,0.0239787792691834,6.40233406487196e-05,0.0500343869018386,0.958491979375177,0.479245989687589,0.00127958679246586,8.79824037515917,3.71940772190368,8.79824037515917
"307",29090,2,1,5,"ag",8,1.5,0.000927398151339707,0.000463699075669853,1.23807653203851e-06,0.0500343869018386,0.0185352156539691,0.00926760782698456,2.47445128980488e-05,0.170139433858737,0.0719255097736586,0.170139433858737
"308",29090,2,1,5,"bg",8,1.5,0,0,0,0.0500343869018386,0,0,0,0.170139433858737,0.0719255097736586,0.170139433858737
"309",29090,2,1,5,"total",8,1.5,0.000927398151339707,0.000463699075669853,1.23807653203851e-06,0.0500343869018386,0.0185352156539691,0.00926760782698456,2.47445128980488e-05,0.170139433858737,0.0719255097736586,0.170139433858737
"310",29090,2,2,1,"ag",14.1,7.57,0.102713489161592,0.051356744580796,0.000966522345586387,0.0500343869018386,2.05285795473228,1.02642897736614,0.0193171617648196,18.8437025352744,56.1496891468183,18.8437025352744
"311",29090,2,2,1,"bg",14.1,7.57,0,0,0,0.0500343869018386,0,0,0,18.8437025352744,56.1496891468183,18.8437025352744
"312",29090,2,2,1,"total",14.1,7.57,0.102713489161592,0.051356744580796,0.000966522345586387,0.0500343869018386,2.05285795473228,1.02642897736614,0.0193171617648196,18.8437025352744,56.1496891468183,18.8437025352744
"313",29090,2,3,1,"ag",10,5,0.0340679174115777,0.0170339587057888,6.67567505224377e-05,0.0500343869018386,0.680890074228646,0.340445037114323,0.00133421741838081,6.25006225511535,3.87820396228133,6.25006225511535
"314",29090,2,3,1,"bg",10,5,0,0,0,0.0500343869018386,0,0,0,6.25006225511535,3.87820396228133,6.25006225511535
"315",29090,2,3,1,"total",10,5,0.0340679174115777,0.0170339587057888,6.67567505224377e-05,0.0500343869018386,0.680890074228646,0.340445037114323,0.00133421741838081,6.25006225511535,3.87820396228133,6.25006225511535
"316",29090,2,3,2,"ag",11.4285714285714,4.6,0.269735809427257,0.134867904713629,0.000483382963499371,0.0500343869018386,5.39100858688338,2.69550429344169,0.00966101502248263,49.4854317329465,28.0819199507391,49.4854317329465
"317",29090,2,3,2,"bg",11.4285714285714,4.6,0,0,0,0.0500343869018386,0,0,0,49.4854317329465,28.0819199507391,49.4854317329465
"318",29090,2,3,2,"total",11.4285714285714,4.6,0.269735809427257,0.134867904713629,0.000483382963499371,0.0500343869018386,5.39100858688338,2.69550429344169,0.00966101502248263,49.4854317329465,28.0819199507391,49.4854317329465
"319",29090,2,3,3,"ag",13,7.43333333333333,0.0417519128103005,0.0208759564051502,7.54253651093716e-05,0.0500343869018386,0.834464363323022,0.417232181661511,0.00150747055734583,7.65975950868789,4.38180330130604,7.65975950868789
"320",29090,2,3,3,"bg",13,7.43333333333333,0,0,0,0.0500343869018386,0,0,0,7.65975950868789,4.38180330130604,7.65975950868789
"321",29090,2,3,3,"total",13,7.43333333333333,0.0417519128103005,0.0208759564051502,7.54253651093716e-05,0.0500343869018386,0.834464363323022,0.417232181661511,0.00150747055734583,7.65975950868789,4.38180330130604,7.65975950868789
"322",29090,2,3,4,"ag",11,1.9,0.00254593883248753,0.00127296941624377,3.39882834137086e-06,0.0500343869018386,0.0508837819374575,0.0254418909687287,6.79298488865057e-05,0.46707510789477,0.197453432611106,0.46707510789477
"323",29090,2,3,4,"bg",11,1.9,0,0,0,0.0500343869018386,0,0,0,0.46707510789477,0.197453432611106,0.46707510789477
"324",29090,2,3,4,"total",11,1.9,0.00254593883248753,0.00127296941624377,3.39882834137086e-06,0.0500343869018386,0.0508837819374575,0.0254418909687287,6.79298488865057e-05,0.46707510789477,0.197453432611106,0.46707510789477
"325",29090,2,4,5,"ag",27,0.3,0.00211272891352077,0.00105636445676038,2.82049309955023e-06,0.0500343869018386,0.0422255381616984,0.0211127690808492,5.63710934458674e-05,0.387598897759436,0.163855301953116,0.387598897759436
"326",29090,2,4,5,"bg",27,0.3,0,0,0,0.0500343869018386,0,0,0,0.387598897759436,0.163855301953116,0.387598897759436
"327",29090,2,4,5,"total",27,0.3,0.00211272891352077,0.00105636445676038,2.82049309955023e-06,0.0500343869018386,0.0422255381616984,0.0211127690808492,5.63710934458674e-05,0.387598897759436,0.163855301953116,0.387598897759436
"328",32010,1,1,1,"ag",6,8.4,0.0271132012375414,0.0135566006187707,2.20159194048836e-05,0.0500343869018386,0.541891345460756,0.270945672730378,0.000440015772514134,9.36539178067942,6.94013230864031,9.36539178067942
"329",32010,1,1,1,"bg",6,8.4,0,0,0,0.0500343869018386,0,0,0,9.36539178067942,6.94013230864031,9.36539178067942
"330",32010,1,1,1,"total",6,8.4,0.0271132012375414,0.0135566006187707,2.20159194048836e-05,0.0500343869018386,0.541891345460756,0.270945672730378,0.000440015772514134,9.36539178067942,6.94013230864031,9.36539178067942
"331",32010,1,1,2,"ag",25,0.5,0.0142353417115787,0.00711767085578937,1.15590974698019e-05,0.0500343869018386,0.284511165081462,0.142255582540731,0.000231023066046147,4.91714538216115,3.64380266540675,4.91714538216115
"332",32010,1,1,2,"bg",25,0.5,0,0,0,0.0500343869018386,0,0,0,4.91714538216115,3.64380266540675,4.91714538216115
"333",32010,1,1,2,"total",25,0.5,0.0142353417115787,0.00711767085578937,1.15590974698019e-05,0.0500343869018386,0.284511165081462,0.142255582540731,0.000231023066046147,4.91714538216115,3.64380266540675,4.91714538216115
"334",32010,1,1,3,"ag",20,6.7,0.077880081882491,0.0389400409412455,6.32386264885827e-05,0.0500343869018386,1.55653115197119,0.778265575985594,0.0012639032954006,26.9011937155917,19.934867437337,26.9011937155917
"335",32010,1,1,3,"bg",20,6.7,0,0,0,0.0500343869018386,0,0,0,26.9011937155917,19.934867437337,26.9011937155917
"336",32010,1,1,3,"total",20,6.7,0.077880081882491,0.0389400409412455,6.32386264885827e-05,0.0500343869018386,1.55653115197119,0.778265575985594,0.0012639032954006,26.9011937155917,19.934867437337,26.9011937155917
"337",32010,1,1,4,"ag",11.6666666666667,1.72222222222222,0.0339400391534247,0.0169700195767123,2.75593117925808e-05,0.0500343869018386,0.678334266791574,0.339167133395787,0.000550807424634758,11.7235054960351,8.68758949640575,11.7235054960351
"338",32010,1,1,4,"bg",11.6666666666667,1.72222222222222,0,0,0,0.0500343869018386,0,0,0,11.7235054960351,8.68758949640575,11.7235054960351
"339",32010,1,1,4,"total",11.6666666666667,1.72222222222222,0.0339400391534247,0.0169700195767123,2.75593117925808e-05,0.0500343869018386,0.678334266791574,0.339167133395787,0.000550807424634758,11.7235054960351,8.68758949640575,11.7235054960351
"340",32010,1,1,5,"ag",15,1.18571428571429,0.0295380395272146,0.0147690197636073,2.39848880960983e-05,0.0500343869018386,0.590354781106136,0.295177390553068,0.000479368082258182,10.202974933942,7.56081514169834,10.202974933942
"341",32010,1,1,5,"bg",15,1.18571428571429,0,0,0,0.0500343869018386,0,0,0,10.202974933942,7.56081514169834,10.202974933942
"342",32010,1,1,5,"total",15,1.18571428571429,0.0295380395272146,0.0147690197636073,2.39848880960983e-05,0.0500343869018386,0.590354781106136,0.295177390553068,0.000479368082258182,10.202974933942,7.56081514169834,10.202974933942
"343",32010,1,4,4,"ag",16.25,0.7,0.0115156649513661,0.00575783247568303,9.35071994050925e-06,0.0500343869018386,0.230155012670754,0.115077506335377,0.000186885870288652,3.97771967019714,2.94765039672976,3.97771967019714
"344",32010,1,4,4,"bg",16.25,0.7,0,0,0,0.0500343869018386,0,0,0,3.97771967019714,2.94765039672976,3.97771967019714
"345",32010,1,4,4,"total",16.25,0.7,0.0115156649513661,0.00575783247568303,9.35071994050925e-06,0.0500343869018386,0.230155012670754,0.115077506335377,0.000186885870288652,3.97771967019714,2.94765039672976,3.97771967019714
"346",32010,1,4,5,"ag",20.1428571428571,0.6,0.0480511308755539,0.024025565437777,3.90175182709498e-05,0.0500343869018386,0.960362139938367,0.480181069969183,0.000779814057629954,16.5977326768468,12.2995880469619,16.5977326768468
"347",32010,1,4,5,"bg",20.1428571428571,0.6,0,0,0,0.0500343869018386,0,0,0,16.5977326768468,12.2995880469619,16.5977326768468
"348",32010,1,4,5,"total",20.1428571428571,0.6,0.0480511308755539,0.024025565437777,3.90175182709498e-05,0.0500343869018386,0.960362139938367,0.480181069969183,0.000779814057629954,16.5977326768468,12.2995880469619,16.5977326768468
"349",32010,1,5,1,"ag",11,10.7,0.0472306866306601,0.0236153433153301,0.000120500138813032,0.0500343869018386,0.943964532298976,0.471982266149488,0.00240834646479108,16.3143363445467,37.9855545068202,16.3143363445467
"350",32010,1,5,1,"bg",11,10.7,0,0,0,0.0500343869018386,0,0,0,16.3143363445467,37.9855545068202,16.3143363445467
"351",32010,1,5,1,"total",11,10.7,0.0472306866306601,0.0236153433153301,0.000120500138813032,0.0500343869018386,0.943964532298976,0.471982266149488,0.00240834646479108,16.3143363445467,37.9855545068202,16.3143363445467
"352",32020,1,1,2,"ag",15,7.3,0.164874866530842,0.082437433265421,0.000133878391623044,0.0500343869018386,3.2952310748667,1.64761553743335,0.00267572763279176,33.9753235077293,30.6180353884016,33.9753235077293
"353",32020,1,1,2,"bg",15,7.3,0,0,0,0.0500343869018386,0,0,0,33.9753235077293,30.6180353884016,33.9753235077293
"354",32020,1,1,2,"total",15,7.3,0.164874866530842,0.082437433265421,0.000133878391623044,0.0500343869018386,3.2952310748667,1.64761553743335,0.00267572763279176,33.9753235077293,30.6180353884016,33.9753235077293
"355",32020,1,1,3,"ag",13,1.5,0.0165931069980979,0.00829655349904895,1.34736028824555e-05,0.0500343869018386,0.331634062602817,0.165817031301408,0.000269286858833487,3.41929725324924,3.08141773189098,3.41929725324924
"356",32020,1,1,3,"bg",13,1.5,0,0,0,0.0500343869018386,0,0,0,3.41929725324924,3.08141773189098,3.41929725324924
"357",32020,1,1,3,"total",13,1.5,0.0165931069980979,0.00829655349904895,1.34736028824555e-05,0.0500343869018386,0.331634062602817,0.165817031301408,0.000269286858833487,3.41929725324924,3.08141773189098,3.41929725324924
"358",32020,1,1,4,"ag",16.5,8.23333333333333,0.243996191670766,0.121998095835383,0.000198124907636662,0.0500343869018386,4.87657003071622,2.43828501535811,0.00395977486494157,50.2796437146318,45.311236263007,50.2796437146318
"359",32020,1,1,4,"bg",16.5,8.23333333333333,0,0,0,0.0500343869018386,0,0,0,50.2796437146318,45.311236263007,50.2796437146318
"360",32020,1,1,4,"total",16.5,8.23333333333333,0.243996191670766,0.121998095835383,0.000198124907636662,0.0500343869018386,4.87657003071622,2.43828501535811,0.00395977486494157,50.2796437146318,45.311236263007,50.2796437146318
"361",32020,1,1,5,"ag",20.5,3.25,0.0347329771391907,0.0173664885695954,2.82031774370229e-05,0.0500343869018386,0.694182127330402,0.347091063665201,0.000563675887392286,7.15733185730782,6.4500766282249,7.15733185730782
"362",32020,1,1,5,"bg",20.5,3.25,0,0,0,0.0500343869018386,0,0,0,7.15733185730782,6.4500766282249,7.15733185730782
"363",32020,1,1,5,"total",20.5,3.25,0.0347329771391907,0.0173664885695954,2.82031774370229e-05,0.0500343869018386,0.694182127330402,0.347091063665201,0.000563675887392286,7.15733185730782,6.4500766282249,7.15733185730782
"364",32020,1,4,3,"ag",32,0.3,0.00892714968444075,0.00446357484222038,5.04562500164591e-05,0.0500343869018386,0.178420287270727,0.0892101436353636,0.00100843146365415,1.83959389877087,11.5393621766821,1.83959389877087
"365",32020,1,4,3,"bg",32,0.3,0,0,0,0.0500343869018386,0,0,0,1.83959389877087,11.5393621766821,1.83959389877087
"366",32020,1,4,3,"total",32,0.3,0.00892714968444075,0.00446357484222038,5.04562500164591e-05,0.0500343869018386,0.178420287270727,0.0892101436353636,0.00100843146365415,1.83959389877087,11.5393621766821,1.83959389877087
"367",32020,1,4,4,"ag",17.5,0.3,0.00333000967298884,0.00166500483649442,2.70396785446694e-06,0.0500343869018386,0.0665544214526285,0.0332772107263142,5.40421902195343e-05,0.686206201734816,0.618398402113152,0.686206201734816
"368",32020,1,4,4,"bg",17.5,0.3,0,0,0,0.0500343869018386,0,0,0,0.686206201734816,0.618398402113152,0.686206201734816
"369",32020,1,4,4,"total",17.5,0.3,0.00333000967298884,0.00166500483649442,2.70396785446694e-06,0.0500343869018386,0.0665544214526285,0.0332772107263142,5.40421902195343e-05,0.686206201734816,0.618398402113152,0.686206201734816
"370",32020,1,4,5,"ag",24.3333333333333,0.433333333333333,0.0128239812119535,0.00641199060597677,1.04130727441063e-05,0.0500343869018386,0.25630335467311,0.128151677336555,0.000208118323994565,2.64260356657611,2.38147340968031,2.64260356657611
"371",32020,1,4,5,"bg",24.3333333333333,0.433333333333333,0,0,0,0.0500343869018386,0,0,0,2.64260356657611,2.38147340968031,2.64260356657611
"372",32020,1,4,5,"total",24.3333333333333,0.433333333333333,0.0128239812119535,0.00641199060597677,1.04130727441063e-05,0.0500343869018386,0.25630335467311,0.128151677336555,0.000208118323994565,2.64260356657611,2.38147340968031,2.64260356657611
"373",32050,1,1,5,"ag",11.4285714285714,5.01428571428571,0.0980442372499244,0.0490221186249622,7.96119206469386e-05,0.0500343869018386,1.95953709680255,0.979768548401275,0.00159114412260367,100,100,100
"374",32050,1,1,5,"bg",11.4285714285714,5.01428571428571,0,0,0,0.0500343869018386,0,0,0,100,100,100
"375",32050,1,1,5,"total",11.4285714285714,5.01428571428571,0.0980442372499244,0.0490221186249622,7.96119206469386e-05,0.0500343869018386,1.95953709680255,0.979768548401275,0.00159114412260367,100,100,100
"376",32070,1,1,1,"ag",8.5,7.9,0.0531877919438059,0.026593895971903,4.31884870583704e-05,0.0500343869018386,1.06302475631717,0.531512378158584,0.000863176102129541,7.44236697617763,5.5328091766065,7.44236697617763
"377",32070,1,1,1,"bg",8.5,7.9,0,0,0,0.0500343869018386,0,0,0,7.44236697617763,5.5328091766065,7.44236697617763
"378",32070,1,1,1,"total",8.5,7.9,0.0531877919438059,0.026593895971903,4.31884870583704e-05,0.0500343869018386,1.06302475631717,0.531512378158584,0.000863176102129541,7.44236697617763,5.5328091766065,7.44236697617763
"379",32070,1,1,2,"ag",12.3333333333333,4.65555555555556,0.3197918268276,0.1598959134138,0.000259670963384012,0.0500343869018386,6.39144089953562,3.19572044976781,0.00518985001042292,44.7472633146302,33.2660388674314,44.7472633146302
"380",32070,1,1,2,"bg",12.3333333333333,4.65555555555556,0,0,0,0.0500343869018386,0,0,0,44.7472633146302,33.2660388674314,44.7472633146302
"381",32070,1,1,2,"total",12.3333333333333,4.65555555555556,0.3197918268276,0.1598959134138,0.000259670963384012,0.0500343869018386,6.39144089953562,3.19572044976781,0.00518985001042292,44.7472633146302,33.2660388674314,44.7472633146302
"382",32070,1,1,3,"ag",12.1111111111111,2.51111111111111,0.092523280860322,0.046261640430161,7.51289040585815e-05,0.0500343869018386,1.84919385625413,0.924596928127065,0.00150154541127835,12.946433473493,9.62464578214825,12.946433473493
"383",32070,1,1,3,"bg",12.1111111111111,2.51111111111111,0,0,0,0.0500343869018386,0,0,0,12.946433473493,9.62464578214825,12.946433473493
"384",32070,1,1,3,"total",12.1111111111111,2.51111111111111,0.092523280860322,0.046261640430161,7.51289040585815e-05,0.0500343869018386,1.84919385625413,0.924596928127065,0.00150154541127835,12.946433473493,9.62464578214825,12.946433473493
"385",32070,1,3,2,"ag",20,5.6,0.11138175335823,0.0556908766791148,0.000140240298312973,0.0500343869018386,2.2261040907076,1.1130520453538,0.00280287832022619,15.5852283512323,17.9659641326951,15.5852283512323
"386",32070,1,3,2,"bg",20,5.6,0,0,0,0.0500343869018386,0,0,0,15.5852283512323,17.9659641326951,15.5852283512323
"387",32070,1,3,2,"total",20,5.6,0.11138175335823,0.0556908766791148,0.000140240298312973,0.0500343869018386,2.2261040907076,1.1130520453538,0.00280287832022619,15.5852283512323,17.9659641326951,15.5852283512323
"388",32070,1,3,4,"ag",13.3333333333333,2.7,0.0837024462770622,0.0418512231385311,6.79663863769745e-05,0.0500343869018386,1.67289840967326,0.836449204836628,0.00135839350865468,11.7121673833696,8.70706690278529,11.7121673833696
"389",32070,1,3,4,"bg",13.3333333333333,2.7,0,0,0,0.0500343869018386,0,0,0,11.7121673833696,8.70706690278529,11.7121673833696
"390",32070,1,3,4,"total",13.3333333333333,2.7,0.0837024462770622,0.0418512231385311,6.79663863769745e-05,0.0500343869018386,1.67289840967326,0.836449204836628,0.00135839350865468,11.7121673833696,8.70706690278529,11.7121673833696
"391",32070,1,4,1,"ag",17,1.1,0.0144813284163548,0.00724066420817742,8.18484682092375e-05,0.0500343869018386,0.28942751801407,0.144713759007035,0.00163584433181552,2.02631762737827,10.4854785810675,2.02631762737827
"392",32070,1,4,1,"bg",17,1.1,0,0,0,0.0500343869018386,0,0,0,2.02631762737827,10.4854785810675,2.02631762737827
"393",32070,1,4,1,"total",17,1.1,0.0144813284163548,0.00724066420817742,8.18484682092375e-05,0.0500343869018386,0.28942751801407,0.144713759007035,0.00163584433181552,2.02631762737827,10.4854785810675,2.02631762737827
"394",32070,1,4,3,"ag",19,0.8,0.0166105428373253,0.00830527141866266,9.38827881165627e-05,0.0500343869018386,0.331982539726392,0.165991269863196,0.00187636531453357,2.32425056485712,12.027176384176,2.32425056485712
"395",32070,1,4,3,"bg",19,0.8,0,0,0,0.0500343869018386,0,0,0,2.32425056485712,12.027176384176,2.32425056485712
"396",32070,1,4,3,"total",19,0.8,0.0166105428373253,0.00830527141866266,9.38827881165627e-05,0.0500343869018386,0.331982539726392,0.165991269863196,0.00187636531453357,2.32425056485712,12.027176384176,2.32425056485712
"397",32070,1,4,4,"ag",16.5,0.65,0.00645715100037212,0.00322857550018606,5.24320661230216e-06,0.0500343869018386,0.129054264480951,0.0645271322404756,0.000104792062758532,0.903524767791349,0.671698955793055,0.903524767791349
"398",32070,1,4,4,"bg",16.5,0.65,0,0,0,0.0500343869018386,0,0,0,0.903524767791349,0.671698955793055,0.903524767791349
"399",32070,1,4,4,"total",16.5,0.65,0.00645715100037212,0.00322857550018606,5.24320661230216e-06,0.0500343869018386,0.129054264480951,0.0645271322404756,0.000104792062758532,0.903524767791349,0.671698955793055,0.903524767791349
"400",32070,1,4,5,"ag",15.6,0.68,0.0165261910745764,0.00826309553728821,1.34192671525561e-05,0.0500343869018386,0.330296663912337,0.165148331956169,0.000268200891096818,2.31244754107061,1.71912121729688,2.31244754107061
"401",32070,1,4,5,"bg",15.6,0.68,0,0,0,0.0500343869018386,0,0,0,2.31244754107061,1.71912121729688,2.31244754107061
"402",32070,1,4,5,"total",15.6,0.68,0.0165261910745764,0.00826309553728821,1.34192671525561e-05,0.0500343869018386,0.330296663912337,0.165148331956169,0.000268200891096818,2.31244754107061,1.71912121729688,2.31244754107061
"403",32080,1,1,1,"ag",7,13,0.0290173205448821,0.0145086602724411,2.35620642824443e-05,0.0500343869018386,0.579947558902052,0.289973779451026,0.000470917417828466,9.89620316975286,8.53316216852461,9.89620316975286
"404",32080,1,1,1,"bg",7,13,0,0,0,0.0500343869018386,0,0,0,9.89620316975286,8.53316216852461,9.89620316975286
"405",32080,1,1,1,"total",7,13,0.0290173205448821,0.0145086602724411,2.35620642824443e-05,0.0500343869018386,0.579947558902052,0.289973779451026,0.000470917417828466,9.89620316975286,8.53316216852461,9.89620316975286
"406",32080,1,1,2,"ag",7.83333333333333,7.4,0.127840201533999,0.0639201007669994,0.000103806243645607,0.0500343869018386,2.55504682779077,1.27752341389538,0.0020746980241661,43.5992222536804,37.5941386338265,43.5992222536804
"407",32080,1,1,2,"bg",7.83333333333333,7.4,0,0,0,0.0500343869018386,0,0,0,43.5992222536804,37.5941386338265,43.5992222536804
"408",32080,1,1,2,"total",7.83333333333333,7.4,0.127840201533999,0.0639201007669994,0.000103806243645607,0.0500343869018386,2.55504682779077,1.27752341389538,0.0020746980241661,43.5992222536804,37.5941386338265,43.5992222536804
"409",32080,1,1,3,"ag",9,2.3,0.0226811208616732,0.0113405604308366,1.84170701396786e-05,0.0500343869018386,0.453310658251311,0.226655329125655,0.000368088254500064,7.73527589556942,6.66986747371131,7.73527589556942
"410",32080,1,1,3,"bg",9,2.3,0,0,0,0.0500343869018386,0,0,0,7.73527589556942,6.66986747371131,7.73527589556942
"411",32080,1,1,3,"total",9,2.3,0.0226811208616732,0.0113405604308366,1.84170701396786e-05,0.0500343869018386,0.453310658251311,0.226655329125655,0.000368088254500064,7.73527589556942,6.66986747371131,7.73527589556942
"412",32080,1,1,4,"ag",8.66666666666667,2.2,0.00779806128474058,0.00389903064237029,6.33202576320935e-06,0.0500343869018386,0.155854038944045,0.0779270194720226,0.000126553479622565,2.65948741492563,2.29318628644094,2.65948741492563
"413",32080,1,1,4,"bg",8.66666666666667,2.2,0,0,0,0.0500343869018386,0,0,0,2.65948741492563,2.29318628644094,2.65948741492563
"414",32080,1,1,4,"total",8.66666666666667,2.2,0.00779806128474058,0.00389903064237029,6.33202576320935e-06,0.0500343869018386,0.155854038944045,0.0779270194720226,0.000126553479622565,2.65948741492563,2.29318628644094,2.65948741492563
"415",32080,1,1,5,"ag",11.0952380952381,1.06666666666667,0.0581163224987576,0.0290581612493788,4.71904538689912e-05,0.0500343869018386,1.16152762324788,0.580763811623941,0.00094316043007728,19.8202633505395,17.090344497974,19.8202633505395
"416",32080,1,1,5,"bg",11.0952380952381,1.06666666666667,0,0,0,0.0500343869018386,0,0,0,19.8202633505395,17.090344497974,19.8202633505395
"417",32080,1,1,5,"total",11.0952380952381,1.06666666666667,0.0581163224987576,0.0290581612493788,4.71904538689912e-05,0.0500343869018386,1.16152762324788,0.580763811623941,0.00094316043007728,19.8202633505395,17.090344497974,19.8202633505395
"418",32080,1,4,3,"ag",26,0.4,0.00785775154515879,0.0039288757725794,4.44120117332375e-05,0.0500343869018386,0.157047023691421,0.0785235118457107,0.000887629777903914,2.67984446145032,16.0841127418747,2.67984446145032
"419",32080,1,4,3,"bg",26,0.4,0,0,0,0.0500343869018386,0,0,0,2.67984446145032,16.0841127418747,2.67984446145032
"420",32080,1,4,3,"total",26,0.4,0.00785775154515879,0.0039288757725794,4.44120117332375e-05,0.0500343869018386,0.157047023691421,0.0785235118457107,0.000887629777903914,2.67984446145032,16.0841127418747,2.67984446145032
"421",32080,1,4,4,"ag",12,0.4,0.000950017618445553,0.000475008809222777,7.71414306177789e-07,0.0500343869018386,0.0189872940845537,0.00949364704227687,1.54176827966576e-05,0.32399846679297,0.279372948601943,0.32399846679297
"422",32080,1,4,4,"bg",12,0.4,0,0,0,0.0500343869018386,0,0,0,0.32399846679297,0.279372948601943,0.32399846679297
"423",32080,1,4,4,"total",12,0.4,0.000950017618445553,0.000475008809222777,7.71414306177789e-07,0.0500343869018386,0.0189872940845537,0.00949364704227687,1.54176827966576e-05,0.32399846679297,0.279372948601943,0.32399846679297
"424",32080,1,4,5,"ag",17.1818181818182,0.5,0.0389559059841461,0.0194779529920731,3.16321956591266e-05,0.0500343869018386,0.778582658773712,0.389291329386856,0.000632209118924254,13.2857049872889,11.455815249046,13.2857049872889
"425",32080,1,4,5,"bg",17.1818181818182,0.5,0,0,0,0.0500343869018386,0,0,0,13.2857049872889,11.455815249046,13.2857049872889
"426",32080,1,4,5,"total",17.1818181818182,0.5,0.0389559059841461,0.0194779529920731,3.16321956591266e-05,0.0500343869018386,0.778582658773712,0.389291329386856,0.000632209118924254,13.2857049872889,11.455815249046,13.2857049872889
"427",32080,4,1,5,"ag",23,0.2,NA,NA,NA,0.0500343869018386,NA,NA,NA,NA,NA,NA
"428",32080,4,1,5,"bg",23,0.2,0,0,0,0.0500343869018386,0,0,0,NA,NA,NA
"429",32080,4,1,5,"total",23,0.2,NA,NA,NA,0.0500343869018386,NA,NA,NA,NA,NA,NA
"430",32080,4,4,5,"ag",16,0.8,NA,NA,NA,0.0500343869018386,NA,NA,NA,NA,NA,NA
"431",32080,4,4,5,"bg",16,0.8,0,0,0,0.0500343869018386,0,0,0,NA,NA,NA
"432",32080,4,4,5,"total",16,0.8,NA,NA,NA,0.0500343869018386,NA,NA,NA,NA,NA,NA
"433",32090,1,1,2,"ag",11,5.95,0.556690689455009,0.278345344727505,0.000452032839837468,0.0500343869018386,11.1261619043553,5.56308095217764,0.00903444346633648,19.2239695330718,7.21406163936272,19.2239695330718
"434",32090,1,1,2,"bg",11,5.95,0,0,0,0.0500343869018386,0,0,0,19.2239695330718,7.21406163936272,19.2239695330718
"435",32090,1,1,2,"total",11,5.95,0.556690689455009,0.278345344727505,0.000452032839837468,0.0500343869018386,11.1261619043553,5.56308095217764,0.00903444346633648,19.2239695330718,7.21406163936272,19.2239695330718
