"","plot_ID","dec_type","DW_type","compartiment","D_mean","L_mean","B_t","C_t","N_t","plot_A_ha","B_t_ha","C_t_ha","N_t_ha","C_share","N_share","B_share"
"31",21030,1,2,"ag",25,16.9,0.0686081002585669,0.0343040501292834,0.000170157667203256,0.0500343869018386,1.37121896573186,0.68560948286593,0.00340081447459494,100,100,100
"32",21030,1,2,"bg",25,16.9,0,0,0,0.0500343869018386,0,0,0,100,100,100
"33",21030,1,2,"total",25,16.9,0.0686081002585669,0.0343040501292834,0.000170157667203256,0.0500343869018386,1.37121896573186,0.68560948286593,0.00340081447459494,100,100,100
"34",21030,2,1,"ag",13,9.7,0.0746751861369313,0.0373375930684657,6.06362511431883e-05,0.0500343869018386,1.49247728933773,0.746238644668865,0.00121189155894224,100,100,100
"35",21030,2,1,"bg",13,9.7,0,0,0,0.0500343869018386,0,0,0,100,100,100
"36",21030,2,1,"total",13,9.7,0.0746751861369313,0.0373375930684657,6.06362511431883e-05,0.0500343869018386,1.49247728933773,0.746238644668865,0.00121189155894224,100,100,100
"37",21030,3,1,"ag",12,5.8,0.0242706882045733,0.0121353441022867,1.97077988221135e-05,0.0500343869018386,0.48508015601729,0.242540078008645,0.000393885086686039,100,100,100
"38",21030,3,1,"bg",12,5.8,0,0,0,0.0500343869018386,0,0,0,100,100,100
"39",21030,3,1,"total",12,5.8,0.0242706882045733,0.0121353441022867,1.97077988221135e-05,0.0500343869018386,0.48508015601729,0.242540078008645,0.000393885086686039,100,100,100
"40",21030,5,1,"ag",12.5,3.85,0.0297626634019463,0.0148813317009732,2.41672826823804e-05,0.0500343869018386,0.594844171076524,0.297422085538262,0.000483013466914138,90.980024968789,90.980024968789,90.980024968789
"41",21030,5,1,"bg",12.5,3.85,0,0,0,0.0500343869018386,0,0,0,90.980024968789,90.980024968789,90.980024968789
"42",21030,5,1,"total",12.5,3.85,0.0297626634019463,0.0148813317009732,2.41672826823804e-05,0.0500343869018386,0.594844171076524,0.297422085538262,0.000483013466914138,90.980024968789,90.980024968789,90.980024968789
"43",21030,5,4,"ag",17,0.5,0.00295074089988421,0.00147537044994211,2.39600161070598e-06,0.0500343869018386,0.0589742591564719,0.0294871295782359,4.78870984350552e-05,9.01997503121099,9.01997503121099,9.01997503121099
"44",21030,5,4,"bg",17,0.5,0,0,0,0.0500343869018386,0,0,0,9.01997503121099,9.01997503121099,9.01997503121099
"45",21030,5,4,"total",17,0.5,0.00295074089988421,0.00147537044994211,2.39600161070598e-06,0.0500343869018386,0.0589742591564719,0.0294871295782359,4.78870984350552e-05,9.01997503121099,9.01997503121099,9.01997503121099
"46",23060,2,1,"ag",19,8.4,0.0885970597335349,0.0442985298667675,0.000118277074744269,0.0500343869018386,1.77072340083534,0.88536170041767,0.00236391574011518,72.4137992253564,18.741871502673,72.4137992253564
"47",23060,2,1,"bg",19,8.4,0,0,0,0.0500343869018386,0,0,0,72.4137992253564,18.741871502673,72.4137992253564
"48",23060,2,1,"total",19,8.4,0.0885970597335349,0.0442985298667675,0.000118277074744269,0.0500343869018386,1.77072340083534,0.88536170041767,0.00236391574011518,72.4137992253564,18.741871502673,72.4137992253564
