"","plot_ID","compartiment","stand_component","B_t_plot","C_t_plot","N_t_plot","Nt_plot","B_t_MA","C_t_MA","N_t_MA","Nt_MA","B_t_ha","C_t_ha","N_t_ha","Nt_ha"
"66",26030,"f","LT",0.268356391474967,0.134178195737483,0.00965359239621813,396,1.3408597970904,0.670429898545198,0.0482347890819433,1978.6392145511,5.36343918836158,2.68171959418079,0.192939156327773,7914.55685820442
"67",26030,"fw","LT",2.16756883048344,1.08378441524172,0.00254196952743583,396,10.8303956773566,5.41519783867829,0.0127011125989355,1978.6392145511,43.3215827094263,21.6607913547131,0.0508044503957421,7914.55685820442
"68",26030,"stw","LT",0.267978704908838,0.133989352454419,0.00328822056605241,396,1.33897266211425,0.669486331057127,0.0164298034295069,1978.6392145511,5.35589064845702,2.67794532422851,0.0657192137180276,7914.55685820442
"69",26030,"stwb","LT",0.0157659823593428,0.0078829911796714,0.00310805418231834,396,0.0787757347275671,0.0393878673637836,0.0155295906214259,1978.6392145511,0.315102938910269,0.157551469455134,0.0621183624857034,7914.55685820442
"70",26030,"sw","LT",8.527809736471,4.2639048682355,0.00302409405267719,396,42.609744340435,21.3048721702175,0.0151100784876713,1978.6392145511,170.43897736174,85.2194886808699,0.0604403139506854,7914.55685820442
"71",26030,"swb","LT",0.634483173996921,0.317241586998461,0.0039775477530931,396,3.17023557839182,1.58511778919591,0.0198740706111607,1978.6392145511,12.6809423135673,6.34047115678363,0.0794962824446429,7914.55685820442
"72",26030,"total","LT",11.8836454231451,5.94182271157254,0.0262524553948711,396,59.3773910253929,29.6886955126964,0.131172064955923,1978.6392145511,237.509564101572,118.754782050786,0.524688259823694,7914.55685820442
"73",27011,"ag","LT",17.8695594338538,8.93477971692692,0.0270060220008639,423,89.2863915216536,44.6431957608268,0.134937308484695,2113.54643372504,357.145566086614,178.572783043307,0.539749233938779,8454.18573490017
"74",27011,"bg","LT",2.85603626915973,1.42801813457987,0.00351272484422415,423,14.2703670715648,7.13518353578242,0.0175515533502773,2113.54643372504,57.0814682862594,28.5407341431297,0.0702062134011094,8454.18573490017
"75",27011,"f","LT",1.02578668783045,0.512893343915225,0.0079237513779933,423,5.12540850077227,2.56270425038614,0.0395915282900275,2113.54643372504,20.5016340030891,10.2508170015445,0.15836611316011,8454.18573490017
"76",27011,"fw","LT",2.05206409464217,1.02603204732109,0.00283806704617343,423,10.2532689101801,5.12663445509003,0.0141805827047575,2113.54643372504,41.0130756407203,20.5065378203601,0.05672233081903,8454.18573490017
"77",27011,"stw","LT",0.54649615362886,0.27324807681443,0.00382925502864021,423,2.73060282871567,1.36530141435784,0.0191331165711731,2113.54643372504,10.9224113148627,5.46120565743135,0.0765324662846922,8454.18573490017
"78",27011,"stwb","LT",0.0487975524982872,0.0243987762491436,0.00321092804817358,423,0.243820078149564,0.121910039074782,0.0160436064424704,2113.54643372504,0.975280312598254,0.487640156299127,0.0641744257698816,8454.18573490017
"79",27011,"sw","LT",12.9825014847767,6.49125074238834,0.00432957567235782,423,64.8678953049169,32.4339476524584,0.0216330005244789,2113.54643372504,259.471581219667,129.735790609834,0.0865320020979156,8454.18573490017
"80",27011,"swb","LT",1.21391346047739,0.606956730238695,0.00487444482752552,423,6.06539589891918,3.03269794945959,0.0243554739517873,2113.54643372504,24.2615835956767,12.1307917978384,0.0974218958071493,8454.18573490017
"81",27011,"total","LT",20.7255957030136,10.3627978515068,0.030518746845088,423,103.556758593218,51.7783792966092,0.152488861834972,2113.54643372504,414.227034372874,207.113517186437,0.609955447339888,8454.18573490017
"82",27040,"ag","LT",0.0769123605222979,0.038456180261149,0.00145749616625062,27,0.384297506598765,0.192148753299382,0.00728247239798327,134.907219173939,1.53719002639506,0.76859501319753,0.0291298895919331,539.628876695756
"83",27040,"bg","LT",1.17263727283488e-05,5.86318636417441e-06,3.9379574460557e-08,27,5.8591567991802e-05,2.9295783995901e-05,1.96762551212104e-07,134.907219173939,0.000234366271967208,0.000117183135983604,7.87050204848417e-07,539.628876695756
"84",27040,"f","LT",0.00611056264245578,0.00305528132122789,0.000474227156367867,27,0.0305318153215505,0.0152659076607753,0.00236950618230939,134.907219173939,0.122127261286202,0.0610636306431011,0.00947802472923757,539.628876695756
"85",27040,"fw","LT",0.0455917374656584,0.0227958687328292,0.00033909669228806,27,0.227802019214824,0.113901009607412,0.00169431821435789,134.907219173939,0.911208076859297,0.455604038429648,0.00677727285743157,539.628876695756
"86",27040,"stw","LT",0.0012417286038489,0.000620864301924449,0.000193721782551806,27,0.00620437603385158,0.00310218801692579,0.000967943221388244,134.907219173939,0.0248175041354063,0.0124087520677032,0.00387177288555298,539.628876695756
"87",27040,"stwb","LT",9.07583396498452e-05,4.53791698249226e-05,0.000299905700470523,27,0.000453479822926091,0.000226739911463045,0.00149849792832928,134.907219173939,0.00181391929170436,0.000906959645852181,0.00599399171331711,539.628876695756
"88",27040,"sw","LT",0.0272937653855388,0.0136468826927694,0.00012472746089274,27,0.136375036627739,0.0681875183138694,0.000623208700135767,134.907219173939,0.545500146510955,0.272750073255478,0.00249283480054307,539.628876695756
