bund_nr,ort,lfd_nr,schicht,deckung_bze2,deckung,art,frequenz_epi,anz_flechten
50137,z,5,ks,1.0,-9.0,199.012.124,,
50137,z,6,ks,1.0,-9.0,036.001.001,,
50137,z,7,ks,1.0,-9.0,018.001.001,,
50137,z,8,ks,1.0,-9.0,082.001.006,,
50137,z,9,ks,1.0,-9.0,139.004.003,,
50137,z,10,ms,1.0,-9.0,385.005.002,,
50137,z,11,ms,1.0,-9.0,334.008.004,,
50137,z,12,ms,1.0,-9.0,357.005.003,,
50137,z,13,ms,1.0,-9.0,385.001.004,,
50138,z,1,bs,75.0,-9.0,036.001.001,,
50138,z,2,bs,2.0,-9.0,026.005.002,,
50138,z,3,ks,5.0,-9.0,040.001.006,,
50138,z,4,ks,1.0,-9.0,081.049.042,,
50138,z,5,ks,1.0,-9.0,098.001.001,,
50138,z,6,ks,1.0,-9.0,098.001.003,,
50138,z,7,ks,1.0,-9.0,123.002.001,,
50138,z,8,ks,1.0,-9.0,144.005.010,,
50138,z,9,ks,1.0,-9.0,151.010.008,,
50138,z,10,ks,1.0,-9.0,151.012.001,,
50138,z,11,ks,1.0,-9.0,151.016.024,,
50138,z,12,ks,1.0,-9.0,154.008.018,,
50138,z,13,ks,85.0,-9.0,193.040.003,,
50138,z,14,ks,2.0,-9.0,193.058.001,,
50138,z,15,ks,1.0,-9.0,193.102.001,,
50138,z,16,ks,1.0,-9.0,018.001.001,,
50138,z,17,ks,1.0,-9.0,036.001.001,,
50138,z,18,ks,1.0,-9.0,019.003.017,,
50138,z,19,ms,1.0,-9.0,357.005.003,,
50138,z,20,ss,4.0,-9.0,036.001.001,,
50139,z,1,bs,60.0,-9.0,036.001.001,,
50139,z,2,ks,1.0,-9.0,199.012.064,,
50139,z,3,ks,1.0,-9.0,018.001.001,,
50139,z,4,ks,1.0,-9.0,036.001.001,,
50139,z,5,ks,1.0,-9.0,040.001.006,,
50139,z,6,ks,1.0,-9.0,080.009.007,,
50139,z,7,ks,1.0,-9.0,082.001.006,,
50139,z,8,ks,1.0,-9.0,110.001.015,,
50139,z,9,ks,1.0,-9.0,123.002.001,,
50139,z,10,ks,1.0,-9.0,139.004.003,,
50139,z,11,ks,1.0,-9.0,144.005.010,,
50139,z,12,ks,1.0,-9.0,151.012.001,,
50139,z,13,ks,1.0,-9.0,151.016.024,,
50139,z,14,ks,1.0,-9.0,154.008.018,,
50139,z,15,ks,1.0,-9.0,193.040.003,,
50139,z,16,ks,1.0,-9.0,193.045.001,,
50139,z,17,ks,1.0,-9.0,193.058.001,,
50139,z,18,ks,1.0,-9.0,193.102.001,,
50139,z,19,ks,1.0,-9.0,199.012.025,,
50139,z,20,ms,1.0,-9.0,385.001.004,,
50139,z,21,ss,4.0,-9.0,095.001.005,,
50139,z,22,ss,25.0,-9.0,139.004.003,,
50139,z,23,ss,60.0,-9.0,036.001.001,,
50140,z,1,bs,97.0,-9.0,036.001.001,,
50140,z,2,ks,1.0,-9.0,036.001.001,,
50140,z,3,ks,1.0,-9.0,139.004.003,,
50140,z,4,ks,1.0,-9.0,019.003.017,,
50140,z,5,ms,1.0,-9.0,374.003.004,,
50140,z,6,ms,1.0,-9.0,357.005.003,,
50140,z,7,ms,1.0,-9.0,385.005.002,,
50141,z,1,bs,5.0,-9.0,080.035.014,,
50141,z,2,bs,95.0,-9.0,036.001.001,,
50141,z,3,ks,1.0,-9.0,193.087.019,,
50141,z,4,ks,1.0,-9.0,080.035.014,,
50141,z,5,ms,1.0,-9.0,385.001.004,,
50141,z,6,ms,1.0,-9.0,334.008.004,,
50141,z,7,ms,1.0,-9.0,357.005.003,,
50141,z,8,ms,1.0,-9.0,385.005.002,,
50141,z,9,ss,1.0,-9.0,036.001.001,,
50142,z,1,bs,71.0,-9.0,035.001.001,,
50142,z,2,bs,3.0,-9.0,036.001.001,,
50142,z,3,bs,1.0,-9.0,139.004.003,,
50142,z,4,bs,16.0,-9.0,081.030.001,,
50142,z,5,bs,3.0,-9.0,095.001.005,,
50142,z,6,bs,1.0,-9.0,080.035.017,,
50142,z,7,ks,1.0,-9.0,036.004.011,,
50142,z,8,ks,1.0,-9.0,040.001.006,,
50142,z,9,ks,1.0,-9.0,061.022.003,,
50142,z,10,ks,1.0,-9.0,066.005.001,,
50142,z,11,ks,1.0,-9.0,080.009.075,,
50142,z,12,ks,25.0,-9.0,080.009.076,,
50142,z,13,ks,1.0,-9.0,080.017.009,,
50142,z,14,ks,1.0,-9.0,080.035.008,,
50142,z,15,ks,1.0,-9.0,080.035.014,,
50142,z,16,ks,1.0,-9.0,083.001.037,,
50142,z,17,ks,1.0,-9.0,087.007.099,,
50142,z,18,ks,2.0,-9.0,095.001.005,,
50142,z,19,ks,1.0,-9.0,098.001.003,,
50142,z,20,ks,1.0,-9.0,098.001.004,,
50142,z,21,ks,1.0,-9.0,123.002.001,,
50142,z,22,ks,15.0,-9.0,128.001.001,,
50142,z,23,ks,1.0,-9.0,151.010.008,,
50142,z,24,ks,1.0,-9.0,151.012.001,,
50142,z,25,ks,10.0,-9.0,151.019.001,,
50142,z,26,ks,1.0,-9.0,152.011.001,,
50142,z,27,ks,1.0,-9.0,154.021.030,,
50142,z,28,ks,1.0,-9.0,164.001.002,,
50142,z,29,ks,1.0,-9.0,169.172.001,,
50142,z,30,ks,1.0,-9.0,169.177.001,,
50142,z,31,ks,1.0,-9.0,193.083.004,,
50142,z,32,ks,1.0,-9.0,193.102.001,,
50142,z,33,ks,1.0,-9.0,080.009.007,,
50142,z,34,ks,1.0,-9.0,018.001.001,,
50142,z,35,ks,1.0,-9.0,019.003.001,,
50142,z,36,ks,1.0,-9.0,019.003.017,,
50142,z,37,ks,1.0,-9.0,035.001.001,,
50142,z,38,ks,1.0,-9.0,035.003.001,,
50142,z,39,ks,1.0,-9.0,036.001.001,,
50142,z,40,ms,1.0,-9.0,357.005.003,,
50142,z,41,ss,1.0,-9.0,077.001.002,,
50142,z,42,ss,1.0,-9.0,080.035.014,,
50142,z,43,ss,1.0,-9.0,081.030.001,,
50142,z,44,ss,1.0,-9.0,095.001.001,,
50142,z,45,ss,1.0,-9.0,095.001.005,,
50142,z,46,ss,1.0,-9.0,099.001.001,,
50142,z,47,ss,2.0,-9.0,127.001.001,,
50142,z,48,ss,4.0,-9.0,164.001.002,,
50142,z,49,ss,1.0,-9.0,035.003.001,,
50143,z,1,bs,30.0,-9.0,034.002.002,,
50143,z,2,bs,38.0,-9.0,031.002.999,,
50143,z,3,ks,1.0,-9.0,019.003.001,,
50143,z,4,ks,1.0,-9.0,035.003.001,,
50143,z,5,ks,20.0,-9.0,040.001.006,,
50143,z,6,ks,20.0,-9.0,080.009.007,,
50143,z,7,ks,1.0,-9.0,100.001.001,,
50143,z,8,ks,1.0,-9.0,123.002.001,,
50143,z,9,ks,1.0,-9.0,151.010.008,,
50143,z,10,ks,1.0,-9.0,151.019.001,,
50143,z,11,ks,1.0,-9.0,193.016.004,,
50143,z,12,ks,1.0,-9.0,193.026.001,,
50143,z,13,ks,20.0,-9.0,193.083.001,,
50143,z,14,ks,1.0,-9.0,019.003.017,,
50143,z,15,ms,1.0,-9.0,315.004.006,,
50143,z,16,ms,25.0,-9.0,315.001.019,,
50143,z,17,ss,1.0,-9.0,080.034.014,,
50143,z,18,ss,3.0,-9.0,034.002.002,,
50143,z,19,ss,1.0,-9.0,035.003.001,,
50143,z,20,ss,1.0,-9.0,036.004.014,,
50143,z,21,ss,1.0,-9.0,080.035.017,,
50144,z,1,bs,85.0,-9.0,026.004.001,,
50144,z,2,ks,1.0,-9.0,081.012.020,,
50144,z,3,ks,1.0,-9.0,082.001.006,,
50144,z,4,ks,1.0,-9.0,019.003.017,,
50144,z,5,ks,1.0,-9.0,019.003.009,,
50144,z,6,ks,1.0,-9.0,103.004.001,,
50144,z,7,ks,1.0,-9.0,123.005.001,,
50144,z,8,ks,1.0,-9.0,164.001.002,,
50144,z,9,ks,1.0,-9.0,169.172.001,,
50144,z,10,ks,1.0,-9.0,193.074.005,,
50144,z,11,ks,1.0,-9.0,193.083.001,,
50144,z,12,ks,1.0,-9.0,080.009.007,,
50144,z,13,ks,1.0,-9.0,035.003.001,,
50144,z,14,ks,1.0,-9.0,026.004.001,,
50144,z,15,ks,1.0,-9.0,080.028.002,,
50144,z,16,ms,1.0,-9.0,385.005.002,,
50144,z,17,ms,3.0,-9.0,357.005.003,,
50144,z,18,ms,1.0,-9.0,374.003.004,,
50144,z,19,ms,1.0,-9.0,383.003.010,,
50145,z,1,bs,95.0,-9.0,026.004.001,,
50145,z,2,ks,1.0,-9.0,034.001.001,,
50145,z,3,ms,1.0,-9.0,374.004.009,,
50145,z,4,ms,1.0,-9.0,357.005.003,,
50146,z,1,bs,25.0,-9.0,026.007.007,,
50146,z,2,bs,5.0,-9.0,026.004.001,,
50146,z,3,bs,5.0,-9.0,034.001.001,,
50146,z,4,bs,1.0,-9.0,036.001.001,,
50146,z,5,bs,1.0,-9.0,036.004.014,,
50146,z,6,bs,2.0,-9.0,080.028.005,,
50146,z,7,ks,1.0,-9.0,019.003.017,,
50146,z,8,ks,1.0,-9.0,026.007.007,,
50146,z,9,ks,1.0,-9.0,034.001.001,,
50146,z,10,ks,1.0,-9.0,036.001.001,,
50146,z,11,ks,1.0,-9.0,040.001.006,,
50146,z,12,ks,1.0,-9.0,080.009.007,,
50146,z,13,ks,1.0,-9.0,080.009.076,,
50146,z,14,ks,1.0,-9.0,099.001.001,,
50146,z,15,ks,1.0,-9.0,103.004.001,,
50146,z,16,ks,5.0,-9.0,132.018.006,,
50146,z,17,ks,1.0,-9.0,144.005.118,,
50146,z,18,ks,1.0,-9.0,154.017.002,,
50146,z,19,ks,1.0,-9.0,189.001.019,,
50146,z,20,ks,1.0,-9.0,193.074.005,,
50146,z,21,ks,1.0,-9.0,199.012.124,,
50146,z,22,ks,1.0,-9.0,026.004.001,,
50146,z,23,ms,5.0,-9.0,357.005.003,,
50146,z,24,ms,5.0,-9.0,385.005.002,,
50146,z,25,ms,1.0,-9.0,334.008.004,,
50146,z,26,ss,3.0,-9.0,026.004.001,,
50146,z,27,ss,1.0,-9.0,036.001.001,,
50146,z,28,ss,1.0,-9.0,080.028.002,,
50146,z,29,ss,1.0,-9.0,099.001.001,,
50146,z,30,ss,1.0,-9.0,103.004.001,,
50146,z,31,ss,6.0,-9.0,034.001.001,,
