bund_nr,labor,labornr,pnr,anzteile
50081,200,109463,4,1
50081,200,109465,6,1
50081,200,109464,5,1
50081,200,109464,5,1
50081,200,109464,5,1
50081,200,109462,3,1
50081,200,109462,3,1
50081,200,109463,4,1
50081,200,109464,5,1
50081,200,109463,4,1
50081,200,109466,7,1
50081,200,109466,7,1
50081,200,109467,8,1
50081,200,109464,5,1
50082,200,109476,8,1
50082,200,109476,8,1
50082,200,109477,9,1
50082,200,109471,3,1
50082,200,109470,2,1
50082,200,109476,8,1
50082,200,109470,2,1
50082,200,109471,3,1
50082,200,109471,3,1
50082,200,109472,4,1
50082,200,109473,5,1
50082,200,109473,5,1
50082,200,109473,5,1
50082,200,109472,4,1
50082,200,109472,4,1
50082,200,109470,2,1
50082,200,109470,2,1
50082,200,109475,7,1
50082,200,109474,6,1
50082,200,109476,8,1
50082,200,109477,9,1
50082,200,109477,9,1
50082,200,109469,1,1
50082,200,109469,1,1
50082,200,109469,1,1
50082,200,109476,8,1
50082,200,109476,8,1
50082,200,109476,8,1
50082,200,109475,7,1
50082,200,109477,9,1
50082,200,109477,9,1
50082,200,109469,1,1
50082,200,109469,1,1
50082,200,109472,4,1
50082,200,109473,5,1
50082,200,109473,5,1
50082,200,109472,4,1
50082,200,109471,3,1
50082,200,109471,3,1
50082,200,109473,5,1
50082,200,109473,5,1
50082,200,109473,5,1
50082,200,109472,4,1
50082,200,109471,3,1
50082,200,109470,2,1
50082,200,109469,1,1
50082,200,109476,8,1
50082,200,109470,2,1
50082,200,109470,2,1
50082,200,109476,8,1
50082,200,109475,7,1
50082,200,109475,7,1
50082,200,109476,8,1
50082,200,109477,9,1
50082,200,109477,9,1
50082,200,109477,9,1
50082,200,109469,1,1
50082,200,109469,1,1
50082,200,109475,7,1
50082,200,109471,3,1
50082,200,109472,4,1
50082,200,109472,4,1
50082,200,109472,4,1
50082,200,109476,8,1
50082,200,109476,8,1
50082,200,109474,6,1
50082,200,109474,6,1
50082,200,109477,9,1
50082,200,109469,1,1
50082,200,109470,2,1
50082,200,109476,8,1
50082,200,109475,7,1
50082,200,109475,7,1
50082,200,109477,9,1
50082,200,109471,3,1
50082,200,109471,3,1
50082,200,109471,3,1
50082,200,109472,4,1
50082,200,109469,1,1
50082,200,109469,1,1
50082,200,109474,6,1
50082,200,109471,3,1
50082,200,109473,5,1
50082,200,109469,1,1
50082,200,109470,2,1
50082,200,109477,9,1
50082,200,109476,8,1
50082,200,109476,8,1
50082,200,109475,7,1
50082,200,109475,7,1
50082,200,109474,6,1
50082,200,109474,6,1
50082,200,109475,7,1
50082,200,109475,7,1
50082,200,109475,7,1
50082,200,109477,9,1
50082,200,109469,1,1
50082,200,109474,6,1
50082,200,109474,6,1
50082,200,109469,1,1
50082,200,109470,2,1
50082,200,109477,9,1
50082,200,109474,6,1
50082,200,109475,7,1
50082,200,109475,7,1
50082,200,109475,7,1
50082,200,109477,9,1
50082,200,109469,1,1
50082,200,109470,2,1
50082,200,109470,2,1
50082,200,109474,6,1
50082,200,109473,5,1
50082,200,109473,5,1
50082,200,109472,4,1
50082,200,109472,4,1
50082,200,109474,6,1
50082,200,109474,6,1
50082,200,109470,2,1
50082,200,109472,4,1
50082,200,109472,4,1
50082,200,109472,4,1
50082,200,109473,5,1
50082,200,109471,3,1
50082,200,109474,6,1
50082,200,109470,2,1
50082,200,109470,2,1
50082,200,109474,6,1
50082,200,109471,3,1
50082,200,109471,3,1
50082,200,109471,3,1
50082,200,109473,5,1
50082,200,109473,5,1
50082,200,109477,9,1
50082,200,109473,5,1
50082,200,109474,6,1
50083,200,109486,9,1
50083,200,109486,9,1
50083,200,109478,1,1
50083,200,109484,7,1
50083,200,109482,5,1
50083,200,109486,9,1
50083,200,109485,8,1
50083,200,109482,5,1
50083,200,109482,5,1
50083,200,109482,5,1
50083,200,109482,5,1
50083,200,109483,6,1
50083,200,109484,7,1
50083,200,109485,8,1
50083,200,109483,6,1
50083,200,109483,6,1
50083,200,109484,7,1
50083,200,109484,7,1
50083,200,109484,7,1
50083,200,109485,8,1
50083,200,109485,8,1
50083,200,109483,6,1
50083,200,109483,6,1
50083,200,109484,7,1
50083,200,109485,8,1
50083,200,109486,9,1
50083,200,109478,1,1
50083,200,109478,1,1
50083,200,109486,9,1
50083,200,109486,9,1
50083,200,109478,1,1
50083,200,109478,1,1
50083,200,109478,1,1
50083,200,109478,1,1
50083,200,109485,8,1
50083,200,109483,6,1
50083,200,109482,5,1
50083,200,109482,5,1
50083,200,109481,4,1
50083,200,109480,3,1
50083,200,109480,3,1
50083,200,109479,2,1
50083,200,109479,2,1
50083,200,109478,1,1
50083,200,109481,4,1
50083,200,109486,9,1
50083,200,109481,4,1
50083,200,109481,4,1
50083,200,109480,3,1
50083,200,109479,2,1
50083,200,109478,1,1
50083,200,109478,1,1
50083,200,109478,1,1
50083,200,109485,8,1
50083,200,109485,8,1
50083,200,109483,6,1
50083,200,109483,6,1
50083,200,109483,6,1
50083,200,109481,4,1
50083,200,109481,4,1
50083,200,109479,2,1
50083,200,109481,4,1
50083,200,109483,6,1
50083,200,109483,6,1
50083,200,109484,7,1
50083,200,109484,7,1
50083,200,109485,8,1
50083,200,109486,9,1
50083,200,109478,1,1
50083,200,109483,6,1
50083,200,109486,9,1
50083,200,109479,2,1
50083,200,109480,3,1
50083,200,109480,3,1
50083,200,109486,9,1
50083,200,109486,9,1
50083,200,109481,4,1
50083,200,109481,4,1
50083,200,109481,4,1
50083,200,109479,2,1
50083,200,109486,9,1
50083,200,109486,9,1
50083,200,109482,5,1
50083,200,109480,3,1
50083,200,109479,2,1
50083,200,109479,2,1
50083,200,109479,2,1
50083,200,109480,3,1
50083,200,109481,4,1
50083,200,109481,4,1
50083,200,109482,5,1
50083,200,109479,2,1
50083,200,109478,1,1
50083,200,109484,7,1
50083,200,109483,6,1
50083,200,109480,3,1
50083,200,109481,4,1
50083,200,109482,5,1
50083,200,109480,3,1
50083,200,109479,2,1
50083,200,109481,4,1
50083,200,109482,5,1
50083,200,109480,3,1
50083,200,109480,3,1
50083,200,109479,2,1
50083,200,109482,5,1
50083,200,109482,5,1
50083,200,109478,1,1
50083,200,109486,9,1
50083,200,109485,8,1
50083,200,109483,6,1
50083,200,109482,5,1
50083,200,109484,7,1
50083,200,109484,7,1
50083,200,109485,8,1
50083,200,109485,8,1
50083,200,109486,9,1
50083,200,109479,2,1
50083,200,109480,3,1
50083,200,109482,5,1
50083,200,109480,3,1
50083,200,109478,1,1
50083,200,109485,8,1
50083,200,109485,8,1
50083,200,109484,7,1
50083,200,109479,2,1
50083,200,109479,2,1
50083,200,109480,3,1
50083,200,109480,3,1
50083,200,109481,4,1
50083,200,109483,6,1
50083,200,109484,7,1
50083,200,109484,7,1
50083,200,109484,7,1
50083,200,109485,8,1
50085,200,109493,7,1
50085,200,109492,6,1
50085,200,109487,1,1
50085,200,109492,6,1
50085,200,109494,8,1
50085,200,109488,2,1
50085,200,109492,6,1
50085,200,109492,6,1
50085,200,109491,5,1
50085,200,109487,1,1
50085,200,109489,3,1
50085,200,109495,9,1
50085,200,109487,1,1
50085,200,109490,4,1
50085,200,109488,2,1
50085,200,109490,4,1
50085,200,109491,5,1
50085,200,109491,5,1
50085,200,109495,9,1
50085,200,109490,4,1
50085,200,109493,7,1
50085,200,109495,9,1
50085,200,109495,9,1
50085,200,109493,7,1
50085,200,109488,2,1
50085,200,109487,1,1
50085,200,109493,7,1
50085,200,109490,4,1
50085,200,109490,4,1
50085,200,109495,9,1
50085,200,109490,4,1
50085,200,109489,3,1
50085,200,109494,8,1
50085,200,109488,2,1
50085,200,109491,5,1
50085,200,109491,5,1
50085,200,109492,6,1
50085,200,109491,5,1
50085,200,109492,6,1
50085,200,109494,8,1
50085,200,109494,8,1
50085,200,109491,5,1
50085,200,109491,5,1
50085,200,109488,2,1
50085,200,109493,7,1
50085,200,109495,9,1
50085,200,109489,3,1
50085,200,109490,4,1
50085,200,109489,3,1
50085,200,109494,8,1
50085,200,109495,9,1
50085,200,109494,8,1
50085,200,109493,7,1
50085,200,109494,8,1
50085,200,109489,3,1
50085,200,109491,5,1
50085,200,109491,5,1
50085,200,109492,6,1
50085,200,109492,6,1
50085,200,109493,7,1
50085,200,109493,7,1
50085,200,109494,8,1
50085,200,109487,1,1
50085,200,109487,1,1
50085,200,109487,1,1
50085,200,109489,3,1
50085,200,109489,3,1
50085,200,109489,3,1
50085,200,109489,3,1
50085,200,109489,3,1
50085,200,109487,1,1
50085,200,109494,8,1
50085,200,109494,8,1
50085,200,109493,7,1
50085,200,109488,2,1
50085,200,109488,2,1
50085,200,109489,3,1
50085,200,109490,4,1
50085,200,109492,6,1
50085,200,109490,4,1
50085,200,109488,2,1
50085,200,109491,5,1
50085,200,109491,5,1
50085,200,109492,6,1
50085,200,109492,6,1
50085,200,109492,6,1
50085,200,109490,4,1
50085,200,109490,4,1
50085,200,109490,4,1
50085,200,109487,1,1
50085,200,109490,4,1
50085,200,109487,1,1
50085,200,109490,4,1
50085,200,109488,2,1
50085,200,109495,9,1
50085,200,109489,3,1
50085,200,109488,2,1
50085,200,109488,2,1
50085,200,109492,6,1
50085,200,109492,6,1
50085,200,109493,7,1
50085,200,109493,7,1
50085,200,109493,7,1
50085,200,109494,8,1
50085,200,109488,2,1
50085,200,109489,3,1
50085,200,109488,2,1
50085,200,109495,9,1
50085,200,109491,5,1
50085,200,109488,2,1
50085,200,109487,1,1
50085,200,109490,4,1
50085,200,109487,1,1
50085,200,109495,9,1
50085,200,109494,8,1
50085,200,109495,9,1
50085,200,109494,8,1
50085,200,109493,7,1
50085,200,109487,1,1
50085,200,109487,1,1
50085,200,109495,9,1
50085,200,109495,9,1
50085,200,109494,8,1
50085,200,109491,5,1
50085,200,109491,5,1
50085,200,109494,8,1
50085,200,109489,3,1
50085,200,109495,9,1
50085,200,109493,7,1
50085,200,109493,7,1
50085,200,109492,6,1
50085,200,109495,9,1
50085,200,109489,3,1
50085,200,109487,1,1
50085,200,109488,2,1
50086,200,108237,6,1
50086,200,107286,1,1
50086,200,107286,1,1
50086,200,107286,1,1
50086,200,108236,5,1
50086,200,108235,4,1
50086,200,108235,4,1
50086,200,108235,4,1
50086,200,108236,5,1
50086,200,107288,3,1
50086,200,107286,1,1
50086,200,107288,3,1
50086,200,107288,3,1
50086,200,108235,4,1
50086,200,108236,5,1
50086,200,108236,5,1
50086,200,108236,5,1
50086,200,108237,6,1
50086,200,108236,5,1
50086,200,107287,2,1
50086,200,108236,5,1
50086,200,108235,4,1
50086,200,108235,4,1
50086,200,108235,4,1
50086,200,107286,1,1
50086,200,107286,1,1
50086,200,108237,6,1
50086,200,108237,6,1
50086,200,108237,6,1
50086,200,107287,2,1
50086,200,108236,5,1
50086,200,108236,5,1
50086,200,108235,4,1
50086,200,107287,2,1
50086,200,107288,3,1
50086,200,107288,3,1
50086,200,108235,4,1
50086,200,107286,1,1
50086,200,107288,3,1
50086,200,107287,2,1
50086,200,108237,6,1
50086,200,107288,3,1
50086,200,107288,3,1
50086,200,108236,5,1
50086,200,107287,2,1
50086,200,108237,6,1
50086,200,107286,1,1
50086,200,107287,2,1
50086,200,107287,2,1
50086,200,107288,3,1
50086,200,108235,4,1
50086,200,108236,5,1
50086,200,108236,5,1
50086,200,108237,6,1
50086,200,108235,4,1
50086,200,107287,2,1
50086,200,108237,6,1
50086,200,108235,4,1
50086,200,108235,4,1
50086,200,108236,5,1
50086,200,108237,6,1
50086,200,108237,6,1
50086,200,108236,5,1
50086,200,107286,1,1
50086,200,107286,1,1
50086,200,107287,2,1
50086,200,107287,2,1
50086,200,107287,2,1
50086,200,108235,4,1
50086,200,107288,3,1
50086,200,107288,3,1
50086,200,108235,4,1
50086,200,108236,5,1
50086,200,108237,6,1
50086,200,107287,2,1
50086,200,108237,6,1
50086,200,108237,6,1
50086,200,107286,1,1
50086,200,107286,1,1
50086,200,107287,2,1
50086,200,107286,1,1
50086,200,107286,1,1
50086,200,107287,2,1
50086,200,107287,2,1
50086,200,107288,3,1
50086,200,107286,1,1
50086,200,107288,3,1
50086,200,107288,3,1
50086,200,107288,3,1
50086,200,108237,6,1
50087,200,107290,2,1
50087,200,107290,2,1
50087,200,107291,3,1
50087,200,107290,2,1
50087,200,107289,1,1
50087,200,107289,1,1
50087,200,107291,3,1
50087,200,107291,3,1
50087,200,107291,3,1
50087,200,107291,3,1
50087,200,107290,2,1
50087,200,107291,3,1
50087,200,107289,1,1
50087,200,107291,3,1
50087,200,107291,3,1
50087,200,107290,2,1
50087,200,107289,1,1
50087,200,107289,1,1
50087,200,107289,1,1
50087,200,107290,2,1
50087,200,107291,3,1
50087,200,107291,3,1
50087,200,107289,1,1
50087,200,107290,2,1
50087,200,107289,1,1
50087,200,107290,2,1
50087,200,107290,2,1
50087,200,107289,1,1
50087,200,107289,1,1
50087,200,107289,1,1
50087,200,107291,3,1
50087,200,107291,3,1
50087,200,107289,1,1
50087,200,107290,2,1
50087,200,107290,2,1
50087,200,107290,2,1
50087,200,107290,2,1
50087,200,107291,3,1
50087,200,107289,1,1
50087,200,107290,2,1
50087,200,107289,1,1
50087,200,107291,3,1
50087,200,107289,1,1
50087,200,107290,2,1
50087,200,107291,3,1
50088,200,109532,1,1
50088,200,109538,7,1
50088,200,109538,7,1
50088,200,109535,4,1
50088,200,109536,5,1
50088,200,109540,9,1
50088,200,109536,5,1
50088,200,109535,4,1
50088,200,109532,1,1
50088,200,109532,1,1
50088,200,109538,7,1
50088,200,109540,9,1
50088,200,109540,9,1
50088,200,109533,2,1
50088,200,109539,8,1
50088,200,109534,3,1
50088,200,109540,9,1
50088,200,109533,2,1
50088,200,109539,8,1
50088,200,109538,7,1
50088,200,109538,7,1
50088,200,109537,6,1
50088,200,109536,5,1
50088,200,109532,1,1
50088,200,109539,8,1
50088,200,109540,9,1
50088,200,109539,8,1
50088,200,109534,3,1
50088,200,109534,3,1
50088,200,109538,7,1
50088,200,109540,9,1
50088,200,109532,1,1
50088,200,109533,2,1
50088,200,109540,9,1
50088,200,109540,9,1
50088,200,109539,8,1
50088,200,109535,4,1
50088,200,109534,3,1
50088,200,109540,9,1
50088,200,109535,4,1
50088,200,109537,6,1
50088,200,109538,7,1
50088,200,109537,6,1
50088,200,109536,5,1
50088,200,109536,5,1
50088,200,109539,8,1
50088,200,109539,8,1
50088,200,109532,1,1
50088,200,109539,8,1
50088,200,109537,6,1
50088,200,109533,2,1
50088,200,109532,1,1
50088,200,109540,9,1
50088,200,109533,2,1
50088,200,109534,3,1
50088,200,109536,5,1
50088,200,109538,7,1
50088,200,109532,1,1
50088,200,109534,3,1
50088,200,109538,7,1
50088,200,109539,8,1
50088,200,109532,1,1
50088,200,109532,1,1
50088,200,109535,4,1
50088,200,109538,7,1
50088,200,109532,1,1
50088,200,109534,3,1
50088,200,109540,9,1
50088,200,109538,7,1
50088,200,109533,2,1
50088,200,109536,5,1
50088,200,109537,6,1
50088,200,109537,6,1
50088,200,109535,4,1
50088,200,109539,8,1
50088,200,109536,5,1
50088,200,109535,4,1
50088,200,109536,5,1
50088,200,109537,6,1
50088,200,109535,4,1
50088,200,109537,6,1
50088,200,109534,3,1
50088,200,109534,3,1
50088,200,109533,2,1
50088,200,109533,2,1
50088,200,109540,9,1
50088,200,109532,1,1
50088,200,109538,7,1
50088,200,109536,5,1
50088,200,109536,5,1
50088,200,109540,9,1
50088,200,109538,7,1
50088,200,109535,4,1
50088,200,109536,5,1
50088,200,109540,9,1
50088,200,109536,5,1
50088,200,109535,4,1
50088,200,109532,1,1
50088,200,109539,8,1
50088,200,109539,8,1
50088,200,109539,8,1
50088,200,109539,8,1
50088,200,109534,3,1
50088,200,109533,2,1
50088,200,109539,8,1
50088,200,109533,2,1
50088,200,109536,5,1
50088,200,109533,2,1
50088,200,109538,7,1
50088,200,109533,2,1
50088,200,109535,4,1
50088,200,109534,3,1
50088,200,109540,9,1
50088,200,109537,6,1
50088,200,109532,1,1
50088,200,109534,3,1
50088,200,109534,3,1
50088,200,109533,2,1
50088,200,109537,6,1
50088,200,109536,5,1
50088,200,109532,1,1
50088,200,109535,4,1
50088,200,109535,4,1
50088,200,109535,4,1
50088,200,109537,6,1
50088,200,109534,3,1
50088,200,109534,3,1
50088,200,109537,6,1
50088,200,109537,6,1
50088,200,109537,6,1
50088,200,109537,6,1
50088,200,109535,4,1
50088,200,109533,2,1
50088,200,109533,2,1
50088,200,109538,7,1
50089,200,108246,3,1
50089,200,108244,1,1
50089,200,108244,1,1
50089,200,108245,2,1
50089,200,108245,2,1
50089,200,108246,3,1
50089,200,108246,3,1
50089,200,108246,3,1
50089,200,108244,1,1
50089,200,108244,1,1
50089,200,108244,1,1
50089,200,108246,3,1
50089,200,108246,3,1
50089,200,108245,2,1
50089,200,108246,3,1
50089,200,108246,3,1
50089,200,108246,3,1
50089,200,108246,3,1
50089,200,108244,1,1
50089,200,108245,2,1
50089,200,108245,2,1
50089,200,108246,3,1
50089,200,108246,3,1
50089,200,108244,1,1
50089,200,108246,3,1
50089,200,108244,1,1
50089,200,108245,2,1
50089,200,108246,3,1
50089,200,108245,2,1
50089,200,108244,1,1
50089,200,108244,1,1
50089,200,108244,1,1
50089,200,108245,2,1
50089,200,108244,1,1
50089,200,108245,2,1
50089,200,108244,1,1
50089,200,108245,2,1
50089,200,108246,3,1
50089,200,108244,1,1
50089,200,108245,2,1
50089,200,108245,2,1
50089,200,108245,2,1
50089,200,108245,2,1
50089,200,108245,2,1
50089,200,108244,1,1
50090,200,109541,1,1
50090,200,109542,2,1
50090,200,109542,2,1
50090,200,109543,3,1
50090,200,109546,6,1
50090,200,109549,9,1
50090,200,109545,5,1
50090,200,109549,9,1
50090,200,109542,2,1
50090,200,109548,8,1
50090,200,109549,9,1
50090,200,109542,2,1
50090,200,109541,1,1
50090,200,109548,8,1
50090,200,109543,3,1
50090,200,109548,8,1
50090,200,109546,6,1
50090,200,109549,9,1
50090,200,109543,3,1
50090,200,109543,3,1
50090,200,109549,9,1
50090,200,109543,3,1
50090,200,109541,1,1
50090,200,109541,1,1
50090,200,109545,5,1
50090,200,109541,1,1
50090,200,109541,1,1
50090,200,109546,6,1
50090,200,109544,4,1
50090,200,109543,3,1
50090,200,109542,2,1
50090,200,109544,4,1
50090,200,109542,2,1
50090,200,109548,8,1
50090,200,109548,8,1
50090,200,109542,2,1
50090,200,109548,8,1
50090,200,109549,9,1
50090,200,109548,8,1
50090,200,109547,7,1
50090,200,109545,5,1
50090,200,109541,1,1
50090,200,109541,1,1
50090,200,109549,9,1
50090,200,109548,8,1
50090,200,109548,8,1
50090,200,109548,8,1
50090,200,109548,8,1
50090,200,109543,3,1
50090,200,109545,5,1
50090,200,109544,4,1
50090,200,109546,6,1
50090,200,109548,8,1
50090,200,109549,9,1
50090,200,109542,2,1
50090,200,109544,4,1
50090,200,109545,5,1
50090,200,109547,7,1
50090,200,109547,7,1
50090,200,109545,5,1
50090,200,109541,1,1
50090,200,109541,1,1
50090,200,109548,8,1
50090,200,109545,5,1
50090,200,109549,9,1
50090,200,109548,8,1
50090,200,109546,6,1
50090,200,109546,6,1
50090,200,109547,7,1
50090,200,109541,1,1
50090,200,109542,2,1
50090,200,109542,2,1
50090,200,109547,7,1
50090,200,109546,6,1
50090,200,109546,6,1
50090,200,109546,6,1
50090,200,109543,3,1
50090,200,109544,4,1
50090,200,109547,7,1
50090,200,109544,4,1
50090,200,109544,4,1
50090,200,109547,7,1
50090,200,109544,4,1
50090,200,109547,7,1
50090,200,109544,4,1
50090,200,109544,4,1
50090,200,109545,5,1
50090,200,109542,2,1
50090,200,109543,3,1
50090,200,109547,7,1
50090,200,109545,5,1
50090,200,109546,6,1
50090,200,109545,5,1
50090,200,109541,1,1
50090,200,109547,7,1
50090,200,109546,6,1
50090,200,109545,5,1
50090,200,109545,5,1
50090,200,109544,4,1
50090,200,109544,4,1
50090,200,109546,6,1
50090,200,109543,3,1
50090,200,109548,8,1
50090,200,109549,9,1
50090,200,109549,9,1
50090,200,109547,7,1
50090,200,109547,7,1
50090,200,109549,9,1
50090,200,109546,6,1
50090,200,109546,6,1
50090,200,109543,3,1
50090,200,109543,3,1
50090,200,109549,9,1
50090,200,109549,9,1
50090,200,109541,1,1
50090,200,109544,4,1
50090,200,109547,7,1
50090,200,109541,1,1
50090,200,109542,2,1
50090,200,109545,5,1
50090,200,109545,5,1
50090,200,109544,4,1
50090,200,109544,4,1
50090,200,109543,3,1
50090,200,109547,7,1
50090,200,109549,9,1
50090,200,109543,3,1
50090,200,109547,7,1
50090,200,109541,1,1
50090,200,109543,3,1
50090,200,109546,6,1
50090,200,109542,2,1
50090,200,109542,2,1
50090,200,109542,2,1
50090,200,109545,5,1
50091,200,109564,6,1
50091,200,109559,1,1
50091,200,109560,2,1
50091,200,109560,2,1
50091,200,109559,1,1
50091,200,109559,1,1
50091,200,109560,2,1
50091,200,109560,2,1
50091,200,109559,1,1
50091,200,109559,1,1
50091,200,109567,9,1
50091,200,109567,9,1
50091,200,109565,7,1
50091,200,109565,7,1
50091,200,109563,5,1
50091,200,109560,2,1
50091,200,109566,8,1
50091,200,109560,2,1
50091,200,109565,7,1
50091,200,109564,6,1
50091,200,109565,7,1
50091,200,109564,6,1
50091,200,109567,9,1
50091,200,109560,2,1
50091,200,109567,9,1
50091,200,109562,4,1
50091,200,109560,2,1
50091,200,109563,5,1
50091,200,109562,4,1
50091,200,109562,4,1
50091,200,109562,4,1
50091,200,109562,4,1
50091,200,109563,5,1
50091,200,109567,9,1
50091,200,109564,6,1
50091,200,109567,9,1
50091,200,109565,7,1
50091,200,109564,6,1
50091,200,109563,5,1
50091,200,109562,4,1
50091,200,109561,3,1
50091,200,109561,3,1
50091,200,109559,1,1
50091,200,109559,1,1
50091,200,109564,6,1
50091,200,109559,1,1
50091,200,109561,3,1
50091,200,109561,3,1
50091,200,109562,4,1
50091,200,109565,7,1
50091,200,109566,8,1
50091,200,109566,8,1
50091,200,109564,6,1
50091,200,109562,4,1
50091,200,109561,3,1
50091,200,109562,4,1
50091,200,109562,4,1
50091,200,109561,3,1
50091,200,109561,3,1
50091,200,109561,3,1
50091,200,109559,1,1
50091,200,109559,1,1
50091,200,109562,4,1
50091,200,109561,3,1
50091,200,109561,3,1
50091,200,109560,2,1
50091,200,109564,6,1
50091,200,109559,1,1
50091,200,109565,7,1
50091,200,109565,7,1
50091,200,109564,6,1
50091,200,109562,4,1
50091,200,109561,3,1
50091,200,109560,2,1
50091,200,109566,8,1
50091,200,109567,9,1
50091,200,109564,6,1
50091,200,109566,8,1
50091,200,109566,8,1
50091,200,109566,8,1
50091,200,109567,9,1
50091,200,109566,8,1
50091,200,109560,2,1
50091,200,109566,8,1
50091,200,109566,8,1
50091,200,109564,6,1
50091,200,109565,7,1
50091,200,109565,7,1
50091,200,109562,4,1
50091,200,109565,7,1
50091,200,109559,1,1
50091,200,109565,7,1
50091,200,109565,7,1
50091,200,109567,9,1
50091,200,109561,3,1
50091,200,109567,9,1
50091,200,109559,1,1
50091,200,109559,1,1
50091,200,109559,1,1
50091,200,109563,5,1
50091,200,109560,2,1
50091,200,109563,5,1
50091,200,109560,2,1
50091,200,109565,7,1
50091,200,109562,4,1
50091,200,109566,8,1
50091,200,109564,6,1
50091,200,109564,6,1
50091,200,109564,6,1
50091,200,109563,5,1
50091,200,109563,5,1
50091,200,109560,2,1
50091,200,109567,9,1
50091,200,109567,9,1
50091,200,109565,7,1
50091,200,109566,8,1
50091,200,109561,3,1
50091,200,109564,6,1
50091,200,109563,5,1
50091,200,109563,5,1
50091,200,109563,5,1
50091,200,109562,4,1
50091,200,109561,3,1
50091,200,109567,9,1
50091,200,109566,8,1
50091,200,109567,9,1
50091,200,109561,3,1
50091,200,109567,9,1
50091,200,109563,5,1
50091,200,109563,5,1
50091,200,109566,8,1
50091,200,109566,8,1
50091,200,109563,5,1
50091,200,109563,5,1
50091,200,109560,2,1
50092,200,109568,1,1
50092,200,109573,6,1
50092,200,109573,6,1
50092,200,109569,2,1
50092,200,109569,2,1
50092,200,109571,4,1
50092,200,109572,5,1
50092,200,109572,5,1
50092,200,109568,1,1
50092,200,109568,1,1
50092,200,109568,1,1
50092,200,109575,8,1
50092,200,109575,8,1
50092,200,109574,7,1
50092,200,109574,7,1
50092,200,109574,7,1
50092,200,109568,1,1
50092,200,109570,3,1
50092,200,109569,2,1
50092,200,109571,4,1
50092,200,109571,4,1
50092,200,109571,4,1
50092,200,109572,5,1
50092,200,109568,1,1
50092,200,109573,6,1
50092,200,109575,8,1
50092,200,109576,9,1
50092,200,109576,9,1
50092,200,109568,1,1
50092,200,109569,2,1
50092,200,109573,6,1
50092,200,109569,2,1
50092,200,109576,9,1
50092,200,109575,8,1
50092,200,109574,7,1
50092,200,109573,6,1
50092,200,109573,6,1
50092,200,109569,2,1
50092,200,109569,2,1
50092,200,109571,4,1
50092,200,109573,6,1
50092,200,109569,2,1
50092,200,109574,7,1
50092,200,109573,6,1
50092,200,109569,2,1
50092,200,109572,5,1
50092,200,109570,3,1
50092,200,109570,3,1
50092,200,109574,7,1
50092,200,109574,7,1
50092,200,109576,9,1
50092,200,109576,9,1
50092,200,109575,8,1
50092,200,109572,5,1
50092,200,109575,8,1
50092,200,109575,8,1
50092,200,109573,6,1
50092,200,109569,2,1
50092,200,109570,3,1
50092,200,109570,3,1
50092,200,109571,4,1
50092,200,109571,4,1
50092,200,109572,5,1
50092,200,109575,8,1
50092,200,109573,6,1
50092,200,109570,3,1
50092,200,109574,7,1
50092,200,109574,7,1
50092,200,109573,6,1
50092,200,109569,2,1
50092,200,109576,9,1
50092,200,109576,9,1
50092,200,109575,8,1
50092,200,109575,8,1
50092,200,109572,5,1
50092,200,109570,3,1
50092,200,109570,3,1
50092,200,109574,7,1
50092,200,109574,7,1
50092,200,109576,9,1
50092,200,109576,9,1
50092,200,109576,9,1
50092,200,109575,8,1
50092,200,109575,8,1
50092,200,109574,7,1
50092,200,109570,3,1
50092,200,109572,5,1
50092,200,109573,6,1
50092,200,109569,2,1
50092,200,109576,9,1
50092,200,109575,8,1
50092,200,109573,6,1
50092,200,109573,6,1
50092,200,109574,7,1
50092,200,109568,1,1
50092,200,109574,7,1
50092,200,109575,8,1
50092,200,109576,9,1
50092,200,109569,2,1
50092,200,109570,3,1
50092,200,109571,4,1
50092,200,109572,5,1
50092,200,109572,5,1
50092,200,109572,5,1
50092,200,109568,1,1
50092,200,109568,1,1
50092,200,109575,8,1
50092,200,109574,7,1
50092,200,109573,6,1
50092,200,109576,9,1
50092,200,109568,1,1
50092,200,109569,2,1
50092,200,109571,4,1
50092,200,109571,4,1
50092,200,109571,4,1
50092,200,109572,5,1
50092,200,109572,5,1
50092,200,109568,1,1
50092,200,109568,1,1
50092,200,109571,4,1
50092,200,109570,3,1
50092,200,109570,3,1
50092,200,109569,2,1
50092,200,109570,3,1
50092,200,109571,4,1
50092,200,109571,4,1
50092,200,109572,5,1
50092,200,109568,1,1
50092,200,109568,1,1
50092,200,109572,5,1
50092,200,109571,4,1
50092,200,109570,3,1
50092,200,109570,3,1
50092,200,109576,9,1
50092,200,109576,9,1
50093,200,108249,3,1
50093,200,108248,2,1
50093,200,108249,3,1
50093,200,108249,3,1
50093,200,108249,3,1
50093,200,108247,1,1
50093,200,108248,2,1
50093,200,108247,1,1
50093,200,108249,3,1
50093,200,108249,3,1
50093,200,108249,3,1
50093,200,108247,1,1
50093,200,108249,3,1
50093,200,108249,3,1
50093,200,108247,1,1
50093,200,108247,1,1
50093,200,108248,2,1
50093,200,108248,2,1
50093,200,108247,1,1
50093,200,108249,3,1
50093,200,108247,1,1
50093,200,108249,3,1
50093,200,108248,2,1
50093,200,108247,1,1
50093,200,108247,1,1
