bund_nr,lfd_nr,zwiesel,bart,baumkennzahl,d_mess,bhd_hoehe,hoehe,kransatz,kraft,schi,hori,azi,alter,alter_methode
50079,49,,gfi,-9,257,130,-9,-9,2,1,916,210,44,6
50080,1,,gfi,-9,428,130,339,160,0,1,448,275,107,6
50080,2,,gfi,-9,349,130,-9,-9,0,1,1218,291,107,6
50080,3,,gfi,-9,440,130,-9,-9,0,1,1733,295,107,6
50080,4,,gfi,-9,359,130,-9,-9,0,3,1680,340,107,6
50080,5,,gfi,-9,366,130,361,202,0,1,988,226,107,6
50080,6,,gfi,-9,401,130,344,212,0,1,682,233,107,6
50080,7,,gfi,-9,401,130,-9,-9,0,1,1146,246,107,6
50080,8,,gfi,-9,285,130,315,193,0,1,784,248,107,6
50080,9,,gfi,-9,367,130,-9,-9,0,1,1565,260,107,6
50080,10,,gfi,-9,400,130,-9,-9,0,1,1440,266,107,6
50080,11,,gfi,-9,338,130,320,180,0,1,839,271,107,6
50080,12,,gfi,-9,413,130,-9,-9,0,1,1469,274,107,6
50081,1,,gfi,-9,323,130,-9,-9,2,1,332,379,52,6
50081,2,,gfi,-9,319,130,-9,-9,2,1,1131,6,52,6
50081,3,,gfi,-9,319,130,-9,-9,2,1,710,11,52,6
50081,4,,gfi,-9,369,130,-9,-9,2,1,765,39,52,6
50081,5,,gfi,-9,398,130,-9,-9,2,1,1171,42,52,6
50081,6,,gfi,-9,329,130,-9,-9,2,1,1192,49,52,6
50081,7,,gfi,-9,222,130,218,145,3,1,912,66,52,6
50081,8,,gfi,-9,300,130,-9,-9,2,1,361,90,52,6
50081,9,,gfi,-9,328,130,-9,-9,2,1,1306,108,52,6
50081,10,,gfi,-9,342,130,-9,-9,2,1,1622,128,52,6
50081,11,,gfi,-9,336,130,-9,-9,2,1,809,146,52,6
50081,12,,gfi,-9,325,130,-9,-9,2,1,1369,161,52,6
50081,13,,gfi,-9,373,130,290,156,2,1,541,162,52,6
50081,14,,gfi,-9,298,130,-9,-9,2,1,1251,186,52,6
50081,15,,gfi,-9,303,130,276,166,2,1,1057,195,52,6
50081,16,,gfi,-9,294,130,-9,-9,2,1,880,209,52,6
50081,17,,gfi,-9,275,130,251,142,3,1,1053,231,52,6
50081,18,,gfi,-9,350,130,-9,-9,2,1,1502,237,52,6
50081,19,,gfi,-9,300,130,-9,-9,2,1,893,253,52,6
50081,20,,gfi,-9,352,130,272,78,2,1,1730,345,52,6
50082,1,,gfi,-9,367,130,313,167,2,1,224,41,74,6
50082,2,,gfi,-9,487,130,342,172,2,1,741,49,74,6
50082,3,,gfi,-9,469,130,-9,-9,1,1,1485,65,74,6
50082,4,,gfi,-9,402,130,-9,-9,2,1,1397,85,74,6
50082,5,,gfi,-9,508,130,353,142,1,1,1179,97,74,6
50082,6,,gfi,-9,401,130,-9,-9,2,1,772,120,74,6
50082,7,,gfi,-9,424,130,-9,-9,2,1,1667,129,74,6
50082,8,,gfi,-9,418,130,-9,-9,2,1,1739,142,74,6
50082,9,,gfi,-9,426,130,330,167,2,1,1058,153,74,6
50082,10,,gfi,-9,354,130,-9,-9,2,1,1424,156,74,6
50082,11,,gfi,-9,415,130,-9,-9,3,1,1516,177,74,6
50082,12,,gfi,-9,489,130,-9,-9,2,1,281,185,74,6
50082,13,,gfi,-9,420,130,-9,-9,2,1,1566,192,74,6
50082,14,,gfi,-9,481,130,-9,-9,1,1,724,199,74,6
50082,15,,gfi,-9,476,130,-9,-9,1,1,1310,228,74,6
50082,16,,gfi,-9,424,130,-9,-9,2,1,927,230,74,6
50082,17,,gfi,-9,449,130,-9,-9,2,1,1539,249,74,6
50082,18,,gfi,-9,376,130,-9,-9,2,1,1573,260,74,6
50082,19,,gfi,-9,435,130,-9,-9,2,1,817,275,74,6
50082,20,,gfi,-9,454,130,-9,-9,2,1,1590,282,74,6
50082,21,,gfi,-9,481,130,-9,-9,2,1,1299,286,74,6
50082,22,,gfi,-9,515,130,-9,-9,1,1,317,299,74,6
50082,23,,gfi,-9,491,130,-9,-9,2,1,1235,323,74,6
50082,24,,gfi,-9,389,130,-9,-9,2,1,769,340,74,6
50082,25,,gfi,-9,562,130,346,135,1,1,982,386,74,6
50082,26,,gfi,-9,456,130,-9,-9,2,1,1226,11,74,6
50082,27,,gfi,-9,533,150,-9,-9,2,1,1587,27,74,6
50083,1,,gfi,-9,268,130,261,150,2,1,159,35,56,6
50083,2,,gfi,-9,367,130,271,142,1,1,840,35,56,6
50083,3,,gfi,-9,353,130,-9,-9,2,1,734,59,56,6
50083,4,,gfi,-9,356,130,-9,-9,2,1,1220,69,56,6
50083,5,,gfi,-9,407,130,-9,-9,1,1,795,74,56,6
50083,6,,gfi,-9,340,130,-9,-9,2,1,1506,83,56,6
50083,7,,gfi,-9,280,130,-9,-9,3,1,1039,87,56,6
50083,8,,gfi,-9,359,130,-9,-9,2,1,655,99,56,6
50083,9,,gfi,-9,342,130,-9,-9,2,1,1224,99,56,6
50083,10,,gfi,-9,385,130,-9,-9,1,1,431,118,56,6
50083,11,,gfi,-9,405,130,278,163,1,1,1355,118,56,6
50083,12,,gfi,-9,237,130,229,136,3,1,876,133,56,6
50083,13,,gfi,-9,245,130,-9,-9,2,1,1235,143,56,6
50083,14,,gfi,-9,302,130,-9,-9,2,1,1485,145,56,6
50083,15,,gfi,-9,352,130,-9,-9,2,1,1345,158,56,6
50083,16,,gfi,-9,263,130,-9,-9,2,1,1175,161,56,6
50083,17,,gfi,-9,281,130,-9,-9,3,1,659,163,56,6
50083,18,,gfi,-9,294,130,-9,-9,2,1,363,164,56,6
50083,19,,gfi,-9,319,130,-9,-9,2,1,1393,177,56,6
50083,20,,gfi,-9,308,130,241,145,2,1,1062,187,56,6
50083,21,,gfi,-9,285,130,-9,-9,2,1,747,193,56,6
50083,22,,gfi,-9,404,130,-9,-9,1,1,1555,201,56,6
50083,23,,gfi,-9,284,125,-9,-9,2,1,1156,212,56,6
50083,24,,gfi,-9,284,130,-9,-9,2,1,1004,225,56,6
50083,25,,gfi,-9,307,130,-9,-9,2,1,555,227,56,6
50083,26,,gfi,-9,290,130,-9,-9,2,1,934,254,56,6
50083,27,,gfi,-9,246,130,-9,-9,3,1,1214,271,56,6
50083,28,,gfi,-9,386,130,-9,-9,1,1,897,276,56,6
50083,29,,gfi,-9,324,130,-9,-9,2,1,269,281,56,6
50083,30,,gfi,-9,371,140,-9,-9,1,1,1684,292,56,6
50083,31,,gfi,-9,323,130,-9,-9,2,1,1121,305,56,6
50083,32,,gfi,-9,266,130,-9,-9,3,1,627,306,56,6
50083,33,,gfi,-9,249,130,-9,-9,3,1,1076,323,56,6
50083,34,,gfi,-9,385,140,-9,-9,1,1,784,334,56,6
50083,35,,gfi,-9,368,130,-9,-9,1,1,1590,346,56,6
50083,36,,gfi,-9,329,130,-9,-9,2,1,1527,368,56,6
50083,37,,gfi,-9,360,130,-9,-9,2,1,760,381,56,6
50083,38,,gfi,-9,290,130,-9,-9,2,1,457,1,56,6
50083,39,,gfi,-9,381,130,-9,-9,1,1,810,11,56,6
50085,1,,gfi,-9,319,130,286,185,3,1,200,269,98,6
50085,2,,gfi,-9,395,130,328,198,2,1,1283,270,98,6
50085,3,,gfi,-9,432,130,302,180,2,1,1504,283,98,6
50085,4,,gfi,-9,340,130,-9,-9,2,1,867,283,98,6
50085,5,,gfi,-9,321,130,-9,-9,3,1,1628,295,98,6
50085,6,,gfi,-9,398,130,-9,-9,1,1,1164,296,98,6
50085,7,,gfi,-9,457,130,-9,-9,1,1,317,349,98,6
50085,8,,gfi,-9,387,130,-9,-9,2,1,1635,363,98,6
50085,9,,gfi,-9,385,130,-9,-9,2,1,1688,388,98,6
50085,10,,gfi,-9,627,130,332,151,1,1,1367,60,98,6
50085,11,,gfi,-9,422,130,-9,-9,2,1,1636,87,98,6
50085,12,,gfi,-9,465,130,309,185,2,1,997,91,98,6
50085,13,,gfi,-9,373,130,-9,-9,3,1,506,101,98,6
50085,14,,gfi,-9,443,130,-9,-9,2,1,1425,152,98,6
50085,15,,gfi,-9,508,130,337,203,1,1,1549,182,98,6
50085,16,,gfi,-9,457,130,-9,-9,2,1,1644,195,98,6
50085,17,,gfi,-9,382,130,-9,-9,3,1,331,199,98,6
50085,18,,gfi,-9,475,130,-9,-9,2,1,1139,211,98,6
50085,19,,gfi,-9,450,130,-9,-9,2,1,1717,215,98,6
50085,20,,gfi,-9,391,130,-9,-9,2,1,1774,227,98,6
50086,1,,rbu,-9,143,130,161,133,4,1,149,142,113,6
50086,2,,sei,-9,453,130,302,172,2,1,840,147,113,6
50086,3,,sei,-9,397,130,295,183,2,1,1649,167,113,6
50086,4,,rbu,-9,195,130,-9,-9,4,1,1149,183,113,6
50086,5,,rbu,-9,478,130,-9,-9,2,1,1474,199,113,6
50086,6,,rbu,-9,466,130,300,80,2,1,508,212,113,6
50086,7,,rbu,-9,531,140,324,167,2,1,1301,222,113,6
50086,8,,rbu,-9,512,130,-9,-9,2,1,1256,250,113,6
50086,9,,rbu,-9,192,130,-9,-9,4,1,151,260,113,6
50086,10,,rbu,-9,469,130,-9,-9,2,1,1562,281,113,6
50086,11,,rbu,-9,211,130,228,135,3,1,678,282,113,6
50086,12,,sei,-9,431,130,263,191,2,1,1584,291,113,6
50086,13,,rbu,-9,156,130,-9,-9,4,1,964,303,113,6
50086,14,,rbu,-9,456,130,-9,-9,2,1,879,329,113,6
50086,15,,rbu,-9,450,130,-9,-9,2,1,622,338,113,6
50086,16,,rbu,-9,415,130,298,147,2,1,315,355,113,6
50086,17,,rbu,-9,127,130,-9,-9,4,1,1133,378,113,6
50086,18,,rbu,-9,133,130,-9,-9,4,1,324,378,113,6
50086,19,,rbu,-9,430,130,-9,-9,2,1,954,386,113,6
50086,20,,rbu,-9,397,130,-9,-9,2,1,1257,6,113,6
50086,21,,rbu,-9,419,130,-9,-9,2,1,793,10,113,6
50086,22,,rbu,-9,431,130,-9,-9,2,1,1430,28,113,6
50086,23,,rbu,-9,374,130,311,202,2,1,1019,55,113,6
50086,24,,rbu,-9,730,130,319,110,1,1,1371,67,113,6
50086,25,,sei,-9,403,130,292,127,3,1,1467,113,113,6
50086,26,,rbu,-9,167,130,178,97,4,1,455,139,113,6
50087,1,,wli,-9,246,130,-9,-9,0,2,277,41,40,5
50087,2,,sei,-9,544,130,-9,-9,2,1,1576,47,128,6
50087,3,,sei,-9,539,130,350,134,2,1,641,62,128,6
50087,4,,wli,-9,195,130,-9,-9,0,2,1230,67,40,5
50087,5,,wli,-9,201,130,-9,-9,0,2,365,76,40,5
50087,6,,wli,-9,148,130,-9,-9,0,2,606,76,40,5
50087,7,,wli,-9,135,130,-9,-9,0,2,919,84,40,5
50087,8,,wli,-9,153,130,-9,-9,0,2,1076,112,40,5
50087,9,,wli,-9,170,130,-9,-9,0,2,755,120,40,5
50087,10,,wli,-9,167,130,-9,-9,0,2,1112,123,40,5
50087,11,,sei,-9,497,130,-9,-9,2,1,965,131,128,6
50087,12,,wli,-9,195,130,-9,-9,0,2,1026,147,40,5
50087,13,,wli,-9,101,130,-9,-9,0,2,876,155,40,5
50087,14,,wli,-9,145,130,-9,-9,0,2,1087,169,40,5
50087,15,,wli,-9,70,130,-9,-9,0,2,465,170,40,5
50087,16,,wli,-9,200,130,-9,-9,0,2,649,175,40,5
50087,17,,sei,-9,704,130,370,189,2,1,910,175,128,6
50087,18,,wli,-9,230,130,-9,-9,0,2,857,201,40,5
50087,19,,wli,-9,100,130,-9,-9,0,2,1162,202,40,5
50087,20,,wli,-9,105,130,-9,-9,0,2,757,235,40,5
50087,21,,sei,-9,531,130,-9,-9,2,1,832,250,128,6
50087,22,,wli,-9,111,130,-9,-9,0,2,964,252,40,5
50087,23,,sei,-9,545,130,318,219,2,1,1453,252,128,6
50087,24,,wli,-9,149,130,-9,-9,0,2,1140,258,40,5
50087,25,,wli,-9,148,130,-9,-9,0,2,676,263,40,5
50087,26,,sei,-9,484,130,-9,-9,2,1,993,276,128,6
50087,27,,wli,-9,101,130,-9,-9,0,2,347,277,40,5
50087,28,,wli,-9,78,130,163,72,0,2,560,278,40,5
50087,29,,wli,-9,160,130,179,73,0,2,854,298,40,5
50087,30,,wli,-9,163,130,-9,-9,0,2,977,302,40,5
50087,31,,sei,-9,583,130,-9,-9,2,1,1429,318,128,6
50087,32,,wli,-9,127,130,-9,-9,0,2,1199,320,40,5
50087,33,,sei,-9,518,130,-9,-9,2,1,1776,326,128,6
50087,34,,sei,-9,587,130,355,235,2,1,977,341,128,6
50087,35,,wli,-9,201,130,233,87,0,2,578,345,40,5
50087,36,,wli,-9,188,130,-9,-9,0,2,1028,350,40,5
50087,37,,wli,-9,117,130,193,143,0,2,802,354,40,5
50087,38,,wli,-9,118,130,-9,-9,0,2,1248,355,40,5
50087,39,,wli,-9,137,130,-9,-9,0,2,754,372,40,5
50087,40,,wli,-9,91,130,-9,-9,0,2,411,383,40,5
50087,41,,wli,-9,119,130,-9,-9,0,2,319,392,40,5
50087,42,,wli,-9,105,130,-9,-9,0,2,987,390,40,5
50087,43,,sei,-9,483,130,308,211,2,1,1017,393,128,6
50087,44,,wli,-9,240,130,218,86,0,2,1255,10,40,5
50087,45,,wli,-9,75,130,-9,-9,0,2,473,11,40,5
50087,46,,wli,-9,169,130,-9,-9,0,2,934,32,40,5
50087,47,,wli,-9,110,130,-9,-9,0,2,631,33,40,5
50088,1,,gfi,-9,342,130,-9,-9,2,1,160,105,63,6
50088,2,,ela,-9,315,130,238,143,2,1,1288,108,63,6
50088,3,,gfi,-9,318,130,224,116,2,1,1680,118,63,6
50088,4,,ela,-9,300,130,-9,-9,2,1,671,120,63,6
50088,5,,gfi,-9,395,130,-9,-9,2,1,1378,129,63,6
50088,6,,gfi,-9,398,130,-9,-9,2,1,1733,137,63,6
50088,7,,gfi,-9,311,130,-9,-9,2,1,1292,142,63,6
50088,8,,ela,-9,410,130,258,139,1,1,991,144,63,6
50088,9,,gfi,-9,359,140,-9,-9,2,1,1486,146,63,6
50088,10,,gfi,-9,398,130,-9,-9,2,1,1243,154,63,6
50088,11,,gfi,-9,377,150,-9,-9,2,1,1068,172,63,6
50088,12,,gfi,-9,378,130,229,111,1,1,655,183,63,6
50088,13,,gfi,-9,330,140,-9,-9,2,1,908,189,63,6
50088,14,,gfi,-9,232,150,182,108,3,1,445,193,63,6
50088,15,,gfi,-9,362,130,-9,-9,2,1,1684,204,63,6
50088,16,,gfi,-9,292,180,-9,-9,2,1,1718,214,63,6
50088,17,,gfi,-9,303,150,-9,-9,2,1,712,224,63,6
50088,18,,gfi,-9,350,130,-9,-9,2,1,510,244,63,6
50088,19,,gfi,-9,374,150,-9,-9,2,1,1282,244,63,6
50088,20,,gfi,-9,247,180,214,106,3,1,836,252,63,6
50088,21,,gfi,-9,308,130,-9,-9,2,1,1069,254,63,6
50088,22,,gfi,-9,297,130,-9,-9,3,1,216,259,63,6
50088,23,,gfi,-9,288,130,-9,-9,2,1,678,267,63,6
50088,24,,gfi,-9,366,130,-9,-9,2,1,1439,268,63,6
50088,25,,gfi,-9,190,130,190,28,4,1,980,272,63,6
50088,26,,gfi,-9,355,190,-9,-9,2,1,1739,272,63,6
50088,27,,gfi,-9,274,130,-9,-9,2,1,1201,281,63,6
50088,28,,gfi,-9,406,140,-9,-9,2,1,1406,284,63,6
50088,29,,gfi,-9,257,130,-9,-9,3,1,657,301,63,6
50088,30,,gfi,-9,301,150,-9,-9,2,1,905,304,63,6
50088,31,,gfi,-9,356,150,-9,-9,2,1,1452,310,63,6
50088,32,,gfi,-9,312,150,-9,-9,2,1,1148,316,63,6
50088,33,,rbu,-9,179,150,168,98,4,1,1127,322,63,6
50088,34,,rbu,-9,323,100,210,28,3,1,1753,323,63,6
50088,35,,rbu,-9,199,130,-9,-9,4,1,1252,333,63,6
50088,36,,ela,-9,387,130,261,182,1,1,1758,334,63,6
50088,37,,rbu,-9,136,130,147,100,4,1,865,336,63,6
50088,38,,rbu,-9,110,130,134,20,4,1,566,340,63,6
50088,39,,rbu,-9,103,160,-9,-9,4,1,1122,342,63,6
50088,40,,ela,-9,526,130,268,144,1,1,1145,345,63,6
50088,41,,rbu,-9,256,130,197,78,3,1,585,348,63,6
50088,42,,rbu,-9,135,130,-9,-9,4,1,908,370,63,6
50088,43,,rbu,-9,202,130,153,21,4,1,754,371,63,6
50088,44,,rbu,-9,126,130,-9,-9,4,1,1220,375,63,6
50088,45,,ela,-9,397,140,-9,-9,1,1,551,375,63,6
50088,46,,gfi,-9,408,170,254,131,2,1,343,386,63,6
50088,47,,gfi,-9,383,130,-9,-9,2,1,1331,41,63,6
50088,48,,gfi,-9,292,130,-9,-9,2,1,881,66,63,6
50088,49,,gfi,-9,270,170,-9,-9,2,1,521,88,63,6
50088,50,,ela,-9,275,130,216,142,2,1,1158,97,63,6
50088,51,,gfi,-9,392,130,-9,-9,2,1,1761,99,63,6
50089,1,,rbu,-9,545,130,292,38,2,3,386,384,173,6
50089,2,,rbu,-9,410,130,276,148,2,3,716,24,173,6
50089,3,,rbu,-9,313,130,246,93,3,3,1772,54,173,6
50089,4,,rbu,-9,462,130,299,140,2,3,945,66,173,6
50089,5,,rbu,-9,512,130,-9,-9,2,3,1498,117,173,6
50089,6,,rbu,-9,540,150,277,127,1,3,960,129,173,6
50089,7,,gfi,-9,122,130,66,11,1,1,832,195,15,2
50089,8,,gfi,-9,627,130,321,197,1,3,976,260,150,4
50090,1,,gfi,-9,250,130,-9,-9,2,1,215,269,50,6
50090,2,,gfi,-9,210,130,215,103,2,1,894,275,50,6
50090,3,,gfi,-9,274,130,226,108,1,1,1067,288,50,6
50090,4,,gfi,-9,274,130,-9,-9,2,1,632,298,50,6
50090,5,,gfi,-9,274,130,-9,-9,3,1,879,298,50,6
50090,6,,gfi,-9,332,130,241,103,1,1,1711,300,50,6
50090,7,,gfi,-9,326,130,235,89,1,1,1351,331,50,6
50090,8,,gfi,-9,293,160,-9,-9,2,1,911,331,50,6
50090,9,,gfi,-9,264,130,-9,-9,2,1,1081,361,50,6
50090,10,,gfi,-9,264,130,223,91,2,1,541,362,50,6
50090,11,,gfi,-9,258,130,-9,-9,2,1,1129,375,50,6
50090,12,,gfi,-9,238,130,-9,-9,2,1,791,375,50,6
50090,13,,gfi,-9,282,130,-9,-9,2,1,1259,386,50,6
50090,14,,gfi,-9,254,130,-9,-9,2,1,1099,390,50,6
50090,15,,gfi,-9,272,130,-9,-9,1,1,478,392,50,6
50090,16,,gfi,-9,303,130,-9,-9,1,1,1608,2,50,6
50090,17,,gfi,-9,244,130,-9,-9,2,1,970,8,50,6
50090,18,,gfi,-9,312,130,-9,-9,1,1,1046,22,50,6
50090,19,,gfi,-9,238,135,-9,-9,2,1,703,44,50,6
50090,20,,gfi,-9,252,130,-9,-9,3,1,1049,51,50,6
50090,21,,gfi,-9,284,130,-9,-9,1,1,950,58,50,6
50090,22,,gfi,-9,316,130,-9,-9,1,1,1401,70,50,6
50090,23,,gfi,-9,217,130,-9,-9,3,1,816,80,50,6
50090,24,,gfi,-9,347,130,-9,-9,1,1,1170,84,50,6
50090,25,,gfi,-9,207,130,-9,-9,4,1,496,105,50,6
50090,26,,gfi,-9,297,130,-9,-9,1,1,249,123,50,6
50090,27,,gfi,-9,228,130,-9,-9,3,1,689,136,50,6
50090,28,,gfi,-9,255,130,-9,-9,2,1,1096,152,50,6
50090,29,,gfi,-9,320,130,-9,-9,1,1,815,162,50,6
50090,30,,gfi,-9,268,130,-9,-9,2,1,872,193,50,6
50090,31,,gfi,-9,205,130,-9,-9,3,1,1044,206,50,6
50090,32,,gfi,-9,279,130,-9,-9,2,1,793,219,50,6
50090,33,,gfi,-9,214,125,-9,-9,3,1,1126,224,50,6
50090,34,,gfi,-9,241,130,-9,-9,2,1,1081,232,50,6
50090,35,,gfi,-9,320,130,-9,-9,1,1,1627,234,50,6
50090,36,,gfi,-9,332,130,-9,-9,1,1,905,250,50,6
50090,37,,gfi,-9,211,130,-9,-9,3,1,640,256,50,6
50091,1,,gfi,-9,453,130,298,178,1,1,311,27,73,6
50091,2,,gfi,-9,277,130,-9,-9,3,1,1118,27,73,6
50091,3,,gfi,-9,306,130,-9,-9,2,1,1562,35,73,6
50091,4,,gfi,-9,404,130,-9,-9,2,1,517,53,73,6
50091,5,,gfi,-9,235,130,242,147,3,1,947,59,73,6
50091,6,,gfi,-9,326,130,-9,-9,2,1,1278,60,73,6
50091,7,,gfi,-9,344,130,-9,-9,2,1,1154,97,73,6
50091,8,,gfi,-9,428,130,-9,-9,1,1,1720,101,73,6
50091,9,,gfi,-9,307,130,-9,-9,2,1,805,106,73,6
50091,10,,gfi,-9,350,130,-9,-9,2,1,399,118,73,6
50091,11,,gfi,-9,260,130,236,164,3,1,1072,123,73,6
50091,12,,gfi,-9,327,130,-9,-9,2,1,1610,126,73,6
50091,13,,gfi,-9,387,130,305,165,1,1,1388,138,73,6
50091,14,,gfi,-9,310,130,270,137,2,1,560,147,73,6
50091,15,,gfi,-9,340,130,-9,-9,2,1,1657,151,73,6
50091,16,,gfi,-9,341,130,-9,-9,2,1,1125,158,73,6
50091,17,,gfi,-9,393,130,-9,-9,1,1,1158,172,73,6
50091,18,,gfi,-9,399,130,-9,-9,1,1,1416,195,73,6
50091,19,,gfi,-9,299,130,-9,-9,2,1,1148,211,73,6
50091,20,,gfi,-9,380,130,-9,-9,2,1,803,227,73,6
50091,21,,gfi,-9,458,130,-9,-9,1,1,353,238,73,6
50091,22,,gfi,-9,350,130,-9,-9,2,1,1712,239,73,6
50091,23,,gfi,-9,273,130,-9,-9,3,1,1078,241,73,6
50091,24,,gfi,-9,360,130,-9,-9,2,1,1584,251,73,6
50091,25,,gfi,-9,445,130,-9,-9,1,1,767,281,73,6
50091,26,,gfi,-9,330,130,-9,-9,2,1,1492,284,73,6
50091,27,,gfi,-9,366,130,-9,-9,2,1,1508,295,73,6
50091,28,,gfi,-9,311,130,-9,-9,2,1,1707,310,73,6
50091,29,,gfi,-9,348,130,-9,-9,2,1,896,313,73,6
50091,30,,gfi,-9,272,130,-9,-9,3,1,359,317,73,6
50091,31,,gfi,-9,420,170,299,142,1,1,691,339,73,6
50091,32,,gfi,-9,383,130,-9,-9,1,1,1269,342,73,6
50091,33,,gfi,-9,274,130,-9,-9,3,1,1202,368,73,6
50091,34,,gfi,-9,333,130,-9,-9,2,1,1626,380,73,6
50091,35,,gfi,-9,253,130,-9,-9,4,1,1134,0,73,6
50091,36,,gfi,-9,265,130,-9,-9,3,1,902,12,73,6
50091,37,,gfi,-9,382,130,-9,-9,1,1,1331,12,73,6
50092,1,,gfi,-9,345,130,329,179,3,1,292,204,83,6
50092,2,,gfi,-9,491,130,-9,-9,2,1,817,270,83,6
50092,3,,gfi,-9,412,130,-9,-9,2,1,370,282,83,6
50092,4,,gfi,-9,456,130,323,145,2,1,1651,284,83,6
50092,5,,gfi,-9,389,130,331,165,3,1,1502,294,83,6
50092,6,,gfi,-9,335,130,-9,-9,3,1,558,302,83,6
50092,7,,gfi,-9,482,130,-9,-9,2,1,1392,321,83,6
50092,8,,gfi,-9,346,130,-9,-9,2,1,1609,333,83,6
50092,9,,gfi,-9,525,130,369,142,1,1,1430,344,83,6
50092,10,,gfi,-9,433,130,-9,-9,2,1,696,397,83,6
50092,11,,gfi,-9,326,130,-9,-9,3,1,499,4,83,6
50092,12,,gfi,-9,480,130,-9,-9,1,1,1611,7,83,6
50092,13,,gfi,-9,342,130,-9,-9,3,1,1038,12,83,6
50092,14,,gfi,-9,446,130,-9,-9,2,1,1732,26,83,6
50092,15,,gfi,-9,340,130,-9,-9,3,1,1394,29,83,6
50092,16,,gfi,-9,436,130,-9,-9,2,1,958,29,83,6
50092,17,,gfi,-9,342,130,-9,-9,3,1,1691,58,83,6
50092,18,,gfi,-9,445,130,315,184,2,1,1201,118,83,6
50092,19,,gfi,-9,474,155,-9,-9,2,1,498,191,83,6
50093,1,,rbu,-9,599,130,343,206,1,3,1524,359,166,6
50093,2,,rbu,-9,578,130,317,191,1,3,1760,85,166,6
50093,3,,rbu,-9,545,130,306,211,1,3,1740,167,166,6
50094,1,,gfi,-9,275,130,-9,-9,3,1,133,230,64,6
50094,2,,gfi,-9,464,145,265,137,1,1,1098,235,64,6
50094,3,,gfi,-9,388,130,-9,-9,2,1,1447,242,64,6
50094,4,,gfi,-9,261,130,-9,-9,3,1,534,245,64,6
50094,5,,gfi,-9,330,130,-9,-9,2,1,1635,249,64,6
50094,6,,gfi,-9,249,130,-9,-9,2,1,1224,266,64,6
50094,7,,gfi,-9,281,185,-9,-9,3,1,911,268,64,6
50094,8,,gfi,-9,291,140,-9,-9,2,1,580,280,64,6
50094,9,,gfi,-9,267,130,249,150,3,1,1121,283,64,6
50094,10,,gfi,-9,321,130,244,143,2,1,1280,301,64,6
50094,11,,gfi,-9,368,130,271,165,2,1,744,305,64,6
50094,12,,gfi,-9,278,130,-9,-9,2,1,207,321,64,6
50094,13,,gfi,-9,242,130,-9,-9,2,1,1233,321,64,6
50094,14,,gfi,-9,332,130,-9,-9,2,1,1573,324,64,6
50094,15,,gfi,-9,350,130,-9,-9,2,1,1366,333,64,6
50094,16,,gfi,-9,294,150,-9,-9,2,1,745,338,64,6
50094,17,,gfi,-9,214,130,206,127,4,1,862,344,64,6
50094,18,,gfi,-9,314,130,-9,-9,2,1,1386,345,64,6
50094,19,,gfi,-9,383,130,-9,-9,1,1,507,358,64,6
50094,20,,gfi,-9,273,130,-9,-9,2,1,1015,363,64,6
50094,21,,gfi,-9,342,130,-9,-9,2,1,1338,364,64,6
50094,22,,gfi,-9,152,200,190,139,4,1,870,377,64,6
50094,23,,gfi,-9,380,130,-9,-9,1,1,1243,384,64,6
50094,24,,gfi,-9,301,175,-9,-9,2,1,1584,393,64,6
50094,25,,gfi,-9,265,170,-9,-9,3,1,1092,297,64,6
50094,26,,gfi,-9,328,130,-9,-9,2,1,838,4,64,6
50094,27,,gfi,-9,306,130,-9,-9,2,1,1411,17,64,6
50094,28,,gfi,-9,184,130,-9,-9,4,1,299,19,64,6
50094,29,,gfi,-9,164,130,-9,-9,4,1,672,23,64,6
50094,30,,gfi,-9,348,130,-9,-9,2,1,1185,27,64,6
50094,31,,gfi,-9,311,130,-9,-9,2,1,466,32,64,6
50094,32,,gfi,-9,266,130,-9,-9,3,1,969,32,64,6
50094,33,,gfi,-9,358,130,-9,-9,2,1,1525,36,64,6
50094,34,,gfi,-9,412,130,-9,-9,1,1,1693,42,64,6
50094,35,,gfi,-9,424,130,-9,-9,1,1,716,57,64,6
50094,36,,gfi,-9,325,130,-9,-9,3,1,1674,61,64,6
50094,37,,gfi,-9,248,130,-9,-9,4,1,945,73,64,6
50094,38,,gfi,-9,323,130,-9,-9,2,1,1699,74,64,6
50094,39,,gfi,-9,367,130,-9,-9,1,1,899,91,64,6
50094,40,,gfi,-9,360,130,-9,-9,1,1,1591,93,64,6
50094,41,,gfi,-9,276,130,-9,-9,3,1,1201,115,64,6
50094,42,,gfi,-9,348,130,-9,-9,2,1,811,115,64,6
50094,43,,gfi,-9,399,130,-9,-9,2,1,1353,124,64,6
50094,44,,gfi,-9,390,130,-9,-9,1,1,1730,137,64,6
50094,45,,gfi,-9,195,130,-9,-9,4,1,559,140,64,6
50094,46,,gfi,-9,409,130,-9,-9,1,1,318,140,64,6
50094,47,,gfi,-9,428,130,272,138,2,1,1642,145,64,6
50094,48,,gfi,-9,281,130,-9,-9,3,1,1123,151,64,6
50094,49,,gfi,-9,304,150,-9,-9,2,1,679,164,64,6
50094,50,,gfi,-9,341,155,-9,-9,2,1,1463,167,64,6
50094,51,,gfi,-9,392,130,-9,-9,1,1,925,181,64,6
50094,52,,gfi,-9,268,130,-9,-9,3,1,1197,185,64,6
